Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Durée cumulative,De 12 à 23 mois,24,22,478,1005,650,196,134,68,164,301,989,1520,1436,2509,32.23993623,17.559186927
Durée cumulative,De 24 à 47 mois,69,47,1093,2497,1867,266,330,73,495,767,2533,3636,2996,1209,35.032258065,35.920570595
Durée cumulative,De 48 à 119 mois,180,145,3448,8419,6187,838,880,41,98,2751,8248,11849,3481,2783,38.405980992,84.276160621
Durée cumulative,120 mois et plus,1004,532,18170,41305,30473,2405,3696,22,0,7603,45894,51691,0,6453,51.67427371,300.86633192
Types de diagnostics,Visuel,1307,0,0,0,0,0,0,9,31,201,563,744,65,142,49.363427697,249.36036725
Types de diagnostics,Auditif et de la parole,0,760,0,0,0,0,0,8,19,105,402,358,50,120,47.936842105,230.82368421
Types de diagnostics,Intellectuel et d'apprentissage,0,0,23504,0,0,0,0,10,71,1036,10912,12592,3032,2387,42.167163036,270.97064329
Types de diagnostics,Santé mentale,0,0,0,54051,0,0,0,43,64,4772,22704,31347,4320,6038,47.205935135,240.1645668
Types de diagnostics,Physique,0,0,0,0,39587,0,0,147,455,4099,19281,20306,1387,4054,51.823603708,241.25081466
Types de diagnostics,Autres,0,0,0,0,0,3901,0,1,7,314,1776,2125,240,1300,52.264034863,200.3160728
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,5140,32,234,1082,2720,2420,69,803,51.820817121,223.45486381
Région,01 - Bas-Saint-Laurent,26,16,807,1589,1214,88,185,0,1,25,1803,2122,217,402,49.957707006,270.26929936
Région,02 - Saguenay - Lac-St-Jean,38,24,957,1753,1589,106,201,0,0,26,2230,2438,296,456,48.362253642,268.60604113
Région,03 - Capitale-Nationale,109,53,1426,4414,2521,222,242,0,33,307,3968,5019,573,876,48.865583621,259.2789585
Région,04 - Mauricie,50,33,1019,2530,1806,115,237,0,1,103,2702,3088,324,501,48.976683938,267.38411054
Région,05 - Estrie,56,32,1160,2575,1776,150,284,0,43,240,2767,3266,382,583,48.399635339,249.19028676
Région,06 - Île-de-Montréal,378,247,3866,14609,9988,582,1402,245,380,7580,13754,17318,2061,3525,48.709159372,229.09304197
Région,07 - Outaouais,59,35,1047,2344,1925,190,278,0,40,295,2759,3119,348,544,48.066859476,234.1136441
Région,08 - Abitibi-Témiscamingue,25,13,487,775,740,58,89,0,0,12,1006,1181,139,246,48.959304984,261.43072702
Région,09 - Côte-Nord,14,8,238,413,400,23,52,0,0,11,531,617,68,105,48.81445993,273.14547038
Région,10 - Nord-du-Québec,6,0,47,144,114,13,10,0,0,2,132,202,43,57,42.164670659,189.26047904
Région,11 - Gaspésie - Îles-de-la-Madeleine,23,12,436,743,789,67,133,0,0,11,1036,1167,119,221,49.802541988,272.94416704
Région,12 - Chaudières-Appalaches,40,25,1201,2011,1541,137,166,0,3,63,2379,2742,350,546,47.893770748,248.82522945
Région,13 - Laval,63,37,892,1778,1549,90,246,2,287,920,2221,2434,468,608,47.104189044,199.83029001
Région,14 - Lanaudière,66,34,1255,2445,2262,199,299,0,7,184,3071,3489,657,717,46.357926829,230.66417683
Région,15 - Laurentides,56,30,1416,3212,2550,217,323,0,10,207,3646,4158,695,777,46.974756535,229.66940031
Région,16 - Montérégie,221,125,3714,8207,6459,412,785,0,58,1087,9354,10569,1786,2158,46.697786478,230.24860714
Région,17 - Centre-du-Québec,50,24,724,1639,1342,133,169,0,7,62,1890,2191,255,338,48.419750061,247.93457486
Région,99 - Central,27,12,2812,2870,1022,1099,39,3,11,474,3109,4772,382,2184,48.554751935,314.94784926
