Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Âge,35 ans et moins,241,187,8864,11620,5168,322,565,29,150,1921,10110,16857,9602,5522,26.931583046,90.839210887
Âge,36 ans et plus,1127,607,15225,43301,36436,3396,5213,152,620,9888,50596,54709,0,10052,53.398670528,279.870443
Scolarité,Primaire,114,105,4081,3294,3234,227,572,8,124,1080,5262,6365,1385,1526,47.138556807,266.48662596
Scolarité,Secondaire I à IV,406,295,4688,18863,15066,830,2472,3,53,2321,19158,23462,2202,4511,48.836743313,263.35119662
Scolarité,Secondaire V,282,136,908,11933,8774,644,1186,7,51,2226,11633,12230,562,3093,50.868415539,230.42940955
Scolarité,Collégiale,77,44,42,4835,2470,231,270,2,23,937,3955,4014,94,1091,50.594553896,211.98682394
Scolarité,Universitaire,64,25,11,3305,1481,130,234,3,50,1248,2552,2698,4,833,52.827047619,196.95866667
Scolarité,Inconnue,425,189,14359,12691,10579,1656,1044,158,469,3997,18146,22797,5355,4520,44.586522727,229.02222602
Diplôme maximum obtenu,Aucun diplôme,612,443,9198,25027,20520,1220,3363,17,201,4592,27394,32989,3791,6826,48.76216816,260.88490138
Diplôme maximum obtenu,Secondaire - DES,170,75,363,8376,5240,395,664,0,27,1061,7447,7836,381,2087,49.592488386,220.41444743
Diplôme maximum obtenu,Secondaire - DEP,39,22,115,2218,1917,138,268,1,4,208,2308,2409,29,550,53.060631757,253
Diplôme maximum obtenu,Secondaire - ASP,5,5,14,224,185,14,18,0,0,20,192,273,1,51,53.51827957,245.97419355
Diplôme maximum obtenu,Collégial - AEC,11,6,1,657,459,51,37,0,1,115,617,605,5,185,51.968085106,192.98199673
Diplôme maximum obtenu,Collégial - DEC général,14,7,7,1003,352,33,37,0,3,153,677,776,14,195,50.556779078,220.59187887
Diplôme maximum obtenu,Collégial - DEC professionnel,19,13,5,1062,520,50,49,0,5,155,935,783,8,262,51.126891735,187.56111758
Diplôme maximum obtenu,Universitaire - Certificat,5,4,1,397,183,17,27,0,6,100,339,295,1,96,52.847003155,201.59463722
Diplôme maximum obtenu,Universitaire - Baccalauréat,19,5,4,1315,559,51,80,1,21,440,1020,1013,1,346,52.583866208,181.40629611
Diplôme maximum obtenu,Universitaire - Maîtrise ou doctorat,9,6,0,229,112,12,19,0,6,136,183,204,0,97,53.777777778,156.42894057
Diplôme maximum obtenu,Inconnu,465,208,14381,14413,11557,1737,1216,162,496,4829,19594,24383,5371,4879,45.157468677,228.67203311
Durée cumulative,Premier mois,2,0,39,57,32,14,9,1,4,26,65,88,111,153,26.222222222,1
Durée cumulative,De 2 à 5 mois,8,6,159,293,176,45,40,13,48,79,285,442,479,727,29.214580468,3.6038514443
Durée cumulative,De 6 à 11 mois,20,14,232,519,379,67,66,21,83,153,482,815,778,1297,31.164225135,8.533538936
Durée cumulative,De 12 à 23 mois,37,25,560,1161,884,113,187,53,306,321,1223,1744,1622,2967,33.133131109,17.730030334
Durée cumulative,De 24 à 47 mois,69,41,1195,2460,1767,268,332,19,268,706,2456,3676,3075,1326,33.604533594,35.56555773
Durée cumulative,De 48 à 119 mois,180,152,3546,8508,6727,874,991,46,61,3005,8686,12292,3537,3108,38.795547717,84.226666031
Durée cumulative,120 mois et plus,1052,556,18358,41923,31639,2337,4153,28,0,7519,47509,52509,0,5996,51.645883741,298.64601372
Types de diagnostics,Visuel,1368,0,0,0,0,0,0,6,31,198,580,788,71,174,49.138157895,247.75730994
Types de diagnostics,Auditif et de la parole,0,794,0,0,0,0,0,1,19,91,424,370,70,131,47.264483627,226.61083123
Types de diagnostics,Intellectuel et d'apprentissage,0,0,24089,0,0,0,0,3,59,1020,11191,12898,3362,2210,41.876624185,266.57034331
Types de diagnostics,Santé mentale,0,0,0,54921,0,0,0,36,63,4754,23575,31346,4238,6152,47.303672548,238.32129786
Types de diagnostics,Physique,0,0,0,0,41604,0,0,109,374,4275,20192,21412,1674,4847,51.493149697,236.9052495
Types de diagnostics,Autres,0,0,0,0,0,3718,0,5,4,331,1682,2036,98,1073,53.51183432,204.7436794
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,5778,21,220,1140,3062,2716,89,987,51.341813776,220.63984078
Région,01 - Bas-Saint-Laurent,29,18,847,1622,1339,83,243,0,0,22,1946,2235,210,422,50.067208802,268.93374791
Région,02 - Saguenay - Lac-St-Jean,35,25,1008,1803,1686,91,250,0,1,27,2370,2528,298,480,48.333197223,267.04695794
Région,03 - Capitale-Nationale,111,56,1490,4573,2685,218,280,0,33,295,4166,5247,582,1000,48.889089557,255.62275576
Région,04 - Mauricie,58,33,1046,2604,1926,106,278,0,2,90,2845,3206,360,493,48.980829615,264.19038176
Région,05 - Estrie,57,38,1196,2628,1889,124,318,0,28,249,2877,3373,417,642,48.26384,246.02624
Région,06 - Île-de-Montréal,393,252,3983,15024,10630,588,1506,169,361,7893,14485,17891,2112,3937,48.687299234,227.16784038
Région,07 - Outaouais,58,37,1088,2366,1966,177,311,1,39,278,2824,3179,376,608,47.809928369,231.3868066
Région,08 - Abitibi-Témiscamingue,31,15,531,795,823,63,117,0,0,10,1110,1265,148,282,49.074105263,261.6
Région,09 - Côte-Nord,15,8,260,418,426,23,57,0,0,11,564,643,82,104,48.47970174,268.32394366
Région,10 - Nord-du-Québec,8,1,45,128,123,12,10,0,0,1,127,200,36,57,42.094801223,184.68195719
Région,11 - Gaspésie - Îles-de-la-Madeleine,30,14,462,758,860,68,175,0,0,12,1115,1252,127,240,49.80904098,272.34769751
Région,12 - Chaudières-Appalaches,43,24,1219,2077,1647,142,198,0,1,59,2512,2838,354,575,48.01046729,245.93140187
Région,13 - Laval,59,36,923,1796,1523,85,255,2,243,900,2212,2465,510,751,46.512508018,197.47295275
Région,14 - Lanaudière,66,39,1281,2426,2350,195,308,0,6,162,3175,3490,715,770,46.178094524,226.5567892
Région,15 - Laurentides,53,33,1460,3256,2620,218,389,0,7,205,3765,4264,730,940,46.869846805,226.30028646
Région,16 - Montérégie,237,130,3777,8184,6702,378,860,0,34,1075,9606,10662,1881,2408,46.518255378,226.07089994
Région,17 - Centre-du-Québec,53,24,765,1622,1395,143,191,0,5,69,1973,2220,264,369,48.4032912,245.03171953
Région,99 - Central,32,11,2708,2841,1014,1004,32,9,10,451,3034,4608,400,1496,48.522638053,311.02381576
