Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Scolarité,Secondaire I à IV,410,300,4691,18802,15119,797,2643,5,37,2256,19256,23506,2203,4556,48.59922361,259.87259717
Scolarité,Secondaire V,272,148,911,11837,8470,610,1258,4,42,2148,11554,11952,536,3051,50.526035906,228.26193312
Scolarité,Collégiale,72,45,42,4757,2387,197,286,0,22,911,3874,3912,81,1061,50.201130234,210.13177498
Scolarité,Universitaire,69,23,9,3326,1423,129,228,2,42,1167,2477,2730,2,781,52.794699443,198.89226042
Scolarité,Inconnue,457,223,15096,13260,11252,1853,1124,108,419,4047,19415,23850,5799,4902,44.754443546,229.0394083
Diplôme maximum obtenu,Aucun diplôme,623,458,9143,25032,20712,1186,3597,13,137,4496,27650,33101,3613,6836,48.662919129,258.73154351
Diplôme maximum obtenu,Secondaire - DES,155,79,356,8150,4924,368,706,0,22,958,7236,7502,335,1992,49.313882481,219.30601167
Diplôme maximum obtenu,Secondaire - DEP,38,26,117,2240,1851,124,267,0,5,185,2313,2350,30,521,52.65086854,252.03023804
Diplôme maximum obtenu,Secondaire - ASP,4,5,17,224,189,11,22,0,0,23,197,275,1,45,53.161016949,244.61652542
Diplôme maximum obtenu,Collégial - AEC,12,7,1,626,437,44,41,0,1,107,594,574,3,183,51.342465753,188.50256849
Diplôme maximum obtenu,Collégial - DEC général,29,20,10,2024,840,66,96,0,10,291,1559,1526,20,417,50.6726094,202.55040519
Diplôme maximum obtenu,Collégial - DEC professionnel,6,4,0,400,181,17,23,0,1,93,325,306,0,98,52.404120444,202.28050713
Diplôme maximum obtenu,Universitaire - Certificat,22,6,3,1297,531,44,72,1,18,395,982,993,0,298,52.687594937,184.31392405
Diplôme maximum obtenu,Universitaire - Baccalauréat,7,4,0,203,96,13,19,0,4,103,158,184,0,76,53.967836257,155.90643275
Diplôme maximum obtenu,Universitaire - Maîtrise ou Doctorat,1,0,0,5,4,0,0,0,0,3,3,7,0,1,58.2,252.8
Diplôme maximum obtenu,Inconnu,497,239,15121,15079,12247,1934,1311,109,448,4901,20899,25529,5824,5328,45.279421901,228.46228569
Durée cumulative,Premier mois,3,1,39,57,26,4,7,0,6,14,55,82,107,137,24.364963504,1
Durée cumulative,De 2 à 5 mois,14,6,187,353,241,33,70,7,126,90,369,535,552,904,31.826327434,3.6117256637
Durée cumulative,De 6 à 11 mois,14,13,287,523,362,55,88,8,114,138,530,812,841,1342,30.076005961,8.5149031297
Durée cumulative,De 12 à 23 mois,38,20,594,1068,788,115,164,9,144,286,1070,1717,1646,2787,30.83279512,17.607822031
Durée cumulative,De 24 à 47 mois,57,69,1280,2431,1803,264,338,16,198,721,2431,3811,3099,1373,33.360301186,35.709708427
Durée cumulative,De 48 à 119 mois,200,158,3562,8374,6775,837,1053,61,58,2991,8739,12220,3581,3042,38.72999666,83.95748843
Durée cumulative,120 mois et plus,1068,581,18819,42474,32017,2499,4434,22,0,7315,48722,53170,0,6210,51.52537,296.33468771
Types de diagnostics,Visuel,1394,0,0,0,0,0,0,5,24,205,595,799,75,163,48.784791966,244.65710187
Types de diagnostics,Auditif et de la parole,0,848,0,0,0,0,0,1,15,96,448,400,83,135,46.391509434,221.43632075
Types de diagnostics,Intellectuel et d'apprentissage,0,0,24768,0,0,0,0,3,50,960,11478,13290,3633,2389,41.76873385,263.97779393
Types de diagnostics,Santé mentale,0,0,0,55280,0,0,0,25,51,4647,24120,31160,3991,6129,47.404522431,237.61374819
Types de diagnostics,Physique,0,0,0,0,42012,0,0,72,289,4213,20311,21701,1817,4910,51.159502047,235.37570218
Types de diagnostics,Autres,0,0,0,0,0,3807,0,5,7,313,1708,2099,103,1041,53.417914368,213.75597583
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,6154,12,210,1121,3256,2898,124,1028,50.915014625,217.07962301
Région,01 - Bas-Saint-Laurent,30,16,901,1697,1414,83,271,0,0,22,2074,2338,213,439,49.917044424,263.62080689
Région,02 - Saguenay - Lac-St-Jean,43,26,1046,1815,1736,82,278,0,0,29,2440,2586,327,515,48.139872662,264.95582969
Région,03 - Capitale-Nationale,119,62,1553,4698,2742,216,322,0,31,282,4403,5309,584,978,48.890444811,254.45232702
Région,04 - Mauricie,59,37,1068,2626,1964,111,312,0,5,84,2899,3278,368,546,48.963736442,261.0657277
Région,05 - Estrie,60,39,1219,2642,1943,140,325,0,40,240,2938,3430,452,640,47.987751256,241.36542085
Région,06 - Île-de-Montréal,396,258,4035,15222,10703,599,1538,111,327,7781,14728,18023,2113,3909,48.491435376,226.36273702
Région,07 - Outaouais,59,41,1121,2341,1952,184,332,0,27,270,2826,3204,419,688,47.508126036,228.49966833
Région,08 - Abitibi-Témiscamingue,29,17,532,834,834,64,130,0,0,13,1139,1301,151,265,48.830737705,256.30409836
Région,09 - Côte-Nord,16,9,264,420,453,31,50,0,0,7,583,660,100,129,48.113435237,261.22445696
Région,10 - Nord-du-Québec,7,1,48,130,124,15,10,0,0,1,132,203,39,73,41.692537313,175.76119403
Région,11 - Gaspésie - Îles-de-la-Madeleine,30,15,483,794,869,65,196,0,0,11,1148,1304,132,228,49.603588907,269.05954323
Région,12 - Chaudières-Appalaches,46,27,1254,2127,1695,138,219,0,0,55,2575,2931,388,575,47.839447875,243.62640756
Région,13 - Laval,49,41,894,1784,1447,81,231,1,148,857,2152,2375,519,647,45.954274354,198.88270378
Région,14 - Lanaudière,68,37,1290,2434,2273,174,312,0,6,166,3149,3439,704,729,46.060412872,225.18791743
Région,15 - Laurentides,59,42,1486,3198,2571,200,410,0,7,181,3728,4238,734,888,46.7955059,226.76437359
Région,16 - Montérégie,230,143,3852,7969,6798,347,964,1,36,1049,9697,10606,1905,2479,46.404866276,224.12323302
Région,17 - Centre-du-Québec,61,29,797,1640,1426,140,219,0,6,73,2034,2278,273,413,48.273191095,243.5804731
Région,99 - Central,33,8,2925,2909,1068,1137,35,10,13,434,3271,4844,405,1654,48.826124461,312.06863832
