Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Durée cumulative,De 24 à 47 mois,61,71,1252,2443,1828,257,342,16,184,719,2433,3821,3107,1380,33.420690758,35.682123441
Durée cumulative,De 48 à 119 mois,195,155,3572,8369,6779,840,1048,62,59,2989,8743,12215,3618,3020,38.731319782,83.882383815
Durée cumulative,120 mois et plus,1075,575,18837,42564,32065,2515,4476,21,0,7318,48852,53255,0,6275,51.503060515,296.01296679
Types de diagnostics,Visuel,1394,0,0,0,0,0,0,4,23,200,597,797,78,155,48.710903874,245.70516499
Types de diagnostics,Auditif et de la parole,0,843,0,0,0,0,0,1,16,92,442,401,87,132,46.24911032,221.21945433
Types de diagnostics,Intellectuel et d'apprentissage,0,0,24796,0,0,0,0,3,54,953,11460,13336,3662,2425,41.745241168,263.65978384
Types de diagnostics,Santé mentale,0,0,0,55351,0,0,0,25,53,4639,24241,31110,3962,6093,47.418312226,237.48094885
Types de diagnostics,Physique,0,0,0,0,42118,0,0,72,268,4216,20370,21748,1868,5000,51.109810532,234.90417399
Types de diagnostics,Autres,0,0,0,0,0,3818,0,4,7,313,1714,2104,102,1044,53.383184914,214.46935568
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,6196,11,189,1123,3245,2951,128,1023,50.836507424,217.24644932
Région,01 - Bas-Saint-Laurent,30,18,905,1692,1419,82,283,0,0,23,2089,2340,216,439,49.92052382,263.70806051
Région,02 - Saguenay - Lac-St-Jean,41,25,1048,1825,1750,84,285,0,0,29,2450,2608,325,515,48.169434559,264.94424674
Région,03 - Capitale-Nationale,121,63,1554,4705,2742,214,327,0,34,275,4419,5307,603,980,48.817807937,254.34998972
Région,04 - Mauricie,61,37,1062,2630,1969,111,320,0,5,87,2901,3289,365,558,48.923909532,260.65331179
Région,05 - Estrie,59,38,1228,2645,1953,143,333,0,40,236,2946,3453,452,655,47.948898265,240.78277856
Région,06 - Île-de-Montréal,398,259,4026,15254,10736,606,1522,108,316,7782,14789,18012,2119,3889,48.482637724,226.20587787
Région,07 - Outaouais,59,41,1122,2309,1944,182,330,1,25,264,2815,3172,415,674,47.538166026,229.45632203
Région,08 - Abitibi-Témiscamingue,30,17,534,836,832,63,129,0,0,13,1147,1294,159,256,48.659156084,255.01474805
Région,09 - Côte-Nord,15,9,267,424,448,29,50,0,0,7,588,654,105,126,47.865539452,259.73752013
Région,10 - Nord-du-Québec,6,1,48,134,120,14,9,0,0,2,127,205,43,73,41.156626506,174.29518072
Région,11 - Gaspésie - Îles-de-la-Madeleine,30,13,487,803,872,66,198,0,0,10,1157,1312,129,226,49.645200486,269.32887809
Région,12 - Chaudières-Appalaches,46,25,1258,2141,1711,143,221,0,0,54,2599,2946,400,587,47.782506763,242.44923354
Région,13 - Laval,50,39,890,1791,1459,83,222,0,127,855,2156,2378,514,666,45.951257168,198.78275254
Région,14 - Lanaudière,71,36,1289,2394,2256,169,319,0,4,164,3132,3402,707,714,46.121365167,225.35751454
Région,15 - Laurentides,58,42,1481,3180,2575,201,424,0,6,182,3726,4235,734,888,46.752920487,226.74852405
Région,16 - Montérégie,223,142,3861,7981,6823,344,964,1,34,1044,9697,10641,1911,2504,46.383666044,223.42226374
Région,17 - Centre-du-Québec,61,28,807,1642,1429,140,221,0,7,71,2046,2282,276,419,48.304990758,243.01571165
Région,99 - Central,35,10,2929,2965,1080,1144,39,10,12,438,3285,4917,414,1703,48.801755669,311.33345525
