Caracteristique,Valeur,Visuel,Auditif_et_parole,Intellect_apprentissage,Sante_mentale,Physique,Autres,Conjoints_sans_CSE,Demandeurs_asile,NHC_moins_5ans,NHC_5ans_et_plus,Femmes,Hommes,Moins_de_25ans,Durcon_moins_2ans,Age_moyen,Duree_cumul_moyenne
Diplôme maximum obtenu,Collégial - AEC,11,4,1,640,442,43,33,0,2,106,601,573,4,131,52.600511073,202.48381601
Diplôme maximum obtenu,Collégial - DEC général,15,5,7,961,334,39,32,0,2,152,645,748,4,136,51.310839914,223.59009332
Diplôme maximum obtenu,Collégial - DEC professionnel,14,14,5,1053,494,52,45,0,0,160,907,770,5,224,51.615384615,190.40429338
Diplôme maximum obtenu,Universitaire - Certificat,5,3,0,370,183,18,19,0,3,94,321,277,0,56,53.75083612,212.80769231
Diplôme maximum obtenu,Universitaire - Baccalauréat,23,7,5,1255,519,52,67,1,21,425,961,967,0,264,52.985995851,184.9590249
Diplôme maximum obtenu,Universitaire - Maîtrise ou doctorat,8,5,0,215,109,12,14,0,5,129,181,182,0,54,54.132231405,164.39118457
Diplôme maximum obtenu,Inconnu,423,188,13665,13736,10460,1771,1053,233,533,4587,18193,23103,4999,4659,44.86696048,230.46740604
Durée cumulative,Premier mois,1,0,10,40,10,17,5,0,1,16,31,52,68,83,23.879518072,1
Durée cumulative,De 2 à 5 mois,7,2,107,249,98,72,19,7,31,44,210,344,415,554,25.312274368,3.6462093863
Durée cumulative,De 6 à 11 mois,17,7,181,446,249,113,50,31,65,104,396,667,676,1063,29.235183443,8.5503292568
Durée cumulative,De 12 à 23 mois,25,22,465,1017,601,197,128,64,149,291,959,1496,1456,2455,31.575967413,17.446028513
Durée cumulative,De 24 à 47 mois,67,46,1056,2404,1789,252,327,89,494,734,2439,3502,2902,1069,35.03029793,35.964989059
Durée cumulative,De 48 à 119 mois,174,136,3378,8273,6037,829,846,40,101,2711,8056,11617,3500,2480,38.367813755,84.231738932
Durée cumulative,120 mois et plus,997,522,18044,40900,30022,2376,3611,23,0,7537,45304,51168,0,6064,51.65784891,301.24172817
Types de diagnostics,Visuel,1288,0,0,0,0,0,0,9,29,197,560,728,65,127,49.428571429,251.24301242
Types de diagnostics,Auditif et de la parole,0,735,0,0,0,0,0,8,17,101,388,347,44,103,48.089795918,234.22857143
Types de diagnostics,Intellectuel et d'apprentissage,0,0,23241,0,0,0,0,10,70,1030,10787,12454,2971,2248,42.226496278,271.93825567
Types de diagnostics,Santé mentale,0,0,0,53329,0,0,0,45,62,4702,22364,30965,4274,5635,47.229368636,241.15796283
Types de diagnostics,Physique,0,0,0,0,38806,0,0,147,434,4023,18919,19887,1339,3669,51.86350049,242.68012678
Types de diagnostics,Autres,0,0,0,0,0,3856,0,1,7,322,1738,2118,259,1270,52.00129668,199.65274896
Types de diagnostics,Conjoints sans contraintes sévères,0,0,0,0,0,0,4986,34,222,1062,2639,2347,65,716,51.913156839,225.08584035
Région,01 - Bas-Saint-Laurent,26,17,796,1568,1186,88,179,0,1,25,1765,2095,213,376,49.964766839,270.95621762
Région,02 - Saguenay - Lac-St-Jean,39,25,948,1737,1558,102,194,0,1,29,2204,2399,295,445,48.346295894,268.93460786
Région,03 - Capitale-Nationale,106,48,1424,4390,2469,225,235,0,31,309,3924,4973,576,834,48.889513319,260.00595706
Région,04 - Mauricie,49,32,1016,2507,1784,110,237,0,3,104,2666,3069,317,478,48.972449869,267.94612031
Région,05 - Estrie,57,32,1156,2543,1744,152,281,0,45,234,2743,3222,382,544,48.388097234,250.22581727
Région,06 - Île-de-Montréal,370,239,3837,14364,9757,568,1363,249,356,7430,13504,16994,2021,3198,48.742114237,230.56833235
Région,07 - Outaouais,61,35,1040,2307,1898,192,266,0,38,286,2721,3078,343,519,48.102086567,234.8482497
Région,08 - Abitibi-Témiscamingue,26,13,478,753,720,59,84,0,0,13,976,1157,139,221,48.954992968,262.84106892
Région,09 - Côte-Nord,14,9,237,412,387,23,51,0,0,11,520,613,66,101,48.789938217,274.43954104
Région,10 - Nord-du-Québec,4,0,47,142,112,13,10,0,0,2,129,199,42,54,42.009146341,189.68597561
Région,11 - Gaspésie - Îles-de-la-Madeleine,23,11,434,734,788,69,133,0,0,12,1029,1163,120,208,49.846715328,273.88594891
Région,12 - Chaudières-Appalaches,42,22,1192,2000,1508,137,156,0,3,58,2338,2719,344,506,47.912596401,250.42376903
Région,13 - Laval,59,36,872,1756,1513,91,230,2,274,906,2172,2385,450,540,47.157559798,201.36449418
Région,14 - Lanaudière,64,33,1241,2405,2241,193,293,0,6,190,3034,3436,639,659,46.400772798,232.26244204
Région,15 - Laurentides,54,29,1407,3186,2483,211,307,0,9,210,3583,4094,684,725,46.975511267,231.02930832
Région,16 - Montérégie,217,116,3680,8102,6369,413,770,0,59,1093,9233,10434,1760,1979,46.730106269,231.48233081
Région,17 - Centre-du-Québec,50,24,718,1630,1294,133,163,0,5,59,1845,2167,256,288,48.393818544,248.97382851
Région,99 - Central,27,14,2718,2793,995,1077,34,3,10,466,3009,4649,370,2093,48.542961609,316.02441891
