stationId,polluant,valeur,date,heure
17,"O3",20,"2025-01-05",23
17,"NO2",1,"2025-01-05",23
17,"PM",9,"2025-01-05",23
55,"O3",20,"2025-01-05",23
55,"NO2",1,"2025-01-05",23
55,"PM",6,"2025-01-05",23
103,"NO2",1,"2025-01-02",3
103,"PM",2,"2025-01-02",3
17,"O3",19,"2025-01-05",22
17,"NO2",1,"2025-01-05",22
17,"PM",10,"2025-01-05",22
55,"O3",20,"2025-01-05",22
55,"NO2",1,"2025-01-05",22
55,"PM",7,"2025-01-05",22
103,"NO2",1,"2025-01-02",2
103,"PM",2,"2025-01-02",2
17,"O3",19,"2025-01-05",21
17,"NO2",1,"2025-01-05",21
17,"PM",10,"2025-01-05",21
55,"O3",20,"2025-01-05",21
55,"NO2",1,"2025-01-05",21
55,"PM",7,"2025-01-05",21
103,"NO2",1,"2025-01-02",1
103,"PM",3,"2025-01-02",1
17,"O3",17,"2025-01-05",20
17,"NO2",2,"2025-01-05",20
17,"PM",9,"2025-01-05",20
55,"O3",20,"2025-01-05",20
55,"NO2",1,"2025-01-05",20
55,"PM",7,"2025-01-05",20
