id_dis,arr_1,arr_2,ID_TRC,id_stt,sens_releve,date_releve,type_dis,configuration,codification,longueur,geometry
3883,Rivière-des-Prairies-Pointe-aux-Trembles,,1624571.0,81-05227,E-O,2023-11-04,glissiere,mediane,GSR/W/AE,87,"LINESTRING Z (-73.54466087421193 45.64849497705959 36.2359423516692, -73.54470501427666 45.64847932201843 36.174921788386, -73.54484843918378 45.648414876827864 35.7719789859774, -73.545028684956 45.64832787538602 35.6092858661054, -73.54532895028026 45.64818083053688 35.5191777258949, -73.54559050658793 45.64805516258001 35.9058176342309)"
3884,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal-Est,1624571.0,81-05227,O-E,2023-11-04,glissiere,droite,GR/BC,126,"LINESTRING Z (-73.54554196749727 45.64791969292341 35.5132580655276, -73.545477144867 45.647954425423514 35.5458369688301, -73.54543363281282 45.64797347387903 35.4117514159042, -73.54539254547701 45.64799532329918 35.3463656448754, -73.54535069556226 45.648016089201654 35.3188855931365, -73.54530799110088 45.648035629721036 35.1986515813654, -73.54526630466609 45.64805713410579 35.125345749759, -73.54522433243856 45.648077527630235 35.1409641043936, -73.54518161558036 45.64809734298112 35.0783435319489, -73.54514011598273 45.6481192002959 35.1539653946059, -73.5450978596823 45.64813935146315 35.1066466845017, -73.54505527737432 45.64815950680895 35.0556796424977, -73.54501334936938 45.6481802756396 35.1169894967126, -73.54497144591835 45.64820143165459 35.1790993167263, -73.5449283782254 45.64822075131638 35.1783364556575, -73.54488675547465 45.64824212660158 35.2754182025689, -73.5448446494301 45.64826256600477 35.3514394990261, -73.54480197573326 45.648282397796365 35.3595511843357, -73.54475926719441 45.64830290774149 35.3884181824018, -73.54471765884794 45.648324031810986 35.5042215731716, -73.54467566286046 45.6483448052671 35.5469499340371, -73.54463327391845 45.64836490436843 35.5941687317348, -73.54459156138638 45.64838599655624 35.8070615306188, -73.5445498119907 45.648406904515234 35.9044396381483, -73.54450665190191 45.64842655937081 35.9121880785316, -73.54446549086863 45.648447979500624 36.2141886489411, -73.54442292917079 45.648467962549184 36.3240488809417, -73.54438009690065 45.648487774721275 36.3990310680185, -73.54433875561705 45.64850944201259 36.7563213199124, -73.54429632987622 45.64852962062689 36.8991438533346, -73.54425382196054 45.648550166275335 37.1949258770117, -73.54421133809338 45.64857024576751 37.3359822330262)"
3885,Rivière-des-Prairies-Pointe-aux-Trembles,,1624557.0,,E-O,2023-11-04,glissiere,gauche,GSR/W/BE,80,"LINESTRING Z (-73.54442620061626 45.64889054450029 42.2293336580266, -73.54447232119816 45.64887092811108 42.104929614388, -73.54451556170154 45.64885375433848 42.1103148479225, -73.54455846342672 45.64883802242877 42.2482272652595, -73.5445788165059 45.648828890125486 42.1831695229465, -73.54463790504062 45.64879963699039 42.2354816002296, -73.54473836425177 45.64875079426443 42.3346670392217, -73.54489648944555 45.64867005052909 42.3932072205042, -73.54505372799225 45.648588302749395 42.4769383468143, -73.5451924546489 45.648520532371734 42.6225618116291, -73.54523328042997 45.648500706921475 42.6098353283588, -73.54524614161748 45.648494678216146 42.5388478416681, -73.54525168394463 45.64848879050599 42.589306840774, -73.54525435046983 45.64848491411954 42.5885464794915, -73.54525483592938 45.64848096361568 42.5559403528022, -73.54525409090432 45.64847610335319 42.5498379625832, -73.54525255140366 45.64847337120019 42.5918026817914)"
3886,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal-Est,1624552.0,,O-E,2023-11-04,glissiere,gauche,GSR/W/BE,79,"LINESTRING Z (-73.5446784998956 45.648215922319146 42.3480613525011, -73.54467146934036 45.648212805542904 42.3766629576222, -73.54466300802952 45.64821159894162 42.2799369574594, -73.54465376238623 45.648211396700326 42.3013927349992, -73.54464275668052 45.64821243027966 42.3207824969814, -73.54462940438702 45.6482153174739 42.7575267639102, -73.54461943832531 45.64821929393966 42.7869437647596, -73.54458290030024 45.648236538758965 42.3849124468983, -73.54454738499653 45.648254775847924 42.663214297406, -73.54450693809486 45.648275677685994 42.502692127857, -73.5443853549742 45.648332743088666 42.5577754258798, -73.5442214434392 45.6484078134596 42.6233070058964, -73.54403929562032 45.648494871027395 42.7175673338585, -73.5438986814426 45.64856270793579 42.7511687792004, -73.54383335772245 45.64859439644123 42.723485165977)"
3887,Rivière-des-Prairies-Pointe-aux-Trembles,,4015209.0,,E-O,2023-11-04,glissiere,droite,GSR/W/BE,20,"LINESTRING Z (-73.54410446631448 45.64889895938096 38.6338332575538, -73.54427294532559 45.64881063718693 37.9591454011576, -73.54431282557228 45.64879260408427 37.4996770365862)"
3888,Rivière-des-Prairies-Pointe-aux-Trembles,,1490236.0,,S-N,2023-11-04,glissiere,droite,GR/BC,7,"LINESTRING Z (-73.53075537616503 45.6447559016674 33.3638551470112, -73.53073786138843 45.64472263724836 33.4143253082589, -73.53078006642116 45.64472277047795 33.3892152861398)"
3889,Rivière-des-Prairies-Pointe-aux-Trembles,,1490236.0,,S-N,2023-11-04,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.53048266507743 45.64510070120401 32.6625302534199, -73.53043914767255 45.64508092139297 32.6635219146925)"
3890,Rivière-des-Prairies-Pointe-aux-Trembles,,4010097.0,,E-O,2023-11-04,glissiere,droite,GR/BC,7,"LINESTRING Z (-73.53789552913953 45.65177310315081 37.9243567617554, -73.53796112406768 45.6517261406035 38.0896617286403)"
3891,Rivière-des-Prairies-Pointe-aux-Trembles,,4010097.0,,E-O,2023-11-04,glissiere,droite,GR/BC,36,"LINESTRING Z (-73.53742466397749 45.65198605170151 37.7676492221922, -73.53781111074807 45.65181280060786 37.9657886991654)"
3892,Rivière-des-Prairies-Pointe-aux-Trembles,,4010097.0,,E-O,2023-11-04,glissiere,droite,GR/BC,6,"LINESTRING Z (-73.53723745874291 45.65206966780045 38.2220568134758, -73.53730363475178 45.65203781193916 37.9092187357005)"
3893,Rivière-des-Prairies-Pointe-aux-Trembles,,4016130.0,,S-N,2023-11-04,glissiere,gauche,GR/BC,35,"LINESTRING Z (-73.52880770669566 45.64723010650629 28.5644389775568, -73.52876694144094 45.64726061594345 28.5379970145562, -73.52873373172365 45.647299615713415 28.3901715587642, -73.52866446602017 45.647376093644155 28.1355941225971, -73.52856088075649 45.64749146520559 28.012774803732)"
3896,Rivière-des-Prairies-Pointe-aux-Trembles,,4016128.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,85,"LINESTRING Z (-73.52856026184301 45.648063573300696 27.8619331980362, -73.52864880267872 45.64796533929833 28.0583129298133, -73.52876854878035 45.64782830446584 28.2042282249383, -73.52885210647372 45.64773774259936 28.5071553812117, -73.52896402052343 45.64761148101655 28.7598855200926, -73.52907172574112 45.647491153812084 29.2752782028165, -73.5291358131774 45.64741653279549 29.4794371867857)"
3898,Rivière-des-Prairies-Pointe-aux-Trembles,,1624505.0,,O-E,2023-11-04,glissiere,droite,GR/BC,15,"LINESTRING Z (-73.53550926268807 45.652564656000585 36.4623004725924, -73.5353549717061 45.65263913720922 36.2883829752008)"
3899,Rivière-des-Prairies-Pointe-aux-Trembles,,4016126.0,,O-E,2023-11-04,glissiere,droite,GSR/W/BE,49,"LINESTRING Z (-73.52932717301296 45.64856607760449 31.4822962506174, -73.52918276430121 45.648497606503824 32.2130838940316, -73.52901762510761 45.64842455981672 32.773645487454, -73.52885325534221 45.64834988771702 33.3964304817777, -73.52879575570346 45.64832611928786 33.4541815140661)"
3900,Rivière-des-Prairies-Pointe-aux-Trembles,,4016127.0,81-05500,O-E,2023-11-04,glissiere,gauche,GR/BC,110,"LINESTRING Z (-73.52856088075649 45.64749146520559 28.012774803732, -73.52842726960972 45.64764445000722 27.8477583920157, -73.5283254712276 45.64775964300684 27.6276136103372, -73.52822361975777 45.64787384838242 27.3857946233019, -73.52812658387172 45.647984286426606 27.1986496306505, -73.52800862211897 45.648112981025676 26.8744693118729, -73.52790547168881 45.648228232477265 26.7667265251444, -73.52781670435469 45.64833168221121 26.6701191361305)"
3901,Rivière-des-Prairies-Pointe-aux-Trembles,,1624505.0,,O-E,2023-11-04,glissiere,droite,GR/BC,55,"LINESTRING Z (-73.53534646584825 45.65264327774729 36.2888371675544, -73.5352016186044 45.652714683253016 36.0409676089478, -73.53504115239328 45.65279401114903 35.7864491000909, -73.53486226869522 45.65287821947572 35.4133756060866, -73.53476583954534 45.652924727197856 35.3089048689279)"
3902,Rivière-des-Prairies-Pointe-aux-Trembles,,4016131.0,81-05500,S-N,2023-11-04,glissiere,droite,GR/BC,94,"LINESTRING Z (-73.52879575570346 45.64832611928786 33.4541815140661, -73.52866691590044 45.64826819588915 33.9049523135289, -73.52850469974912 45.648194740863204 34.2577613303361, -73.52835333099722 45.648127704201116 34.433748191859, -73.52818834811026 45.64805247498903 34.2391492870237, -73.52803978818648 45.64798670864209 33.950901711463, -73.52786815316365 45.64791043676408 33.3952357995952, -73.52777855413719 45.64786947459176 32.8952563261347)"
3903,Rivière-des-Prairies-Pointe-aux-Trembles,,1490374.0,,S-N,2023-11-04,glissiere,droite,GSR/W/B,12,"LINESTRING Z (-73.52903814755291 45.64872198869933 31.6456753704897, -73.52918008808506 45.64877272515194 31.4351634957175)"
3904,Rivière-des-Prairies-Pointe-aux-Trembles,,1490374.0,,S-N,2023-11-04,glissiere,droite,GSR/W/BE,38,"LINESTRING Z (-73.52859727536904 45.64854374011684 33.556947946395, -73.5286324491892 45.648560213615134 33.511835093093, -73.52865230522977 45.64856956997438 33.4453789095015, -73.52868644765192 45.648584691461984 33.2475511393675, -73.52871962811795 45.648598199804 33.2040390074544, -73.52875401137024 45.648617213359444 32.9592259032742, -73.52879405023654 45.64863754984763 32.7276469344764, -73.52881422710423 45.64864717379464 32.6618760526464, -73.52883264302044 45.64865816267479 32.5250547545554, -73.52884851525262 45.6486714330413 32.4390111796634, -73.52886618699918 45.648683052938246 32.3608305703045, -73.52887984224856 45.648696848098325 32.1582658372064, -73.52889280578563 45.648711071766805 32.1186471224658, -73.52890505476718 45.648725725860245 31.9407866986656, -73.52891610464013 45.648741205007205 31.7841001495606, -73.52892706391003 45.64875591543197 31.7855731063905, -73.52893688455475 45.648776670809795 31.6113968335413)"
3905,Rivière-des-Prairies-Pointe-aux-Trembles,,1490359.0,,O-E,2023-11-04,glissiere,droite,GSR/W/BE,87,"LINESTRING Z (-73.52777855413719 45.64786947459176 32.8952563261347, -73.52760226117078 45.64778682717216 31.8196126500744, -73.52743806616483 45.647713018875876 30.8923592990772, -73.52727415770741 45.647639029724935 29.9424526750792, -73.52711050650029 45.64756454999987 28.9954403749974, -73.52694586284619 45.647490991768734 28.0197523794434, -73.52683702737565 45.64744479702912 27.2133815351545)"
3906,Rivière-des-Prairies-Pointe-aux-Trembles,,4016131.0,81-05500,N-S,2023-11-04,glissiere,droite,GR/BC,94,"LINESTRING Z (-73.52758101334145 45.6480859376147 32.9888205995937, -73.5277323479833 45.64815332541032 33.7174816004971, -73.52790729453844 45.64823066475205 34.2376141839088, -73.5280735929484 45.648306361272695 34.5276874373474, -73.52823105719959 45.6483784475729 34.4612204397655, -73.5284023456928 45.648455345103194 34.2228924445376, -73.52856317976206 45.64852831500488 33.7011956204962, -73.52859727536904 45.64854374011684 33.556947946395)"
3907,Rivière-des-Prairies-Pointe-aux-Trembles,,1490374.0,,S-N,2023-11-04,glissiere,gauche,GSR/W/BE,66,"LINESTRING Z (-73.52905548103917 45.64879145624584 31.2157806656077, -73.52905730647235 45.64881293491949 31.2967662168468, -73.5290601351956 45.64882978447336 31.1665104881585, -73.52906188397523 45.64884642888495 31.0939503220287, -73.52906031911955 45.6488640116482 31.0400297124947, -73.52905974245152 45.648881155142774 30.9750262845904, -73.52905606405454 45.64889757626123 30.8560608142066, -73.52905135653228 45.64891460029118 30.8736622499854, -73.5290451143649 45.648931044939374 30.7523531918367, -73.52903799271397 45.64894823965904 30.5085718146537, -73.52903013467093 45.6489641527136 30.4623829736237, -73.52902029501696 45.64898015427146 30.473688469153, -73.52901046670708 45.648995583673354 30.2726757375267, -73.52899687244906 45.649010359527814 30.1888094807505, -73.52898576945724 45.649025352144754 30.147319131552, -73.52897036192472 45.64903826424183 30.0976550483059, -73.52895614656569 45.64905234956672 30.0196917080654, -73.52894113409745 45.64906586836209 29.8285184387085, -73.52892284409671 45.64907728417709 29.7726928165021, -73.52890682788734 45.64909035319436 29.7173498143404, -73.52888903445188 45.649103073726494 29.6658516437888, -73.52886984884157 45.64911307479741 29.4961121496852, -73.5288488207535 45.64912155890127 29.5130224533325, -73.52882837664114 45.64913071857903 29.4621884828969, -73.52880813558775 45.649139670678984 29.2264489471141, -73.5287863483773 45.64914751513889 29.2853225268766, -73.52876415582848 45.64915485861507 29.1017324791467, -73.5287410920562 45.64916040251137 28.9369569149841, -73.52871798369596 45.649166199863345 28.9513550895207, -73.52869373673369 45.64916896359917 28.8943231307948, -73.52867030220727 45.64917257798835 28.9036985692914, -73.52864698545704 45.649175819076035 28.7449131442393, -73.52862162487493 45.649177973602036 28.7516968623594, -73.5285979033181 45.64917959101264 28.6188744906373, -73.52856735671376 45.64918038707482 28.4656879334943)"
3908,Rivière-des-Prairies-Pointe-aux-Trembles,,1490369.0,,E-O,2023-11-04,glissiere,droite,GSR/W/BE,23,"LINESTRING Z (-73.52733163692848 45.647983972795195 31.5441224861031, -73.52736804936082 45.64799350978988 31.767689482548, -73.52741614784749 45.64801162879853 32.1783944898479, -73.5274813864745 45.64804147358795 32.5591775364088, -73.52754780280804 45.64807144465245 32.8526679030226, -73.52758101334145 45.6480859376147 32.9888205995937)"
3909,Rivière-des-Prairies-Pointe-aux-Trembles,,4007684.0,,S-N,2023-11-03,glissiere,gauche,GSR/W/B,729,"LINESTRING Z (-73.55842731851654 45.665309671061884 11.4678881289238, -73.55831245296311 45.66537370235472 11.5064192772144, -73.55820315666797 45.6654425121899 11.3883971105714, -73.55805472742313 45.665532714334965 11.3246310792658, -73.55794459590072 45.66560055641842 11.1864348463112, -73.5577937026208 45.66568606983816 11.2784422413425, -73.55753535603284 45.66584457221179 11.6683802432512, -73.55738947720722 45.665936613209645 11.3574800544833, -73.5571279662839 45.66609007698842 11.8461739335529, -73.55690756625062 45.666226598601945 11.7890172527287, -73.55672728607655 45.66634374255499 11.5256440104238, -73.5565398906211 45.66645328869059 11.56334532113, -73.5563920219532 45.666543020268556 11.5348149113833, -73.55616824383482 45.66667544805189 11.5690830065511, -73.55590931381987 45.666832721732256 11.27801052599, -73.5557056984223 45.666955712628614 11.0115294055985, -73.55548591698782 45.667130370641516 10.9354069655841, -73.55533188836984 45.66726337248369 10.8855163529934, -73.55521515838753 45.66737379335737 10.8374403426776, -73.55509510292093 45.66748151631035 10.9175915055522, -73.55489400837621 45.66767593035202 10.905125101282, -73.5546124420107 45.66795640131298 10.7884860301283, -73.55442940204904 45.66811634694716 10.3534168385802, -73.55423246361661 45.66826882703656 10.7184591283189, -73.5540231018384 45.66841178301359 10.5940035566791, -73.55382679120284 45.668564234785336 10.8993740809976, -73.5537639080735 45.66861725829641 10.7817804669672, -73.55363969698416 45.66872326847466 10.8358163437413, -73.55349423702947 45.66886100071874 10.8812774660332, -73.55343897373548 45.66891724445795 10.9081716561055, -73.55332193143428 45.66902765743686 10.9684550693762, -73.55322841219223 45.66912818436806 10.7266412336949, -73.55315582318286 45.66919644082346 11.0121478711223, -73.55293086645288 45.669353636262535 12.0184010136095, -73.55287350378411 45.669476372155465 10.9764494682393, -73.55270491163346 45.669640134362666 10.8371384103743, -73.55251962143141 45.669799676550575 10.5736512359245, -73.55235950424093 45.6699069546802 10.8145682117733, -73.55222897168252 45.66998400477218 10.4592564004373, -73.55213117119564 45.67003352799721 10.6709437349911, -73.55206930999056 45.67006325116328 10.5525094745904)"
3910,Rivière-des-Prairies-Pointe-aux-Trembles,,1490819.0,,S-N,2023-11-04,glissiere,droite,GSR/W/BE,19,"LINESTRING Z (-73.52641009576493 45.64753341866977 25.968880235204, -73.52653834919063 45.64758578499454 26.6663915699346, -73.52660271949136 45.647610947210076 27.0903382549943, -73.52661775667227 45.64762679326925 27.1847278660503)"
3911,Rivière-des-Prairies-Pointe-aux-Trembles,,1490369.0,,E-O,2023-11-04,glissiere,gauche,GSR/W/BE,76,"LINESTRING Z (-73.52678010207573 45.648381604432046 26.576802540159, -73.52675544102182 45.64834722458854 26.3677484167595, -73.52674853716918 45.64833198622942 26.5393160711375, -73.52674304107896 45.64831491308834 26.7893987870541, -73.5267394542241 45.64829779767899 26.8665519783864, -73.52673582422474 45.64828141385843 26.9902647139076, -73.52673157472762 45.64826426688621 27.0112266242326, -73.5267286519872 45.648247746475604 27.1711162567164, -73.5267271486423 45.64822988020551 27.105343097646, -73.52672828030362 45.64821316126625 27.28175094681, -73.52672907502202 45.64819604018048 27.4525893813213, -73.52673173263632 45.6481789677027 27.4606484017622, -73.52673887045142 45.64816266117507 27.630119911492, -73.52674382076366 45.648145689409326 27.8154646216487, -73.52674685531578 45.648128554007975 27.6533519203715, -73.52675802501052 45.648112878342026 27.9336390218311, -73.52676546462982 45.64809666305464 27.8231551455966, -73.52677588764031 45.6480816865552 28.0318141092536, -73.5267871406406 45.64806609594387 28.0053371217341, -73.52679937478865 45.64805173683098 28.157541427944, -73.52681230614988 45.64803660737413 28.0980571348868, -73.52682557527142 45.6480228539189 28.3441061250091, -73.52684327816078 45.64801078219286 28.554570401873, -73.52685779575019 45.647997070082496 28.4825980889351, -73.52687492311505 45.64798574429579 28.7387352356207, -73.52689425398547 45.64797477594897 29.1075374937937, -73.52691241655606 45.64796366670492 29.0569324845415, -73.52693071860979 45.64795249613187 29.1999623977458, -73.52695033824956 45.647942674376914 29.1254267733458, -73.52697189500327 45.64793297260439 29.0104214321962, -73.52699502339767 45.64792782666861 29.7434693143248, -73.52701655413154 45.64792009671009 29.5876563271519, -73.52704012223863 45.64791450484026 29.9442803978909, -73.52706215989102 45.64790704376368 29.8114408247021, -73.52708651047507 45.6479039396695 30.119125578557, -73.52711024186391 45.64789891985568 29.9461414263638, -73.52713399260094 45.64789618526962 30.2671031661023, -73.52715895320101 45.64789480550168 30.570568064491, -73.52720481508396 45.64789425688597 30.719873275999)"
3912,Rivière-des-Prairies-Pointe-aux-Trembles,,1490239.0,81-05500,S-N,2023-11-04,glissiere,gauche,GR/BC,108,"LINESTRING Z (-73.52784386545413 45.648330716401915 27.1111246484155, -73.52772544769236 45.648463413555255 26.7252734380209, -73.52762200646981 45.64857798639438 26.5949360655262, -73.52751655600589 45.64869473290448 26.4736423389606, -73.52741445144648 45.64880670859019 26.1739702285282, -73.52731147486467 45.64891838946411 26.0480309348085, -73.52720541533013 45.649034594960725 25.845252975782, -73.52710383768382 45.64914749911919 25.7900713831517)"
3913,Rivière-des-Prairies-Pointe-aux-Trembles,,4012361.0,,O-E,2023-11-04,glissiere,droite,GR/BC,27,"LINESTRING Z (-73.54224767164835 45.65892212724044 31.5628250925587, -73.54207790334246 45.65903189819729 31.7045725605139, -73.54198632473984 45.659085925045495 31.6555662100253)"
3914,Rivière-des-Prairies-Pointe-aux-Trembles,,4016127.0,81-05500,E-O,2023-11-04,glissiere,mediane,GR/BC,240,"LINESTRING Z (-73.52695234223255 45.649906979939175 24.9343093929352, -73.52704547439127 45.64981104291347 25.0778008273909, -73.52714599458238 45.64969651949069 25.1407418605259, -73.52724850349577 45.649580984875826 25.3633957956661, -73.52734990849045 45.64946662874031 25.4775818401156, -73.52745132939867 45.64935170024918 25.6211152169668, -73.52754994292754 45.64923619282672 25.7898981667047, -73.52764721118106 45.64911938759474 25.7608530516682, -73.52771405199886 45.64904279654501 26.0733893453098, -73.52784477344304 45.64888747144787 26.3036511773335, -73.52794398686336 45.64877186554033 26.550865077773, -73.52804253405944 45.6486561815452 26.6746781644885, -73.52816054232369 45.64851853855744 26.7779124300385, -73.52825063543997 45.64842890776974 26.9932230513627, -73.528353884576 45.64831580273046 27.1129015948231, -73.52845724181276 45.64820143166962 27.282578351522, -73.52854144404945 45.648104711322475 27.5570176037941, -73.52857076296526 45.64806879769747 27.5761867341879)"
3915,Rivière-des-Prairies-Pointe-aux-Trembles,,1490818.0,,E-O,2023-11-04,glissiere,droite,GR/BC,2,"LINESTRING Z (-73.52405222701277 45.646485502951414 23.977624985164, -73.52406534388902 45.646471357527034 24.0771443147307)"
3916,Rivière-des-Prairies-Pointe-aux-Trembles,,1490890.0,,N-S,2023-10-31,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.52374992671886 45.64656893972065 24.1453595472042, -73.52373478364132 45.64655642411561 24.0589995495246, -73.52371269505463 45.64654659149746 23.9667440572409)"
3917,Rivière-des-Prairies-Pointe-aux-Trembles,,4004314.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,6,"LINESTRING Z (-73.54172649080536 45.65919798493219 32.1498663079654, -73.54173585865588 45.65920416368433 32.6928086601776, -73.5417389258297 45.65920556275414 32.7202431592527, -73.54174278103172 45.65920702242193 32.6624821529442, -73.54174670951085 45.65920792140189 32.6632549545431, -73.54175292293671 45.6592070001842 32.6608366008091, -73.54175663082742 45.65920522625711 32.6900482567816, -73.54176059007459 45.6592020676625 32.6955980068471, -73.54176295535594 45.65919840984886 32.6722372531591, -73.54176325393156 45.659195950335935 32.7174001940151, -73.5417627679593 45.65919209625752 32.6571631310496, -73.54175931643198 45.65918921554654 32.6660131677291, -73.54174676191562 45.65918299301684 32.1706096222572)"
3918,Rivière-des-Prairies-Pointe-aux-Trembles,,1490240.0,,S-N,2023-11-04,glissiere,gauche,GSR/W/BE,58,"LINESTRING Z (-73.52612267235756 45.65019525950249 24.3981799347448, -73.52606075504355 45.65025218301175 24.4043044974377, -73.52604119566308 45.65027012978734 24.3201044932016, -73.52600166180129 45.65030697860228 24.3206567412499, -73.52596138385273 45.650350176143476 24.2604660234825, -73.52590884862687 45.650407720044235 24.1350181559727, -73.52586830006719 45.65045075658895 24.1386909952321, -73.52582858375725 45.650493493012405 24.0206744132111, -73.52572087410513 45.650608046486084 23.9368367011908, -73.5257061038207 45.65062626869025 23.8376240261214)"
3919,Rivière-des-Prairies-Pointe-aux-Trembles,,1490891.0,,E-O,2023-10-31,glissiere,droite,GR/BC,4,"LINESTRING Z (-73.52045734113358 45.6470851861429 20.3792359991093, -73.52048205232266 45.64705183388295 20.3594661623079)"
3920,Rivière-des-Prairies-Pointe-aux-Trembles,,1490240.0,,S-N,2023-11-04,attenuateur,mediane,inertiel,8,"LINESTRING Z (-73.52546063002184 45.65101469630457 23.264631480091, -73.52540734169217 45.651078706430326 22.9101646777871)"
3921,Rivière-des-Prairies-Pointe-aux-Trembles,,1608769.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,27,"LINESTRING Z (-73.52569506127486 45.65143766320783 22.9147882251178, -73.52577954292504 45.65132429131724 22.7994704270794, -73.52585725421787 45.65122401486496 23.2195179103604)"
3922,Rivière-des-Prairies-Pointe-aux-Trembles,,1490240.0,,S-N,2023-11-04,glissiere,mediane,GR/BC,13,"LINESTRING Z (-73.52540734169217 45.651078706430326 22.9101646777871, -73.52532155482638 45.6511792406796 23.3257848229137)"
3923,Rivière-des-Prairies-Pointe-aux-Trembles,,1608769.0,,N-S,2023-11-04,attenuateur,mediane,inertiel,4,"LINESTRING Z (-73.52567010614779 45.65147377316648 22.6094590022426, -73.52569506127486 45.65143766320783 22.9147882251178)"
3924,Rivière-des-Prairies-Pointe-aux-Trembles,,1608769.0,,N-S,2023-11-04,glissiere,mediane,GR/BC,15,"LINESTRING Z (-73.52555775209662 45.65147692308005 22.6697730591418, -73.52545115442777 45.65158776547617 22.608636396853)"
3925,Rivière-des-Prairies-Pointe-aux-Trembles,,1490240.0,,S-N,2023-11-04,glissiere,gauche,GSR/W/BE,51,"LINESTRING Z (-73.5253258485514 45.65114710203803 22.6012029762011, -73.52520979143605 45.65126276879523 22.7661042638169, -73.52509929465688 45.651375821330376 22.6200070238115, -73.52498727978443 45.65148814554158 22.6703761572254, -73.5249548784368 45.65151999321251 22.5606425698297)"
3926,Rivière-des-Prairies-Pointe-aux-Trembles,,4007685.0,,O-E,2023-11-03,glissiere,gauche,GF/W/B,133,"LINESTRING Z (-73.55204655542609 45.6700756489055 10.5602510497488, -73.5518673169122 45.6701650541523 10.4283985872267, -73.55177057386916 45.67021738481848 10.1555377736303, -73.55167385214526 45.67027024678476 10.3314258948164, -73.55157160273038 45.67031749820219 10.2341528646095, -73.55148770582743 45.670352202125656 10.1969707052705, -73.55138292791416 45.670395917864084 10.2823767137729, -73.55119503650916 45.67047818728706 10.0488970598096, -73.5510447734859 45.670534298212274 9.97173507204594, -73.55093662702681 45.670572774098076 9.80126798211167, -73.55073677158711 45.67063139358857 9.70000216409382, -73.55066917091926 45.670650938428004 9.97753527259379, -73.55059119007065 45.670694598842914 9.75956103442486)"
3927,Rivière-des-Prairies-Pointe-aux-Trembles,,1490212.0,,O-E,2023-10-31,glissiere,droite,GR/BC,10,"LINESTRING Z (-73.51683623557041 45.64718847947823 20.4834843276765, -73.51681270239972 45.64727634893225 19.8850300672604)"
