ï»¿ID,MUNICIPALITE,MODELE,COULEUR,MISEAJOUR,LONGITUDE,LATITUDE,DATEENTRETIEN,PRESSIONDYNAMIQUE 
,60013,AVK Model 27-80,Rouge,2021-08-16,-73.47923657449314,45.75684779075483,2023-07-18,52
,60013,Daigle D67,Rouge,2019-02-05,-73.47867208901519,45.75726897221929,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-05,-73.47835216952265,45.7577650198842,2023-07-18,55
,60013,Daigle D67,Noire,2018-04-13,-73.47780073372783,45.75612275631074,2023-07-18,46
,60013,Daigle D67,Rouge,2018-04-13,-73.47691034993721,45.757043159211825,2023-07-18,52
,60013,Concord D67M,Rouge,2018-08-09,-73.47618728875297,45.75531206768295,2023-07-18,46
,60013,Concord D67M,Rouge,2019-02-06,-73.47617343792025,45.755857048748496,2023-07-18,40
,60013,Daigle D67,Rouge,2019-02-05,-73.4753030312069,45.756238263420556,2023-07-18,45
,60013,Concord D67M,Noire,2019-02-05,-73.47501100785227,45.75572349100738,2023-07-18,40
,60013,Concord D67M,Rouge,2019-01-04,-73.48115689326161,45.75535331417133,2023-07-18,50
,60013,Concord D67M,Rouge,2019-09-03,-73.4537730847765,45.7325094636409,2023-10-17,34
,60013,Concord D67M,Rouge,2018-04-13,-73.45269481838591,45.73334660349699,2023-10-17,34
,60013,Concord D67M,Rouge,2019-01-04,-73.48096786806403,45.75477830255081,2023-07-18,50
,60013,Concord D67M,Rouge,2019-01-04,-73.48002776916434,45.75429204138313,2023-07-18,50
,60013,Daigle D67,Rouge,2018-04-13,-73.4677484222398,45.752797099660086,2023-07-18,12
,60013,Daigle D67,Rouge,2019-02-19,-73.4674191830128,45.75404201542601,2023-07-18,7
,60013,Concord D67M,Rouge,2018-10-29,-73.44836520551047,45.78018291780778,2023-10-17,40
,60013,Concord D67M,Rouge,2019-08-22,-73.44528564167163,45.78312745071414,2023-10-17,40
,60013,Concord D67M,Rouge,2019-08-22,-73.44339974816167,45.783687119924814,2023-10-17,40
,60013,Concord D67M,Rouge,2019-08-22,-73.44155053452094,45.78445271653846,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.43849212838087,45.779476454020475,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44005095227716,45.7811045063555,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.4383818166229,45.780412032820436,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43600288493619,45.780670677109704,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43742157180995,45.78103233633589,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43540436836032,45.77988288105765,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43716605470372,45.7778282986842,2023-10-17,47
,60013,Concord D67M,Rouge,2019-08-26,-73.43636544681276,45.77876265190105,2023-10-17,40
,60013,Concord D67M,Rouge,2019-08-26,-73.44065928684981,45.77591648148369,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.43905980928407,45.77650884140129,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-07,-73.44094506659172,45.77779539426582,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-07,-73.43994491487489,45.77804983026263,2023-10-17,37
,60013,Concord D67M,Rouge,2018-04-13,-73.43926717380131,45.77983642840398,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43959752768974,45.77882364542806,2023-10-17,46
,60013,Concord D67M,Rouge,2018-10-31,-73.43712918619255,45.78185078280971,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.43640985509077,45.78154835237088,2023-10-17,40
,60013,Concord D67M,Rouge,2018-11-01,-73.43730136326973,45.77995732471152,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-07,-73.43977977706388,45.777291986118236,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-07,-73.4412223611967,45.7784527031287,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-07,-73.44217883255621,45.77833061687268,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44389165197187,45.77907352257588,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.4423936449338,45.78002111161032,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4409061669686,45.77964553160896,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44063907142282,45.780566571592765,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44267012573238,45.7792220759414,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43923136724132,45.78238619692111,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43787579957653,45.78238725852589,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43910404996757,45.78173670828073,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-07,-73.44406784966719,45.77982555302502,2023-10-17,42
,60013,Concord D67M,Rouge,2019-08-22,-73.44658449355667,45.78223882001784,2023-10-17,52
,60013,Concord D67M,Rouge,2019-08-22,-73.44721090967012,45.78158009436842,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.44509075624225,45.78209676433758,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.44596923238923,45.78130513509845,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.44519103051626,45.77962627012706,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44241905164563,45.78066232130393,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44161341836568,45.781510899864024,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.44061237168462,45.78188932527632,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-07,-73.44548039629309,45.780425229840375,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.41139847260257,45.78876630829874,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41014832233667,45.788229079498464,2023-10-17,50
,60013,Concord D67M,Rouge,2019-08-26,-73.43790788752284,45.77709394562503,2023-10-17,45
,60013,Concord D67M,Rouge,2019-08-26,-73.43865062418882,45.77638738678042,2023-10-17,50
,60013,AVK Model 27-80,Rouge,2023-04-11,-73.46475428630839,45.74896483394598,2023-10-17,46
,60013,Concord D67M,Rouge,2019-03-05,-73.4533921095871,45.73065255084997,2023-10-17,44
,60013,AVK Model 27-80,Rouge,2018-12-05,-73.42959955340713,45.75735638974958,2023-10-17,30
,60013,McAvity M67,Rouge,2019-02-26,-73.45059601418207,45.75062601199285,2023-10-17,46
,60013,Concord D67M,Rouge,2018-04-13,-73.43570725703235,45.78461266468897,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43625422497944,45.78551777245485,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43500523983778,45.783879192636014,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.43364482712242,45.78306628839669,2023-10-17,42
,60013,Concord D67M,Rouge,2019-08-26,-73.43345711178867,45.78214024890732,2023-10-17,47
,60013,Concord D67M,Rouge,2019-08-26,-73.43252087111769,45.78313208410394,2023-10-17,40
,60013,Concord D67M,Rouge,2019-08-26,-73.434406431051,45.78104829408523,2023-10-17,47
,60013,Concord D67M,Rouge,2018-10-31,-73.43512074243259,45.78170432427114,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-01,-73.43611572143614,45.782462942985056,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43472078958808,45.78265465637853,2023-10-17,43
,60013,Concord D67M,Rouge,2018-04-13,-73.43662835770444,45.782902320149134,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43809169677222,45.78628112791032,2023-10-17,46
,60013,McAvity M67,Rouge,2019-02-28,-73.44514982001967,45.741903628385245,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.44089748485912,45.76937353525059,2023-10-17,42
,60013,Concord D67M,Rouge,2019-02-27,-73.44525816126504,45.745810761606684,2023-10-17,62
,60013,Concord D67M,Rouge,2019-12-09,-73.47204388085031,45.72535464544375,2023-10-17,48
,60013,Daigle D67,Rouge,2018-04-13,-73.42420881072539,45.78293182865898,2023-10-17,40
,60013,Daigle D67,Rouge,2018-04-13,-73.42399230555469,45.78378340729606,2023-10-17,37
,60013,Concord D67M,Rouge,2018-04-13,-73.44409493033405,45.78255309132083,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-31,-73.44105729838085,45.7833495289455,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43870973175278,45.78415444566384,2023-10-17,40
,60013,Concord D67M,Rouge,2018-10-31,-73.43986830767271,45.78419949039114,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.43967069754902,45.78303334007607,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43913026774277,45.785309327864965,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.4415915141,45.782400987749604,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-31,-73.44280199045994,45.78281487006636,2023-10-17,47
,60013,Concord D67M,Rouge,2018-10-31,-73.44265074501213,45.78226422310171,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-09,-73.43890692419919,45.77522039120064,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-09,-73.43811596194993,45.77535203593334,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-09,-73.43823070839088,45.774588006068335,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43619196036998,45.77433785816355,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4366737966846,45.786227721669384,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.43528727806303,45.78668778545759,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.43471144560506,45.785382282488854,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43425806036637,45.784493066650334,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.43318315620144,45.7847614738769,2023-10-17,42
,60013,Concord D67M,Rouge,2022-01-11,-73.43315382340874,45.78380356447748,2023-10-17,42
,60013,Concord D67M,Rouge,2018-10-31,-73.43723127536971,45.78733463501399,2023-10-17,44
,60013,Concord D67M,Rouge,2019-03-25,-73.46056083505007,45.725465546168465,2023-10-17,48
,60013,Concord D67M,Rouge,2018-04-13,-73.43774374878105,45.784202314583624,2023-10-17,42
,60013,Concord D67M,Rouge,2018-10-31,-73.4378820273557,45.78320784083396,2023-10-17,47
,60013,Concord D67M,Rouge,2018-10-31,-73.43655673279646,45.78403050017019,2023-10-17,42
,60013,Concord D67M,Noire,2019-01-22,-73.43419495248983,45.776534765788384,2023-10-17,45
,60013,Concord D67M,Noire,2018-04-13,-73.43317479776063,45.77772044260257,2023-10-17,45
,60013,Concord D67M,Noire,2018-11-08,-73.43215861247305,45.77891149974338,2023-10-17,52
,60013,Concord D67M,Rouge,2019-01-22,-73.43200152644035,45.78000200227378,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.43374726818287,45.78016697578467,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-08,-73.43122433876411,45.781672941145125,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-08,-73.43208909808244,45.78187248582107,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.43154412872295,45.782482351129715,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.43067143768693,45.78063981675982,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.42985561261872,45.781593041492606,2023-10-17,52
,60013,McAvity M67 Brigadier,Rouge,2018-11-07,-73.44294529069978,45.77738450683617,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-07,-73.44414627579266,45.77791822339054,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.44453663623192,45.77745588933829,2023-10-17,40
,60013,Concord D67M,Rouge,2018-11-07,-73.44532310538015,45.778419545203164,2023-10-17,45
,60013,McAvity M59M,Rouge,2019-03-18,-73.47222303008145,45.74306344820423,2023-10-17,55
,60013,Concord D67M,Rouge,2019-03-04,-73.43968617808513,45.75210991723076,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.43521104036653,45.75082500351898,2023-10-17,40
,60013,Drolet 500,Rouge,2018-04-13,-73.42145916502979,45.784677533576,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.42001281628244,45.78362983052894,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4153597067729,45.788630148574526,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.4344589880292,45.78626799838342,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.43327910178397,45.785448418060376,2023-10-17,42
,60013,Concord D67M,Rouge,2018-10-31,-73.43480542538283,45.78727170051978,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-31,-73.437757483417,45.78524844959536,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-08,-73.43038555431227,45.78348295145438,2023-10-17,52
,60013,Concord D67M,Rouge,2018-11-08,-73.43072337057797,45.7828493905148,2023-10-17,47
,60013,Concord D67M,Rouge,2018-11-08,-73.42916203019274,45.784214831011475,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.42883647582772,45.78280157970264,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.43331186092777,45.78125555859626,2023-10-17,45
,60013,Concord D67M,Rouge,2018-11-08,-73.43210383569226,45.78072784854754,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.43595556657404,45.78365301599809,2023-10-17,46
,60013,Concord D67M,Rouge,2018-04-13,-73.44383845262657,45.78064842405319,2023-10-17,42
,60013,Concord D67M,Rouge,2019-08-26,-73.43555235386489,45.779221627438375,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.43499695433303,45.777098175571815,2023-10-17,40
,60013,Concord D67M,Rouge,2018-11-08,-73.43409689483902,45.778144624950784,2023-10-17,37
,60013,Concord D67M,Rouge,2018-11-08,-73.43318190342588,45.77921537044563,2023-10-17,37
,60013,Concord D67M,Rouge,2018-11-08,-73.43450698261712,45.77905923109659,2023-10-17,37
,60013,Concord D67M,Rouge,2018-04-13,-73.43539695836003,45.778025690926334,2023-10-17,37
,60013,Concord D67M,Rouge,2018-04-13,-73.43647668856617,45.775093704898474,2023-10-17,45
,60013,Concord D67M,Rouge,2022-01-11,-73.42795106028888,45.78366635561822,2023-10-17,45
,60013,McAvity M67 Brigadier,Rouge,2018-11-09,-73.43694371201481,45.773469680389745,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4316391910289,45.7841772353585,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.46414080104101,45.72368918668073,2023-10-17,44
,60013,Concord D67M,Rouge,2019-03-07,-73.4566402817042,45.7366721633074,2023-10-17,38
,60013,Concord D67M,Rouge,2019-09-23,-73.47929668874899,45.717283686216106,2023-10-17,48
,60013,Concord D67M,Rouge,2023-04-13,-73.46788446702776,45.718894575665836,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.46538608367524,45.721358374370986,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.4646172633002,45.721879685836285,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.46670901951227,45.72265911660099,2023-10-17,44
,60013,Concord D67M,Rouge,2019-12-17,-73.46199322060403,45.72274335620059,2023-10-17,44
,60013,Concord D67M,Rouge,2019-08-19,-73.43333012448369,45.76093784688433,2023-10-17,55
,60013,Concord D67M,Rouge,2018-09-25,-73.43843645229398,45.755368370688196,2023-10-17,55
,60013,Concord D67M,Rouge,2018-09-25,-73.43642190981257,45.75756030701409,2023-10-17,55
,60013,Concord D67M,Rouge,2021-09-03,-73.46118617959765,45.73039210016954,2023-10-17,46
,60013,Concord D67M,Rouge,2018-04-13,-73.49422968583019,45.767769231693904,2023-07-18,36
,60013,Concord D67M,Rouge,2018-12-03,-73.4178972237516,45.790798305576814,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.41838818133563,45.790218641264325,2023-10-17,36
,60013,Concord D67M,Rouge,2018-04-13,-73.4190920024443,45.7895385438474,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4133272980596,45.793116877961324,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41402491369682,45.793616855396756,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.48552741597662,45.730442751219236,2023-07-18,42
,60013,Concord D67M,Rouge,2018-04-13,-73.48682951977474,45.7323670288144,2023-07-18,36
,60013,Concord D67M,Rouge,2018-10-31,-73.43351428270051,45.786524117999974,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-31,-73.43190935927473,45.78577617946629,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.44719105660825,45.77864582784831,2023-10-17,45
,60013,Concord D67M,Rouge,2019-02-06,-73.45129922697609,45.773513482580015,2023-07-18,42
,60013,McAvity M67 Brigadier,Rouge,2019-02-06,-73.4509925536803,45.774775679278164,2023-07-18,42
,60013,Concord D67M,Rouge,2018-11-08,-73.43652271425228,45.776968696742976,2023-10-17,37
,60013,Concord D67M,Rouge,2018-04-13,-73.43539062297755,45.77604003637258,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.43729540444353,45.77413534817327,2023-10-17,42
,60013,Concord D67M,Rouge,2018-11-09,-73.43967172337261,45.77482586589904,2023-10-17,42
,60013,Concord D67M,Rouge,2019-12-17,-73.45972908369296,45.7253995642059,2023-10-17,48
,60013,Concord D67M,Rouge,2018-04-13,-73.43546787624638,45.77529544161673,2023-10-17,45
,60013,McAvity M67,Rouge,2018-11-08,-73.44606907006515,45.7784104156258,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.44352673560886,45.78138013097535,2023-10-17,45
,60013,Concord D67M,Rouge,2018-04-13,-73.46713861953569,45.77343539379772,2023-07-18,47
,60013,Concord D67M,Rouge,2018-04-13,-73.48472109073623,45.73336191649518,2023-07-18,42
,60013,Concord D67M,Rouge,2018-04-13,-73.46436969518618,45.72647467663849,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.42396359503456,45.784742996360215,2023-10-17,37
,60013,Concord D67M,Rouge,2019-03-11,-73.46685345587603,45.74940368255372,2023-10-17,45
,60013,Concord D67M,Rouge,2019-02-18,-73.47221848664495,45.75066213780476,2023-07-18,56
,60013,Concord D67M,Rouge,2018-12-03,-73.41756648259293,45.78849867623882,2023-10-17,45
,60013,McAvity M59M,Rouge,2018-04-13,-73.46807189574118,45.72242232511694,2023-10-17,50
,60013,Daigle D67,Rouge,2019-02-18,-73.46602936311301,45.75379678856656,2023-07-18,46
,60013,Concord D67M,Rouge,2019-04-26,-73.47084450749867,45.72656859643608,2023-10-17,56
,60013,Concord D67M,Rouge,2018-04-13,-73.46937189480533,45.717967728263964,2023-10-17,44
,60013,Concord D67M,Rouge,2018-04-13,-73.46364123718375,45.72614779894969,2023-10-17,48
,60013,Concord D67M,Rouge,2018-04-13,-73.4581050456676,45.73740937918081,2023-10-17,40
,60013,Concord D67M,Rouge,2018-12-20,-73.42257598901824,45.78476880451308,2023-10-17,47
,60013,Daigle D67,Rouge,2019-03-25,-73.46574281231526,45.722388750819334,2023-10-17,44
,60013,Drolet 500,Rouge,2018-04-13,-73.42059452599915,45.785623217967235,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.46682738511973,45.721860922045764,2023-10-17,44
,60013,McAvity M67 Brigadier,Rouge,2019-12-17,-73.46749648973713,45.72150630279354,2023-10-17,42
,60013,Concord D67M,Rouge,2019-02-13,-73.48347751633248,45.73600530191156,2023-07-18,42
,60013,McAvity M59M,Rouge,2018-04-13,-73.47693704187589,45.715949884112106,2023-10-17,56
,60013,Concord D67M,Rouge,2018-12-04,-73.4383572904348,45.753595696464174,2023-10-17,48
,60013,Daigle D67,Rouge,2018-11-29,-73.42652532945694,45.78154403521756,2023-10-17,45
,60013,Daigle D67,Rouge,2018-04-13,-73.48412603989816,45.73916140081117,2023-07-18,15
,60013,Concord D67M,Rouge,2018-04-13,-73.43920179391118,45.754499421033486,2023-10-17,55
,60013,Concord D67M,Rouge,2019-03-07,-73.4567579767352,45.737563141375176,2023-10-17,38
,60013,Concord D67M,Rouge,2018-04-13,-73.46538075906037,45.72423886596289,2023-10-17,44
,60013,McAvity M67,Rouge,2018-10-30,-73.45482978478918,45.761363478652534,2023-10-17,52
,60013,McAvity M67,Rouge,2018-12-10,-73.42020867664847,45.76687863930298,2023-10-17,50
,60013,Concord D67M,Rouge,2018-04-13,-73.41783647724637,45.789411091359696,2023-10-17,47
,60013,Concord D67M,Rouge,2018-04-13,-73.41219733401346,45.79232727098776,2023-10-17,37
,60013,McAvity M67,Noire,2018-04-13,-73.51630261420269,45.77382773298632,2023-07-18,12
,60013,McAvity M67,Rouge,2018-04-13,-73.45543335078692,45.74310041192996,2023-10-17,44
,60013,Concord D67M,Rouge,2019-01-23,-73.49555104732053,45.76597168576952,2023-07-18,42
,60013,Concord D67M,Rouge,2018-08-20,-73.4508667060439,45.74185193898149,2023-10-17,46
,60013,Concord D67M,Rouge,2019-08-21,-73.45184660935993,45.7407633852043,2023-10-17,46
,60013,,Rouge,2023-02-16,-73.49706050363027,45.76837571982296,2023-07-18,0
,60013,Concord D67M,Rouge,2019-02-19,-73.47788321638504,45.74748622271243,2023-07-18,55
,60013,,Rouge,2019-05-15,-73.48042135027517,45.74878080140672,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.4802142367783,45.74805456164643,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48066458595942,45.74660181459456,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48116141785177,45.745811734221114,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48148304226412,45.745289936087154,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48174450579009,45.74487488024214,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48253426540289,45.74364670707205,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.48276476441463,45.743283436811986,2023-07-18,0
,60013,,Rouge,2019-05-15,-73.4696252343812,45.75141018881364,2023-07-18,0
,60013,Concord D67M,Rouge,2018-08-20,-73.44235782942603,45.75106164783459,2023-10-17,45
,60013,,Noire,2023-02-21,-73.44476883912056,45.75602907869611,2023-10-17,0
,60013,Concord D67M,Rouge,2018-04-13,-73.44545656223188,45.755480142289585,2023-10-17,40
,60013,Concord D67M,Rouge,2018-04-13,-73.44212350300502,45.75401008668444,2023-10-17,45
,60013,,Rouge,2019-05-15,-73.46073507499592,45.74289660120281,2023-10-17,0
,60013,,Rouge,2019-05-15,-73.45748902732463,45.74450861618191,2023-10-17,0
,60013,,Rouge,2019-05-15,-73.45544795312063,45.74559086826449,2023-10-17,0
,60013,,Rouge,2019-05-15,-73.45072158742666,45.7438845517086,2023-10-17,0
,60013,McAvity M67 Brigadier,Rouge,2019-01-03,-73.48478465652305,45.73943973574399,2023-07-18,47
,60013,Concord D67M,Rouge,2019-01-03,-73.48757099531097,45.73687270296695,2023-07-18,47
,60013,McAvity M67 Brigadier,Noire,2019-01-23,-73.5115596434602,45.76895036640055,2023-07-18,17
,60013,McAvity M67 Brigadier,Noire,2018-04-13,-73.51287929532121,45.76961934421656,2023-07-18,17
,60013,McAvity M67 Brigadier,Noire,2018-04-13,-73.51406474333737,45.77022596711909,2023-07-18,17
,60013,McAvity M67 Brigadier,Noire,2018-04-13,-73.51547548873556,45.77094585926124,2023-07-18,17
,60013,McAvity M67 Brigadier,Noire,2018-04-13,-73.51671686864852,45.771580691656304,2023-07-18,17
,60013,McAvity M67 Brigadier,Noire,2018-04-13,-73.51768343020277,45.77239547745052,2023-07-18,30
,60013,Concord D67M,Rouge,2018-04-13,-73.45407348614765,45.77065490577185,2023-07-18,50
,60013,Daigle D67,Rouge,2018-11-29,-73.42081297983597,45.7865707221803,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.4415727436971,45.78035180289349,2023-10-17,42
,60013,Concord D67M,Rouge,2018-04-13,-73.44621164322277,45.7803703042314,2023-10-17,42
,60013,Concord D67M Premier,Rouge,2023-11-27,-73.42394116281821,45.76118232129411,2023-10-17,0
,60013,,Rouge,2018-04-13,-73.4431364410442,45.73648303823931,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44546099675502,45.73474216754408,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44182319076909,45.737708019732096,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44231023037914,45.73791049761311,2023-10-17,1
,60013,,Rouge,2018-04-13,-73.44132285179607,45.738150487483,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44104029280695,45.73860707984889,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44117880666225,45.738756079893975,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44066390600656,45.73899072863034,2023-10-17,1
,60013,,Rouge,2019-08-12,-73.44069901939552,45.73915477064121,2023-10-17,1
,60013,Concord D67M,Rouge,2018-04-13,-73.47680492949125,45.715734829924436,2023-10-17,50
,60013,Concord D67M,Rouge,2019-02-26,-73.45059275114711,45.75313441980794,2023-10-17,42
,60013,AVK Model 27-80,Rouge,2018-10-17,-73.41795743803955,45.76774526927572,2023-10-17,47
,60013,Concord D67M,Rouge,2018-12-03,-73.41723774781332,45.79051748235522,2023-10-17,45
,60013,Concord D67M,Rouge,2019-09-11,-73.43410980424902,45.76463071677591,2023-10-17,50
,60013,Concord D67M,Rouge,2018-10-01,-73.42138572171682,45.76314960392055,2023-10-17,40
,60013,Concord D67M,Rouge,2018-11-20,-73.44077114273176,45.75556264159431,2023-10-17,40
,60013,Concord D67M,Rouge,2019-03-04,-73.43501240190308,45.75020778585563,2023-10-17,45
,60013,Concord D67M,Rouge,2019-03-04,-73.44098568871303,45.752098585700786,2023-10-17,40
,60013,AVK Model 27-80,Rouge,2019-03-25,-73.46105921010708,45.72701631166837,2023-10-17,44
,60013,AVK Model 27-80,Rouge,2019-04-26,-73.47094045168058,45.72735887375697,2023-10-17,50
,60013,Concord D67M,Rouge,2018-10-30,-73.45511883203625,45.76070946424034,2023-10-17,52
,60013,Concord D67M,Rouge,2018-10-22,-73.43905455891392,45.776202280633214,2023-10-17,45
,60013,Concord D67M,Rouge,2018-10-31,-73.43578324907779,45.787335885056706,2023-10-17,42
,60013,Concord D67M,Rouge,2018-10-29,-73.43829165877604,45.78784666410829,2023-10-17,52
,60013,McAvity M67 Brigadier,Rouge,2019-01-03,-73.48652631801787,45.73576023207284,2023-07-18,50
,60013,Daigle D67,Rouge,2019-01-07,-73.48860107281175,45.75887362078415,2023-07-18,55
,60013,McAvity M67 Brigadier,Rouge,2019-01-23,-73.50970981174241,45.74720410721587,2023-07-18,7
,60013,Concord D67M,Noire,2018-08-16,-73.50862910618234,45.749979080708535,2023-07-18,35
,60013,Concord D67M,Noire,2018-08-15,-73.50785009253784,45.752165771664224,2023-07-18,35
,60013,Concord D67M,Noire,2018-08-15,-73.50747294880226,45.753316856663055,2023-07-18,35
,60013,Concord D67M,Noire,2018-12-20,-73.50659168270812,45.75560920872268,2023-07-18,35
,60013,Concord D67M,Noire,2021-08-23,-73.50561275991176,45.757640389033845,2023-07-18,35
,60013,Concord D67M,Noire,2018-08-14,-73.49915625831589,45.76292578944967,2023-07-18,30
,60013,Concord D67M,Noire,2018-12-20,-73.49750448235352,45.76441075522751,2023-07-18,47
,60013,Concord D67M,Noire,2021-08-23,-73.50464514483494,45.75867702763544,2023-07-18,35
