SUB_ID,ORG_ID,ORG_NOM,ORG_TYPE,BEN_TYPE,BEN_NOM,BEN_MUN,SUB_DATE,SUB_TYPE,SUB_DESCRIPTION,COPIE_0,PREMIER_MARCHE,FORMAT,CATEGORIE_PRODUCTION,LANGUE_VO,EMISSION_ENFANT,PAYS OU PROV COPRODUCTION,NBRE_EPISODES,DUREE (MINUTAGE),NBRE EPISODES x DUREE,MAJORITAIRE,COPRO_OUI_NON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,A Média II inc.,Montréal,2022-08-10,Crédit dimpôt,"Mecs, Les - cycle III",2022-12-01,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,10,22,(10 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,6615694 Canada inc.,Boucherville,2022-08-10,Crédit dimpôt,"Grandes Crues - Su'l gros vin, Les",2022-09-16,Télévision               ,Émission Unique          ,Variétés-Captation                                , Français,FAUX, ,1,44,(1 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Trinôme II inc.,Montréal,2022-08-10,Crédit dimpôt,Présumé innocent : l'affaire France Alain - cycle II,2022-09-29,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,4,44,(4 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions KOTV II inc.,Montréal,2022-08-10,Crédit dimpôt,"Folle histoire de la médecine, La (Titre ant : Plaster!, Malade)",2023-02-06,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,13,22,(13 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,ComediHa! Télévision printemps 2020 inc.,Québec,2022-08-16,Crédit dimpôt,À propos d'Antoine,2022-12-22,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,10,22,(10 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions ISCA inc.,Montréal,2022-08-16,Crédit dimpôt,Humus (Titre ant : Humus Humain Humilité),2022-03-01,Salles                   ,Long Métrage             ,Documentaire                                      , Français,FAUX, ,1,94,(1 x 94)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,Montréal,2022-08-16,Crédit dimpôt,Pendant ce temps en cuisine / Meanwhile in the Kitchen,2022-08-29,Diffusion en ligne       ,Série                    ,Documentaire                                      , Français,FAUX, ,10,24,(10 x 24)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Ciné Testament inc.,Montréal,2022-08-16,Crédit dimpôt,Testament,2023-05-31,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,110,(1 x 110)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Entourage télévision IV inc.,Longueuil,2022-08-16,Crédit dimpôt,Mets-y le paquet - cycle IV,2022-10-14,Télévision               ,Série                    ,Variétés                                          , Français,FAUX, ,10,22,(10 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Melki Films Productions inc.,Montréal,2022-08-17,Crédit dimpôt,Branded (Titre ant : Butterfly Hunter),2023-02-17,Télévision               ,Émission Unique          ,Documentaire                                      , Anglais,FAUX, ,1,44,(1 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Voyelles Films Productions inc.,Montréal,2022-08-17,Crédit dimpôt,UWD (Titre ant : Jusqu'à ce qu'on meure),2022-11-01,Salles                   ,Court Métrage            ,Fiction                                           , Muet,FAUX, ,1,20,(1 x 20)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,PRODUCTIONS DU 3 JUIN INC.,Sainte-Barbe,2022-09-01,Crédit dimpôt,"Mésaventures des jumeaux Dumdell, Les (Titre ant : Le professeur Acarus Dumdell)",2025-11-03,Télévision               ,Émission Unique          ,Fiction-Animation                                 , Français,FAUX, ,1,120,(1 x 120)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions on s'invite inc.,Montréal,2022-09-01,Crédit dimpôt,Padre,2022-09-30,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, Manitoba,13,22,(13 x 22)  ,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,public,Entreprise,Urbania TV 2802 II inc.,Montréal,2022-09-01,Crédit dimpôt,"Je t'aime, toi aussi",2023-01-27,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,6,24,(6 x 24)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions GFP (VII) inc.,Montréal,2022-09-01,Crédit dimpôt,"Enfants de la télé, Les - cycle XIII",2023-03-23,Télévision               ,Série                    ,Variétés-Talk-Show                                , Français,FAUX, ,25,66,(25 x 44)  (1 x 66)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions KOTV VI inc.,Montréal,2022-09-01,Crédit dimpôt,Double Faute,2023-02-15,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,8,45,(8 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9224-0241 Québec inc.,Montréal,2022-09-01,Crédit dimpôt,Grand Nord,2023-10-13,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,90,(1 x 90)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Cinémaginaire Télévision inc.,Montréal,2022-09-07,Crédit dimpôt,Filiatrault : parcours d'une légende,2021-12-03,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,48,(1 x 48)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Idéacom International inc.,Montréal,2022-09-07,Crédit dimpôt,Peat the Magnificient / Le secret des tourbières,2023-10-31,Télévision               ,Émission Unique          ,Documentaire                                      , Tournage simultané (anglais et français),FAUX, Royaume-Uni,1,52,(1 x 52)  ,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,7257244 Canada inc.,Montréal,2022-09-07,Crédit dimpôt,"Couple de feu, Le (Titre ant : Arabesque)",2022-03-01,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,87,(1 x 87)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Film LeVide inc.,Brossard,2022-09-07,Crédit dimpôt,Emptiness (Titre antérieur : Le vide),2022-12-10,Salles                   ,Long Métrage             ,Fiction                                           , Anglais,FAUX, ,1,80,(1 x 80)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9364-4680 Québec inc.,Montréal,2022-09-07,Crédit dimpôt,Adam change lentement,2023-05-30,Salles                   ,Long Métrage             ,Fiction-Animation                                 , Français,FAUX, ,1,90,(1 x 90)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Isuma inc.,Montréal,2022-09-07,Crédit dimpôt,Piqqusivut (Our Traditions),2024-03-05,Télévision               ,Série                    ,Fiction-Animation                                 , Autochtone,FAUX, Nunavut,10,22,(10 x 22)  ,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions KOTV VI inc.,Montréal,2022-09-07,Crédit dimpôt,Haute démolition,2023-02-01,Télévision               ,Minisérie                ,Fiction                                           , Français,FAUX, ,6,45,(6 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9640568 Canada inc.,Montréal,2022-09-07,Crédit dimpôt,"Créateurs - La grande soirée, Les (Titre ant : Les créateurs (Variété))",2022-05-17,Télévision               ,Émission Unique          ,Variétés                                          , Français,FAUX, ,1,45,(1 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Max Films DMP inc.,Montréal,2022-09-07,Crédit dimpôt,Dis-moi pourquoi ces choses sont si belles,2023-04-23,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,110,(1 x 110)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Messie sauvage inc.,Boucherville,2022-09-08,Crédit dimpôt,Pepito vs les messies sauvages,2024-01-01,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,120,(1 x 120)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Forum Films (Braid) inc.,Montréal,2022-09-12,Crédit dimpôt,"Braid, The",2023-07-28,Salles                   ,Long Métrage             ,Fiction                                           , Anglais,FAUX, France,1,100,(1 x 100)  ,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9412-1811 Québec inc.,Québec,2022-09-12,Crédit dimpôt,"Inventifs, Les - cycle II",2023-03-30,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,13,24,(13 x 24)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Must Média IV inc.,Boucherville,2022-09-12,Crédit dimpôt,Tour de Thaï,2022-11-11,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,7,60,(7 x 60)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Les Productions documentaires Ice-Breaker Québec inc.,Montréal,2022-09-12,Crédit dimpôt,"Ice-Breaker, The '72 Summit Series / Révolution sur glace - La série du siècle '72 (Titre ant : Ice-Breaker)",2022-09-01,Télévision               ,Émission Unique          ,Documentaire                                      , Anglais,FAUX, Ontario,1,90,(1 x 90)  ,Oui,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9448-6958 Québec inc.,Montréal,2022-09-12,Crédit dimpôt,Maquettes,2023-08-15,Salles                   ,Long Métrage             ,Fiction                                           , Anglais,FAUX, ,1,80,(1 x 80)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9412-1811 Québec inc.,Québec,2022-09-14,Crédit dimpôt,Résidences maudites - cycle II,2022-10-28,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,11,21,(11 x 21)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9412-1811 Québec inc.,Québec,2022-09-14,Crédit dimpôt,Art actuel (Titre antérieur : Arts 03),2022-08-24,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,6,28,(6 x 28)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,La Compagnie fille inc.,Montréal,2022-09-15,Crédit dimpôt,Jusqu'à ce que tu meures,2022-10-31,Salles                   ,Court Métrage            ,Fiction                                           , Français,FAUX, ,1,13,(1 x 13)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Les Productions Némésis films inc.,Montréal,2022-09-15,Crédit dimpôt,"Chambres rouges, Les",2023-08-14,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, ,1,100,(1 x 100)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Production Taïga inc.,Saint-Hippolyte,2022-09-19,Crédit dimpôt,Expédition Faune - cycle XVIII,2022-03-15,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,15,22,(15 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9461-7511 Québec inc.,Montréal,2022-09-19,Crédit dimpôt,Les tortues,2022-12-02,Salles                   ,Long Métrage             ,Fiction                                           , Français,FAUX, Belgique,1,100,(1 x 100)  ,Non,Oui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Les Productions TFCP inc.,Saguenay,2022-09-19,Crédit dimpôt,Bête de Chasse - cycle II,2022-02-11,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,8,23,(8 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Les Films La Tribu inc.,Montréal,2022-09-19,Crédit dimpôt,"Amérique Pleure, L'",2021-03-08,Salles,Long Métrage             ,Variétés                                          , Français,FAUX, ,1,81,(1 x 81)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions GFP (XV) inc.,Montréal,2022-09-19,Crédit dimpôt,100 Génies - cycle IV,2022-11-28,Télévision               ,Série                    ,Jeu questionnaire ou concours à contenu éducatif  , Français,FAUX, ,12,43,(12 x 43)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions GFP (XVI) inc.,Montréal,2022-09-19,Crédit dimpôt,Révolution - cycle IV,2022-12-01,Télévision               ,Série                    ,Variétés                                          , Français,FAUX, ,12,64,(12 x 64)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Sovimage - LG inc.,Montréal,2022-09-19,Crédit dimpôt,Les bombes (titre antérieur : Les 4 grâces),2023-02-08,Télévision               ,Minisérie                ,Fiction                                           , Français,FAUX, ,6,45,(6 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,9640568 Canada inc.,Montréal,2022-09-19,Crédit dimpôt,"Créateurs - les directs, Les",2022-05-25,Diffusion en ligne       ,Minisérie                ,Jeu questionnaire ou concours à contenu éducatif  , Français,FAUX, ,4,30,(4 x 30)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions GFP (III) inc.,Montréal,2022-09-19,Crédit dimpôt,Espaces - cycle II,2022-12-01,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,4,22,(4 x 22)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Gregg Productions inc.,Québec,2022-09-20,Crédit dimpôt,Nicolas Noël le cristal du temps (Titre antérieur : Nicolas Noël à la recherche du cristal magique),2022-10-15,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,6,60,(1 x 60)  (6 x 5)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions X inc.,Montréal,2022-09-21,Crédit dimpôt,"Fin fond de l'histoire, Le",2022-10-31,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,10,25,(10 x 25)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions XI inc.,Montréal,2022-09-21,Crédit dimpôt,J'ai frôlé la mort - 2022,2022-10-11,Télévision               ,Série                    ,Documentaire                                      , Français,FAUX, ,10,25,(10 x 25)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Attraction Images Productions X inc.,Montréal,2022-09-21,Crédit dimpôt,"Pickers, Les",2023-03-17,Télévision               ,Minisérie                ,Documentaire                                      , Français,FAUX, ,6,25,(6 x 25)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Encore Télévision - Arnaud TV inc.,Montréal,2022-09-21,Crédit dimpôt,Club Soly - cycle II,2022-12-16,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,12,44,(12 x 22)  (1 x 44)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Films Vital inc.,Sainte-Adèle,2022-09-21,Crédit dimpôt,Gro$ Lot,2022-06-30,Salles                   ,Court Métrage            ,Fiction                                           , Français,FAUX, ,1,10,(1 x 10)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,5e Rang Saison 5 inc.,Montréal,2022-09-21,Crédit dimpôt,5e Rang - cycle V,2023-11-13,Télévision               ,Série                    ,Fiction                                           , Français,FAUX, ,24,43,(24 x 43)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Nova Média inc.,Rouyn-Noranda,2022-09-22,Crédit dimpôt,Aux limites du possible,2022-09-23,Télévision               ,Émission Unique          ,Documentaire                                      , Français,FAUX, ,1,52,(1 x 52)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Productions Untamed 4 inc.,Montréal,2022-09-22,Crédit dimpôt,"Derniers géants, Les / Last of the giants - cycle II",2022-11-25,Télévision               ,Série                    ,Documentaire                                      , Tournage simultané (anglais et français),FAUX, ,8,45,(8 x 45)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUB_SODEC_CRICIN,539.00,SODEC,Public,Entreprise,Groupe Les Productions Roadfish inc.,Alma,2022-09-22,Crédit dimpôt,Roadfish - cycle VI,2022-12-16,Télévision               ,Série                    ,Magazine                                          , Français,FAUX, ,13,23,(13 x 23)  ,Non,Non,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
