ï»¿ID,LONGUEUR,TYPE,DATE_CREATION,DATE_MODIFICATION,MUNICIPALITE,GEOM
1002754,19,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003321,115,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002751,51,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003094,8,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003090,25,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003089,6,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003088,24,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003082,16,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003084,38,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003083,12,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003085,5,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003086,8,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003087,32,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003475,30,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003309,54,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003474,79,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003332,13,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003331,17,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003334,32,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003308,12,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003338,61,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003295,92,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003297,4,1,2013-11-18,2014-03-12,Repentigny,Ligne
1004629,17,1,2014-03-12,2023-03-29,Repentigny,Ligne
1004630,14,1,2014-03-12,2023-03-29,Repentigny,Ligne
1003472,13,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003473,53,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003471,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003445,9,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003446,141,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003526,8,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003008,16,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003066,149,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003007,11,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003069,5,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003013,9,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003093,39,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003010,8,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003019,19,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003074,98,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003325,24,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003324,5,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003327,20,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003326,5,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003347,58,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003348,75,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002990,9,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003076,163,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002980,10,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003507,3,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002956,52,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002941,13,1,2013-11-18,2014-03-12,Repentigny,Ligne
1003055,11,1,2013-11-18,2023-04-05,Repentigny,Ligne
1003056,15,1,2013-11-18,2023-04-05,Repentigny,Ligne
1003608,10,1,2013-11-18,2013-11-18,Repentigny,Ligne
1003607,9,1,2013-11-18,2013-11-18,Repentigny,Ligne
1003612,9,1,2013-11-18,2013-11-18,Repentigny,Ligne
1003795,8,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002844,4,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002830,5,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002827,6,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002813,7,1,2013-11-18,2023-04-05,Repentigny,Ligne
1002425,67,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002440,4,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002423,10,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002436,10,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002728,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002866,11,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002863,9,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002718,10,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002719,26,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002391,3,1,2013-11-18,2014-03-13,Repentigny,Ligne
1005419,12,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002305,9,1,2013-11-18,2023-03-29,Repentigny,Ligne
1001990,42,1,2013-11-18,2013-11-18,Repentigny,Ligne
1003753,8,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003656,373,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002917,3,1,2013-11-18,2013-11-18,Repentigny,Ligne
1005819,7,1,2014-08-14,2014-08-14,Repentigny,Ligne
1003698,9,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002307,10,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002306,209,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002308,140,1,2013-11-18,2023-04-04,Repentigny,Ligne
1004228,9,1,2014-03-11,2023-04-04,Repentigny,Ligne
1004231,60,1,2014-03-11,2023-04-04,Repentigny,Ligne
1002287,54,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002288,86,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002284,25,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002282,11,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002202,9,1,2013-11-18,2014-03-18,Repentigny,Ligne
1002567,10,1,2013-11-18,2023-03-29,Repentigny,Ligne
1004626,7,1,2014-03-12,2023-03-29,Repentigny,Ligne
1002942,9,1,2013-11-18,2014-03-19,Repentigny,Ligne
1002952,5,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003022,0,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003049,16,1,2013-11-18,2023-04-05,Repentigny,Ligne
1001958,13,1,2013-11-18,2014-03-19,Repentigny,Ligne
1001960,12,1,2013-11-18,2014-03-19,Repentigny,Ligne
1004217,73,1,2014-03-11,2023-03-29,Repentigny,Ligne
1002731,10,1,2013-11-18,2014-03-19,Repentigny,Ligne
1002904,9,1,2013-11-18,2014-03-19,Repentigny,Ligne
1002910,12,1,2013-11-18,2014-03-19,Repentigny,Ligne
1003746,56,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003614,20,1,2013-11-18,2013-11-18,Repentigny,Ligne
1002612,20,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003032,96,1,2013-11-18,2014-05-27,Repentigny,Ligne
1002842,90,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002843,2,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002831,3,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002832,60,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002405,5,1,2013-11-18,2014-05-28,Repentigny,Ligne
1002412,10,1,2013-11-18,2014-05-28,Repentigny,Ligne
1003098,21,1,2013-11-18,2014-07-30,Repentigny,Ligne
1003097,20,1,2013-11-18,2014-07-30,Repentigny,Ligne
1004215,4,1,2014-03-10,2014-10-08,Repentigny,Ligne
1002851,89,1,2013-11-18,2014-12-08,Repentigny,Ligne
1006234,64,1,2013-11-18,2014-12-08,Repentigny,Ligne
1002011,100,1,2013-11-18,2014-12-08,Repentigny,Ligne
1006236,9,1,2013-11-18,2014-12-08,Repentigny,Ligne
1002012,100,1,2013-11-18,2014-12-08,Repentigny,Ligne
1006237,7,1,2013-11-18,2014-12-08,Repentigny,Ligne
1004223,15,1,2014-03-11,2023-03-29,Repentigny,Ligne
1003264,9,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003259,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002251,6,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002250,106,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002249,30,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002248,48,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002247,48,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002246,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002218,14,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002245,41,1,2013-11-18,2023-04-04,Repentigny,Ligne
1005821,28,1,2014-03-19,2015-02-18,Repentigny,Ligne
1004617,12,1,2014-03-12,2015-02-18,Repentigny,Ligne
1006641,67,1,2015-02-19,2023-03-29,Repentigny,Ligne
1006645,100,1,2015-02-19,2023-03-29,Repentigny,Ligne
1004212,30,1,2014-03-10,2023-03-29,Repentigny,Ligne
1004207,9,1,2014-08-14,2023-04-04,Repentigny,Ligne
1004218,5,1,2014-03-11,2023-03-29,Repentigny,Ligne
1007040,165,1,2015-02-20,2023-03-29,Repentigny,Ligne
1002065,175,1,2013-11-18,2023-04-05,Repentigny,Ligne
1007041,77,1,2015-02-20,2023-03-29,Repentigny,Ligne
1007043,208,1,2015-02-20,2023-03-29,Repentigny,Ligne
1007045,6,1,2015-02-20,2023-04-04,Repentigny,Ligne
1002010,244,1,2013-11-18,2015-02-23,Repentigny,Ligne
1007042,190,1,2015-02-20,2023-03-29,Repentigny,Ligne
1006640,77,1,2015-02-19,2023-03-29,Repentigny,Ligne
1006642,203,1,2015-02-19,2023-03-29,Repentigny,Ligne
1006643,187,1,2015-02-19,2023-03-29,Repentigny,Ligne
1006644,596,1,2015-02-19,2023-03-29,Repentigny,Ligne
1002265,14,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002278,14,1,2013-11-18,2023-04-04,Repentigny,Ligne
1007056,45,1,2013-11-18,2015-11-12,Repentigny,Ligne
1003797,44,1,2013-11-18,2015-11-12,Repentigny,Ligne
1003025,113,1,2013-11-18,2016-01-13,Repentigny,Ligne
1003169,64,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003166,7,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003191,211,1,2013-11-18,2023-04-04,Repentigny,Ligne
1007459,7,1,2013-11-18,2016-01-14,Repentigny,Ligne
1003047,123,1,2013-11-18,2016-01-14,Repentigny,Ligne
1007460,573,1,2016-01-18,2023-03-29,Repentigny,Ligne
1003460,120,1,2013-11-18,2023-03-29,Repentigny,Ligne
1004628,2,1,2014-03-12,2023-03-29,Repentigny,Ligne
1004627,2,1,2014-03-12,2023-03-29,Repentigny,Ligne
1002630,15,1,2013-11-18,2016-01-20,Repentigny,Ligne
1002639,15,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002254,25,1,2013-11-18,2016-01-20,Repentigny,Ligne
1002848,62,1,2013-11-18,2016-01-20,Repentigny,Ligne
1002849,25,1,2013-11-18,2016-01-20,Repentigny,Ligne
1008265,12,1,2013-11-18,2016-01-20,Repentigny,Ligne
1002760,9,1,2013-11-18,2016-01-21,Repentigny,Ligne
1008663,147,1,2015-09-09,2023-03-29,Repentigny,Ligne
1003654,11,1,2013-11-18,2016-01-25,Repentigny,Ligne
1009463,73,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003184,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003186,130,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003155,253,1,2013-11-18,2023-03-29,Repentigny,Ligne
1010263,189,1,2016-01-29,2023-03-29,Repentigny,Ligne
1002696,55,1,2013-11-18,2016-01-29,Repentigny,Ligne
1003742,10,1,2013-11-18,2016-02-02,Repentigny,Ligne
1002401,19,1,2013-11-18,2016-02-02,Repentigny,Ligne
1010667,21,1,2016-02-08,2023-04-04,Repentigny,Ligne
1011067,20,1,2016-02-09,2023-04-04,Repentigny,Ligne
1002729,4,1,2013-11-18,2014-03-12,Repentigny,Ligne
1004230,108,1,2014-03-11,2023-04-04,Repentigny,Ligne
1011469,42,1,2016-07-13,2023-03-29,Repentigny,Ligne
1002300,16,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003167,6,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002879,17,1,2013-11-18,2023-03-29,Repentigny,Ligne
1011872,10,1,2016-08-25,2023-03-29,Repentigny,Ligne
1002188,8,1,2013-11-18,2023-04-05,Repentigny,Ligne
1002599,4,1,2013-11-18,2016-11-24,Repentigny,Ligne
1012273,18,1,2016-11-28,2016-11-28,Repentigny,Ligne
1001962,175,1,2013-11-18,2016-11-28,Repentigny,Ligne
1001961,17,1,2013-11-18,2016-11-28,Repentigny,Ligne
1003372,75,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003367,61,1,2013-11-18,2023-03-29,Repentigny,Ligne
1012281,52,1,2016-11-28,2016-11-28,Repentigny,Ligne
1003376,46,1,2013-11-18,2016-11-28,Repentigny,Ligne
1003363,68,1,2013-11-18,2016-11-28,Repentigny,Ligne
1003360,142,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003349,303,1,2013-11-18,2023-04-04,Repentigny,Ligne
1012676,137,1,2016-11-29,2023-03-29,Repentigny,Ligne
1003255,44,1,2013-11-18,2023-03-29,Repentigny,Ligne
1012678,61,1,2016-12-06,2023-03-29,Repentigny,Ligne
1012679,91,1,2016-12-06,2023-03-29,Repentigny,Ligne
1012680,136,1,2016-12-06,2023-03-29,Repentigny,Ligne
1002776,435,1,2013-11-18,2023-04-05,Repentigny,Ligne
1002795,78,1,2013-11-18,2023-04-05,Repentigny,Ligne
1012689,93,1,2016-12-08,2023-03-29,Repentigny,Ligne
1012692,1,1,2013-11-18,2023-03-29,Repentigny,Ligne
1012693,1,1,2013-11-18,2023-03-29,Repentigny,Ligne
1001940,59,1,2013-11-18,2023-04-04,Repentigny,Ligne
1012694,45,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002962,103,1,2013-11-18,2023-04-04,Repentigny,Ligne
1012695,94,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002702,41,1,2013-11-18,2023-04-04,Repentigny,Ligne
1013098,14,1,2013-11-18,2014-03-12,Repentigny,Ligne
1002647,7,1,2013-11-18,2014-03-19,Repentigny,Ligne
1002273,132,1,2013-11-18,2023-03-29,Repentigny,Ligne
1013897,8,1,2017-10-12,2017-10-12,Repentigny,Ligne
1013899,13,1,2017-11-03,2017-11-03,Repentigny,Ligne
1008664,380,1,2015-09-09,2023-03-29,Repentigny,Ligne
1013900,18,1,2013-11-18,2018-02-06,Repentigny,Ligne
1001981,11,1,2013-11-18,2018-02-08,Repentigny,Ligne
1003162,5,1,2013-11-18,2018-02-13,Repentigny,Ligne
1012683,79,1,2016-12-06,2023-03-29,Repentigny,Ligne
1002252,223,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003657,10,1,2013-11-18,2018-06-27,Repentigny,Ligne
1015503,22,1,2018-06-27,2023-04-04,Repentigny,Ligne
1015504,25,1,2018-06-27,2023-04-04,Repentigny,Ligne
1015505,12,1,2018-06-27,2023-04-04,Repentigny,Ligne
1015506,306,1,2018-06-27,2023-04-04,Repentigny,Ligne
1015507,220,1,2018-06-27,2023-04-04,Repentigny,Ligne
1002316,155,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002310,59,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003099,6,1,2013-11-18,2018-06-28,Repentigny,Ligne
1003100,7,1,2013-11-18,2018-06-28,Repentigny,Ligne
1002806,13,1,2013-11-18,2023-04-05,Repentigny,Ligne
1003404,37,1,2013-11-18,2018-10-04,Repentigny,Ligne
1001934,345,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002091,131,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003535,9,1,2013-11-18,2018-10-03,Repentigny,Ligne
1003539,7,1,2013-11-18,2018-10-03,Repentigny,Ligne
1003396,125,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003278,60,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003303,216,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003399,51,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003284,27,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003286,37,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003414,181,1,2013-11-18,2023-03-29,Repentigny,Ligne
1003420,70,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003432,69,1,2013-11-18,2019-01-07,Repentigny,Ligne
1003784,2,1,2013-11-18,2019-01-09,Repentigny,Ligne
1003647,166,1,2013-11-18,2019-01-09,Repentigny,Ligne
1003695,10,1,2013-11-18,2019-01-09,Repentigny,Ligne
1003708,5,1,2013-11-18,2023-04-04,Repentigny,Ligne
1016309,117,1,2019-01-16,2023-04-04,Repentigny,Ligne
1003153,8,1,2013-11-18,2023-03-29,Repentigny,Ligne
1012682,54,1,2016-12-06,2023-03-29,Repentigny,Ligne
1002434,5,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003643,26,1,2013-11-18,2019-10-07,Repentigny,Ligne
1017114,30,1,2019-10-10,2020-02-05,Repentigny,Ligne
1017115,70,1,2019-10-10,2020-02-05,Repentigny,Ligne
1017116,76,1,2019-10-10,2020-02-05,Repentigny,Ligne
1003096,54,1,2013-11-18,2019-10-10,Repentigny,Ligne
1013898,10,1,2017-11-03,2020-05-05,Repentigny,Ligne
1003427,194,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003428,69,1,2013-11-18,2020-09-18,Repentigny,Ligne
1003423,181,1,2013-11-18,2023-04-04,Repentigny,Ligne
1017914,9,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017915,9,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017916,102,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017917,102,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017918,8,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017919,7,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017920,175,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017921,10,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017922,7,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017928,9,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017927,195,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017929,10,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017930,152,1,2020-11-03,2023-03-29,Repentigny,Ligne
1017931,10,1,2020-11-03,2023-03-29,Repentigny,Ligne
1018322,17,1,2021-04-08,2023-04-04,Repentigny,Ligne
1002645,11,1,2013-11-18,2021-04-08,Repentigny,Ligne
1002775,26,1,2013-11-18,2021-05-19,Repentigny,Ligne
1002762,11,1,2013-11-18,2021-05-19,Repentigny,Ligne
1002773,13,1,2013-11-18,2021-05-19,Repentigny,Ligne
1018326,29,1,2021-06-08,2023-04-04,Repentigny,Ligne
1002928,4,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002692,55,1,2013-11-18,2021-08-25,Repentigny,Ligne
1018328,12,1,2021-08-26,2023-04-04,Repentigny,Ligne
1018330,14,1,2021-08-26,2023-04-04,Repentigny,Ligne
1018329,43,1,2021-08-26,2023-04-04,Repentigny,Ligne
1018332,14,1,2021-08-26,2023-04-04,Repentigny,Ligne
1002918,4,1,2013-11-18,2021-10-29,Repentigny,Ligne
1002761,193,1,2013-11-18,2021-10-29,Repentigny,Ligne
1002763,371,1,2013-11-18,2021-10-29,Repentigny,Ligne
1003634,3,1,2013-11-18,2021-10-29,Repentigny,Ligne
1003770,5,1,2013-11-18,2021-10-29,Repentigny,Ligne
1002244,126,1,2013-11-18,2023-03-29,Repentigny,Ligne
1019128,396,1,2021-11-02,2021-11-02,Repentigny,Ligne
1002215,232,1,2013-11-18,2023-03-29,Repentigny,Ligne
1019129,117,1,2021-11-02,2021-11-02,Repentigny,Ligne
1019130,153,1,2021-11-02,2021-11-02,Repentigny,Ligne
1002370,192,1,2013-11-18,2021-11-08,Repentigny,Ligne
1010264,197,1,2016-01-29,2023-03-29,Repentigny,Ligne
1012690,6,1,2016-12-08,2022-01-04,Repentigny,Ligne
1003618,73,1,2013-11-18,2022-01-04,Repentigny,Ligne
1003759,43,1,2013-11-18,2022-01-13,Repentigny,Ligne
1002018,231,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002862,185,1,2013-11-18,2022-01-26,Repentigny,Ligne
1002323,7,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002326,33,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002066,44,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002324,231,1,2013-11-18,2022-01-26,Repentigny,Ligne
1021529,11,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002068,74,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002070,63,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002137,70,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002077,283,1,2013-11-18,2023-03-29,Repentigny,Ligne
1002080,460,1,2013-11-18,2023-04-05,Repentigny,Ligne
1021532,50,1,2013-11-18,2023-03-29,Repentigny,Ligne
1005019,87,1,2014-08-14,2023-03-29,Repentigny,Ligne
1013096,201,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002073,116,1,2013-11-18,2023-03-29,Repentigny,Ligne
1023130,74,1,2022-12-08,2023-04-04,Repentigny,Ligne
1023137,10,1,2022-12-08,2022-12-08,Repentigny,Ligne
1023148,240,1,2022-12-08,2023-04-04,Repentigny,Ligne
1001982,10,1,2013-11-18,2022-12-21,Repentigny,Ligne
1023934,12,1,2013-11-18,2023-04-05,Repentigny,Ligne
1003725,269,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003791,54,1,2013-11-18,2023-01-09,Repentigny,Ligne
1003710,240,1,2013-11-18,2024-04-29,Repentigny,Ligne
1025131,120,1,2013-11-18,2024-04-29,Repentigny,Ligne
1003644,23,1,2013-11-18,2023-03-13,Repentigny,Ligne
1025132,17,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003204,77,1,2013-11-18,2013-11-18,Repentigny,Ligne
1023530,360,1,2022-12-20,2023-03-28,Repentigny,Ligne
1025531,165,1,2022-12-20,2023-03-28,Repentigny,Ligne
1023141,165,1,2022-12-08,2023-04-04,Repentigny,Ligne
1022728,282,1,2022-03-07,2023-04-04,Repentigny,Ligne
1023136,171,1,2022-12-08,2023-04-04,Repentigny,Ligne
1002726,263,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003620,78,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002660,82,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002644,84,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003559,57,1,2013-11-18,2023-04-04,Repentigny,Ligne
1003581,77,1,2013-11-18,2023-04-04,Repentigny,Ligne
1002146,239,1,2013-11-18,2023-04-04,Repentigny,Ligne
1016709,168,1,2013-11-18,2023-05-16,Repentigny,Ligne
1023146,104,1,2022-12-08,2023-07-04,Repentigny,Ligne
1023144,102,1,2022-12-08,2023-07-12,Repentigny,Ligne
1026732,325,1,2023-09-19,2023-09-19,Repentigny,Ligne
1002361,56,1,2013-11-18,2023-09-20,Repentigny,Ligne
1002388,54,1,2013-11-18,2023-09-20,Repentigny,Ligne
1027532,82,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027533,107,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027534,132,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027535,119,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027536,282,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027537,80,1,2023-10-19,2023-10-19,Repentigny,Ligne
1027538,255,1,2023-10-19,2023-10-19,Repentigny,Ligne
1013501,100,1,2017-09-27,2023-10-23,Repentigny,Ligne
1018327,126,1,2021-06-08,2023-10-23,Repentigny,Ligne
1002219,9,1,2013-11-18,2023-11-08,Repentigny,Ligne
1002239,341,1,2013-11-18,2023-11-08,Repentigny,Ligne
1002238,13,1,2013-11-18,2023-11-08,Repentigny,Ligne
1002717,8,1,2013-11-18,2023-11-15,Repentigny,Ligne
1002738,15,1,2013-11-18,2023-11-15,Repentigny,Ligne
1002734,13,1,2013-11-18,2023-11-15,Repentigny,Ligne
1002159,19,1,2013-11-18,2024-02-14,Repentigny,Ligne
1002207,9,1,2013-11-18,2024-02-14,Repentigny,Ligne
1002163,161,1,2013-11-18,2024-02-14,Repentigny,Ligne
1029533,71,1,2024-03-20,2024-03-20,Repentigny,Ligne
1029537,46,1,2024-03-20,2024-03-20,Repentigny,Ligne
1029534,79,1,2024-03-20,2024-03-20,Repentigny,Ligne
1002398,94,1,2013-11-18,2024-03-20,Repentigny,Ligne
1002355,85,1,2013-11-18,2024-03-20,Repentigny,Ligne
1027539,254,1,2023-10-19,2024-05-01,Repentigny,Ligne
1003615,49,1,2013-11-18,2024-05-01,Repentigny,Ligne
1002796,20,1,2013-11-18,2024-05-15,Repentigny,Ligne
1017924,371,1,2020-11-03,2023-09-19,Repentigny,Ligne
1003652,10,1,2013-11-18,2024-07-17,Repentigny,Ligne
1029933,41,1,2024-08-02,2024-08-02,Repentigny,Ligne
1002544,62,1,2013-11-18,2024-08-06,Repentigny,Ligne
1002545,140,1,2013-11-18,2024-08-06,Repentigny,Ligne
1030339,10,1,2024-08-07,2024-08-07,Repentigny,Ligne
1002819,445,1,2013-11-18,2024-08-07,Repentigny,Ligne
1002810,120,1,2013-11-18,2024-08-07,Repentigny,Ligne
3000419,242,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000405,43,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000465,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000403,82,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000422,36,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000442,37,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000446,71,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000445,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000444,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000443,39,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000415,72,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000441,71,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000414,52,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000416,40,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000413,47,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000404,32,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000421,34,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000454,67,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000453,52,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000448,21,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000452,106,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000451,101,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000450,81,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000449,66,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000462,62,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000463,59,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000461,43,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000807,52,3,2014-04-08,2023-09-05,Repentigny,Ligne
3000460,37,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000412,70,3,2013-01-01,2023-09-05,Repentigny,Ligne
3000410,66,3,2013-01-01,2023-09-05,Repentigny,Ligne
