TransactionID,DateChargement,IdenfiantSecteur,NomSecteur,IdentifiantArrondissement,ArrondissementCode,Arrondissement,IdentifiantDepot,NomDepot,DateDechargement,volume,TypeTransaction,IdentifiantContrat,NumeroContrat
2964976,2024-12-11T03:54:30,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:12:11,31.00,"AUT",1476,"VMA-310"
2964977,2024-12-11T03:55:01,450,"VMA-113A",18,"VMA","Ville-Marie",43,"Angrignon (LAS)",2024-12-11T04:12:00,47.83,"AUT",1472,"VMA-113"
2964978,2024-12-11T04:06:00,476,"AHU-123",22,"AHU","Ahuntsic-Cartierville",58,"St-Michel - Charland (VSP)",2024-12-11T04:11:47,36.46,"AUT",1482,"AHU-123"
2964979,2024-12-11T04:01:00,388,"RDP-106",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:11:38,61.02,"AUT",1441,"RDP-106"
2964981,2024-12-11T03:59:39,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:12:32,51.00,"AUT",1386,"ANJ-312"
2964982,2024-12-11T03:59:43,492,"VSP-207",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:12:59,25.02,"AUT",1491,"VSP-207"
2964983,2024-12-11T03:59:03,491,"VSP-114",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:13:29,31.02,"AUT",1490,"VSP-114"
2964984,2024-12-11T03:49:25,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:12:09,44.95,"AUT",1419,"MHM-108"
2964985,2024-12-11T03:50:01,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:12:45,25.76,"AUT",1473,"VMA-114"
2964987,2024-12-11T04:01:22,391,"RDP-202",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:13:56,80.16,"AUT",1444,"RDP-202"
2964988,2024-12-11T03:56:03,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:13:58,51.00,"AUT",1456,"SLA-363"
2964989,2024-12-11T04:06:00,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:13:56,27.37,"AUT",1452,"S-O-103"
2964990,2024-12-11T04:03:14,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:13:36,31.00,"AUT",1470,"SLE-304"
2964991,2024-12-11T03:59:00,406,"SLE-110",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:14:14,30.83,"AUT",1467,"SLE-110"
2964992,2024-12-11T03:58:02,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:14:33,31.00,"AUT",1469,"SLE-303"
2964994,2024-12-11T03:58:01,399,"SLA-369",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:14:38,31.00,"AUT",1462,"SLA-369"
2964995,2024-12-11T03:56:59,462,"VMA-308",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:15:24,51.00,"AUT",1474,"VMA-308"
2964996,2024-12-11T03:56:23,174,"MTN-102",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:15:09,66.20,"AUT",1425,"MTN-102"
2964997,2024-12-11T03:55:47,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:13:45,39.21,"AUT",1419,"MHM-108"
2964998,2024-12-11T04:03:31,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:15:24,26.35,"AUT",1386,"ANJ-312"
2964999,2024-12-11T03:56:02,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:15:24,57.46,"AUT",1422,"MHM-210"
2965000,2024-12-11T03:57:01,482,"IBI-501",8,"IBI","L'Île-Bizard–Sainte-Geneviève",47,"Château Pierrefonds (PRF)",2024-12-11T04:14:47,31.00,"AUT",1492,"IBI-501"
2965001,2024-12-11T04:00:02,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:14:21,52.19,"AUT",1445,"RDP-203"
2965002,2024-12-11T04:07:13,491,"VSP-114",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:14:33,29.39,"AUT",1490,"VSP-114"
2965003,2024-12-11T04:05:01,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:16:04,57.09,"AUT",1442,"RDP-107"
2965005,2024-12-11T04:16:00,492,"VSP-207",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:16:00,29.79,"N-AUT",1491,"VSP-207"
2965006,2024-12-11T04:07:01,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:16:02,30.23,"AUT",1452,"S-O-103"
2965007,2024-12-11T04:01:01,462,"VMA-308",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:15:53,61.17,"AUT",1474,"VMA-308"
2965008,2024-12-11T04:01:04,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:17:00,60.03,"AUT",1422,"MHM-210"
2965009,2024-12-11T03:57:16,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:16:50,31.00,"AUT",1476,"VMA-310"
2965010,2024-12-11T03:58:00,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:16:33,73.23,"AUT",1443,"RDP-201"
2965011,2024-12-11T03:45:03,489,"VSP-112",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:17:07,23.01,"AUT",1488,"VSP-112"
2965012,2024-12-11T04:03:01,174,"MTN-102",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:16:38,28.08,"AUT",1425,"MTN-102"
2965013,2024-12-11T03:48:02,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:17:10,51.00,"AUT",1469,"SLE-303"
2965014,2024-12-11T03:58:00,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:17:32,31.00,"AUT",1476,"VMA-310"
2965015,2024-12-11T03:53:00,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:17:50,60.03,"AUT",1466,"SLE-109"
2965017,2024-12-11T04:10:01,491,"VSP-114",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:18:06,49.36,"AUT",1490,"VSP-114"
2965018,2024-12-11T04:10:03,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:18:35,30.24,"AUT",1452,"S-O-103"
2965019,2024-12-11T03:36:00,483,"MHM-501",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:18:37,50.00,"AUT",1493,"MHM-501"
2965020,2024-12-11T04:07:04,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:19:36,30.24,"AUT",1473,"VMA-114"
2965021,2024-12-11T03:50:01,439,"MTN-205",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:18:32,48.33,"AUT",1428,"MTN-205"
2965023,2024-12-11T04:19:50,399,"SLA-369",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:19:50,31.00,"N-AUT",1462,"SLA-369"
2965024,2024-12-11T04:05:00,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:20:14,31.00,"AUT",1456,"SLA-363"
2965025,2024-12-11T03:20:00,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:19:22,64.21,"AUT",1466,"SLE-109"
2965026,2024-12-11T03:52:08,467,"PMR-101A",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-11T04:19:29,44.26,"AUT",1432,"PMR-101"
2965027,2024-12-11T04:20:55,394,"SLA-364",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:20:55,64.24,"N-AUT",1457,"SLA-364"
2965028,2024-12-11T03:53:21,430,"MTN-104",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:21:06,57.49,"AUT",1427,"MTN-104"
2965029,2024-12-11T03:58:00,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:20:35,36.41,"AUT",1419,"MHM-108"
2965030,2024-12-11T04:10:02,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:20:58,31.00,"AUT",1469,"SLE-303"
2965031,2024-12-11T04:06:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:21:34,43.35,"AUT",1386,"ANJ-312"
2965032,2024-12-11T04:06:03,483,"MHM-501",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:22:13,50.00,"AUT",1493,"MHM-501"
2965033,2024-12-11T04:05:20,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:22:45,72.05,"AUT",1443,"RDP-201"
2965034,2024-12-11T04:06:44,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:22:50,31.00,"AUT",1470,"SLE-304"
2965035,2024-12-11T04:07:03,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:23:01,31.00,"AUT",1456,"SLA-363"
2965036,2024-12-11T03:59:58,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:23:13,51.00,"AUT",1470,"SLE-304"
2965038,2024-12-11T04:23:36,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:23:36,29.00,"N-AUT",1473,"VMA-114"
2965039,2024-12-11T04:15:46,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:24:08,29.53,"AUT",1452,"S-O-103"
2965041,2024-12-11T04:08:04,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:23:06,48.70,"AUT",1422,"MHM-210"
2965042,2024-12-11T04:06:14,406,"SLE-110",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:23:33,28.49,"AUT",1467,"SLE-110"
2965043,2024-12-11T04:13:02,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:23:50,31.00,"AUT",1469,"SLE-303"
2965044,2024-12-11T04:15:04,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:24:04,31.00,"AUT",1469,"SLE-303"
2965045,2024-12-11T04:09:02,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:24:17,62.18,"AUT",1445,"RDP-203"
2965046,2024-12-11T04:14:07,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:24:44,64.10,"AUT",1442,"RDP-107"
2965047,2024-12-11T03:54:02,461,"VMA-309",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:24:30,43.35,"AUT",1475,"VMA-309"
2965048,2024-12-11T04:12:03,422,"MHM-210",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:25:00,57.03,"AUT",1422,"MHM-210"
2965049,2024-12-11T04:18:13,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:24:27,29.49,"AUT",1452,"S-O-103"
2965050,2024-12-11T04:09:03,482,"IBI-501",8,"IBI","L'Île-Bizard–Sainte-Geneviève",47,"Château Pierrefonds (PRF)",2024-12-11T04:25:05,29.00,"AUT",1492,"IBI-501"
2965051,2024-12-11T04:09:52,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:24:15,63.00,"AUT",1386,"ANJ-312"
2965052,2024-12-11T04:13:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:24:37,31.00,"AUT",1386,"ANJ-312"
2965053,2024-12-11T04:15:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:24:48,31.00,"AUT",1386,"ANJ-312"
2965054,2024-12-11T04:04:03,392,"RDP-203",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:25:40,68.26,"AUT",1445,"RDP-203"
2965055,2024-12-11T04:02:20,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:26:10,40.01,"AUT",1419,"MHM-108"
2965056,2024-12-11T04:02:36,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:25:20,31.00,"AUT",1476,"VMA-310"
2965058,2024-12-11T03:57:03,451,"VMA-113B",18,"VMA","Ville-Marie",43,"Angrignon (LAS)",2024-12-11T04:26:06,31.23,"AUT",1472,"VMA-113"
2965059,2024-12-11T04:12:00,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:25:23,32.43,"AUT",1473,"VMA-114"
2965060,2024-12-11T04:13:02,482,"IBI-501",8,"IBI","L'Île-Bizard–Sainte-Geneviève",47,"Château Pierrefonds (PRF)",2024-12-11T04:26:01,29.08,"AUT",1492,"IBI-501"
2965061,2024-12-11T04:05:01,489,"VSP-112",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:26:30,40.64,"AUT",1488,"VSP-112"
2965062,2024-12-11T04:12:02,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:26:42,31.00,"AUT",1456,"SLA-363"
2965064,2024-12-11T04:08:00,430,"MTN-104",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:28:21,33.15,"AUT",1427,"MTN-104"
2965066,2024-12-11T04:12:00,483,"MHM-501",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:27:51,41.31,"AUT",1493,"MHM-501"
2965067,2024-12-11T04:05:00,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:28:20,55.82,"AUT",1419,"MHM-108"
2965068,2024-12-11T04:09:00,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:28:03,30.50,"AUT",1473,"VMA-114"
2965070,2024-12-11T04:14:04,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:28:44,30.23,"AUT",1473,"VMA-114"
2965071,2024-12-11T04:17:04,452,"VMA-114A",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:28:57,25.70,"AUT",1473,"VMA-114"
2965072,2024-12-11T04:05:02,174,"MTN-102",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:28:43,45.37,"AUT",1425,"MTN-102"
2965073,2024-12-11T04:15:02,430,"MTN-104",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:29:07,57.22,"AUT",1427,"MTN-104"
2965074,2024-12-11T04:10:00,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:28:16,31.00,"AUT",1456,"SLA-363"
2965075,2024-12-11T04:15:02,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:30:01,31.00,"AUT",1456,"SLA-363"
2965076,2024-12-11T04:16:02,451,"VMA-113B",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:29:26,31.00,"AUT",1472,"VMA-113"
2965077,2024-12-11T04:03:09,467,"PMR-101A",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-11T04:30:02,52.09,"AUT",1432,"PMR-101"
2965079,2024-12-11T04:18:36,430,"MTN-104",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:30:02,56.92,"AUT",1427,"MTN-104"
2965080,2024-12-11T04:13:04,492,"VSP-207",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:29:53,25.80,"AUT",1491,"VSP-207"
2965081,2024-12-11T04:30:48,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:30:48,32.78,"N-AUT",1429,"MTN-207"
2965082,2024-12-11T04:01:18,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:30:36,64.89,"AUT",1456,"SLA-363"
2965083,2024-12-11T04:20:52,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:30:52,30.31,"AUT",1452,"S-O-103"
2965084,2024-12-11T04:13:04,391,"RDP-202",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:32:13,99.23,"AUT",1444,"RDP-202"
2965086,2024-12-11T04:21:04,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:32:10,31.04,"AUT",1429,"MTN-207"
2965087,2024-12-11T04:09:02,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:32:28,51.00,"AUT",1456,"SLA-363"
2965088,2024-12-11T04:18:01,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:32:55,31.00,"AUT",1456,"SLA-363"
2965089,2024-12-11T03:45:05,461,"VMA-309",18,"VMA","Ville-Marie",37,"Fullum (VMA)",2024-12-11T04:32:47,63.55,"AUT",1475,"VMA-309"
2965090,2024-12-11T04:24:56,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:33:25,30.23,"AUT",1452,"S-O-103"
2965093,2024-12-11T04:19:41,391,"RDP-202",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:32:45,74.50,"AUT",1444,"RDP-202"
2965094,2024-12-11T04:18:02,389,"RDP-107",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:33:25,50.00,"AUT",1442,"RDP-107"
2965095,2024-12-11T04:13:01,489,"VSP-112",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:33:54,29.72,"AUT",1488,"VSP-112"
2965096,2024-12-11T04:13:01,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:33:47,68.16,"AUT",1443,"RDP-201"
2965097,2024-12-11T04:17:00,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:33:43,31.00,"AUT",1469,"SLE-303"
2965098,2024-12-11T04:13:13,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:34:26,67.39,"AUT",1419,"MHM-108"
2965099,2024-12-11T04:22:01,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:34:02,31.00,"AUT",1469,"SLE-303"
2965100,2024-12-11T04:18:38,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:33:28,31.00,"AUT",1476,"VMA-310"
2965101,2024-12-11T04:23:02,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:34:26,31.11,"AUT",1429,"MTN-207"
2965102,2024-12-11T03:54:00,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",46,"Ray-Lawson (ANJ)",2024-12-11T04:34:25,68.05,"AUT",1417,"MHM-106"
2965103,2024-12-11T04:14:08,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:35:09,31.00,"AUT",1470,"SLE-304"
2965104,2024-12-11T04:25:00,391,"RDP-202",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:34:15,74.69,"AUT",1444,"RDP-202"
2965105,2024-12-11T04:20:03,491,"VSP-114",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:35:20,32.63,"AUT",1490,"VSP-114"
2965106,2024-12-11T04:26:04,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:35:29,31.76,"AUT",1429,"MTN-207"
2965107,2024-12-11T04:15:03,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",46,"Ray-Lawson (ANJ)",2024-12-11T04:35:24,71.99,"AUT",1417,"MHM-106"
2965108,2024-12-11T04:22:03,483,"MHM-501",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:36:08,50.00,"AUT",1493,"MHM-501"
2965109,2024-12-11T04:26:00,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:36:42,26.35,"AUT",1386,"ANJ-312"
2965110,2024-12-11T04:36:50,438,"MTN-207",14,"MTN","Montréal-Nord",58,"St-Michel - Charland (VSP)",2024-12-11T04:36:50,29.24,"N-AUT",1429,"MTN-207"
2965111,2024-12-11T04:19:08,393,"SLA-363",13,"SLA","Saint-Laurent",49,"Thimens (SLA)",2024-12-11T04:36:56,35.85,"AUT",1456,"SLA-363"
2965112,2024-12-11T04:37:34,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:37:34,23.26,"N-AUT",1452,"S-O-103"
2965114,2024-12-11T04:17:03,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:37:15,68.46,"AUT",1443,"RDP-201"
2965115,2024-12-11T04:24:00,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:37:17,31.00,"AUT",1469,"SLE-303"
2965116,2024-12-11T04:23:00,409,"SLE-304",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:37:30,26.35,"AUT",1470,"SLE-304"
2965117,2024-12-11T04:08:03,405,"SLE-109",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:37:45,63.03,"AUT",1466,"SLE-109"
2965118,2024-12-11T04:19:00,418,"MHM-108",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:37:41,68.63,"AUT",1419,"MHM-108"
2965119,2024-12-11T04:08:49,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:38:14,26.35,"AUT",1386,"ANJ-312"
2965120,2024-12-11T04:18:44,412,"MHM-106",21,"MHM","Mercier–Hochelaga-Maisonneuve",46,"Ray-Lawson (ANJ)",2024-12-11T04:38:29,75.50,"AUT",1417,"MHM-106"
2965121,2024-12-11T04:15:04,406,"SLE-110",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:38:21,29.91,"AUT",1467,"SLE-110"
2965122,2024-12-11T04:22:02,390,"RDP-201",17,"RDP","Rivière-des-Prairies–Pointe-aux-Trembles",45,"Armand-Chaput (RDP)",2024-12-11T04:38:04,64.67,"AUT",1443,"RDP-201"
2965123,2024-12-11T04:19:02,482,"IBI-501",8,"IBI","L'Île-Bizard–Sainte-Geneviève",47,"Château Pierrefonds (PRF)",2024-12-11T04:38:55,33.15,"AUT",1492,"IBI-501"
2965124,2024-12-11T04:38:23,450,"VMA-113A",18,"VMA","Ville-Marie",43,"Angrignon (LAS)",2024-12-11T04:38:23,43.55,"N-AUT",1472,"VMA-113"
2965125,2024-12-11T04:26:04,174,"MTN-102",14,"MTN","Montréal-Nord",46,"Ray-Lawson (ANJ)",2024-12-11T04:39:00,59.13,"AUT",1425,"MTN-102"
2965126,2024-12-11T04:30:39,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:39:41,30.24,"AUT",1452,"S-O-103"
2965127,2024-12-11T03:47:01,444,"MHM-109A",21,"MHM","Mercier–Hochelaga-Maisonneuve",35,"De la Salle (MHM)",2024-12-11T04:39:48,51.74,"AUT",1420,"MHM-109"
2965129,2024-12-11T04:23:25,476,"AHU-123",22,"AHU","Ahuntsic-Cartierville",58,"St-Michel - Charland (VSP)",2024-12-11T04:39:45,71.15,"AUT",1482,"AHU-123"
2965131,2024-12-11T04:39:40,408,"SLE-303",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:39:40,31.00,"N-AUT",1469,"SLE-303"
2965132,2024-12-11T04:28:58,406,"SLE-110",12,"SLE","Saint-Léonard",57,"Langelier (SLE)",2024-12-11T04:39:55,29.00,"AUT",1467,"SLE-110"
2965133,2024-12-11T04:23:25,453,"VMA-310",18,"VMA","Ville-Marie",60,"Riverside (VMA)",2024-12-11T04:40:43,31.00,"AUT",1476,"VMA-310"
2965134,2024-12-11T01:55:50,26,"PMR-204",20,"PMR","Le Plateau-Mont-Royal",36,"Iberville (PMR)",2024-12-11T04:41:08,26.49,"AUT",1434,"PMR-204"
2965135,2024-12-11T04:40:34,492,"VSP-207",24,"VSP","Villeray–Saint-Michel–Parc-Extension",31,"St-Michel - Robert (VSP)",2024-12-11T04:40:34,30.14,"N-AUT",1491,"VSP-207"
2965136,2024-12-11T04:32:02,19,"S-O-103",19,"S-O","Le Sud-Ouest",42,"Butler (S-O)",2024-12-11T04:40:28,29.53,"AUT",1452,"S-O-103"
2965137,2024-12-11T03:57:02,477,"AHU-211",22,"AHU","Ahuntsic-Cartierville",27,"Millen (AHU)",2024-12-11T04:41:34,50.25,"AUT",1483,"AHU-211"
2965138,2024-12-11T04:13:00,484,"PMR-501",20,"PMR","Le Plateau-Mont-Royal",31,"St-Michel - Robert (VSP)",2024-12-11T04:41:09,45.00,"AUT",1494,"PMR-501"
2965139,2024-12-11T04:21:01,382,"ANJ-312",9,"ANJ","Anjou",46,"Ray-Lawson (ANJ)",2024-12-11T04:41:19,26.35,"AUT",1386,"ANJ-312"
2965140,2024-12-11T04:28:27,476,"AHU-123",22,"AHU","Ahuntsic-Cartierville",58,"St-Michel - Charland (VSP)",2024-12-11T04:41:10,30.52,"AUT",1482,"AHU-123"
