ï»¿id,municipalite,arrondissement,secteur,emplacement,nb_case,conformite,longitude,latitude,geom
3321,94068,Chicoutimi,Chicoutimi,"Centre SaintÃ© Racine/80, Rue Racine Est, Chicoutimi, QC",2,Non conforme,-71.06611308195144,48.427203324201734,POINT (-71.06611308195144 48.427203324201734)
3322,94068,Chicoutimi,Chicoutimi,"HÃ´tel du Fjord/241, Rue Morin, Chicoutimi, QC",2,Non conforme,-71.06519192225201,48.42830609162525,POINT (-71.06519192225201 48.42830609162525)
3323,94068,Chicoutimi,Chicoutimi,"La Pulperie de Chicoutimi/MusÃ©e rÃ©gional/300, Rue Dubuc, Chicoutimi, QC",1,Non conforme,-71.08005916773158,48.42220347624018,POINT (-71.08005916773158 48.42220347624018)
3324,94068,Chicoutimi,Chicoutimi,"UQAC - RÃ©sidences/555, Boulevard UniversitÃ© Est, Chicoutimi, QC",1,Conforme,-71.05197256188015,48.42124208996873,POINT (-71.05197256188015 48.42124208996873)
3325,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon sportif/571, Rue de la Fondation, Chicoutimi, QC",2,Non conforme,-71.0504544027773,48.42005003542615,POINT (-71.0504544027773 48.42005003542615)
3326,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon Alphonse-Desjardins/ Chemin St-Thomas, Chicoutimi, QC",4,Conforme,-71.05140371193139,48.419415300094656,POINT (-71.05140371193139 48.419415300094656)
3327,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon Alphonse-Desjardins/Chemin St-Thomas, Chicoutimi, QC",2,Conforme,-71.05118112765155,48.419339422082004,POINT (-71.05118112765155 48.419339422082004)
3328,94068,Chicoutimi,Chicoutimi,"UQAC - ArÃ©na et Terrain sunthÃ©tique/Rue Chabanel, Chicoutimi, QC",1,Conforme,-71.0505965151221,48.418084348778876,POINT (-71.0505965151221 48.418084348778876)
3329,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon Promotion Saguenay/Rue Chabanel , Chicoutimi, QC",1,Non conforme,-71.05182449997942,48.41772050808315,POINT (-71.05182449997942 48.41772050808315)
3330,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon Parc Technologique/579-591, Rue Chabanel, Chicoutimi, QC",1,Conforme,-71.05312756710104,48.41779370533459,POINT (-71.05312756710104 48.41779370533459)
3331,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon Parc Technologique/579-591, Rue Chabanel, Chicoutimi, QC",1,Non conforme,-71.05293490829708,48.417812194536566,POINT (-71.05293490829708 48.417812194536566)
3332,94068,Chicoutimi,Chicoutimi,"UQAC - Centre des Technologie de l'Aluminium/Rue Chabanel, Chicoutimi, QC",3,Non conforme,-71.0538000016741,48.4183374445744,POINT (-71.0538000016741 48.4183374445744)
3333,94068,Chicoutimi,Chicoutimi,"UQAC - Pavillon du Grand SÃ©miniare/574, Rue Jacques-Cartier, Chicoutimi, QC",3,Non conforme,-71.0503822344434,48.42453823685326,POINT (-71.0503822344434 48.42453823685326)
3334,94068,Chicoutimi,Chicoutimi,"Zone Portuaire : RÃ©serve Navale/405, Boulevard du Saguenay Est, Chicoutimi, QC",1,Non conforme,-71.05546251082421,48.42989239143928,POINT (-71.05546251082421 48.42989239143928)
3335,94068,Chicoutimi,Chicoutimi,"Clinique MÃ©dicale ClÃ©ment Paradis/460, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.04294454457278,48.422900063807845,POINT (-71.04294454457278 48.422900063807845)
3336,94068,Chicoutimi,Chicoutimi,"UnimÃ©dic Clinique du Sommeil/520, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.04335878300816,48.4217388929045,POINT (-71.04335878300816 48.4217388929045)
3337,94068,Chicoutimi,Chicoutimi,"Centre de RÃ©adaptation/766, Rue du CÃ©nacle, Chicoutimi, QC",1,Non conforme,-71.04481554714154,48.422204418733344,POINT (-71.04481554714154 48.422204418733344)
3338,94068,Chicoutimi,Chicoutimi,"Centre de RÃ©adaptation/766, Rue du CÃ©nacle, Chicoutimi, QC",1,Non conforme,-71.04552945736602,48.422326886731064,POINT (-71.04552945736602 48.422326886731064)
3339,94068,Chicoutimi,Chicoutimi,"CÃ©gap de Chicoutimi : CGO Aile G EntrÃ©e 7a/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Conforme,-71.05348304580356,48.42302756435565,POINT (-71.05348304580356 48.42302756435565)
3340,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Aile L EntrÃ©e 5/543, Rue Jacques-Cartier Est, Chicoutimi, QC",2,Non conforme,-71.0516319547211,48.42327234357578,POINT (-71.0516319547211 48.42327234357578)
3341,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Aile E Porte 4/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Conforme,-71.05123975044378,48.42390663702907,POINT (-71.05123975044378 48.42390663702907)
3342,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Porte 2/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.05212646101,48.42453985966711,POINT (-71.05212646101 48.42453985966711)
3343,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Porte 11 et 12/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.05338934174826,48.424198614157,POINT (-71.05338934174826 48.424198614157)
3344,94068,Chicoutimi,Chicoutimi,"ThÃ©Ã¢tre Banque Nationale/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.05405990432499,48.424262423175584,POINT (-71.05405990432499 48.424262423175584)
3345,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Aile T/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.05429729509812,48.423898906051534,POINT (-71.05429729509812 48.423898906051534)
3346,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Aile T/534, Rue Jacques-Cartier Est, Chicoutimi, QC",1,Non conforme,-71.05454206697293,48.423952114448696,POINT (-71.05454206697293 48.423952114448696)
3347,94068,Chicoutimi,Chicoutimi,"CÃ©gep de Chicoutimi : Aile H EntrÃ©e 8/534, Rue Jacques-Cartier Est, Chicoutimi, QC",2,Non conforme,-71.05385841623216,48.423383072158536,POINT (-71.05385841623216 48.423383072158536)
3348,94068,Chicoutimi,Chicoutimi,"MarchÃ© Richelieu/666, Rue Caron, Chicoutimi, QC",1,Non conforme,-71.07391161313859,48.42016551715381,POINT (-71.07391161313859 48.42016551715381)
3349,94068,Chicoutimi,Chicoutimi,"RÃ©sidence St-Paul/524, Rue Saint-Augustin, Chicoutimi, QC",2,Non conforme,-71.08682993922797,48.41431876673013,POINT (-71.08682993922797 48.41431876673013)
3350,94068,La Baie,La Baie,"Maison des ainÃ©s (La Baie)/659, 5e Rue , La Baie, QC",2,Non conforme,-70.88630827009844,48.32733135504687,POINT (-70.88630827009844 48.32733135504687)
3351,94068,Chicoutimi,Chicoutimi,"Pharmacie : Familiprix/2231, Rue Roussel, Chicoutimi, QC",1,Non conforme,-71.06692887669733,48.437045462623594,POINT (-71.06692887669733 48.437045462623594)
3352,94068,Chicoutimi,Chicoutimi,"Centre communautaire GÃ©rald Linteau/2600, Rue Roussel, Chicoutimi, QC",2,Non conforme,-71.0782391277285,48.44061808145764,POINT (-71.0782391277285 48.44061808145764)
3353,94068,Chicoutimi,Chicoutimi,"Ãglise Sainte-Anne/2598, Rue Roussel, Chicoutimi, QC",2,Non conforme,-71.07837254015575,48.44010470221155,POINT (-71.07837254015575 48.44010470221155)
3354,94068,Chicoutimi,Chicoutimi,"RÃ©sidence St-Jean-Baptiste/38, Rue Frontenac, Chicoutimi, QC",1,Non conforme,-71.07623932321768,48.44022977325008,POINT (-71.07623932321768 48.44022977325008)
3355,94068,Chicoutimi,Chicoutimi,"SociÃ©tÃ© commaudite 625 (IGA)/625, Rue Saint-Albert, Chicoutimi, QC",2,Non conforme,-71.07840047861004,48.44358346477456,POINT (-71.07840047861004 48.44358346477456)
3356,94068,Chicoutimi,Chicoutimi,"Clinique Dentaire : BÃ©rubÃ©, Richard & AssociÃ©s",1,Non conforme,-71.07938090422856,48.442736877099705,POINT (-71.07938090422856 48.442736877099705)
3357,94068,Chicoutimi,Chicoutimi,"Commerces : Maxi/681-711, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",4,Non conforme,-71.0798928793208,48.44411835222071,POINT (-71.0798928793208 48.44411835222071)
3358,94068,Chicoutimi,Chicoutimi,"Commerces : Uniprix/681-711, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",2,Non conforme,-71.08060953173141,48.44432636208837,POINT (-71.08060953173141 48.44432636208837)
3359,94068,Chicoutimi,Chicoutimi,"Commerces : Unirpix/681-711, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",2,Non conforme,-71.08083541219689,48.44439700120508,POINT (-71.08083541219689 48.44439700120508)
3360,94068,Chicoutimi,Chicoutimi,"Restaurant : Mc Donald's/717, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",2,Non conforme,-71.08105392251419,48.44447386485608,POINT (-71.08105392251419 48.44447386485608)
3361,94068,Chicoutimi,Chicoutimi,"RÃ©sidence Delarge (SHSLD)/257, Rue Saint-Armand, Chicoutimi, QC",1,Non conforme,-71.08631420526795,48.4438161459015,POINT (-71.08631420526795 48.4438161459015)
3362,94068,Chicoutimi,Chicoutimi,"RÃ©sidence Delarge (CHSLD)/257, Rue Saint-Armand, Chicoutimi, QC",1,Non conforme,-71.08633155600079,48.44398411830317,POINT (-71.08633155600079 48.44398411830317)
3363,94068,Chicoutimi,Chicoutimi,"Caisse Desjardins de la Rive Nord du Saguenay/833, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",1,Non conforme,-71.08432672308274,48.447457081634255,POINT (-71.08432672308274 48.447457081634255)
3364,94068,Chicoutimi,Chicoutimi,"Pharmacie : Jean Coutu/871, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",2,Non conforme,-71.0850139727596,48.447873143687744,POINT (-71.0850139727596 48.447873143687744)
3365,94068,Chicoutimi,Chicoutimi,"Ãcole secondaire Charles-Gravel (porte 17)/350, Rue Saint-GÃ©rard, Chicoutimi, QC",1,Non conforme,-71.08239025942689,48.44815437964045,POINT (-71.08239025942689 48.44815437964045)
3366,94068,Chicoutimi,Chicoutimi,"Ãcole secondaire Charles-Gravel (porte 30)/350, Rue Saint-GÃ©rard, Chicoutimi, QC",2,Non conforme,-71.08019461081767,48.44805754410882,POINT (-71.08019461081767 48.44805754410882)
3367,94068,Chicoutimi,Chicoutimi,"Ãcole Vanier + Pavillon de service Vanier/595, Rue Delisle, Chicoutimi, QC",1,Non conforme,-71.06178809019086,48.4530769338126,POINT (-71.06178809019086 48.4530769338126)
3368,94068,Chicoutimi,Chicoutimi,"Restaurant : Tim Hortons/1050, Boulevard Sainte-GeneviÃ¨ve, Chicoutimi, QC",2,Non conforme,-71.09028550317664,48.45151748903171,POINT (-71.09028550317664 48.45151748903171)
3369,94068,Chicoutimi,Chicoutimi,"Ãcole La CariÃ¨re/245, Rue des ÃperviÃ¨ves, Chicoutimi, QC",1,Conforme,-71.10264489591985,48.457598566322964,POINT (-71.10264489591985 48.457598566322964)
3370,94068,Chicoutimi,Chicoutimi,"Place BelvedÃ¨re/1650, Boulevard de Tadoussac, Chicoutimi, QC",2,Non conforme,-71.04640174317157,48.443970555603634,POINT (-71.04640174317157 48.443970555603634)
3371,94068,Chicoutimi,Chicoutimi,"Manoie Tadoussac/1865, Boulevard de Tadoussac, Chicoutimi, QC",1,Non conforme,-71.05201564770212,48.44070774699134,POINT (-71.05201564770212 48.44070774699134)
3372,94068,Chicoutimi,Chicoutimi,"Ãcole ÃlÃ©mentaire le Rosseau/41, Rue Saint-Benoit, Chicoutimi, QC",2,Conforme,-71.05744124313844,48.4391414985483,POINT (-71.05744124313844 48.4391414985483)
3373,94068,Chicoutimi,Chicoutimi,"Restaurant Tin Hortons/2075, Boulevard Tadoussac, Chicoutimi, QC",2,Non conforme,-71.0600706496437,48.44046944432954,POINT (-71.0600706496437 48.44046944432954)
3374,94068,Chicoutimi,Chicoutimi,"CLSC du Grand Chicoutimi/220, Rue Saint-Ãprem, Chicoutimi, QC",1,Non conforme,-71.06260958608159,48.438965134931514,POINT (-71.06260958608159 48.438965134931514)
3375,94068,Chicoutimi,Chicoutimi,"Ãcole Notre-Dame-du-Rosaire/2090, Boulevard Tadoussac, Chicoutimi, QC",1,Non conforme,-71.06126862618304,48.439806771742354,POINT (-71.06126862618304 48.439806771742354)
3376,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Provigo Distribution inc./2120, Rue Roussel, Chicoutimi, QC",2,Non conforme,-71.06188064344316,48.43867094513608,POINT (-71.06188064344316 48.43867094513608)
3377,94068,Chicoutimi,Chicoutimi,"Tegesca inc (Banque Nationale)/2169, Boulevard de Tadoussac, Chicoutimi, QC",2,Non conforme,-71.06085467581131,48.43813048651103,POINT (-71.06085467581131 48.43813048651103)
3378,94068,Chicoutimi,Chicoutimi,"Tegesco inc (Pharmacie : Brunet)/2069, Boulevard de Tadoussac, Chicoutimi, QC",1,Non conforme,-71.06131635877547,48.43786573824397,POINT (-71.06131635877547 48.43786573824397)
3379,94068,Chicoutimi,Chicoutimi,"Tegesco inc (Cliniques)/2069, Boulevard de Tadoussac, Chicoutimi, QC",2,Non conforme,-71.0613721346054,48.43731394703475,POINT (-71.0613721346054 48.43731394703475)
3380,94068,Chicoutimi,Chicoutimi,"Les immeubles Malraux Barrette : Dentiste/266, Rue Malraux, Chicoutimi, QC",1,Non conforme,-71.08138477540896,48.39730691273636,POINT (-71.08138477540896 48.39730691273636)
3381,94068,Chicoutimi,Chicoutimi,"Clinique de madicine familiale Barrette/152, Boulevard Barrette, Chicoutimi, QC",2,Non conforme,-71.07462660241534,48.39422228892781,POINT (-71.07462660241534 48.39422228892781)
3382,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Maxi/180, Boulevard Barrette, Chicoutimi, QC",2,Non conforme,-71.07361882225626,48.39407295597856,POINT (-71.07361882225626 48.39407295597856)
3383,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Maxi/180, Boulevard Barrette, Chicoutimi, QC",2,Conforme,-71.07385048930826,48.39408946480333,POINT (-71.07385048930826 48.39408946480333)
3384,94068,Chicoutimi,Chicoutimi,"Commercers : Familiprix et Concept JP inc./175, Boulevard Barrette, Chiocutimi, QC",2,Non conforme,-71.07236314660196,48.39503950376943,POINT (-71.07236314660196 48.39503950376943)
3385,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Corneau Cantin/2000, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0715181119386,48.39494333950069,POINT (-71.0715181119386 48.39494333950069)
3386,94068,Chicoutimi,Chicoutimi,"Ãpicerie : Corneau Cantin/2000, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.0709507507711,48.39488031639068,POINT (-71.0709507507711 48.39488031639068)
3387,94068,Chicoutimi,Chicoutimi,"Restaurant : Tim Hortons/1997. Boulevard Talbot, Chicoutimi, QC",2,Conforme,-71.0707601214892,48.392873956708165,POINT (-71.0707601214892 48.392873956708165)
3388,94068,Chicoutimi,Chicoutimi,"Les imeubles Perron LtÃ©e/1915, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06953930247059,48.39414977183819,POINT (-71.06953930247059 48.39414977183819)
3389,94068,Chicoutimi,Chicoutimi,"Ãcole de Cuisine : Le Fruit de ma passion/2448, Rue des Roitelets, Chicoutimi, QC",2,Non conforme,-71.06814915532813,48.39347176594012,POINT (-71.06814915532813 48.39347176594012)
3390,94068,Chicoutimi,Chicoutimi,"Clinique mÃ©dicale des Roitelets et pharmacie/1955, Rue des Roitelets, Chicoutimi, QC",1,Non conforme,-71.05227221888529,48.39281575650684,POINT (-71.05227221888529 48.39281575650684)
3391,94068,Chicoutimi,Chicoutimi,"Villa Saguenay/1901, Rue des Roitelets, Chicoutimi, QC",2,Non conforme,-71.05037358400047,48.39352368640798,POINT (-71.05037358400047 48.39352368640798)
3392,94068,Chicoutimi,Chicoutimi,"Tegesco Inc. (Animalerie : Jonas)/1730, Boulevard Talbot, Chicoutimi, QC",3,Non conforme,-71.06660258128763,48.39790904436442,POINT (-71.06660258128763 48.39790904436442)
3393,94068,Chicoutimi,Chicoutimi,Tegesca inc. (Restaurant : Casa Grecque)/,2,Non conforme,-71.06691138670016,48.39767994662019,POINT (-71.06691138670016 48.39767994662019)
3394,94068,Chicoutimi,Chicoutimi,"Caisse Desjardins de Chicoutimi/268, Rue des Laurentides, Chicoutimi, QC",2,Conforme,-71.06332274965115,48.39853323043526,POINT (-71.06332274965115 48.39853323043526)
3395,94068,Chicoutimi,Chicoutimi,"Caisse Desjardins de Chicoutimi/268, Rue des Laurentides, Chicoutimi, QC",1,Conforme,-71.0636662988382,48.39873300612986,POINT (-71.0636662988382 48.39873300612986)
3396,94068,Chicoutimi,Chicoutimi,"Restaurant : La Cage - Brassarie sportive/1611, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06240020642694,48.39941618154843,POINT (-71.06240020642694 48.39941618154843)
3397,94068,Chicoutimi,Chicoutimi,"Restaurant : Cora/1611, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06219487117372,48.39967142849816,POINT (-71.06219487117372 48.39967142849816)
3398,94068,Chicoutimi,Chicoutimi,"Banque Laurentienne/1611, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.06238592122386,48.39975611325774,POINT (-71.06238592122386 48.39975611325774)
3399,94068,Chicoutimi,Chicoutimi,"Confort inc./1595, Boulevard Talbot, Chicoutimi, QC",1,Conforme,-71.06195813078783,48.400242609118656,POINT (-71.06195813078783 48.400242609118656)
3400,94068,Chicoutimi,Chicoutimi,"Clinique d'audiologie du Lac au Fjord Chicoutimi/1577, Boulevard Talbot, Chicoutimi, QC",1,Non conforme,-71.0614668020579,48.40065150008494,POINT (-71.0614668020579 48.40065150008494)
3401,94068,Chicoutimi,Chicoutimi,"La Pharmacie Ghislain Letourneau/855, Boulevard Barette, Chicoutimi, Qc",2,Non conforme,-71.09795544569711,48.40459486924116,POINT (-71.09795544569711 48.40459486924116)
3402,94068,Chicoutimi,Chicoutimi,"Restaurant : Tim Hortons/1750, Boulevard Saint-Paul, Chicoutimi, QC",1,Conforme,-71.10260193865479,48.399660847650864,POINT (-71.10260193865479 48.399660847650864)
3403,94068,Chicoutimi,Chicoutimi,"Place Saguenay : Brunet (P2)/1324, Boulevard Talbot, Chicoutimi, QC",2,Non conforme,-71.05818993854622,48.40584124120088,POINT (-71.05818993854622 48.40584124120088)
3404,94068,,Canton Tremblay,"Club Nautique du Fjord du Saguenay/731, Route de Tadoussac, Canton Tremblay, QC",2,Non conforme,-71.02180969301195,48.44950239731126,POINT (-71.02180969301195 48.44950239731126)
3405,94068,Chicoutimi,Chicoutimi,"850, rue LÃ©onidas-BÃ©langer",0,,-71.0418128102816,48.42825785937673,POINT (-71.0418128102816 48.42825785937673)
3406,94068,JonquiÃ¨re,JonquiÃ¨re,"2221, bouelvard du Saguenay",0,,-71.13938894476136,48.435804535843225,POINT (-71.13938894476136 48.435804535843225)
3407,94068,Chicoutimi,Chicoutimi,"1410, rue des CÃ¨dres",0,,-71.024918371332,48.42960575966392,POINT (-71.024918371332 48.42960575966392)
3408,94068,JonquiÃ¨re,JonquiÃ¨re,"1994, rue Price",0,,-71.24366590596638,48.423635715098655,POINT (-71.24366590596638 48.423635715098655)
3409,94068,La Baie,La Baie,"2060, avenue John-Kane",0,,-70.887334964913,48.321386532486336,POINT (-70.887334964913 48.321386532486336)
3410,94068,Chicoutimi,Chicoutimi,"Restaurant : Sunbway/1500, Boulevard Saint-Paul, Chicoutimi, QC",1,Non conforme,-71.09716289486167,48.404424203099154,POINT (-71.09716289486167 48.404424203099154)
3411,94068,Chicoutimi,Chicoutimi,"Commerces : Clinique Chiropratique du Saguenay et Centre dentaire/729, Bouelvard Barette, Chicoutimi, QC",1,Non conforme,-71.09564783961245,48.403479897169724,POINT (-71.09564783961245 48.403479897169724)
3412,94068,Chicoutimi,Chicoutimi,Stationnement public derriÃ¨re le bÃ¢timent de Cain Lamarre,1,,-71.06273762222617,48.42714726796786,POINT (-71.06273762222617 48.42714726796786)
3413,94068,Chicoutimi,Chicoutimi,CIUSS sur bou. Jacques-Cartier Est,2,,-71.04950170991359,48.42529366242062,POINT (-71.04950170991359 48.42529366242062)
3414,94068,Chicoutimi,Chicoutimi,,1,,-71.07520161751967,48.42303185288306,POINT (-71.07520161751967 48.42303185288306)
3415,94068,Chicoutimi,Chicoutimi,DerriÃ¨re le cÃ©gep de Chicoutimi,1,,-71.05149313367487,48.42369631362945,POINT (-71.05149313367487 48.42369631362945)
3416,94068,Chicoutimi,Chicoutimi,"UQAC - RÃ©sidences/555, Boulevard UniversitÃ© Est, Chicoutimi, QC",1,,-71.05154316083492,48.42135197472783,POINT (-71.05154316083492 48.42135197472783)
3417,94068,Chicoutimi,Chicoutimi,475 boul. Talbot,1,,-71.04227310959921,48.42261467870078,POINT (-71.04227310959921 48.42261467870078)
3418,94068,JonquiÃ¨re,JonquiÃ¨re,"2680, boul. du Saguenay",1,,-71.17258797464856,48.445760347199965,POINT (-71.17258797464856 48.445760347199965)
3419,94068,JonquiÃ¨re,Shipshaw,"3863, chemin de la PÃ©ninsule",1,Conforme,-71.26988843210073,48.46371848914526,POINT (-71.26988843210073 48.46371848914526)
3420,94068,JonquiÃ¨re,JonquiÃ¨re,"1710, rue Sainte-Famille",1,Conforme,-71.23285206865638,48.43561810897487,POINT (-71.23285206865638 48.43561810897487)
3421,94068,Chicoutimi,Chicoutimi,"701, rue Cabot",2,Conforme,-71.0701719123191,48.447912858555675,POINT (-71.0701719123191 48.447912858555675)
3422,94068,Chicoutimi,Chicoutimi,"815, rue Murdock",2,Conforme,-71.04475167523098,48.41573351237672,POINT (-71.04475167523098 48.41573351237672)
3423,94068,Chicoutimi,Chicoutimi,"Autogare sur Rue Morin/ Coin Rue Jacques-Cartier et Rue Morin, Chicoutimi, QC",1,,-71.06532193948092,48.42732635811104,POINT (-71.06532193948092 48.42732635811104)
3424,94068,Chicoutimi,Chicoutimi,,1,,-71.06651287585454,48.42787785198856,POINT (-71.06651287585454 48.42787785198856)
3425,94068,Chicoutimi,Chicoutimi,rue Racine,1,,-71.07080726032248,48.42830645290375,POINT (-71.07080726032248 48.42830645290375)
3426,94068,Chicoutimi,Chicoutimi,Boul. du Saguenay Est,1,,-71.05510429293557,48.429424498307874,POINT (-71.05510429293557 48.429424498307874)
3427,94068,Chicoutimi,Chicoutimi,Pharmacie Proxim 875 Chemin Sydenham #20,1,,-71.04250537309852,48.42015120451182,POINT (-71.04250537309852 48.42015120451182)
3428,94068,Chicoutimi,Chicoutimi,Pharmacie Proxim 875 Chemin Sydenham #20,1,,-71.04258465203736,48.420011044310485,POINT (-71.04258465203736 48.420011044310485)
3429,94068,Chicoutimi,Chicoutimi,UQAC (projet Balsac?),2,,-71.04302721061195,48.419094972901,POINT (-71.04302721061195 48.419094972901)
3430,94068,Chicoutimi,Chicoutimi,BÃ¢timent CGI,6,,-71.0400001325219,48.421041129705685,POINT (-71.0400001325219 48.421041129705685)
3431,94068,Chicoutimi,Chicoutimi,Pizzeria + station-service 1476 boul. du Saguenay Est,1,,-71.0232109231783,48.42661334531521,POINT (-71.0232109231783 48.42661334531521)
3432,94068,Chicoutimi,Chicoutimi,Ã  cÃ´tÃ© du bÃ¢timent de l?Office quÃ©bÃ©cois de langue franÃ§aise,2,,-71.05146185108215,48.40586838049026,POINT (-71.05146185108215 48.40586838049026)
3433,94068,Chicoutimi,Chicoutimi,HÃ´tel OTL Gouverneur Saguenay 1303 boul. Talbot,1,,-71.05672647862899,48.40585378092471,POINT (-71.05672647862899 48.40585378092471)
3434,94068,Chicoutimi,Chicoutimi,HÃ´tel OTL Gouverneur Saguenay 1303 boul. Talbot,1,,-71.05650871078403,48.40612365395389,POINT (-71.05650871078403 48.40612365395389)
3435,94068,Chicoutimi,Chicoutimi,rue Racine / Morin,1,,-71.0653653002382,48.42783690051048,POINT (-71.0653653002382 48.42783690051048)
3436,94068,JonquiÃ¨re,JonquiÃ¨re,"Foyer de loisirs et piscine/1910, Rue Centre, JonquiÃ¨re, QC",1,,-71.18533630667272,48.427120083697105,POINT (-71.18533630667272 48.427120083697105)
3437,94068,JonquiÃ¨re,JonquiÃ¨re,"Foyer de loisirs et piscine/1910, Rue Centre, JonquiÃ¨re, QC",1,,-71.18559333611906,48.42709606155449,POINT (-71.18559333611906 48.42709606155449)
3438,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, Boulevard Harvey",3,,-71.25145053541955,48.41453191702207,POINT (-71.25145053541955 48.41453191702207)
3439,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, boulevard Harvey",3,,-71.25098875566061,48.41454554653142,POINT (-71.25098875566061 48.41454554653142)
3440,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, boulevard Harvey",1,,-71.25086680040415,48.41438460915187,POINT (-71.25086680040415 48.41438460915187)
3441,94068,JonquiÃ¨re,JonquiÃ¨re,"Devant le bÃ¢timent situÃ© au 2082, rue Sainte-Famille",1,Conforme,-71.24085323596616,48.42427378108638,POINT (-71.24085323596616 48.42427378108638)
3442,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, boulevard Harvey",2,,-71.2524832835594,48.41360113960849,POINT (-71.2524832835594 48.41360113960849)
3443,94068,La Baie,La Baie,"Devant le bÃ¢timent situÃ© au 1391, rue Alexis-Simard",2,Conforme,-70.85341330728127,48.313465393830334,POINT (-70.85341330728127 48.313465393830334)
3444,94068,JonquiÃ¨re,JonquiÃ¨re,"Au 2124, rue St-Jacques, sur rue St-Laurent",1,Conforme,-71.24849850984683,48.4181858726532,POINT (-71.24849850984683 48.4181858726532)
3445,94068,JonquiÃ¨re,JonquiÃ¨re,"3605, rue du Roi-Georges",1,,-71.23314084100156,48.42340823082854,POINT (-71.23314084100156 48.42340823082854)
3446,94068,JonquiÃ¨re,JonquiÃ¨re,"3702, rue du Roi-Georges",1,,-71.23649027666072,48.424009143437424,POINT (-71.23649027666072 48.424009143437424)
3447,94068,JonquiÃ¨re,JonquiÃ¨re,"3978, rue Chesnier",1,,-71.25793108863893,48.41057420871413,POINT (-71.25793108863893 48.41057420871413)
3448,94068,,,"En faÃ§ade du bÃ¢timent situÃ© au 1070, rue Radisson",1,Non conforme,-71.04687271263435,48.41182562092455,POINT (-71.04687271263435 48.41182562092455)
3449,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, boulevard Harvey",2,,-71.2507688047132,48.41434055598298,POINT (-71.2507688047132 48.41434055598298)
3450,94068,JonquiÃ¨re,JonquiÃ¨re,"2890, Place Davis",1,,-71.18374856876592,48.42570599636264,POINT (-71.18374856876592 48.42570599636264)
3451,94068,JonquiÃ¨re,JonquiÃ¨re,"2224, rue Perrier",1,,-71.23972935145984,48.41290785963596,POINT (-71.23972935145984 48.41290785963596)
3452,94068,JonquiÃ¨re,JonquiÃ¨re,"3880, boulevard Harvey",1,,-71.25270883846322,48.413702178896074,POINT (-71.25270883846322 48.413702178896074)
3453,94068,JonquiÃ¨re,JonquiÃ¨re,"Devant le bÃ¢timent situÃ© au 1954, rue Davis",1,Conforme,-71.1823892098824,48.42407000151841,POINT (-71.1823892098824 48.42407000151841)
3454,94068,JonquiÃ¨re,JonquiÃ¨re,"Sur le cÃ´tÃ© du bÃ¢timent situÃ© au 1993, rue Davis,",1,Non conforme,-71.18187636725868,48.42405116224171,POINT (-71.18187636725868 48.42405116224171)
