ï»¿OBJECTID,MUNICIPALITE,HYDRONYME,LONGUEUR,SHAPE.STLength() 
12696,86042,,15.87048159,15.8704815926678
12697,86042,,166.11394714,166.113947142342
12698,86042,,169.37649776,169.376497760351
12699,86042,,436.22940988,436.229409879406
12700,86042,,274.00880875,274.008808754196
12701,86042,,49.09175083,49.0917508345343
12702,86042,,153.985595,153.985594996982
12703,86042,,188.08029665,188.080296647654
12704,86042,,200.21983264,200.219832640865
12705,86042,,20.21909453,20.2190945274962
12706,86042,,168.28914189,168.289141889734
12707,86042,,102.26253811,102.262538105201
12708,86042,,282.29367662,282.29367662051
12709,86042,,48.84194453,48.8419445338927
12710,86042,,129.56662443,129.566624426736
12711,86042,,367.13460216,367.134602157292
12712,86042,,210.63276944,210.632769439714
12713,86042,,25.24621125,25.2462112512353
12714,86042,,38.34035724,38.3403572362141
12715,86042,,538.28780728,538.287807278479
12716,86042,,82.91296114,82.9129611396059
12717,86042,,178.79719531,178.797195308448
12718,86042,,12,12
12719,86042,,22.23245478,22.2324547777626
12720,86042,,207.33378128,207.333781278914
12721,86042,,14.57076657,14.5707665715721
12722,86042,,142.67136814,142.6713681404
12723,86042,,107.89186769,107.891867686791
12724,86042,,199.50543184,199.505431836693
12725,86042,,19.23538406,19.2353840616713
12726,86042,,103.74204027,103.742040269582
12727,86042,,117.05459118,117.05459117545
12728,86042,,1100.11581978,1100.11581978087
12729,86042,,219.65871199,219.658711985028
12730,86042,,157.52979728,157.529797278734
12731,86042,,522.83818797,522.838187969401
12732,86042,,225.85012269,225.850122687313
12733,86042,,44.75893732,44.7589373246293
12734,86042,,11.95153275,11.9515327503639
12735,86042,,325.53808833,325.538088329763
12736,86042,,496.40959258,496.409592577638
12737,86042,,98.6486184,98.6486184042646
12738,86042,,326.61939506,326.619395059123
12739,86042,,264.28362588,264.283625877661
12740,86042,,189.21093251,189.210932511072
12741,86042,,25.49509757,25.4950975679639
12742,86042,,27.20294102,27.2029410174709
12743,86042,,272.48268426,272.482684264098
12744,86042,,226.85645803,226.856458034519
12745,86042,,138.20762327,138.207623271199
12746,86042,,466.31435369,466.314353694751
12747,86042,,18,18
12748,86042,,106.27367968,106.273679676983
12749,86042,,21.25696034,21.2569603353025
12750,86042,,41.36313932,41.3631393220427
12751,86042,,9.89949494,9.89949493661167
12752,86042,,89.95821509,89.958215086307
12753,86042,,39.61845956,39.6184595642117
12754,86042,,224.31814166,224.318141655215
12755,86042,,28.46049894,28.4604989415154
12756,86042,,145.02299092,145.022990918228
12757,86042,,292.29592611,292.295926112961
12758,86042,,432.88980552,432.8898055159
12759,86042,,513.50185604,513.501856037361
12760,86042,,12.08276253,12.0827625302982
12761,86042,,59.64110978,59.6411097770812
12762,86042,,13.88476239,13.8847623911971
12763,86042,,580.49834651,580.498346508795
12764,86042,,153.78266934,153.782669344268
12765,86042,,60.54190077,60.5419007737142
12766,86042,,11.40175425,11.4017542509914
12767,86042,,25.64335111,25.6433511125087
12768,86042,,661.43202147,661.432021468769
12769,86042,,61.4118493,61.4118492982005
12770,86042,,233.95510187,233.955101873279
12771,86042,,504.21616475,504.216164753123
12772,86042,,630.48381653,630.48381653034
12773,86042,,110.69206988,110.692069881557
12774,86042,,204.53556903,204.535569034226
12775,86042,,190.34599901,190.345999009828
12776,86042,,161.68690638,161.686906378693
12777,86042,Ruisseau BarriÃ¨re,289.18602168,289.186021684535
12778,86042,,269.70584562,269.705845616841
12779,86042,,278.31428827,278.314288273899
12780,86042,,381.14562538,381.14562538076
12781,86042,,28.93081681,28.9308168139528
12782,86042,,227.00990325,227.009903254156
12783,86042,,626.20355461,626.203554608717
12784,86042,,224.91358746,224.913587463858
12785,86042,,63.6642376,63.6642376012569
12786,86042,,336.65218139,336.652181393859
12787,86042,,52.63777225,52.637772245314
12788,86042,,18.63014581,18.6301458127347
12789,86042,,5,5
12790,86042,,92.20077311,92.2007731134408
12791,86042,,550.41618198,550.41618198299
12792,86042,,91.01048393,91.0104839318157
12793,86042,Ruisseau Lesage,2343.99108903,2343.99108903488
12794,86042,,6,6
12795,86042,,226.80362416,226.803624158821
12796,86042,,1178.70640927,1178.70640927435
12797,86042,,136.17180929,136.171809289898
12798,86042,,21.63330765,21.6333076527839
12799,86042,,485.62982387,485.629823867919
12800,86042,,88.2931669,88.2931668996064
12801,86042,,25.06956442,25.0695644168902
12802,86042,,170.93619412,170.936194121341
12803,86042,,162.7860104,162.786010395255
12804,86042,,76.46098681,76.4609868064728
12805,86042,,7,7
12806,86042,,38.36058512,38.3605851153216
12807,86042,,187.55844839,187.558448386486
12808,86042,,208.19798313,208.197983127094
12809,86042,,192.14768095,192.147680953571
12810,86042,,369.50691238,369.506912380362
12811,86042,,279.9537188,279.95371879787
12812,86042,,68.84735193,68.8473519258529
12813,86042,,252.02024947,252.020249469532
12814,86042,,283.85019082,283.850190820761
12815,86042,,249.90485466,249.904854660627
12816,86042,,120.45620848,120.45620848072
12817,86042,,812.42117247,812.421172472217
12818,86042,,503.81836778,503.818367777104
12819,86042,,142.93873833,142.938738332346
12820,86042,,174.66077027,174.660770274313
12821,86042,,37.52077359,37.5207735878442
12822,86042,,520.10557524,520.105575238148
12823,86042,,142.61918192,142.619181917748
12824,86042,,391.43455616,391.434556160012
12825,86042,,697.41403416,697.414034164122
12826,86042,,330.20374577,330.203745766533
12827,86042,,57.1724882,57.1724881982557
12828,86042,,406.3635989,406.363598899714
12829,86042,,18.75430632,18.754306317793
12830,86042,,232.8729106,232.872910604537
12831,86042,,21,21
12832,86042,,364.53868969,364.538689691732
12833,86042,,5,5
12834,86042,,72.05036924,72.0503692399981
12835,86042,,410.60469434,410.604694344234
12836,86042,,289.8494219,289.849421901134
12837,86042,,17.49285568,17.4928556845359
12838,86042,,452.48202373,452.482023734335
12839,86042,,2,2
12840,86042,,17.946328,17.9463280042979
12841,86042,,80.30721209,80.3072120878432
12842,86042,,681.78736402,681.78736402156
12843,86042,,16.69324834,16.693248341728
12844,86042,,52.60226445,52.6022644457328
12845,86042,,293.89628293,293.896282928357
12846,86042,,5.38516481,5.3851648071345
12847,86042,,171.1691027,171.169102696809
12848,86042,,69.35163513,69.3516351272599
12849,86042,,72.16964837,72.1696483670091
12850,86042,,376.62289731,376.622897310195
12851,86042,,258.19719201,258.197192005786
12852,86042,,240.79141189,240.791411887084
12853,86042,,105.17927358,105.179273576839
12854,86042,,560.14975429,560.149754285105
12855,86042,,225.56572092,225.565720920618
12856,86042,,291.54884935,291.548849347265
12857,86042,,213.24486608,213.244866078627
12858,86042,,494.22796392,494.22796392482
12859,86042,,5.83095189,5.8309518948453
12860,86042,,245.94762496,245.947624964449
12861,86042,,123.33388476,123.333884761972
12862,86042,,25.33621256,25.3362125610074
12863,86042,,10.72134935,10.7213493517384
12864,86042,,63.9489136,63.9489135990271
12865,86042,,94.78073866,94.7807386620359
12866,86042,,239.30077076,239.300770759354
12867,86042,,245.77679288,245.776792876568
12868,86042,,483.54872809,483.548728092813
12869,86042,,271.14503282,271.145032817446
12870,86042,,157.54635543,157.546355431411
12871,86042,,34.16227766,34.1622776601684
12872,86042,,76.31584967,76.3158496683733
12873,86042,,351.43292594,351.432925936911
12874,86042,,584.85066717,584.850667171003
12875,86042,,116.58581414,116.585814141117
12876,86042,,892.61464647,892.614646466648
12877,86042,,124.1404121,124.140412100738
12878,86042,,10.63014581,10.6301458127347
12879,86042,,56.01723626,56.0172362570938
12880,86042,,542.54512687,542.545126874373
12881,86042,,22.25794927,22.2579492676982
12882,86042,,302.2548801,302.254880100273
12883,86042,,195.81093846,195.810938461648
12884,86042,,188.09322872,188.093228717988
12885,86042,,27.85565526,27.855655260352
12886,86042,,593.79598819,593.795988192335
12887,86042,,296.27087761,296.270877611535
12888,86042,,35.59841495,35.5984149517095
12889,86042,,5,5
12890,86042,,215.62852686,215.62852686285
12891,86042,,108.6717878,108.671787804481
12892,86042,,566.6974729,566.697472895376
12893,86042,,130.48013689,130.480136890306
12894,86042,,148.39747568,148.39747568445
12895,86042,,344.95351626,344.953516262027
12896,86042,,271.8967125,271.896712496627
12897,86042,,178.27018687,178.270186870614
12898,86042,,302.85492282,302.854922818085
12899,86042,,3.16227766,3.16227766016838
12900,86042,,22.39801077,22.3980107688322
12901,86042,,115.02582617,115.025826170288
12902,86042,,18.69853564,18.6985356361621
12903,86042,,147.53648995,147.536489950656
12904,86042,,250.25185635,250.25185634558
12905,86042,,10.44766095,10.4476609459544
12906,86042,,42.78808137,42.7880813728989
12907,86042,,563.83127395,563.831273949048
12908,86042,,94.50592591,94.5059259056561
12909,86042,,393.22372646,393.223726458112
12910,86042,,64.36488013,64.3648801333798
12911,86042,,33.60776541,33.6077654114473
12912,86042,,80.17582673,80.175826734255
12913,86042,,52.75231612,52.7523161169662
12914,86042,,147.60451617,147.604516166796
12915,86042,,170.13948779,170.139487792985
12916,86042,,133.19056763,133.190567633647
12917,86042,,329.12633467,329.126334672622
12918,86042,,238.04573896,238.045738957692
12919,86042,,39.67365321,39.6736532123759
12920,86042,,293.06936337,293.069363370411
12921,86042,,86.74381834,86.7438183425197
12922,86042,,532.08307416,532.083074161694
12923,86042,,469.8696765,469.869676501543
12924,86042,,90.82891877,90.8289187698834
12925,86042,,179.99826748,179.998267475532
12926,86042,,96.57984072,96.5798407232242
12927,86042,,25.03566885,25.0356688476182
12928,86042,,581.93769457,581.937694572351
12929,86042,,28.69418538,28.6941853812359
12930,86042,,1236.78876732,1236.78876731866
12931,86042,,172.09846372,172.098463722836
12932,86042,,46.67170335,46.6717033482531
12933,86042,,174.11103266,174.111032655471
12934,86042,,169.24393758,169.243937577636
12935,86042,,122.20746608,122.207466078252
12936,86042,,256.42669744,256.42669743894
12937,86042,,240.32570374,240.325703741092
12938,86042,,783.10402804,783.104028039182
12939,86042,,30.24621125,30.2462112512353
12940,86042,,262.70073026,262.700730264555
12941,86042,,23.3789572,23.3789572016569
12942,86042,,86.89561096,86.8956109638601
12943,86042,,145.05545864,145.055458642499
12944,86042,,740.40585311,740.405853108994
12945,86042,,202.40957996,202.409579958563
12946,86042,,342.98493547,342.984935468652
12947,86042,,29.08605379,29.0860537899272
12948,86042,,231.90405361,231.904053613139
12949,86042,,486.14448271,486.144482714107
12950,86042,,325.65702207,325.657022072347
12951,86042,,397.43628434,397.436284335132
12952,86042,,66.43685265,66.4368526547185
12953,86042,,232.88265889,232.882658893733
12954,86042,,508.94051512,508.940515117025
12955,86042,,156.10329005,156.103290047021
12956,86042,Cours d'eau du DeuxiÃ¨me Rang,803.70895105,803.72356556391
12957,86042,,7.21110255,7.21110255092798
12958,86042,,232.45358193,232.453581930747
12959,86042,,274.93708145,274.937081453371
12960,86042,,59.0176274,59.0176273998148
12961,86042,,454.27380804,454.273808035241
12962,86042,,382.05961088,382.059610879109
12963,86042,,183.97448648,183.974486476938
12964,86042,,573.72356835,573.723568354736
12965,86042,,32.34265008,32.3426500829106
12966,86042,,47.53788343,47.5378834302511
12967,86042,,136.72628069,136.726280688537
12968,86042,,131.58693794,131.58693794216
12969,86042,,147.46137408,147.461374079211
12970,86042,,123.26282862,123.262828617332
12971,86042,,380.86516536,380.865165356613
12972,86042,,509.63412658,509.634126582526
12973,86042,,234.52339358,234.52339357669
12974,86042,,377.75402135,377.754021350783
12975,86042,,33.79149553,33.7914955298454
12976,86042,,55.28182171,55.2818217124602
12977,86042,,64.57603491,64.5760349133704
12978,86042,,404.65443755,404.65443755463
12979,86042,,791.59648077,791.596480771388
12980,86042,,190.83282462,190.832824624292
12981,86042,,579.88403712,579.884037117318
12982,86042,,253.8115339,253.811533903967
12983,86042,,108.10751972,108.107519722366
12984,86042,,362.15134673,362.151346733805
12985,86042,,10.19803903,10.1980390271856
12986,86042,,259.3809876,259.380987604472
12987,86042,,102.93751576,102.937515759104
12988,86042,,229.15424915,229.154249147957
12989,86042,,47.14544691,47.1454469058832
12990,86042,,56.32085458,56.320854582407
12991,86042,,108.80114997,108.801149966123
12992,86042,Ruisseau Ã  LÃ©vesque,867.88375714,867.883757143035
12993,86042,,10,10
12994,86042,,117.30764021,117.307640207702
12995,86042,,60.03934107,60.0393410689076
12996,86042,,326.90720366,326.907203660188
12997,86042,,579.98140141,579.981401408972
12998,86042,,159.36300764,159.363007641127
12999,86042,,361.65669502,361.656695015717
13000,86042,,41.96319611,41.9631961138726
13001,86042,,46.53003978,46.5300397839546
13002,86042,,129.55006142,129.550061423963
13003,86042,,74.7054847,74.7054847017595
13004,86042,,70.79767284,70.797672839497
13005,86042,,154.45076558,154.450765577736
13006,86042,,140.52039888,140.520398882623
13007,86042,,138.5832378,138.583237795343
13008,86042,,40.81611857,40.8161185659222
13009,86042,,155.13453419,155.134534192159
13010,86042,,68.79004761,68.7900476131338
13011,86042,,81.24586401,81.2458640056201
13012,86042,,239.60084128,239.600841281558
13013,86042,,35.79072771,35.7907277089509
13014,86042,,206.72286225,206.722862254054
13015,86042,,348.94227517,348.942275166763
13016,86042,,165.02181531,165.021815314477
13017,86042,,14.60470926,14.6047092644274
13018,86042,,26.20360331,26.2036033111745
13019,86042,,12.04159458,12.0415945787923
13020,86042,,446.94120433,446.941204325278
13021,86042,,72.79624447,72.7962444708231
13022,86042,,122.20393297,122.203932966764
13023,86042,,35.21671129,35.2167112859374
13024,86042,,163.26241209,163.262412087969
13025,86042,,304.55832098,304.558320983294
13026,86042,,9.48683298,9.48683298050514
13027,86042,,309.58035826,309.580358260552
13028,86042,,476.69347464,476.693474643434
13029,86042,,49.4760604,49.4760603988792
13030,86042,,24.08318916,24.0831891575846
13031,86042,Ruisseau Hollen,75.34830456,75.3483045561884
13032,86042,,74.54983847,74.5498384731495
13033,86042,,336.4904592,336.490459204295
13034,86042,,419.3008488,419.300848801477
13035,86042,,247.23733547,247.237335472702
13036,86042,,898.28382149,898.283821486016
13037,86042,,116.93048979,116.93048978537
13038,86042,,160.7356999,160.735699904865
13039,86042,,372.46207131,372.462071305661
13040,86042,,417.85870397,417.85870396783
13041,86042,,38.62054867,38.6205486653988
13042,86042,,636.91643418,636.916434182877
13043,86042,,41.31408602,41.3140860228211
13044,86042,,115.97239245,115.972392451157
13045,86042,Branche Deschamps,243.19308182,243.193081824994
13046,86042,,10,10
13047,86042,,247.26908427,247.269084270245
13048,86042,,492.41356093,492.41356092634
13049,86042,,399.05241191,399.052411913289
13050,86042,,37.22176735,37.2217673518135
13051,86042,,174.97299971,174.972999714647
13052,86042,,80.0759623,80.0759622975528
13053,86042,,256.59683869,256.596838692834
13054,86042,,369.82788453,369.827884526439
13055,86042,,131.29797221,131.297972209292
13056,86042,,135.12044049,135.12044048799
13057,86042,,39.27503449,39.2750344948629
13058,86042,,203.37639585,203.376395852203
13059,86042,,154.80343837,154.803438365543
13060,86042,,624.69914191,624.69914190966
13061,86042,,152.46058202,152.46058201826
13062,86042,,93.91702216,93.9170221590219
13063,86042,,69.76055311,69.7605531134635
13064,86042,,381.83309545,381.833095452255
13065,86042,,101.26457156,101.264571561224
13066,86042,,24.36843959,24.3684395920066
13067,86042,,83.05583261,83.0558326139784
13068,86042,,201.93298102,201.932981017602
13069,86042,,35.1043061,35.104306102504
13070,86042,,14,14
13071,86042,,433.0166341,433.016634096576
13072,86042,,38.36574456,38.3657445551957
13073,86042,,226.53055742,226.53055741974
13074,86042,,27.36448039,27.364480387229
13075,86042,,326.88982325,326.889823248512
13076,86042,,288.12973117,288.129731170261
13077,86042,,118.63776244,118.637762440527
13078,86042,,305.83494182,305.834941824349
13079,86042,,4,4
13080,86042,,236.44198275,236.441982747708
13081,86042,,355.36796536,355.367965360422
13082,86042,,338.71043083,338.710430830273
13083,86042,,62.011518,62.0115179999725
13084,86042,,548.23087961,548.230879614955
13085,86042,,512.48113686,512.481136863771
13086,86042,,347.75880522,347.75880522171
13087,86042,,84.06656824,84.0665682387243
13088,86042,,35.96833274,35.968332737564
13089,86042,,63.7679789,63.7679788965478
13090,86042,,270.10914745,270.109147450896
13091,86042,,84.2934599,84.2934598973611
13092,86042,,226.74212992,226.74212992239
13093,86042,,52.05079578,52.0507957809457
13094,86042,,438.83845875,438.838458751038
13095,86042,,165.47840629,165.478406288628
13096,86042,,76.71314809,76.7131480853351
13097,86042,,695.39262819,695.392628185679
13098,86042,,130.03622712,130.036227122181
13099,86042,,225.98830805,225.988308051552
13100,86042,,10,10
13101,86042,,248.39087706,248.390877062286
13102,86042,,702.00016765,702.000167652571
13103,86042,,677.68242639,677.682426391213
13104,86042,,38.93443836,38.9344383573274
13105,86042,,219.37500345,219.375003447489
13106,86042,,136.01862871,136.018628706938
13107,86042,,370.72366429,370.723664293752
13108,86042,,194.08179922,194.081799218987
13109,86042,,33.92857967,33.9285796748367
13110,86042,,240.9437615,240.943761501288
13111,86042,,5,5
13112,86042,,817.98897308,817.98897307782
13113,86042,,113.19345586,113.193455861994
13114,86042,,82.47644691,82.4764469108186
13115,86042,,96.3560201,96.3560200999818
13116,86042,,843.89222615,843.892226150005
13117,86042,,322.01561834,322.015618339173
13118,86042,,48.08267399,48.0826739943249
13119,86042,,415.09414534,415.094145339778
13120,86042,,94.47307819,94.4730781870204
13121,86042,,412.54302208,412.543022078164
13122,86042,,572.52072975,572.520729748948
13123,86042,,74.3460155,74.3460155000896
13124,86042,,186.3215288,186.321528800426
13125,86042,,58.02379604,58.0237960416286
13126,86042,,241.80965622,241.809656221654
13127,86042,,553.05197837,553.051978374263
13128,86042,,6.70820393,6.70820393249937
13129,86042,,368.62066062,368.620660616378
13130,86042,,55.31011774,55.3101177357986
13131,86042,,194.17526069,194.175260690325
13132,86042,,4.02610446,4.02610446461589
13133,86042,,962.88892112,962.888921124667
13134,86042,,545.95387767,545.95387766767
13135,86042,,386.20266463,386.202664628789
13136,86042,,399.50562584,399.505625837312
13137,86042,,4.47213595,4.47213595499958
13138,86042,,641.5470933,641.547093304316
13139,86042,,490.72350444,490.723504441264
13140,86042,,100.55196927,100.551969273542
13141,86042,,204.40426824,204.404268242815
13142,86042,,67.68088546,67.6808854621338
13143,86042,,133.265718,133.265717996247
13144,86042,,275.67904685,275.679046854803
13145,86042,,50.65375242,50.6537524220707
13146,86042,,200.24611014,200.246110135569
13147,86042,,492.92906424,492.929064239254
13148,86042,,379.202233,379.20223300359
13149,86042,,155.2041483,155.204148301496
13150,86042,,163.02503306,163.02503306053
13151,86042,,117.30426964,117.304269640336
13152,86042,,144.28841097,144.288410971843
13153,86042,,48.28180221,48.2818022055914
13154,86042,,950.08705083,950.08705083103
13155,86042,,36.34972326,36.3497232646047
13156,86042,,295.04559284,295.045592836262
13157,86042,,17.05996035,17.0599603527241
13158,86042,,176.48058535,176.480585351885
13159,86042,,378.73456298,378.734562975563
13160,86042,,95.02794046,95.0279404578275
13161,86042,,227.90488378,227.904883776686
13162,86042,,137.73493587,137.734935872459
13163,86042,,81.94994136,81.9499413630493
13164,86042,,148.65447327,148.654473273544
13165,86042,,159.33937495,159.339374951793
13166,86042,,235.350662,235.350661999642
13167,86042,,483.18532711,483.185327113945
13168,86042,,31.78933092,31.7893309188123
13169,86042,,209.64788345,209.647883452898
13170,86042,,72.56993604,72.5699360356008
13171,86042,,520.689842,520.689841997138
13172,86042,,535.92931811,535.929318105899
13173,86042,,364.15443843,364.15443843012
13174,86042,,47.09928214,47.0992821423886
13175,86042,,9.89949494,9.89949493661167
13176,86042,,203.79728107,203.797281065518
13177,86042,,99.1740016,99.1740015996899
13178,86042,,129.93800253,129.938002529087
13179,86042,,42.61158276,42.6115827611174
13180,86042,,19,19
13181,86042,,562.38496382,562.384963817924
13182,86042,,343.27168953,343.27168953296
13183,86042,,238.91306791,238.913067908268
13184,86042,,256.12012779,256.120127787315
13185,86042,,248.48838339,248.488383391465
13186,86042,,771.25798433,771.257984333545
13187,86042,,479.69731335,479.697313346831
13188,86042,,85.57094379,85.5709437929476
13189,86042,,40.074066,40.0740660048132
13190,86042,,91.58219081,91.5821908104165
13191,86042,,397.45476571,397.454765714965
13192,86042,,197.13040339,197.130403388247
13193,86042,,10.9359467,10.9359466956455
13194,86042,,93.10882194,93.1088219383208
13195,86042,,32.24360452,32.2436045178201
13196,86042,,83.3283828,83.3283828032846
13197,86042,,168.81396836,168.813968356087
13198,86042,,252.6782032,252.678203201675
13199,86042,,38.40981264,38.4098126412151
13200,86042,,490.62988326,490.629883255639
13201,86042,,275.06620247,275.066202470691
13202,86042,,359.04566629,359.045666289948
13203,86042,,263.70745201,263.707452013387
13204,86042,,471.49268706,471.492687063128
13205,86042,,97.64202995,97.6420299539445
13206,86042,,65.62531586,65.6253158602516
13207,86042,,581.96044056,581.960440562011
13208,86042,,25.33078498,25.3307849776071
13209,86042,,543.52124066,543.521240659069
13210,86042,,91.19474248,91.194742483818
13211,86042,,315.7027973,315.702797303712
13212,86042,,336.19104551,336.191045507536
13213,86042,,94.10637268,94.1063726815973
13214,86042,,28.20547275,28.2054727450576
13215,86042,,373.8813839,373.88138389728
13216,86042,,43.13612643,43.1361264284085
13217,86042,,83.82911754,83.8291175386457
13218,86042,,33.20387224,33.2038722389607
13219,86042,,28,28
13220,86042,,15.83753849,15.8375384862352
13221,86042,,139.48018529,139.480185294275
13222,86042,,102.91642545,102.916425449314
13223,86042,,255.53219984,255.532199837685
13224,86042,,7.61577311,7.61577310586391
13225,86042,,51.07689818,51.0768981841799
13226,86042,,30.14506338,30.1450633822662
13227,86042,,46.08172182,46.0817218224319
13228,86042,,122.47631167,122.476311672239
13229,86042,,186.63200027,186.632000265443
13230,86042,,192.56960288,192.569602879038
13231,86042,,217.79746715,217.797467154653
13232,86042,,342.89646835,342.896468348503
13233,86042,,97.01164219,97.0116421891935
13234,86042,,106.71345311,106.713453110037
13235,86042,,154.92344661,154.923446605045
13236,86042,,237.80101084,237.801010843195
13237,86042,,39.11809239,39.1180923852974
13238,86042,,19,19
13239,86042,,35.76307444,35.76307443866
13240,86042,,128.94662108,128.946621079282
13241,86042,,215.28406735,215.284067349285
13242,86042,,3,3
13243,86042,,110.73475127,110.734751270905
13244,86042,,212.06828356,212.068283555696
13245,86042,,171.33726823,171.337268230101
13246,86042,,108.78626608,108.786266078832
13247,86042,,227.10140642,227.101406415134
13248,86042,,272.5879783,272.58797830023
13249,86042,,414.91033922,414.910339217776
13250,86042,,43.48347286,43.4834728590884
13251,86042,,15.26433752,15.2643375224737
13252,86042,,97.58040032,97.5804003200748
13253,86042,,383.13048669,383.130486691379
13254,86042,,32,32
13255,86042,,628.14059672,628.14059672223
13256,86042,,52.3492001,52.3492000975768
13257,86042,,310.70857009,310.708570091527
13258,86042,,83.42179707,83.4217970749394
13259,86042,,142.60502495,142.605024953308
13260,86042,,597.27407256,597.274072556519
13261,86042,,440.2342442,440.234244197257
13262,86042,,330.62821639,330.628216392869
13263,86042,,7.21110255,7.21110255092798
13264,86042,,494.906494,494.906493995451
13265,86042,,491.64065606,491.640656062143
13266,86042,,681.43659699,681.436596992159
13267,86042,,86.47503813,86.4750381275994
13268,86042,,129.06021698,129.060216984139
13269,86042,,234.42456193,234.424561932012
13270,86042,,384.7251312,384.725131202014
13271,86042,,12.20655562,12.2065556157337
13272,86042,,21.9317122,21.9317121994613
13273,86042,,25.16646297,25.1664629735949
13274,86042,,73.43925701,73.4392570069718
13275,86042,,272.1649084,272.164908401292
13276,86042,,67.35332821,67.3533282068548
13277,86042,,51.2201421,51.2201421032705
13278,86042,,234.3073675,234.30736749898
13279,86042,,81.35272293,81.3527229318013
13280,86042,,105.3503138,105.350313795723
13281,86042,,8.54400375,8.54400374531753
13282,86042,,680.25195687,680.251956871723
13283,86042,,195.31913469,195.319134686273
13284,86042,,517.82638245,517.826382453319
13285,86042,,107.90916081,107.909160810699
13286,86042,,29.72963899,29.7296389885792
13287,86042,,279.0688408,279.06884079907
13288,86042,,631.34590935,631.345909350537
13289,86042,,70.43899174,70.4389917361565
13290,86042,,31.03018913,31.030189125641
13291,86042,,657.91394624,657.913946235963
13292,86042,,446.26772146,446.267721458855
13293,86042,,48.33156962,48.3315696166804
13294,86042,,59.05868591,59.058685911579
13295,86042,,75.05585861,75.0558586064544
13296,86042,,333.6580463,333.65804629818
13297,86042,,264.09938271,264.099382706087
13298,86042,,392.24591325,392.245913254035
13299,86042,,374.68454008,374.684540080706
13300,86042,,237.01436292,237.014362920653
13301,86042,,254.4881787,254.488178698988
13302,86042,,92.36905987,92.3690598704109
13303,86042,,146.36309204,146.363092039066
13304,86042,,416.58262584,416.582625835221
13305,86042,,4.12310563,4.12310562561766
13306,86042,,231.22086437,231.220864370208
13307,86042,,126.68075608,126.680756080694
13308,86042,,132.3677962,132.367796201369
13309,86042,,15.29832573,15.2983257257983
13310,86042,,71.38727753,71.3872775266018
13311,86042,,50.74361352,50.7436135191067
13312,86042,,343.45522005,343.4552200456
13313,86042,,215.58667058,215.586670575639
13314,86042,,115.57185096,115.571850956613
13315,86042,,115.49044771,115.490447712804
13316,86042,,75.45588546,75.4558854552537
13317,86042,,18.38477631,18.3847763125921
13318,86042,,322.93950811,322.939508112546
13319,86042,,92.91393867,92.9139386744529
13320,86042,,813.88180987,813.881809869331
13321,86042,,74.24883768,74.2488376776456
13322,86042,,5.09901951,5.09901951359278
13323,86042,,130.25786533,130.257865327273
13324,86042,,122.16832492,122.168324924204
13325,86042,,87.42780048,87.4278004754223
13326,86042,,5.83095189,5.8309518948453
13327,86042,,127.85964506,127.859645063125
13328,86042,,295.14961327,295.149613269854
13329,86042,,264.44240351,264.442403507512
13330,86042,,25.54524173,25.5452417269627
13331,86042,,17.08760664,17.0876066412812
13332,86042,,100.94613496,100.946134957682
13333,86042,,44.73429604,44.7342960448732
13334,86042,,7,7
13335,86042,,134.65334008,134.653340080159
13336,86042,,96.91450821,96.9145082076307
13337,86042,,336.83274471,336.832744713403
13338,86042,,152.54113024,152.541130242051
13339,86042,,162.4604013,162.460401298968
13340,86042,,785.88676549,785.886765494191
13341,86042,,28.03840481,28.0384048104053
13342,86042,,46.04987562,46.0498756211209
13343,86042,,21.69695018,21.6969501832834
13344,86042,,57.94566657,57.9456665700097
13345,86042,,6.16227766,6.16227766016838
13346,86042,,19.74660874,19.7466087429047
13347,86042,,191.48514906,191.485149055427
13348,86042,,322.61908226,322.619082260307
13349,86042,,9,9
13350,86042,,74,74
13351,86042,,90.77416374,90.7741637383861
13352,86042,,31.40582855,31.4058285539114
13353,86042,,589.97832003,589.978320033865
13354,86042,,7.61577311,7.61577310586391
13355,86042,,179.62253383,179.622533834467
13356,86042,,320.67126845,320.67126845105
13357,86042,,5,5
13358,86042,,560.53778291,560.537782912511
13359,86042,Ruisseau Hollen,404.23711762,404.237117617762
13360,86042,,59.66112146,59.6611214612885
13361,86042,,108.50608021,108.506080208917
13362,86042,,213.50241262,213.502412617916
13363,86042,,317.58435486,317.58435485863
13364,86042,,110.72128017,110.721280166966
13365,86042,,35.86135916,35.8613591638919
13366,86042,,30.55709732,30.5570973214443
13367,86042,,213.72740302,213.727403021166
13368,86042,,452.93357117,452.933571174068
13369,86042,,172.79319265,172.793192649672
13370,86042,,12,12
13371,86042,,171.05594673,171.055946731561
13372,86042,,604.23610764,604.236107637642
13373,86042,,25.80865205,25.8086520466848
13374,86042,,82.30433265,82.3043326541185
13375,86042,,37.3491737,37.3491736976103
13376,86042,,7.28010989,7.28010988928052
13377,86042,,774.58419574,774.584195735108
13378,86042,,123.0938307,123.093830698386
13379,86042,,588.33225542,588.332255422724
13380,86042,,42.0648694,42.0648694011094
13381,86042,,5.38516481,5.3851648071345
13382,86042,,196.63233203,196.632332030327
13383,86042,,352.40763547,352.407635474767
13384,86042,,13.03840481,13.0384048104053
13385,86042,,141.91068952,141.910689518259
13386,86042,,185.72906587,185.729065866236
13387,86042,,264.98760286,264.987602857345
