CATEG,WKT
Axe superstructurant existant,"LINESTRING  ( 280311.01720000 5048423.47960000, 280293.69100000 5048410.91920000, 280199.60220000 5048344.66150000, 280176.85220000 5048328.39810000, 280173.66220000 5048325.90580000, 280171.24430000 5048323.71460000, 280166.15060000 5048319.53340000, 280162.41910000 5048316.31600000, 280154.94070000 5048310.67460000, 280141.65100000 5048300.99670000, 280056.88990000 5048241.62360000, 280048.91690000 5048236.09950000, 280045.98300000 5048234.31090000, 280041.15690000 5048231.84980000, 280037.99240000 5048230.48540000, 280035.09950000 5048229.03110000, 280032.21440000 5048227.17990000, 280013.18990000 5048213.62580000, 280011.18840000 5048212.06200000, 279998.58290000 5048201.50840000, 279993.58680000 5048197.20220000, 279979.63650000 5048187.20960000, 279916.80650000 5048142.95640000, 279842.00620000 5048090.55970000, 279825.34480000 5048078.75110000, 279824.21890000 5048077.87150000, 279823.07160000 5048077.27730000, 279821.52740000 5048076.67520000, 279817.09620000 5048075.12700000, 279815.66340000 5048074.51130000, 279814.06450000 5048073.46350000, 279798.64430000 5048061.11120000, 279783.55940000 5048048.35160000, 279768.82050000 5048035.19390000, 279754.74570000 5048021.86940000, 279741.19760000 5048008.00960000, 279728.19660000 5047993.63540000, 279715.76230000 5047978.76820000, 279703.91330000 5047963.43050000, 279688.58160000 5047942.69570000, 279673.72820000 5047921.61550000, 279636.05100000 5047867.60110000, 279617.13830000 5047841.14030000, 279605.99890000 5047825.48700000, 279580.18830000 5047788.90280000, 279521.00640000 5047706.20120000, 279470.52080000 5047635.83370000, 279427.24560000 5047575.83410000, 279377.49480000 5047506.84670000, 279363.84180000 5047488.22230000, 279358.74030000 5047481.21470000, 279353.44320000 5047474.45730000, 279348.48630000 5047468.16690000, 279338.39660000 5047456.45630000, 279330.00140000 5047446.57330000, 279327.98830000 5047443.99310000, 279325.94760000 5047441.19000000, 279307.05240000 5047413.03060000, 279291.61000000 5047390.62380000)"
Axe superstructurant proposé,"LINESTRING  ( 279291.42110000 5047390.87530000, 279278.52150000 5047367.25410000, 279258.21110000 5047336.75150000, 279250.61110000 5047324.55150000, 279243.01110000 5047312.45150000, 279235.31110000 5047300.55150000, 279228.11110000 5047289.65150000, 279219.81110000 5047277.45150000, 279212.61110000 5047266.75150000, 279205.41110000 5047256.35150000, 279193.21110000 5047237.95150000, 279181.51110000 5047221.65150000, 279171.51110000 5047207.15150000, 279171.21110000 5047206.75150000, 279156.71110000 5047190.05150000, 279147.21110000 5047178.25150000, 279137.81110000 5047165.45150000, 279133.07530000 5047158.64390000, 279095.09170000 5047107.86840000, 279074.89410000 5047080.00090000, 279069.62960000 5047073.20170000, 279065.39790000 5047066.37010000, 279059.89240000 5047058.37540000, 279044.29460000 5047038.80220000, 279030.90210000 5047024.14190000, 279010.55110000 5047002.70180000, 278990.26530000 5046983.32730000, 278972.66380000 5046967.39310000, 278951.54130000 5046948.63460000, 278943.51110000 5046941.75150000, 278943.11110000 5046941.35150000, 278942.81110000 5046941.05150000, 278929.91110000 5046930.35150000, 278923.41110000 5046925.05150000, 278916.81110000 5046919.95150000, 278909.51110000 5046914.45150000, 278898.61110000 5046906.35150000, 278887.51110000 5046898.45150000, 278887.23420000 5046898.25920000)"
Axe superstructurant existant,"LINESTRING  ( 282466.41810000 5048938.78510000, 282464.54470000 5048938.21460000, 282460.98880000 5048937.16230000, 282457.80660000 5048936.42210000, 282426.54120000 5048929.59200000, 282401.01160000 5048923.16060000, 282351.85350000 5048911.19530000, 282330.56720000 5048906.31620000, 282296.13420000 5048899.14020000, 282291.92950000 5048898.10040000)"
Axe superstructurant existant,"LINESTRING  ( 282291.92950000 5048898.10040000, 282276.01410000 5048894.16510000, 282265.47140000 5048891.48950000)"
Axe superstructurant existant,"LINESTRING  ( 282469.08340000 5048928.63470000, 282466.41810000 5048938.78510000)"
Axe superstructurant existant,"LINESTRING  ( 297877.50910000 5057857.69580000, 297924.07010000 5057908.73160000, 297944.04620000 5057930.49360000, 297983.66760000 5057972.95930000, 298043.12420000 5058034.23870000, 298063.64880000 5058054.82660000, 298065.29460000 5058056.53820000)"
Axe superstructurant existant,"LINESTRING  ( 298065.29460000 5058056.53820000, 298068.64880000 5058060.02660000, 298076.34880000 5058067.72660000, 298086.39820000 5058077.26330000, 298097.03120000 5058087.01490000, 298103.06110000 5058092.08820000, 298108.55120000 5058096.58620000, 298114.14880000 5058100.82660000, 298127.85520000 5058110.82750000, 298138.57090000 5058118.23580000, 298148.22820000 5058124.18890000, 298159.20840000 5058130.67120000, 298169.39490000 5058135.96290000, 298182.15310000 5058142.01950000, 298194.66270000 5058147.47230000, 298204.98140000 5058151.30880000, 298208.57040000 5058152.47990000)"
Axe superstructurant existant,"LINESTRING  ( 295364.94030000 5055730.74460000, 295366.13700000 5055731.80410000, 295374.89460000 5055741.06590000)"
Axe superstructurant existant,"LINESTRING  ( 295374.89460000 5055741.06590000, 295400.65860000 5055768.46050000, 295409.57420000 5055778.48420000, 295424.79060000 5055795.12040000, 295437.03540000 5055808.02940000, 295458.46930000 5055830.66020000, 295480.21810000 5055854.10230000, 295482.81100000 5055856.95980000, 295485.03360000 5055859.39400000, 295497.36250000 5055873.50630000, 295507.44880000 5055885.52660000, 295540.80580000 5055925.08450000, 295550.58120000 5055936.69810000, 295584.54880000 5055976.62660000, 295591.76670000 5055984.80680000, 295598.59290000 5055992.58550000, 295605.04880000 5055999.94100000, 295634.21550000 5056032.95870000, 295683.04810000 5056086.88320000, 295710.03560000 5056116.09330000, 295733.84820000 5056140.80540000, 295745.01360000 5056152.02380000, 295755.27950000 5056161.86620000, 295759.40700000 5056166.04670000, 295765.22780000 5056171.39120000, 295802.79880000 5056206.79260000, 295824.28300000 5056226.84810000, 295827.98720000 5056230.23470000, 295832.00890000 5056233.99180000, 295835.44840000 5056237.00800000, 295838.57050000 5056239.54810000, 295841.48090000 5056241.71770000, 295845.97890000 5056245.26310000, 295853.88920000 5056251.59660000, 295858.78410000 5056255.69770000, 295866.06000000 5056262.18000000, 295872.41010000 5056267.86860000, 295885.24240000 5056279.51030000, 295898.20700000 5056291.41650000, 295908.79040000 5056301.86760000, 295916.20070000 5056309.83700000, 295920.56650000 5056313.91560000)"
Axe superstructurant existant,"LINESTRING  ( 295920.56650000 5056313.91560000, 295932.73520000 5056325.28320000, 295941.99570000 5056333.22070000, 295948.61840000 5056338.82920000, 295957.34150000 5056345.52400000, 295967.21120000 5056353.10750000, 295976.31290000 5056359.61620000, 295983.14880000 5056364.42660000, 295994.51550000 5056372.11460000, 295996.55470000 5056373.31960000)"
Axe superstructurant existant,"LINESTRING  ( 294358.73600000 5054708.38970000, 294364.89510000 5054714.31340000, 294367.70200000 5054717.13370000)"
Axe superstructurant existant,"LINESTRING  ( 285129.64950000 5056245.12350000, 285130.59260000 5056246.03700000, 285131.60250000 5056246.89310000, 285141.60640000 5056254.37320000, 285150.80890000 5056261.16000000, 285155.60430000 5056264.90660000, 285160.96520000 5056268.96070000, 285191.02620000 5056292.11130000, 285208.15020000 5056305.69130000, 285236.55760000 5056327.34850000, 285243.55400000 5056332.74750000, 285248.08740000 5056336.35660000, 285250.87270000 5056338.70060000, 285253.55390000 5056340.96320000, 285256.35070000 5056343.40000000, 285259.06590000 5056345.94120000, 285262.07600000 5056348.96450000, 285264.94020000 5056351.87380000, 285268.02860000 5056355.22680000, 285271.04260000 5056358.58880000, 285274.74600000 5056362.95960000, 285278.89750000 5056368.21770000, 285282.08090000 5056372.65230000, 285285.95990000 5056378.45290000, 285288.54980000 5056382.65870000, 285292.52580000 5056389.71040000, 285297.56140000 5056399.25190000, 285300.02490000 5056403.96330000, 285302.61790000 5056409.34690000, 285305.25660000 5056415.10180000, 285311.46240000 5056429.18370000, 285318.54670000 5056445.18990000, 285335.08320000 5056480.51190000, 285356.08520000 5056525.32230000, 285358.91390000 5056531.41930000)"
Axe superstructurant existant,"LINESTRING  ( 285461.51810000 5057017.78630000, 285462.76720000 5057018.53690000, 285463.97640000 5057019.48170000, 285465.09700000 5057020.62580000, 285466.17080000 5057022.00200000, 285467.11420000 5057023.54490000, 285470.03240000 5057029.81840000, 285470.92380000 5057031.84570000, 285472.26770000 5057035.42810000, 285473.06140000 5057037.84680000, 285474.72140000 5057044.66460000, 285474.65880000 5057045.69020000, 285474.41120000 5057046.43690000, 285474.08010000 5057047.11840000, 285473.68920000 5057047.61880000, 285473.06630000 5057048.07220000, 285472.23490000 5057048.36280000, 285466.97420000 5057049.42350000)"
Axe superstructurant existant,"LINESTRING  ( 285399.27810000 5057287.84600000, 285394.87220000 5057309.91600000, 285392.08070000 5057323.71720000, 285386.55090000 5057350.21990000, 285373.19470000 5057413.67660000, 285372.90720000 5057415.64380000, 285372.89410000 5057417.37950000, 285372.98920000 5057418.46120000, 285373.21470000 5057419.37590000, 285373.56090000 5057420.32040000)"
Axe superstructurant existant,"LINESTRING  ( 285448.87620000 5057052.55390000, 285446.94000000 5057052.97660000, 285445.72290000 5057053.50310000, 285444.90970000 5057053.94210000, 285444.15650000 5057054.56240000, 285443.38560000 5057055.57160000, 285442.77390000 5057056.50400000, 285442.25130000 5057057.77450000, 285441.79390000 5057058.96170000, 285441.27920000 5057060.90980000, 285441.06150000 5057062.82150000, 285440.88420000 5057065.36910000, 285440.83070000 5057068.61770000, 285440.91650000 5057078.22040000, 285440.86170000 5057079.92360000, 285440.80690000 5057081.62680000, 285440.61140000 5057084.02580000, 285439.47230000 5057091.32850000, 285437.13820000 5057103.94250000, 285435.30010000 5057114.10490000)"
Axe superstructurant existant,"LINESTRING  ( 285466.97420000 5057049.42350000, 285448.87620000 5057052.55390000)"
Axe superstructurant existant,"LINESTRING  ( 285373.56090000 5057420.32040000, 285374.57240000 5057422.45130000, 285375.49250000 5057424.11020000, 285376.24560000 5057425.63880000, 285377.01700000 5057427.31600000, 285377.58000000 5057428.83010000, 285378.51940000 5057432.19360000, 285379.03410000 5057434.53270000, 285379.36630000 5057437.54540000, 285379.64900000 5057441.99690000, 285379.71000000 5057446.87800000, 285379.64880000 5057450.59220000, 285379.44540000 5057455.34470000, 285379.02300000 5057460.84770000, 285378.04680000 5057467.94180000, 285377.61800000 5057470.89730000, 285377.16580000 5057473.96880000, 285376.40600000 5057477.60570000, 285375.52510000 5057481.48380000, 285374.70270000 5057483.99750000, 285374.00160000 5057486.27020000, 285372.85870000 5057488.93630000, 285371.59070000 5057491.50460000, 285369.33490000 5057495.85320000, 285367.14230000 5057500.45620000, 285365.90230000 5057503.51270000, 285365.09960000 5057505.57160000, 285364.42190000 5057507.72830000, 285363.89800000 5057509.60220000, 285363.41580000 5057511.50860000, 285363.12000000 5057513.09060000, 285362.96230000 5057515.18340000, 285362.88010000 5057516.66370000, 285362.91270000 5057518.77080000, 285363.14850000 5057521.30540000, 285363.62400000 5057524.56460000, 285364.70810000 5057529.70930000, 285365.07030000 5057531.73820000, 285365.33610000 5057533.28890000, 285365.41170000 5057534.82530000, 285365.37910000 5057537.01590000, 285365.19390000 5057538.88580000, 285363.94940000 5057545.63600000, 285362.78010000 5057551.70100000, 285362.07530000 5057555.85620000, 285361.41440000 5057560.91360000, 285361.12120000 5057563.43770000, 285360.85010000 5057566.44930000, 285360.45110000 5057572.71850000, 285360.26220000 5057576.39850000, 285360.20090000 5057579.41410000, 285360.05600000 5057585.77310000)"
Axe superstructurant existant,"LINESTRING  ( 285362.70460000 5056539.58940000, 285367.67150000 5056550.73250000, 285379.70160000 5056576.59540000, 285388.01680000 5056594.42380000, 285393.54820000 5056606.46800000, 285396.84500000 5056613.74430000, 285400.54560000 5056622.00780000, 285403.34560000 5056628.30840000, 285406.10480000 5056634.66120000, 285408.54370000 5056640.47840000, 285412.91530000 5056651.40660000, 285415.66320000 5056658.21650000, 285418.90160000 5056666.50050000, 285420.80280000 5056671.54490000, 285421.98850000 5056674.75450000, 285423.62130000 5056679.45480000, 285424.92560000 5056683.63010000, 285426.48790000 5056688.67840000, 285427.75440000 5056693.15980000, 285429.11220000 5056698.38400000, 285430.41900000 5056703.50140000, 285431.68950000 5056708.32160000, 285432.95470000 5056713.40650000, 285434.49590000 5056720.35770000, 285435.91900000 5056726.80260000, 285437.21410000 5056733.05230000, 285438.39850000 5056739.01410000, 285439.44480000 5056744.46510000, 285440.57840000 5056750.32000000, 285441.53610000 5056755.97040000, 285442.33740000 5056760.96130000, 285442.94840000 5056765.93780000, 285444.71770000 5056780.34780000, 285445.68700000 5056791.31220000, 285446.24070000 5056798.33130000, 285446.67980000 5056804.30950000, 285446.99810000 5056810.87380000, 285447.29580000 5056817.61690000, 285447.81170000 5056825.80960000, 285449.94920000 5056865.01780000, 285451.81960000 5056903.27870000, 285453.18070000 5056930.33010000, 285454.21250000 5056948.86430000, 285454.77640000 5056960.51940000, 285455.28050000 5056969.84450000, 285455.86020000 5056978.55720000, 285457.23310000 5056995.76250000, 285459.20590000 5057012.28460000, 285459.60970000 5057014.92850000, 285459.90040000 5057015.75990000, 285460.28860000 5057016.46620000, 285460.78390000 5057017.12160000, 285461.51810000 5057017.78630000)"
Axe superstructurant existant,"LINESTRING  ( 287691.68670000 5048112.48290000, 287700.82020000 5048118.48000000, 287702.81620000 5048119.74620000, 287704.61290000 5048120.56230000, 287706.53820000 5048120.89140000, 287710.07130000 5048120.88180000, 287711.27170000 5048121.06420000, 287712.29790000 5048121.36230000, 287713.68900000 5048121.94540000, 287715.92550000 5048123.27310000, 287740.65370000 5048138.27010000, 287751.97900000 5048145.56530000, 287761.57790000 5048151.97360000, 287774.21790000 5048160.50600000, 287788.80930000 5048170.73090000, 287805.94830000 5048183.28200000, 287823.69800000 5048197.73710000, 287852.07450000 5048220.83060000, 287856.03100000 5048223.50210000, 287859.36700000 5048226.10840000, 287912.85230000 5048270.24610000, 287914.93070000 5048272.20570000, 287916.95060000 5048274.45530000, 287919.09250000 5048276.54850000, 287924.14620000 5048280.71610000, 287938.73010000 5048292.56250000, 287944.01740000 5048296.86130000, 287950.72830000 5048302.77600000, 287961.94960000 5048312.80210000, 287981.13590000 5048330.89790000, 288008.45840000 5048358.45610000, 288036.24340000 5048386.71160000, 288037.41780000 5048388.21660000, 288038.21600000 5048389.34390000, 288038.53840000 5048390.43530000, 288038.54830000 5048392.34950000, 288038.64750000 5048393.62630000, 288038.95870000 5048394.62470000, 288039.68180000 5048395.52560000, 288041.25350000 5048396.88050000, 288044.08300000 5048399.13210000, 288047.70550000 5048401.71670000, 288049.49250000 5048403.27450000, 288051.70570000 5048405.65340000, 288053.23370000 5048407.35070000, 288053.61590000 5048408.21780000, 288053.63110000 5048409.08490000, 288052.87850000 5048410.59870000, 288045.38130000 5048419.44540000)"
Axe superstructurant existant,"LINESTRING  ( 287683.51860000 5048106.60400000, 287691.68670000 5048112.48290000)"
Axe superstructurant existant,"LINESTRING  ( 285435.30010000 5057114.10490000, 285430.54900000 5057137.35350000, 285425.27070000 5057163.56900000, 285420.01890000 5057188.67910000, 285413.47360000 5057220.69860000, 285399.27810000 5057287.84600000)"
Axe superstructurant existant,"LINESTRING  ( 285360.05600000 5057585.77310000, 285360.70620000 5057587.69130000, 285361.82430000 5057590.04210000, 285363.27590000 5057592.65370000, 285365.10280000 5057595.55830000, 285366.92060000 5057598.38870000, 285369.92040000 5057602.32100000)"
