ï»¿ID,MUNICIPALITE,MARQUE,MODELE,LAT,LONG,ETAT,ETAT_resolved,DEBITESTIME,DEBITDISPONIBLE,PROFONDEUR,DATEPEINTURE,CLASSEDEBITNFPA,CLASSEDEBITNFPA_resolved 
2269,25213,Drolet,400,46.73309600003439,-71.3085477172279,,,,,,,,
2270,25213,Drolet,400,46.73351016481557,-71.30706681360114,,,,,,,,
2271,25213,,,46.709860200767075,-71.34068191529508,,,,,,,,
2272,25213,,,46.711154711179724,-71.33846798584031,,,,,,,,
2273,25213,,,46.70360478962683,-71.31347224004773,,,,,,,,
2274,25213,,,46.70343616919144,-71.31198485820595,,,,,,,,
2275,25213,Drolet,400,46.72758431935847,-71.27273302534506,,,,,,,,
2276,25213,Drolet,400,46.728279514427236,-71.27306363734698,,,,,,,,
2277,25213,Canron,C-61A,46.696003722356735,-71.28703515553283,,,,,,,,
2278,25213,,,46.74661332963332,-71.25480314170181,,,,,,,,
2279,25213,,,46.75099347946344,-71.25115898033035,,,,,,,,
2280,25213,,,46.755226500359704,-71.2430552219717,,,,,,,,
2281,25213,,,46.7494256115959,-71.23779500581514,,,,,,,,
2282,25213,,,46.74586331328536,-71.23551781994182,,,,,,,,
2283,25213,Drolet,400,46.75136403193602,-71.24531463164466,,,,,,,,
2284,25213,Daigle,D-63,46.74987678851477,-71.24697384597404,,,,,,,,
2285,25213,Drolet,400,46.7484050056866,-71.25085316479,,,,,,,,
2286,25213,Drolet,400,46.74587069307723,-71.24713164971114,,,,,,,,
2287,25213,,,46.74436735869337,-71.25431478322818,,,,,,,,
2288,25213,,,46.73780496548908,-71.2713344406572,,,,,,,,
2289,25213,Mueller,Centurion,46.74169648929089,-71.25875813859376,,,,,,,,
2290,25213,,,46.74415112106442,-71.27276654259275,,,,,,,,
2291,25213,,,46.758294365547485,-71.23750500978593,,,,,,,,
2292,25213,Mueller,Centurion,46.75751425726332,-71.2388126031704,,,,,,,,
2293,25213,,,46.75590923428527,-71.23633412669456,,,,,,,,
2294,25213,,,46.75726795097116,-71.2339191266346,,,,,,,,
2295,25213,Darling,B-50-B-18,46.75839263454625,-71.23311825876858,,,,,,,,
2296,25213,Mc Avity,90 porte 4",46.74899783438654,-71.22947643964078,,,,,,,,
2297,25213,Darling,B-50-B-18,46.75008658598292,-71.22937280765609,,,,,,,,
2298,25213,,,46.74854030341191,-71.22357796398612,,,,,,,,
2299,25213,Drolet,400,46.74911987477971,-71.22234780199092,,,,,,,,
2300,25213,Drolet,400,46.74994060723545,-71.22406043493648,,,,,,,,
2301,25213,Couture,,46.75415116945562,-71.22067072697469,,,,,,,,
2302,25213,Couture,,46.75304278796154,-71.22085994939138,,,,,,,,
2303,25213,,,46.75479236136127,-71.22264333690367,,,,,,,,
2304,25213,,,46.75624618366892,-71.2273384508332,,,,,,,,
2305,25213,Drolet,400,46.76513906488956,-71.20408622031472,,,,,,,,
2306,25213,,,46.775565038118906,-71.18416803977334,,,,,,,,
2307,25213,Daigle,D-63,46.78756898019621,-71.1879710072924,,,,,,,,
2309,25213,Drolet,400,46.78835391248646,-71.18506634853924,,,,,,,,
2310,25213,,,46.7772771751425,-71.18844753219717,,,,,,,,
2311,25213,,,46.774881239743614,-71.20400311178118,,,,,,,,
2312,25213,Darling,B-50-B-18,46.75316596601627,-71.17746440235258,,,,,,,,
2313,25213,Daigle,D-63,46.77321257226243,-71.207683930347,,,,,,,,
2314,25213,Sentinel,Sentinelle,46.771985024846245,-71.21017719394209,,,,,,,,
2315,25213,Drolet,400,46.783558061985715,-71.19654518902816,,,,,,,,
2316,25213,Drolet,400,46.76281657968341,-71.21571175165943,,,,,,,,
2317,25213,Mueller,Centurion,46.76313193705255,-71.21966808958001,,,,,,,,
2318,25213,Darling,B-50-B-18,46.781326998311926,-71.1840201875894,,,,,,,,
2319,25213,,,46.785219541986706,-71.1924268740802,,,,,,,,
2320,25213,Clayton,,46.7787049333519,-71.19844690195553,,,,,,,,
2321,25213,,,46.759049670336196,-71.16994373006709,,,,,,,,
2322,25213,,,46.77759749973705,-71.19486986346932,,,,,,,,
2323,25213,,,46.77442852607169,-71.19737362211559,,,,,,,,
2324,25213,Darling,B-50-B-18,46.780590658683415,-71.19109701135594,,,,,,,,
2325,25213,Mc Avity,90 porte 4",46.771069423015255,-71.19939687687699,,,,,,,,
2326,25213,,,46.75712609236419,-71.17291763680672,,,,,,,,
2327,25213,,,46.7853212225655,-71.18978647014445,,,,,,,,
2328,25213,,,46.77970006949719,-71.19946732621005,,,,,,,,
2329,25213,,,46.78073887427718,-71.19580089296082,,,,,,,,
2330,25213,Clayton,,46.778736632439596,-71.1958749529845,,,,,,,,
2331,25213,Drolet,400,46.764631769029336,-71.21977893925265,,,,,,,,
2332,25213,Drolet,400,46.763462593045595,-71.2167462424235,,,,,,,,
2333,25213,,,46.761961588108015,-71.22769245022441,,,,,,,,
2334,25213,,,46.765072823466994,-71.22571785705287,,,,,,,,
2335,25213,,,46.784769812507804,-71.18280580880109,,,,,,,,
2336,25213,Darling,B-50-B-18,46.78197704660015,-71.1826564288715,,,,,,,,
2337,25213,Drolet,400,46.78645050741485,-71.18231533589524,,,,,,,,
2338,25213,Drolet,400,46.781449295205284,-71.18191155385412,,,,,,,,
2339,25213,,,46.777443602167494,-71.18568003775346,,,,,,,,
2340,25213,,,46.777128346033464,-71.18932796669425,,,,,,,,
2341,25213,,,46.775846787550144,-71.19056607891156,,,,,,,,
2342,25213,,,46.777998601357396,-71.19091068119306,,,,,,,,
2343,25213,Drolet,400,46.7715726605871,-71.19253967154901,,,,,,,,
2344,25213,Daigle,D-63,46.7672468318534,-71.12831725725229,,,,,,,,
2345,25213,,,46.74277021424552,-71.10913903179876,,,,,,,,
2346,25213,,,46.73584777956567,-71.10084857204211,,,,,,,,
2347,25213,Drolet,400,46.73510127291328,-71.10563461063414,,,,,,,,
2348,25213,,,46.73837821985014,-71.10250636350435,,,,,,,,
2349,25213,Sentinel,Sentinelle,46.749980837943326,-71.11778282417825,,,,,,,,
2350,25213,Drolet,400,46.760793738973504,-71.13391073405305,,,,,,,,
2351,25213,Drolet,400,46.774406427811364,-71.13934244238507,,,,,,,,
2352,25213,Drolet,400,46.76562297349961,-71.12892095978313,,,,,,,,
2353,25213,,,46.76521240458975,-71.1258417755812,,,,,,,,
2354,25213,Drolet,400,46.75702600552599,-71.12450693723072,,,,,,,,
2355,25213,Drolet,400,46.75585260444531,-71.12688447656596,,,,,,,,
2356,25213,Sentinel,Sentinelle,46.75169965077063,-71.12378031394147,,,,,,,,
2357,25213,Sentinel,Sentinelle,46.7579426095083,-71.12701643797735,,,,,,,,
2358,25213,Darling,B-50-B-18,46.75752597523332,-71.13322339750178,,,,,,,,
2359,25213,Darling,B-50-B-18,46.77129555442672,-71.13311977475725,,,,,,,,
2360,25213,Darling,B-50-B-18,46.77134077272578,-71.13495891045827,,,,,,,,
2361,25213,Darling,B-50-B-18,46.76681704842051,-71.1322466865396,,,,,,,,
2362,25213,Darling,B-50-B-18,46.7704122723803,-71.13609378025845,,,,,,,,
2363,25213,Darling,B-50-B-18,46.77189806495357,-71.14153008686736,,,,,,,,
2364,25213,Drolet,400,46.7640857742063,-71.13248289692105,,,,,,,,
2365,25213,Drolet,400,46.66508459657559,-71.23031816665413,,,,,,,,
2366,25213,,,46.67303723401415,-71.22065339470376,,,,,,,,
2367,25213,,,46.67638040627311,-71.2182235637428,,,,,,,,
2368,25213,,,46.682346680141784,-71.2211328227023,,,,,,,,
2369,25213,,,46.68459135638449,-71.21916078213218,,,,,,,,
2370,25213,Couture,,46.67230181480992,-71.22836392220024,,,,,,,,
2371,25213,Couture,,46.678829888466346,-71.22926475279677,,,,,,,,
2372,25213,,,46.764058262420704,-71.21418711430424,,,,,,,,
2373,25213,,,46.73220354968367,-71.2964303839078,,,,,,,,
2374,25213,,,46.731205234791084,-71.2972578169781,,,,,,,,
2375,25213,Drolet,400,46.74729342336056,-71.25406093740706,,,,,,,,
2376,25213,Drolet,400,46.7478619070383,-71.25539262805695,,,,,,,,
2377,25213,Drolet,400,46.77356280585357,-71.19295107494519,,,,,,,,
2378,25213,Drolet,400,46.77230124889033,-71.19180474521,,,,,,,,
2379,25213,Couture,,46.68897732221126,-71.2349998177008,,,,,,,,
2380,25213,Drolet,400,46.66537398431189,-71.23315944848943,,,,,,,,
2381,25213,Couture,,46.68085574232308,-71.22880633641867,,,,,,,,
2382,25213,Drolet,400,46.68023596614107,-71.22448982460322,,,,,,,,
2383,25213,,,46.68459304880557,-71.22307042211754,,,,,,,,
2384,25213,Couture,,46.692300158329985,-71.23816563507808,,,,,,,,
2385,25213,Couture,,46.69381923805325,-71.23657051573653,,,,,,,,
2386,25213,Drolet,400,46.673446475913344,-71.22253555587231,,,,,,,,
2387,25213,,,46.76569154202354,-71.21538153220027,,,,,,,,
2388,25213,Drolet,400,46.70385754901603,-71.38171845038464,,,,,,,,
2389,25213,Drolet,400,46.70404602209582,-71.38302464726137,,,,,,,,
2390,25213,Drolet,400,46.70005003163054,-71.39545397051172,,,,,,,,
2391,25213,Drolet,400,46.69913027464026,-71.39675576053362,,,,,,,,
2392,25213,Drolet,400,46.6988471860261,-71.39560890760549,,,,,,,,
2393,25213,,,46.78517923873831,-71.17864059601399,,,,,,,,
2394,25213,,,46.73210205767733,-71.30948877140271,,,,,,,,
2395,25213,Drolet,400,46.757317498484284,-71.17653300239553,,,,,,,,
2396,25213,Drolet,400,46.756737677006726,-71.17718292856728,,,,,,,,
2397,25213,Drolet,400,46.75660379223654,-71.17879774136038,,,,,,,,
2398,25213,Drolet,400,46.72620079072509,-71.21646010464777,,,,,,,,
2399,25213,,,46.7091010418847,-71.34173906620583,,,,,,,,
2400,25213,Drolet,400,46.71030745927737,-71.33667651511112,,,,,,,,
2401,25213,Drolet,400,46.711663314617,-71.3375531708677,,,,,,,,
2402,25213,Drolet,400,46.754310645038295,-71.23176548197556,,,,,,,,
2403,25213,,,46.778351623615805,-71.19226565825558,,,,,,,,
2404,25213,,,46.76502098470424,-71.22170337431518,,,,,,,,
2405,25213,Drolet,400,46.730938961874045,-71.28829650625927,,,,,,,,
2406,25213,Drolet,400,46.67607823318802,-71.2193389259801,,,,,,,,
2407,25213,Drolet,400,46.675367232623415,-71.22038576864122,,,,,,,,
2408,25213,Drolet,400,46.81767637868108,-71.14312952114427,,,,,,,,
2409,25213,Drolet,400,46.8182681817587,-71.14216253331129,,,,,,,,
2410,25213,Drolet,400,46.74471608638347,-71.25460784497949,,,,,,,,
2411,25213,Drolet,400,46.82401590728181,-71.1242276076785,,,,,,,,
2412,25213,,,46.79401311648308,-71.15776285408916,,,,,,,,
2413,25213,Drolet,400,46.703538796130005,-71.39952148330529,,,,,,,,
2414,25213,Drolet,400,46.7056029815172,-71.26294992395542,,,,,,,,
2415,25213,Drolet,400,46.78666716900705,-71.17876651271494,,,,,,,,
2416,25213,,,46.76170984874186,-71.1322555519451,,,,,,,,
2417,25213,,,46.72694650323372,-71.22301000720724,,,,,,,,
2418,25213,Drolet,400,46.77717404332991,-71.18072008760991,,,,,,,,
2419,25213,,,46.72757968833664,-71.22157517400723,,,,,,,,
2420,25213,,,46.721671684156945,-71.30069464587264,,,,,,,,
2421,25213,,,46.7224574386226,-71.30035863136668,,,,,,,,
2422,25213,,,46.72239753006956,-71.30273500801417,,,,,,,,
2423,25213,Drolet,400,46.6665173103267,-71.38269866443751,,,,,,,,
2424,25213,Drolet,400,46.74282704484342,-71.25117495833007,,,,,,,,
2425,25213,Drolet,400,46.744329778123884,-71.25165922590442,,,,,,,,
2426,25213,Drolet,400,46.74359029715738,-71.25060245484981,,,,,,,,
2427,25213,Drolet,400,46.77198830227514,-71.13134259564681,,,,,,,,
2428,25213,Drolet,400,46.77348632662517,-71.13327260835091,,,,,,,,
2429,25213,Drolet,400,46.77471643802366,-71.13519320118914,,,,,,,,
2430,25213,Drolet,400,46.775207340987144,-71.1366919584986,,,,,,,,
2431,25213,Drolet,400,46.77575349916858,-71.13590365427943,,,,,,,,
2432,25213,,,46.68549792855084,-71.29711291616012,,,,,,,,
2433,25213,Drolet,400,46.77292031644662,-71.18666432331543,,,,,,,,
2434,25213,Drolet,400,46.704074740446146,-71.26197536545396,,,,,,,,
2435,25213,Drolet,400,46.70187521164169,-71.25946514438368,,,,,,,,
2436,25213,Drolet,400,46.70083843858283,-71.2582290124287,,,,,,,,
2437,25213,Drolet,400,46.69992475886097,-71.25683820059204,,,,,,,,
2438,25213,Drolet,400,46.69951631097795,-71.25523604061836,,,,,,,,
2439,25213,Drolet,400,46.69843619647242,-71.2545900664167,,,,,,,,
2440,25213,Drolet,400,46.698163484453495,-71.25324762437491,,,,,,,,
2441,25213,Drolet,400,46.69775805526635,-71.25158501753418,,,,,,,,
2442,25213,Drolet,400,46.696917560147966,-71.24821875121674,,,,,,,,
2443,25213,Drolet,400,46.77378117920469,-71.1826005160581,,,,,,,,
2444,25213,Drolet,400,46.77365702197896,-71.1868360290176,,,,,,,,
2445,25213,Drolet,400,46.77256705826981,-71.18809588362572,,,,,,,,
2446,25213,Drolet,400,46.77137578144563,-71.18933343694931,,,,,,,,
2447,25213,Drolet,400,46.73192007945502,-71.18573215386974,,,,,,,,
2448,25213,Drolet,400,46.72933227342301,-71.18954463404705,,,,,,,,
2449,25213,Drolet,400,46.764228146965586,-71.12859440468362,,,,,,,,
2450,25213,Drolet,400,46.764739169927886,-71.12884394272425,,,,,,,,
2451,25213,Drolet,400,46.762882979821015,-71.12709337984647,,,,,,,,
2452,25213,Drolet,400,46.762444537641706,-71.12647395326103,,,,,,,,
2453,25213,Drolet,400,46.76190624541332,-71.12650304745169,,,,,,,,
2454,25213,Drolet,400,46.709002868097514,-71.31241110746298,,,,,,,,
2455,25213,Drolet,400,46.70947713257444,-71.31085787102286,,,,,,,,
2456,25213,Drolet,400,46.73393445245746,-71.25979633777796,,,,,,,,
2457,25213,Drolet,400,46.689182940408905,-71.30048263529748,,,,,,,,
2458,25213,Drolet,400,46.68846793783517,-71.30001916934403,,,,,,,,
2459,25213,Drolet,400,46.68857064860647,-71.30135416362502,,,,,,,,
2460,25213,Drolet,400,46.69012380048825,-71.30235351686723,,,,,,,,
2461,25213,Drolet,400,46.696508963143614,-71.24729209200558,,,,,,,,
2462,25213,Drolet,400,46.695617520106396,-71.24598020418453,,,,,,,,
2463,25213,Drolet,400,46.694694365996014,-71.24467067225613,,,,,,,,
2464,25213,Drolet,400,46.69410234160832,-71.24382419993618,,,,,,,,
2465,25213,Drolet,400,46.69350092972956,-71.24294800519316,,,,,,,,
2466,25213,Drolet,400,46.69266693075534,-71.2417771727515,,,,,,,,
2467,25213,Drolet,400,46.70673827576808,-71.26316060234727,,,,,,,,
2468,25213,Drolet,400,46.728716940490486,-71.2210106612558,,,,,,,,
2469,25213,Drolet,400,46.715947846357956,-71.1896089485559,,,,,,,,
2470,25213,Drolet,400,46.71523405077124,-71.19118495448245,,,,,,,,
2471,25213,Drolet,400,46.68273782317424,-71.21910763498475,,,,,,,,
2472,25213,Drolet,400,46.68523877335461,-71.29538802666248,,,,,,,,
2473,25213,Drolet,400,46.686491198166266,-71.29585813434183,,,,,,,,
2474,25213,Drolet,400,46.68674624756378,-71.29322615579345,,,,,,,,
2475,25213,Drolet,400,46.742293712313696,-71.25663184222266,,,,,,,,
2476,25213,Drolet,400,46.659358704482855,-71.31183398013407,,,,,,,,
2477,25213,Drolet,400,46.812117552634824,-71.15458136104984,,,,,,,,
2478,25213,Drolet,400,46.81181565858095,-71.15530804244575,,,,,,,,
2479,25213,Drolet,400,46.810218527897426,-71.15306196889384,,,,,,,,
2480,25213,Drolet,400,46.81296731830882,-71.15447559728922,,,,,,,,
2481,25213,Drolet,400,46.73176684082182,-71.30845624854007,,,,,,,,
2482,25213,Drolet,400,46.730740968402024,-71.3063570670819,,,,,,,,
2483,25213,Canron,C-61A,46.73061000802407,-71.30684429909648,,,,,,,,
2484,25213,Drolet,400,46.72677025861407,-71.21996825987921,,,,,,,,
2485,25213,,,46.68643251827324,-71.29731843809208,,,,,,,,
2486,25213,Drolet,400,46.69033566320764,-71.30050622969556,,,,,,,,
2487,25213,Drolet,400,46.69109306899424,-71.30076597883212,,,,,,,,
2488,25213,,,46.743440223445,-71.25412454984182,,,,,,,,
2489,25213,,,46.743344299239695,-71.25227460450688,,,,,,,,
2490,25213,Drolet,400,46.77543116744949,-71.18051097963294,,,,,,,,
2491,25213,Drolet,400,46.77457901309975,-71.18154219549828,,,,,,,,
2492,25213,Drolet,400,46.66747499672837,-71.3840628926119,,,,,,,,
2493,25213,Darling,B-50-B-18,46.649769907290846,-71.29586648677773,,,,,,,,
2494,25213,Darling,B-50-B-18,46.6488435481002,-71.29541749341402,,,,,,,,
2495,25213,Drolet,400,46.64804426175029,-71.2980175156193,,,,,,,,
2496,25213,Darling,B-50-B-18,46.651160850322945,-71.31204267256993,,,,,,,,
2497,25213,Mueller,Centurion,46.65328779034835,-71.30724302010861,,,,,,,,
2498,25213,Darling,B-50-B-18,46.64684152299881,-71.31637496731327,,,,,,,,
2499,25213,Darling,B-50-B-18,46.65003997811479,-71.31181004397554,,,,,,,,
2500,25213,Drolet,400,46.6579786666254,-71.3301071617778,,,,,,,,
2501,25213,,,46.66482660380757,-71.32752509064048,,,,,,,,
2502,25213,,,46.66752042809874,-71.33459074818383,,,,,,,,
2503,25213,Drolet,400,46.66569376293181,-71.33091775029388,,,,,,,,
2504,25213,Mueller,Centurion,46.66262919321293,-71.32666474785378,,,,,,,,
2505,25213,Drolet,400,46.69953070642981,-71.28668369884159,,,,,,,,
2506,25213,Drolet,400,46.688214406425,-71.29895986540778,,,,,,,,
2507,25213,Darling,B-50-B-18,46.70376435687661,-71.29051032565143,,,,,,,,
2508,25213,Darling,B-50-B-18,46.703388000384315,-71.28516438972127,,,,,,,,
2509,25213,Darling,B-50-B-18,46.705576988003884,-71.28354768518516,,,,,,,,
2510,25213,,,46.68947209691193,-71.29854177641587,,,,,,,,
2511,25213,Darling,B-50-B-18,46.69695990719512,-71.29263555911093,,,,,,,,
2512,25213,,,46.69461898814678,-71.29508606958242,,,,,,,,
2513,25213,Drolet,400,46.694742896164826,-71.29340418158735,,,,,,,,
2514,25213,Drolet,400,46.694858856557325,-71.29219966027229,,,,,,,,
2515,25213,Darling,B-50-B-18,46.694066472070816,-71.29181107672889,,,,,,,,
2516,25213,Drolet,400,46.696527017735924,-71.28860517270114,,,,,,,,
2517,25213,Couture,,46.69795577420975,-71.28495033745838,,,,,,,,
2518,25213,Darling,B-50-B-18,46.69393886773645,-71.28679829187712,,,,,,,,
2519,25213,Darling,B-50-B-18,46.69204502229852,-71.28430186239387,,,,,,,,
2520,25213,Couture,,46.69320082300406,-71.28276633880162,,,,,,,,
2521,25213,Sentinel,Sentinelle,46.69195413831627,-71.28321084887692,,,,,,,,
2522,25213,Darling,B-50-B-18,46.69064160878602,-71.28342181260923,,,,,,,,
2523,25213,Darling,B-50-B-18,46.69009245312283,-71.2811692287007,,,,,,,,
2524,25213,Mueller,Centurion,46.690896980063876,-71.28684605135857,,,,,,,,
2525,25213,Mueller,Centurion,46.69201597768679,-71.28950146793876,,,,,,,,
2526,25213,Mueller,Centurion,46.68879841700303,-71.28918452852514,,,,,,,,
2527,25213,Mueller,Centurion,46.68977459263429,-71.28555729868332,,,,,,,,
2528,25213,Sentinel,Sentinelle,46.71687076089665,-71.19700673276041,,,,,,,,
2529,25213,Drolet,400,46.73276310713175,-71.21079171605743,,,,,,,,
2530,25213,Darling,B-50-B-18,46.72610811887488,-71.19691290301489,,,,,,,,
2531,25213,Canron,C-61A,46.72112758731628,-71.1906468978856,,,,,,,,
2532,25213,,,46.720885638142654,-71.19683878343116,,,,,,,,
2533,25213,Drolet,400,46.72504723046717,-71.20721835089262,,,,,,,,
2534,25213,Darling,B-50-B-18,46.72623589046041,-71.20241990026884,,,,,,,,
2535,25213,Drolet,400,46.71799039616933,-71.18626504518356,,,,,,,,
2536,25213,,,46.70996303015726,-71.20501975246982,,,,,,,,
2537,25213,,,46.72782311235803,-71.19784847995035,,,,,,,,
2538,25213,,,46.72906023189651,-71.20354077658462,,,,,,,,
2539,25213,Drolet,400,46.73063136452463,-71.20140312411984,,,,,,,,
2540,25213,,,46.73187424867252,-71.20393555186276,,,,,,,,
2541,25213,Sentinel,Sentinelle,46.73332713300991,-71.20570160703147,,,,,,,,
2542,25213,,,46.73015976073838,-71.1977766294784,,,,,,,,
2543,25213,Daigle,D-63,46.73321732775681,-71.19731937486985,,,,,,,,
2544,25213,Drolet,400,46.73291996301055,-71.1989875866492,,,,,,,,
2545,25213,Drolet,400,46.7369136013433,-71.20984640523808,,,,,,,,
2546,25213,Drolet,400,46.72441627331459,-71.20866138216441,,,,,,,,
2547,25213,,,46.72667080152143,-71.20890316693266,,,,,,,,
2548,25213,Drolet,400,46.72681050118037,-71.20563076894902,,,,,,,,
2549,25213,Drolet,400,46.72835761425941,-71.20832955266143,,,,,,,,
2550,25213,,,46.700388123225146,-71.18658414680048,,,,,,,,
2551,25213,Drolet,400,46.69867645269948,-71.19034621733674,,,,,,,,
2552,25213,,,46.70241753079129,-71.1896082683017,,,,,,,,
2553,25213,,,46.70162622974749,-71.18766465985466,,,,,,,,
2554,25213,Sentinel,Sentinelle,46.721362537596576,-71.20061768054784,,,,,,,,
2555,25213,,,46.71662193859894,-71.20263426087365,,,,,,,,
2556,25213,Couture,,46.720183942977584,-71.2003182423279,,,,,,,,
2557,25213,Darling,B-50-B-18,46.71911522650318,-71.20350804833171,,,,,,,,
2558,25213,,,46.712621456244776,-71.19232947738868,,,,,,,,
2559,25213,Sentinel,Sentinelle,46.716314868120605,-71.19967724595502,,,,,,,,
2560,25213,Daigle,D-63,46.718847238579066,-71.19016735814718,,,,,,,,
2561,25213,Darling,B-50-B-18,46.71344966108875,-71.20034241658264,,,,,,,,
2562,25213,,,46.71372110014836,-71.19515867042328,,,,,,,,
2563,25213,Couture,,46.71290846771386,-71.19868179027712,,,,,,,,
2564,25213,Darling,B-50-B-18,46.71141158367396,-71.19837096054655,,,,,,,,
2565,25213,Darling,B-50-B-18,46.71100170968346,-71.19525956749797,,,,,,,,
2566,25213,Couture,,46.71205074112508,-71.19490464282097,,,,,,,,
2567,25213,Darling,B-50-B-18,46.71461658079158,-71.20273962113619,,,,,,,,
2568,25213,Sentinel,Sentinelle,46.713308664992205,-71.20907996573473,,,,,,,,
2569,25213,Sentinel,Sentinelle,46.71771336022222,-71.2104186469677,,,,,,,,
2570,25213,Daigle,D-63,46.7216382847799,-71.18453073783719,,,,,,,,
2571,25213,,,46.72834629411666,-71.19283573653429,,,,,,,,
2572,25213,Drolet,400,46.72511435287402,-71.20266499306592,,,,,,,,
2573,25213,,,46.73687424232013,-71.21454718754082,,,,,,,,
2574,25213,,,46.73104676103916,-71.20631765203217,,,,,,,,
2575,25213,Daigle,D-63,46.72039002344895,-71.25010932948119,,,,,,,,
2576,25213,,,46.71109579688322,-71.26430228983762,,,,,,,,
2577,25213,Darling,B-50-B-18,46.718570281111575,-71.25389054143106,,,,,,,,
2578,25213,Drolet,400,46.70657464829699,-71.26948208561053,,,,,,,,
2579,25213,Drolet,400,46.72266464113949,-71.24726678269222,,,,,,,,
2580,25213,,,46.71487641676022,-71.27787338548619,,,,,,,,
2581,25213,,,46.72370896771627,-71.27263839749402,,,,,,,,
2582,25213,Darling,B-50-B-18,46.709993834587735,-71.27289357534919,,,,,,,,
2583,25213,,,46.721511451895225,-71.25830741595747,,,,,,,,
2584,25213,Sentinel,Sentinelle,46.71743360740519,-71.25571057185132,,,,,,,,
2585,25213,Darling,B-50-B-18,46.721306394108005,-71.25994281927049,,,,,,,,
2586,25213,Mueller,Centurion,46.72306641366753,-71.25268634946208,,,,,,,,
2587,25213,Couture,,46.724868456079555,-71.25122484179349,,,,,,,,
2588,25213,Drolet,400,46.72138610032308,-71.25494711861977,,,,,,,,
2589,25213,,,46.72127374908434,-71.25029404713845,,,,,,,,
2590,25213,Drolet,400,46.710631668158804,-71.26493996925775,,,,,,,,
2591,25213,Darling,B-50-B-18,46.71897933496218,-71.26110722853609,,,,,,,,
2592,25213,,,46.718374546972846,-71.26141204054457,,,,,,,,
2593,25213,Drolet,400,46.715135600019124,-71.26566273540323,,,,,,,,
2594,25213,Sentinel,Sentinelle,46.712122406037714,-71.26644516117165,,,,,,,,
2595,25213,,,46.70437141025192,-71.27491241607994,,,,,,,,
2596,25213,Drolet,400,46.71066628949018,-71.2683131769379,,,,,,,,
2597,25213,Daigle,D-63,46.714051240442515,-71.27240069200484,,,,,,,,
2598,25213,Darling,B-50-B-18,46.7190142148641,-71.27385675843162,,,,,,,,
2599,25213,Drolet,400,46.724059419191995,-71.25958369625751,,,,,,,,
2600,25213,Drolet,400,46.712457712374565,-71.27292841434291,,,,,,,,
2601,25213,Daigle,D-63,46.707667634554014,-71.27673089208203,,,,,,,,
2602,25213,Darling,B-50-B-18,46.71734312046404,-71.27251360588214,,,,,,,,
2603,25213,,,46.71785402527463,-71.27760483835475,,,,,,,,
2604,25213,,,46.7627368061546,-71.23261285709572,,,,,,,,
2605,25213,,,46.758690027487454,-71.23560877857417,,,,,,,,
2606,25213,,,46.766009310633564,-71.21184206795776,,,,,,,,
2607,25213,Darling,B-50-B-18,46.76102465381771,-71.2276379686876,,,,,,,,
2608,25213,Sentinel,Sentinelle,46.7641058611991,-71.2097130587707,,,,,,,,
2609,25213,Drolet,400,46.76239874459967,-71.21675863042506,,,,,,,,
2610,25213,,,46.75203727047822,-71.2076153613767,,,,,,,,
2611,25213,,,46.76647533745741,-71.20899567301825,,,,,,,,
2612,25213,,,46.76123828238678,-71.22622621647692,,,,,,,,
2613,25213,Couture,,46.76160934552944,-71.22181893214714,,,,,,,,
2614,25213,,,46.76603605881236,-71.20618870802632,,,,,,,,
2615,25213,Darling,B-50-B-18,46.74166046108261,-71.25718934257512,,,,,,,,
2616,25213,Darling,B-50-B-18,46.75856995013054,-71.2280062707638,,,,,,,,
2617,25213,,,46.741521461665165,-71.26965140092398,,,,,,,,
2618,25213,,,46.740609038911444,-71.26157859864985,,,,,,,,
2619,25213,Sentinel,Sentinelle,46.733525582722585,-71.27095314780973,,,,,,,,
2620,25213,Daigle,D-63,46.734205842678804,-71.26439863438355,,,,,,,,
2621,25213,,,46.73453658942328,-71.25536498942765,,,,,,,,
2622,25213,,,46.75525234503796,-71.24761488634825,,,,,,,,
2623,25213,,,46.74501969805983,-71.22739568348166,,,,,,,,
2624,25213,,,46.75508420117332,-71.24027082598543,,,,,,,,
2625,25213,Couture,,46.75353171659884,-71.23620202631109,,,,,,,,
2626,25213,,,46.759170716908834,-71.23097667577171,,,,,,,,
2627,25213,Drolet,400,46.736405270252256,-71.27090017186026,,,,,,,,
2628,25213,Drolet,400,46.7347868490313,-71.2726928585459,,,,,,,,
2629,25213,,,46.825216831587184,-71.1567250927188,,,,,,,,
2630,25213,Couture,,46.80853355788309,-71.17714904819695,,,,,,,,
2631,25213,Mueller,Centurion,46.82706629089888,-71.17042152665061,,,,,,,,
2632,25213,Mueller,Centurion,46.81805426996748,-71.14435399991054,,,,,,,,
2633,25213,,,46.82652196393613,-71.15843956476289,,,,,,,,
2634,25213,Drolet,400,46.78138109208347,-71.15544081546965,,,,,,,,
2635,25213,Drolet,400,46.779179767002354,-71.15287904161207,,,,,,,,
2636,25213,Daigle,D-63,46.77797261459151,-71.15620924689183,,,,,,,,
2637,25213,Clayton,,46.823852589512214,-71.1609285953863,,,,,,,,
2639,25213,,,46.81778398134095,-71.17048070084738,,,,,,,,
2640,25213,,,46.78799811796674,-71.16566711496127,,,,,,,,
2641,25213,,,46.80627272630381,-71.164203438914,,,,,,,,
