ï»¿ID,TOPONYMIE,NOROUTE,NUMEROCIVIQUEORIGINEGAUCHE,NUMEROCIVIQUEORIGINEDROITE,NUMEROCIVIQUEDESTINATIONGAUCHE,NUMEROCIVIQUEDESTINATIONDROITE,NOMGENERIQUE,TYPERUE,TYPESEGMENTRUE,VITESSE,TYPESENSUNIQUE,MUNICIPALITE,OBJECTID,SHAPE__Length,CIRCULATIONLOURDE
3759,Rue Paton,,1560,1545,1650,1715,PATON,Rue,Locale,50,Pas de sens unique,43027,4201,431.488287428898,Interdite en tout temps
858,Rue Raymond-Bergeron,,4168,4205,4228,4219,RAYMOND-BERGERON,Rue,Locale,50,Pas de sens unique,43027,4202,187.693197081383,Interdite en tout temps
1830,Rue Fisette,,2600,2607,2600,2615,FISETTE,Rue,Locale,50,Pas de sens unique,43027,4203,115.168234325172,Interdite en tout temps
6638,Rue Falardeau,,5890,5889,5928,5943,FALARDEAU,Rue,Locale,50,Pas de sens unique,43027,4204,156.811110396536,Interdite en tout temps
7315,Rue du Trianon,,9725,9732,9815,9782,TRIANON,Rue,Locale,50,Pas de sens unique,43027,4205,274.564730323584,Interdite en tout temps
602,Rue Faillon,,0,1069,0,1073,FAILLON,Rue,Locale,50,Pas de sens unique,43027,4206,106.942429095478,Interdite en tout temps
5855,Rue King Ouest,112,0,2655,0,2765,KING O.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,4207,333.839892815458,Permise en tout temps
7361,Rue du Marais,,4548,4549,4548,4549,MARAIS,Rue,Locale,50,Pas de sens unique,43027,4208,58.3769803340349,Interdite en tout temps
5773,Rue Langlois,,615,620,625,620,LANGLOIS,Rue,Locale,50,Pas de sens unique,43027,4209,109.662684132828,Interdite en tout temps
924,Rue Leclerc,,0,1381,0,1401,LECLERC,Rue,Locale,50,Pas de sens unique,43027,4210,113.906894187267,Interdite en tout temps
5820,Rue Beaumont,,405,414,505,500,BEAUMONT,Rue,Locale,50,Pas de sens unique,43027,4211,358.248805344265,Interdite en tout temps
2428,Rue de Courcelette,,1250,0,1280,0,COURCELETTE,Rue,Locale,50,Pas de sens unique,43027,4212,128.025368641962,Interdite en tout temps
6732,Rue de Monseigneur-Moisan,,4100,0,4140,0,MONSEIGNEUR-MOISAN,Rue,Locale,50,Pas de sens unique,43027,4213,116.674011187543,Interdite en tout temps
4848,Rue Montmagny,,435,450,535,530,MONTMAGNY,Rue,Locale,50,Pas de sens unique,43027,4214,403.101756866977,Interdite en tout temps
2177,Rue Fredette,,0,60,0,84,FREDETTE,Rue,Locale,50,Pas de sens unique,43027,4215,246.211158345867,Permise en tout temps
3243,Boulevard Bourque,112,0,4255,0,4275,BOURQUE,Boulevard,ArtÃ¨re,70,Pas de sens unique,43027,4216,411.199136314713,Permise en tout temps
129,Rue DesprÃ©s,,1201,1210,1219,1210,DESPRES,Rue,Locale,50,Pas de sens unique,43027,4217,97.7780406298405,Interdite en tout temps
3153,Rue Peel,,149,148,163,166,PEEL,Rue,Locale,50,Pas de sens unique,43027,4218,151.722373034418,Interdite en tout temps
4083,Chemin Glenday,,3100,2845,3100,3455,GLENDAY,Chemin,Locale,70,Pas de sens unique,43027,4219,2029.39003074377,Interdite en tout temps
4864,Rue des ChÃªnes,,2840,2827,2840,2855,CHENES,Rue,Locale,50,Pas de sens unique,43027,4220,131.355385962638,Interdite en tout temps
1322,Rue Maisonneuve,,0,2551,0,2569,MAISONNEUVE,Rue,Locale,50,Pas de sens unique,43027,4221,116.719440913534,Interdite en tout temps
3157,Chemin de Notre-Dame-des-MÃ¨res,,685,628,733,730,NOTRE-DAME-DES-MERES,Chemin,Locale,80,Pas de sens unique,43027,4222,2139.57458726465,Permise en tout temps
5756,Rue Kennedy Nord,,765,770,1071,1060,KENNEDY N.,Rue,Locale,50,Pas de sens unique,43027,4223,827.361953221962,Interdite en tout temps
5455,Boulevard Bourque,112,5180,0,5292,0,BOURQUE,Boulevard,ArtÃ¨re,80,Pas de sens unique,43027,4224,458.123816667645,Permise en tout temps
1800,Rue Forest,,2240,2241,2240,2241,FOREST,Rue,Locale,50,Pas de sens unique,43027,4225,113.742011625636,Interdite en tout temps
6654,Rue EugÃ¨ne-Gervais,,3584,3519,3584,3649,EUGENE-GERVAIS,Rue,Locale,50,Pas de sens unique,43027,4226,409.134930171219,Interdite en tout temps
3866,Boulevard Lavigerie,,1410,0,1410,0,LAVIGERIE,Boulevard,ArtÃ¨re,50,Pas de sens unique,43027,4227,112.701075697933,Permise en tout temps
5746,Rue Grime,,1800,1815,1980,1985,GRIME,Rue,Locale,50,Pas de sens unique,43027,4228,487.586731992637,Interdite en tout temps
4113,Rue Fabert,,1054,1051,1062,1075,FABERT,Rue,Locale,50,Pas de sens unique,43027,4229,207.479025083821,Interdite en tout temps
6201,Rue King Ouest,112,0,375,0,455,KING O.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,4230,217.840487150304,Interdite en tout temps
591,Rue du PrÃ©sident-Kennedy,,5790,5787,5818,5801,PRESIDENT-KENNEDY,Rue,Locale,50,Pas de sens unique,43027,4231,112.603562316915,Interdite en tout temps
939,Rue DesgagnÃ©,,1450,1451,1470,1511,DESGAGNE,Rue,Locale,50,Pas de sens unique,43027,4232,199.495104834075,Interdite en tout temps
4190,Rue Alphonse-LaramÃ©e,,0,20,0,80,ALPHONSE-LARAMEE,Rue,Locale,50,Pas de sens unique,43027,4233,141.284215643458,Permise en tout temps
946,Rue de Vimy,,759,750,785,800,VIMY,Rue,Locale,50,Pas de sens unique,43027,4234,162.280488762262,Interdite en tout temps
6895,Rue Maricourt,,2690,2635,2698,2705,MARICOURT,Rue,Locale,50,Pas de sens unique,43027,4235,264.367791152146,Interdite en tout temps
908,Rue Elm,,856,0,856,0,ELM,Rue,Locale,50,Pas de sens unique,43027,4236,88.7420318972022,Interdite en tout temps
3605,Rue Warren,,31,32,35,38,WARREN,Rue,Locale,50,Pas de sens unique,43027,4237,115.107416029053,Interdite en tout temps
3908,Rue Delorme,,2850,2891,2860,2897,DELORME,Rue,Locale,50,Pas de sens unique,43027,4238,123.746266913615,Interdite en tout temps
706,Rue NapolÃ©on-Audet,,0,110,0,114,NAPOLEON-AUDET,Rue,Locale,50,Pas de sens unique,43027,4239,110.637680825981,Interdite en tout temps
7203,Rue du Palais,,191,190,191,190,PALAIS,Rue,Locale,50,Pas de sens unique,43027,4240,94.7037482673443,Interdite en tout temps
6502,Rue ClÃ©ment,,367,354,511,522,CLEMENT,Rue,Locale,50,Pas de sens unique,43027,4241,739.69158193149,Permise en tout temps
7968,Rue Ãmilienne-DubÃ©,,3605,3598,3657,3652,EMILIENNE-DUBE,Rue,Locale,50,Pas de sens unique,43027,4242,419.205462152036,Interdite en tout temps
1512,Rue King Ouest,112,838,841,888,893,KING O.,Rue,ArtÃ¨re,50,Pas de sens unique,43027,4243,121.854600979622,Permise en tout temps
4223,Rue Henri-Labonne,,5100,5105,5100,5163,HENRI-LABONNE,Rue,Collectrice,50,Pas de sens unique,43027,4244,279.872741165158,Interdite en tout temps
4225,Rue Breton,,0,2757,0,2761,BRETON,Rue,Locale,50,Pas de sens unique,43027,4245,110.205224381347,Interdite en tout temps
1121,Rue Kennedy Sud,,310,301,420,399,KENNEDY S.,Rue,Locale,50,Pas de sens unique,43027,4246,355.475176394715,Interdite en tout temps
1337,Rue De Rouville,,2370,2375,2412,2397,DE ROUVILLE,Rue,Locale,50,Pas de sens unique,43027,4247,123.307788862814,Interdite en tout temps
4488,Rue de l'AlcÃ´ve,,2513,2514,2585,2636,ALCOVE,Rue,Locale,50,Pas de sens unique,43027,4248,610.413011024724,Interdite en tout temps
500,Rue des Partisans,,0,4721,0,4721,PARTISANS,Rue,Locale,50,Pas de sens unique,43027,4249,112.26374729541,Interdite en tout temps
959,Rue Eymard,,117,96,133,112,EYMARD,Rue,Locale,50,Pas de sens unique,43027,4250,163.023886677796,Interdite en tout temps
133,Rue des Roses,,1791,1770,1805,1820,ROSES,Rue,Locale,50,Pas de sens unique,43027,4251,150.807941381289,Interdite en tout temps
157,Rue de l'AÃ©roport,,1433,0,1443,0,AEROPORT,Rue,Locale,50,Pas de sens unique,43027,4252,79.6613249592431,Interdite en tout temps
3432,Chemin Godin,,1075,1080,1145,1170,GODIN,Chemin,Locale,50,Pas de sens unique,43027,4253,301.021245335974,Interdite en tout temps
4078,Chemin de Notre-Dame-des-MÃ¨res,,587,540,641,626,NOTRE-DAME-DES-MERES,Chemin,Locale,80,Pas de sens unique,43027,4254,2612.77115604484,Permise en tout temps
4175,Rue Barrette,,3990,3991,4220,4221,BARRETTE,Rue,Locale,50,Pas de sens unique,43027,4255,784.55554310396,Interdite en tout temps
7642,Rue des Caps,,925,920,945,960,CAPS,Rue,Locale,50,Pas de sens unique,43027,4256,307.104306860772,Interdite en tout temps
503,Rue Magellan,,0,1333,0,1419,MAGELLAN,Rue,Locale,50,Pas de sens unique,43027,4257,327.878430671227,Interdite en tout temps
42,Rue Leblanc,,8,1,20,5,LEBLANC,Rue,Locale,50,Pas de sens unique,43027,4258,113.612554395014,Permise en tout temps
7127,Boulevard de l'UniversitÃ©,216,1374,0,1398,0,UNIVERSITE,Boulevard,ArtÃ¨re,50,Pas de sens unique,43027,4259,244.290553225712,Permise en tout temps
4908,Rue du Pacifique,,1060,971,1100,1065,PACIFIQUE,Rue,Collectrice,50,Pas de sens unique,43027,4260,393.758777619969,Permise en tout temps
6798,Rue Guyart,,0,644,0,650,GUYART,Rue,Locale,50,Pas de sens unique,43027,4261,61.6420596101166,Interdite en tout temps
3914,Rue Le Royer,,0,2753,0,2793,LE ROYER,Rue,Locale,50,Pas de sens unique,43027,4262,117.147413036839,Interdite en tout temps
4339,Rue Vanier,,20,17,88,77,VANIER,Rue,Locale,50,Sens inverse,43027,4263,257.982253892436,Interdite en tout temps
2164,Rue du Debonair,,1293,1324,1329,1336,DEBONAIR,Rue,Locale,50,Pas de sens unique,43027,4264,255.746955657669,Interdite en tout temps
6546,Rue des MÃ©lÃ¨zes,,2605,2600,2645,2664,MELEZES,Rue,Locale,50,Pas de sens unique,43027,4265,252.40299884104,Interdite en tout temps
1749,Rue Roy,,1800,0,1800,0,ROY,Rue,Collectrice,50,Pas de sens unique,43027,4266,78.1305803638805,Permise en tout temps
177,Rue Normand,,2449,0,2475,0,NORMAND,Rue,Locale,50,Pas de sens unique,43027,4267,40.0454101446704,Interdite en tout temps
7571,Rue Dufferin,,0,0,0,0,DUFFERIN,Rue,Collectrice,50,Pas de sens unique,43027,4268,45.7966682288611,Interdite entre 22 h et 7 h
3497,Rue Roger-Caron,,0,960,0,980,ROGER-CARON,Rue,Locale,50,Pas de sens unique,43027,4269,113.870798946978,Interdite en tout temps
1099,7e Avenue Nord,,51,32,73,96,7E AVENUE N.,Avenue,Locale,50,Pas de sens unique,43027,4270,104.146228770922,Interdite en tout temps
7424,Rue des Cimes,,1895,1878,1905,1906,CIMES,Rue,Locale,50,Pas de sens unique,43027,4271,145.045236313085,Interdite en tout temps
1868,Rue Galt Ouest,,0,3275,0,3275,GALT O.,Rue,Collectrice,50,Pas de sens unique,43027,4272,295.893898607525,Permise dans une seule direction
2492,Rue Alexandre,,374,375,386,385,ALEXANDRE,Rue,Collectrice,50,Pas de sens unique,43027,4273,42.6177384496553,Interdite en tout temps
905,Rue Elgin,,1170,1159,1196,1213,ELGIN,Rue,Locale,50,Pas de sens unique,43027,4274,195.068340462705,Interdite en tout temps
5403,Rue du Val-des-Arbres,,21,68,521,520,VAL-DES-ARBRES,Rue,Locale,50,Pas de sens unique,43027,4275,2280.17429600569,Interdite en tout temps
6322,Rue Felton,,3410,3415,3500,3481,FELTON,Rue,Locale,50,Pas de sens unique,43027,4276,517.461972062129,Interdite en tout temps
1575,Rue de Normandie,,450,451,502,501,NORMANDIE,Rue,Locale,50,Pas de sens unique,43027,4277,257.994900827519,Interdite en tout temps
4913,Rue Lalemant,,1550,1551,1612,1595,LALEMANT,Rue,Locale,50,Pas de sens unique,43027,4278,209.269784601575,Interdite en tout temps
5406,Rue Downs,,43,54,47,94,DOWNS,Rue,Locale,50,Pas de sens unique,43027,4279,418.916276911173,Interdite en tout temps
1013,Rue Rondeau,,725,750,755,750,RONDEAU,Rue,Locale,50,Pas de sens unique,43027,4280,113.401144859068,Interdite en tout temps
3590,Rue des Cerisiers,,2105,2100,2165,2160,CERISIERS,Rue,Locale,50,Pas de sens unique,43027,4281,257.550448756124,Interdite en tout temps
5691,Rue Conrad-Blanchet,,109,100,485,490,CONRAD-BLANCHET,Rue,Locale,50,Pas de sens unique,43027,4282,1948.23663411435,Interdite en tout temps
6807,Rue Beaudry,,2680,2675,2828,2829,BEAUDRY,Rue,Locale,50,Pas de sens unique,43027,4283,409.67088791549,Interdite en tout temps
7327,Chemin Bowers,,2145,2200,2255,2220,BOWERS,Chemin,Locale,50,Pas de sens unique,43027,4284,1349.42509275104,Interdite en tout temps
1107,6e Avenue,,116,119,194,205,6E AVENUE,Avenue,Locale,50,Pas de sens unique,43027,4285,342.380904291176,Interdite en tout temps
7594,Rue Gamma,,2526,0,2546,0,GAMMA,Rue,Locale,50,Pas de sens unique,43027,4286,86.8238054817292,Interdite en tout temps
2510,Rue Terrill,,261,0,293,0,TERRILL,Rue,ArtÃ¨re,50,Pas de sens unique,43027,4287,135.277319445065,Interdite entre 22 h et 7 h
830,Rue Simard,,1280,0,1280,0,SIMARD,Rue,Locale,50,Pas de sens unique,43027,4288,61.3911030260425,Interdite en tout temps
5423,Rue Meunier,,91,90,95,90,MEUNIER,Rue,Locale,50,Pas de sens unique,43027,4289,124.30873710994,Interdite en tout temps
3543,Rue Lindbergh,,1407,1400,1541,1554,LINDBERGH,Rue,Locale,50,Pas de sens unique,43027,4290,329.379048804854,Interdite en tout temps
2514,Rue Woodward,,829,838,929,940,WOODWARD,Rue,Locale,50,Pas de sens unique,43027,4291,301.226355661809,Interdite en tout temps
5775,Rue Lacombe,,1005,1000,1005,1000,LACOMBE,Rue,Locale,50,Pas de sens unique,43027,4292,94.0535405730827,Interdite en tout temps
56,Rue Jean-Denis-Breton,,14,5,36,37,JEAN-DENIS-BRETON,Rue,Locale,50,Pas de sens unique,43027,4293,286.911112821682,Interdite en tout temps
527,Rue Vauquelin,,659,654,659,654,VAUQUELIN,Rue,Locale,50,Pas de sens unique,43027,4294,71.0609519749367,Interdite en tout temps
865,Rue Pascal,,1075,1070,1105,1070,PASCAL,Rue,Locale,50,Pas de sens unique,43027,4295,181.294109127514,Interdite en tout temps
6804,Rue D'Youville,,2260,2235,2260,2255,D'YOUVILLE,Rue,Locale,50,Pas de sens unique,43027,4296,102.414013301555,Interdite en tout temps
2677,Rue du MÃ¢con,,1404,1405,1418,1405,MACON,Rue,Locale,50,Pas de sens unique,43027,4297,110.355147659799,Interdite en tout temps
7084,Avenue du Parc,,1021,1032,1085,1084,PARC,Avenue,Collectrice,50,Pas de sens unique,43027,4298,498.917625761597,Interdite en tout temps
3645,Rue de Cabano,,4576,4579,4588,4589,CABANO,Rue,Locale,50,Pas de sens unique,43027,4299,98.3907344541221,Interdite en tout temps
4322,Rue LaricheliÃ¨re,,1150,0,1274,0,LARICHELIERE,Rue,Locale,50,Pas de sens unique,43027,4300,523.521966876815,Interdite en tout temps
5519,Chemin du 3e Rang,,415,0,499,0,3E RANG,Chemin,Locale,50,Pas de sens unique,43027,4301,267.699648549837,Interdite en tout temps
2676,Rue Decelles,,4410,4405,4550,4545,DECELLES,Rue,Locale,50,Pas de sens unique,43027,4302,469.171627995482,Interdite en tout temps
1207,Rue de London,,141,150,163,150,LONDON,Rue,Locale,50,Pas de sens unique,43027,4303,115.621213568074,Interdite en tout temps
1213,Rue Prospect,,1046,981,1072,1059,PROSPECT,Rue,Collectrice,50,Pas de sens unique,43027,4304,157.344375446962,Interdite en tout temps
6837,Rue Murray,,614,609,688,689,MURRAY,Rue,Locale,50,Pas de sens unique,43027,4305,306.16268376335,Interdite en tout temps
5696,Rue Carmen-Lessard,,2053,2070,2231,2226,CARMEN-LESSARD,Rue,Locale,50,Pas de sens unique,43027,4306,643.243679961155,Interdite en tout temps
2880,Rue des Coudriers,,2631,2656,2699,2696,COUDRIERS,Rue,Locale,50,Pas de sens unique,43027,4307,505.928481181808,Interdite en tout temps
485,Rue Michel-Ange,,4354,4351,4382,4381,MICHEL-ANGE,Rue,Locale,50,Pas de sens unique,43027,4308,258.433393298114,Interdite en tout temps
7349,Rue Lalemant,,1250,1251,1392,1371,LALEMANT,Rue,Locale,50,Pas de sens unique,43027,4309,349.707265272412,Interdite en tout temps
1256,Rue White,,1600,1605,1626,1623,WHITE,Rue,Locale,50,Pas de sens unique,43027,4310,153.651288427842,Interdite en tout temps
1877,Rue BrÃ»lÃ©,,2750,2745,2830,2805,BRULE,Rue,Locale,50,Pas de sens unique,43027,4311,331.164617393659,Interdite en tout temps
5429,Rue Galt Ouest,,3270,3279,3390,3379,GALT O.,Rue,Collectrice,50,Pas de sens unique,43027,4312,488.925446839851,Permise dans une seule direction
3896,Rue Gauvin,,1330,1315,1390,1381,GAUVIN,Rue,Locale,50,Pas de sens unique,43027,4313,245.433760055266,Interdite en tout temps
1692,Rue du Pacifique,,1500,0,1500,0,PACIFIQUE,Rue,Collectrice,50,Pas de sens unique,43027,4314,352.75695923342,Permise en tout temps
4674,Rue Gagnon,,3563,3568,3717,3748,GAGNON,Rue,Locale,50,Pas de sens unique,43027,4315,459.01867017522,Interdite en tout temps
4651,Rue Spring Garden,,11,10,27,22,SPRING GARDEN,Rue,Locale,50,Pas de sens unique,43027,4316,240.954013928186,Interdite en tout temps
2408,Rue Alexandre-Mignault,,635,636,709,710,ALEXANDRE-MIGNAULT,Rue,Locale,50,Pas de sens unique,43027,4317,177.582172330303,Interdite en tout temps
154,Chemin des PÃ¨lerins,,1167,1170,1251,1266,PELERINS,Chemin,Collectrice,50,Pas de sens unique,43027,4318,265.761241999251,Interdite en tout temps
1084,Rue Chalifoux,,759,0,761,0,CHALIFOUX,Rue,Locale,50,Pas de sens unique,43027,4319,112.354170964615,Interdite entre 22 h et 7 h
6731,Rue de Monseigneur-Moisan,,4020,4015,4090,4045,MONSEIGNEUR-MOISAN,Rue,Locale,50,Pas de sens unique,43027,4320,198.37646036283,Interdite en tout temps
5762,Rue Papineau,,0,1010,0,1010,PAPINEAU,Rue,Collectrice,50,Pas de sens unique,43027,4321,60.5517137268999,Interdite en tout temps
7202,Rue du Palais,,147,174,171,174,PALAIS,Rue,Locale,50,Pas de sens unique,43027,4322,128.614501900665,Interdite en tout temps
4806,Rue Argyll,,1155,1140,1155,1150,ARGYLL,Rue,Locale,50,Pas de sens unique,43027,4323,122.78295525089,Interdite en tout temps
976,Rue Salaberry,,251,206,251,296,SALABERRY,Rue,Locale,50,Pas de sens unique,43027,4324,339.639952810429,Interdite en tout temps
5625,Rue Van Horne,,4316,4323,4338,4331,VAN HORNE,Rue,Locale,50,Pas de sens unique,43027,4325,134.890579537758,Interdite en tout temps
1909,Rue Barrette,,4260,4261,4260,4261,BARRETTE,Rue,Locale,50,Pas de sens unique,43027,4326,114.139843526869,Interdite en tout temps
1880,Rue Le Royer,,0,2801,0,2801,LE ROYER,Rue,Locale,50,Pas de sens unique,43027,4327,140.719187909942,Interdite en tout temps
8151,Rue Emma,,2126,2075,2206,2215,EMMA,Rue,Locale,50,Pas de sens unique,43027,4328,372.840694376011,Interdite en tout temps
2407,Rue Raymond-Bergeron,,3692,0,4166,0,RAYMOND-BERGERON,Rue,Locale,50,Pas de sens unique,43027,4329,81.3894796975184,Interdite en tout temps
3624,Rue du MÃ¢con,,1488,1491,1504,1503,MACON,Rue,Locale,50,Pas de sens unique,43027,4330,159.154762429816,Interdite en tout temps
6880,Rue Saint-GÃ©rard,,1332,1305,1376,1393,SAINT-GERARD,Rue,Locale,50,Pas de sens unique,43027,4331,220.492182449164,Interdite en tout temps
3592,Place des Platanes,,2655,2660,2685,2680,PLATANES,Place,Locale,50,Pas de sens unique,43027,4332,130.092634792654,Interdite en tout temps
4562,Rue des Roches,,0,18,0,28,ROCHES,Rue,Locale,50,Pas de sens unique,43027,4333,133.508277933041,Interdite en tout temps
6603,Rue Parkdale,,3,6,7,8,PARKDALE,Rue,Locale,50,Pas de sens unique,43027,4334,117.745456484932,Interdite en tout temps
1454,Boulevard Jacques-Cartier Sud,,0,125,0,205,JACQUES-CARTIER S.,Boulevard,ArtÃ¨re,50,Pas de sens unique,43027,4335,222.635850884158,Permise en tout temps
6557,Place de ChÃ¢teaumont,,0,830,0,850,CHATEAUMONT,Place,Locale,50,Pas de sens unique,43027,4336,60.870683455199,Interdite en tout temps
821,Rue Simard,,1611,1598,1611,1610,SIMARD,Rue,Locale,50,Pas de sens unique,43027,4337,124.150265743153,Interdite en tout temps
2420,Rue du Juge-Morin,,2770,0,2770,0,JUGE-MORIN,Rue,Locale,50,Pas de sens unique,43027,4338,73.875260227999,Interdite en tout temps
6663,Rue du Roitelet,,0,4654,0,4654,ROITELET,Rue,Locale,50,Pas de sens unique,43027,4339,110.813099294491,Interdite en tout temps
4638,Rue Warren,,45,46,49,46,WARREN,Rue,Locale,50,Pas de sens unique,43027,4340,112.26603599395,Interdite en tout temps
6917,Rue Brunault,,4260,4295,4390,4385,BRUNAULT,Rue,Locale,50,Pas de sens unique,43027,4341,416.335800136814,Interdite en tout temps
3024,Rue Bourgault,,5,10,101,100,BOURGAULT,Rue,Locale,50,Pas de sens unique,43027,4342,577.638691468632,Interdite en tout temps
4271,Rue d'OrlÃ©ans,,1850,1849,1876,1871,ORLEANS,Rue,Locale,50,Pas de sens unique,43027,4343,337.599414773934,Interdite en tout temps
213,Rue Lehoux,,2523,2528,2549,2568,LEHOUX,Rue,Locale,50,Pas de sens unique,43027,4344,142.371928451245,Interdite en tout temps
3655,Rue Henri-Bourassa,,1010,1009,1012,1013,HENRI-BOURASSA,Rue,Collectrice,50,Pas de sens unique,43027,4345,105.906084931004,Interdite en tout temps
5703,Rue des Fauvettes,,961,960,1001,1000,FAUVETTES,Rue,Locale,50,Pas de sens unique,43027,4346,271.833439610955,Interdite en tout temps
3004,Rue JettÃ©,,20,13,20,15,JETTE,Rue,Locale,50,MÃªme sens unique,43027,4347,128.438252532094,Interdite en tout temps
6128,Rue du Dominion,,1050,1061,1072,1073,DOMINION,Rue,Locale,50,Pas de sens unique,43027,4348,157.987916214935,Interdite en tout temps
4786,Rue des Quatre-Saisons,,945,940,1045,1036,QUATRE-SAISONS,Rue,Collectrice,50,Pas de sens unique,43027,4349,392.705281255425,Interdite en tout temps
3373,Rue Allard,,330,335,340,349,ALLARD,Rue,Locale,50,Pas de sens unique,43027,4350,134.978489586987,Interdite en tout temps
5353,Rue des Outardes,,67,82,183,172,OUTARDES,Rue,Locale,50,Pas de sens unique,43027,4351,700.12947157345,Interdite en tout temps
8034,Rue de Tadoussac,,3910,0,3914,0,TADOUSSAC,Rue,Locale,50,Pas de sens unique,43027,4352,41.765221862294,Interdite en tout temps
5818,Rue des Cascades,,2284,2301,2308,2301,CASCADES,Rue,Locale,50,Pas de sens unique,43027,4353,112.404269285346,Interdite en tout temps
1042,Rue du Conseil,,665,650,681,688,CONSEIL,Rue,Collectrice,50,Pas de sens unique,43027,4354,115.166308561517,Interdite entre 22 h et 7 h
111,Rue des Violettes,,0,1096,0,1140,VIOLETTES,Rue,Locale,50,Pas de sens unique,43027,4355,113.780450031189,Interdite en tout temps
16847,Rue Rodolphe-Racine,,0,282,0,370,RODOLPHE-RACINE,Rue,Locale,50,Pas de sens unique,43027,4356,414.78434372042,Interdite en tout temps
1279,Rue Denonville,,425,410,435,430,DENONVILLE,Rue,Locale,50,Pas de sens unique,43027,4357,226.36995325572,Interdite en tout temps
6532,Rue de l'AÃ©roport,,1093,1102,1181,1176,AEROPORT,Rue,Locale,50,Pas de sens unique,43027,4358,333.639192320814,Interdite en tout temps
3705,Rue du Mistral,,1089,1072,1115,1114,MISTRAL,Rue,Locale,50,Pas de sens unique,43027,4359,182.154748219717,Permise en tout temps
6468,Rue des Bouchons,,0,158,0,164,BOUCHONS,Rue,Chemin privÃ©,50,Pas de sens unique,43027,4360,158.758918512246,Interdite en tout temps
3034,Rue des Immortelles,,1295,1300,1325,1330,IMMORTELLES,Rue,Locale,50,Pas de sens unique,43027,4361,137.11897226074,Interdite en tout temps
3158,Chemin du 2e Rang,,149,0,163,0,2E RANG,Chemin,Locale,50,Pas de sens unique,43027,4362,1517.55064739334,Interdite en tout temps
1675,Rue LaRocque,,0,1001,0,1079,LAROCQUE,Rue,Locale,50,Pas de sens unique,43027,4363,223.363169218191,Interdite en tout temps
397,Rue College,,3037,3032,3041,3038,COLLEGE,Rue,ArtÃ¨re,50,Pas de sens unique,43027,4364,110.910351053878,Interdite en tout temps
2851,Rue Jean-Valcourt,,524,0,534,0,JEAN-VALCOURT,Rue,Chemin privÃ©,50,Pas de sens unique,43027,4365,409.742368687045,Interdite en tout temps
6489,Rue Saroy,,8273,0,8819,0,SAROY,Rue,Locale,30,Pas de sens unique,43027,4366,1205.05845657838,Interdite en tout temps
3267,Boulevard du Mi-Vallon,,1420,1419,1442,1441,MI-VALLON,Boulevard,Collectrice,50,Pas de sens unique,43027,4367,205.876834866084,Interdite en tout temps
2625,Chemin Saint-Roch Sud,,3005,2996,3005,2996,SAINT-ROCH S.,Chemin,ArtÃ¨re,50,Pas de sens unique,43027,4368,127.80878586198,Interdite en tout temps
3032,Rue des Grenats,,100,93,120,135,GRENATS,Rue,Locale,50,Pas de sens unique,43027,4369,178.527910739377,Interdite en tout temps
6791,Rue Argyll,,375,360,535,536,ARGYLL,Rue,Collectrice,50,Pas de sens unique,43027,4370,492.460219466623,Interdite en tout temps
1195,Rue de Vimy,,497,500,535,534,VIMY,Rue,Locale,50,Pas de sens unique,43027,4371,132.702838503008,Interdite en tout temps
6897,Rue Galt Ouest,,2700,2705,2760,2775,GALT O.,Rue,Collectrice,50,Pas de sens unique,43027,4372,329.786514082653,Permise dans une seule direction
1843,Rue Godbout,,1510,1495,1560,1565,GODBOUT,Rue,Locale,50,Pas de sens unique,43027,4373,232.447765371019,Interdite en tout temps
3826,Rue Loyola,,2830,2835,2944,2943,LOYOLA,Rue,Locale,50,Pas de sens unique,43027,4374,406.355750754783,Interdite en tout temps
7995,Rue Saint-BenoÃ®t,,0,620,0,632,SAINT-BENOIT,Rue,Locale,50,Pas de sens unique,43027,4375,102.865407811446,Interdite en tout temps
2176,Rue des Haies,,27,28,39,40,HAIES,Rue,Locale,50,Pas de sens unique,43027,4376,146.012674394405,Permise en tout temps
5263,Boulevard Bourque,112,0,4645,0,4757,BOURQUE,Boulevard,ArtÃ¨re,70,Pas de sens unique,43027,4377,362.603784418828,Permise en tout temps
876,Rue Beckett,,2010,2001,2010,2055,BECKETT,Rue,Collectrice,50,Pas de sens unique,43027,4378,180.396646263106,Interdite en tout temps
3009,Rue Galt Ouest,216,1770,1725,1772,1725,GALT O.,Rue,ArtÃ¨re,50,Sens inverse,43027,4379,101.55841511249,Permise en tout temps
1664,Rue McIntosh,,1310,1309,1318,1365,MCINTOSH,Rue,Locale,50,Pas de sens unique,43027,4380,217.706043225765,Interdite en tout temps
2162,Rue Mulligan,,211,200,219,216,MULLIGAN,Rue,Locale,50,Pas de sens unique,43027,4381,180.296800674684,Interdite en tout temps
5219,Rue Raimbault,,2584,2587,2662,2621,RAIMBAULT,Rue,Locale,50,Pas de sens unique,43027,4382,216.772586168604,Interdite en tout temps
6637,Rue Flamand,,914,909,914,927,FLAMAND,Rue,Locale,50,Pas de sens unique,43027,4383,117.045126814883,Interdite en tout temps
