"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0710","RFU0750","RFU0755","RFU0760","RFU0800","RFU0900","RFU1000","RFU1100","RFU1150","RFU1300","RFU1350","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
49015,Durham-Sud,M,1121,1.25,68210750.00,7846375.00,6976125.00,5319375.00,74160500.00,4770250.00,167283375.00,0.00,167283375.00,0.00,0.00,0.00,0.00,6125.00,90500.00,0.00,0.00,0.00,0.00,811390.00,2562.50,0.00,168193952.50,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49020,Lefebvre,M,979,1.19,70127295.00,6510014.00,9954945.00,2451519.00,40146792.00,5772333.00,134962898.00,7830.20,134955067.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1073.38,0.00,134956141.18,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49025,L'Avenir,M,1449,1.33,107693026.00,6097252.00,19843467.00,10273957.40,92079225.00,13118189.00,249105116.40,12188.12,249092928.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,748696.90,1308.72,0.00,249842933.90,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49030,Saint-Lucien,M,1873,1.22,183485926.00,10652186.00,33021862.00,3430640.00,52856012.00,23168898.00,306615524.00,0.00,306615524.00,0.00,0.00,0.00,0.00,2806.00,0.00,0.00,0.00,0.00,0.00,527310.84,0.00,0.00,307145640.84,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49040,Wickham,M,2713,1.19,188318452.00,26849018.00,9204769.00,41611920.00,138919648.00,8706635.00,413610442.00,32096.68,413578345.32,0.00,0.00,0.00,0.00,0.00,148631.00,0.00,0.00,0.00,0.00,1635635.96,0.00,0.00,415362612.28,02,2 000 @ 9 999,AR490,Drummond,,,17,Centre-du-Québec
49048,Saint-Germain-de-Grantham,M,5048,1.20,387726480.00,60268200.00,18915480.00,200582160.00,210165600.00,16896960.00,894554880.00,0.00,894554880.00,0.00,0.00,0.00,0.00,7800.00,196080.00,0.00,955920.00,0.00,0.00,10681024.80,8596912.80,0.00,914992617.60,02,2 000 @ 9 999,AR490,Drummond,,,17,Centre-du-Québec
49058,Drummondville,V,81551,1.23,5140154625.00,2258961789.00,331221288.00,2466016791.00,231425730.00,262086801.00,10689867024.00,0.00,10689867024.00,0.00,0.00,0.00,0.00,0.00,88866516.00,17107947.00,195566064.00,0.00,43852944.00,93809482.56,151694751.18,0.00,11280764728.74,04,25 000 @ 99 999,AR490,Drummond,,,17,Centre-du-Québec
49070,Saint-Cyrille-de-Wendover,M,5073,1.00,403210700.00,39705600.00,15012200.00,60901400.00,149207000.00,22401300.00,690438200.00,33454.00,690404746.00,100.00,33454.00,0.00,0.00,0.00,216000.00,0.00,0.00,0.00,0.00,3036296.00,3362.00,0.00,693693858.00,02,2 000 @ 9 999,AR490,Drummond,,,17,Centre-du-Québec
49075,Notre-Dame-du-Bon-Conseil,VL,1681,1.01,117901239.00,15588744.00,3795984.00,22420788.00,3767199.00,5557525.00,169031479.00,0.00,169031479.00,0.00,0.00,0.00,0.00,0.00,436825.00,0.00,3872643.00,0.00,0.00,1294642.24,0.00,0.00,174635589.24,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49080,Notre-Dame-du-Bon-Conseil,P,1036,1.00,80086500.00,3959300.00,4748800.00,44792800.00,119856100.00,6078400.00,259521900.00,836380.00,258685520.00,100.00,836380.00,0.00,0.00,28600.00,88700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259639200.00,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49085,Sainte-Brigitte-des-Saults,P,784,1.08,48503016.00,1450116.00,3037068.00,10770192.00,165427272.00,1107000.00,230294664.00,0.00,230294664.00,0.00,0.00,0.00,0.00,1404.00,0.00,0.00,0.00,0.00,0.00,703166.40,0.00,0.00,230999234.40,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49095,Saint-Majorique-de-Grantham,P,1386,1.00,127049300.00,13559800.00,6529100.00,19380600.00,67834000.00,5545300.00,239898100.00,0.00,239898100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2706492.00,0.00,0.00,242604592.00,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49100,Saint-Edmond-de-Grantham,M,781,1.09,74309987.00,1221127.00,3144105.00,6912889.00,85427660.00,3936535.00,174952303.00,129315.42,174822987.58,0.00,0.00,0.00,0.00,2071.00,27250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,174852308.58,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49105,Saint-Eugène,M,1198,1.23,82071996.00,5441397.00,14512524.00,41925165.00,149612772.00,5179038.00,298742892.00,160086.96,298582805.04,100.00,160086.96,0.00,0.00,0.00,93357.00,0.00,0.00,0.00,0.00,553519.68,0.00,0.00,299389768.68,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49113,Saint-Guillaume,M,1460,1.09,84840041.00,8797281.00,3848136.00,15768158.00,266407445.00,2871605.00,382532666.00,21455.56,382511210.44,0.00,0.00,0.00,0.00,763.00,154889.00,0.00,0.00,0.00,0.00,1061029.98,0.00,0.00,383727892.42,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49125,Saint-Bonaventure,M,1047,0.99,76606992.00,4768830.00,7521723.00,15813765.00,145177758.00,4930002.00,254819070.00,9434.70,254809635.30,100.00,9434.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1132136.28,0.00,0.00,255951206.28,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
49130,Saint-Pie-de-Guire,P,463,0.99,34956405.00,0.00,3873276.00,2003364.00,113304411.00,2413719.00,156551175.00,3206.61,156547968.39,100.00,3206.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156551175.00,01,1 @ 1 999,AR490,Drummond,,,17,Centre-du-Québec
50005,Sainte-Eulalie,M,1007,1.12,56291200.00,6146336.00,3589264.00,53780160.00,68047728.00,10749984.00,198604672.00,0.00,198604672.00,0.00,0.00,0.00,0.00,1344.00,166096.00,0.00,0.00,0.00,0.00,1111172.16,0.00,0.00,199883284.16,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50013,Aston-Jonction,M,441,1.09,19906997.00,1317592.00,578572.00,5739395.00,37714763.00,1195948.00,66453267.00,0.00,66453267.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1092402.36,0.00,0.00,67545669.36,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50023,Saint-Wenceslas,M,1221,1.20,83417520.00,3745920.00,4626000.00,17859000.00,96837840.00,3933600.00,210419880.00,0.00,210419880.00,0.00,0.00,0.00,0.00,3240.00,0.00,0.00,341040.00,0.00,0.00,1486135.20,0.00,0.00,212250295.20,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50030,Saint-Célestin,VL,916,1.22,54545346.00,13808936.00,314638.00,10816642.00,463966.00,1340292.00,81289820.00,0.00,81289820.00,0.00,0.00,0.00,0.00,0.00,225578.00,0.00,5985686.00,0.00,0.00,10588633.76,0.00,0.00,98089717.76,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50035,Saint-Célestin,M,642,1.18,34643030.00,1238882.00,2402834.00,12235184.00,96154188.00,4019670.00,150693788.00,0.00,150693788.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150693788.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50042,Saint-Léonard-d'Aston,M,2570,1.18,159618010.00,27383316.00,9951766.00,58341324.00,97083910.00,5418088.00,357796414.00,0.00,357796414.00,0.00,0.00,0.00,0.00,0.00,158120.00,0.00,0.00,0.00,0.00,2215223.44,11211000.64,0.00,371380758.08,02,2 000 @ 9 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50050,Sainte-Perpétue,P,979,1.00,52300600.00,5714400.00,1509900.00,8448700.00,157259600.00,1466200.00,226699400.00,0.00,226699400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1146442.00,0.00,0.00,227845842.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50057,Sainte-Monique,M,518,1.00,29100900.00,1548800.00,904600.00,2790900.00,114274000.00,1211000.00,149830200.00,19334.00,149810866.00,100.00,19334.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1041646.00,0.00,0.00,150871846.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50065,Grand-Saint-Esprit,M,491,1.08,26771148.00,3076704.00,1373004.00,1002024.00,45489492.00,1641924.00,79354296.00,0.00,79354296.00,0.00,0.00,0.00,0.00,1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,79355700.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50072,Nicolet,V,8510,1.11,526451133.00,146572614.00,59605335.00,146576055.00,177120147.00,19829373.00,1076154657.00,225959.37,1075928697.63,0.00,0.00,0.00,0.00,0.00,6819285.00,5995776.00,30182898.00,96149643.00,0.00,0.00,51668322.18,0.00,1266744621.81,02,2 000 @ 9 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50085,La Visitation-de-Yamaska,M,336,0.99,19330047.00,611325.00,900009.00,1128204.00,99380358.00,902781.00,122252724.00,0.00,122252724.00,0.00,0.00,0.00,0.00,5643.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122258367.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50090,Saint-Zéphirin-de-Courval,P,715,1.00,36737000.00,3391100.00,2041600.00,1995400.00,168525100.00,3317100.00,216007300.00,54467.00,215952833.00,100.00,54467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,949314.00,0.00,0.00,216956614.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50095,Saint-Elphège,P,275,1.01,12843160.00,1105344.00,683972.00,992123.00,90917776.00,1269873.00,107812248.00,53584.54,107758663.46,100.00,53584.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107812248.00,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50100,Baie-du-Febvre,M,972,1.12,51082752.00,7529424.00,2943920.00,11360160.00,177158352.00,1839152.00,251913760.00,61432.00,251852328.00,0.00,0.00,0.00,0.00,4592.00,1598576.00,0.00,0.00,0.00,0.00,1259861.12,0.00,0.00,254715357.12,01,1 @ 1 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50113,Pierreville,M,2210,1.01,129021844.00,18448660.00,13402397.00,17708027.00,149093473.00,6346436.00,334020837.00,64231.96,333956605.04,100.00,64231.96,0.00,0.00,103929.00,909.00,0.00,4494096.00,0.00,0.00,2261482.92,42900.76,0.00,340924154.68,02,2 000 @ 9 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
50128,Saint-François-du-Lac,M,2014,1.11,140878314.00,16054929.00,14454198.00,22121856.00,85019451.00,7449876.00,285978624.00,9820.17,285968803.83,0.00,0.00,0.00,0.00,11655.00,299478.00,0.00,0.00,0.00,0.00,2607905.04,5188.14,0.00,288893030.01,02,2 000 @ 9 999,AR500,Nicolet-Yamaska,,,17,Centre-du-Québec
51008,Maskinongé,M,2411,1.00,169057900.00,28256700.00,11908800.00,27816600.00,104988400.00,3242600.00,345271000.00,64531.00,345206469.00,100.00,64531.00,0.00,0.00,53200.00,79300.00,0.00,0.00,0.00,0.00,555058.00,0.00,0.00,345958558.00,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
51015,Louiseville,V,7272,1.00,366375600.00,131666400.00,38588700.00,148946700.00,115534100.00,4981600.00,806093100.00,120983.00,805972117.00,100.00,120983.00,0.00,0.00,704700.00,724700.00,0.00,31477200.00,0.00,0.00,7188612.00,15562370.00,0.00,861750682.00,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
51020,Yamachiche,M,2953,1.08,166426596.00,24296328.00,12810312.00,70927380.00,178605432.00,7547472.00,460613520.00,48638.88,460564881.12,0.00,0.00,0.00,0.00,133812.00,129600.00,0.00,0.00,0.00,0.00,2242250.64,1416.96,0.00,463071960.72,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
51025,Saint-Barnabé,P,1191,1.19,68572441.00,4116329.00,2087855.00,6651386.00,57956689.00,1507611.00,140892311.00,503252.19,140389058.81,0.00,0.00,0.00,0.00,833.00,92225.00,0.00,0.00,0.00,0.00,273907.06,0.00,0.00,140756023.87,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51030,Saint-Sévère,P,340,1.08,16391052.00,312228.00,271944.00,2193048.00,34526520.00,217080.00,53911872.00,308.88,53911563.12,0.00,0.00,0.00,0.00,4212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53915775.12,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51035,Saint-Léon-le-Grand,P,953,1.11,51252807.00,1653345.00,2110554.00,2817624.00,112725384.00,1397379.00,171957093.00,18561.42,171938531.58,0.00,0.00,0.00,0.00,6660.00,0.00,0.00,0.00,0.00,0.00,1058107.50,0.00,0.00,173003299.08,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51040,Sainte-Ursule,M,1363,1.25,84840375.00,8209375.00,10317750.00,3579250.00,72681375.00,7001750.00,186629875.00,0.00,186629875.00,0.00,0.00,0.00,0.00,18750.00,130125.00,0.00,290750.00,0.00,0.00,1512900.00,0.00,0.00,188582400.00,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51045,Saint-Justin,M,987,1.39,77170159.00,3928279.00,9988123.00,3964558.00,91524550.00,5550965.00,192126634.00,92498.94,192034135.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1043828.84,0.00,0.00,193077963.90,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51050,Saint-Édouard-de-Maskinongé,M,741,1.32,54210816.00,890340.00,7612308.00,6562248.00,10481196.00,7497996.00,87254904.00,0.00,87254904.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87254904.00,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51055,Sainte-Angèle-de-Prémont,M,617,1.25,37655375.00,2210250.00,6539000.00,5773500.00,13112250.00,4838750.00,70129125.00,0.00,70129125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,70129125.00,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51060,Saint-Paulin,M,1594,1.00,88124800.00,10592900.00,8332000.00,21987100.00,57042100.00,4585500.00,190664400.00,2075.00,190662325.00,100.00,2075.00,0.00,0.00,0.00,85800.00,0.00,0.00,0.00,0.00,1621386.00,0.00,0.00,192371586.00,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51065,Saint-Alexis-des-Monts,P,3063,1.59,330023580.00,23693544.00,146528835.00,65127354.00,4578246.00,73610799.00,643562358.00,0.00,643562358.00,0.00,0.00,0.00,0.00,0.00,85701.00,0.00,0.00,0.00,0.00,0.00,4093149.72,0.00,647741208.72,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
51070,Saint-Mathieu-du-Parc,M,1429,1.32,201321516.00,7056984.00,115420140.00,25438380.00,1725240.00,32956572.00,383918832.00,0.00,383918832.00,0.00,0.00,0.00,0.00,4884.00,3275316.00,0.00,0.00,0.00,0.00,2355627.12,0.00,0.00,389554659.12,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51075,Saint-Élie-de-Caxton,M,1981,1.25,220348125.00,10452250.00,77449000.00,12815500.00,3952750.00,28516125.00,353533750.00,0.00,353533750.00,0.00,0.00,0.00,0.00,0.00,111000.00,0.00,0.00,0.00,0.00,2889372.50,0.00,0.00,356534122.50,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51080,Charette,M,1033,1.18,72624516.00,7188206.00,3449966.00,8933072.00,22775180.00,4603770.00,119574710.00,21170.38,119553539.62,100.00,21170.38,0.00,0.00,0.00,63012.00,0.00,0.00,0.00,0.00,1316710.08,0.00,0.00,120954432.08,01,1 @ 1 999,AR510,Maskinongé,,,04,Mauricie
51085,Saint-Boniface,M,5278,1.00,434143400.00,40136100.00,20082000.00,30892400.00,28308700.00,21713300.00,575275900.00,0.00,575275900.00,0.00,0.00,0.00,0.00,12600.00,0.00,1348700.00,1054600.00,0.00,0.00,6007320.00,0.00,0.00,583699120.00,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
51090,Saint-Étienne-des-Grès,P,4693,1.00,382453400.00,23162400.00,11887100.00,26164100.00,60355100.00,13091700.00,517113800.00,11397.00,517102403.00,100.00,11397.00,0.00,0.00,36600.00,62400.00,0.00,466100.00,0.00,0.00,2969794.00,0.00,0.00,520648694.00,02,2 000 @ 9 999,AR510,Maskinongé,,,04,Mauricie
52007,Lavaltrie,V,15578,1.35,1476336915.00,297090450.00,76744665.00,203299470.00,131890815.00,83774655.00,2269136970.00,1270398.60,2267866571.40,0.00,0.00,0.00,0.00,6043410.00,804195.00,0.00,4138155.00,0.00,0.00,21975610.50,13468094.10,0.00,2314296036.00,03,10 000 @ 24 999,AR520,D'Autray,,,14,Lanaudière
52017,Lanoraie,M,5458,1.00,558496200.00,88804500.00,17792400.00,75788500.00,129347100.00,25251100.00,895479800.00,36934.00,895442866.00,100.00,36934.00,0.00,0.00,6700.00,184100.00,0.00,5569200.00,0.00,0.00,3635634.00,0.00,0.00,904875434.00,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52030,Sainte-Élisabeth,M,1477,1.00,108749700.00,16910400.00,2832800.00,8590000.00,280155300.00,1930900.00,419169100.00,26113.00,419142987.00,100.00,26113.00,0.00,0.00,0.00,0.00,0.00,2721700.00,0.00,0.00,538904.00,0.00,0.00,422429704.00,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52035,Berthierville,V,4330,1.27,202630405.00,145603722.00,32201993.00,172136181.00,6177153.00,20796377.00,579545831.00,0.00,579545831.00,0.00,0.00,0.00,0.00,169037.00,567182.00,0.00,1476502.00,0.00,0.00,5631058.08,20771035.42,0.00,608160645.50,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52040,Sainte-Geneviève-de-Berthier,M,2369,1.14,206017380.00,20706276.00,6382176.00,24995868.00,147462648.00,5483970.00,411048318.00,765466.68,410282851.32,0.00,0.00,0.00,0.00,11449704.00,0.00,0.00,0.00,0.00,0.00,1965884.40,0.00,0.00,423698439.72,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52045,Saint-Ignace-de-Loyola,M,2204,1.27,219009341.00,26319480.00,13923772.00,8607171.00,39958264.00,12733782.00,320551810.00,139566.65,320412243.35,0.00,0.00,0.00,0.00,54737.00,336169.00,0.00,0.00,0.00,0.00,4386585.08,0.00,0.00,325189734.43,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52050,La Visitation-de-l'Île-Dupas,M,678,1.25,80115625.00,5684625.00,6269125.00,516625.00,49532375.00,1939750.00,144058125.00,239657.50,143818467.50,0.00,0.00,0.00,0.00,0.00,10250.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143828717.50,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52055,Saint-Barthélemy,P,2146,1.05,161962920.00,13928565.00,17736915.00,16634205.00,151549440.00,14795235.00,376607280.00,117827.85,376489452.15,0.00,0.00,0.00,0.00,0.00,116130.00,0.00,0.00,0.00,0.00,1863117.90,0.00,0.00,378468700.05,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52062,Saint-Cuthbert,M,1929,1.32,156590544.00,18268800.00,15789708.00,24307668.00,257513916.00,14603424.00,487074060.00,171610.56,486902449.44,0.00,0.00,0.00,0.00,658284.00,102696.00,0.00,0.00,0.00,0.00,1788233.04,0.00,0.00,489451662.48,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52070,Saint-Norbert,P,1125,1.43,95518852.00,10492625.00,8201479.00,9225931.00,141079653.00,6423274.00,270941814.00,118446.90,270823367.10,0.00,0.00,0.00,0.00,429.00,0.00,0.00,0.00,0.00,0.00,1198279.94,0.00,0.00,272022076.04,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52075,Saint-Cléophas-de-Brandon,M,249,1.08,20483064.00,977940.00,1347948.00,1941084.00,21883932.00,2059344.00,48693312.00,0.00,48693312.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48693312.00,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52080,Saint-Gabriel,V,2767,1.00,131813600.00,49466600.00,12187900.00,33706800.00,0.00,4382400.00,231557300.00,0.00,231557300.00,0.00,0.00,0.00,0.00,0.00,0.00,558200.00,4605800.00,0.00,0.00,2460082.00,0.00,0.00,239181382.00,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52085,Saint-Gabriel-de-Brandon,M,2766,1.00,338450600.00,16925700.00,35832500.00,24148800.00,56162000.00,22957700.00,494477300.00,2655.00,494474645.00,100.00,2655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5291214.00,0.00,499768514.00,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
52090,Saint-Didace,P,725,1.28,105692416.00,5617152.00,29507968.00,4558080.00,37035008.00,29847424.00,212258048.00,16551.68,212241496.32,0.00,0.00,0.00,0.00,51712.00,0.00,0.00,0.00,0.00,0.00,545162.24,0.00,0.00,212838370.56,01,1 @ 1 999,AR520,D'Autray,,,14,Lanaudière
52095,Mandeville,M,2400,1.49,374918717.00,16868439.00,126177223.00,19849333.00,16075163.00,51693762.00,605582637.00,29878.97,605552758.03,0.00,0.00,0.00,0.00,128885.00,0.00,0.00,0.00,0.00,0.00,1391141.48,0.00,0.00,607072784.51,02,2 000 @ 9 999,AR520,D'Autray,,,14,Lanaudière
53005,Saint-David,M,914,1.16,59614604.00,1938708.00,643916.00,1413924.00,305056104.00,1032980.00,369700236.00,0.00,369700236.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1025203.36,0.00,0.00,370725439.36,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53010,Massueville,VL,550,1.14,34480098.00,5210484.00,327408.00,6156570.00,1716384.00,825360.00,48716304.00,0.00,48716304.00,0.00,0.00,0.00,0.00,0.00,85386.00,0.00,0.00,0.00,0.00,1395749.88,0.00,0.00,50197439.88,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53015,Saint-Aimé,M,480,1.09,30504304.00,985796.00,109327.00,2306113.00,236876293.00,109.00,270781942.00,0.00,270781942.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23775.08,0.00,270805717.08,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53020,Saint-Robert,M,1887,1.27,173573313.00,7481316.00,5445633.00,20483830.00,211241894.00,3517011.00,421742997.00,0.00,421742997.00,0.00,0.00,0.00,0.00,0.00,91313.00,0.00,0.00,0.00,0.00,1763923.32,0.00,0.00,423598233.32,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53025,Sainte-Victoire-de-Sorel,M,2542,1.27,257167507.00,22583648.00,14394688.00,18387060.00,161273998.00,6403848.00,480210749.00,19545.30,480191203.70,0.00,0.00,0.00,0.00,0.00,127.00,0.00,0.00,0.00,0.00,1629999.28,0.00,0.00,481821329.98,02,2 000 @ 9 999,AR530,Pierre-De Saurel,,,16,Montérégie
53032,Saint-Ours,V,1780,1.20,201005520.00,24483120.00,16075800.00,19847880.00,191047560.00,11238000.00,463697880.00,104192.40,463593687.60,0.00,0.00,0.00,0.00,0.00,1157880.00,0.00,103080.00,0.00,0.00,1967901.60,0.00,0.00,466822549.20,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53040,Saint-Roch-de-Richelieu,M,2580,1.25,293175375.00,26052250.00,9438500.00,13161625.00,49414375.00,9578125.00,400820250.00,0.00,400820250.00,0.00,0.00,0.00,0.00,0.00,500000.00,0.00,0.00,0.00,0.00,4553972.50,102.50,0.00,405874325.00,02,2 000 @ 9 999,AR530,Pierre-De Saurel,,,16,Montérégie
53050,Saint-Joseph-de-Sorel,V,1664,1.00,45728000.00,40357500.00,1839000.00,139854500.00,0.00,843700.00,228622700.00,0.00,228622700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,523500.00,0.00,0.00,3064340.00,0.00,0.00,232210540.00,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53052,Sorel-Tracy,V,36093,1.00,2497978000.00,799988200.00,123954100.00,617076300.00,38512900.00,84264400.00,4161773900.00,0.00,4161773900.00,0.00,0.00,0.00,0.00,208100.00,4863300.00,117845800.00,92687100.00,0.00,25418000.00,24947598.00,64015350.00,0.00,4491759148.00,04,25 000 @ 99 999,AR530,Pierre-De Saurel,,,16,Montérégie
53065,Sainte-Anne-de-Sorel,M,2795,1.08,278593560.00,40857696.00,17306028.00,4741740.00,30005424.00,4638492.00,376142940.00,62128.08,376080811.92,0.00,0.00,0.00,0.00,10800.00,298188.00,0.00,0.00,0.00,0.00,2382352.56,0.00,0.00,378772152.48,02,2 000 @ 9 999,AR530,Pierre-De Saurel,,,16,Montérégie
53072,Yamaska,M,1756,1.27,132728081.00,17118584.00,20993735.00,8113141.00,140622528.00,5290566.00,324866635.00,0.00,324866635.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,545719.00,0.00,0.00,1168867.36,56756.30,0.00,326637977.66,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
53085,Saint-Gérard-Majella,P,241,1.05,11826465.00,418110.00,291480.00,1505595.00,109575060.00,328125.00,123944835.00,18207.00,123926628.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123926628.00,01,1 @ 1 999,AR530,Pierre-De Saurel,,,16,Montérégie
54008,Saint-Pie,V,5918,1.15,472688640.00,98084765.00,17596265.00,102753075.00,437765555.00,7101020.00,1135989320.00,7553490.95,1128435829.05,0.00,0.00,0.00,0.00,64860.00,128225.00,0.00,1045350.00,0.00,0.00,5425739.10,0.00,0.00,1135100003.15,02,2 000 @ 9 999,AR540,Les Maskoutains,,,16,Montérégie
54017,Saint-Damase,M,2574,1.32,258608460.00,32326668.00,6711144.00,46903296.00,415270812.00,3283896.00,763104276.00,65799010.20,697305265.80,50.00,32899505.10,0.00,0.00,0.00,198660.00,0.00,847176.00,0.00,0.00,2482376.16,0.00,0.00,733732983.06,02,2 000 @ 9 999,AR540,Les Maskoutains,,,16,Montérégie
