"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
26040,Sainte-Hénédine,P,1328,1.02,76390146.00,4380288.00,3379872.00,7127148.00,60730494.00,2437086.00,154445034.00,0.00,0.00,258672.00,95064.00,2147768.61,0.00,662277.33,0.00,0.00,157608815.94,01,1 @ 1 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26048,Scott,M,2649,0.99,185034366.00,18275796.00,21877713.00,37482093.00,27638721.00,8484399.00,298793088.00,0.00,0.00,776853.00,86823.00,0.00,0.00,985044.06,70.79,0.00,300641878.85,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26055,Saint-Bernard,M,2470,1.01,152428291.00,7379060.00,8903655.00,20423210.00,136577149.00,4120396.00,329831761.00,0.00,0.00,3535.00,94435.00,789953.32,0.00,1664266.89,7293.72,0.00,332391244.93,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26063,Saint-Isidore,M,3072,0.99,209962467.00,11073249.00,16078491.00,32451804.00,137145492.00,5934555.00,412646058.00,0.00,0.00,579249.00,79497.00,2827288.04,0.00,1408692.29,0.00,0.00,417540784.32,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
26070,Saint-Lambert-de-Lauzon,M,6762,1.01,559953292.00,42343745.00,16755799.00,62920172.00,75955939.00,22018606.00,779947553.00,0.00,0.00,1093426.00,170690.00,1616690.34,0.00,4314485.18,0.00,0.00,787142844.51,02,2 000 @ 9 999,AR260,La Nouvelle-Beauce,,,12,Chaudière-Appalaches
27008,Saint-Victor,M,2442,1.00,121578000.00,9076100.00,35316400.00,37123300.00,51797200.00,3190400.00,258081400.00,0.00,0.00,0.00,132200.00,266175.00,0.00,1708778.50,0.00,0.00,260188553.50,02,2 000 @ 9 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27015,Saint-Alfred,M,517,0.99,28841175.00,685872.00,5579541.00,11292039.00,9070479.00,2226906.00,57696012.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57696012.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27028,Beauceville,V,6297,1.00,302060500.00,49357100.00,13123500.00,117157000.00,33390600.00,7387500.00,522476200.00,0.00,0.00,1233800.00,1341400.00,17309994.00,0.00,4778988.50,11044891.00,0.00,558185273.50,02,2 000 @ 9 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27035,Saint-Odilon-de-Cranbourne,P,1379,1.00,59768900.00,2994800.00,3617100.00,31068700.00,36787900.00,717700.00,134955100.00,0.00,0.00,6100.00,67700.00,0.00,0.00,1012440.00,10296.00,0.00,136051636.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27043,Saint-Joseph-de-Beauce,V,4891,1.02,238704582.00,30306648.00,10030374.00,81251466.00,29866722.00,3587136.00,393746928.00,0.00,0.00,9249054.00,194412.00,1988920.44,0.00,3116153.04,10052744.13,0.00,418348211.61,02,2 000 @ 9 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27050,Saint-Joseph-des-Érables,M,412,1.02,16738404.00,118320.00,838950.00,10219074.00,21640320.00,102408.00,49657476.00,0.00,0.00,82824.00,0.00,0.00,0.00,0.00,0.00,0.00,49740300.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27055,Saint-Jules,P,550,1.00,18253300.00,898000.00,1599900.00,13090100.00,25496700.00,80400.00,59418400.00,0.00,0.00,0.00,65100.00,0.00,0.00,0.00,0.00,0.00,59483500.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27060,Tring-Jonction,VL,1422,0.99,71366724.00,6836940.00,2864268.00,15622497.00,7171659.00,2433222.00,106295310.00,0.00,0.00,591723.00,62073.00,0.00,0.00,711247.68,0.00,0.00,107660353.68,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27065,Saint-Frédéric,P,1076,1.02,48304548.00,3201168.00,3297762.00,22620438.00,25566198.00,1007862.00,103997976.00,0.00,0.00,140658.00,69870.00,721410.30,0.00,679124.16,0.00,0.00,105609038.46,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27070,Saint-Séverin,P,276,1.15,14675265.00,664585.00,5704575.00,17545435.00,15371935.00,660100.00,54621895.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2384.53,0.00,54624279.53,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
28005,Saint-Zacharie,M,1658,1.06,64393728.00,6327458.00,12431362.00,23920914.00,33656696.00,3868364.00,144598522.00,0.00,0.00,0.00,65720.00,0.00,0.00,1183915.59,0.00,0.00,145848157.59,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28015,Sainte-Aurélie,M,832,1.00,52062500.00,2639100.00,13347900.00,14200800.00,16496400.00,3035200.00,101781900.00,0.00,0.00,0.00,0.00,0.00,0.00,311454.00,0.00,0.00,102093354.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28020,Saint-Prosper,M,3579,0.99,159439797.00,16397766.00,7753185.00,36837207.00,22928004.00,2475693.00,245831652.00,0.00,0.00,0.00,66726.00,2729328.03,0.00,1627984.22,8089734.51,0.00,258345424.76,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28025,Saint-Benjamin,M,1009,0.98,51645216.00,2941764.00,1957648.00,16154124.00,19761112.00,1987048.00,94446912.00,0.00,0.00,159936.00,0.00,0.00,0.00,382722.34,0.00,0.00,94989570.34,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28030,Sainte-Rose-de-Watford,M,730,1.01,37897422.00,997375.00,6371484.00,13972946.00,12559552.00,1651451.00,73450230.00,0.00,0.00,99990.00,40299.00,0.00,0.00,736809.65,0.00,0.00,74327328.65,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28035,Saint-Louis-de-Gonzague,M,362,0.99,15055722.00,284328.00,1783485.00,15062553.00,15962265.00,1655775.00,49804128.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1557.27,0.00,49805685.27,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28040,Saint-Cyprien,P,488,1.12,21269024.00,1850912.00,2427824.00,10591952.00,10878448.00,1654688.00,48672848.00,0.00,0.00,0.00,48384.00,0.00,0.00,583943.36,0.00,0.00,49305175.36,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28045,Sainte-Justine,M,1811,1.09,83940682.00,8769159.00,4935629.00,29038145.00,13474798.00,3941113.00,144099526.00,0.00,0.00,143989.00,85456.00,0.00,0.00,475091.76,3800578.21,0.00,148604640.97,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28053,Lac-Etchemin,M,3892,0.98,251234466.00,29467816.00,34292062.00,61701682.00,22641724.00,9542554.00,408880304.00,0.00,0.00,1314082.00,51058.00,17869652.71,0.00,2436754.32,0.00,0.00,430551851.03,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28060,Saint-Luc-de-Bellechasse,M,435,1.03,26216281.00,2731354.00,5274630.00,28719181.00,4292628.00,606258.00,67840332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67840332.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28065,Sainte-Sabine,P,353,1.04,15682784.00,1922544.00,2789176.00,10377224.00,7677384.00,317304.00,38766416.00,0.00,0.00,0.00,43680.00,0.00,0.00,0.00,0.00,0.00,38810096.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28070,Saint-Camille-de-Lellis,P,727,0.94,27250506.00,2203078.00,2168768.00,19430082.00,13607816.00,359268.00,65019518.00,0.00,0.00,105280.00,80276.00,0.00,0.00,1058624.71,0.00,0.00,66263698.71,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28075,Saint-Magloire,M,656,0.99,33753357.00,3021183.00,5013756.00,30054420.00,11621511.00,642906.00,84107133.00,0.00,0.00,0.00,0.00,0.00,0.00,1149336.05,0.00,0.00,85256469.05,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
29005,Saint-Théophile,M,703,0.98,24588200.00,1245188.00,7567756.00,42854400.40,21043932.00,4345222.00,101644698.40,0.00,0.00,320754.00,4511724.00,0.00,0.00,623623.00,0.00,0.00,107100799.40,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29013,Saint-Gédéon-de-Beauce,M,2157,1.06,94953634.00,6619700.00,3063824.00,45350934.00,21765510.00,3068488.00,174822090.00,0.00,0.00,0.00,0.00,427069.76,0.00,1240606.51,757.90,0.00,176490524.17,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29020,Saint-Hilaire-de-Dorset,P,99,1.01,2893549.00,274013.00,185335.00,28674506.00,13766401.00,118574.00,45912378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45912378.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29025,Saint-Évariste-de-Forsyth,M,566,0.97,23245371.00,1184467.00,9263500.00,30754820.00,37848915.00,332904.00,102629977.00,0.00,0.00,0.00,46463.00,0.00,0.00,233102.16,832.26,0.00,102910374.42,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29030,La Guadeloupe,VL,1774,1.03,66326953.00,10798417.00,6258177.00,30488927.00,13126320.00,1854206.00,128853000.00,0.00,0.00,0.00,177881.00,2134185.24,0.00,1188630.30,0.00,0.00,132353696.54,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29038,Saint-Honoré-de-Shenley,M,1548,0.99,68977161.00,4150377.00,1139985.00,33749199.00,68075370.00,1602711.00,177694803.00,0.00,0.00,0.00,51678.00,0.00,0.00,936556.34,353.93,0.00,178683391.26,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29045,Saint-Martin,P,2550,0.98,102316606.00,12931688.00,3575138.00,43351966.00,30780820.00,2094554.00,195050772.00,0.00,0.00,25676.00,83006.00,592671.17,0.00,2490778.29,8684686.01,0.00,206927589.47,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29050,Saint-René,P,799,1.00,48318000.00,1553500.00,1500500.00,22675100.00,5868800.00,2626900.00,82542800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82542800.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29057,Saint-Côme--Linière,M,3256,1.05,150310440.00,10851435.00,15235080.00,53478600.00,28351680.00,4183830.00,262411065.00,0.00,0.00,0.00,0.00,354545.10,0.00,1685658.98,1201.20,0.00,264452470.28,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29065,Saint-Philibert,M,352,0.99,14661504.00,554103.00,749826.00,14712291.00,19405881.00,107415.00,50191020.00,0.00,0.00,0.00,44055.00,0.00,0.00,0.00,0.00,0.00,50235075.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29073,Saint-Georges,V,33348,1.00,1696681500.00,432657900.00,115886500.00,639090100.00,84156700.00,75239210.00,3043711910.00,0.00,0.00,4612200.00,0.00,55074734.00,30952688.00,18227280.50,63738031.50,0.00,3216316844.00,04,25 000 @ 99 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29095,Lac-Poulin,VL,146,1.06,34333612.00,2314086.00,21489698.00,313654.00,189740.00,1851078.00,60491868.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60491868.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29100,Saint-Benoît-Labre,M,1623,0.99,79782417.00,5984946.00,17226693.00,33831072.00,47558709.00,2433915.00,186817752.00,0.00,0.00,0.00,74547.00,0.00,0.00,582135.84,0.00,0.00,187474434.84,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29112,Saint-Éphrem-de-Beauce,M,2381,0.99,104784174.00,11023947.00,3172158.00,40568517.00,74945277.00,1996038.00,236490111.00,0.00,0.00,0.00,171468.00,0.00,0.00,1878775.47,0.00,0.00,238540354.47,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29120,Notre-Dame-des-Pins,P,1718,1.08,97380144.00,25167240.00,14184072.00,25878096.00,5020272.00,3776652.00,171406476.00,0.00,0.00,79056.00,73440.00,0.00,0.00,940230.72,0.00,0.00,172499202.72,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29125,Saint-Simon-les-Mines,M,598,1.10,36813040.00,1854270.00,1631740.00,12378190.00,10048720.00,1242340.00,63968300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,63968300.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
30005,Saint-Augustin-de-Woburn,P,696,1.01,32219101.00,2680742.00,6166353.00,22872864.00,20617534.00,3174430.00,87731024.00,0.00,0.00,213615.00,290173.00,0.00,0.00,821951.13,0.00,0.00,89056763.13,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30010,Notre-Dame-des-Bois,M,960,1.01,39404140.00,1312394.00,43293549.00,21036280.00,15395127.00,12588135.00,133029625.00,0.00,0.00,193920.00,0.00,0.00,0.00,581330.75,216.65,0.00,133805092.40,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30015,Val-Racine,M,167,1.02,11783244.00,1702686.00,9367068.00,10292820.00,4810524.00,1333650.00,39289992.00,0.00,0.00,11934.00,0.00,0.00,0.00,0.00,0.00,0.00,39301926.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30020,Piopolis,M,348,1.00,37755700.00,5336400.00,31352500.00,8733400.00,11806400.00,6380500.00,101364900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101364900.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30025,Frontenac,M,1763,1.00,136268300.00,13262200.00,42714700.00,24748700.00,31128600.00,8696300.00,256818800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1287.00,0.00,256820087.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30030,Lac-Mégantic,V,5601,1.02,241858728.00,102732972.00,28173318.00,147565440.00,2589576.00,9258948.00,532178982.00,816.00,0.00,3256554.00,68646.00,18749255.46,0.00,4473380.34,12361999.65,0.00,571089633.45,02,2 000 @ 9 999,AR300,Le Granit,,,05,Estrie
30035,Marston,CT,720,1.00,55919000.00,4857100.00,24206800.00,7941000.00,8395800.00,6644500.00,107964200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107964200.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30040,Milan,M,312,1.03,16852551.00,622429.00,8103937.00,14597263.00,15469158.00,344947.00,55990285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55990285.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30045,Nantes,M,1413,1.03,68858178.00,4603585.00,11619121.00,20531196.00,23168923.00,3758779.00,132539782.00,0.00,0.00,0.00,51809.00,0.00,0.00,656618.82,0.00,0.00,133248209.82,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30050,Sainte-Cécile-de-Whitton,M,865,1.00,37433000.00,1725300.00,17842800.00,18759900.00,24511300.00,1585400.00,101857700.00,0.00,0.00,0.00,0.00,0.00,0.00,616544.50,0.00,0.00,102474244.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30055,Audet,M,757,1.05,28481460.00,645960.00,3672795.00,12491115.00,27005370.00,602175.00,72898875.00,0.00,0.00,0.00,0.00,0.00,0.00,571320.75,0.00,0.00,73470195.75,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30070,Saint-Robert-Bellarmin,M,568,1.04,19184360.00,234728.00,2926248.00,20530224.00,16757728.00,228384.00,59861672.00,0.00,0.00,0.00,0.00,0.00,0.00,664406.60,0.00,0.00,60526078.60,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30072,Saint-Ludger,M,1045,1.00,39244000.00,2299900.00,6281100.00,12009800.00,39999700.00,886200.00,100720700.00,0.00,0.00,0.00,0.00,0.00,0.00,536107.00,0.00,0.00,101256807.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30080,Lac-Drolet,M,1033,0.98,47057542.00,4685184.00,18771214.00,18133528.00,25845148.00,2619148.00,117111764.00,0.00,0.00,0.00,42238.00,0.00,0.00,651440.79,0.00,0.00,117805442.79,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30085,Saint-Sébastien,M,651,1.00,25927000.00,2211800.00,4183300.00,14575100.00,24580500.00,260300.00,71738000.00,0.00,0.00,0.00,0.00,0.00,0.00,624695.50,715.00,0.00,72363410.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30090,Courcelles,M,782,1.00,27726000.00,3244600.00,5004900.00,10419100.00,26762600.00,662300.00,73819500.00,0.00,0.00,0.00,0.00,0.00,0.00,608679.50,0.00,0.00,74428179.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30095,Lambton,M,1607,1.08,91746648.00,9418464.00,123980976.00,19408140.00,39725640.00,10985220.00,295265088.00,0.00,0.00,5832.00,118152.00,1554796.62,0.00,840308.04,154.44,0.00,297784331.10,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30100,Saint-Romain,M,713,1.10,38589870.00,2848560.00,31761400.00,16533660.00,20048600.00,3514280.00,113296370.00,0.00,0.00,0.00,0.00,290840.55,0.00,1205468.55,0.00,0.00,114792679.10,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30105,Stornoway,M,527,1.00,23352000.00,1543100.00,4587500.00,13873300.00,34748400.00,825700.00,78930000.00,0.00,0.00,448900.00,49400.00,0.00,0.00,681180.50,1430.00,0.00,80110910.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30110,Stratford,CT,933,1.00,99083600.00,3064000.00,127703500.00,16018700.00,19274600.00,14045200.00,279189600.00,0.00,0.00,59700.00,0.00,0.00,0.00,805948.00,500.50,0.00,280055748.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
31008,Beaulac-Garthby,M,972,1.04,86137896.00,6074016.00,93892864.00,10769200.00,17629872.00,17171960.00,231675808.00,0.00,0.00,648752.00,311376.00,0.00,0.00,675858.04,0.00,0.00,233311794.04,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31015,Disraeli,V,2374,1.01,99235530.00,19596626.00,9282708.00,23496034.00,309161.00,3121506.00,155041565.00,0.00,0.00,101.00,0.00,4246596.51,0.00,1320379.06,9262945.84,0.00,169871587.41,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31020,Disraeli,P,1138,1.09,87840157.00,4212305.00,45529300.00,13320127.00,22922591.00,7400882.00,181225362.00,0.00,0.00,191622.00,0.00,0.00,0.00,0.00,0.00,0.00,181416984.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,178,1.00,12198300.00,123100.00,6949400.00,8975950.00,11783100.00,1190300.00,41220150.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5648.50,0.00,41225798.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31030,Saint-Fortunat,M,262,1.02,9495588.00,715530.00,1517454.00,6961092.00,26883324.00,261222.00,45834210.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,510.51,0.00,45834720.51,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31035,Saint-Julien,M,368,1.16,21993716.00,215296.00,2049604.00,6458300.00,31665564.00,874060.00,63256540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3566.42,0.00,63260106.42,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31040,Irlande,M,869,1.00,40757500.00,1762300.00,5918800.00,10480400.00,41806800.00,703300.00,101429100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101429100.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31045,Saint-Joseph-de-Coleraine,M,1718,1.00,108729000.00,9628800.00,79583700.00,22126800.00,6987700.00,6324700.00,233380700.00,0.00,0.00,92200.00,76200.00,0.00,0.00,1057342.00,1001.00,0.00,234607443.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31050,Sainte-Praxède,P,315,1.04,35512672.00,1102192.00,34576776.00,14744184.00,18272072.00,6811168.00,111019064.00,0.00,0.00,3517592.00,0.00,0.00,0.00,0.00,7807.80,0.00,114544463.80,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31056,Adstock,M,2768,1.00,193601300.00,10896200.00,121234400.00,48444800.00,72502000.00,9114900.00,455793600.00,100.00,0.00,3001355.00,72400.00,0.00,0.00,840625.50,6149.00,0.00,459714229.50,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31060,Sainte-Clotilde-de-Beauce,M,558,1.04,21026304.00,3226808.00,1934296.00,12656800.00,27474928.00,296296.00,66615432.00,0.00,0.00,0.00,0.00,0.00,0.00,502227.44,1635.92,0.00,67119295.36,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31084,Thetford Mines,V,25670,1.01,1026756203.00,231912160.00,113703780.00,392823845.00,51049137.00,21517343.00,1837762468.00,480962.00,0.00,11301698.00,238562.00,48517608.36,30144536.76,12980357.39,45746469.34,0.00,1987172661.85,04,25 000 @ 99 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31095,Saint-Adrien-d'Irlande,M,396,1.00,14208500.00,199000.00,2242200.00,3164500.00,23430600.00,365700.00,43610500.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.50,0.00,43610857.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31100,Saint-Jean-de-Brébeuf,M,363,1.00,15010900.00,0.00,1118500.00,1894400.00,36216700.00,110500.00,54351000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1430.00,0.00,54352430.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31105,Kinnear's Mills,M,359,1.00,17653700.00,694500.00,3867200.00,5932900.00,35020200.00,430500.00,63599000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.50,0.00,63599214.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31122,East Broughton,M,2192,0.98,88708130.00,12312622.00,2090928.00,11290776.00,1854650.00,1749202.00,118006308.00,0.00,0.00,68110.00,65856.00,1770477.80,0.00,1184673.49,0.00,0.00,121095425.29,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31130,Sacré-Coeur-de-Jésus,P,536,1.05,19496085.00,120960.00,3532305.00,9525180.00,37978710.00,374115.00,71027355.00,0.00,0.00,69300.00,0.00,0.00,0.00,0.00,3678.68,0.00,71100333.68,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31135,Saint-Pierre-de-Broughton,M,887,1.10,43885930.00,2278100.00,3620430.00,14712280.00,51329080.00,1044890.00,116870710.00,0.00,0.00,36300.00,106700.00,0.00,0.00,741748.15,8258.25,0.00,117763716.40,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31140,Saint-Jacques-de-Leeds,M,681,1.00,32466400.00,2627000.00,1957300.00,8162500.00,40071300.00,415600.00,85700100.00,0.00,0.00,200.00,50500.00,0.00,0.00,494637.00,5291.00,0.00,86250728.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
32013,Saint-Ferdinand,M,2050,0.99,146003418.00,20819502.00,49910454.00,23550219.00,62335449.00,14802084.00,317421126.00,0.00,0.00,18612.00,0.00,2483716.95,0.00,1097025.93,637.07,0.00,321021117.95,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32023,Sainte-Sophie-d'Halifax,M,584,1.11,29264706.00,3339435.00,5107221.00,1886667.00,60890271.00,6962475.00,107450775.00,0.00,0.00,0.00,0.00,0.00,0.00,648491.42,476.19,0.00,108099742.61,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32033,Princeville,V,6230,1.08,296794044.00,59120712.00,18244332.00,118684548.00,104021496.00,19018908.00,615884040.00,77112.00,0.00,13932.00,339120.00,961880.40,0.00,2038839.66,2902699.80,0.00,622217623.86,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32040,Plessisville,V,6583,1.01,242221331.00,76983412.00,26328276.00,129506442.00,6856183.00,2291791.00,484187435.00,0.00,0.00,1790528.00,0.00,7112908.34,0.00,2136841.85,12219572.37,0.00,507447285.55,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32045,Plessisville,P,2628,1.12,165958128.00,7606032.00,8257984.00,39433408.00,72012192.00,12875184.00,306142928.00,0.00,0.00,898464.00,0.00,0.00,0.00,970329.36,0.00,0.00,308011721.36,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32050,Saint-Pierre-Baptiste,P,523,1.02,26239092.00,1222062.00,19495464.00,4193526.00,52670964.00,4076226.00,107897334.00,0.00,0.00,0.00,0.00,0.00,0.00,480316.98,948.09,0.00,108378599.07,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32058,Inverness,M,902,1.01,49965912.00,3486924.00,29700868.00,5520054.00,80207837.00,11903759.00,180785354.00,0.00,0.00,0.00,48076.00,0.00,0.00,526014.06,5199.48,0.00,181364643.54,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32065,Lyster,M,1621,1.05,64359855.00,8765085.00,12664995.00,21248535.00,63235935.00,8756580.00,179030985.00,62370.00,0.00,2835.00,101850.00,1471859.03,0.00,456305.85,1126.13,0.00,181127331.00,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32072,Laurierville,M,1322,1.09,60951928.00,5080054.00,5973963.00,19799850.00,56355943.00,8207918.00,156369656.00,0.00,0.00,0.00,0.00,0.00,0.00,902487.30,0.00,0.00,157272143.30,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32080,Notre-Dame-de-Lourdes,P,697,1.00,43126700.00,2553100.00,6727400.00,12326800.00,36347500.00,2348700.00,103430200.00,0.00,0.00,0.00,0.00,0.00,0.00,401472.50,0.00,0.00,103831672.50,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32085,Villeroy,M,467,1.11,27194778.00,1830945.00,3576531.00,24437427.00,18382266.00,2424018.00,77845965.00,23532.00,0.00,0.00,0.00,0.00,0.00,489443.96,0.00,0.00,78358940.96,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
