"cod_geo","nom_mun","designation","population","facteur_comparatif","RFU0100","RFU0200","RFU0300","RFU0400","RFU0500","RFU0600","RFU0700","RFU0800","RFU0900","RFU1000","RFU1100","RFU1300","RFU1400","RFU1501","RFU1502","RFU1600","RFU3000","no_classe_population","classe_population","cod_mrc","nom_mrc","cod_cm","nom_cm","no_reg","desc_reg" 
27050,Saint-Joseph-des-Érables,M,413,1.01,17716612.00,122210.00,876781.00,11051824.00,23616830.00,106656.00,53490913.00,0.00,0.00,91506.00,0.00,0.00,0.00,0.00,0.00,0.00,53582419.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27055,Saint-Jules,P,545,1.02,18722304.00,915960.00,1633632.00,13775100.00,26124444.00,101898.00,61273338.00,0.00,0.00,0.00,66402.00,0.00,0.00,0.00,0.00,0.00,61339740.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27060,Tring-Jonction,VL,1431,1.00,76700000.00,7062400.00,2911800.00,16996500.00,7886400.00,2555600.00,114112700.00,0.00,0.00,629400.00,66800.00,0.00,0.00,762047.00,0.00,0.00,115570947.00,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27065,Saint-Frédéric,P,1082,1.00,49740600.00,3580300.00,3217300.00,24368500.00,27363100.00,1140600.00,109410400.00,0.00,0.00,31900.00,70900.00,0.00,0.00,962747.50,0.00,0.00,110475947.50,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
27070,Saint-Séverin,P,278,1.02,13835892.00,629136.00,5814306.00,17016252.00,15187800.00,790908.00,53274294.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2552.55,0.00,53276846.55,01,1 @ 1 999,AR270,Robert-Cliche,,,12,Chaudière-Appalaches
28005,Saint-Zacharie,M,1678,1.01,66137123.00,6471272.00,13123637.00,28487252.00,36255768.00,920211.00,151395263.00,0.00,0.00,0.00,72922.00,0.00,0.00,1225488.55,0.00,0.00,152693673.55,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28015,Sainte-Aurélie,M,860,0.99,54992223.00,2794869.00,14138982.00,16048989.00,18747828.00,3060882.00,109783773.00,0.00,0.00,0.00,0.00,0.00,0.00,649593.95,0.00,0.00,110433366.95,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28020,Saint-Prosper,M,3564,1.00,174003200.00,17980800.00,8919800.00,40794500.00,26478300.00,2183500.00,270360100.00,0.00,0.00,0.00,72300.00,3083151.50,0.00,2302872.00,8438573.00,0.00,284256996.50,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28025,Saint-Benjamin,M,1041,0.98,54418616.00,2981062.00,2041144.00,16292990.00,19683692.00,1745478.00,97162982.00,0.00,0.00,159936.00,0.00,0.00,0.00,382722.34,0.00,0.00,97705640.34,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28030,Sainte-Rose-de-Watford,M,749,0.97,39468330.00,883476.00,6481637.00,15823125.00,13129532.00,495961.00,76282061.00,0.00,0.00,104760.00,41128.00,0.00,0.00,769285.66,0.00,0.00,77197234.66,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28035,Saint-Louis-de-Gonzague,M,378,1.08,16715592.00,310176.00,1958580.00,16523784.00,17439192.00,1792800.00,54740124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1698.84,0.00,54741822.84,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28040,Saint-Cyprien,P,498,0.99,21091851.00,1490049.00,2552517.00,12477168.00,10893168.00,181170.00,48685923.00,0.00,0.00,0.00,43659.00,0.00,0.00,556794.81,0.00,0.00,49286376.81,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28045,Sainte-Justine,M,1809,0.99,83596095.00,8661609.00,5332932.00,32452398.00,14690907.00,644391.00,145378332.00,0.00,0.00,144441.00,81180.00,0.00,0.00,625951.76,4045929.03,0.00,150275833.79,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28053,Lac-Etchemin,M,3867,0.97,250911355.00,29677829.00,33667439.00,62347235.00,23205407.00,9396778.00,409206043.00,0.00,0.00,2052326.00,50537.00,17707964.50,0.00,2411889.48,0.00,0.00,431428759.98,02,2 000 @ 9 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28060,Saint-Luc-de-Bellechasse,M,443,1.08,28558440.00,2670840.00,5606064.00,30209112.00,4733856.00,556524.00,72334836.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,72334836.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28065,Sainte-Sabine,P,346,1.04,16155256.00,1922960.00,2793544.00,10242648.00,8021208.00,304200.00,39439816.00,0.00,0.00,0.00,43680.00,0.00,0.00,0.00,0.00,0.00,39483496.00,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28070,Saint-Camille-de-Lellis,P,715,1.00,29151000.00,2343700.00,2190900.00,20753000.00,14439500.00,406100.00,69284200.00,0.00,0.00,112000.00,85400.00,0.00,0.00,1126196.50,0.00,0.00,70607796.50,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
28075,Saint-Magloire,M,639,1.00,34999300.00,2846700.00,5110900.00,30138500.00,11595200.00,727800.00,85418400.00,0.00,0.00,0.00,0.00,0.00,0.00,1160945.50,0.00,0.00,86579345.50,01,1 @ 1 999,AR280,Les Etchemins,,,12,Chaudière-Appalaches
29005,Saint-Théophile,M,695,1.00,25453700.00,1270600.00,7749900.00,43663080.00,21348800.00,4644500.00,104130580.00,0.00,0.00,327300.00,4603800.00,0.00,0.00,636350.00,0.00,0.00,109698030.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29013,Saint-Gédéon-de-Beauce,M,2177,1.09,98105777.00,7023633.00,3160891.00,46954257.00,23017639.00,3046332.00,181308529.00,0.00,0.00,0.00,0.00,439156.64,0.00,1294734.16,779.35,0.00,183043199.15,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29020,Saint-Hilaire-de-Dorset,P,99,1.01,2975056.00,274013.00,170690.00,28680364.00,13778117.00,125442.00,46003682.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46003682.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29025,Saint-Évariste-de-Forsyth,M,570,0.98,23749222.00,1196678.00,9359000.00,30764258.00,37947070.00,348978.00,103365206.00,0.00,0.00,0.00,46942.00,0.00,0.00,0.00,236416.18,0.00,103648564.18,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29030,La Guadeloupe,VL,1774,1.00,65366400.00,10841500.00,6279800.00,29818900.00,12840200.00,1366400.00,126513200.00,0.00,0.00,0.00,172700.00,2072024.50,0.00,1154010.00,0.00,0.00,129911934.50,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29038,Saint-Honoré-de-Shenley,M,1521,1.02,72354210.00,4279002.00,1178712.00,34708662.00,72485790.00,1568352.00,186574728.00,0.00,0.00,0.00,53244.00,0.00,0.00,964936.83,364.65,0.00,187593273.48,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29045,Saint-Martin,P,2552,1.02,108797178.00,13972368.00,3643032.00,46171932.00,30986580.00,2030208.00,205601298.00,0.00,0.00,26724.00,86394.00,616861.83,0.00,2592442.71,9039162.99,0.00,217962883.53,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29050,Saint-René,P,830,1.01,54443343.00,1703769.00,1576509.00,22798427.00,5905066.00,2286943.00,88714057.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,88714057.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29057,Saint-Côme--Linière,M,3245,1.02,148209672.00,11175324.00,14884350.00,54840198.00,27157194.00,3247578.00,259514316.00,0.00,0.00,0.00,0.00,344415.24,0.00,1637497.29,1166.88,0.00,261497395.41,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29065,Saint-Philibert,M,358,0.96,14425344.00,537312.00,727104.00,14350848.00,18977856.00,104160.00,49122624.00,0.00,0.00,0.00,42720.00,0.00,0.00,0.00,0.00,0.00,49165344.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29073,Saint-Georges,V,33496,1.03,1776869686.00,456494043.00,126179738.00,697700473.00,87772583.00,73332405.30,3218348928.30,0.00,0.00,4750566.00,0.00,56726976.02,32412617.32,19010867.59,66276449.53,0.00,3397526404.75,04,25 000 @ 99 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29095,Lac-Poulin,VL,145,1.02,33399186.00,2303364.00,20879706.00,301818.00,185028.00,1676268.00,58745370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58745370.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29100,Saint-Benoît-Labre,M,1619,1.04,84362824.00,6287216.00,16802032.00,35600968.00,50116248.00,3647592.00,196816880.00,0.00,0.00,0.00,78312.00,0.00,0.00,611536.64,0.00,0.00,197506728.64,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29112,Saint-Éphrem-de-Beauce,M,2417,0.99,105670620.00,14125518.00,3129291.00,39472191.00,73864197.00,1996137.00,238257954.00,0.00,0.00,0.00,171468.00,0.00,0.00,1878775.47,0.00,0.00,240308197.47,02,2 000 @ 9 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29120,Notre-Dame-des-Pins,P,1761,1.09,105170721.00,28054529.00,14286194.00,27506804.00,5164965.00,2837488.00,183020701.00,0.00,0.00,79788.00,74120.00,0.00,0.00,4619830.93,0.00,0.00,187794439.93,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
29125,Saint-Simon-les-Mines,M,611,1.01,34481400.00,1434200.00,1996265.00,11196355.00,9422997.00,1471469.00,60002686.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,60002686.00,01,1 @ 1 999,AR290,Beauce-Sartigan,,,12,Chaudière-Appalaches
30005,Saint-Augustin-de-Woburn,P,681,1.05,32962965.00,2786910.00,6819015.00,23867865.00,21538335.00,3296370.00,91271460.00,0.00,0.00,222075.00,301665.00,0.00,0.00,854503.65,0.00,0.00,92649703.65,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30010,Notre-Dame-des-Bois,M,1000,1.03,41424849.00,1704238.00,43917037.00,21451707.00,15748494.00,13100158.00,137346483.00,0.00,0.00,197760.00,0.00,0.00,0.00,592842.25,220.94,0.00,138137306.19,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30015,Val-Racine,M,177,1.03,12119083.00,1719379.00,9532135.00,10436063.00,4859128.00,1261441.00,39927229.00,0.00,0.00,12051.00,0.00,0.00,0.00,0.00,0.00,0.00,39939280.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30020,Piopolis,M,351,1.03,38427034.00,5628847.00,32944756.00,8868712.00,12402333.00,6560070.00,104831752.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,104831752.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30025,Frontenac,M,1758,1.03,142583724.00,14219356.00,42973351.00,25614864.00,31767981.00,10038689.00,267197965.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1325.61,0.00,267199290.61,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30030,Lac-Mégantic,V,5568,1.05,253526910.00,109169970.00,28387485.00,153449415.00,2994600.00,8413860.00,555942240.00,840.00,0.00,3357585.00,70665.00,19300704.15,0.00,4604950.35,12725587.88,0.00,596002572.38,02,2 000 @ 9 999,AR300,Le Granit,,,05,Estrie
30035,Marston,CT,726,1.03,57790313.00,5002813.00,25199465.00,8150493.00,8589788.00,7314751.00,112047623.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,112047623.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30040,Milan,M,316,1.08,18255456.00,652644.00,8418384.00,14899032.00,16108092.00,394308.00,58727916.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58727916.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30045,Nantes,M,1434,1.04,69653064.00,4574544.00,11409840.00,20524296.00,24506560.00,3621904.00,134290208.00,0.00,0.00,0.00,52312.00,0.00,0.00,662993.76,0.00,0.00,135005513.76,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30050,Sainte-Cécile-de-Whitton,M,850,1.05,40977720.00,1822170.00,17826060.00,19643190.00,25595955.00,1799280.00,107664375.00,0.00,0.00,0.00,0.00,0.00,0.00,647371.73,0.00,0.00,108311746.73,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30055,Audet,M,765,1.00,29769900.00,663100.00,3537200.00,11718800.00,37415400.00,538500.00,83642900.00,0.00,0.00,0.00,0.00,0.00,0.00,582439.00,0.00,0.00,84225339.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30070,Saint-Robert-Bellarmin,M,553,1.00,20003800.00,235300.00,2747900.00,18999200.00,26907600.00,277100.00,69170900.00,0.00,0.00,0.00,0.00,0.00,0.00,708779.50,0.00,0.00,69879679.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30072,Saint-Ludger,M,1043,1.00,40671900.00,2317600.00,6578000.00,12726800.00,54323200.00,724800.00,117342300.00,0.00,0.00,0.00,0.00,0.00,0.00,589017.00,0.00,0.00,117931317.00,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30080,Lac-Drolet,M,1054,1.01,49545550.00,4641859.00,19091727.00,18728026.00,26663495.00,2872945.00,121543602.00,0.00,0.00,0.00,43531.00,0.00,0.00,671382.86,0.00,0.00,122258515.86,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30085,Saint-Sébastien,M,664,1.03,26729839.00,2278154.00,4095074.00,16264421.00,25543279.00,255852.00,75166619.00,0.00,0.00,0.00,0.00,0.00,0.00,643436.37,736.45,0.00,75810791.82,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30090,Courcelles,M,781,1.00,28018300.00,3265900.00,4846100.00,10465800.00,27600400.00,659800.00,74856300.00,0.00,0.00,0.00,0.00,0.00,0.00,608679.50,0.00,0.00,75464979.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30095,Lambton,M,1628,1.00,96415900.00,8165700.00,125000200.00,18625900.00,49240600.00,12321900.00,309770200.00,0.00,0.00,2900.00,100800.00,1502156.50,0.00,839839.00,143.00,0.00,312216038.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30100,Saint-Romain,M,704,1.00,38119600.00,2730300.00,32263100.00,16303000.00,24635500.00,3883700.00,117935200.00,0.00,0.00,0.00,0.00,306819.50,0.00,1271413.00,0.00,0.00,119513432.50,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30105,Stornoway,M,529,1.06,24841630.00,1635686.00,4783992.00,14761666.00,36880792.00,875242.00,83779008.00,0.00,0.00,475834.00,52364.00,0.00,0.00,722051.33,1515.80,0.00,85030773.13,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
30110,Stratford,CT,938,1.08,107362908.00,3646188.00,141952068.00,15361164.00,21134628.00,15825888.00,305282844.00,0.00,0.00,64476.00,0.00,0.00,0.00,870423.84,540.54,0.00,306218284.38,01,1 @ 1 999,AR300,Le Granit,,,05,Estrie
31008,Beaulac-Garthby,M,994,1.00,89319400.00,6060000.00,109685100.00,15079600.00,19144000.00,17948000.00,257236100.00,0.00,0.00,757700.00,278400.00,0.00,0.00,701987.00,0.00,0.00,258974187.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31015,Disraeli,V,2379,1.00,108143700.00,21063900.00,8505800.00,26737300.00,348900.00,3070400.00,167870000.00,0.00,0.00,413100.00,0.00,3884887.50,0.00,1345129.50,8602522.50,0.00,182115639.50,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31020,Disraeli,P,1141,1.00,91918400.00,4407500.00,52102300.00,13652200.00,22957100.00,7162400.00,192199900.00,0.00,0.00,216600.00,0.00,0.00,0.00,0.00,0.00,0.00,192416500.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,187,1.00,14813700.00,133000.00,8075700.00,9730700.00,12289200.00,1127000.00,46169300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6292.00,0.00,46175592.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31030,Saint-Fortunat,M,264,1.00,10993600.00,780400.00,1821400.00,7301000.00,29250100.00,246200.00,50392700.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,643.50,0.00,50393343.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31035,Saint-Julien,M,371,1.00,21694800.00,155200.00,1974100.00,6163500.00,30011600.00,851100.00,60850300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3718.00,0.00,60854018.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31040,Irlande,M,891,1.02,41902620.00,1499808.00,6288198.00,10541088.00,42439242.00,717366.00,103388322.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103388322.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31045,Saint-Joseph-de-Coleraine,M,1727,1.00,109345300.00,9619400.00,80524000.00,22179600.00,6890100.00,6120600.00,234679000.00,0.00,0.00,26600.00,76200.00,0.00,0.00,1057342.00,1001.00,0.00,235840143.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31050,Sainte-Praxède,P,329,1.00,35467400.00,1199800.00,41219900.00,15397200.00,19663600.00,7760000.00,120707900.00,0.00,0.00,3811500.00,0.00,0.00,0.00,0.00,7507.50,0.00,124526907.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31056,Adstock,M,2869,1.03,199399039.00,11363784.00,124671200.00,49481715.00,74388969.00,9784897.00,469089604.00,103.00,0.00,3091395.65,74572.00,0.00,0.00,865844.27,6333.47,0.00,473127852.39,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31060,Sainte-Clotilde-de-Beauce,M,587,1.09,22041326.00,3381943.00,2032850.00,13280669.00,28278088.00,310759.00,69325635.00,0.00,0.00,0.00,0.00,0.00,0.00,526372.99,1714.57,0.00,69853722.56,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31084,Thetford Mines,V,25644,1.03,1053676301.00,238904380.00,124824567.00,415525999.00,52233463.00,20902717.00,1906067427.00,490486.00,0.00,11550935.00,243286.00,49478353.08,30741458.28,13320097.51,46652340.02,0.00,2058544382.89,04,25 000 @ 99 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31095,Saint-Adrien-d'Irlande,M,412,1.01,18062840.00,200990.00,2395518.00,3167562.00,21203536.00,381073.00,45411519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.08,0.00,45411880.08,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31100,Saint-Jean-de-Brébeuf,M,378,1.00,15043900.00,0.00,1118500.00,1876600.00,36232500.00,116100.00,54387600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1430.00,0.00,54389030.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31105,Kinnear's Mills,M,377,1.00,18359900.00,694500.00,3909400.00,5967000.00,35707200.00,431600.00,65069600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,214.50,0.00,65069814.50,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31122,East Broughton,M,2223,1.00,91711800.00,12317900.00,2103700.00,13170200.00,1971800.00,1376700.00,122652100.00,0.00,0.00,69500.00,67200.00,1806610.00,0.00,1208850.50,0.00,0.00,125804260.50,02,2 000 @ 9 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31130,Sacré-Coeur-de-Jésus,P,539,1.19,22224083.00,137088.00,3890705.00,10682987.00,43029210.00,438634.00,80402707.00,0.00,0.00,78540.00,0.00,0.00,0.00,0.00,4169.17,0.00,80485416.17,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31135,Saint-Pierre-de-Broughton,M,892,1.09,44109684.00,2284204.00,3630136.00,14623876.00,51066064.00,1150277.00,116864241.00,0.00,0.00,35970.00,105730.00,0.00,0.00,854791.08,8183.18,0.00,117868915.26,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
31140,Saint-Jacques-de-Leeds,M,690,1.00,33266200.00,2627000.00,1936300.00,8102300.00,40366400.00,299100.00,86597300.00,0.00,0.00,200.00,50500.00,0.00,0.00,494637.00,5291.00,0.00,87147928.00,01,1 @ 1 999,AR310,Les Appalaches,,,12,Chaudière-Appalaches
32013,Saint-Ferdinand,M,2097,1.08,163669140.00,22678920.00,56210976.00,26066016.00,64945476.00,16828668.00,350399196.00,0.00,0.00,0.00,0.00,2709509.40,0.00,1196755.56,694.98,0.00,354306155.94,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32023,Sainte-Sophie-d'Halifax,M,600,1.10,30368690.00,2791800.00,4513520.00,2242020.00,60535860.00,6876430.00,107328320.00,0.00,0.00,0.00,0.00,0.00,0.00,650671.45,471.90,0.00,107979463.35,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32033,Princeville,V,6356,1.08,302709960.00,60515100.00,18411840.00,119615076.00,106066692.00,18041724.00,625360392.00,77112.00,0.00,13932.00,339120.00,969546.24,0.00,2038839.66,2902699.80,0.00,631701641.70,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32040,Plessisville,V,6642,0.99,256891140.00,81024768.00,26392509.00,121677633.00,7082658.00,2169684.00,495238392.00,0.00,0.00,1657854.00,0.00,6874516.94,0.00,2186548.65,11997774.36,0.00,517955085.95,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32045,Plessisville,P,2646,0.99,161916876.00,6258384.00,8966232.00,40469715.00,85756275.00,14838714.00,318206196.00,0.00,0.00,812988.00,0.00,0.00,0.00,949651.56,0.00,0.00,319968835.56,02,2 000 @ 9 999,AR320,L'Érable,,,17,Centre-du-Québec
32050,Saint-Pierre-Baptiste,P,529,1.02,27996348.00,1593546.00,19603992.00,4448628.00,50447976.00,4410072.00,108500562.00,0.00,0.00,0.00,0.00,0.00,0.00,528377.85,948.09,0.00,109029887.94,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32058,Inverness,M,906,1.12,56626416.00,3465728.00,33772592.00,6331920.00,92279712.00,11789120.00,204265488.00,0.00,0.00,0.00,53312.00,0.00,0.00,584984.40,5765.76,0.00,204909550.16,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32065,Lyster,M,1592,1.06,65324408.00,9692746.00,12799288.00,26857538.00,65361190.00,8419580.00,188454750.00,0.00,0.00,2862.00,102820.00,1485876.73,0.00,460651.62,1136.85,0.00,190508097.20,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32072,Laurierville,M,1335,1.01,63672420.00,5106257.00,7270687.00,19184546.00,69844631.00,9932946.00,175011487.00,0.00,0.00,0.00,0.00,0.00,0.00,825489.67,0.00,0.00,175836976.67,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32080,Notre-Dame-de-Lourdes,P,744,1.01,44820972.00,2501467.00,6767101.00,13973653.00,34084066.00,2393498.00,104540757.00,0.00,0.00,0.00,0.00,0.00,0.00,421085.67,0.00,0.00,104961842.67,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
32085,Villeroy,M,473,1.20,29188920.00,1941240.00,3954120.00,26441040.00,20369160.00,2754480.00,84648960.00,25440.00,0.00,0.00,0.00,0.00,0.00,529128.60,0.00,0.00,85203528.60,01,1 @ 1 999,AR320,L'Érable,,,17,Centre-du-Québec
33007,Saint-Sylvestre,M,1023,1.00,44057700.00,5016600.00,5582200.00,6131300.00,87332100.00,9311500.00,157431400.00,0.00,0.00,0.00,0.00,1201252.00,0.00,921849.50,10224.50,0.00,159564726.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33017,Sainte-Agathe-de-Lotbinière,M,1149,1.14,58339500.00,4970058.00,4606398.00,10839348.00,95135622.00,8921754.00,182812680.00,0.00,0.00,0.00,0.00,0.00,0.00,725357.49,1548.69,0.00,183539586.18,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33025,Saint-Patrice-de-Beaurivage,M,1050,0.99,49225968.00,3101769.00,2482821.00,9488655.00,62989344.00,4603203.00,131891760.00,0.00,0.00,0.00,65043.00,0.00,0.00,918293.81,0.00,0.00,132875096.81,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33030,Saint-Narcisse-de-Beaurivage,P,1126,1.00,66601800.00,3493800.00,536300.00,12298100.00,77821300.00,1322400.00,162073700.00,0.00,0.00,0.00,0.00,0.00,0.00,801658.00,0.00,0.00,162875358.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33035,Saint-Gilles,M,2716,1.02,179519796.00,13986750.00,15309792.00,30455364.00,41752374.00,14531430.00,295555506.00,0.00,0.00,0.00,0.00,470597.40,0.00,1763155.68,0.00,0.00,297789259.08,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33040,Dosquet,M,974,1.00,52878600.00,4135100.00,2032300.00,16043700.00,24698100.00,6040900.00,105828700.00,0.00,0.00,0.00,0.00,0.00,0.00,434648.50,4862.00,0.00,106268210.50,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33045,Saint-Agapit,M,4463,1.02,273280440.00,35906958.00,7659792.00,46031172.00,50423292.00,7827990.00,421129644.00,0.00,0.00,0.00,121686.00,0.00,0.00,2062679.19,9218570.79,0.00,432532579.98,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33052,Saint-Flavien,M,1610,1.00,85637400.00,14001400.00,5944400.00,16582700.00,58152300.00,4034400.00,184352600.00,0.00,0.00,0.00,0.00,1715857.00,0.00,541398.00,0.00,0.00,186609855.00,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33060,Laurier-Station,VL,2601,1.00,161976600.00,30598700.00,8611900.00,59579600.00,6643600.00,6773300.00,274183700.00,0.00,0.00,1786400.00,137500.00,5449320.50,0.00,1942154.50,0.00,0.00,283499075.00,02,2 000 @ 9 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
33065,Saint-Janvier-de-Joly,M,1069,0.99,61241400.00,4719132.00,4757940.00,4266999.00,33567039.00,4250862.00,112803372.00,0.00,0.00,0.00,79695.00,0.00,0.00,516588.93,0.00,0.00,113399655.93,01,1 @ 1 999,AR330,Lotbinière,,,12,Chaudière-Appalaches
