ID_SEANCE,NOM_SEANCE,TYPE_ASSEMBLEE,DATE_VIDEO,TITRE_VIDEO,DESCRIPTION_VIDEO,DUREE,URL
"CM_2020-08-25_R","Conseil municipal","Ordinaire",2020-08-25T16:47:16,"Conseil municipal -  mardi 25 août 2020, 9h30","Conseil municipal - 1 lundi par mois, 13h.","2:58:08","https://www.youtube.com/watch?v=SGe89oOE3jc"
"CM_2020-08-24_R","Conseil municipal","Ordinaire",2020-08-24T22:10:33,"Conseil municipal -  lundi 24 août 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h.","4:34:18","https://www.youtube.com/watch?v=g3ihAei5GlY"
"CM_2020-06-30_E","Conseil municipal","Extraordinaire",2020-06-30T21:22:30,"Conseil municipal extraordinaire - mardi 30 juin 2020, 16h45","Conseil municipal extraordinaire - mardi 30 juin, 14h00 Conseil municipal - 1 lundi par mois, 13h.","0:32:18","https://www.youtube.com/watch?v=LSgAjpyJKDA"
"CM_2020-06-30_E","Conseil municipal","Extraordinaire",2020-06-30T20:49:13,"Conseil municipal extraordinaire - mardi 30 juin 2020, 14h00","Conseil municipal extraordinaire - mardi 30 juin, 14h00 Conseil municipal - 1 lundi par mois, 13h.","2:25:32","https://www.youtube.com/watch?v=ARNidleDF4E"
"CM_2020-05-27_R","Conseil municipal","Ordinaire",2020-05-27T01:37:58,"Conseil municipal - mardi 26 mai 2020, 13h30","Conseil municipal - 1 lundi par mois, 13h00.","4:34:23","https://www.youtube.com/watch?v=LKAQbyfCMZE"
"CM_2020-05-26_R","Conseil municipal","Ordinaire",2020-05-26T15:36:25,"Conseil municipal -  lundi 25 mai 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h.","3:00:50","https://www.youtube.com/watch?v=zNoaKLe9XmU"
"CM_2020-04-23_R","Conseil municipal","Ordinaire",2020-04-23T16:32:02,"Conseil municipal -  lundi 20 avril 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h.","4:18:09","https://www.youtube.com/watch?v=_DUKJIxN9sg"
"CM_2020-04-23_R","Conseil municipal","Ordinaire",2020-04-23T16:32:09,"Conseil municipal -  lundi 20 avril 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h.","2:19:52","https://www.youtube.com/watch?v=3NoLU_Jjmtw"
"CM_2020-02-25_R","Conseil municipal","Ordinaire",2020-02-25T13:45:32,"Conseil municipal - Lundi 24 février 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h00.","4:34:55","https://www.youtube.com/watch?v=MsbfDEBB90s"
"CM_2020-02-25_R","Conseil municipal","Ordinaire",2020-02-25T13:32:33,"Conseil municipal - lundi 24 février 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h00.","2:37:56","https://www.youtube.com/watch?v=77EPkyuvq0U"
"CM_2020-01-28_R","Conseil municipal","Ordinaire",2020-01-28T17:41:32,"Conseil municipal -  lundi 27 janv 2020, 19h00","Conseil municipal - 1 lundi par mois, 13h.","3:00:25","https://www.youtube.com/watch?v=NS_m1I3Hnc8"
"CM_2020-01-28_R","Conseil municipal","Ordinaire",2020-01-28T17:37:29,"Conseil municipal -  lundi 27 janv 2020, 13h00","Conseil municipal - 1 lundi par mois, 13h.","5:32:25","https://www.youtube.com/watch?v=URt78E-hU4g"
"CM_2019-12-18_R","Conseil municipal","Ordinaire",2019-12-18T15:36:40,"Conseil municipal - mardi 17 déc 2019, 09h30","Conseil municipal - 1 lundi par mois, 13h.","3:04:24","https://www.youtube.com/watch?v=mYq5KejjanY"
"CM_2019-12-12_E","Conseil municipal","Extraordinaire",2019-12-12T00:21:58,"Conseil municipal extraordinaire - mercredi 11 déc 2019, 14h",,"4:09:53","https://www.youtube.com/watch?v=DFFbwRud7T8"
"CM_2019-11-26_E","Conseil municipal","Extraordinaire",2019-11-26T15:18:09,"Conseil municipal, assemblée extraordinaire - lundi 25 novembre 2019, 13h30",,"2:28:24","https://www.youtube.com/watch?v=K9Dmdx7VU-0"
"CM_2019-10-24_R","Conseil municipal","Ordinaire",2019-10-24T13:35:05,"Conseil municipal -  mardi 22 octobre, 09h30","Conseil municipal - 1 lundi par mois, 13h.","11:55:02","https://www.youtube.com/watch?v=aifvPcTqbKE"
"CM_2019-10-16_E","Conseil municipal","Extraordinaire",2019-10-16T18:52:48,"Conseil municipal extraordinaire -  mercredi 16 octobre 2019, 13h30","Conseil municipal extraordinaire.","0:42:57","https://www.youtube.com/watch?v=WFeBkzwiNXA"
"CM_2019-09-06_R","Conseil municipal","Ordinaire",2019-09-06T14:31:35,"Conseil municipal - 19 août 2019 (suite)","Conseil municipal - 19 août 2019 (suite)","4:04:32","https://www.youtube.com/watch?v=7Ul7HgZiL8k"
"CM_2019-09-06_R","Conseil municipal","Ordinaire",2019-09-06T14:30:44,"Conseil municipal - 19 août  2019 (suite)","Conseil municipal - 19 août 2019, 13h (suite)","2:42:50","https://www.youtube.com/watch?v=PbL5aEKsT20"
"CM_2019-08-20_R","Conseil municipal","Ordinaire",2019-08-20T12:26:38,"Conseil municipal - 19 août  2019,  13h","Conseil municipal - 19 août 2019, 13h.","9:54:57","https://www.youtube.com/watch?v=4rQyC7erm-s"
