OBJECTID,TYPE,SUPERFICIE,CLASSIFICATION,GEOM,LONGUEUR 
14452,Intersection,304.16317793,Locale,Polygone,
14453,Intersection,311.871981715,Locale,Polygone,
14454,Intersection,317.65040379,Locale,Polygone,
14455,Intersection,368.521556055,Locale,Polygone,
14456,Intersection,383.031969775,Locale,Polygone,
14457,Intersection,371.62876024,Locale,Polygone,
14458,Intersection,337.740737095,Locale,Polygone,
14459,Intersection,326.372288675,Locale,Polygone,
14460,Intersection,346.522759615,Locale,Polygone,
14461,Intersection,290.1217398,Locale,Polygone,
14462,Intersection,282.41546496,Locale,Polygone,
14463,Intersection,242.5932577,Locale,Polygone,
14464,Intersection,292.34697371,Locale,Polygone,
14465,Intersection,317.90560504,Locale,Polygone,
14466,Intersection,233.42392287,Locale,Polygone,
14467,Intersection,185.173184955,Locale,Polygone,
14468,Intersection,223.415808385,Locale,Polygone,
14469,Intersection,279.065952725,Locale,Polygone,
14470,Intersection,299.66742201,Locale,Polygone,
14471,Intersection,257.345914695,Locale,Polygone,
14472,Intersection,138.0397060025,Locale,Polygone,
14473,Intersection,146.46325495,Locale,Polygone,
14474,Intersection,150.842630115,Locale,Polygone,
14475,Intersection,102.092301385,Locale,Polygone,
14476,Intersection,164.3627497,Locale,Polygone,
14477,Intersection,277.98108259,Locale,Polygone,
14478,Intersection,318.077024295,Locale,Polygone,
14479,Intersection,186.053646675,Locale,Polygone,
14480,Intersection,243.4175655,Locale,Polygone,
14481,Intersection,255.498900725,Locale,Polygone,
14482,Intersection,261.70271915,Locale,Polygone,
14483,Intersection,447.68334739,Locale,Polygone,
14484,Intersection,277.140936275,Locale,Polygone,
14485,Intersection,340.72620181,Locale,Polygone,
14486,Intersection,257.131846945,Locale,Polygone,
14487,Intersection,243.05571904,Locale,Polygone,
14488,Intersection,249.652659915,Locale,Polygone,
14489,Intersection,380.71708055,Locale,Polygone,
14490,Intersection,312.82316434,Locale,Polygone,
14491,Intersection,326.318790665,Locale,Polygone,
14492,Intersection,375.302000755,Locale,Polygone,
14493,Intersection,325.19142401,Locale,Polygone,
14494,Intersection,266.421848075,Locale,Polygone,
14495,Intersection,302.46308098,Locale,Polygone,
14496,Intersection,242.776073535,Locale,Polygone,
14497,Intersection,246.003481495,Locale,Polygone,
14498,Intersection,235.348990855,Locale,Polygone,
14499,Intersection,295.02285138,Locale,Polygone,
14500,Intersection,204.969774325,Locale,Polygone,
14501,Intersection,294.23077079,Locale,Polygone,
14502,Intersection,316.253154275,Locale,Polygone,
14503,Intersection,320.19530868,Locale,Polygone,
14504,Intersection,370.50754289,Locale,Polygone,
14505,Intersection,242.47290029125,Locale,Polygone,
14506,Intersection,299.64013377,Locale,Polygone,
14507,Intersection,270.428838729375,Locale,Polygone,
14508,Intersection,323.187734945,Locale,Polygone,
14509,Intersection,206.80393088,Locale,Polygone,
14510,Intersection,438.00245632,Locale,Polygone,
14511,Intersection,401.975263999375,Locale,Polygone,
14512,Intersection,309.652479915,Locale,Polygone,
14513,Intersection,339.129403185,Locale,Polygone,
14514,Chaussée,4808.875299077187,Arthère,Polygone,
14515,Chaussée,835.48629457,Arthère,Polygone,
14516,Chaussée,11169.59607092,Arthère,Polygone,
14517,Chaussée,1843.5002143090626,Arthère,Polygone,
14518,Intersection,249.26053585625,Locale,Polygone,
14519,Intersection,312.08044788875,Locale,Polygone,
14520,Chaussée,2891.4544838928123,Locale,Polygone,
14521,Chaussée,1921.131682645,Locale,Polygone,
14522,Chaussée,1427.57948653,Locale,Polygone,
14523,Intersection,1056.4755153009376,Arthère,Polygone,
14524,Intersection,171.0640916059375,Arthère,Polygone,
14525,Intersection,347.333170495,Locale,Polygone,
14526,Intersection,251.14893214,Locale,Polygone,
14527,Chaussée,1128.622994315,Locale,Polygone,
14528,Intersection,220.804182955,Locale,Polygone,
14529,Intersection,239.888225045,Locale,Polygone,
14530,Intersection,231.68159894,Locale,Polygone,
14531,Intersection,439.43773839,Arthère,Polygone,
14532,Intersection,456.830037525,Arthère,Polygone,
14533,Intersection,351.021414555,Arthère,Polygone,
14534,Chaussée,1645.94731301,Arthère,Polygone,
14535,Intersection,186.643620440625,Arthère,Polygone,
14536,Intersection,143.8807269903125,Arthère,Polygone,
14537,Intersection,214.091683546875,Arthère,Polygone,
14538,Intersection,264.085513426875,Arthère,Polygone,
14539,Intersection,197.215829500625,Arthère,Polygone,
14540,Intersection,118.966018315,Arthère,Polygone,
14541,Intersection,230.441124135,Locale,Polygone,
14542,Intersection,234.924021675,Locale,Polygone,
14543,Intersection,213.83179727,Locale,Polygone,
14544,Intersection,363.024377605,Locale,Polygone,
14545,Intersection,209.11242341,Locale,Polygone,
14546,Intersection,210.05258008,Locale,Polygone,
14547,Intersection,288.020873475,Locale,Polygone,
14548,Intersection,254.637176625,Locale,Polygone,
14549,Intersection,308.298460435,Locale,Polygone,
14550,Intersection,291.66353996,Locale,Polygone,
14551,Intersection,244.57491667,Locale,Polygone,
14552,Intersection,280.91840297,Locale,Polygone,
14553,Intersection,215.32580659,Locale,Polygone,
14554,Intersection,292.35061474,Locale,Polygone,
14555,Intersection,349.048788605,Locale,Polygone,
14556,Intersection,274.07287207,Locale,Polygone,
14557,Intersection,331.94688748,Locale,Polygone,
14558,Intersection,348.797162175,Locale,Polygone,
14559,Intersection,233.113079015,Locale,Polygone,
14560,Chaussée,1442.22942197,Locale,Polygone,
14561,Intersection,263.38142657,Locale,Polygone,
14562,Intersection,226.46782435,Locale,Polygone,
14563,Intersection,280.45261353,Locale,Polygone,
14564,Intersection,269.57591204,Locale,Polygone,
14565,Intersection,228.267232575,Locale,Polygone,
14566,Intersection,201.682295973125,Locale,Polygone,
14567,Intersection,189.903183186875,Locale,Polygone,
14568,Intersection,297.503976875,Locale,Polygone,
14569,Intersection,382.233123785,Locale,Polygone,
14570,Intersection,444.24667572,Locale,Polygone,
14571,Intersection,436.066138614375,Locale,Polygone,
14572,Intersection,268.5796707034375,Locale,Polygone,
14573,Intersection,282.1115184059375,Locale,Polygone,
14574,Intersection,218.91755131,Locale,Polygone,
14575,Intersection,319.95818984,Locale,Polygone,
14576,Intersection,541.885524845,Locale,Polygone,
14577,Intersection,209.22946351,Locale,Polygone,
14578,Intersection,97.4576730728125,Locale,Polygone,
14579,Intersection,188.4196171521875,Locale,Polygone,
14580,Intersection,159.75625017,Arthère,Polygone,
14581,Intersection,95.03341559,Locale,Polygone,
14582,Intersection,165.884504745,Locale,Polygone,
14583,Intersection,220.6314399,Locale,Polygone,
14584,Intersection,188.34221967,Locale,Polygone,
14585,Intersection,186.6274357,Locale,Polygone,
14586,Intersection,101.50283321,Locale,Polygone,
14587,Intersection,125.11121329,Locale,Polygone,
14588,Intersection,229.54804779,Locale,Polygone,
14589,Intersection,150.921584545,Locale,Polygone,
14590,Intersection,244.0884883,Locale,Polygone,
14591,Intersection,191.17804821,Locale,Polygone,
14592,Intersection,190.863107315,Locale,Polygone,
14593,Intersection,227.708028625,Locale,Polygone,
14594,Intersection,177.825302805,Locale,Polygone,
14595,Intersection,269.28840584,Locale,Polygone,
14596,Intersection,229.9251476,Locale,Polygone,
14597,Intersection,207.0979107665625,Locale,Polygone,
14598,Intersection,206.19592516,Locale,Polygone,
14599,Intersection,314.729895505,Locale,Polygone,
14600,Intersection,243.31654826,Locale,Polygone,
14601,Chaussée,2019.652024735,Locale,Polygone,
14602,Chaussée,4667.46485937,Locale,Polygone,
14603,Chaussée,2602.869027375,Locale,Polygone,
14604,Chaussée,1405.99670031375,Locale,Polygone,
14605,Chaussée,28291.80254716,Locale,Polygone,
14606,Chaussée,17415.240357381874,Locale,Polygone,
14607,Chaussée,3375.5384236684376,Locale,Polygone,
14608,Intersection,259.37991823,Locale,Polygone,
14609,Intersection,173.725473565,Locale,Polygone,
14610,Intersection,307.09742609,Arthère,Polygone,
14611,Intersection,856.384722245,Arthère,Polygone,
14612,Intersection,144.446959975,Locale,Polygone,
14613,Chaussée,1979.59728782,Locale,Polygone,
14614,Intersection,249.650793095,Locale,Polygone,
14615,Intersection,345.851371205,Locale,Polygone,
14616,Chaussée,260.75113561,Locale,Polygone,
14617,Intersection,357.576499305,Arthère,Polygone,
14618,Chaussée,23064.796199385,Locale,Polygone,
14619,Intersection,251.99372073,Locale,Polygone,
14620,Chaussée,31478.5455286875,Locale,Polygone,
14621,Intersection,486.74247839,Arthère,Polygone,
14622,Intersection,598.510742625,Arthère,Polygone,
14623,Intersection,526.3114020325,Arthère,Polygone,
14624,Intersection,225.796457964375,Arthère,Polygone,
14625,Intersection,187.98823896,Arthère,Polygone,
14626,Intersection,700.219980455,Arthère,Polygone,
14627,Intersection,459.70620672,Arthère,Polygone,
14628,Intersection,523.34220395,Arthère,Polygone,
14629,Chaussée,11986.42361405,Arthère,Polygone,
14630,Chaussée,5651.111080815,Locale,Polygone,
14631,Chaussée,15822.188376665,Locale,Polygone,
14632,Intersection,531.32646371,Locale,Polygone,
14633,Intersection,258.0414451184375,Locale,Polygone,
14634,Chaussée,15643.6169900275,Arthère,Polygone,
14635,Chaussée,1905.64807894,Locale,Polygone,
14636,Chaussée,1666.89779263,Locale,Polygone,
14637,Chaussée,2097.31580302,Locale,Polygone,
14638,Chaussée,1429.272360735,Locale,Polygone,
14639,Chaussée,1348.107774965,Locale,Polygone,
14640,Chaussée,11922.635301275,Locale,Polygone,
14641,Intersection,237.006650951875,Locale,Polygone,
14642,Intersection,239.01481748,Locale,Polygone,
14643,Intersection,595.099944005,Arthère,Polygone,
14644,Intersection,422.90814694,Arthère,Polygone,
14645,Intersection,555.32149856,Arthère,Polygone,
14646,Intersection,582.78631862,Arthère,Polygone,
14647,Intersection,576.58264743,Arthère,Polygone,
14648,Intersection,498.68607296,Arthère,Polygone,
14649,Intersection,485.06332794,Arthère,Polygone,
14650,Chaussée,6065.637943595,Locale,Polygone,
14651,Intersection,160.431750105,Locale,Polygone,
14652,Intersection,201.04335687,Locale,Polygone,
14653,Intersection,198.758327855,Locale,Polygone,
14654,Chaussée,9561.812946345,Locale,Polygone,
14655,Intersection,384.35121004,Arthère,Polygone,
14656,Intersection,240.954351475,Arthère,Polygone,
14657,Intersection,416.5204654940625,Arthère,Polygone,
14658,Intersection,523.3204128,Arthère,Polygone,
14659,Intersection,396.4313349,Arthère,Polygone,
14660,Intersection,585.5824377278125,Arthère,Polygone,
14661,Intersection,487.1989452496875,Arthère,Polygone,
14662,Intersection,388.152841095,Arthère,Polygone,
14663,Intersection,529.52563673,Arthère,Polygone,
14664,Intersection,424.13926095,Locale,Polygone,
14665,Intersection,380.479956808125,Locale,Polygone,
14666,Intersection,370.24707566,Locale,Polygone,
14667,Intersection,365.224746455,Locale,Polygone,
14668,Intersection,349.18595888,Locale,Polygone,
14669,Chaussée,887.58823032,Locale,Polygone,
14670,Intersection,284.87264662,Locale,Polygone,
14671,Intersection,289.9645998471875,Locale,Polygone,
14672,Intersection,283.622596121875,Locale,Polygone,
14673,Intersection,254.85947353625,Locale,Polygone,
14674,Intersection,264.578696156875,Locale,Polygone,
14675,Intersection,203.4644401628125,Arthère,Polygone,
14676,Intersection,268.2566343709375,Arthère,Polygone,
14677,Intersection,243.274824415,Arthère,Polygone,
14678,Chaussée,542.82585473,Locale,Polygone,
14679,Chaussée,946.68549515,Locale,Polygone,
14680,Intersection,240.629752535,Locale,Polygone,
14681,Intersection,305.309087236875,Locale,Polygone,
14682,Chaussée,1207.86299609,Locale,Polygone,
14683,Chaussée,1450.693852205,Locale,Polygone,
14684,Intersection,257.71662217,Locale,Polygone,
14685,Chaussée,3830.53996367,Locale,Polygone,
14686,Intersection,454.138559465,Arthère,Polygone,
14687,Intersection,264.92360715,Arthère,Polygone,
14688,Intersection,157.705600445,Arthère,Polygone,
14689,Intersection,417.3624645453125,Arthère,Polygone,
14690,Intersection,514.454330675,Arthère,Polygone,
14691,Chaussée,1292.921294605,Locale,Polygone,
14692,Chaussée,1558.094766595,Locale,Polygone,
14693,Chaussée,1214.22664235,Locale,Polygone,
14694,Chaussée,2808.849446715,Locale,Polygone,
14695,Chaussée,4081.415689525,Locale,Polygone,
14696,Chaussée,1383.658071835,Locale,Polygone,
14697,Chaussée,1969.972406825,Locale,Polygone,
14698,Chaussée,2090.74465017,Locale,Polygone,
14699,Intersection,437.21021375,Locale,Polygone,
14700,Intersection,479.58738945,Locale,Polygone,
14701,Intersection,581.203195475,Locale,Polygone,
14702,Intersection,300.0194199,Locale,Polygone,
14703,Intersection,317.811467275,Locale,Polygone,
14704,Intersection,295.68728283375,Arthère,Polygone,
14705,Intersection,246.14898679,Locale,Polygone,
14706,Chaussée,345.8218151721875,Locale,Polygone,
14707,Intersection,336.870368675,Locale,Polygone,
14708,Chaussée,316.9499509325,Locale,Polygone,
14709,Chaussée,310.8662575709375,Locale,Polygone,
14710,Chaussée,588.3533586484375,Arthère,Polygone,
14711,Intersection,223.630513345,Locale,Polygone,
14712,Chaussée,2528.195558565,Locale,Polygone,
14713,Chaussée,8040.765523635,Locale,Polygone,
14714,Chaussée,402.494362075,Locale,Polygone,
14715,Chaussée,709.0967648175,Locale,Polygone,
14716,Chaussée,2893.036744685625,Locale,Polygone,
14717,Chaussée,328.253589335,Locale,Polygone,
14718,Chaussée,3383.8762615675,Locale,Polygone,
14719,Chaussée,1798.0375582625,Arthère,Polygone,
14720,Chaussée,755.833142111875,Arthère,Polygone,
14721,Intersection,211.65552336,Arthère,Polygone,
14722,Chaussée,909.4035787,Locale,Polygone,
14723,Intersection,187.66170532,Locale,Polygone,
14724,Chaussée,1197.96266625,Locale,Polygone,
14725,Intersection,157.66729594,Locale,Polygone,
14726,Chaussée,2665.10095428625,Locale,Polygone,
14727,Chaussée,2130.594955215,Locale,Polygone,
14728,Chaussée,1746.503697505625,Locale,Polygone,
14729,Chaussée,1857.213351294375,Locale,Polygone,
14730,Chaussée,4310.449357489062,Locale,Polygone,
14731,Chaussée,4541.358900006875,Arthère,Polygone,
14732,Chaussée,2536.338719835625,Arthère,Polygone,
14733,Chaussée,6001.296876789375,Arthère,Polygone,
14734,Chaussée,6357.430811313125,Arthère,Polygone,
14735,Chaussée,5999.88592242125,Arthère,Polygone,
14736,Chaussée,4010.2395570775,Arthère,Polygone,
14737,Chaussée,3912.3980742903127,Arthère,Polygone,
14738,Intersection,223.2818365175,Locale,Polygone,
14739,Intersection,212.39605849875,Locale,Polygone,
14740,Intersection,311.794370395,Arthère,Polygone,
14741,Intersection,164.797510125,Arthère,Polygone,
14742,Intersection,299.34750249,Arthère,Polygone,
14743,Intersection,186.72568391,Arthère,Polygone,
14744,Chaussée,2575.789102935,Locale,Polygone,
14745,Chaussée,1172.914259055,Locale,Polygone,
14746,Chaussée,584.33978806,Locale,Polygone,
14747,Chaussée,953.907914895,Locale,Polygone,
14748,Chaussée,2472.267280715,Locale,Polygone,
14749,Chaussée,1781.799166395,Locale,Polygone,
14750,Chaussée,2161.084404685,Locale,Polygone,
14751,Chaussée,3866.25836395,Locale,Polygone,
14752,Intersection,740.05581243,Arthère,Polygone,
14753,Intersection,813.01930356,Arthère,Polygone,
14754,Intersection,445.706783515,Arthère,Polygone,
14755,Intersection,597.70428005,Arthère,Polygone,
14756,Intersection,548.90756891,Arthère,Polygone,
14757,Intersection,530.372084735,Arthère,Polygone,
14758,Chaussée,5088.432378455,Arthère,Polygone,
14759,Intersection,265.04318758,Arthère,Polygone,
14760,Chaussée,1254.502063315,Arthère,Polygone,
14761,Intersection,224.193244005,Locale,Polygone,
14762,Chaussée,737.60868296,Locale,Polygone,
14763,Intersection,136.28728484,Locale,Polygone,
14764,Intersection,217.003089095,Locale,Polygone,
14765,Intersection,213.704212525,Locale,Polygone,
14766,Intersection,174.25910662,Locale,Polygone,
14767,Chaussée,1471.8630024971876,Locale,Polygone,
14768,Intersection,232.71556384875,Locale,Polygone,
14769,Intersection,133.692637225,Locale,Polygone,
14770,Intersection,353.785132385,Arthère,Polygone,
14771,Chaussée,3505.587528175,Locale,Polygone,
14772,Chaussée,1054.3422161975,Locale,Polygone,
14773,Chaussée,2454.13584786875,Locale,Polygone,
14774,Chaussée,592.19284819,Locale,Polygone,
14775,Intersection,330.80185362,Locale,Polygone,
14776,Intersection,306.3183424,Locale,Polygone,
14777,Intersection,230.46724764,Locale,Polygone,
14778,Intersection,274.726692135,Locale,Polygone,
14779,Chaussée,923.924459125,Locale,Polygone,
14780,Chaussée,1871.323675585,Locale,Polygone,
14781,Chaussée,4954.212030335,Arthère,Polygone,
14782,Intersection,308.74913938,Arthère,Polygone,
14783,Intersection,411.11330186625,Arthère,Polygone,
14784,Chaussée,9988.25766136375,Arthère,Polygone,
14785,Chaussée,7268.855519905,Locale,Polygone,
14786,Intersection,313.10226085,Arthère,Polygone,
14787,Intersection,243.90474501,Locale,Polygone,
14788,Intersection,184.264130195,Locale,Polygone,
14789,Intersection,205.88008952,Locale,Polygone,
14790,Intersection,281.027092395,Arthère,Polygone,
14791,Chaussée,5165.312285669687,Arthère,Polygone,
14792,Intersection,263.318758365,Locale,Polygone,
14793,Intersection,246.902819945,Locale,Polygone,
14794,Intersection,162.954783435,Locale,Polygone,
14795,Intersection,201.71641841,Locale,Polygone,
14796,Intersection,218.16281976,Locale,Polygone,
14797,Intersection,250.72690159,Locale,Polygone,
14798,Intersection,252.36526188,Locale,Polygone,
14799,Intersection,283.07073883,Locale,Polygone,
14800,Intersection,380.965420305,Locale,Polygone,
14801,Chaussée,6648.63189361875,Arthère,Polygone,
14802,Chaussée,705.6506702225,Arthère,Polygone,
14803,Chaussée,5915.0904699725,Locale,Polygone,
14804,Chaussée,971.4825740321875,Locale,Polygone,
14805,Chaussée,2793.271718555,Locale,Polygone,
14806,Intersection,394.79394563,Arthère,Polygone,
14807,Intersection,528.697684933125,Arthère,Polygone,
14808,Intersection,424.969882485,Arthère,Polygone,
14809,Intersection,531.191583955,Arthère,Polygone,
14810,Intersection,533.37284238,Arthère,Polygone,
14811,Intersection,577.9397310559375,Arthère,Polygone,
14812,Intersection,593.6769285609375,Arthère,Polygone,
14813,Intersection,477.311662008125,Arthère,Polygone,
14814,Chaussée,1952.248467465,Locale,Polygone,
14815,Chaussée,4633.506118525,Locale,Polygone,
14816,Chaussée,682.363333665,Locale,Polygone,
14817,Chaussée,2229.67392233,Locale,Polygone,
14818,Chaussée,2351.588560439375,Locale,Polygone,
14819,Chaussée,5683.072034158437,Locale,Polygone,
14820,Chaussée,1721.63592911,Locale,Polygone,
14821,Chaussée,5747.096016257187,Arthère,Polygone,
14822,Chaussée,4796.7923571625,Arthère,Polygone,
14823,Chaussée,1324.53872939375,Arthère,Polygone,
14824,Chaussée,1987.5027932084374,Arthère,Polygone,
14825,Chaussée,1021.481145889375,Arthère,Polygone,
14826,Chaussée,1147.4648569875,Locale,Polygone,
14827,Chaussée,2722.17369249625,Arthère,Polygone,
14828,Chaussée,3668.39798614125,Locale,Polygone,
14829,Chaussée,630.0686277309375,Locale,Polygone,
14830,Chaussée,2953.256680975,Locale,Polygone,
14831,Chaussée,966.13334157,Locale,Polygone,
14832,Intersection,841.40572526,Locale,Polygone,
14833,Intersection,217.72327244,Locale,Polygone,
14834,Intersection,339.664392165,Locale,Polygone,
14835,Intersection,368.03651628,Locale,Polygone,
14836,Intersection,195.53945141,Locale,Polygone,
14837,Intersection,238.7591572640625,Locale,Polygone,
14838,Intersection,380.0498794725,Locale,Polygone,
14839,Intersection,236.8556481796875,Locale,Polygone,
14840,Chaussée,3156.96985751,Locale,Polygone,
14841,Chaussée,2062.228188845,Locale,Polygone,
14842,Chaussée,5851.866850775,Locale,Polygone,
14843,Chaussée,1065.81957358,Locale,Polygone,
14844,Chaussée,1026.9977782,Locale,Polygone,
14845,Chaussée,2305.857111685,Locale,Polygone,
14846,Chaussée,2659.93626488,Locale,Polygone,
14847,Chaussée,2337.96271,Locale,Polygone,
14848,Chaussée,1142.05447307,Locale,Polygone,
14849,Chaussée,3777.439588423125,Locale,Polygone,
14850,Chaussée,1044.254877405,Locale,Polygone,
14851,Chaussée,4498.995589555625,Locale,Polygone,
14852,Chaussée,1879.37060896,Locale,Polygone,
14854,Intersection,357.50309301625,Locale,Polygone,
14855,Chaussée,1697.819605005,Locale,Polygone,
14856,Chaussée,937.332395035,Locale,Polygone,
14857,Chaussée,10381.42209810125,Arthère,Polygone,
14858,Chaussée,720.2955017,Locale,Polygone,
14859,Intersection,521.2768849971875,Arthère,Polygone,
14860,Intersection,744.1735376871875,Arthère,Polygone,
14861,Intersection,609.4925513,Arthère,Polygone,
14862,Intersection,517.94016896125,Arthère,Polygone,
14863,Intersection,442.99552919,Arthère,Polygone,
14864,Intersection,466.973062075,Arthère,Polygone,
14865,Intersection,679.59494184,Arthère,Polygone,
14866,Intersection,212.984372355,Arthère,Polygone,
14867,Intersection,744.971756694375,Arthère,Polygone,
14868,Intersection,713.45032497,Arthère,Polygone,
14869,Intersection,888.050230965,Arthère,Polygone,
14870,Intersection,859.460788215,Locale,Polygone,
14871,Intersection,281.058635765,Locale,Polygone,
14872,Intersection,509.227586,Arthère,Polygone,
14873,Intersection,226.271298335,Locale,Polygone,
14874,Intersection,239.26629042,Locale,Polygone,
14875,Chaussée,727.41380386,Locale,Polygone,
14876,Chaussée,572.558488445,Locale,Polygone,
14877,Chaussée,613.788334745,Accès Autoroute,Polygone,
14878,Intersection,605.605927655,Arthère,Polygone,
14879,Intersection,986.062720285,Arthère,Polygone,
14880,Intersection,310.287196795,Arthère,Polygone,
14881,Intersection,311.43302983,Arthère,Polygone,
14882,Intersection,331.17787822,Arthère,Polygone,
14883,Chaussée,12015.30950894875,Locale,Polygone,
14884,Chaussée,4549.6380214275,Arthère,Polygone,
14885,Intersection,456.972973815,Arthère,Polygone,
14886,Chaussée,10796.013436005,Arthère,Polygone,
14887,Chaussée,10855.803266955,Arthère,Polygone,
14888,Intersection,235.698925735,Locale,Polygone,
14889,Intersection,160.48519116,Locale,Polygone,
14890,Intersection,315.646122075,Locale,Polygone,
14891,Intersection,197.040196105,Locale,Polygone,
14892,Intersection,199.073514745,Locale,Polygone,
14893,Intersection,529.1101430575,Locale,Polygone,
14894,Intersection,535.54370718,Locale,Polygone,
14895,Intersection,373.84091203,Locale,Polygone,
14896,Intersection,366.356272665,Locale,Polygone,
14897,Chaussée,58614.59400839875,Arthère,Polygone,
14898,Intersection,191.75508614,Locale,Polygone,
14899,Intersection,523.641290455,Arthère,Polygone,
14900,Chaussée,26665.31859995125,Arthère,Polygone,
14901,Chaussée,2528.07210937,Locale,Polygone,
14902,Chaussée,5993.13061294,Arthère,Polygone,
14903,Intersection,506.921969545,Arthère,Polygone,
14904,Intersection,773.187072455,Arthère,Polygone,
14905,Intersection,501.70790542,Arthère,Polygone,
14906,Intersection,493.97885866,Arthère,Polygone,
14907,Intersection,459.645938995,Arthère,Polygone,
14908,Intersection,1018.3868090875,Arthère,Polygone,
14909,Intersection,969.87408069,Arthère,Polygone,
14910,Intersection,925.34809505,Arthère,Polygone,
14911,Intersection,634.43801114,Arthère,Polygone,
14912,Intersection,789.858442515,Arthère,Polygone,
14913,Intersection,1267.897183995,Arthère,Polygone,
14914,Intersection,1079.008273416875,Arthère,Polygone,
14915,Intersection,906.5908999275,Arthère,Polygone,
14916,Intersection,589.607450265,Arthère,Polygone,
14917,Intersection,538.56082142,Arthère,Polygone,
14918,Intersection,946.6480628,Arthère,Polygone,
14919,Intersection,389.88766428,Arthère,Polygone,
14920,Intersection,213.969179365,Locale,Polygone,
14921,Intersection,417.4763457,Arthère,Polygone,
14922,Intersection,359.715370425,Arthère,Polygone,
14923,Intersection,333.949670565,Arthère,Polygone,
14924,Intersection,749.229680604375,Arthère,Polygone,
14925,Intersection,412.476351275,Locale,Polygone,
14926,Intersection,368.798353865,Locale,Polygone,
14927,Intersection,483.6049749528125,Arthère,Polygone,
14928,Intersection,350.037198265,Arthère,Polygone,
14929,Intersection,789.222363145,Arthère,Polygone,
14930,Intersection,171.057725245,Locale,Polygone,
14931,Intersection,235.670595275,Locale,Polygone,
14932,Intersection,192.86017198,Locale,Polygone,
14933,Intersection,208.25321182,Locale,Polygone,
14934,Intersection,532.141720015,Locale,Polygone,
14935,Intersection,225.12462758,Locale,Polygone,
14936,Intersection,257.15943568,Arthère,Polygone,
14937,Intersection,117.40171472,Arthère,Polygone,
14938,Intersection,115.213242015,Arthère,Polygone,
14939,Intersection,117.235863393125,Arthère,Polygone,
14940,Intersection,79.3504678,Arthère,Polygone,
14941,Intersection,103.64570715,Arthère,Polygone,
14942,Intersection,434.636608655,Arthère,Polygone,
14943,Intersection,231.265336665,Arthère,Polygone,
14944,Intersection,213.5229841209375,Arthère,Polygone,
14945,Intersection,499.22794709,Locale,Polygone,
14946,Intersection,267.851626536875,Locale,Polygone,
14947,Intersection,264.138925465,Locale,Polygone,
14948,Intersection,154.261946495,Locale,Polygone,
14949,Intersection,374.476695575,Arthère,Polygone,
14950,Intersection,358.30683744,Arthère,Polygone,
14951,Intersection,149.6456585,Arthère,Polygone,
14952,Intersection,277.63275868,Locale,Polygone,
14953,Intersection,280.607308135,Locale,Polygone,
14954,Intersection,483.2605071890625,Arthère,Polygone,
14955,Intersection,451.200427645,Arthère,Polygone,
14956,Intersection,286.752026694375,Arthère,Polygone,
14957,Intersection,350.4547996496875,Arthère,Polygone,
14958,Intersection,254.3178430975,Arthère,Polygone,
14959,Intersection,480.8596011225,Arthère,Polygone,
14960,Intersection,451.76797109,Arthère,Polygone,
14961,Intersection,492.307861505,Arthère,Polygone,
14962,Intersection,324.0819805,Arthère,Polygone,
14963,Intersection,289.719972095,Arthère,Polygone,
14964,Intersection,201.23267492,Arthère,Polygone,
14965,Intersection,230.557955435,Arthère,Polygone,
14966,Intersection,514.398527085,Arthère,Polygone,
14967,Intersection,456.17265001375,Arthère,Polygone,
14968,Intersection,364.86263141,Arthère,Polygone,
14969,Intersection,245.282832065,Arthère,Polygone,
14970,Intersection,423.949333145,Locale,Polygone,
14971,Intersection,506.0198862,Arthère,Polygone,
14972,Intersection,360.53831905,Arthère,Polygone,
14973,Intersection,388.52015238,Arthère,Polygone,
14974,Intersection,221.94982782,Arthère,Polygone,
14975,Intersection,277.646624355,Arthère,Polygone,
14976,Intersection,220.96210674,Arthère,Polygone,
14977,Intersection,339.54392995,Arthère,Polygone,
14978,Intersection,244.3354562,Arthère,Polygone,
14979,Intersection,469.021205495,Arthère,Polygone,
14980,Intersection,220.58615901,Arthère,Polygone,
14981,Intersection,299.39172729,Locale,Polygone,
14982,Intersection,199.52937282,Arthère,Polygone,
14983,Intersection,293.11070398,Arthère,Polygone,
14984,Intersection,456.2727419,Arthère,Polygone,
14985,Intersection,462.102795705,Arthère,Polygone,
14986,Intersection,338.94312206,Arthère,Polygone,
14987,Intersection,265.52147813875,Arthère,Polygone,
14988,Intersection,163.35922233,Arthère,Polygone,
14989,Intersection,477.3368346,Locale,Polygone,
14990,Intersection,482.41665494,Locale,Polygone,
14991,Intersection,345.79293534,Locale,Polygone,
14992,Intersection,997.88628976,Locale,Polygone,
14993,Intersection,621.268844155,Arthère,Polygone,
14994,Intersection,431.83707093,Arthère,Polygone,
14995,Intersection,390.193034765,Arthère,Polygone,
14996,Intersection,260.727599635,Arthère,Polygone,
14997,Intersection,286.176405045,Arthère,Polygone,
14998,Intersection,305.22475104,Arthère,Polygone,
14999,Intersection,506.877323035,Arthère,Polygone,
15000,Intersection,353.419903995,Arthère,Polygone,
15001,Intersection,425.893602645,Locale,Polygone,
15002,Intersection,340.763583325,Arthère,Polygone,
15003,Intersection,312.48746138,Arthère,Polygone,
15004,Intersection,278.620862555,Arthère,Polygone,
15005,Intersection,206.99357326,Arthère,Polygone,
15006,Intersection,186.386314395,Arthère,Polygone,
