"Annee_imposition","Genre","Age","Avec_conjoint","Region_administrative","Nombre_de_particuliers","Credit_moyen"
2016,"Féminin","35 à 39 ans","FALSE","08 - Abitibi-Témiscamingue",457,647.73
2016,"Féminin","35 à 39 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",329,1579.95
2016,"Féminin","35 à 39 ans","FALSE","12 - Chaudière-Appalaches",1237,916.47
2016,"Féminin","35 à 39 ans","FALSE","13 - Laval",1070,1427.05
2016,"Féminin","35 à 39 ans","FALSE","14 - Lanaudière",1884,1110.21
2016,"Féminin","35 à 39 ans","FALSE","15 - Laurentides",2124,812.31
2016,"Féminin","35 à 39 ans","FALSE","16 - Montérégie",4120,1018.96
2016,"Féminin","35 à 39 ans","FALSE","17 - Centre-du-Québec",849,865.25
2016,"Féminin","35 à 39 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1795,1126.78
2016,"Féminin","35 à 39 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1670,1244.83
2016,"Féminin","35 à 39 ans","TRUE","03 - Capitale-Nationale",6435,1853.58
2016,"Féminin","35 à 39 ans","TRUE","04 - Mauricie",1660,1164.25
2016,"Féminin","35 à 39 ans","TRUE","05 - Estrie",3621,1092.17
2016,"Féminin","35 à 39 ans","TRUE","06 - Montréal",13253,2092.28
2016,"Féminin","35 à 39 ans","TRUE","07 - Outaouais",2820,1491.85
2016,"Féminin","35 à 39 ans","TRUE","08 - Abitibi-Témiscamingue",1019,833.93
2016,"Féminin","35 à 39 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",592,893.60
2016,"Féminin","35 à 39 ans","TRUE","12 - Chaudière-Appalaches",4062,1235.74
2016,"Féminin","35 à 39 ans","TRUE","13 - Laval",3572,1720.19
2016,"Féminin","35 à 39 ans","TRUE","14 - Lanaudière",4344,1370.87
2016,"Féminin","35 à 39 ans","TRUE","15 - Laurentides",4836,1284.58
2016,"Féminin","35 à 39 ans","TRUE","16 - Montérégie",11781,1482.86
2016,"Féminin","35 à 39 ans","TRUE","17 - Centre-du-Québec",2167,1052.83
2016,"Féminin","40 à 45 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",500,825.73
2016,"Féminin","40 à 45 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",413,642.17
2016,"Féminin","40 à 45 ans","FALSE","03 - Capitale-Nationale",1888,753.26
2016,"Féminin","40 à 45 ans","FALSE","04 - Mauricie",576,649.86
2016,"Féminin","40 à 45 ans","FALSE","05 - Estrie",1219,620.37
2016,"Féminin","40 à 45 ans","FALSE","06 - Montréal",5798,1216.26
2016,"Féminin","40 à 45 ans","FALSE","07 - Outaouais",1059,853.55
2016,"Féminin","40 à 45 ans","FALSE","08 - Abitibi-Témiscamingue",302,410.81
2016,"Féminin","40 à 45 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",236,1194.78
2016,"Féminin","40 à 45 ans","FALSE","12 - Chaudière-Appalaches",1023,608.58
2016,"Féminin","40 à 45 ans","FALSE","13 - Laval",1310,1066.36
2016,"Féminin","40 à 45 ans","FALSE","14 - Lanaudière",1573,940.23
2016,"Féminin","40 à 45 ans","FALSE","15 - Laurentides",1807,612.16
2016,"Féminin","40 à 45 ans","FALSE","16 - Montérégie",4082,776.85
2016,"Féminin","40 à 45 ans","FALSE","17 - Centre-du-Québec",614,617.18
2016,"Féminin","40 à 45 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1139,640.99
2016,"Féminin","40 à 45 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",875,685.67
2016,"Féminin","40 à 45 ans","TRUE","03 - Capitale-Nationale",4585,996.48
2016,"Féminin","40 à 45 ans","TRUE","04 - Mauricie",1011,640.77
2016,"Féminin","40 à 45 ans","TRUE","05 - Estrie",2355,684.37
2016,"Féminin","40 à 45 ans","TRUE","06 - Montréal",12629,1344.23
2016,"Féminin","40 à 45 ans","TRUE","07 - Outaouais",2196,830.31
2016,"Féminin","40 à 45 ans","TRUE","08 - Abitibi-Témiscamingue",619,446.74
2016,"Féminin","40 à 45 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",367,714.64
2016,"Féminin","40 à 45 ans","TRUE","12 - Chaudière-Appalaches",2646,728.04
2016,"Féminin","40 à 45 ans","TRUE","13 - Laval",3772,980.22
2016,"Féminin","40 à 45 ans","TRUE","14 - Lanaudière",3063,906.56
2016,"Féminin","40 à 45 ans","TRUE","15 - Laurentides",3450,677.34
2016,"Féminin","40 à 45 ans","TRUE","16 - Montérégie",9409,888.66
2016,"Féminin","40 à 45 ans","TRUE","17 - Centre-du-Québec",1297,632.18
2016,"Féminin","45 à 49 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",125,801.09
2016,"Féminin","45 à 49 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",83,520.87
2016,"Féminin","45 à 49 ans","FALSE","03 - Capitale-Nationale",572,572.06
2016,"Féminin","45 à 49 ans","FALSE","04 - Mauricie",157,523.10
2016,"Féminin","45 à 49 ans","FALSE","05 - Estrie",309,506.00
2016,"Féminin","45 à 49 ans","FALSE","06 - Montréal",2282,894.95
2016,"Féminin","45 à 49 ans","FALSE","07 - Outaouais",293,640.37
2016,"Féminin","45 à 49 ans","FALSE","08 - Abitibi-Témiscamingue",72,476.05
2016,"Féminin","45 à 49 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",61,1846.56
2016,"Féminin","45 à 49 ans","FALSE","12 - Chaudière-Appalaches",257,544.02
2016,"Féminin","45 à 49 ans","FALSE","13 - Laval",450,750.78
2016,"Féminin","45 à 49 ans","FALSE","14 - Lanaudière",400,689.26
2016,"Féminin","45 à 49 ans","FALSE","15 - Laurentides",508,526.01
2016,"Féminin","45 à 49 ans","FALSE","16 - Montérégie",1164,572.42
2016,"Féminin","45 à 49 ans","FALSE","17 - Centre-du-Québec",132,641.04
2016,"Féminin","45 à 49 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",203,481.89
2016,"Féminin","45 à 49 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",154,492.95
2016,"Féminin","45 à 49 ans","TRUE","03 - Capitale-Nationale",1055,548.02
2016,"Féminin","45 à 49 ans","TRUE","04 - Mauricie",192,505.62
2016,"Féminin","45 à 49 ans","TRUE","05 - Estrie",556,509.94
2016,"Féminin","45 à 49 ans","TRUE","06 - Montréal",4238,785.60
2016,"Féminin","45 à 49 ans","TRUE","07 - Outaouais",569,522.77
2016,"Féminin","45 à 49 ans","TRUE","08 - Abitibi-Témiscamingue",116,253.39
2016,"Féminin","45 à 49 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",94,709.46
2016,"Féminin","45 à 49 ans","TRUE","12 - Chaudière-Appalaches",583,479.46
2016,"Féminin","45 à 49 ans","TRUE","13 - Laval",1121,583.32
2016,"Féminin","45 à 49 ans","TRUE","14 - Lanaudière",697,554.90
2016,"Féminin","45 à 49 ans","TRUE","15 - Laurentides",908,379.61
2016,"Féminin","45 à 49 ans","TRUE","16 - Montérégie",2470,557.13
2016,"Féminin","45 à 49 ans","TRUE","17 - Centre-du-Québec",252,429.07
2016,"Féminin","50 ans et plus","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",67,769.72
2016,"Féminin","50 ans et plus","FALSE","02 - Saguenay - Lac-Saint-Jean",40,510.19
2016,"Féminin","50 ans et plus","FALSE","03 - Capitale-Nationale",292,540.09
2016,"Féminin","50 ans et plus","FALSE","04 - Mauricie",56,675.13
2016,"Féminin","50 ans et plus","FALSE","05 - Estrie",147,584.50
2016,"Féminin","50 ans et plus","FALSE","06 - Montréal",1324,819.20
2016,"Féminin","50 ans et plus","FALSE","07 - Outaouais",167,841.00
2016,"Féminin","50 ans et plus","FALSE","08 - Abitibi-Témiscamingue",40,319.14
2016,"Féminin","50 ans et plus","FALSE","09+10 - Côte-Nord + Nord-du-Québec",31,1246.45
2016,"Féminin","50 ans et plus","FALSE","12 - Chaudière-Appalaches",108,597.43
2016,"Féminin","50 ans et plus","FALSE","13 - Laval",240,734.33
2016,"Féminin","50 ans et plus","FALSE","14 - Lanaudière",176,860.01
2016,"Féminin","50 ans et plus","FALSE","15 - Laurentides",223,417.50
2016,"Féminin","50 ans et plus","FALSE","16 - Montérégie",583,741.81
2016,"Féminin","50 ans et plus","FALSE","17 - Centre-du-Québec",57,509.53
2016,"Féminin","50 ans et plus","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",119,483.90
2016,"Féminin","50 ans et plus","TRUE","02 - Saguenay - Lac-Saint-Jean",80,480.01
2016,"Féminin","50 ans et plus","TRUE","03 - Capitale-Nationale",478,508.48
2016,"Féminin","50 ans et plus","TRUE","04 - Mauricie",102,345.56
2016,"Féminin","50 ans et plus","TRUE","05 - Estrie",242,465.84
2016,"Féminin","50 ans et plus","TRUE","06 - Montréal",2087,635.40
2016,"Féminin","50 ans et plus","TRUE","07 - Outaouais",228,516.75
2016,"Féminin","50 ans et plus","TRUE","08 - Abitibi-Témiscamingue",81,244.39
2016,"Féminin","50 ans et plus","TRUE","09+10 - Côte-Nord + Nord-du-Québec",41,822.98
2016,"Féminin","50 ans et plus","TRUE","12 - Chaudière-Appalaches",207,432.53
2016,"Féminin","50 ans et plus","TRUE","13 - Laval",456,496.62
2016,"Féminin","50 ans et plus","TRUE","14 - Lanaudière",243,537.17
2016,"Féminin","50 ans et plus","TRUE","15 - Laurentides",320,451.08
2016,"Féminin","50 ans et plus","TRUE","16 - Montérégie",996,489.48
2016,"Féminin","50 ans et plus","TRUE","17 - Centre-du-Québec",110,481.74
2016,"Masculin","Moins de 30 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",50,1327.98
2016,"Masculin","Moins de 30 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",40,1669.14
2016,"Masculin","Moins de 30 ans","FALSE","03 - Capitale-Nationale",126,1626.90
2016,"Masculin","Moins de 30 ans","FALSE","04 - Mauricie",73,1095.50
2016,"Masculin","Moins de 30 ans","FALSE","05 - Estrie",136,1344.97
2016,"Masculin","Moins de 30 ans","FALSE","06 - Montréal",196,2008.93
2016,"Masculin","Moins de 30 ans","FALSE","07 - Outaouais",89,1331.00
2016,"Masculin","Moins de 30 ans","FALSE","08 - Abitibi-Témiscamingue",66,980.00
2016,"Masculin","Moins de 30 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",46,1627.71
2016,"Masculin","Moins de 30 ans","FALSE","12 - Chaudière-Appalaches",94,1419.11
2016,"Masculin","Moins de 30 ans","FALSE","13 - Laval",55,1975.52
2016,"Masculin","Moins de 30 ans","FALSE","14 - Lanaudière",151,1291.50
2016,"Masculin","Moins de 30 ans","FALSE","15 - Laurentides",161,1709.65
2016,"Masculin","Moins de 30 ans","FALSE","16 - Montérégie",278,1675.25
2016,"Masculin","Moins de 30 ans","FALSE","17 - Centre-du-Québec",94,1321.23
2016,"Masculin","Moins de 30 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",332,939.28
2016,"Masculin","Moins de 30 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",428,985.85
2016,"Masculin","Moins de 30 ans","TRUE","03 - Capitale-Nationale",725,1853.31
2016,"Masculin","Moins de 30 ans","TRUE","04 - Mauricie",311,994.12
2016,"Masculin","Moins de 30 ans","TRUE","05 - Estrie",710,1175.37
2016,"Masculin","Moins de 30 ans","TRUE","06 - Montréal",965,2268.08
2016,"Masculin","Moins de 30 ans","TRUE","07 - Outaouais",451,1615.04
2016,"Masculin","Moins de 30 ans","TRUE","08 - Abitibi-Témiscamingue",319,986.24
2016,"Masculin","Moins de 30 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",157,1248.30
2016,"Masculin","Moins de 30 ans","TRUE","12 - Chaudière-Appalaches",547,1073.22
2016,"Masculin","Moins de 30 ans","TRUE","13 - Laval",208,1790.40
2016,"Masculin","Moins de 30 ans","TRUE","14 - Lanaudière",720,1392.49
2016,"Masculin","Moins de 30 ans","TRUE","15 - Laurentides",824,1465.09
2016,"Masculin","Moins de 30 ans","TRUE","16 - Montérégie",1460,1358.47
2016,"Masculin","Moins de 30 ans","TRUE","17 - Centre-du-Québec",432,1226.00
2016,"Masculin","30 à 34 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",150,996.35
2016,"Masculin","30 à 34 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",165,1251.19
2016,"Masculin","30 à 34 ans","FALSE","03 - Capitale-Nationale",385,1201.10
2016,"Masculin","30 à 34 ans","FALSE","04 - Mauricie",138,1219.75
2016,"Masculin","30 à 34 ans","FALSE","05 - Estrie",331,744.85
2016,"Masculin","30 à 34 ans","FALSE","06 - Montréal",458,1537.36
2016,"Masculin","30 à 34 ans","FALSE","07 - Outaouais",255,1122.20
2016,"Masculin","30 à 34 ans","FALSE","08 - Abitibi-Témiscamingue",126,601.42
2016,"Masculin","30 à 34 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",76,952.99
2016,"Masculin","30 à 34 ans","FALSE","12 - Chaudière-Appalaches",248,1103.91
2016,"Masculin","30 à 34 ans","FALSE","13 - Laval",124,1381.75
2016,"Masculin","30 à 34 ans","FALSE","14 - Lanaudière",325,1037.37
2016,"Masculin","30 à 34 ans","FALSE","15 - Laurentides",314,1043.98
2016,"Masculin","30 à 34 ans","FALSE","16 - Montérégie",692,1035.75
2016,"Masculin","30 à 34 ans","FALSE","17 - Centre-du-Québec",212,732.33
2016,"Masculin","30 à 34 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",820,1022.52
2016,"Masculin","30 à 34 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1104,1220.68
2016,"Masculin","30 à 34 ans","TRUE","03 - Capitale-Nationale",2520,1862.03
2016,"Masculin","30 à 34 ans","TRUE","04 - Mauricie",838,1198.59
2016,"Masculin","30 à 34 ans","TRUE","05 - Estrie",1792,1137.55
2016,"Masculin","30 à 34 ans","TRUE","06 - Montréal",5139,2162.62
2016,"Masculin","30 à 34 ans","TRUE","07 - Outaouais",1357,1505.71
2016,"Masculin","30 à 34 ans","TRUE","08 - Abitibi-Témiscamingue",694,787.73
2016,"Masculin","30 à 34 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",395,834.94
2016,"Masculin","30 à 34 ans","TRUE","12 - Chaudière-Appalaches",1624,1415.50
2016,"Masculin","30 à 34 ans","TRUE","13 - Laval",1102,1664.95
2016,"Masculin","30 à 34 ans","TRUE","14 - Lanaudière",1989,1313.82
2016,"Masculin","30 à 34 ans","TRUE","15 - Laurentides",2227,1280.71
2016,"Masculin","30 à 34 ans","TRUE","16 - Montérégie",4844,1445.11
2016,"Masculin","30 à 34 ans","TRUE","17 - Centre-du-Québec",968,1137.56
2016,"Masculin","35 à 39 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",199,637.51
2016,"Masculin","35 à 39 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",300,770.65
2016,"Masculin","35 à 39 ans","FALSE","03 - Capitale-Nationale",863,738.62
2016,"Masculin","35 à 39 ans","FALSE","04 - Mauricie",296,551.04
2016,"Masculin","35 à 39 ans","FALSE","05 - Estrie",662,522.13
2016,"Masculin","35 à 39 ans","FALSE","06 - Montréal",978,1034.84
2016,"Masculin","35 à 39 ans","FALSE","07 - Outaouais",434,718.28
2016,"Masculin","35 à 39 ans","FALSE","08 - Abitibi-Témiscamingue",195,689.95
2016,"Masculin","35 à 39 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",108,715.12
2016,"Masculin","35 à 39 ans","FALSE","12 - Chaudière-Appalaches",477,609.01
2016,"Masculin","35 à 39 ans","FALSE","13 - Laval",252,863.51
2016,"Masculin","35 à 39 ans","FALSE","14 - Lanaudière",586,720.90
2016,"Masculin","35 à 39 ans","FALSE","15 - Laurentides",727,535.92
2016,"Masculin","35 à 39 ans","FALSE","16 - Montérégie",1411,605.92
2016,"Masculin","35 à 39 ans","FALSE","17 - Centre-du-Québec",382,584.97
2016,"Masculin","35 à 39 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1196,763.59
2016,"Masculin","35 à 39 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1577,798.43
2016,"Masculin","35 à 39 ans","TRUE","03 - Capitale-Nationale",4785,1315.24
2016,"Masculin","35 à 39 ans","TRUE","04 - Mauricie",1368,842.25
2016,"Masculin","35 à 39 ans","TRUE","05 - Estrie",2740,804.27
2016,"Masculin","35 à 39 ans","TRUE","06 - Montréal",11690,1747.20
2016,"Masculin","35 à 39 ans","TRUE","07 - Outaouais",2327,1236.37
2016,"Masculin","35 à 39 ans","TRUE","08 - Abitibi-Témiscamingue",935,684.00
2016,"Masculin","35 à 39 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",481,591.28
2016,"Masculin","35 à 39 ans","TRUE","12 - Chaudière-Appalaches",2824,958.37
2016,"Masculin","35 à 39 ans","TRUE","13 - Laval",2886,1370.29
2016,"Masculin","35 à 39 ans","TRUE","14 - Lanaudière",3395,853.32
2016,"Masculin","35 à 39 ans","TRUE","15 - Laurentides",3995,921.97
2016,"Masculin","35 à 39 ans","TRUE","16 - Montérégie",9446,1117.72
2016,"Masculin","35 à 39 ans","TRUE","17 - Centre-du-Québec",1633,867.01
2016,"Masculin","40 à 45 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",253,684.67
2016,"Masculin","40 à 45 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",222,570.01
2016,"Masculin","40 à 45 ans","FALSE","03 - Capitale-Nationale",1032,516.17
2016,"Masculin","40 à 45 ans","FALSE","04 - Mauricie",260,499.91
2016,"Masculin","40 à 45 ans","FALSE","05 - Estrie",605,399.38
2016,"Masculin","40 à 45 ans","FALSE","06 - Montréal",1436,793.95
2016,"Masculin","40 à 45 ans","FALSE","07 - Outaouais",503,547.85
2016,"Masculin","40 à 45 ans","FALSE","08 - Abitibi-Témiscamingue",171,369.00
2016,"Masculin","40 à 45 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",98,550.51
2016,"Masculin","40 à 45 ans","FALSE","12 - Chaudière-Appalaches",506,443.35
2016,"Masculin","40 à 45 ans","FALSE","13 - Laval",397,747.06
2016,"Masculin","40 à 45 ans","FALSE","14 - Lanaudière",666,499.47
2016,"Masculin","40 à 45 ans","FALSE","15 - Laurentides",851,367.08
2016,"Masculin","40 à 45 ans","FALSE","16 - Montérégie",1732,549.18
2016,"Masculin","40 à 45 ans","FALSE","17 - Centre-du-Québec",310,429.19
2016,"Masculin","40 à 45 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",1151,533.90
2016,"Masculin","40 à 45 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",1234,572.91
2016,"Masculin","40 à 45 ans","TRUE","03 - Capitale-Nationale",5000,929.03
2016,"Masculin","40 à 45 ans","TRUE","04 - Mauricie",1192,619.36
2016,"Masculin","40 à 45 ans","TRUE","05 - Estrie",2616,572.43
2016,"Masculin","40 à 45 ans","TRUE","06 - Montréal",16216,1276.55
2016,"Masculin","40 à 45 ans","TRUE","07 - Outaouais",2650,797.78
2016,"Masculin","40 à 45 ans","TRUE","08 - Abitibi-Témiscamingue",789,425.77
2016,"Masculin","40 à 45 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",401,492.68
2016,"Masculin","40 à 45 ans","TRUE","12 - Chaudière-Appalaches",2799,674.44
2016,"Masculin","40 à 45 ans","TRUE","13 - Laval",4442,919.97
2016,"Masculin","40 à 45 ans","TRUE","14 - Lanaudière",3607,667.13
2016,"Masculin","40 à 45 ans","TRUE","15 - Laurentides",4486,630.50
2016,"Masculin","40 à 45 ans","TRUE","16 - Montérégie",11172,744.14
2016,"Masculin","40 à 45 ans","TRUE","17 - Centre-du-Québec",1423,601.01
2016,"Masculin","45 à 49 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",68,585.08
2016,"Masculin","45 à 49 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",75,563.07
2016,"Masculin","45 à 49 ans","FALSE","03 - Capitale-Nationale",350,465.35
2016,"Masculin","45 à 49 ans","FALSE","04 - Mauricie",73,383.19
2016,"Masculin","45 à 49 ans","FALSE","05 - Estrie",217,286.23
2016,"Masculin","45 à 49 ans","FALSE","06 - Montréal",693,750.62
2016,"Masculin","45 à 49 ans","FALSE","07 - Outaouais",174,546.78
2016,"Masculin","45 à 49 ans","FALSE","08 - Abitibi-Témiscamingue",55,330.61
2016,"Masculin","45 à 49 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",23,906.91
2016,"Masculin","45 à 49 ans","FALSE","12 - Chaudière-Appalaches",175,417.46
2016,"Masculin","45 à 49 ans","FALSE","13 - Laval",178,658.74
2016,"Masculin","45 à 49 ans","FALSE","14 - Lanaudière",243,552.01
2016,"Masculin","45 à 49 ans","FALSE","15 - Laurentides",318,439.17
2016,"Masculin","45 à 49 ans","FALSE","16 - Montérégie",637,454.75
2016,"Masculin","45 à 49 ans","FALSE","17 - Centre-du-Québec",94,440.62
2016,"Masculin","45 à 49 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",388,477.12
2016,"Masculin","45 à 49 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",320,401.15
2016,"Masculin","45 à 49 ans","TRUE","03 - Capitale-Nationale",1664,709.95
2016,"Masculin","45 à 49 ans","TRUE","04 - Mauricie",401,488.56
2016,"Masculin","45 à 49 ans","TRUE","05 - Estrie",939,494.61
2016,"Masculin","45 à 49 ans","TRUE","06 - Montréal",8027,952.97
2016,"Masculin","45 à 49 ans","TRUE","07 - Outaouais",971,557.53
2016,"Masculin","45 à 49 ans","TRUE","08 - Abitibi-Témiscamingue",291,285.85
2016,"Masculin","45 à 49 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",128,315.27
2016,"Masculin","45 à 49 ans","TRUE","12 - Chaudière-Appalaches",929,531.19
2016,"Masculin","45 à 49 ans","TRUE","13 - Laval",2268,720.53
2016,"Masculin","45 à 49 ans","TRUE","14 - Lanaudière",1259,569.86
2016,"Masculin","45 à 49 ans","TRUE","15 - Laurentides",1587,449.44
2016,"Masculin","45 à 49 ans","TRUE","16 - Montérégie",4206,606.62
2016,"Masculin","45 à 49 ans","TRUE","17 - Centre-du-Québec",430,453.37
2016,"Masculin","50 ans et plus","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",73,597.31
2016,"Masculin","50 ans et plus","FALSE","02 - Saguenay - Lac-Saint-Jean",42,442.19
2016,"Masculin","50 ans et plus","FALSE","03 - Capitale-Nationale",289,532.01
2016,"Masculin","50 ans et plus","FALSE","04 - Mauricie",75,385.45
2016,"Masculin","50 ans et plus","FALSE","05 - Estrie",155,318.24
2016,"Masculin","50 ans et plus","FALSE","06 - Montréal",773,813.23
2016,"Masculin","50 ans et plus","FALSE","07 - Outaouais",141,378.72
2016,"Masculin","50 ans et plus","FALSE","08 - Abitibi-Témiscamingue",53,222.13
2016,"Masculin","50 ans et plus","FALSE","09+10 - Côte-Nord + Nord-du-Québec",35,849.38
2016,"Masculin","50 ans et plus","FALSE","12 - Chaudière-Appalaches",115,418.00
2016,"Masculin","50 ans et plus","FALSE","13 - Laval",152,585.79
2016,"Masculin","50 ans et plus","FALSE","14 - Lanaudière",162,476.88
2016,"Masculin","50 ans et plus","FALSE","15 - Laurentides",241,395.80
2016,"Masculin","50 ans et plus","FALSE","16 - Montérégie",528,675.47
2016,"Masculin","50 ans et plus","FALSE","17 - Centre-du-Québec",69,563.73
2016,"Masculin","50 ans et plus","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",324,488.03
2016,"Masculin","50 ans et plus","TRUE","02 - Saguenay - Lac-Saint-Jean",299,450.60
2016,"Masculin","50 ans et plus","TRUE","03 - Capitale-Nationale",1419,580.22
2016,"Masculin","50 ans et plus","TRUE","04 - Mauricie",332,423.71
2016,"Masculin","50 ans et plus","TRUE","05 - Estrie",729,456.37
2016,"Masculin","50 ans et plus","TRUE","06 - Montréal",7293,806.79
2016,"Masculin","50 ans et plus","TRUE","07 - Outaouais",707,528.86
2016,"Masculin","50 ans et plus","TRUE","08 - Abitibi-Témiscamingue",239,368.42
2016,"Masculin","50 ans et plus","TRUE","09+10 - Côte-Nord + Nord-du-Québec",96,570.52
2016,"Masculin","50 ans et plus","TRUE","12 - Chaudière-Appalaches",615,427.59
2016,"Masculin","50 ans et plus","TRUE","13 - Laval",1855,601.50
2016,"Masculin","50 ans et plus","TRUE","14 - Lanaudière",886,566.48
2016,"Masculin","50 ans et plus","TRUE","15 - Laurentides",1189,404.52
2016,"Masculin","50 ans et plus","TRUE","16 - Montérégie",3221,571.32
2016,"Masculin","50 ans et plus","TRUE","17 - Centre-du-Québec",314,420.80
2017,"Féminin","Moins de 30 ans","FALSE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",457,1886.17
2017,"Féminin","Moins de 30 ans","FALSE","02 - Saguenay - Lac-Saint-Jean",372,1815.97
2017,"Féminin","Moins de 30 ans","FALSE","03 - Capitale-Nationale",861,2327.71
2017,"Féminin","Moins de 30 ans","FALSE","04 - Mauricie",508,1788.09
2017,"Féminin","Moins de 30 ans","FALSE","05 - Estrie",886,1767.26
2017,"Féminin","Moins de 30 ans","FALSE","06 - Montréal",2433,2269.75
2017,"Féminin","Moins de 30 ans","FALSE","07 - Outaouais",786,2289.90
2017,"Féminin","Moins de 30 ans","FALSE","08 - Abitibi-Témiscamingue",327,1491.43
2017,"Féminin","Moins de 30 ans","FALSE","09+10 - Côte-Nord + Nord-du-Québec",328,1693.28
2017,"Féminin","Moins de 30 ans","FALSE","12 - Chaudière-Appalaches",599,1969.39
2017,"Féminin","Moins de 30 ans","FALSE","13 - Laval",478,2521.07
2017,"Féminin","Moins de 30 ans","FALSE","14 - Lanaudière",1000,2092.75
2017,"Féminin","Moins de 30 ans","FALSE","15 - Laurentides",1088,1939.75
2017,"Féminin","Moins de 30 ans","FALSE","16 - Montérégie",2134,2038.65
2017,"Féminin","Moins de 30 ans","FALSE","17 - Centre-du-Québec",561,1722.07
2017,"Féminin","Moins de 30 ans","TRUE","01+11 - Bas-Saint-Laurent + Gaspésie - Îles-de-la-Madeleine",879,1951.23
2017,"Féminin","Moins de 30 ans","TRUE","02 - Saguenay - Lac-Saint-Jean",947,2822.44
2017,"Féminin","Moins de 30 ans","TRUE","03 - Capitale-Nationale",2084,3045.73
2017,"Féminin","Moins de 30 ans","TRUE","04 - Mauricie",809,2327.59
2017,"Féminin","Moins de 30 ans","TRUE","05 - Estrie",1723,2441.34
2017,"Féminin","Moins de 30 ans","TRUE","06 - Montréal",2720,3256.38
2017,"Féminin","Moins de 30 ans","TRUE","07 - Outaouais",1017,2460.21
2017,"Féminin","Moins de 30 ans","TRUE","08 - Abitibi-Témiscamingue",629,1574.69
2017,"Féminin","Moins de 30 ans","TRUE","09+10 - Côte-Nord + Nord-du-Québec",346,1563.13
2017,"Féminin","Moins de 30 ans","TRUE","12 - Chaudière-Appalaches",1701,2355.47
2017,"Féminin","Moins de 30 ans","TRUE","13 - Laval",661,3102.29
