NO,SRCGNR_NO,TYPPLL_CODE,DOM_INTERV,DTHR_ENREGISTRE,PROVENANCE,CDSREGPST_CODE_LIEU_PLN
19910761,24,ND AIR,A,1991-08-12,T,
19910762,24,ND AIR,A,1991-08-12,T,H3J
19910763,24,ND AIR,A,1991-08-13,T,
19910764,24,ND AIR,A,1991-08-13,T,
19910765,24,ND AIR,A,1991-08-13,T,H1A
19910766,24,ND AIR,A,1991-08-13,T,
19910767,24,ND AIR,A,1991-08-13,T,
19910768,24,ND AIR,A,1991-08-13,T,H3V
19910769,24,ND AIR,A,1991-08-14,T,
19910770,24,ND AIR,A,1991-08-14,T,
19910771,24,ND AIR,A,1991-08-14,T,
19910772,24,ND AIR,A,1991-08-15,T,
19910773,24,ND AIR,A,1991-08-15,T,
19910774,24,ND AIR,A,1991-08-15,T,
19910775,24,ND AIR,A,1991-08-15,T,
19910776,24,ND AIR,A,1991-08-15,T,
19910777,24,ND AIR,A,1991-08-15,T,H9X
19910778,24,ND AIR,A,1991-08-16,T,
19910779,24,ND AIR,A,1991-08-19,T,
19910780,24,ND AIR,A,1991-08-16,T,
19910781,24,ND AIR,A,1991-08-19,T,
19910782,24,ND AIR,A,1991-08-19,T,
19910783,24,ND AIR,A,1991-08-19,T,H2T
19910784,24,ND AIR,A,1991-08-19,T,H3X
19910785,24,ND AIR,A,1991-08-19,T,
19910786,24,ND AIR,A,1991-08-19,T,H3M
19910787,24,ND AIR,A,1991-08-19,T,H1T
19910788,24,ND AIR,A,1991-08-19,T,
19910789,24,ND AIR,A,1991-08-20,T,
19910790,24,ND AIR,A,1991-08-20,T,
19910791,24,ND AIR,A,1991-08-20,T,
19910792,24,ND AIR,A,1991-08-20,T,
19910793,24,ND AIR,A,1991-08-20,T,H8N
19910794,24,ND AIR,A,1991-08-21,T,
19910795,24,ND AIR,A,1991-08-21,T,H8N
19910796,24,ND AIR,A,1991-08-21,T,H8N
19910797,24,ND AIR,A,1991-08-21,T,
19910798,24,ND AIR,A,1991-08-21,T,H8Y
19910799,24,ND AIR,A,1991-08-21,T,
19910800,24,ND AIR,A,1991-08-21,T,H3Z
19910801,24,ND AIR,A,1991-08-21,T,
19910802,24,ND AIR,A,1991-08-21,T,
19910803,24,ND AIR,A,1991-08-21,T,
19910804,24,ND AIR,A,1991-08-23,T,
19910805,24,ND AIR,A,1991-08-23,T,H4C
19910806,24,ND AIR,A,1991-08-23,T,
19910807,24,ND AIR,A,1991-08-23,T,H3M
19910808,24,ND AIR,A,1991-08-26,T,
19910809,24,ND AIR,A,1991-08-26,T,H4E
19910810,24,ND AIR,A,1991-08-27,T,
19910811,24,ND AIR,A,1991-08-27,T,
19910812,24,ND AIR,A,1991-08-27,T,
19910813,24,ND AIR,A,1991-08-27,T,H4P
19910814,24,ND AIR,A,1991-08-27,T,
19910815,24,ND AIR,A,1991-08-27,T,
19910816,24,ND AIR,A,1991-08-27,T,
19910817,24,ND AIR,A,1991-08-27,T,
19910818,24,ND AIR,A,1991-08-27,T,
19910819,24,ND AIR,A,1991-08-27,T,
19910820,24,ND AIR,A,1991-08-28,T,H1Z
19910821,24,ND AIR,A,1991-08-28,T,H3N
19910822,24,ND AIR,A,1991-08-28,T,
19910823,24,ND AIR,A,1991-08-28,T,H3B
19910824,24,ND AIR,A,1991-08-28,T,
19910825,24,ND AIR,A,1991-08-28,T,H8R
19910826,24,ND AIR,A,1991-08-27,T,
19910827,24,ND AIR,A,1991-08-28,T,
19910828,24,ND AIR,A,1991-08-30,T,H1E
19910829,24,ND AIR,A,1991-08-30,T,H4T
19910830,24,ND AIR,A,1991-08-30,T,
19910831,24,ND AIR,A,1991-08-30,T,
19910832,24,ND AIR,A,1991-09-03,T,H1Y
19910833,24,ND AIR,A,1991-09-03,T,
19910834,24,ND AIR,A,1991-09-03,T,H4C
19910835,24,ND AIR,A,1991-09-03,T,H1B
19910836,24,ND AIR,A,1991-09-04,T,
19910837,24,ND AIR,A,1991-09-04,T,H2J
19910838,24,ND AIR,A,1991-09-04,T,
19910839,24,ND AIR,A,1991-09-04,T,
19910840,24,ND AIR,A,1991-09-04,T,
19910841,24,ND AIR,A,1991-09-05,T,H2J
19910842,24,ND AIR,A,1991-09-05,T,H4A
19910843,24,ND AIR,A,1991-09-05,T,H1C
19910844,24,ND AIR,A,1991-09-05,T,H4J
19910845,24,ND AIR,A,1991-09-05,T,
19910846,24,ND AIR,A,1991-09-06,T,
19910847,24,ND AIR,A,1991-09-06,T,H1L
19910848,24,ND AIR,A,1991-09-06,T,H2T
19910849,24,ND AIR,A,1991-09-06,T,H1N
19910850,24,ND AIR,A,1991-09-06,T,H1L
19910851,24,ND AIR,A,1991-09-06,T,
19910852,24,ND AIR,A,1991-09-06,T,H1L
19910853,24,ND AIR,A,1991-09-04,T,H3M
19910854,24,ND AIR,A,1991-09-06,T,H2L
19910855,24,ND AIR,A,1991-09-06,T,
19910856,24,ND AIR,A,1991-09-06,T,H1V
19910857,24,ND AIR,A,1991-09-06,T,H1B
19910858,24,ND AIR,A,1991-09-06,T,
19910859,24,ND AIR,A,1991-09-09,T,
19910860,24,ND AIR,A,1991-09-09,T,H8N
19910861,24,ND AIR,A,1991-09-09,T,H8N
19910862,24,ND AIR,A,1991-09-08,T,H1V
19910863,24,ND AIR,A,1991-09-08,T,H2E
19910864,24,ND AIR,A,1991-09-09,T,
19910866,24,ND AIR,A,1991-09-09,T,
19910867,24,ND AIR,A,1991-09-09,T,
19910868,24,ND AIR,A,1991-09-09,T,
19910869,24,ND AIR,A,1991-09-09,T,
19910946,24,ND AIR,A,1991-09-25,T,H1Z
19910947,24,ND AIR,A,1991-09-25,T,H1Z
19910948,24,ND AIR,A,1991-09-26,T,
19910949,24,ND AIR,A,1991-09-26,T,H2C
19910950,24,ND AIR,A,1991-09-26,T,
19910951,24,ND AIR,A,1991-09-26,T,
19910952,24,ND AIR,A,1991-09-27,T,
19910953,24,ND AIR,A,1991-09-27,T,H3Z
19910954,24,ND AIR,A,1991-09-27,T,H3Z
19910955,24,ND AIR,A,1991-09-27,T,H3Z
19910956,24,ND AIR,A,1991-09-30,T,H4C
19910957,24,ND AIR,A,1991-10-01,T,
19910958,24,ND AIR,A,1991-10-01,T,
19910959,24,ND AIR,A,1991-10-01,T,
19910960,24,ND AIR,A,1991-10-02,T,
19910961,24,ND AIR,A,1991-10-02,T,H4P
19910963,24,ND AIR,A,1991-10-02,T,H4P
19910964,24,ND AIR,A,1991-10-02,T,H3C
19910965,24,ND AIR,A,1991-09-09,T,
19910966,24,ND AIR,A,1991-10-02,T,H4T
19910967,24,ND AIR,A,1991-10-01,T,
19910968,24,ND AIR,A,1991-10-03,T,
19910969,24,ND AIR,A,1991-10-03,T,H2A
19910970,24,ND AIR,A,1991-10-04,T,H4A
19910971,24,ND AIR,A,1991-10-04,T,
19910972,24,ND AIR,A,1991-10-04,T,H4S
19910973,24,ND AIR,A,1991-10-04,T,
19910974,24,ND AIR,A,1991-10-02,T,
19910975,24,ND AIR,A,1991-10-07,T,
19910976,24,ND AIR,A,1991-10-08,T,
19910977,24,ND AIR,A,1991-10-08,T,
19911146,24,ND AIR,A,1991-11-20,T,H8R
19911147,24,ND AIR,A,1991-11-20,T,H1M
19911148,24,ND AIR,A,1991-11-21,T,H3Z
19911149,24,ND AIR,A,1991-11-22,T,H8N
19911150,24,ND AIR,A,1991-11-22,T,
19911151,24,ND AIR,A,1991-11-22,T,
19911152,24,ND AIR,A,1991-11-22,T,H1C
19911153,24,ND AIR,A,1991-11-22,T,
19911154,24,ND AIR,A,1991-11-22,T,
19911155,24,ND AIR,A,1991-11-22,T,H4E
19911156,24,ND AIR,A,1991-11-22,T,H9R
19911157,24,ND AIR,A,1991-11-25,T,H2W
19911158,24,ND AIR,A,1991-11-25,T,
19911159,24,ND AIR,A,1991-11-26,T,
19911160,24,ND AIR,A,1991-11-25,T,H9J
19911161,24,ND AIR,A,1991-11-26,T,
19911162,24,ND AIR,A,1991-11-27,T,H1E
19911163,24,ND AIR,A,1991-11-27,T,H3Y
19911164,24,ND AIR,A,1991-11-27,T,
19911165,24,ND AIR,A,1991-11-27,T,H4C
19911166,24,ND AIR,A,1991-11-29,T,
19911167,24,ND AIR,A,1991-11-29,T,
19911168,24,ND AIR,A,1991-12-02,T,H4B
19911169,24,ND AIR,A,1991-12-02,T,H8Y
19911170,24,ND AIR,A,1991-12-02,T,H8N
19911171,24,ND AIR,A,1991-12-02,T,H3V
19911172,24,ND AIR,A,1991-12-04,T,
19911173,24,ND AIR,A,1991-12-04,T,
19911174,24,ND AIR,A,1991-12-04,T,
19911175,24,ND AIR,A,1991-12-04,T,
19911176,24,ND AIR,A,1991-12-05,T,
19911177,24,ND AIR,A,1991-12-06,T,
19911178,24,ND AIR,A,1991-12-09,T,
19911179,24,ND AIR,A,1991-12-09,T,
19911180,24,ND AIR,A,1991-12-09,T,
19911181,24,ND AIR,A,1991-12-09,T,
19911182,24,ND AIR,A,1991-12-10,T,
19911183,24,ND AIR,A,1991-12-09,T,
19911184,24,ND AIR,A,1991-12-11,T,
19911185,24,ND AIR,A,1991-12-12,T,H2N
19911186,24,ND AIR,A,1991-12-12,T,
19911187,24,ND AIR,A,1991-12-12,T,
19911188,24,ND AIR,A,1991-12-12,T,
19911189,24,ND AIR,A,1991-12-13,T,H3C
19911190,24,ND AIR,A,1991-12-13,T,H1B
19911191,24,ND AIR,A,1991-12-16,T,
19911192,24,ND AIR,A,1991-12-16,T,
19911193,24,ND AIR,A,1991-12-17,T,
19911194,24,ND AIR,A,1991-12-18,T,H3M
19911195,24,ND AIR,A,1991-12-19,T,H3S
19911196,24,ND AIR,A,1991-12-20,T,H3A
19911197,24,ND AIR,A,1991-12-23,T,
19911198,24,ND AIR,A,1991-12-27,T,H4W
19911200,24,ND AIR,A,1991-12-30,T,H1B
19911201,24,ND AIR,A,1991-12-30,T,
19911249,24,ND AIR,A,1991-11-11,T,H1A
19911983,24,ND AIR,A,1991-10-10,T,H3L
19912066,24,ND EAU,E,1991-05-07,T,H2N
19912067,24,ND EAU,E,1991-05-08,T,
19910978,24,ND AIR,A,1991-10-09,T,
19910979,24,ND AIR,A,1991-10-09,T,
19910980,24,ND AIR,A,1991-10-09,T,
19910981,24,ND AIR,A,1991-10-09,T,H4P
19910984,24,ND AIR,A,1991-10-10,T,
19910985,24,ND AIR,A,1991-10-10,T,
19910986,24,ND AIR,A,1991-10-10,T,H1B
19910987,24,ND AIR,A,1991-10-10,T,H1B
19910988,24,ND AIR,A,1991-10-10,T,
19910989,24,ND AIR,A,1991-10-10,T,
19910990,24,ND AIR,A,1991-10-10,T,
19910991,24,ND AIR,A,1991-10-10,T,
19910992,24,ND AIR,A,1991-10-10,T,
19910993,24,ND AIR,A,1991-10-11,T,
19910994,24,ND AIR,A,1991-10-11,T,H1Z
19910995,24,ND AIR,A,1991-10-11,T,H1E
19910996,24,ND AIR,A,1991-10-09,T,
19910997,24,ND AIR,A,1991-10-11,T,H1T
19910998,24,ND AIR,A,1991-10-15,T,H1B
19910999,24,ND AIR,A,1991-10-15,T,H1X
19911000,24,ND AIR,A,1991-10-15,T,H1H
19911001,24,ND AIR,A,1991-10-15,T,
19911002,24,ND AIR,A,1991-10-15,T,
19911003,24,ND AIR,A,1991-10-15,T,
19911004,24,ND AIR,A,1991-10-16,T,H1B
19911005,24,ND AIR,A,1991-10-16,T,H3J
19911006,24,ND AIR,A,1991-10-16,T,
19911007,24,ND AIR,A,1991-10-15,T,
19911008,24,ND AIR,A,1991-10-16,T,
19911009,24,ND AIR,A,1991-10-16,T,H1Y
19911010,24,ND AIR,A,1991-10-16,T,
19911011,24,ND AIR,A,1991-10-17,T,H1A
19911012,24,ND AIR,A,1991-10-17,T,H4P
19911013,24,ND AIR,A,1991-10-17,T,H1B
19911014,24,ND AIR,A,1991-10-17,T,H1C
19911015,24,ND AIR,A,1991-10-17,T,H4P
19911016,24,ND AIR,A,1991-10-18,T,
19911017,24,ND AIR,A,1991-10-18,T,H1L
19911018,24,ND AIR,A,1991-10-21,T,
19911019,24,ND AIR,A,1991-10-18,T,H1L
19911020,24,ND AIR,A,1991-10-21,T,H3H
19911021,24,ND AIR,A,1991-10-21,T,H1L
19911022,24,ND AIR,A,1991-10-21,T,
19911023,24,ND AIR,A,1991-10-22,T,
19911024,24,ND AIR,A,1991-10-22,T,
19911025,24,ND AIR,A,1991-10-22,T,
19911026,24,ND AIR,A,1991-10-22,T,
19911027,24,ND AIR,A,1991-10-22,T,
19911028,24,ND AIR,A,1991-10-22,T,H2J
19911029,24,ND AIR,A,1991-10-23,T,
19911030,24,ND AIR,A,1991-10-23,T,
19911031,24,ND AIR,A,1991-10-23,T,H1Y
19911032,24,ND AIR,A,1991-10-21,T,H8S
19911033,24,ND AIR,A,1991-10-23,T,
19911034,24,ND AIR,A,1991-10-23,T,
19911035,24,ND AIR,A,1991-10-23,T,
19911036,24,ND AIR,A,1991-10-23,T,
19911037,24,ND AIR,A,1991-10-23,T,
19911038,24,ND AIR,A,1991-10-23,T,
19911039,24,ND AIR,A,1991-10-24,T,H1B
19911040,24,ND AIR,A,1991-10-24,T,H1Y
19911041,24,ND AIR,A,1991-10-24,T,
19911042,24,ND AIR,A,1991-10-24,T,
19911043,24,ND AIR,A,1991-10-24,T,H1B
19911044,24,ND AIR,A,1991-10-24,T,
19911045,24,ND AIR,A,1991-10-24,T,H2G
19911046,24,ND AIR,A,1991-10-25,T,
19911047,24,ND AIR,A,1991-10-25,T,
19911048,24,ND AIR,A,1991-10-25,T,
19911049,24,ND AIR,A,1991-10-25,T,
19911050,24,ND AIR,A,1991-10-25,T,
19911051,24,ND AIR,A,1991-10-25,T,
19911052,24,ND AIR,A,1991-10-25,T,
19911053,24,ND AIR,A,1991-10-25,T,H2C
19911054,24,ND AIR,A,1991-10-25,T,
19911055,24,ND AIR,A,1991-10-25,T,
19911056,24,ND AIR,A,1991-10-25,T,
19911057,24,ND AIR,A,1991-10-28,T,H1W
19911058,24,ND AIR,A,1991-10-28,T,
19911059,24,ND AIR,A,1991-10-28,T,
19911060,24,ND AIR,A,1991-10-28,T,
19911061,24,ND AIR,A,1991-10-28,T,
19911062,24,ND AIR,A,1991-10-28,T,H1A
19911063,24,ND AIR,A,1991-10-28,T,H2L
19911064,24,ND AIR,A,1991-10-28,T,
19911065,24,ND AIR,A,1991-10-28,T,
19911066,24,ND AIR,A,1991-10-29,T,
19911067,24,ND AIR,A,1991-10-26,T,
19911068,24,ND AIR,A,1991-10-27,T,
19911069,24,ND AIR,A,1991-10-29,T,H3H
19911070,24,ND AIR,A,1991-10-29,T,
19911071,24,ND AIR,A,1991-10-29,T,
19911072,24,ND AIR,A,1991-10-29,T,H1T
19911073,24,ND AIR,A,1991-10-30,T,
19911074,24,ND AIR,A,1991-10-30,T,
19911075,24,ND AIR,A,1991-10-30,T,
19911076,24,ND AIR,A,1991-10-30,T,
19911077,24,ND AIR,A,1991-10-30,T,
19911078,24,ND AIR,A,1991-10-30,T,H1X
19911079,24,ND AIR,A,1991-10-30,T,
19911080,24,ND AIR,A,1991-10-31,T,
19911081,24,ND AIR,A,1991-10-31,T,H8R
19911082,24,ND AIR,A,1991-10-31,T,
19911083,24,ND AIR,A,1991-10-31,T,
19911084,24,ND AIR,A,1991-10-31,T,
19911085,24,ND AIR,A,1991-11-01,T,
19911086,24,ND AIR,A,1991-11-01,T,
19911087,24,ND AIR,A,1991-11-01,T,
19911088,24,ND AIR,A,1991-11-01,T,
19911089,24,ND AIR,A,1991-10-30,T,
19911090,24,ND AIR,A,1991-11-01,T,H1B
19911091,24,ND AIR,A,1991-11-02,T,H1J
19911092,24,ND AIR,A,1991-11-04,T,
19911093,24,ND AIR,A,1991-11-01,T,
19911094,24,ND AIR,A,1991-11-04,T,H1B
19911096,24,ND AIR,A,1991-11-04,T,H1G
19911097,24,ND AIR,A,1991-11-05,T,
19911098,24,ND AIR,A,1991-11-05,T,
19911099,24,ND AIR,A,1991-11-05,T,
19911100,24,ND AIR,A,1991-11-06,T,H8R
19911101,24,ND AIR,A,1991-10-31,T,
19911102,24,ND AIR,A,1991-11-06,T,
19911103,24,ND AIR,A,1991-11-07,T,
19911104,24,ND AIR,A,1991-11-07,T,
19911105,24,ND AIR,A,1991-11-07,T,
19911106,24,ND AIR,A,1991-11-07,T,
19911107,24,ND AIR,A,1991-11-07,T,
19911108,24,ND AIR,A,1991-11-07,T,
19911109,24,ND AIR,A,1991-11-07,T,
19911110,24,ND AIR,A,1991-11-07,T,
19911111,24,ND AIR,A,1991-11-07,T,
19911112,24,ND AIR,A,1991-11-07,T,
19911113,24,ND AIR,A,1991-11-07,T,
19911114,24,ND AIR,A,1991-11-07,T,
19911115,24,ND AIR,A,1991-11-07,T,
19911116,24,ND AIR,A,1991-11-07,T,
19911117,24,ND AIR,A,1991-11-07,T,
19911118,24,ND AIR,A,1991-08-05,T,
19911119,24,ND AIR,A,1991-11-07,T,
19911120,24,ND AIR,A,1991-11-07,T,
19911121,24,ND AIR,A,1991-11-07,T,H2C
19911122,24,ND AIR,A,1991-11-08,T,
19911123,24,ND AIR,A,1991-11-08,T,
19911124,24,ND AIR,A,1991-11-08,T,
19911125,24,ND AIR,A,1991-11-12,T,H2N
19911126,24,ND AIR,A,1991-11-12,T,
19911127,24,ND AIR,A,1991-11-12,T,H1T
19911128,24,ND AIR,A,1991-11-12,T,
19911130,24,ND AIR,A,1991-11-12,T,H3K
19911131,24,ND AIR,A,1991-11-12,T,
19911132,24,ND AIR,A,1991-11-13,T,
19911133,24,ND AIR,A,1991-11-13,T,
19911134,24,ND AIR,A,1991-11-13,T,
19911135,24,ND AIR,A,1991-11-13,T,
19911136,24,ND AIR,A,1991-11-13,T,
19911137,24,ND AIR,A,1991-11-14,T,
19911138,24,ND AIR,A,1991-11-14,T,
19911139,24,ND AIR,A,1991-11-14,T,
19911140,24,ND AIR,A,1991-11-14,T,
19911141,24,ND AIR,A,1991-11-19,T,H4N
19911142,24,ND AIR,A,1991-11-19,T,H3K
19911143,24,ND AIR,A,1991-11-19,T,
19911144,24,ND AIR,A,1991-11-19,T,
19911145,24,ND AIR,A,1991-11-19,T,
19920006,24,ND AIR,A,1992-01-08,T,H1Y
19920007,24,ND AIR,A,1992-01-09,T,
19920008,24,ND AIR,A,1992-01-10,T,
19920009,24,ND AIR,A,1992-01-10,T,
19920010,24,ND AIR,A,1992-01-10,T,H2L
19920011,24,ND AIR,A,1992-01-12,T,
19920012,24,ND AIR,A,1992-01-13,T,H2N
19920013,24,ND AIR,A,1992-01-13,T,H1T
19920014,24,ND AIR,A,1992-01-13,T,
19920015,24,ND AIR,A,1992-01-13,T,
19920016,24,ND AIR,A,1992-01-14,T,
19920017,24,ND AIR,A,1992-01-14,T,
19920018,24,ND AIR,A,1992-01-14,T,
19920019,24,ND AIR,A,1992-01-14,T,H1M
19920020,24,ND AIR,A,1992-01-14,T,H1B
19920021,24,ND AIR,A,1992-01-14,T,H8N
19920022,24,ND AIR,A,1992-01-15,T,H2B
19920023,24,ND AIR,A,1992-01-15,T,H2C
19920024,24,ND AIR,A,1992-01-16,T,H2L
19920025,24,ND AIR,A,1992-01-16,T,
19920026,24,ND AIR,A,1992-01-16,T,
19920027,24,ND AIR,A,1992-01-16,T,
19920028,24,ND AIR,A,1992-01-16,T,
19920029,24,ND AIR,A,1992-01-16,T,H2T
19920030,24,ND AIR,A,1992-01-20,T,H4N
19920031,24,ND AIR,A,1992-01-20,T,
19920032,24,ND AIR,A,1992-01-20,T,
19920033,24,ND AIR,A,1992-01-20,T,H4M
19920034,24,ND AIR,A,1992-01-20,T,H2A
19920035,24,ND AIR,A,1992-01-21,T,
19920036,24,ND AIR,A,1992-01-21,T,
19920037,24,ND AIR,A,1992-01-21,T,
19920038,24,ND AIR,A,1992-01-21,T,
19920039,24,ND AIR,A,1992-01-22,T,
19920040,24,ND AIR,A,1992-01-22,T,
19920041,24,ND AIR,A,1992-01-24,T,H1L
19920042,24,ND AIR,A,1992-01-27,T,H9J
19920043,24,ND AIR,A,1992-01-27,T,H3L
19920044,24,ND AIR,A,1992-01-27,T,
19920045,24,ND AIR,A,1992-01-28,T,
19920046,24,ND AIR,A,1992-01-29,T,
19920047,24,ND AIR,A,1992-01-31,T,
19920048,24,ND AIR,A,1992-02-03,T,
19920049,24,ND AIR,A,1992-02-04,T,
19920050,24,ND AIR,A,1992-02-04,T,H2E
19920051,24,ND AIR,A,1992-02-04,T,
19920052,24,ND AIR,A,1992-02-05,T,
19920053,24,ND AIR,A,1992-02-05,T,
19920054,1,FUMÉE,A,1992-02-06,T,
19920056,24,ND AIR,A,1992-02-06,T,
19920057,24,ND AIR,A,1992-02-06,T,
19920058,24,ND AIR,A,1992-02-10,T,
19920059,24,ND AIR,A,1992-02-19,T,
19920060,24,ND AIR,A,1992-02-10,T,
19920061,24,ND AIR,A,1992-02-10,T,
19920062,24,ND AIR,A,1992-02-11,T,
19920063,24,ND AIR,A,1992-02-11,T,
19920064,24,ND AIR,A,1992-02-11,T,
19920065,24,ND AIR,A,1992-02-13,T,
19920066,24,ND AIR,A,1992-02-14,T,
19920067,24,ND AIR,A,1992-02-14,T,
19920068,24,ND AIR,A,1992-02-17,T,
19912068,24,ND EAU,E,1991-05-08,T,
19912069,24,ND EAU,E,1991-05-08,T,
19912070,24,ND EAU,E,1991-05-08,T,H9R
19912071,24,ND EAU,E,1991-05-09,T,
19912072,24,ND EAU,E,1991-05-09,T,H2M
19912073,24,ND EAU,E,1991-05-09,T,H4N
19912074,24,ND EAU,E,1991-05-10,T,H2Y
19912075,24,ND EAU,E,1991-05-10,T,H9W
19912076,24,ND EAU,E,1991-05-12,T,H1N
19912078,24,ND EAU,E,1991-05-16,T,H3S
19912079,24,ND EAU,E,1991-05-17,T,H1H
19912080,24,ND EAU,E,1991-05-17,T,
19912081,24,ND EAU,E,1991-05-21,T,H2P
19912082,24,ND EAU,E,1991-05-21,T,
19912085,24,ND EAU,E,1991-05-22,T,H9H
19912086,24,ND EAU,E,1991-05-23,T,
19912087,24,ND EAU,E,1991-05-27,T,H4C
19912088,24,ND EAU,E,1991-05-27,T,H1G
19912089,24,ND EAU,E,1991-05-28,T,H4N
19912090,24,ND EAU,E,1991-05-29,T,
19912091,24,ND EAU,E,1991-05-29,T,H2G
19912092,24,ND EAU,E,1991-05-29,T,H9B
19912093,24,ND EAU,E,1991-05-29,T,H4S
19912094,24,ND EAU,E,1991-05-31,T,
19912095,24,ND EAU,E,1991-05-31,T,H1B
19912096,24,ND EAU,E,1991-06-03,T,H3K
19912097,24,ND EAU,E,1991-06-03,T,H1W
19912098,24,ND EAU,E,1991-06-04,T,
19912099,24,ND EAU,E,1991-06-04,T,
19912100,24,ND EAU,E,1991-06-04,T,H2C
19912101,24,ND EAU,E,1991-06-05,T,
19912102,24,ND EAU,E,1991-06-06,T,
19912103,24,ND EAU,E,1991-06-07,T,H9C
19912104,24,ND EAU,E,1991-06-06,T,
19912105,24,ND EAU,E,1991-06-10,T,H1K
19912106,24,ND EAU,E,1991-06-10,T,H1B
19912107,24,ND EAU,E,1991-06-14,T,H2S
19912108,24,ND EAU,E,1991-06-18,T,H2G
19912109,24,ND EAU,E,1991-06-18,T,
19912110,24,ND EAU,E,1991-06-18,T,H3S
19912111,24,ND EAU,E,1991-06-19,T,
19912112,24,ND EAU,E,1991-06-20,T,H2S
19912113,24,ND EAU,E,1991-06-20,T,H4E
19912114,24,ND EAU,E,1991-06-28,T,H8S
19912115,24,ND EAU,E,1991-07-02,T,H9S
19912116,24,ND EAU,E,1991-07-02,T,H9S
19912117,24,ND EAU,E,1991-07-03,T,
19912118,24,ND EAU,E,1991-07-04,T,
19912119,24,ND EAU,E,1991-07-05,T,H1E
19912120,24,ND EAU,E,1991-07-05,T,H2J
19912121,24,ND EAU,E,1991-07-08,T,H1T
19912122,24,ND EAU,E,1991-07-08,T,H1N
19912123,24,ND EAU,E,1991-07-08,T,
19912124,24,ND EAU,E,1991-07-09,T,H4V
19912125,24,ND EAU,E,1991-07-11,T,
19912126,24,ND EAU,E,1991-07-15,T,
19912127,24,ND EAU,E,1991-07-15,T,H9S
19912128,24,ND EAU,E,1991-07-17,T,H1S
19912129,24,ND EAU,E,1991-07-17,T,H3K
19912130,24,ND EAU,E,1991-07-17,T,
19912131,24,ND EAU,E,1991-07-18,T,
19912132,24,ND EAU,E,1991-07-19,T,
19912133,24,ND EAU,E,1991-07-22,T,H2Y
19912134,24,ND EAU,E,1991-07-22,T,H2Y
19912135,24,ND EAU,E,1991-07-23,T,H1A
19912136,24,ND EAU,E,1991-07-24,T,H1A
19912137,24,ND EAU,E,1991-07-29,T,H1A
19912138,24,ND EAU,E,1991-07-29,T,H9S
19912139,24,ND EAU,E,1991-07-30,T,
19912140,24,ND EAU,E,1991-07-30,T,H8P
19912141,24,ND EAU,E,1991-07-30,T,
19912142,24,ND EAU,E,1991-07-30,T,
19912143,24,ND EAU,E,1991-07-31,T,H4H
19912144,24,ND EAU,E,1991-08-01,T,
19912145,24,ND EAU,E,1991-08-01,T,
19912146,24,ND EAU,E,1991-08-07,T,
19912147,24,ND EAU,E,1991-08-08,T,H9P
19912148,24,ND EAU,E,1991-08-08,T,H1V
19912149,24,ND EAU,E,1991-08-13,T,
19912150,24,ND EAU,E,1991-08-13,T,
19912151,24,ND EAU,E,1991-08-16,T,
19912152,24,ND EAU,E,1991-08-19,T,
19912153,24,ND EAU,E,1991-08-21,T,H2L
19912154,24,ND EAU,E,1991-08-21,T,
19912155,24,ND EAU,E,1991-08-21,T,
19912156,24,ND EAU,E,1991-08-22,T,
19912157,24,ND EAU,E,1991-08-26,T,H9X
19912158,24,ND EAU,E,1991-09-03,T,
19912159,24,ND EAU,E,1991-09-06,T,
19912160,24,ND EAU,E,1991-09-10,T,H9P
19912161,24,ND EAU,E,1991-09-10,T,H2J
19912162,24,ND EAU,E,1991-09-16,T,H9S
19912163,24,ND EAU,E,1991-09-20,T,H2S
19912164,24,ND EAU,E,1991-09-20,T,H2S
19912165,24,ND EAU,E,1991-09-23,T,
19912166,24,ND EAU,E,1991-09-25,T,H1Z
19912167,24,ND EAU,E,1991-09-30,T,H2L
19912168,24,ND EAU,E,1991-09-30,T,
19912169,24,ND EAU,E,1991-10-04,T,
19912170,24,ND EAU,E,1991-10-07,T,
19912171,24,ND EAU,E,1991-10-05,T,
19912172,24,ND EAU,E,1991-10-08,T,H1J
19912173,24,ND EAU,E,1991-10-09,T,
19912174,24,ND EAU,E,1991-10-10,T,
19912175,24,ND EAU,E,1991-10-11,T,H9X
19912176,24,ND EAU,E,1991-10-11,T,
19912177,24,ND EAU,E,1991-10-15,T,
19912178,24,ND EAU,E,1991-10-16,T,H1A
19912180,24,ND EAU,E,1991-10-22,T,
19912181,24,ND EAU,E,1991-10-25,T,
19912182,24,ND EAU,E,1991-10-28,T,H8S
19912183,24,ND EAU,E,1991-10-29,T,
19912184,24,ND EAU,E,1991-10-29,T,
19912185,24,ND EAU,E,1991-10-25,T,H4S
19912186,24,ND EAU,E,1991-11-06,T,
19912187,24,ND EAU,E,1991-11-06,T,
19912188,24,ND EAU,E,1991-11-07,T,H9P
19912189,24,ND EAU,E,1991-11-08,T,H2X
19912190,24,ND EAU,E,1991-11-11,T,H8S
19912191,24,ND EAU,E,1991-11-12,T,
19912192,24,ND EAU,E,1991-11-14,T,H1A
19912193,24,ND EAU,E,1991-11-16,T,
19912194,24,ND EAU,E,1991-11-19,T,
19912195,24,ND EAU,E,1991-11-19,T,H2V
19912196,24,ND EAU,E,1991-11-22,T,
19912197,24,ND EAU,E,1991-11-27,T,H4N
19912198,24,ND EAU,E,1991-11-28,T,
