TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CNA0037",17375,"Influence potentielle","Mod̩r̩e",16.6,4.5,7.9,7.2,9.7,8.3,8.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0038",1464,"Influence potentielle","Mod̩r̩e",11.4,30.6,35.3,40.2,61.5,49.7,86.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0041",15757,"Influence potentielle","Mod̩r̩e",17.1,3.4,6,4.5,7,5.5,2.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Absence de consensus"
"CNA0044",14995,"Influence potentielle","Mod̩r̩e",17,3.6,6.1,4.4,7.2,5.6,2.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Absence de consensus"
"CNA0045",14416,"Influence potentielle","Mod̩r̩e",17.3,2.8,5.4,3.5,6.1,4.8,0.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"CNA0046",1325,"Influence potentielle","Limit̩e",13.2,18.5,20.6,23.8,36.9,28.4,45.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0051",13055,"Influence potentielle","Mod̩r̩e",17.7,1.6,3.7,1.6,3.3,2.9,-3.5,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"CNA0054",1692,"Aucune influence","Mod̩r̩e",11.8,31.9,35.3,41.1,58.2,48,86.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0056",1261,"Aucune influence","Mod̩r̩e",12,32.1,35.3,41.7,58.6,48.4,87.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0058",1027,"Aucune influence","Mod̩r̩e",12.2,32.5,36,42.3,59.7,49,89.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0060",458,"Aucune influence","Mod̩r̩e",12.1,33.8,37.2,43.4,62.4,50.5,94,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0063",313,"Aucune influence","Limit̩e",10.9,37.6,41.1,46.7,68.8,53.5,103.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0067",5757,"Aucune influence","Mod̩r̩e",10.2,26.7,32.9,37.1,54.2,46.3,89.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0068",435,"Aucune influence","Limit̩e",10.2,30.9,37,40.2,60.8,44.1,88.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0069",5263,"Aucune influence","Mod̩r̩e",10.2,26.3,32.7,37,53.6,45.8,90.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0070",3884,"Aucune influence","Mod̩r̩e",10.2,25,31.6,35.3,51.8,44,88.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0071",3686,"Aucune influence","Mod̩r̩e",10.1,24.7,31.3,34.9,51.2,43.5,87.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0072",416,"Aucune influence","Limit̩e",8.6,29,36.7,42.6,62.1,50.4,108.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0073",2805,"Aucune influence","Mod̩r̩e",10.3,23.1,29.5,33.5,48.5,40.6,82.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0074",2495,"Aucune influence","Mod̩r̩e",10.5,22.3,28.6,32.7,47.5,39.4,80.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0075",1782,"Aucune influence","Limit̩e",10.9,20,25.8,29.6,43.6,35.4,71.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0077",738,"Aucune influence","Limit̩e",14.3,12.3,15.6,16.6,25.5,20,35.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0079",299,"Aucune influence","Limit̩e",8.1,30,36.9,45.4,64.9,53,112.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0083",1069,"Aucune influence","Limit̩e",9.7,30.4,38.6,41.9,60.4,50.7,95.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0084",439,"Aucune influence","Limit̩e",9.4,30.1,38.2,41.4,60.1,50.7,100.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0090",18934,"Influence potentielle","Mod̩r̩e",16.6,5.1,7.5,7.5,10.1,8.2,10.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0091",18839,"Influence potentielle","Mod̩r̩e",16.6,5,7.4,7.4,9.9,8,10.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0092",18612,"Influence potentielle","Mod̩r̩e",16.7,4.8,7.2,7.3,9.4,7.8,9.5,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0093",17823,"Influence potentielle","Mod̩r̩e",16.8,4.2,6,6.2,7.6,7,7,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0095",17584,"Influence potentielle","Mod̩r̩e",16.9,4,5.8,6,7.1,6.6,6.4,"Augmentation probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"CNA0100",312,"Aucune influence","Limit̩e",9.4,29.7,37,42.2,61.5,52.1,107.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0101",9399,"Aucune influence","Mod̩r̩e",11.6,15.8,20.1,23.6,35.2,27.4,57.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0102",9043,"Aucune influence","Limit̩e",11.8,15.4,19.6,23,34.1,26.6,56.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0103",8183,"Aucune influence","Limit̩e",12.1,14.4,17.9,20.4,30.8,24.3,51.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0104",8063,"Aucune influence","Limit̩e",12.2,14.3,17.6,20,30.4,24,50.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0105",7926,"Aucune influence","Limit̩e",12.3,14,17.2,19.5,29.9,23.5,49.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0113",1684,"Aucune influence","Mod̩r̩e",7.8,33.5,39.3,48.9,69.7,56,120.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0114",1204,"Aucune influence","Limit̩e",7.3,34.9,41.3,50.1,74.5,59.2,131.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0115",987,"Aucune influence","Limit̩e",7,36.3,44.2,52.1,79.5,63.5,140.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0116",441,"Aucune influence","Limit̩e",6.1,41.8,52.7,60.7,93.5,75.1,167.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0121",736,"Aucune influence","Mod̩r̩e",8,35.8,45.6,54.3,78.3,63.8,135.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0122",644,"Aucune influence","Mod̩r̩e",7.9,35.5,45.6,54.2,78,63.6,135.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0123",499,"Aucune influence","Mod̩r̩e",7.9,35.4,45.1,54.8,78.9,63.4,136.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0124",342,"Aucune influence","Mod̩r̩e",7.6,36.2,46,57.8,82,64.8,142.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0128",778,"Aucune influence","Mod̩r̩e",9.4,30.5,38.8,44,63.5,53.9,110.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0129",484,"Aucune influence","Limit̩e",9.3,31.1,38.7,44.8,64.2,54.8,112,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0132",1430,"Aucune influence","Limit̩e",9,29.5,37.2,41.9,61.4,50.2,105.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0133",867,"Aucune influence","Mod̩r̩e",8.6,30.3,37.5,43.3,63.1,51.7,108,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0134",751,"Aucune influence","Limit̩e",8.4,30.2,37.3,44.1,63.5,52.1,108.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0135",487,"Aucune influence","Mod̩r̩e",8,30.2,37.7,45.4,64.7,52.5,112.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0136",353,"Aucune influence","Mod̩r̩e",7.7,30.8,38.5,46.6,66.7,53.9,115.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0137",318,"Aucune influence","Mod̩r̩e",7.6,31.1,38.9,47.4,67.7,54.6,117.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0141",573,"Aucune influence","Mod̩r̩e",10.1,32.6,37.4,42.5,63.8,51.5,96,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNA0143",351,"Aucune influence","Limit̩e",10,33,37.8,43.4,64.4,51.9,96.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0003",628,"Influence potentielle","Limit̩e",13,37.7,41.6,44.9,65.6,54.9,93.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0011",10900,"Influence potentielle","Mod̩r̩e",14.3,15.7,19.9,20.8,30.6,25.8,40.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0012",1275,"Aucune influence","Mod̩r̩e",13,32.6,36,38.5,58.2,49.5,85.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0013",1247,"Aucune influence","Mod̩r̩e",13,32.5,36.1,38.5,58,49.5,85.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0014",983,"Aucune influence","Limit̩e",13.2,31.4,36,37.7,57.1,49,84,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0018",9558,"Influence potentielle","Mod̩r̩e",14.4,14.8,18,19.3,28,23.5,35.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0019",8935,"Influence potentielle","Mod̩r̩e",14.5,13.9,16.5,18.2,26.4,22.1,34.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0020",8900,"Influence potentielle","Mod̩r̩e",14.6,13.8,16.5,18.2,26.4,22,34.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0021",8773,"Influence potentielle","Mod̩r̩e",14.6,13.7,16.3,18,26,21.7,34.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0024",8353,"Aucune influence","Mod̩r̩e",14.7,13.1,15.8,17.4,25,21.1,33.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0025",8254,"Influence potentielle","Mod̩r̩e",14.6,12.9,15.6,17.2,24.7,20.9,33.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0027",6630,"Aucune influence","Mod̩r̩e",13.1,18.4,23.6,26.5,38.9,32.3,57.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0029",5361,"Aucune influence","Mod̩r̩e",12.8,18.3,23.4,26.5,39.4,32.3,58.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0033",1687,"Aucune influence","Mod̩r̩e",9.2,27.7,34.7,40.9,58.1,51.2,102.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0034",1632,"Aucune influence","Mod̩r̩e",9.2,27.5,34.7,40.7,57.9,51,102.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0035",1250,"Aucune influence","Mod̩r̩e",7.5,32.9,42.2,51.2,75.6,64,141.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0036",1162,"Aucune influence","Mod̩r̩e",7.3,32.9,42.3,51.5,76.4,64.1,143,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0037",1012,"Aucune influence","Mod̩r̩e",7.1,32.9,42.4,51.8,77.4,63.4,145.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0038",890,"Aucune influence","Mod̩r̩e",7,32.9,42.5,51.8,77.6,63.6,145.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0039",687,"Aucune influence","Mod̩r̩e",6.7,33.6,43.5,53,80.3,65.6,147.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0040",545,"Aucune influence","Mod̩r̩e",6.6,33.7,43.6,53,81,66.3,148.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0041",484,"Aucune influence","Mod̩r̩e",5.9,34.9,44.1,54.6,85,65.1,157.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0042",291,"Aucune influence","Limit̩e",5.1,36.3,44.5,56.1,91.1,67.6,173.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0052",2651,"Aucune influence","Mod̩r̩e",10.7,25.6,32.3,37.3,53,45.9,83,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0053",647,"Aucune influence","Mod̩r̩e",11.8,19.8,25.5,30.4,43.9,36.8,64.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0054",608,"Aucune influence","Mod̩r̩e",12,19.6,24.6,29.2,42.8,35.4,62.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0055",566,"Aucune influence","Limit̩e",11.5,20.2,26.3,31.1,44.6,37.2,65.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0056",563,"Aucune influence","Limit̩e",11.5,20.1,26.2,31,44.5,37.1,65.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0057",522,"Aucune influence","Limit̩e",11.4,20.1,26.1,30.8,44.3,37,65.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0059",468,"Aucune influence","Limit̩e",11.8,19.5,24.7,29,42.6,35.1,62.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0060",437,"Aucune influence","Limit̩e",11,20.8,27.2,32.1,45.7,38.5,68.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0066",1921,"Aucune influence","Mod̩r̩e",10.4,27.4,34.5,40.1,56,49.1,89.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0067",1916,"Aucune influence","Mod̩r̩e",10.4,27.4,34.5,40.1,56,49,89.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0068",1851,"Aucune influence","Mod̩r̩e",10,28.5,35.2,40.8,57.3,50.7,92.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0069",1843,"Aucune influence","Mod̩r̩e",10,28.5,35.2,40.8,57.3,50.6,92.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0070",636,"Aucune influence","Mod̩r̩e",7.1,33,42,50.5,74.5,62.1,135.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0071",550,"Aucune influence","Mod̩r̩e",6.9,32.5,41.5,49.4,73.9,61.1,136.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0072",421,"Aucune influence","Mod̩r̩e",6.4,32.6,42,49.8,74.9,61.4,142,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0073",303,"Aucune influence","Limit̩e",5.8,33.1,42.2,51.2,79.3,64.8,151.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0078",867,"Aucune influence","Mod̩r̩e",9.5,29.6,35.9,42.2,58.5,52.1,97,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNB0079",854,"Aucune influence","Mod̩r̩e",9.5,29.6,35.9,42.2,58.6,52.2,97,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
