TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"GAS0277",305,"Aucune influence","Mod̩r̩e",2.5,15.9,20.5,22.2,30.5,26.3,40.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0283",300,"Aucune influence","Mod̩r̩e",2.6,21.6,27.9,31.7,48.3,43.6,84.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0284",254,"Aucune influence","Limit̩e",2.7,21.8,27.6,31.3,46.9,42.2,82.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0293",762,"Aucune influence","Mod̩r̩e",3.5,13.2,16.5,19.1,26.6,21.4,43.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0297",618,"Aucune influence","Mod̩r̩e",3.5,13.6,16.7,19.2,26.9,21.6,43.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0299",567,"Aucune influence","Mod̩r̩e",3.6,13.6,16.8,19.3,26.9,21.6,43.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0301",512,"Aucune influence","Mod̩r̩e",3.6,13.8,16.9,19.5,27.4,21.9,44.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0303",350,"Aucune influence","Mod̩r̩e",3.5,13.7,16.8,19.2,27.8,21.5,43.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0304",314,"Aucune influence","Mod̩r̩e",3.5,13.4,16.2,19.1,27.8,21.1,43.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0308",835,"Aucune influence","Mod̩r̩e",4.2,15.4,18.7,21.9,31.9,25.7,55.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0309",786,"Aucune influence","Mod̩r̩e",4.2,15.9,19.2,22.3,32.7,26.2,56,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0311",734,"Aucune influence","Mod̩r̩e",4.2,16.1,19.5,22.6,33.4,26.8,56.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0313",627,"Aucune influence","Mod̩r̩e",4.1,16.2,19.8,22.8,34,26.7,57.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0315",505,"Aucune influence","Mod̩r̩e",3.9,16.5,20.6,23.7,35,27.4,60,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0340",300,"Aucune influence","Mod̩r̩e",3,13.6,15.4,18.7,27.5,21.6,42.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0350",1247,"Aucune influence","Mod̩r̩e",2.9,12.4,15,16.6,25.5,19.6,43,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0352",1075,"Aucune influence","Mod̩r̩e",2.9,12.1,14.6,16.4,24.2,18.9,42.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0353",860,"Aucune influence","Mod̩r̩e",2.9,12.2,14.6,17,24.2,18.6,44.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0354",794,"Aucune influence","Mod̩r̩e",2.9,12.1,14.4,16.8,24,18.4,44.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0356",670,"Aucune influence","Mod̩r̩e",2.9,12.6,14.5,17.1,24.9,18.5,44.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0358",545,"Aucune influence","Mod̩r̩e",2.9,12.5,14.6,17,24,18.3,42.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0359",377,"Aucune influence","Mod̩r̩e",3,12.6,15.4,17.8,25.8,19.3,46.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0360",293,"Aucune influence","Mod̩r̩e",3,12.8,16.5,18.9,26.8,20.7,47.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0394",3031,"Aucune influence","Mod̩r̩e",4.9,24.6,32.6,37.2,52.1,45.5,83,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0396",1511,"Aucune influence","Mod̩r̩e",3.8,21.1,27.9,30.8,44.9,40.9,83.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0397",1487,"Aucune influence","Mod̩r̩e",3.8,21.1,28,30.8,45,40.8,83,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0398",1358,"Aucune influence","Mod̩r̩e",3.6,20.1,26.3,29.9,42.5,39,78.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0399",571,"Aucune influence","Mod̩r̩e",3.9,20.9,27.8,32.2,45.2,40.4,73.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0400",571,"Aucune influence","Mod̩r̩e",3.9,20.9,27.7,32.1,45.1,40.3,73.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0401",503,"Aucune influence","Mod̩r̩e",3.8,20.2,27.1,30.9,43.8,39.7,72.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0402",382,"Aucune influence","Limit̩e",3.9,20.4,27.6,31.3,44.7,39.7,71.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0404",759,"Aucune influence","Mod̩r̩e",3,17.2,22.9,25.6,36.4,33.6,68.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0407",554,"Aucune influence","Mod̩r̩e",2.8,15.1,20.3,22.1,32.1,29,57.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0409",266,"Aucune influence","Limit̩e",3.3,16.7,21.6,24.1,33.4,29,52.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0414",4897,"Aucune influence","Limit̩e",2.7,17.5,25.6,27.2,40.7,35.2,65.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0415",467,"Aucune influence","Limit̩e",3.6,20.9,28,30.2,44.3,38.8,70.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0420",4211,"Aucune influence","Limit̩e",2.6,16.6,24,25.8,40.9,33.7,61.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0423",1197,"Aucune influence","Mod̩r̩e",3.4,19,25.2,28,42,37.2,66.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0424",1168,"Aucune influence","Mod̩r̩e",3.4,18.8,24.9,27.3,41.6,36.1,64.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0425",1126,"Aucune influence","Mod̩r̩e",3.2,18,22.4,25.7,37.6,34,58.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0426",383,"Aucune influence","Limit̩e",3,16,19.9,21.8,32.1,29.3,51.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0429",673,"Aucune influence","Limit̩e",3.2,18.9,23.4,26.6,38.5,35.6,65.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0430",386,"Aucune influence","Mod̩r̩e",3.3,18.1,25,26.7,41,37.7,69.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0434",12242,"Aucune influence","Mod̩r̩e",3.1,15.7,21.2,25.3,34.8,31.8,66,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0436",11978,"Aucune influence","Mod̩r̩e",3.2,15.7,21.2,25.4,34.7,31.7,65.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0437",3810,"Aucune influence","Mod̩r̩e",2.9,19.2,25.2,29.3,43.9,36.9,82.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0439",3646,"Aucune influence","Mod̩r̩e",2.9,19.1,25.5,29.4,44.1,36.8,82,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0440",268,"Aucune influence","Limit̩e",2.1,14.8,18.2,21.4,26.6,25.1,41.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0443",3305,"Aucune influence","Mod̩r̩e",2.9,19.3,25.7,29.5,44.6,37,82.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0444",2760,"Aucune influence","Mod̩r̩e",3,20.3,27.7,31.7,48.4,39.7,90.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0445",2753,"Aucune influence","Mod̩r̩e",2.9,20.2,27.7,31.7,48.5,39.7,89.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0446",437,"Aucune influence","Mod̩r̩e",2.7,15.3,19.7,21.7,32,29.4,59.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0449",2285,"Aucune influence","Mod̩r̩e",3,21.3,28.5,33.1,50.3,40.4,92.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0451",2024,"Aucune influence","Mod̩r̩e",3.1,21.2,27.6,32.4,50.2,40.2,91.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0452",1273,"Aucune influence","Mod̩r̩e",3.8,23.4,30.2,35.1,54.1,43.5,94.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0453",1199,"Aucune influence","Mod̩r̩e",3.9,23.8,30.9,35.2,54.6,43.8,96.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0455",1159,"Aucune influence","Mod̩r̩e",3.8,23.4,31.3,35.4,54.7,43.4,96.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0456",1044,"Aucune influence","Mod̩r̩e",3.9,24.7,32,36.1,56.5,44.7,98,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0457",563,"Aucune influence","Mod̩r̩e",4.3,29.7,38,44.2,68.2,52.7,115.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0458",553,"Aucune influence","Mod̩r̩e",4.3,29.8,37.4,43.7,68,52.2,114.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0466",444,"Aucune influence","Mod̩r̩e",3,15.9,20.9,23.1,33.8,30.3,63.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0470",357,"Aucune influence","Mod̩r̩e",3,16.2,20.8,23,33.6,29.9,62.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0480",719,"Aucune influence","Mod̩r̩e",2.3,17,21.7,24.8,39,31,73.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0481",636,"Aucune influence","Mod̩r̩e",2.2,17.8,23.1,26,41.4,32.7,77.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0482",513,"Aucune influence","Mod̩r̩e",2.1,20.7,26.9,30.5,48,37.6,87.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0483",377,"Aucune influence","Limit̩e",1.7,23.3,29.2,34,52.7,41.2,97.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0485",337,"Aucune influence","Limit̩e",1.5,25.2,32.1,37.2,58.2,44.8,107,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0494",542,"Aucune influence","Mod̩r̩e",2.9,11.4,14.3,16.1,22.9,18.9,37,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0496",323,"Aucune influence","Limit̩e",3.1,11.1,13.5,14.9,20.9,16.9,25.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0501",7877,"Aucune influence","Mod̩r̩e",3.3,15.1,18.9,22.5,29.3,27,48,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0502",5462,"Aucune influence","Mod̩r̩e",3.2,14.1,18.3,21.6,28.2,25.9,47.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0504",5246,"Aucune influence","Mod̩r̩e",3.1,13.9,17.9,21.2,27.9,25.4,46.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0506",4887,"Aucune influence","Mod̩r̩e",3.1,13.4,17.5,20,27,24.9,45.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0508",4874,"Aucune influence","Mod̩r̩e",3.1,13.4,17.5,19.9,26.9,24.9,45.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0509",904,"Aucune influence","Mod̩r̩e",2.3,13.3,17.7,19.1,29.4,26.1,59.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0510",391,"Aucune influence","Mod̩r̩e",1.7,10.3,13.4,14.6,26.1,20.9,69,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0512",262,"Aucune influence","Mod̩r̩e",1.7,12.4,16.8,18.5,31.8,25.8,84.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0524",3909,"Aucune influence","Mod̩r̩e",3.3,13.5,17.4,20.1,25.8,23.8,39.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0525",1583,"Aucune influence","Mod̩r̩e",3.3,12.8,16.1,18.1,24.2,20.7,34.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0526",485,"Aucune influence","Mod̩r̩e",3,14.6,20.7,21.7,33.2,29.4,60.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0527",316,"Aucune influence","Limit̩e",2.7,14.4,20.1,21.2,33.1,28.9,65.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0536",1602,"Aucune influence","Mod̩r̩e",3.1,13.9,18,20.4,27.5,24.2,37.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0537",1020,"Aucune influence","Mod̩r̩e",3.2,12.9,16,18.1,24.4,21,30.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0539",474,"Aucune influence","Mod̩r̩e",3,15.6,20.4,22.2,31.3,27.4,43,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0545",2362,"Aucune influence","Mod̩r̩e",3.5,15.1,19.2,23.3,28.9,26.7,41.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0547",2098,"Aucune influence","Mod̩r̩e",3.5,14.8,18.9,22.5,28.3,25.9,41.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0548",1814,"Aucune influence","Mod̩r̩e",3.5,14.4,18.4,21.8,27.1,24.3,36.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0550",1594,"Aucune influence","Mod̩r̩e",3.4,14,17.8,20.6,26.1,22.9,35.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0551",829,"Aucune influence","Mod̩r̩e",3.2,10.7,13.8,15.3,19.6,16.6,26.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0552",627,"Aucune influence","Limit̩e",3.2,9.4,12.1,13.3,17.5,14.2,23,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0558",325,"Aucune influence","Limit̩e",3.4,13.2,16.3,19,26,22,35.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0561",1177,"Aucune influence","Mod̩r̩e",2.8,12.9,16.5,19,25.6,21.7,35.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0562",1145,"Aucune influence","Mod̩r̩e",2.8,12.9,16.2,18.4,25.1,21.1,34.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
