TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"EST0640",640,"Influence potentielle","Mod̩r̩e",5.8,26.3,34.5,35.5,57,44.4,38.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0641",613,"Aucune influence","Mod̩r̩e",5.8,26.2,34.5,35.7,56.6,44.2,36.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0645",444,"Aucune influence","Mod̩r̩e",4.3,25.3,29.5,36.9,60.2,47.4,77,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0646",274,"Aucune influence","Limit̩e",4.2,25.7,29.2,37.4,62.3,48.5,80,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0658",541,"Aucune influence","Mod̩r̩e",4.7,24.1,28,36.1,58.6,45.4,73.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0659",519,"Aucune influence","Mod̩r̩e",4.7,23.8,27.6,35.8,58,45.1,73.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0661",499,"Aucune influence","Mod̩r̩e",4.7,23.3,26.9,35.2,56.8,43.9,72,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0662",409,"Aucune influence","Mod̩r̩e",4.5,22,24.7,33.5,54.1,40.8,69.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0666",485,"Aucune influence","Mod̩r̩e",3.8,25.8,31.1,37.4,58.5,45.1,71.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0667",322,"Aucune influence","Mod̩r̩e",3.7,25.1,31.1,37,57.4,44.6,66.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0669",290,"Aucune influence","Mod̩r̩e",3.7,24.5,30.3,36,56.1,43.6,62.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0688",266,"Influence potentielle","Mod̩r̩e",4.9,25.8,34.2,37.1,54,45.6,51.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0700",865,"Aucune influence","Mod̩r̩e",2,15.2,20.7,23,38.3,31.7,63.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"EST0701",859,"Aucune influence","Mod̩r̩e",2,15.3,20.7,22.8,38.2,31.7,63.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0702",745,"Aucune influence","Mod̩r̩e",2,14.3,19.3,21.3,35.4,29.2,55.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0708",499,"Aucune influence","Mod̩r̩e",2.2,14.2,18.8,20.5,34.8,28.3,54.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"EST0710",421,"Aucune influence","Mod̩r̩e",2.2,14,18.8,20.7,35,28.3,56.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"EST0712",382,"Aucune influence","Limit̩e",2.3,13.5,17.7,19.7,32.6,26.8,53.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0005",1683,"Aucune influence","Mod̩r̩e",2.9,11.8,15.4,18.4,26.9,21.7,53,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0006",1643,"Aucune influence","Mod̩r̩e",2.9,11.7,15.1,18.2,25.9,21.2,50.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0007",1560,"Aucune influence","Mod̩r̩e",2.9,11.7,15.2,18.2,25.9,20.9,48.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0009",1422,"Aucune influence","Mod̩r̩e",2.9,11.3,14.6,17.4,25.1,19.9,46.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0010",334,"Aucune influence","Mod̩r̩e",2.7,11.4,14.5,17.4,24.9,20.7,46,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0011",301,"Aucune influence","Mod̩r̩e",2.6,10.5,13.8,16.6,24,19.4,45.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0012",255,"Aucune influence","Mod̩r̩e",2.6,9.2,12.3,14.7,21.6,16.7,42.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0019",1087,"Aucune influence","Mod̩r̩e",2.9,11.4,14.5,17.2,25.4,19.8,46.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0020",994,"Aucune influence","Mod̩r̩e",2.8,11.1,14.3,17,24.5,19.5,43.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0021",831,"Aucune influence","Mod̩r̩e",2.9,10.5,13.5,16.4,22.5,18.6,38.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0023",768,"Aucune influence","Mod̩r̩e",2.8,10,13,15.6,21.6,18.1,37.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0024",364,"Influence potentielle","Mod̩r̩e",3.2,10.8,13.6,17,22.6,18.1,34.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0026",285,"Influence potentielle","Limit̩e",3.1,10.8,13.3,16.9,22.6,18,34.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0031",316,"Aucune influence","Mod̩r̩e",2.3,8.7,11.7,14.2,22,17.4,45.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0032",286,"Aucune influence","Mod̩r̩e",2.2,8.7,11.9,14.5,22.9,17.7,48,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0065",1835,"Influence potentielle","Mod̩r̩e",2.5,19,25.2,30.7,46.6,39.6,117.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0066",567,"Aucune influence","Mod̩r̩e",2.1,16.2,19.9,26.3,40.2,35.3,92.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0068",504,"Aucune influence","Mod̩r̩e",2.1,16.5,20.1,26.6,40.9,36.1,94.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0073",272,"Aucune influence","Mod̩r̩e",2,17.2,21.5,27.9,43,37.9,101.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0074",251,"Aucune influence","Mod̩r̩e",1.9,17.2,21.6,28.2,43.8,37.9,103.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0086",1201,"Influence potentielle","Mod̩r̩e",2.6,20.6,27.3,31.9,50,41.7,123.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0088",1055,"Influence potentielle","Mod̩r̩e",2.6,21,27.8,32.2,50.5,42.9,123.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0089",472,"Influence potentielle","Mod̩r̩e",2.3,17.8,23.7,28.5,45,38.3,123,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0090",286,"Aucune influence","Mod̩r̩e",2.5,21.9,29.8,33.9,52.5,44,131.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0101",581,"Influence potentielle","Mod̩r̩e",2.8,23,29.8,33.9,53.6,45.8,125.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0103",532,"Influence potentielle","Mod̩r̩e",2.9,23.3,30.5,34.8,54.5,46.7,128.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0107",403,"Influence potentielle","Limit̩e",2.9,25.8,33.1,37.9,59.4,51.7,141.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0109",340,"Influence potentielle","Limit̩e",2.9,27.3,35.5,40.4,63.4,55.3,148.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0111",306,"Influence potentielle","Limit̩e",2.9,28.9,36.8,42.6,66.3,58.1,155.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0112",304,"Aucune influence","Limit̩e",2.9,28.9,36.7,42.4,66.3,58,156.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0120",1625,"Aucune influence","Mod̩r̩e",2.6,18.5,24,29.8,44.9,40.1,108,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0121",1600,"Aucune influence","Mod̩r̩e",2.6,18.5,24.1,29.7,44.6,39.9,106.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0122",1593,"Aucune influence","Mod̩r̩e",2.6,18.5,24,29.6,44.4,39.8,106.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0124",1544,"Aucune influence","Mod̩r̩e",2.6,18.5,24.2,29.7,44.8,39.8,106.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0128",1483,"Aucune influence","Mod̩r̩e",2.6,18.3,24.3,29.7,44.8,40,105.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0146",1267,"Aucune influence","Mod̩r̩e",2.6,17.9,23.9,29.3,44.2,40,104.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0147",1260,"Aucune influence","Mod̩r̩e",2.6,18.1,23.9,29.4,44.2,40,105.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0149",1230,"Aucune influence","Mod̩r̩e",2.6,18,24,29.4,44.1,40.1,105.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0153",1182,"Aucune influence","Mod̩r̩e",2.5,17.8,23.5,29,43.6,39.6,106.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0155",1153,"Aucune influence","Mod̩r̩e",2.5,17.9,23.5,28.8,43.6,39.6,105.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0163",1011,"Aucune influence","Mod̩r̩e",2.4,16.9,22.3,27.5,41.7,37.9,107.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0167",976,"Aucune influence","Mod̩r̩e",2.4,16.5,21.7,26.8,40.6,37,104.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0171",952,"Aucune influence","Mod̩r̩e",2.4,16.5,21.5,26.6,40.2,36.6,103,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0175",888,"Aucune influence","Mod̩r̩e",2.4,16.4,21.7,27,40.3,36.8,104.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0177",854,"Aucune influence","Mod̩r̩e",2.4,16.4,22.1,27.2,40.4,37,106.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0178",722,"Aucune influence","Mod̩r̩e",2.3,16.8,22.6,27.5,40.8,37.3,109.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0182",639,"Aucune influence","Mod̩r̩e",2.2,17,22.8,27.6,41.5,37.7,113.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0184",563,"Aucune influence","Mod̩r̩e",2.2,17.1,22.7,27.9,41.8,37.8,114.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0237",946,"Aucune influence","Mod̩r̩e",2,14.8,19.8,21.9,36.3,30.1,60.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0238",938,"Aucune influence","Mod̩r̩e",2,14.8,19.7,21.7,36.1,30.1,60.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0239",824,"Aucune influence","Mod̩r̩e",2,14.7,18.9,21.3,34.8,28.8,58.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0240",309,"Aucune influence","Mod̩r̩e",2.3,14.1,19.3,21.1,32.5,29.1,56.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0245",513,"Aucune influence","Mod̩r̩e",2.1,14.1,18.6,20.6,33.7,27.7,56.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0247",434,"Aucune influence","Mod̩r̩e",2.2,14.2,18.6,20.7,34,27.6,56.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0249",395,"Aucune influence","Limit̩e",2.3,13.6,17.8,20.1,32.8,26.4,54.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0259",470,"Aucune influence","Mod̩r̩e",1.8,24.6,32,39.8,59.9,56.1,125.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0260",328,"Aucune influence","Mod̩r̩e",1.8,22.3,29.8,36.6,55.7,51.3,112.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0272",1063,"Aucune influence","Mod̩r̩e",2,20.7,27.2,33,53.1,45.8,91.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0274",892,"Aucune influence","Mod̩r̩e",2,18,25.5,27.2,44.3,35.9,68.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0275",589,"Aucune influence","Mod̩r̩e",1.9,16.9,22.9,25.1,40.1,32.7,76.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0276",530,"Aucune influence","Mod̩r̩e",1.9,16.6,22.4,24.2,37.7,31.1,72.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0277",305,"Aucune influence","Mod̩r̩e",2,14.5,20,21,31.3,27.7,49.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0283",300,"Aucune influence","Mod̩r̩e",2,17.7,25.5,26.2,41.8,32.5,55.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0284",254,"Aucune influence","Limit̩e",2.1,17.5,23.7,24.5,39.3,30.5,50.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0293",762,"Aucune influence","Mod̩r̩e",3.1,12,14.9,17.8,25,20.2,42.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0297",618,"Aucune influence","Mod̩r̩e",3.1,12,15,18,24.6,20.2,40.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0299",567,"Aucune influence","Mod̩r̩e",3.1,12,14.9,18.1,24.5,20.2,39.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0301",512,"Aucune influence","Mod̩r̩e",3.1,12,15,18.2,24.6,20,40,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0303",350,"Aucune influence","Mod̩r̩e",3.1,11.5,14.6,17.8,24.3,19.2,38.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0304",314,"Aucune influence","Mod̩r̩e",3.1,11.3,14.3,17.5,23.9,18.9,38.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0308",835,"Aucune influence","Mod̩r̩e",3.7,14.3,17.3,21,29.3,23.8,56,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0309",786,"Aucune influence","Mod̩r̩e",3.7,14.6,17.3,21,29.4,23.3,55.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0311",734,"Aucune influence","Mod̩r̩e",3.7,14.7,17.4,20.9,29.8,23.4,55,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0313",627,"Aucune influence","Mod̩r̩e",3.6,14.4,17.4,21.2,29.9,23.1,56.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0315",505,"Aucune influence","Mod̩r̩e",3.4,14.7,17.7,21.3,30.9,23.3,58.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"GAS0340",300,"Aucune influence","Mod̩r̩e",2.4,12.9,15.5,18.4,26.2,21,39.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation probable"
