TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"CND0111",826,"Aucune influence","Limit̩e",11.5,18.3,29.7,30,51.5,40.9,93.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0117",5766,"Aucune influence","Mod̩r̩e",6.7,26.2,37.3,40.2,72.7,52.6,152.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0118",5612,"Aucune influence","Mod̩r̩e",6.7,25.5,36.6,39.7,71.4,51.6,150.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0119",5510,"Aucune influence","Mod̩r̩e",6.7,25.2,36.2,39.4,70.6,51,149.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0120",503,"Aucune influence","Limit̩e",10.9,27.3,41.6,42.1,76.4,52.8,131.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0123",4902,"Aucune influence","Mod̩r̩e",6.2,23.9,34.4,38.4,69.4,49.9,149.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0124",4866,"Aucune influence","Mod̩r̩e",6.2,23.7,34.2,38.3,69.1,49.7,148.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0125",4786,"Aucune influence","Mod̩r̩e",6.2,23.4,33.8,37.8,68.6,49.3,147.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0126",4723,"Aucune influence","Mod̩r̩e",6.1,23.2,33.6,37.5,68.3,49.2,147.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0127",4523,"Aucune influence","Mod̩r̩e",6.1,22.8,33,36.7,67.4,48.7,145.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0128",4280,"Aucune influence","Mod̩r̩e",6,22.4,31.7,35.8,66.5,48.1,143.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0129",4181,"Aucune influence","Mod̩r̩e",6,22.2,31.3,35.5,65.9,47.8,142.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0130",3927,"Aucune influence","Mod̩r̩e",6,21.8,30.6,34.2,64.4,47.1,139.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0131",3869,"Aucune influence","Mod̩r̩e",5.9,21.8,30.5,33.9,64.1,47,139.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0132",3725,"Aucune influence","Mod̩r̩e",5.9,21.9,30,33.1,63.1,46.6,137.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0133",2136,"Aucune influence","Mod̩r̩e",6.1,22.4,30.8,33.7,63.4,47.2,136.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0134",507,"Aucune influence","Limit̩e",5.5,23.9,31.7,36.4,67.2,49.1,154,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0135",1311,"Aucune influence","Mod̩r̩e",6.2,22.8,28.4,31.9,56.4,46.3,125.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0136",911,"Aucune influence","Limit̩e",6.6,19.9,27.2,30.6,51.4,43.9,113,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0138",677,"Aucune influence","Limit̩e",7.1,19.1,27.8,31.5,50.3,42.5,106.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0143",1389,"Aucune influence","Limit̩e",5.5,21.6,28,31.9,60.1,46.7,137.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0150",2158,"Aucune influence","Mod̩r̩e",6.5,32.3,43.9,50.2,86,59.1,184.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0151",2121,"Aucune influence","Mod̩r̩e",6.5,32.2,43.7,50.2,85.7,59,184.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0152",2074,"Aucune influence","Mod̩r̩e",6.4,32,43.5,50.2,85.2,58.8,184.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0153",1590,"Aucune influence","Mod̩r̩e",6.4,28.2,39.1,44.7,76.4,53.5,168,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0154",1511,"Aucune influence","Mod̩r̩e",6.4,27.4,38.2,44,75,52.7,165.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0155",1214,"Aucune influence","Mod̩r̩e",6.3,24.7,35.3,40.1,71.2,50.3,155.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0156",1120,"Aucune influence","Mod̩r̩e",6.3,23.6,34.3,38.2,70.1,49.8,152,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0158",769,"Aucune influence","Limit̩e",6.2,21.8,32.4,34.9,65.1,48.9,141.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0159",695,"Aucune influence","Limit̩e",6.1,22.4,31.8,34.1,63.2,48.4,139.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0166",14348,"Influence potentielle","Mod̩r̩e",6.6,21.2,31.6,34.9,57.8,45.2,124.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0167",14263,"Influence potentielle","Mod̩r̩e",6.6,21.1,31.4,34.6,57.3,45,124.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0168",1194,"Aucune influence","Limit̩e",9.5,27.2,38.8,43.2,68.6,53.3,134.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0170",1079,"Aucune influence","Limit̩e",9.7,26.6,38.3,42.3,67.3,52.9,130.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0173",451,"Aucune influence","Mod̩r̩e",7.8,32.1,43.9,51,85,59,172.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0174",259,"Aucune influence","Limit̩e",7.6,29.3,40.3,47.5,78.6,55.5,169.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0177",13057,"Influence potentielle","Mod̩r̩e",6.3,20.3,29.8,33.2,54.3,43.1,122.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0178",13028,"Influence potentielle","Mod̩r̩e",6.3,20.3,29.7,33.1,54.1,42.9,122.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0179",12959,"Influence potentielle","Mod̩r̩e",6.3,20.2,29.4,33,53.7,42.6,121.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0180",12909,"Influence potentielle","Mod̩r̩e",6.3,20.1,29.3,32.9,53.3,42.4,121.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0181",12859,"Influence potentielle","Mod̩r̩e",6.2,20.1,29.2,32.7,53,42.3,121,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0182",12796,"Influence potentielle","Mod̩r̩e",6.2,20,29,32.6,52.6,42.1,120.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0183",12641,"Influence potentielle","Mod̩r̩e",6.2,19.8,28.6,32.1,51.8,41.8,119.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0184",576,"Influence potentielle","Limit̩e",6.6,23.8,34,35.1,64.7,48.4,142.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0186",11993,"Influence potentielle","Mod̩r̩e",6.1,19.7,27.8,31.8,51.4,41.1,117.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0187",11819,"Aucune influence","Mod̩r̩e",6,19.7,27.6,31.6,51.1,41.1,117.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0188",11634,"Aucune influence","Mod̩r̩e",6,19.6,27.4,31.5,50.9,40.9,116.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0189",1026,"Aucune influence","Mod̩r̩e",5.9,20.7,28.3,30,56.5,44.8,127.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0191",360,"Aucune influence","Limit̩e",5.3,21.6,30.6,32.9,63.2,47.1,142.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0192",10413,"Aucune influence","Mod̩r̩e",5.9,19.4,26.7,31.3,51.3,40.4,115,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0193",10111,"Aucune influence","Mod̩r̩e",5.8,19.3,26.5,31.2,51.2,40.4,114.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0194",9893,"Aucune influence","Mod̩r̩e",5.8,19.4,26.5,31.1,50.9,40.4,114.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0195",1243,"Aucune influence","Mod̩r̩e",5.8,18.3,27.3,28.8,53,40.6,117.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0196",698,"Aucune influence","Mod̩r̩e",5.9,18.2,27,29,51.5,40.4,112.5,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0197",553,"Aucune influence","Mod̩r̩e",5.7,18.4,27,29.4,51.9,40.5,114.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0199",495,"Aucune influence","Limit̩e",5.6,18.7,27.5,28.5,54.4,41.5,123.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0200",449,"Aucune influence","Limit̩e",5.5,18.9,27.6,28.8,54.8,42,125.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0202",8460,"Aucune influence","Mod̩r̩e",5.7,19.4,26.1,31.2,50.7,40.5,114.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0203",8110,"Aucune influence","Mod̩r̩e",5.6,19.5,26,31.2,50.8,40.6,115.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0204",8100,"Aucune influence","Mod̩r̩e",5.6,19.5,26,31.2,50.8,40.6,115.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0205",8027,"Aucune influence","Mod̩r̩e",5.6,19.6,26,31.1,50.8,40.6,115.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0206",7599,"Aucune influence","Mod̩r̩e",5.5,19.8,26.1,31.4,51.4,41.2,116.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0207",7365,"Aucune influence","Mod̩r̩e",5.5,19.8,26.1,31.6,51.5,41.4,117.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0208",268,"Aucune influence","Limit̩e",5.6,16.9,24.9,27.9,46.8,38.2,109,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0211",6848,"Aucune influence","Mod̩r̩e",5.4,20,26.2,31.9,52.1,42,118.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0212",6803,"Aucune influence","Mod̩r̩e",5.4,20,26.2,31.9,52,42,118.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0213",6625,"Aucune influence","Mod̩r̩e",5.4,20,26,31.8,51.7,42,118.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0214",6481,"Aucune influence","Mod̩r̩e",5.3,20.1,26,31.7,51.7,42.1,118.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0215",5287,"Aucune influence","Mod̩r̩e",5.3,20.4,25.8,32,52.5,42.8,120,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0216",4622,"Aucune influence","Mod̩r̩e",5.2,20.5,25.9,31.7,52.1,43.1,120.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0217",4163,"Aucune influence","Mod̩r̩e",5.2,20.5,26,31.7,51.8,43.1,120.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0218",2970,"Aucune influence","Mod̩r̩e",5.1,19.4,24.3,30,49,40.5,114.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0219",2892,"Aucune influence","Mod̩r̩e",5.1,19.4,24.3,29.8,48.8,40.4,114.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0220",2361,"Aucune influence","Mod̩r̩e",5.1,18.6,23.3,28.3,47.1,38.6,111.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0221",2163,"Aucune influence","Mod̩r̩e",5.1,18.2,22.8,27.5,46.3,37.8,109.1,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0222",1888,"Aucune influence","Mod̩r̩e",5,17.4,21.9,26.6,44.4,36.4,106.7,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0223",1238,"Aucune influence","Mod̩r̩e",5.1,16.5,20.6,25.1,40.7,34.2,101.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0224",1078,"Aucune influence","Mod̩r̩e",5,16.6,20.9,25.5,40.3,34.6,101.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0226",612,"Aucune influence","Limit̩e",5,16.5,21.5,26.9,41.8,34.6,105.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0227",580,"Aucune influence","Limit̩e",5.1,16.4,21.4,26.8,41.8,34.3,105.8,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0228",527,"Aucune influence","Limit̩e",5,16.4,21.6,26.7,41.9,34.3,106,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0234",304,"Aucune influence","Limit̩e",5,21.3,27.1,33.5,53.1,43.9,123,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0235",990,"Aucune influence","Mod̩r̩e",5.2,22.9,31.1,36,58.7,50.3,132.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0236",931,"Aucune influence","Mod̩r̩e",5.2,22.9,31.4,36,58.6,50.5,133,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0237",710,"Aucune influence","Limit̩e",5.1,23.9,33.6,37.2,60.2,52.5,138.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0238",415,"Aucune influence","Limit̩e",5.3,25.2,33.7,37.4,60.6,52.9,138.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0244",1082,"Aucune influence","Limit̩e",5.4,17.9,24.6,30.1,48.8,39.3,116,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0245",652,"Aucune influence","Limit̩e",5.2,18.1,27.4,30.8,50.5,40.1,117.9,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0246",331,"Aucune influence","Limit̩e",6,15.8,21.5,23.6,42.3,34.3,97.2,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0253",1044,"Aucune influence","Limit̩e",10,28.6,41,44.5,74.3,57.6,140.6,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0254",909,"Aucune influence","Limit̩e",10.2,26.4,39.7,42.7,69.1,55.6,133.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CND0256",347,"Aucune influence","Limit̩e",5.9,28.8,42.5,49.5,84.2,62.1,186.3,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
"CNE0007",19035,"Aucune influence","Mod̩r̩e",8.2,25.7,35,39.4,66.6,48.5,138.4,"Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable","Augmentation tr̬s probable"
