TRONCON,SUPERFICIE,IND_INFLUENCE,NIVEAU_CONFIANCE,REFERENCE,AMP_H30_RCP4,AMP_H30_RCP8,AMP_H50_RCP4,AMP_H50_RCP8,AMP_H80_RCP4,AMP_H80_RCP8,DIR_H30_RCP4,DIR_H30_RCP8,DIR_H50_RCP4,DIR_H50_RCP8,DIR_H80_RCP4,DIR_H80_RCP8 
"EST0407",685,"Aucune influence","Limit̩e",303.8,10.1,12.3,7.3,8.6,10.6,12.1,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0408",563,"Aucune influence","Limit̩e",297.3,8.9,12.2,6,7.8,8.9,9.1,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0409",543,"Aucune influence","Limit̩e",300,9.6,12.5,6.6,8.7,10.4,11.3,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0410",506,"Aucune influence","Limit̩e",302.5,9.4,12.5,6.7,8.9,10.2,10.9,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0411",449,"Aucune influence","Limit̩e",327.3,9.2,12.9,6.8,9.2,10.7,12.3,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0412",255,"Aucune influence","Limit̩e",308.2,10.9,15.1,9.9,12.6,14.8,17,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0424",10084,"Influence potentielle","Limit̩e",112.3,7.6,12.6,10.2,14,14.1,16.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0425",10070,"Influence potentielle","Limit̩e",112.4,7.3,12.4,10,13.9,14,16.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0427",9940,"Influence potentielle","Limit̩e",113.4,7.5,12.5,9.8,13.8,13.9,16.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0429",9910,"Influence potentielle","Limit̩e",112.9,7.3,12.4,9.6,13.7,13.8,16.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0431",9536,"Influence potentielle","Limit̩e",113,7.2,12.4,9.8,13.6,13.9,15.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0432",9532,"Aucune influence","Limit̩e",112.9,7,12.3,9.8,13.7,13.8,15.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0435",9432,"Influence potentielle","Limit̩e",121.1,7.3,12.2,9.9,13.2,13.5,15.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0437",9339,"Influence potentielle","Limit̩e",120.9,7.3,12.2,9.8,13.2,13.4,15.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0441",9163,"Influence potentielle","Limit̩e",119.7,7.2,12.1,9.6,13.3,13.2,15.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0443",9092,"Influence potentielle","Limit̩e",119.3,7.3,12.3,10,13.2,13.4,15.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0444",8783,"Influence potentielle","Limit̩e",118.3,7.4,12.2,9.7,13.2,13.5,15.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0446",8752,"Influence potentielle","Limit̩e",118.5,7.5,12.2,9.5,13.2,13.6,15.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0448",8639,"Influence potentielle","Limit̩e",117.4,7.4,12,9.3,13.2,13.5,15.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0449",338,"Aucune influence","Limit̩e",222.3,9.1,13.4,11.5,12.6,13,15.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0460",8279,"Influence potentielle","Limit̩e",114.7,6.7,12.1,8.7,12.2,13.2,14.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0461",8071,"Influence potentielle","Limit̩e",112.4,7,11.7,8.1,12,13.1,14.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0463",8027,"Influence potentielle","Limit̩e",112.6,6.6,11.3,8,11.8,12.8,14.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0467",7940,"Influence potentielle","Limit̩e",111.1,6.5,11.5,7.9,12,12.9,14.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0468",1979,"Influence potentielle","Limit̩e",53.5,6.5,9,4.9,7,8,5.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0469",1902,"Influence potentielle","Limit̩e",50.9,7.1,8.9,5.4,7.2,6.7,6.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0470",1898,"Influence potentielle","Limit̩e",50.9,6.8,8.9,5.4,7.2,6.7,6.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0471",1790,"Influence potentielle","Limit̩e",52.4,7.5,9.1,6.5,7.8,7.8,7.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0472",1780,"Influence potentielle","Limit̩e",47.9,4.3,5.1,2.4,5.8,5.5,6.9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0474",1738,"Influence potentielle","Limit̩e",49.4,5.9,7,5.7,6.8,6.6,8.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0483",369,"Aucune influence","Limit̩e",139.6,13.2,17.9,10.8,10.7,13.4,13.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0484",348,"Aucune influence","Limit̩e",142.2,13,17.6,10.6,10,13.3,12.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0485",288,"Aucune influence","Limit̩e",180.9,12.6,17.9,10.2,11,12.6,11.4,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0497",317,"Aucune influence","Limit̩e",297.7,11.6,14,9,9.9,12.5,15.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0500",449,"Aucune influence","Limit̩e",241.6,8.1,12.2,8.3,9.7,10.4,11.8,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0519",5948,"Influence potentielle","Limit̩e",140.6,7.5,12,9.1,13.5,14,15.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0520",4230,"Influence potentielle","Limit̩e",123.6,6.5,9.6,7.4,10.9,11.8,12.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0521",4189,"Influence potentielle","Limit̩e",121.5,6.7,9.9,8.7,12.2,13,12.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0522",4106,"Influence potentielle","Limit̩e",118.5,6.7,9.5,8.6,12.1,13,13.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0524",4089,"Influence potentielle","Limit̩e",117.6,6.7,9.7,8.6,12.1,13,13.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0526",4061,"Influence potentielle","Limit̩e",117.1,6.8,9.6,8.6,12,13.1,13.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0527",3369,"Influence potentielle","Limit̩e",86.2,6.8,8.8,7.4,10.3,10.9,12.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0528",3217,"Influence potentielle","Limit̩e",80.1,7.3,9.1,7.4,10.2,11.1,12,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0529",3196,"Influence potentielle","Limit̩e",79.4,7.1,9.2,7.3,9.9,11.2,12.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0530",3157,"Influence potentielle","Limit̩e",78.3,6.7,9,7.3,10.1,11.4,11.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0532",3074,"Influence potentielle","Limit̩e",77.2,6.7,9.6,7.3,10.3,11.8,12.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0533",3021,"Influence potentielle","Limit̩e",77.2,6.4,9.2,7.1,9.9,11.4,12.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0535",1033,"Aucune influence","Limit̩e",295.1,9.8,13.4,9.2,10,11.8,10.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0539",868,"Aucune influence","Limit̩e",297.5,10.4,13.2,9.2,9.1,11.9,11.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0543",767,"Aucune influence","Limit̩e",307.1,9.4,12.2,8.6,9.3,11.4,9.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0544",758,"Aucune influence","Limit̩e",306.5,9.4,12.2,8.6,9.5,11.5,9.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0546",669,"Aucune influence","Limit̩e",308.5,8.9,12.7,9.1,13.6,14.3,16.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0550",615,"Aucune influence","Limit̩e",312.3,9.3,12.8,9,13.7,14.4,16.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0552",568,"Aucune influence","Limit̩e",313.6,9.6,13.3,9,13.6,14.5,16.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0553",458,"Aucune influence","Limit̩e",309.7,10.2,13.7,9.4,14.2,14.3,17.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0555",362,"Aucune influence","Limit̩e",302,10.2,13.7,9.6,14.5,14.8,18.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0574",1209,"Influence potentielle","Limit̩e",74,4.6,6.8,4.7,7.7,9.2,10.1,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0576",367,"Aucune influence","Limit̩e",357.3,9.2,12.7,7.8,14.2,16.7,15.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0588",335,"Aucune influence","Limit̩e",416.9,8.9,12.8,7.1,12.5,13.2,12.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0606",638,"Aucune influence","Limit̩e",299.7,6.4,10.7,5.9,8.2,8.8,8.9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0607",636,"Aucune influence","Limit̩e",300.3,6.5,10.7,6.1,8.2,9,9,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0609",610,"Aucune influence","Limit̩e",301.4,6.2,10.8,6.1,7.9,8.9,8.6,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0610",576,"Aucune influence","Limit̩e",303.6,6.2,10.7,6,7.4,8.5,8.2,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0611",317,"Aucune influence","Limit̩e",295.4,8.7,11.5,8.2,8,9.5,7.7,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0613",275,"Aucune influence","Limit̩e",305.7,9.1,11.7,7.7,7.6,9.2,7.1,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0638",1694,"Aucune influence","Limit̩e",199.8,6.2,10.3,6,7.9,7.4,8.9,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0639",1204,"Aucune influence","Limit̩e",162.6,7.2,10.9,6.4,7.8,8.2,8.9,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0640",640,"Influence potentielle","Limit̩e",91.3,9.3,13.6,8.8,11.6,11.5,14.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0641",613,"Aucune influence","Limit̩e",92.7,9.7,13.1,8.9,11.6,11.7,14.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0645",444,"Aucune influence","Limit̩e",291.5,7.9,12.5,9.2,10.2,9.9,12.2,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0646",274,"Aucune influence","Limit̩e",291.2,7.7,12,8.6,9.8,9.7,11.4,"Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0658",541,"Aucune influence","Limit̩e",266.1,6.8,11.1,7.9,8.7,9.6,10.2,"Absence de consensus","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0659",519,"Aucune influence","Limit̩e",267.8,6.8,11,7.8,8.5,9.3,9.9,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0661",499,"Aucune influence","Limit̩e",269,6.5,10.9,7.2,8.6,9.3,9.7,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0662",409,"Aucune influence","Limit̩e",274.6,6.2,10.1,5.3,7.5,7.9,7.7,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Absence de consensus"
"EST0666",485,"Aucune influence","Limit̩e",288.8,7.9,12.2,7.8,9.3,9,11.2,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0667",322,"Aucune influence","Limit̩e",295.9,7.5,11.8,7.7,9.3,9.9,11.1,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0669",290,"Aucune influence","Limit̩e",297.2,7.8,11.9,7.8,9.1,10.2,10.7,"Augmentation probable","Augmentation probable","Absence de consensus","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0688",266,"Influence potentielle","Limit̩e",189.3,8.8,11.6,10.3,12,12.5,15.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0700",865,"Aucune influence","Limit̩e",175.9,13.6,10.3,12.7,12.8,10.9,16.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0701",859,"Aucune influence","Limit̩e",176.3,13.6,10.2,12.8,12.7,10.9,17.1,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0702",745,"Aucune influence","Limit̩e",178.6,12.4,9.9,11.8,12.3,10.6,15.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0708",499,"Aucune influence","Limit̩e",180.2,11.2,9.4,11.2,11.3,10.2,15.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0710",421,"Aucune influence","Limit̩e",177.4,10.8,9,11.2,10.9,9.7,15.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"EST0712",382,"Aucune influence","Limit̩e",180,10.8,9,10.9,10.8,9.6,14.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0005",1683,"Aucune influence","Limit̩e",137.6,20.2,19.6,20.2,21.3,24.3,23.5,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0006",1643,"Aucune influence","Limit̩e",138.7,20.5,19.7,20.3,21.2,24.2,23.3,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0007",1560,"Aucune influence","Limit̩e",140,20.2,19.5,20.2,21.1,23.9,23.3,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0009",1422,"Aucune influence","Limit̩e",138.6,20.4,19.1,19.7,20.2,22.8,22.5,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0010",334,"Aucune influence","Limit̩e",182.7,21.6,20,21.6,25.2,24.5,25.2,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0011",301,"Aucune influence","Limit̩e",186.1,21.8,20.4,21.3,24.2,24.1,24.9,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0012",255,"Aucune influence","Limit̩e",187.3,22,20.5,21.6,23.5,23.8,24,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0019",1087,"Aucune influence","Limit̩e",130.1,19.6,18.7,19.2,19.6,21.6,21.6,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0020",994,"Aucune influence","Limit̩e",132.2,19.8,18.4,19.1,19.1,21.4,20.9,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0021",831,"Aucune influence","Limit̩e",135.6,19.5,19.4,19.1,18.8,20.9,20.4,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0023",768,"Aucune influence","Limit̩e",136.7,19.1,19.1,19,18.3,20.3,19.9,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0024",364,"Influence potentielle","Limit̩e",144.7,19.5,19.3,17.9,19,20.5,19.8,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0026",285,"Influence potentielle","Limit̩e",141.1,19.5,19.6,17.9,18.4,19.8,18.8,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0031",316,"Aucune influence","Limit̩e",151.3,17.8,17.4,18.3,18.4,20.1,19.5,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0032",286,"Aucune influence","Limit̩e",153.1,17.3,17.5,17.8,18.2,20.2,19.3,"Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0065",1835,"Influence potentielle","Limit̩e",78.9,15.8,15.8,16.5,22.9,21.5,24.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0066",567,"Aucune influence","Limit̩e",124.8,15.2,13,15.3,20.5,18.7,22.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0068",504,"Aucune influence","Limit̩e",121.6,15.7,13.4,15.6,21.1,19,23,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0073",272,"Aucune influence","Limit̩e",115.9,19.1,16,17.4,23.4,21,24.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0074",251,"Aucune influence","Limit̩e",113.7,19.4,16.1,17.2,23.7,20.5,24.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0086",1201,"Influence potentielle","Limit̩e",64.6,12.8,13,14.8,20.5,20.3,24,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0088",1055,"Influence potentielle","Limit̩e",63.2,21.1,18.6,19.3,20.8,20.8,23.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0089",472,"Influence potentielle","Limit̩e",61.5,14.4,14.7,14.2,18.6,18.3,22.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0090",286,"Aucune influence","Limit̩e",46.1,15,12.8,13.7,16.9,17.6,22.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0101",581,"Influence potentielle","Limit̩e",71,21.4,19.6,19.2,21,21.1,23.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0103",532,"Influence potentielle","Limit̩e",67.8,18.8,18.2,17.9,21.6,21.2,23.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0107",403,"Influence potentielle","Limit̩e",49.6,14.6,15.6,14.4,17.5,18.8,21.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0109",340,"Influence potentielle","Limit̩e",37.5,14.5,14.9,12.6,14.2,15.1,19.2,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0111",306,"Influence potentielle","Limit̩e",34.1,13.8,14.3,11,13,13.1,17.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0112",304,"Aucune influence","Limit̩e",34.2,13.7,14.1,11,12.7,13.3,18,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation tr̬s probable","Augmentation probable"
"GAS0120",1625,"Aucune influence","Limit̩e",86.7,16.8,12.7,15.6,17,16.2,18.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0121",1600,"Aucune influence","Limit̩e",86.1,17.1,12.7,15.6,17.1,16.2,18.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0122",1593,"Aucune influence","Limit̩e",86.2,17.1,12.7,15.6,17.2,16.3,18.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0124",1544,"Aucune influence","Limit̩e",85.5,17.3,12.6,15.4,17.3,16.2,19,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0128",1483,"Aucune influence","Limit̩e",84.3,17.4,12.6,15.4,16.8,15.9,18.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0146",1267,"Aucune influence","Limit̩e",84.4,17.4,12.6,15.6,17.1,16.2,18.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0147",1260,"Aucune influence","Limit̩e",84.4,17.5,12.6,15.6,17.2,16.1,18.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0149",1230,"Aucune influence","Limit̩e",84.3,17.6,12.3,15.7,17.1,16,18.6,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0153",1182,"Aucune influence","Limit̩e",85.5,17.8,12.3,15.7,17.1,16,18.5,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0155",1153,"Aucune influence","Limit̩e",84.9,18.1,12.4,15.9,17,16.6,18.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0163",1011,"Aucune influence","Limit̩e",91.1,17.3,12.1,15.8,17.5,17,19.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0167",976,"Aucune influence","Limit̩e",93.1,17.1,12,15.8,17.6,16.8,19.4,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0171",952,"Aucune influence","Limit̩e",94.2,17.2,12.1,15.8,17.7,16.8,19.3,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0175",888,"Aucune influence","Limit̩e",92.4,17.4,12,16.4,18.3,17.3,19.7,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0177",854,"Aucune influence","Limit̩e",92.8,17.5,12.2,16.4,18.4,17.8,19.8,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
"GAS0178",722,"Aucune influence","Limit̩e",87.6,18.4,12.6,16.7,17.9,16.5,19.9,"Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable","Augmentation probable"
