ID_TRC_DET,ID_LOG,DATEMAJ,TYP_VOIE,LIE_VOIE,NOM_VOIE,DIR_VOIE,DEB_GCH,FIN_GCH,DEB_DRT,FIN_DRT,ARR_GCH,ARR_DRT,LIM_GCH,LIM_DRT
4010983,354065,20180604000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010984,330745,20180131000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4010985,396230,20190220000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4010994,330746,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010995,330747,20180131000000,autoroute,,20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010996,330748,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010997,330749,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010998,330750,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4010999,330751,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011000,330752,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011001,330753,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011002,330754,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011004,330755,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011005,330756,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011006,330757,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011007,330758,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011010,369756,20180910000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011011,481864,20200108000000,boulevard,,De La Vérendrye,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011016,394470,20190214000000,rue,de la,Rotonde,,122,174,101,207,Verdun,Verdun,Montréal,Montréal
4011017,330270,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011018,330271,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011019,481865,20200108000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011020,384401,20181213000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011024,401211,20190314000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011028,392850,20190129000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011030,392869,20190129000000,voie,,Non-nommée,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011034,330766,20180131000000,voie,,Non-nommée,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011035,330767,20180131000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011036,330768,20180131000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011037,330769,20180131000000,autoroute,,20,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011038,398166,20190228000000,voie,,Non-nommée,,0,0,0,0,,,Mont-Royal,Mont-Royal
4011040,398176,20190228000000,voie,,Non-nommée,,0,0,0,0,,,Mont-Royal,Mont-Royal
4011045,390573,20190128000000,chemin,de la,Côte-de-Liesse,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011057,401294,20190314000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011062,389130,20190118000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011076,330681,20180131000000,route,,138,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011077,330682,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011078,330683,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011079,330684,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011080,330698,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011107,595889,20220406000000,voie,,Non-nommée,,0,0,0,0,,,Mont-Royal,Mont-Royal
4011119,396338,20190221000000,autoroute,,40,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011120,396356,20190221000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011136,406902,20190329000000,autoroute,,13,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011140,369747,20180910000000,autoroute,,13,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011143,369745,20180910000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011144,369746,20180910000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011148,372391,20180924000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011152,401382,20190318000000,voie,,Non-nommée,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011155,401376,20190318000000,autoroute,,13,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011160,401370,20190318000000,autoroute,,13,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011165,401364,20190318000000,voie,,Non-nommée,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011174,390310,20190124000000,autoroute,,40,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4011180,390317,20190124000000,autoroute,,25,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4011209,390570,20190128000000,autoroute,,520,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011215,333372,20180212000000,boulevard,,Dollard,,0,0,765,765,Outremont,Outremont,Montréal,Montréal
4011216,333376,20180212000000,boulevard,,Dollard,,740,780,0,0,Outremont,Outremont,Montréal,Montréal
4011226,328224,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4011227,328197,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4011228,328198,20180118000000,voie,,Non-nommée,,0,0,0,0,,,Dorval,Dorval
4011240,356175,20180612000000,chemin,,Fulton,,0,0,0,0,,,Mont-Royal,Mont-Royal
4011262,401290,20190314000000,pont,,Louis-Bisson,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011263,330245,20180124000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011264,330246,20180124000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011265,330247,20180124000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011266,330274,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011267,330275,20180125000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011271,398201,20190304000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011283,389133,20190118000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011284,330759,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011297,602693,20220610000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011300,602696,20220610000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011302,602703,20220610000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011311,396390,20190221000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011321,381527,20181031000000,rue,,Airlie,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4011322,381529,20181031000000,rue,,Airlie,,0,0,0,0,LaSalle,LaSalle,Montréal,Montréal
4011324,398152,20190228000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011336,403880,20190322000000,autoroute,,20,,0,0,0,0,,,Dorval,Dorval
4011339,401298,20190314000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011353,330733,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011354,390548,20190128000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011358,330734,20180131000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011359,390554,20190128000000,autoroute,,20,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011361,353915,20180604000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011362,353916,20180604000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011365,330735,20180131000000,boulevard,de,Sainte-Anne-De-Bellevue,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011366,330736,20180131000000,boulevard,de,Sainte-Anne-De-Bellevue,,0,0,0,0,,,Montréal-Ouest,Montréal-Ouest
4011367,339358,20180319000000,rue,,Sanguinet,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011368,339359,20180319000000,rue,,Sanguinet,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011369,403561,20190320000000,autoroute,,40,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011372,403557,20190320000000,autoroute,,40,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011375,353998,20180604000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011376,353999,20180604000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011381,369750,20180910000000,voie,,Non-nommée,,0,0,0,0,,,Westmount,Westmount
4011382,369751,20180910000000,voie,,Non-nommée,,0,0,0,0,,,Westmount,Westmount
4011383,330248,20180125000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011384,330251,20180125000000,voie,,Non-nommée,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011388,403989,20190322000000,avenue,,Souligny,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011394,393021,20190130000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011395,393028,20190130000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011398,393964,20190211000000,voie,,Non-nommée,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011408,403995,20190322000000,avenue,,Souligny,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011414,396365,20190221000000,voie,,Non-nommée,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011417,478171,20191212000000,autoroute,,15,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011424,330760,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011425,330761,20180131000000,voie,,Non-nommée,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011426,390691,20190128000000,boulevard,,Pie-IX,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4011428,390689,20190128000000,voie,,Non-nommée,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4011435,403876,20190322000000,autoroute,,20,,0,0,0,0,,,Dorval,Dorval
4011438,407290,20190405000000,chemin,de la,Côte-de-Liesse,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011439,403806,20190321000000,autoroute,,25,,0,0,0,0,Anjou,Anjou,Montréal,Montréal
4011481,335685,20180305000000,boulevard,,Cavendish,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011482,335688,20180305000000,boulevard,,Cavendish,,0,0,14075,14291,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4011502,394624,20190215000000,autoroute,,25,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011511,404083,20190325000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011513,401281,20190314000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011516,404087,20190325000000,autoroute,,13,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011519,404067,20190325000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011520,404070,20190325000000,voie,,Non-nommée,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011524,584651,20210218000000,pont,,Louis-Bisson,,0,0,0,0,Pierrefonds-Roxboro,Pierrefonds-Roxboro,Montréal,Montréal
4011554,401229,20190314000000,chemin,de la,Côte-Saint-Paul,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011585,343519,20180404000000,avenue,,Civic Center,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4011597,604275,20220616000000,chemin,de l',Est,,2500,2700,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011608,316331,20171129000000,avenue,,Holiday,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4011609,316334,20171129000000,avenue,,Holiday,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4011619,343580,20180405000000,rue,,Sherbrooke,,9999,10025,9820,9900,,,Montréal-Est,Montréal-Est
4011620,309235,20171101000000,rue,,Sherbrooke,,10351,10401,10000,10200,,,Montréal-Est,Montréal-Est
4011629,404123,20190326000000,rue,,Trefflé-Berthiaume,,12308,12480,12317,12479,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011630,309250,20171101000000,boulevard,,Gouin,Est,0,0,11460,11460,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011631,309254,20171101000000,boulevard,,Gouin,Est,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011632,309255,20171101000000,boulevard,,Gouin,Est,0,0,11802,13200,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011633,309251,20171101000000,boulevard,,Gouin,Est,0,0,11400,11450,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011646,309577,20171108000000,rue,,Pierre-Chasseur,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011657,604222,20220615000000,avenue,du,Mont-Royal,Ouest,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011674,321392,20171213000000,allée,des,Infirmières,,0,0,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4011682,444911,20190801000000,boulevard,,Viau,,0,0,0,0,Saint-Léonard,Saint-Léonard,Montréal,Montréal
4011686,403311,20190319000000,rue,,Masson,,0,0,0,0,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4011703,396431,20190222000000,voie,,Non-nommée,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4011706,374874,20181001000000,autoroute,,10,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4011708,544399,20200812000000,rue,,Bernard-Geoffrion,,14451,14635,14450,14594,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011724,419607,20190521000000,voie,,Non-nommée,,0,0,0,0,L'Île-Bizard-Sainte-Geneviève,L'Île-Bizard-Sainte-Geneviève,Montréal,Montréal
4011758,607503,20220822000000,rue,des,Bassins,,1458,1616,1551,1601,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011781,370411,20180918000000,place,,Michel-Brault,,0,0,2530,2534,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4011806,370406,20180918000000,place,,Pierre-Falardeau,,2535,2535,2540,2540,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4011812,462155,20191015000000,rue,,Saint-Jacques,,5480,5480,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011813,431495,20190702000000,avenue,,Hope,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011814,431496,20190702000000,rue,,Lambert-Closse,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4011815,476225,20191210000000,avenue,,Maplewood,,0,0,0,0,Outremont,Outremont,Montréal,Montréal
4011823,401248,20190314000000,tunnel,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011824,401251,20190314000000,tunnel,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011825,401254,20190314000000,tunnel,,Saint-Rémi,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4011831,403492,20190320000000,chemin,,Upper-Lachine,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011833,403496,20190320000000,chemin,,Upper-Lachine,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011855,523856,20200506000000,avenue,,Pacifique CP,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011859,523860,20200506000000,avenue,,Atlantique CP,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011860,523863,20200506000000,avenue,,Atlantique CP,,0,0,0,0,Lachine,Lachine,Montréal,Montréal
4011861,523866,20200506000000,avenue,,Centrale CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011862,523869,20200506000000,avenue,,Centrale CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011865,523872,20200506000000,avenue,,Centrale CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011867,523889,20200506000000,rue,,Passage du Nord CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011878,523875,20200506000000,avenue,des,Ateliers CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011880,523883,20200506000000,route,,Gravel CP,,0,0,0,0,Côte-des-Neiges-Notre-Dame-de-Grâce,Côte-des-Neiges-Notre-Dame-de-Grâce,Montréal,Montréal
4011883,523895,20200506000000,avenue,,Centrale CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011889,523898,20200506000000,avenue,,Pacifique CP,,0,0,0,0,,,Côte-Saint-Luc,Côte-Saint-Luc
4011933,407311,20190405000000,rue,de la,Paix,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4011938,489320,20200122000000,chemin,de la,Côte-de-Liesse,,0,0,0,0,,Saint-Laurent,Mont-Royal,Montréal
4011940,316583,20171130000000,avenue,du,Fief-Carion,,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4011970,403985,20190322000000,avenue,,9e Longue-Pointe,,170,170,0,0,Mercier-Hochelaga-Maisonneuve,Mercier-Hochelaga-Maisonneuve,Montréal,Montréal
4012051,403609,20190320000000,route,,Transcanadienne,,0,0,0,0,,,Senneville,Senneville
4012055,403605,20190320000000,chemin,de,Senneville,,0,0,0,0,,,Senneville,Senneville
4012056,328341,20180119000000,chemin,de,Senneville,,140,140,0,0,,,Senneville,Senneville
4012062,550152,20200911000000,pont,,Jacques-Cartier,,0,0,0,0,Ville-Marie,Ville-Marie,Montréal,Montréal
4012072,604340,20220617000000,avenue,,Goulet,,2034,2036,2101,2105,Ville-Marie,Ville-Marie,Montréal,Montréal
4012073,604318,20220617000000,avenue,,Goulet,,2030,2032,2005,2081,Ville-Marie,Ville-Marie,Montréal,Montréal
4012074,604319,20220617000000,avenue,,Goulet,,0,0,2083,2099,Ville-Marie,Ville-Marie,Montréal,Montréal
4012098,334004,20180219000000,voie,,Privée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012101,595906,20220406000000,chemin,,Lucerne,,0,0,0,0,,,Mont-Royal,Mont-Royal
4012103,595907,20220406000000,avenue,,Sainte-Croix,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012104,333357,20180212000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012122,398141,20190228000000,boulevard,,Décarie,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012123,333315,20180212000000,boulevard,,Marcel-Laurin,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012131,462341,20191016000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012174,403422,20190320000000,boulevard,,Saint-Laurent,,0,0,6199,6199,Rosemont-La Petite-Patrie,Rosemont-La Petite-Patrie,Montréal,Montréal
4012175,403425,20190320000000,boulevard,,Saint-Laurent,,0,0,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4012179,396548,20190225000000,avenue,,Greene,,1028,1030,1011,1055,,,Westmount,Westmount
4012181,396394,20190221000000,voie,,Non-nommée,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012183,398340,20190304000000,autoroute,,40,,0,0,0,0,Ahuntsic-Cartierville,Ahuntsic-Cartierville,Montréal,Montréal
4012185,381823,20181106000000,avenue,,Mason,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4012186,381824,20181106000000,avenue,,Mason,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4012187,381825,20181106000000,avenue,,Mason,,2,12,0,0,,,Pointe-Claire,Pointe-Claire
4012189,382165,20181108000000,avenue,,Mason,,2,50,0,0,,,Pointe-Claire,Pointe-Claire
4012190,382166,20181108000000,avenue,des,Peupliers,,2,96,1,85,,,Pointe-Claire,Pointe-Claire
4012196,381834,20181106000000,avenue,,Gendron,,0,0,3,3,,,Pointe-Claire,Pointe-Claire
4012197,381835,20181106000000,avenue,,Gendron,,0,0,5,5,,,Pointe-Claire,Pointe-Claire
4012198,382168,20181108000000,avenue,,Gendron,,0,0,0,0,,,Pointe-Claire,Pointe-Claire
4012199,382169,20181108000000,avenue,,Gendron,,0,0,11,15,,,Pointe-Claire,Pointe-Claire
4012216,335684,20180305000000,boulevard,,Cavendish,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012226,592220,20220204000000,boulevard,,Pie-IX,,0,0,0,0,Montréal-Nord,Montréal-Nord,Montréal,Montréal
4012233,475427,20191203000000,rue,,Saint-Urbain,,3530,3590,3515,3597,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4012234,475428,20191203000000,rue,,Saint-Urbain,,0,0,0,0,Le Plateau-Mont-Royal,Le Plateau-Mont-Royal,Montréal,Montréal
4012239,399920,20190311000000,boulevard,de la,Côte-Vertu,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012241,595712,20220404000000,chemin,de la,Côte-Vertu,,50,70,0,0,,,Dorval,Dorval
4012244,400070,20190311000000,chemin,,Saint-François,,5200,5200,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012245,309444,20171103000000,chemin,,Saint-François,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012246,309445,20171103000000,chemin,,Saint-François,,0,0,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012279,313213,20171116000000,rue,,Wilfrid-Reid,,2350,2500,0,0,Saint-Laurent,Saint-Laurent,Montréal,Montréal
4012316,403589,20190320000000,rue,,Sherbrooke,Est,14501,14501,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4012319,504021,20200226000000,rue,,Sherbrooke,Est,0,0,0,0,Rivière-des-Prairies-Pointe-aux-Trembles,Rivière-des-Prairies-Pointe-aux-Trembles,Montréal,Montréal
4012385,403526,20190320000000,autoroute,,15-20,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012386,403517,20190320000000,autoroute,,15,,0,0,0,0,Le Sud-Ouest,Le Sud-Ouest,Montréal,Montréal
4012399,396401,20190222000000,voie,,Non-nommée,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012400,396410,20190222000000,voie,,Non-nommée,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012401,431447,20190702000000,autoroute,,15-20,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012402,431448,20190702000000,autoroute,,10,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012403,396428,20190222000000,autoroute,,10,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012404,382407,20181112000000,voie,,Non-nommée,,0,0,0,0,Verdun,Verdun,Montréal,Montréal
4012430,374864,20181001000000,rue,,Bourdeau,,0,0,7679,7743,LaSalle,LaSalle,Montréal,Montréal
