SUB_ID,ORG_ID,ORG_NOM,ORG_TYPE,BEN_TYPE,BEN_NOM,BEN_ADRESSE,BEN_ADRESSE2,BEN_MUNICIPALITE,BEN_CODE_POSTAL,BEN_RADM,SUB_NOM,SUB_VOLET,SUB_SOUS-VOLET,SUB_DATE,SUB_TYPE,SUB_DESCRIPTION,SUB_DOMAINE,SUB_SOUS-DOMAINE,SUB_VALEUR 
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,"444, rue Saint-Paul est",,Montréal,H2Y3V1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-14,Subvention,Voleurs en série,Cinéma et production télévisuelle,Production - Télévision,37 408
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,12980363 Canada inc.,"3250, rue Ontario Est",,Montréal,H1W1P4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-16,Subvention,La tour - cycle III,Cinéma et production télévisuelle,Production - Télévision,226 034
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Pixcom inc.,"444, rue Saint-Paul est",,Montréal,H2Y3V1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-16,Subvention,Quépop,Cinéma et production télévisuelle,Production - Télévision,38 239
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,12420856 Canada inc. (Trio Orange inc.),"3250, rue Ontario Est",,Montréal,H1W1P4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-24,Subvention,Ma maison abandonnée,Cinéma et production télévisuelle,Production - Télévision,12 054
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions La Vraie Nature inc.,"1200, avenue Papineau",Bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-25,Subvention,La vraie nature - cycle V,Cinéma et production télévisuelle,Production - Télévision,166 300
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Encore Télévision Papillons inc.,"6300, av. du Parc",Bureau 406,Montréal,H2V4H8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-16,Subvention,Papillons,Cinéma et production télévisuelle,Production - Télévision,28 478
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,St Laurent TV International inc.,"428, chemin du Moulin",,Québec,G3C0B2,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Bon matin Chuck,Cinéma et production télévisuelle,Production - Télévision,224 092
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Attraction Images Productions XIII inc.,"5455, avenue De Gaspé",Bureau 200,Montréal,H2T3B3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-16,Subvention,Enquête collision,Cinéma et production télévisuelle,Production - Télévision,17 109
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Encore Télévision - Les perles inc.,"6300, av. du Parc",Bureau 406,Montréal,H2V4H8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-11-21,Subvention,Les perles,Cinéma et production télévisuelle,Production - Télévision,373 259
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Périphéria inc.,"5333, avenue Casgrain",bureau 1109,Montréal,H2T1X3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Mirare,Cinéma et production télévisuelle,Production - Télévision,18 400
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9432-9950 Québec inc.,"5333, avenue Casgrain",bureau 903,Montréal,H2T1X3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-09,Subvention,Circo,Cinéma et production télévisuelle,Production - Télévision,23 120
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions KOTV III inc.,"651, rue Notre-Dame Ouest",Bureau 550,Montréal,H3C1H9,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Les chevaliers de la lumière,Cinéma et production télévisuelle,Production - Télévision,59 031
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,10923117 Canada inc.,"1010, rue De Sévigny",Bureau 009,Longueuil,J4K5G7,Montérégie,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-05,Subvention,Top Dogs : Homicides en série - cycle III,Cinéma et production télévisuelle,Production - Télévision,32 258
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Juste pour rire TV inc.,"2101, boulevard Saint-Laurent",,Montréal,H2X2T5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Les imposteurs - cycle II,Cinéma et production télévisuelle,Production - Télévision,15 993
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9474-8613 Québec inc.,"409, avenue du Mont-Royal ouest",bureau 1,Montréal,H2V2S6,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Hôtel Silence,Cinéma et production télévisuelle,Production - Télévision,251 732
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9312-3917 Québec inc.,"4751, rue Papineau",,Montréal,H2H1V4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-12,Subvention,Someone's Trying to Get In,Cinéma et production télévisuelle,Production - Télévision,21 653
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,ComediHa! Télévision printemps 2020 inc.,"2828, boulevard Laurier",bureau 700,Québec,G1V0B9,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,La confrérie - cycle II,Cinéma et production télévisuelle,Production - Télévision,436 986
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,ComediHa! Télévision printemps 2020 inc.,"2828, boulevard Laurier",bureau 700,Québec,G1V0B9,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,JMP - cycle II,Cinéma et production télévisuelle,Production - Télévision,43 148
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,ComediHa! Télévision 2020 inc.,"2828, boulevard Laurier",Bureau 700,Québec,G1V0B9,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Intemporel - Yvon Deschamps,Cinéma et production télévisuelle,Production - Télévision,22 064
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,ComediHa! Télévision printemps 2020 inc.,"2828, boulevard Laurier",bureau 700,Québec,G1V0B9,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,Paul Daraîche - Une histoire de famille,Cinéma et production télévisuelle,Production - Télévision,12 586
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9342-2947 Québec inc.,"396, rue du Chardonnay",,Sherbrooke,J1L0J3,Estrie,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-12,Subvention,Des hommes la nuit,Cinéma et production télévisuelle,Production - Télévision,57 649
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Trinôme III inc.,"1157, rue Sainte-Catherine est",,Montréal,H2L2G8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Adapté,Cinéma et production télévisuelle,Production - Télévision,16 390
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Attraction Images Productions V inc.,"5455, avenue De Gaspé",Bureau 200,Montréal,H2T3B3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-01,Subvention,La soirée Mammouth 2022,Cinéma et production télévisuelle,Production - Télévision,49 134
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,14122143 Canada inc.,"3401, rue Saint-Antoine O",,Westmount,H3Z1X1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-10,Subvention,La switch,Cinéma et production télévisuelle,Production - Télévision,48 964
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions 2022 de films Incendo inc.,"1600, boulevard De Maisonneuve Est",,Montréal,H2L4P2,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-12,Subvention,The Amityville Curse,Cinéma et production télévisuelle,Production - Télévision,208 000
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Passeport Productions inc.,"1200, avenue Papineau",bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-16,Subvention,Coups de food - cycle IX,Cinéma et production télévisuelle,Production - Télévision,27 286
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Sphère Média 2011 inc.,"4200, boul. Saint-Laurent",Bureau 1200,Montréal,H2W2R2,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-10,Subvention,IXE-13,Cinéma et production télévisuelle,Production - Télévision,654 046
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9337-8537 Québec inc.,"7095, rue Marconi",201,Montréal,H2S3K4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-12,Subvention,Pouvoir oublier,Cinéma et production télévisuelle,Production - Télévision,31 008
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Télévision Illimitée II inc.,"1200, avenue Papineau",Bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-17,Subvention,Stefano!,Cinéma et production télévisuelle,Production - Télévision,27 695
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Les Productions d'Octobre inc.,"1200, avenue Papineau",bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-16,Subvention,Dans la tête d'un espion,Cinéma et production télévisuelle,Production - Télévision,42 330
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Juste pour rire TV inc.,"2101, boulevard Saint-Laurent",,Montréal,H2X2T5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-09,Subvention,@JFL 2022,Cinéma et production télévisuelle,Production - Télévision,25 376
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Juste pour rire TV inc.,"2101, boulevard Saint-Laurent",,Montréal,H2X2T5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-12,Subvention,Just for Laughs Specials 2022,Cinéma et production télévisuelle,Production - Télévision,24 858
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Juste pour rire TV inc.,"2101, boulevard Saint-Laurent",,Montréal,H2X2T5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-12,Subvention,Just for Laughs 40th Anniversary Special,Cinéma et production télévisuelle,Production - Télévision,5 670
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Télévision Illimitée inc.,"1200, avenue Papineau",Bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-17,Subvention,Québec Rock,Cinéma et production télévisuelle,Production - Télévision,11 500
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Les Productions Avanti-Toast inc.,"225, rue Roy est",bureau 100,Montréal,H2W1M5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-21,Subvention,Premier trio,Cinéma et production télévisuelle,Production - Télévision,320 025
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Juste pour rire Les Gags inc.,"2101, boulevard Saint-Laurent",,Montréal,H2X2T5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-13,Subvention,Juste pour rire Les Gags - cycle XXIII / Just for Laughs Gags XXIII,Cinéma et production télévisuelle,Production - Télévision,21 700
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions False Prophet (Muse) inc.,"345, avenue Victoria",Bureau 500,Montréal,H3Z2N1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Gwen Shamblin: Starving for Salvation,Cinéma et production télévisuelle,Production - Télévision,223 266
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9412-7693 Québec inc. (Couronne nord),"8538, avenue de Chateaubriand",,Montréal,H2P2A6,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-17,Subvention,Vendredi soir,Cinéma et production télévisuelle,Production - Télévision,29 644
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Trinôme II inc.,"1157, rue Sainte-Catherine Est",,Montréal,H2L2G8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Le poids mental,Cinéma et production télévisuelle,Production - Télévision,4 297
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Encore Télévision - La candidate inc.,"6300, avenue du Parc",,Montréal,H2V4H8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2022-12-14,Subvention,La candidate,Cinéma et production télévisuelle,Production - Télévision,768 608
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Films Babel 02 inc.,"5550, rue Fullum",bureau 413,Montréal,H2G2H4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-20,Subvention,Aeroclub,Cinéma et production télévisuelle,Production - Télévision,14 461
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Les Productions Documentaire de la Guerre Secrète inc.,"4000, rue Saint-Ambroise",Bureau 280,Montréal,H4C2C7,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-03-06,Subvention,The Con: Churchill and Roosevelt's Secret War,Cinéma et production télévisuelle,Production - Télévision,50 000
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,La Voix Télévision inc.,"1200, avenue Papineau",bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-24,Subvention,La voix - cycle IX,Cinéma et production télévisuelle,Production - Télévision,594 902
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Télévision Illimitée inc.,"1200, avenue Papineau",Bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Collection sur mesure - cycle III,Cinéma et production télévisuelle,Production - Télévision,55 000
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,12420856 Canada inc. (Trio Orange inc.),"3250, rue Ontario Est",,Montréal,H1W1P4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-02,Subvention,Heureux rangement - cycle II,Cinéma et production télévisuelle,Production - Télévision,38 381
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,ComediHa! Télévision printemps 2020 inc.,"2828, boulevard Laurier",bureau 700,Québec,G1V0B9,Capitale-Nationale,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-16,Subvention,Antoine le merveilleux,Cinéma et production télévisuelle,Production - Télévision,9 930
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9175-9571 Québec inc. (Babel Films),"5550, rue Fullum",Bureau 413,Montréal,H2G2H4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-20,Subvention,Renaître de ses cendres,Cinéma et production télévisuelle,Production - Télévision,8 796
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Attraction Images Productions X inc.,"5455, avenue de Gaspé",Bureau 200,Montréal,H2T3B3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-17,Subvention,Contes pour tous : une histoire sans fin,Cinéma et production télévisuelle,Production - Télévision,14 275
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Pagophilus inc.,"1055, boulevard René-Lévesque est",bureau 200,Montréal,H2L4S5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Porteuses de vie,Cinéma et production télévisuelle,Production - Télévision,26 015
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Coco.TV créations inc.,"225, Roy est",Bureau 103,Montréal,H2W1M5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Arrive en campagne - cycle VIII,Cinéma et production télévisuelle,Production - Télévision,59 227
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions La Lune 2 inc.,"1055, BOUL. René-Lévesque Est",Bureau 200,Montréal,H2L4S5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,La semaine des 4 Julie - cycle IV,Cinéma et production télévisuelle,Production - Télévision,442 206
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Télévision Illimitée inc.,"1200, avenue Papineau",Bureau 240,Montréal,H2K4R5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-03-06,Subvention,Roxane Bruneau - J'pas stressée,Cinéma et production télévisuelle,Production - Télévision,10 553
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Encore Télévision - Six degrés inc.,"6300, avenue du Parc",Bureau 406,Montréal,H2V4H8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-01,Subvention,Six degrés - cycle III,Cinéma et production télévisuelle,Production - Télévision,239 600
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Les Secrets II inc.,"225, rue Roy Est",,Montréal,H2W1M5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-16,Subvention,Classé secret - cycle II,Cinéma et production télévisuelle,Production - Télévision,420 814
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,10786578 Canada inc.,"3401, rue Saint-Antoine O",,Westmount,H3Z1X1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-10,Subvention,Soleil tout inclus - cycle XI,Cinéma et production télévisuelle,Production - Télévision,52 474
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,14217233 Canada inc.,"5362, rue Waverly",,Montréal,H2T2X9,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-01-16,Subvention,The G,Cinéma et production télévisuelle,Production - Télévision,121 352
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Le Serpent Films inc.,"1884, rue Rachel est",,Montréal,H2H1P6,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-02,Subvention,Rouge serpent,Cinéma et production télévisuelle,Production - Télévision,20 888
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Attraction Images Productions XIII inc.,"5455, avenue De Gaspé",Bureau 200,Montréal,H2T3B3,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-16,Subvention,Tout pour mon toutou,Cinéma et production télévisuelle,Production - Télévision,10 216
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Films IDL (Tempête) inc.,"834, avenue Sainte-Croix",,Montréal,H4L3Y4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-03-06,Subvention,Tempête,Cinéma et production télévisuelle,Production - Télévision,158 902
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Téléfiction Productions inc.,"4050, rue Molson",bureau 340,Montréal,H1Y3N1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-06,Subvention,Comme des têtes pas de poule - cycle II,Cinéma et production télévisuelle,Production - Télévision,150 733
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Les Films La Tribu inc.,"3774, rue Saint-Denis",,Montréal,H2W2M1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-03-16,Subvention,L'osstidquoi?,Cinéma et production télévisuelle,Production - Télévision,30 616
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Toast Média inc.,"4428, Boulevard Saint-Laurent",Bureau 300,Montréal,H2W1Z5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-13,Subvention,Sept pieds sur terre,Cinéma et production télévisuelle,Production - Télévision,30 308
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Les Productions Ô Films A1 inc.,"7998, rue Lajeunesse",,Montréal,H2R2J6,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-13,Subvention,Un après-midi à se fesser dessus,Cinéma et production télévisuelle,Production - Télévision,18 581
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,9393-1947 Québec inc. (Balat Centre-ville),"374, rue Fairmount Ouest",bureau 2,Montréal,H2V2G4,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-13,Subvention,Pink Lake,Cinéma et production télévisuelle,Production - Télévision,16 407
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions Woodland Grey inc.,"3401, rue Saint-Antoine Ouest",,Westmount,H3Z1X1,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-03-08,Subvention,Woodland Grey,Cinéma et production télévisuelle,Production - Télévision,26 965
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Productions KOTV II inc.,"651, rue Notre-Dame Ouest",Bureau 550,Montréal,H3C1H9,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-14,Subvention,Zénith,Cinéma et production télévisuelle,Production - Télévision,250 918
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Toast Média inc.,"4428, Boulevard Saint-Laurent",Bureau 300,Montréal,H2W1Z5,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-14,Subvention,Nouveaux visages (titre antérieur : Makyna),Cinéma et production télévisuelle,Production - Télévision,37 138
AIDE_TEMP_SEC_AUDIOVISUEL,539.00,SODEC,Public,Entreprise,Trinôme III inc.,"1157, rue Sainte-Catherine est",,Montréal,H2L2G8,Montréal,Aide temporaire dans le secteur audiovisuel 2023,Aide au maintien des capacités de production dans le secteur audiovisuel 2023,Production 2023,2023-02-21,Subvention,Réal débarque,Cinéma et production télévisuelle,Production - Télévision,9 575
