SUB_ID;ORG_ID;ORG_NOM;ORG_TYPE;BEN_TYPE;BEN_NOM;BEN_ADRESSE;BEN_ADRESSE2;BEN_MUNICIPALITE;BEN_CODE_POSTAL;BEN_RADM;SUB_NOM;SUB_VOLET;SUB_SOUS-VOLET;SUB_DATE;SUB_TYPE;SUB_DESCRIPTION;SUB_DOMAINE;SUB_SOUS-DOMAINE;SUB_VALEUR
AIDE_TEMP_LIEUX_DIFF;539.00;SODEC;Public;Entreprise;Les Productions Grand galop inc.;55, chemin du théâtre;;Eastman;J0E1P0;Estrie;Aide  temporaire aux lieux de diffusion 2021;Aide aux lieux de diffusion 2021;;2021-02-17;Subvention;Théâtre la Marjolaine;Musique et variétés;Diffusion - Salles;30 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Colonelle Films inc.;7255, rue Alexandra;bureau 203;Montréal;H2R2Y9;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Par une nuit sans lune;Cinéma et production télévisuelle;Scénarisation;6 300
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Vital Productions inc.;3780, rue Rolland;;Sainte-Adèle;J8B1C6;Laurentides;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Pacific Bell;Cinéma et production télévisuelle;Scénarisation;13 100
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;6842887 Canada inc.;160, rue Saint-Viateur Est;bureau 405;Montréal;H2T1A8;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Ferme familiale;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Sport conception audiovisuelle inc.;5333, avenue Casgrain;bureau 906;Montréal;H2T1X3;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Trévor & Elsa;Cinéma et production télévisuelle;Scénarisation;15 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Le Foyer Films inc.;21, rue Jules-Verne;;Montréal;H2R1M4;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Une splendeur de vivre;Cinéma et production télévisuelle;Scénarisation;25 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Vlimeuses Productions inc.;7255, rue Alexandra;bureau 203;Montréal;H2R2Y9;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;À mort le bikini!;Cinéma et production télévisuelle;Scénarisation;6 300
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;10620114 Canada inc. (Yzanakio);836, avenue Stuart;;Montréal;H2V3H6;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Au 7e jour;Cinéma et production télévisuelle;Scénarisation;14 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Franc doc films (bis) inc.;363, rang Saint-Adolphe;;Saint-Alexandre-de-Kamouraska;G0L2G0;Bas-Saint-Laurent;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Zanskar : au-delà du jeu;Cinéma et production télévisuelle;Scénarisation;14 000
SUB_SODEC_ACE;539.00;SODEC;Public;Entreprise;Art et essai inc.;8389, rue Saint-Denis;;Montréal;H2P2G9;Montréal;Aide à la création émergente 2021;Développement 2021;;2020-07-03;Subvention;Flo pour flocon;Cinéma et production télévisuelle;Scénarisation;10 700
