numero_station,nom_station,metaux_pm10,date,concentration_ng_m3,statut
3,Saint-Jean-Baptiste,Cadmium,2003-09-06,,<LDR
3,Saint-Jean-Baptiste,Chrome,2003-09-06,0.2,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-09-06,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2003-09-06,41.9,mesure
3,Saint-Jean-Baptiste,Fer,2003-09-06,212.9,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-09-06,9.3,mesure
3,Saint-Jean-Baptiste,Nickel,2003-09-06,5.7,mesure
3,Saint-Jean-Baptiste,Plomb,2003-09-06,1.5,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-09-06,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2003-09-06,22.7,mesure
3,Saint-Jean-Baptiste,Mercure,2003-09-06,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-09-12,2.1,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-09-12,0.8,mesure
3,Saint-Jean-Baptiste,Chrome,2003-09-12,0.6,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-09-12,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2003-09-12,20,mesure
3,Saint-Jean-Baptiste,Fer,2003-09-12,657.4,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-09-12,31.6,mesure
3,Saint-Jean-Baptiste,Nickel,2003-09-12,7.9,mesure
3,Saint-Jean-Baptiste,Plomb,2003-09-12,5.7,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-09-12,0.4,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-09-12,13.5,mesure
3,Saint-Jean-Baptiste,Mercure,2003-09-12,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-09-18,3,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-09-18,1.7,mesure
3,Saint-Jean-Baptiste,Chrome,2003-09-18,0.8,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-09-18,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2003-09-18,28.5,mesure
3,Saint-Jean-Baptiste,Fer,2003-09-18,1090.1,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-09-18,47.5,mesure
3,Saint-Jean-Baptiste,Nickel,2003-09-18,7.8,mesure
3,Saint-Jean-Baptiste,Plomb,2003-09-18,21.5,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-09-18,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2003-09-18,12.5,mesure
3,Saint-Jean-Baptiste,Mercure,2003-09-18,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-09-24,8.1,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-09-24,0.9,mesure
3,Saint-Jean-Baptiste,Chrome,2003-09-24,0.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-09-24,2.4,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-09-24,565.8,mesure
3,Saint-Jean-Baptiste,Fer,2003-09-24,437.6,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-09-24,21.1,mesure
3,Saint-Jean-Baptiste,Nickel,2003-09-24,15.1,mesure
3,Saint-Jean-Baptiste,Plomb,2003-09-24,16.7,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-09-24,0.5,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-09-24,52.6,mesure
3,Saint-Jean-Baptiste,Mercure,2003-09-24,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-09-30,9.4,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-09-30,1.1,mesure
3,Saint-Jean-Baptiste,Chrome,2003-09-30,0.2,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-09-30,1.7,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-09-30,317.2,mesure
3,Saint-Jean-Baptiste,Fer,2003-09-30,298.5,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-09-30,12.8,mesure
3,Saint-Jean-Baptiste,Nickel,2003-09-30,19.7,mesure
3,Saint-Jean-Baptiste,Plomb,2003-09-30,16.4,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-09-30,0.7,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-09-30,88.9,mesure
3,Saint-Jean-Baptiste,Mercure,2003-09-30,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-10-06,0.9,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-10-06,0.7,mesure
3,Saint-Jean-Baptiste,Chrome,2003-10-06,0.6,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-10-06,8.7,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-10-06,29.9,mesure
3,Saint-Jean-Baptiste,Fer,2003-10-06,946.7,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-10-06,48.4,mesure
3,Saint-Jean-Baptiste,Nickel,2003-10-06,8.9,mesure
3,Saint-Jean-Baptiste,Plomb,2003-10-06,13.5,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-10-06,0.2,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-10-06,12.2,mesure
3,Saint-Jean-Baptiste,Mercure,2003-10-06,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-10-12,8.7,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-10-12,0.7,mesure
3,Saint-Jean-Baptiste,Chrome,2003-10-12,0.4,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-10-12,0.4,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-10-12,52.4,mesure
3,Saint-Jean-Baptiste,Fer,2003-10-12,358.1,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-10-12,22.5,mesure
3,Saint-Jean-Baptiste,Nickel,2003-10-12,11.6,mesure
3,Saint-Jean-Baptiste,Plomb,2003-10-12,23.2,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-10-12,3,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-10-12,33.7,mesure
3,Saint-Jean-Baptiste,Mercure,2003-10-12,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2003-10-18,2.3,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-10-18,0.4,mesure
3,Saint-Jean-Baptiste,Chrome,2003-10-18,0.2,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-10-18,5,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-10-18,30.5,mesure
3,Saint-Jean-Baptiste,Fer,2003-10-18,459.2,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-10-18,20.7,mesure
3,Saint-Jean-Baptiste,Nickel,2003-10-18,4.8,mesure
3,Saint-Jean-Baptiste,Plomb,2003-10-18,10,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-10-18,,<LDR
3,Saint-Jean-Baptiste,Vanadium,2003-10-18,8.3,mesure
3,Saint-Jean-Baptiste,Mercure,2003-10-18,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2003-10-24,2.2,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-10-24,0.9,mesure
3,Saint-Jean-Baptiste,Chrome,2003-10-24,0.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-10-24,3.8,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-10-24,131.4,mesure
3,Saint-Jean-Baptiste,Fer,2003-10-24,706.6,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-10-24,36.4,mesure
3,Saint-Jean-Baptiste,Nickel,2003-10-24,27.4,mesure
3,Saint-Jean-Baptiste,Plomb,2003-10-24,9.4,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-10-24,1.2,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-10-24,45.7,mesure
3,Saint-Jean-Baptiste,Mercure,2003-10-24,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2003-10-30,1.7,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-10-30,0.4,mesure
3,Saint-Jean-Baptiste,Chrome,2003-10-30,0.3,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-10-30,,<LDR
3,Saint-Jean-Baptiste,Cuivre,2003-10-30,396.5,mesure
3,Saint-Jean-Baptiste,Fer,2003-10-30,434,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-10-30,24.1,mesure
3,Saint-Jean-Baptiste,Nickel,2003-10-30,21.4,mesure
3,Saint-Jean-Baptiste,Plomb,2003-10-30,3.2,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-10-30,1.4,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-10-30,52,mesure
3,Saint-Jean-Baptiste,Mercure,2003-10-30,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-11-05,3.1,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-11-05,0.5,mesure
3,Saint-Jean-Baptiste,Chrome,2003-11-05,0.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-11-05,6.7,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-11-05,27.2,mesure
3,Saint-Jean-Baptiste,Fer,2003-11-05,451.2,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-11-05,33.8,mesure
3,Saint-Jean-Baptiste,Nickel,2003-11-05,9,mesure
3,Saint-Jean-Baptiste,Plomb,2003-11-05,15.3,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-11-05,1.4,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-11-05,17.4,mesure
3,Saint-Jean-Baptiste,Mercure,2003-11-05,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2003-11-11,8.2,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-11-11,2.8,mesure
3,Saint-Jean-Baptiste,Chrome,2003-11-11,0.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-11-11,10.6,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-11-11,96.8,mesure
3,Saint-Jean-Baptiste,Fer,2003-11-11,700.1,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-11-11,27.7,mesure
3,Saint-Jean-Baptiste,Nickel,2003-11-11,23.5,mesure
3,Saint-Jean-Baptiste,Plomb,2003-11-11,48.3,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-11-11,5.8,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-11-11,42.8,mesure
3,Saint-Jean-Baptiste,Mercure,2003-11-11,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-11-17,9.8,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-11-17,2.2,mesure
3,Saint-Jean-Baptiste,Chrome,2003-11-17,0.6,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-11-17,11.3,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-11-17,36.1,mesure
3,Saint-Jean-Baptiste,Fer,2003-11-17,1780.3,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-11-17,72.3,mesure
3,Saint-Jean-Baptiste,Nickel,2003-11-17,10.5,mesure
3,Saint-Jean-Baptiste,Plomb,2003-11-17,58,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-11-17,2.3,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-11-17,22.4,mesure
3,Saint-Jean-Baptiste,Mercure,2003-11-17,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-11-23,0.9,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-11-23,0.5,mesure
3,Saint-Jean-Baptiste,Chrome,2003-11-23,0.3,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-11-23,3.6,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-11-23,12.6,mesure
3,Saint-Jean-Baptiste,Fer,2003-11-23,741.7,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-11-23,28.2,mesure
3,Saint-Jean-Baptiste,Nickel,2003-11-23,6.9,mesure
3,Saint-Jean-Baptiste,Plomb,2003-11-23,15.6,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-11-23,0.7,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-11-23,18.3,mesure
3,Saint-Jean-Baptiste,Mercure,2003-11-23,,<LDR
3,Saint-Jean-Baptiste,Arsenic,2003-12-05,1.4,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-12-05,0.7,mesure
3,Saint-Jean-Baptiste,Chrome,2003-12-05,0.3,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-12-05,3.2,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-12-05,26.5,mesure
3,Saint-Jean-Baptiste,Fer,2003-12-05,419.4,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-12-05,27.2,mesure
3,Saint-Jean-Baptiste,Nickel,2003-12-05,7.1,mesure
3,Saint-Jean-Baptiste,Plomb,2003-12-05,9.4,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-12-05,0.5,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-12-05,13.6,mesure
3,Saint-Jean-Baptiste,Mercure,2003-12-05,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-12-17,2,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-12-17,1.5,mesure
3,Saint-Jean-Baptiste,Chrome,2003-12-17,0.9,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-12-17,6.1,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-12-17,40.1,mesure
3,Saint-Jean-Baptiste,Fer,2003-12-17,413.9,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-12-17,32.8,mesure
3,Saint-Jean-Baptiste,Nickel,2003-12-17,18.8,mesure
3,Saint-Jean-Baptiste,Plomb,2003-12-17,36.2,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-12-17,3.3,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-12-17,29.2,mesure
3,Saint-Jean-Baptiste,Mercure,2003-12-17,0,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-12-23,3.2,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-12-23,1.5,mesure
3,Saint-Jean-Baptiste,Chrome,2003-12-23,0.4,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-12-23,5.2,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-12-23,21.2,mesure
3,Saint-Jean-Baptiste,Fer,2003-12-23,609.4,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-12-23,48.4,mesure
3,Saint-Jean-Baptiste,Nickel,2003-12-23,13.8,mesure
3,Saint-Jean-Baptiste,Plomb,2003-12-23,38.7,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-12-23,3.1,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-12-23,27.2,mesure
3,Saint-Jean-Baptiste,Mercure,2003-12-23,0.1,mesure
3,Saint-Jean-Baptiste,Arsenic,2003-12-29,5.1,mesure
3,Saint-Jean-Baptiste,Cadmium,2003-12-29,1.6,mesure
3,Saint-Jean-Baptiste,Chrome,2003-12-29,0.5,mesure
3,Saint-Jean-Baptiste,Cobalt,2003-12-29,3.8,mesure
3,Saint-Jean-Baptiste,Cuivre,2003-12-29,31.3,mesure
3,Saint-Jean-Baptiste,Fer,2003-12-29,684.5,mesure
3,Saint-Jean-Baptiste,Manganèse,2003-12-29,47.3,mesure
3,Saint-Jean-Baptiste,Nickel,2003-12-29,18.6,mesure
3,Saint-Jean-Baptiste,Plomb,2003-12-29,21.2,mesure
3,Saint-Jean-Baptiste,Sélénium,2003-12-29,4.3,mesure
3,Saint-Jean-Baptiste,Vanadium,2003-12-29,48.6,mesure
3,Saint-Jean-Baptiste,Mercure,2003-12-29,0,mesure
