"Cote/Titre","Dates","Fichier jpg - 300 dpi (CLIQUEZ SUR LE LIEN)","Mention de crédits" 
"VM97-3_7P30-084.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-084.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-085.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-085.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-086.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-086.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-087.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-087.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-088.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-088.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-089.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-089.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-090.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-090.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-091.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-091.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-092.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-092.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-093.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-093.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-094.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-094.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-095.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-095.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-096.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-096.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-097.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-097.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-098.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-098.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-099.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-099.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-100.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-100.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-101.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-101.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-102.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-102.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-103.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-103.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-104.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-104.jpg","Archives de la Ville de Montréal"
"VM97-3_7P30-105.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P30-105.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-001.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-001.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-002.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-002.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-003.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-003.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-004.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-004.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-005.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-005.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-006.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-006.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-007.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-007.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-008.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-008.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-009.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-009.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-010.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-010.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-011.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-011.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-012.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-012.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-013.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-013.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-014.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-014.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-015.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-015.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-016.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-016.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-017.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-017.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-018.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-018.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-019.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-019.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-020.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-020.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-021.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-021.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-022.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-022.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-023.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-023.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-024.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-024.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-025.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-025.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-026.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-026.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-027.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-027.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-028.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-028.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-029.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-029.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-030.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-030.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-031.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-031.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-032.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-032.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-033.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-033.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-034.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-034.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-035.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-035.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-036.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-036.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-037.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-037.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-038.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-038.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-039.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-039.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-040.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-040.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-041.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-041.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-042.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-042.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-043.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-043.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-044.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-044.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-045.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-045.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-046.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-046.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-047.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-047.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-048.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-048.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-049.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-049.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-050.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-050.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-051.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-051.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-052.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-052.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-053.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-053.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-054.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-054.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-055.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-055.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-056.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-056.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-057.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-057.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-058.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-058.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-059.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-059.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-060.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-060.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-061.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-061.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-062.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-062.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-063.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-063.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-064.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-064.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-065.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-065.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-066.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-066.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-067.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-067.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-068.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-068.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-069.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-069.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-070.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-070.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-071.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-071.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-072.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-072.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-073.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-073.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-074.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-074.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-075.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-075.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-076.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-076.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-077.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-077.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-078.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-078.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-079.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-079.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-080.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-080.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-081.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-081.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-082.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-082.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-083.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-083.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-084.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-084.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-085.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-085.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-086.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-086.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-087.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-087.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-088.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-088.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-089.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-089.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-090.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-090.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-091.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-091.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-092.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-092.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-093.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-093.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-094.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-094.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-095.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-095.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-096.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-096.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-097.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-097.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-098.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-098.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-099.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-099.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-100.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-100.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-101.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-101.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-102.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-102.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-103.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-103.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-104.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-104.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-105.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-105.jpg","Archives de la Ville de Montréal"
"VM97-3_7P31-106.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P31-106.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-001.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-001.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-002.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-002.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-003.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-003.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-004.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-004.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-005.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-005.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-006.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-006.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-007.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-007.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-008.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-008.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-009.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-009.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-010.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-010.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-011.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-011.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-012.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-012.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-013.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-013.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-014.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-014.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-015.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-015.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-016.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-016.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-017.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-017.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-018.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-018.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-019.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-019.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-020.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-020.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-021.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-021.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-022.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-022.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-023.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-023.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-024.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-024.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-025.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-025.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-026.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-026.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-027.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-027.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-028.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-028.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-029.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-029.jpg","Archives de la Ville de Montréal"
"VM97-3_7P32-030.jpg","1947-1949","http://archivesdemontreal.com/greffe/vues-aeriennes-archives/jpeg/VM97-3_7P32-030.jpg","Archives de la Ville de Montréal"
