annee,reg_n,num_c,num_n,num_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,pression_moy,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2018,Gaspésie--Îles-de-la-Madeleine,03025,Murdochville,V,-65.4768293207931,48.9627112685,13.0,6.3,2.1,6.0,196,15,60,11,100.00,14.040
2018,Gaspésie--Îles-de-la-Madeleine,04005,Sainte-Madeleine-de-la-Rivière-Madeleine,M,-65.3451613235316,49.176089829,1.3,6.3,2.1,6.0,12,10,50,3,100.00,13.661
2018,Gaspésie--Îles-de-la-Madeleine,04010,Saint-Maxime-du-Mont-Louis,M,-65.627796821616,49.189602025,1.8,6.3,2.1,6.0,41,23,81,4,0.00,17.255
2018,Gaspésie--Îles-de-la-Madeleine,04015,Mont-Saint-Pierre,VL,-65.7936279553178,49.1799034815,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,04020,Rivière-à-Claude,M,-65.8796073703704,49.1589023855,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,04025,Marsoui,VL,-66.0398727880632,49.1347324135,5.1,6.3,2.1,6.0,29,6,55,3,300.00,5.750
2018,Gaspésie--Îles-de-la-Madeleine,04030,La Martre,M,-66.1827094721144,49.1241312415,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,04037,Sainte-Anne-des-Monts,V,-66.4186464380599,49.10245471,13.4,6.3,3.2,6.0,986,74,60,6,9.00,69.900
2018,Gaspésie--Îles-de-la-Madeleine,04047,Cap-Chat,V,-66.6864140179635,49.057029368,6.3,6.3,2.8,6.0,251,40,63,6,80.00,29.159
2018,Gaspésie--Îles-de-la-Madeleine,05010,Shigawake,M,-65.1055438617627,48.1627391165,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,05015,Saint-Godefroi,CT,-65.15649087373,48.148622243,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,05020,Hope Town,M,-65.1823809917309,48.095134617,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,05025,Hope,CT,-65.2492809974173,48.122471325,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,05032,Paspébiac,V,-65.2914222956549,48.1053187545,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,05040,New Carlisle,M,-65.3517113283418,48.0586747955,7.6,6.3,2.8,6.0,83,11,38,2,0.00,14.590
2018,Gaspésie--Îles-de-la-Madeleine,05045,Bonaventure,V,-65.4667350075196,48.0770555865,2.2,6.3,2.8,6.0,40,18,34,2,0.00,23.715
2018,Gaspésie--Îles-de-la-Madeleine,05050,Saint-Elzéar,M,-65.4336966854146,48.1825222315,0.6,6.3,2.1,6.0,3,4,60,0,0.00,2.933
2018,Gaspésie--Îles-de-la-Madeleine,05055,Saint-Siméon,P,-65.5601893365155,48.113009428,1.2,6.3,2.1,6.0,13,11,42,2,100.00,12.895
2018,Gaspésie--Îles-de-la-Madeleine,05060,Caplan,M,-65.6784807549944,48.132206256,2.7,6.3,2.8,6.0,57,21,43,0,0.00,22.579
2018,Gaspésie--Îles-de-la-Madeleine,05065,Saint-Alphonse,M,-65.6386594235203,48.196767999,0.3,6.3,2.1,6.0,2,7,49,0,0.00,7.571
2018,Gaspésie--Îles-de-la-Madeleine,05070,New Richmond,V,-65.8096314112881,48.1966784005,1.8,6.3,2.8,6.0,95,53,56,7,115.00,32.385
2018,Gaspésie--Îles-de-la-Madeleine,05077,Cascapédia--Saint-Jules,M,-65.9317467903966,48.2702009635,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06005,Maria,M,-66.0129513399903,48.199973181,5.1,6.3,2.8,6.0,120,23,50,0,100.00,25.215
2018,Gaspésie--Îles-de-la-Madeleine,06013,Carleton-sur-Mer,V,-66.1771234445136,48.155995928,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06020,Nouvelle,M,-66.3550565862575,48.152140506,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06025,Escuminac,M,-66.504095792373,48.122579829,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06030,Pointe-à-la-Croix,M,-66.738918992235,48.1222370725,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06035,Ristigouche-Partie-Sud-Est,CT,-66.8244682523978,48.0242388975,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06040,Saint-André-de-Restigouche,M,-66.9892355404735,48.0694269165,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06045,Matapédia,M,-66.9596186061861,47.962540945,,6.3,,6.0,,,,,,
2018,Gaspésie--Îles-de-la-Madeleine,06050,Saint-Alexis-de-Matapédia,M,-67.0601874235396,47.979117311,0.7,6.3,2.1,6.0,3,4,48,1,7.00,3.465
2018,Gaspésie--Îles-de-la-Madeleine,06055,Saint-François-d'Assise,M,-67.1829815690844,47.980492937,9.1,6.3,2.1,6.0,64,7,56,4,100.00,5.221
2018,Gaspésie--Îles-de-la-Madeleine,06060,L'Ascension-de-Patapédia,M,-67.267303731263,47.929787244,,6.3,,6.0,,,,,,
2018,Lanaudière,52007,Lavaltrie,V,-73.326454435213,45.9069886535,1.7,2.0,3.5,6.0,162,93,49,14,0.00,74.200
2018,Lanaudière,52017,Lanoraie,M,-73.2549817106106,45.974265041,2.7,2.0,2.8,6.0,78,29,39,2,100.00,26.825
2018,Lanaudière,52030,Sainte-Élisabeth,M,-73.3438096006551,46.1137789705,2.7,2.0,2.8,6.0,44,16,32,12,0.00,40.960
2018,Lanaudière,52035,Berthierville,V,-73.1890926930695,46.0804275065,1.6,2.0,2.8,6.0,59,37,53,0,100.00,31.075
2018,Lanaudière,52040,Sainte-Geneviève-de-Berthier,M,-73.2438773180979,46.0751474435,1.7,2.0,2.8,6.0,72,42,48,9,0.00,44.870
2018,Lanaudière,52045,Saint-Ignace-de-Loyola,M,-73.0666601826659,46.1076050035,4.7,2.0,2.8,6.0,113,24,42,14,80.00,29.760
2018,Lanaudière,52050,La Visitation-de-l'Île-Dupas,M,-73.123952759811,46.1055359915,1.4,2.0,2.1,6.0,15,11,45,3,0.00,14.453
2018,Lanaudière,52055,Saint-Barthélemy,P,-73.1712587347775,46.2182493935,4.8,2.0,2.8,6.0,119,25,41,30,21.00,47.588
2018,Lanaudière,52062,Saint-Cuthbert,M,-73.2412206956509,46.195441236,,2.0,,6.0,,,,,,
2018,Lanaudière,52070,Saint-Norbert,P,-73.328672355054,46.189222851,,2.0,,6.0,,,,,,
2018,Lanaudière,52075,Saint-Cléophas-de-Brandon,M,-73.4028910050642,46.2307461095,,2.0,,6.0,,,,,,
2018,Lanaudière,52080,Saint-Gabriel,V,-73.380780623214,46.3133439105,5.2,2.0,2.8,6.0,144,28,35,19,100.00,30.304
2018,Lanaudière,52085,Saint-Gabriel-de-Brandon,M,-73.3611818189511,46.283077892,4.0,2.0,2.1,6.0,55,14,41,1,75.00,22.030
2018,Lanaudière,52090,Saint-Didace,P,-73.239580792549,46.360954977,2.1,2.0,2.1,6.0,3,1,39,0,0.00,1.845
2018,Lanaudière,52095,Mandeville,M,-73.3744128260335,46.452976883,1.2,2.0,2.1,6.0,14,12,46,2,0.00,17.773
2018,Lanaudière,60005,Charlemagne,V,-73.4896922575832,45.7255196365,14.2,2.0,3.2,6.0,453,32,49,3,100.00,26.244
2018,Lanaudière,60013,Repentigny,V,-73.4707435059181,45.759413214,1.1,2.0,2.5,6.0,656,586,51,82,0.00,397.666
2018,Lanaudière,60020,Saint-Sulpice,P,-73.3456655275236,45.8262327515,2.8,2.0,2.8,6.0,90,32,53,5,0.00,25.825
2018,Lanaudière,60028,L'Assomption,V,-73.4012981438444,45.8588254895,1.1,2.0,3.5,6.0,201,185,49,,0.00,167.800
2018,Lanaudière,60037,L'Épiphanie,V,-73.5036885848874,45.8474495365,3.9,2.0,3.2,6.0,125,32,32,5,0.00,30.316
2018,Lanaudière,61005,Saint-Paul,M,-73.4154745861478,45.9585986055,1.6,2.0,2.8,6.0,60,37,53,0,100.00,24.503
2018,Lanaudière,61013,Crabtree,M,-73.4982928802461,45.975400783,1.1,2.0,2.8,6.0,28,24,51,3,100.00,20.809
2018,Lanaudière,61020,Saint-Pierre,VL,-73.4810813867855,46.0136655445,,2.0,,6.0,,,,,,
2018,Lanaudière,61025,Joliette,V,-73.4299056638448,46.0108165595,2.7,2.0,3.5,6.0,458,167,52,22,104.00,129.277
2018,Lanaudière,61027,Saint-Thomas,M,-73.3453037423685,46.0119886605,0.7,2.0,2.8,6.0,20,31,50,0,0.00,29.056
2018,Lanaudière,61030,Notre-Dame-des-Prairies,V,-73.4164861004487,46.0520802605,2.0,2.0,3.2,6.0,134,66,43,2,0.00,58.487
2018,Lanaudière,61035,Saint-Charles-Borromée,M,-73.4731277748461,46.049342774,0.7,2.0,3.5,6.0,95,145,41,6,0.00,74.940
2018,Lanaudière,61040,Saint-Ambroise-de-Kildare,M,-73.5674263191219,46.075752804,1.0,2.0,2.8,6.0,34,33,54,4,51.00,28.218
2018,Lanaudière,61045,Notre-Dame-de-Lourdes,M,-73.4440285814014,46.092598353,2.4,2.0,2.8,6.0,15,6,34,0,0.00,7.715
2018,Lanaudière,61050,Sainte-Mélanie,M,-73.5412191574795,46.145889178,,2.0,,6.0,,,,,,
2018,Lanaudière,62007,Saint-Félix-de-Valois,M,-73.4207316412986,46.175808319,2.6,2.0,2.8,6.0,128,49,45,12,97.00,56.005
2018,Lanaudière,62015,Saint-Jean-de-Matha,M,-73.5385242817341,46.2437366005,,2.0,,6.0,,,,,,
2018,Lanaudière,62020,Sainte-Béatrix,M,-73.6354761626418,46.217102285,3.3,2.0,2.1,6.0,10,3,35,4,0.00,4.614
2018,Lanaudière,62025,Saint-Alphonse-Rodriguez,M,-73.7095186015452,46.1783333655,1.3,2.0,2.1,6.0,19,14,47,3,0.00,16.450
2018,Lanaudière,62030,Sainte-Marcelline-de-Kildare,M,-73.6215631372769,46.1165888275,,2.0,,6.0,,,,,,
2018,Lanaudière,62037,Rawdon,M,-73.7331636100891,46.061142982,2.1,2.0,3.2,6.0,167,81,35,4,95.00,94.430
2018,Lanaudière,62047,Chertsey,M,-73.8752405695373,46.1121392725,1.5,2.0,2.1,6.0,9,6,58,2,57.00,5.555
2018,Lanaudière,62053,Entrelacs,M,-74.0061309933764,46.129551736,,2.0,,6.0,,,,,,
2018,Lanaudière,62055,Notre-Dame-de-la-Merci,M,-74.03201844628,46.247387862,,2.0,,6.0,,,,,,
2018,Lanaudière,62060,Saint-Donat,M,-74.2282903670144,46.3234518275,5.7,2.0,2.8,6.0,148,26,39,28,100.00,25.087
2018,Lanaudière,62065,Saint-Côme,M,-73.8028521249096,46.266621661,,2.0,,6.0,,,,,,
2018,Lanaudière,62070,Sainte-Émélie-de-l'Énergie,M,-73.7101579454576,46.340920023,2.8,2.0,2.1,6.0,20,7,63,2,100.00,5.696
2018,Lanaudière,62075,Saint-Damien,P,-73.5624704058674,46.3859589595,1.7,2.0,2.1,6.0,6,3,32,2,0.00,5.840
2018,Lanaudière,62080,Saint-Zénon,M,-73.7571224826184,46.5355983065,1.6,2.0,2.1,6.0,8,5,53,1,0.00,3.795
2018,Lanaudière,62085,Saint-Michel-des-Saints,M,-73.8764211485862,46.681929124,12.2,2.0,2.1,6.0,185,15,40,3,134.00,18.245
2018,Lanaudière,63005,Sainte-Marie-Salomé,M,-73.4939302605737,45.9259350925,,2.0,,6.0,,,,,,
2018,Lanaudière,63013,Saint-Jacques,M,-73.561614693826,45.9447649405,2.2,2.0,2.8,6.0,69,31,38,12,0.00,26.112
2018,Lanaudière,63023,Saint-Alexis,M,-73.6367709462221,45.944195806,1.5,2.0,2.1,6.0,7,4,49,0,100.00,3.806
2018,Lanaudière,63030,Saint-Esprit,M,-73.6548168388003,45.9102808205,1.6,2.0,2.8,6.0,22,14,46,7,0.00,14.590
2018,Lanaudière,63035,Saint-Roch-de-l'Achigan,M,-73.5823013625992,45.843631057,,2.0,,6.0,,,,,,
2018,Lanaudière,63040,Saint-Roch-Ouest,M,-73.6753664099511,45.8616734045,,2.0,,6.0,,,,,,
2018,Lanaudière,63048,Saint-Lin--Laurentides,V,-73.7814334228511,45.857454402,,2.0,,6.0,,,,,,
2018,Lanaudière,63055,Saint-Calixte,M,-73.8842073218077,45.959723843,,2.0,,6.0,,,,,,
2018,Lanaudière,63060,Sainte-Julienne,M,-73.7594414450522,45.962745891,2.0,2.0,2.8,6.0,51,26,49,3,0.00,25.618
2018,Lanaudière,63065,Saint-Liguori,M,-73.5803232690922,46.015592059,,2.0,,6.0,,,,,,
2018,Lanaudière,64008,Terrebonne,V,-73.7245559988016,45.747901366,1.7,2.0,9.3,6.0,1280,759,44,77,100.00,560.147
2018,Lanaudière,64015,Mascouche,V,-73.6134401521409,45.768388273,2.2,2.0,3.5,6.0,895,399,47,26,50.00,227.350
2018,Laurentides,72005,Saint-Eustache,V,-73.916015453089,45.5770333995,6.5,3.6,3.5,6.0,2494,383,44,49,237.00,204.145
2018,Laurentides,72010,Deux-Montagnes,V,-73.9037688380787,45.5419045315,3.1,3.6,3.5,6.0,460,147,53,29,100.00,76.041
2018,Laurentides,72015,Sainte-Marthe-sur-le-Lac,V,-73.9318672328213,45.525935601,0.7,3.6,3.5,6.0,92,137,46,18,0.00,97.725
2018,Laurentides,72020,Pointe-Calumet,M,-73.9713227852496,45.494548247,0.7,3.6,3.2,6.0,37,51,41,4,0.00,42.123
2018,Laurentides,72025,Saint-Joseph-du-Lac,M,-74.0182390168577,45.530921661,1.5,3.6,3.2,6.0,95,63,39,7,50.00,46.100
2018,Laurentides,72032,Oka,M,-74.066507239655,45.493789873,1.7,3.6,2.8,6.0,69,40,51,3,0.00,36.541
2018,Laurentides,72043,Saint-Placide,M,-74.2005211429845,45.5362109155,1.4,3.6,2.1,6.0,6,4,51,2,53.00,3.922
2018,Laurentides,73005,Boisbriand,V,-73.8495525607469,45.614835269,11.0,3.6,3.5,6.0,2361,215,56,3,100.00,124.600
2018,Laurentides,73010,Sainte-Thérèse,V,-73.8414426368941,45.645474725,,3.6,,6.0,,,,,,
2018,Laurentides,73015,Blainville,V,-73.8558951412735,45.682298682,3.2,3.6,2.5,6.0,1379,433,42,44,7.00,276.270
2018,Laurentides,73020,Rosemère,V,-73.7965465919605,45.6378494145,,3.6,,6.0,,,,,,
2018,Laurentides,73025,Lorraine,V,-73.783575545613,45.6664406015,0.7,3.6,3.2,6.0,63,86,52,6,86.00,52.535
2018,Laurentides,73030,Bois-des-Filion,V,-73.756326543925,45.668716278,2.2,3.6,3.5,6.0,147,67,45,16,100.00,46.919
2018,Laurentides,73035,Sainte-Anne-des-Plaines,V,-73.8294398798463,45.765606109,2.4,3.6,3.5,6.0,186,76,43,14,313.00,61.400
2018,Laurentides,74005,Mirabel,V,-74.0610688558839,45.652030998,1.2,3.6,2.5,6.0,497,405,40,25,30.00,262.814
2018,Laurentides,75005,Saint-Colomban,V,-74.1277739919575,45.7330040335,1.5,3.6,2.8,6.0,18,12,41,0,0.00,12.395
2018,Laurentides,75017,Saint-Jérôme,V,-74.0358049051497,45.796945114,,3.6,,6.0,,,,,,
2018,Laurentides,75028,Sainte-Sophie,M,-73.9071411183155,45.82559094,3.0,3.6,2.8,6.0,40,13,33,1,100.00,12.689
2018,Laurentides,75040,Prévost,V,-74.0665541048591,45.861920243,1.4,3.6,3.2,6.0,93,80,50,19,75.00,64.585
2018,Laurentides,75045,Saint-Hippolyte,M,-74.010605839315,45.922846791,0.8,3.6,2.1,6.0,2,3,45,0,100.00,3.815
2018,Laurentides,76008,Saint-André-d'Argenteuil,M,-74.313904268078,45.5715609125,,3.6,,6.0,,,,,,
2018,Laurentides,76020,Lachute,V,-74.300519722796,45.669275804,2.3,3.6,3.5,6.0,245,106,45,18,85.00,107.032
2018,Laurentides,76025,Gore,CT,-74.255272340438,45.7650881275,,3.6,,6.0,,,,,,
2018,Laurentides,76030,Mille-Isles,M,-74.2227496527017,45.821138402,,3.6,,6.0,,,,,,
2018,Laurentides,76035,Wentworth,CT,-74.3714491616509,45.7952352075,,3.6,,6.0,,,,,,
2018,Laurentides,76043,Brownsburg-Chatham,V,-74.4535981900507,45.6668865425,1.5,3.6,2.8,6.0,65,43,63,0,100.00,29.045
2018,Laurentides,76052,Grenville-sur-la-Rouge,M,-74.6589872986554,45.703503349,2.7,3.6,2.1,6.0,17,6,40,3,100.00,9.141
2018,Laurentides,76055,Grenville,VL,-74.5966749686527,45.6292919785,5.2,3.6,2.8,6.0,107,21,58,1,0.00,18.109
2018,Laurentides,76065,Harrington,CT,-74.6259967058611,45.8510955775,,3.6,,6.0,,,,,,
2018,Laurentides,77011,Estérel,V,-74.0298546111374,46.0456540845,1.0,3.6,2.1,6.0,2,2,56,0,0.00,2.100
2018,Laurentides,77012,Sainte-Marguerite-du-Lac-Masson,V,-74.1092746417744,46.052467648,2.3,3.6,2.8,6.0,33,14,40,6,0.00,24.602
2018,Laurentides,77022,Sainte-Adèle,V,-74.1258180031718,45.9715175415,5.5,3.6,3.2,6.0,1031,186,62,43,54.00,154.280
2018,Laurentides,77030,Piedmont,M,-74.1168159724789,45.905542796,,3.6,,6.0,,,,,,
2018,Laurentides,77035,Sainte-Anne-des-Lacs,P,-74.1352844600452,45.854731415,,3.6,,6.0,,,,,,
2018,Laurentides,77043,Saint-Sauveur,V,-74.1887875160336,45.8782011675,2.2,3.6,3.2,6.0,235,107,50,11,0.00,63.138
2018,Laurentides,77050,Morin-Heights,M,-74.2524731976139,45.8973075815,1.9,3.6,2.8,6.0,78,40,62,27,100.00,32.876
2018,Laurentides,77055,Lac-des-Seize-Îles,M,-74.4706101297627,45.897834651,,3.6,,6.0,,,,,,
2018,Laurentides,77060,Wentworth-Nord,M,-74.4703425099396,45.8338025265,,3.6,,6.0,,,,,,
2018,Laurentides,77065,Saint-Adolphe-d'Howard,M,-74.3521411495764,45.954132718,3.1,3.6,2.1,6.0,68,22,60,3,0.00,19.802
2018,Laurentides,78005,Val-Morin,M,-74.1933002604457,45.99586915,1.7,3.6,2.8,6.0,88,52,66,25,2.00,39.607
2018,Laurentides,78010,Val-David,VL,-74.2014605104515,46.031601042,0.9,3.6,3.2,6.0,119,128,81,21,0.00,63.122
2018,Laurentides,78015,Lantier,M,-74.2588083385706,46.165920103,,3.6,,6.0,,,,,,
2018,Laurentides,78020,Sainte-Lucie-des-Laurentides,M,-74.1922154842783,46.1555771065,,3.6,,6.0,,,,,,
2018,Laurentides,78032,Sainte-Agathe-des-Monts,V,-74.2746551298035,46.0804181635,7.9,3.6,3.2,6.0,987,125,45,14,100.00,109.700
2018,Laurentides,78042,Ivry-sur-le-Lac,M,-74.3643331543635,46.0763211175,,3.6,,6.0,,,,,,
2018,Laurentides,78047,Saint-Faustin--Lac-Carré,M,-74.4687509776864,46.078660272,,3.6,,6.0,,,,,,
2018,Laurentides,78050,Barkmere,V,-74.5431336528204,45.9943777595,,3.6,,6.0,,,,,,
2018,Laurentides,78055,Montcalm,M,-74.4735438158057,45.972260768,,3.6,,6.0,,,,,,
2018,Laurentides,78060,Arundel,CT,-74.6102630438058,45.9865069285,,3.6,,6.0,,,,,,
2018,Laurentides,78065,Huberdeau,M,-74.6639811799109,45.9939960435,2.1,3.6,2.1,6.0,17,8,63,0,100.00,8.285
2018,Laurentides,78070,Amherst,CT,-74.7697033941548,46.0402347505,2.0,3.6,2.1,6.0,14,7,51,2,0.00,6.331
2018,Laurentides,78075,Brébeuf,P,-74.6745493594503,46.0826121095,0.9,3.6,2.1,6.0,17,19,70,2,0.00,12.085
2018,Laurentides,78095,Lac-Supérieur,M,-74.4909766871044,46.292729271,,3.6,,6.0,,,,,,
2018,Laurentides,78100,Val-des-Lacs,M,-74.3774633727507,46.219789688,,3.6,,6.0,,,,,,
2018,Laurentides,78102,Mont-Tremblant,V,-74.5962020332685,46.177501737,,3.6,,6.0,,,,,,
2018,Laurentides,78115,La Conception,M,-74.7372878885907,46.160039982,0.7,3.6,2.1,6.0,7,10,55,0,0.00,10.490
2018,Laurentides,78120,Labelle,M,-74.7639189154502,46.2242482335,2.3,3.6,2.8,6.0,59,26,49,6,100.00,22.206
2018,Laurentides,78127,Lac-Tremblant-Nord,M,-74.6469810674761,46.251403768,,3.6,,6.0,,,,,,
2018,Laurentides,78130,La Minerve,M,-74.9837371040626,46.209015008,4.3,3.6,2.1,6.0,9,2,35,2,100.00,3.033
2018,Laurentides,79005,Notre-Dame-du-Laus,M,-75.5865902347616,46.091822491,,3.6,,6.0,,,,,,
2018,Laurentides,79010,Notre-Dame-de-Pontmain,M,-75.6864202747665,46.304478661,1.8,3.6,2.1,6.0,5,3,42,0,0.00,4.379
2018,Laurentides,79015,Lac-du-Cerf,M,-75.513423669344,46.2944171625,,3.6,,6.0,,,,,,
2018,Laurentides,79022,Saint-Aimé-du-Lac-des-Îles,M,-75.5496185851337,46.386580594,1.0,3.6,2.1,6.0,1,1,39,0,0.00,1.691
2018,Laurentides,79025,Kiamika,M,-75.3175083694989,46.3776953125,2.6,3.6,2.1,6.0,4,2,28,1,100.00,4.249
2018,Laurentides,79030,Nominingue,M,-75.0785342289017,46.393090634,11.8,3.6,2.1,6.0,193,16,65,4,0.00,17.287
2018,Laurentides,79037,Rivière-Rouge,V,-75.0104945984486,46.5356461405,1.6,3.6,2.8,6.0,51,31,46,9,50.00,32.193
2018,Laurentides,79047,La Macaza,M,-74.7435649759512,46.4079707315,0.9,3.6,2.1,6.0,1,1,40,0,0.00,2.094
2018,Laurentides,79050,L'Ascension,M,-74.8106943414558,46.564843648,2.0,3.6,2.1,6.0,10,5,42,1,0.00,7.244
2018,Laurentides,79060,Lac-Saguay,VL,-75.160276475163,46.538474082,,3.6,,6.0,,,,,,
2018,Laurentides,79065,Chute-Saint-Philippe,M,-75.1594690974936,46.698422806,,3.6,,6.0,,,,,,
2018,Laurentides,79078,Lac-des-Écorces,M,-75.3151452734785,46.5595098195,5.8,3.6,2.8,6.0,94,16,45,4,100.00,14.588
2018,Laurentides,79088,Mont-Laurier,V,-75.5778112055563,46.5739871455,,3.6,,6.0,,,,,,
2018,Laurentides,79097,Ferme-Neuve,M,-75.5819517481534,46.840828976,1.4,3.6,2.8,6.0,29,21,46,2,0.00,22.841
2018,Laurentides,79105,Lac-Saint-Paul,M,-75.2396915122185,46.772551903,,3.6,,6.0,,,,,,
2018,Laurentides,79110,Mont-Saint-Michel,M,-75.2714275890719,46.820526937,1.8,3.6,2.1,6.0,11,6,75,1,0.00,3.425
2018,Laurentides,79115,Sainte-Anne-du-Lac,M,-75.3595163992364,46.9119923234999,1.4,3.6,2.1,6.0,13,9,70,2,0.00,6.230
2018,Laval,65005,Laval,V,-73.7344027173591,45.605973199,8.9,8.9,9.3,6.0,22384,2504,41,674,99.00,1684.734
2018,Mauricie,35005,Notre-Dame-de-Montauban,M,-72.2782563758695,46.9081037565,3.3,3.2,2.1,6.0,15,4,41,18,97.00,5.675
2018,Mauricie,35010,Lac-aux-Sables,P,-72.4540902838721,46.925527633,0.8,3.2,2.1,6.0,9,11,41,0,0.00,15.334
2018,Mauricie,35015,Saint-Adelphe,P,-72.4097003614148,46.7429961515,1.8,3.2,2.1,6.0,15,8,39,1,0.00,13.458
2018,Mauricie,35020,Saint-Séverin,P,-72.5137391524936,46.6571670025,1.2,3.2,2.1,6.0,11,9,39,0,205.00,15.320
2018,Mauricie,35027,Saint-Tite,V,-72.5710449384222,46.7317889955,,3.2,,6.0,,,,,,
2018,Mauricie,35035,Hérouxville,P,-72.6043871778668,46.6741527655,2.2,3.2,2.8,6.0,50,23,49,6,110.00,31.742
2018,Mauricie,35040,Grandes-Piles,VL,-72.6967527483134,46.736936886,1.8,3.2,2.1,6.0,7,4,42,0,0.00,4.863
2018,Mauricie,35045,Saint-Roch-de-Mékinac,P,-72.7592379597074,46.819877836,,3.2,,6.0,,,,,,
2018,Mauricie,35050,Sainte-Thècle,M,-72.5774685408417,46.84558538,0.9,3.2,2.8,6.0,22,23,44,14,0.00,29.410
2018,Mauricie,35055,Trois-Rives,M,-72.7670829503906,47.019181831,,3.2,,6.0,,,,,,
2018,Mauricie,36033,Shawinigan,V,-72.8126860285762,46.6900189795,4.8,3.2,3.5,6.0,2072,434,47,54,0.00,516.841
2018,Mauricie,37067,Trois-Rivières,V,-72.5945186443092,46.359989783,3.4,3.2,9.3,6.0,3981,1184,53,120,94.00,931.244
2018,Mauricie,37205,Sainte-Anne-de-la-Pérade,M,-72.2005089231158,46.6192076385,,3.2,,6.0,,,,,,
2018,Mauricie,37210,Batiscan,M,-72.2625726440101,46.5041227645,1.6,3.2,2.1,6.0,23,14,40,6,38.00,26.650
2018,Mauricie,37215,Sainte-Geneviève-de-Batiscan,P,-72.3515716045255,46.541078766,1.2,3.2,2.1,6.0,15,12,37,2,0.00,30.082
2018,Mauricie,37220,Champlain,M,-72.3440761743701,46.445142295,1.5,3.2,2.8,6.0,31,20,35,5,50.00,34.131
2018,Mauricie,37225,Saint-Luc-de-Vincennes,M,-72.4092087559586,46.490236073,0.9,3.2,2.1,6.0,7,8,45,0,116.00,15.261
2018,Mauricie,37230,Saint-Maurice,P,-72.5360024742137,46.476746789,1.6,3.2,2.8,6.0,76,48,52,3,0.00,61.835
2018,Mauricie,37235,Notre-Dame-du-Mont-Carmel,P,-72.6629875612964,46.49668804,1.8,3.2,3.2,6.0,161,87,49,22,0.00,98.170
2018,Mauricie,37240,Saint-Narcisse,P,-72.5181848694098,46.5801850645,0.9,3.2,2.8,6.0,14,16,37,2,0.00,27.638
2018,Mauricie,37245,Saint-Stanislas,M,-72.4128502478983,46.6252474795,2.2,3.2,2.1,6.0,29,13,49,9,83.00,18.580
2018,Mauricie,37250,Saint-Prosper-de-Champlain,M,-72.2994661781116,46.6362295985,1.3,3.2,2.1,6.0,11,8,38,3,0.00,18.508
2018,Mauricie,51008,Maskinongé,M,-73.0323232080914,46.207103178,2.1,3.2,2.8,6.0,61,30,42,3,0.00,53.150
2018,Mauricie,51015,Louiseville,V,-72.9379957556564,46.2520440465,1.6,3.2,3.2,6.0,151,94,50,10,100.00,101.962
2018,Mauricie,51020,Yamachiche,M,-72.8394957928319,46.3111193295,1.6,3.2,2.8,6.0,65,39,41,8,1.00,80.546
2018,Mauricie,51025,Saint-Barnabé,P,-72.874010631764,46.402208139,,3.2,,6.0,,,,,,
2018,Mauricie,51030,Saint-Sévère,P,-72.8957912608553,46.363697245,3.2,3.2,2.1,6.0,44,14,58,1,0.00,24.150
2018,Mauricie,51035,Saint-Léon-le-Grand,P,-72.975455119884,46.332232103,2.1,3.2,2.8,6.0,29,14,36,5,0.00,33.933
2018,Mauricie,51040,Sainte-Ursule,M,-73.0586949252274,46.325058139,1.3,3.2,2.8,6.0,24,19,54,13,5.00,21.976
2018,Mauricie,51045,Saint-Justin,M,-73.1101592949637,46.2609268365,,3.2,,6.0,,,,,,
2018,Mauricie,51050,Saint-Édouard-de-Maskinongé,M,-73.1435681851772,46.3311912955,1.1,3.2,2.1,6.0,5,5,49,1,0.00,5.005
2018,Mauricie,51055,Sainte-Angèle-de-Prémont,M,-73.0590759883882,46.3715861655,3.8,3.2,2.1,6.0,28,7,43,4,1200.00,11.799
2018,Mauricie,51060,Saint-Paulin,M,-73.0514580309504,46.4311449325,2.1,3.2,2.8,6.0,40,19,42,2,3.00,34.610
