annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2022,Bas-Saint-Laurent,9035,SAINTE-ANGÈLE-DE-MÉRICI,M,-68.08254323493502,48.50637642263542,304,226,213,253.00000000,1,648,283,2.29000000,89.02300000,71.90000000,376,425,393,487
2022,Bas-Saint-Laurent,14090,SAINTE-ANNE-DE-LA-POCATIÈRE,P,-70.00509624827592,47.34654566074165,118,226,213,253.00000000,4,678,265,2.55804158,78.58500000,29.11300000,318,425,393,487
2022,Bas-Saint-Laurent,8023,SAINTE-FÉLICITÉ (01),M,-67.29092629013651,48.88410964242753,230,226,213,253.00000000,1,656,294,2.23000000,105.41200000,55.15037075,440,425,393,487
2022,Bas-Saint-Laurent,9085,SAINTE-FLAVIE,P,-68.23450170873846,48.599914746142915,191,226,213,253.00000000,2,810,382,2.12012304,123.87700000,56.47200000,419,425,393,487
2022,Bas-Saint-Laurent,7010,SAINTE-FLORENCE,M,-67.236772881251,48.272011421592545,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,11030,SAINTE-FRANÇOISE (01),P,-69.04312780847286,48.07497137062034,167,226,213,253.00000000,1,205,94,2.18000000,13.98300000,12.49396875,187,425,393,487
2022,Bas-Saint-Laurent,14025,SAINTE-HÉLÈNE-DE-KAMOURASKA,M,-69.71590166541766,47.57175723632517,99,226,213,253.00000000,1,768,293,2.62000000,42.65000000,27.86700000,152,425,393,487
2022,Bas-Saint-Laurent,7040,SAINTE-IRÈNE,P,-67.63968942245866,48.423825925820516,112,226,213,253.00000000,2,435,177,2.46000000,24.06500000,17.86957752,151,425,393,487
2022,Bas-Saint-Laurent,9020,SAINTE-JEANNE-D'ARC (01),P,-67.96827678277228,48.47508775885493,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,11035,SAINT-ÉLOI,P,-69.20155978313535,48.031860551327135,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,9092,SAINTE-LUCE,M,-68.33410252328412,48.53508243956951,207,226,227,253.00000000,2,3706,1619,2.28920023,388.85700000,279.61661470,287,425,435,487
2022,Bas-Saint-Laurent,13085,SAINT-ELZÉAR-DE-TÉMISCOUATA,M,-69.06798110195396,47.57018759890205,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,7005,SAINTE-MARGUERITE-MARIE,M,-67.09380935451759,48.31211181508106,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,8040,SAINTE-PAULE,M,-67.53092121525859,48.67111258750568,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,12030,SAINT-ÉPIPHANE,M,-69.29858350960819,47.90455921539732,124,226,213,253.00000000,1,630,253,2.49000000,36.47900000,28.60000000,159,425,393,487
2022,Bas-Saint-Laurent,11015,SAINTE-RITA,M,-68.87702385681919,47.9481488172778,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,10075,SAINT-EUGÈNE-DE-LADRIÈRE,P,-68.67592790266222,48.177589941362264,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13030,SAINT-EUSÈBE,P,-68.9092548737538,47.53742806535327,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,10070,SAINT-FABIEN,P,-68.86364508255406,48.28397909397007,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,12025,SAINT-FRANÇOIS-XAVIER-DE-VIGER,M,-69.246377541274,47.83696741242326,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,9025,SAINT-GABRIEL-DE-RIMOUSKI,M,-68.19645984456663,48.41750253117964,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,14075,SAINT-GABRIEL-LALEMANT,M,-69.87169079808912,47.354624505758366,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,14045,SAINT-GERMAIN,M,-69.79157392399588,47.59463473015659,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,11020,SAINT-GUY,M,-68.77449228184828,48.0292508405456,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13090,SAINT-HONORÉ-DE-TÉMISCOUATA,M,-69.19369724186689,47.66561007186576,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600686343,47.7880851008591,250,226,213,253.00000000,1,860,351,2.45000000,97.91300000,78.56000000,312,425,393,487
2022,Bas-Saint-Laurent,8010,SAINT-JEAN-DE-CHERBOURG,P,-67.10695731050467,48.847060909117765,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,11010,SAINT-JEAN-DE-DIEU,M,-69.0226688597935,47.99521493793494,237,226,227,253.00000000,1,1353,615,2.20000000,135.78100000,117.20821694,275,425,435,487
2022,Bas-Saint-Laurent,13010,SAINT-JEAN-DE-LA-LANDE,M,-68.678399730423,47.446599609690786,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,14030,SAINT-JOSEPH-DE-KAMOURASKA,P,-69.60410837386426,47.58583457512491,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,9070,SAINT-JOSEPH-DE-LEPAGE,P,-68.16774178972804,48.558517929024106,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13040,SAINT-JUSTE-DU-LAC,M,-68.73815605008815,47.72355893164771,125,226,213,253.00000000,1,162,80,2.02000000,8.15190000,7.39714286,138,425,393,487
2022,Bas-Saint-Laurent,8065,SAINT-LÉANDRE,P,-67.60840696479127,48.70070541437778,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,7030,SAINT-LÉON-LE-GRAND (01),P,-67.51141265475006,48.361519347017406,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13080,SAINT-LOUIS-DU-HA! HA!,P,-69.00494320656871,47.6639851018718,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834327869484,47.392531608112236,177,226,213,253.00000000,1,314,148,2.12000000,24.84900000,20.26400000,217,425,393,487
2022,Bas-Saint-Laurent,10025,SAINT-MARCELLIN,P,-68.28401082689685,48.335189678814096,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,11050,SAINT-MATHIEU-DE-RIOUX,M,-68.97689234156756,48.16814340550524,203,226,213,253.00000000,1,329,163,2.02000000,27.60900000,24.41252874,230,425,393,487
2022,Bas-Saint-Laurent,11025,SAINT-MÉDARD,M,-68.86903438381965,48.07627218594458,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,13065,SAINT-MICHEL-DU-SQUATEC,M,-68.79227572007538,47.82311030918128,198,226,227,253.00000000,1,1078,499,2.16000000,122.76920000,77.70553874,312,425,435,487
2022,Bas-Saint-Laurent,12020,SAINT-MODESTE,M,-69.37837882108226,47.81316599718794,135,226,213,253.00000000,2,677,242,2.79907025,44.40300000,33.37000000,180,425,393,487
2022,Bas-Saint-Laurent,7095,SAINT-MOÏSE,P,-67.84975804064307,48.525421858494305,253,226,213,253.00000000,1,371,151,2.45887446,43.98300000,34.34000000,325,425,393,487
2022,Bas-Saint-Laurent,10015,SAINT-NARCISSE-DE-RIMOUSKI,P,-68.47258791012308,48.246815675828174,,226,,253.00000000,,,,,,,,425,,487
2022,Bas-Saint-Laurent,7100,SAINT-NOËL,VL,-67.82649925335011,48.60479572936871,167,226,213,253.00000000,1,343,147,2.33139535,27.83000000,20.94184615,222,425,393,487
