annee,cl_pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2021,0 à 999 personnes,17060,SAINTE-LOUISE,P,-70.09562212307348,47.26521363638113,286,199,212,260.00000000,1,376,153,2.46014493,44.75400000,39.26090000,326,337,360,515
2021,0 à 999 personnes,50095,SAINT-ELPHÈGE,P,-72.69716104217275,46.0539617918442,207,221,212,260.00000000,1,309,103,3.00000000,66.65500000,23.37000000,591,457,360,515
2021,0 à 999 personnes,4005,SAINTE-MADELEINE-DE-LA-RIVIÈRE-MADELEINE,M,-65.3450706786122,49.17540836135939,177,282,212,260.00000000,2,372,274,1.35784314,57.03400000,24.00500000,420,676,360,515
2021,0 à 999 personnes,38015,SAINTE-MARIE-DE-BLANDFORD,M,-72.18002409059613,46.331827616195405,192,221,212,260.00000000,2,484,204,2.37500000,40.10400000,33.87500000,227,457,360,515
2021,0 à 999 personnes,93075,SAINTE-MONIQUE (02),M,-71.79164417879902,48.75141376924407,226,282,212,260.00000000,1,887,409,2.16834171,116.94600000,73.30242353,361,487,360,515
2021,0 à 999 personnes,12030,SAINT-ÉPIPHANE,M,-69.29858350817321,47.90455921345896,141,216,212,260.00000000,1,657,264,2.48961424,47.18400000,33.85000000,197,409,360,515
2021,0 à 999 personnes,28065,SAINTE-SABINE (12),P,-70.33974915842397,46.50006026003507,195,199,212,260.00000000,1,205,125,1.64186047,17.21094000,14.63425926,230,337,360,515
2021,0 à 999 personnes,92065,SAINT-EUGÈNE-D'ARGENTENAY,M,-72.27808672457861,48.976010402223196,319,282,212,260.00000000,1,417,189,2.20772947,54.12400000,48.59000000,355,487,360,515
2021,0 à 999 personnes,85085,SAINT-EUGÈNE-DE-GUIGUES,M,-79.35128681281921,47.523577680648735,244,169,212,260.00000000,1,178,71,2.50549451,20.22520000,15.82681336,311,355,360,515
2021,0 à 999 personnes,18015,SAINT-FABIEN-DE-PANET,P,-70.15490203336623,46.6695737376854,210,199,212,260.00000000,1,489,252,1.94000000,48.21600000,37.53559091,270,337,360,515
2021,0 à 999 personnes,88060,SAINT-FÉLIX-DE-DALQUIER,M,-78.11992179068743,48.675544935606936,205,169,212,260.00000000,1,650,232,2.80000000,58.22700000,48.72249809,246,355,360,515
2021,0 à 999 personnes,6055,SAINT-FRANÇOIS-D'ASSISE,M,-67.17868313116249,47.97707087048183,240,282,212,260.00000000,1,463,246,1.88358209,56.48400000,40.53481369,334,676,360,515
2021,0 à 999 personnes,27065,SAINT-FRÉDÉRIC,P,-70.98400576785036,46.306479864846175,179,199,212,260.00000000,1,875,323,2.71032746,110.50000000,57.33800000,346,337,360,515
2021,0 à 999 personnes,53085,SAINT-GÉRARD-MAJELLA,P,-72.83992199881581,46.009658655233466,173,247,212,260.00000000,1,242,143,1.69000000,81.18800000,15.29500000,920,478,360,515
2021,0 à 999 personnes,44015,SAINT-HERMÉNÉGILDE,M,-71.6510427058067,45.08579393616571,219,221,212,260.00000000,1,69,28,2.45296167,8.50400000,5.48975000,339,422,360,515
2021,0 à 999 personnes,16050,SAINT-HILARION,P,-70.38557677366637,47.58071909256232,254,235,212,260.00000000,1,672,283,2.37367304,78.81560000,62.20000000,321,392,360,515
2021,0 à 999 personnes,75045,SAINT-HIPPOLYTE,M,-74.00936247208746,45.920672637579635,262,243,212,260.00000000,1,179,82,2.18716814,20.76700000,17.15300000,317,417,360,515
2021,0 à 999 personnes,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600420038,47.78808510292034,194,216,212,260.00000000,1,858,351,2.44565217,73.87900000,60.71400000,236,409,360,515
2021,0 à 999 personnes,54100,SAINT-HUGUES,M,-72.83551536360228,45.79138306227231,176,247,212,260.00000000,1,900,361,2.49200000,113.01500000,57.80940000,344,478,360,515
2021,0 à 999 personnes,15005,SAINT-IRÉNÉE,M,-70.23516056111669,47.56319269587424,223,235,212,260.00000000,1,348,166,2.09646302,67.36300000,28.38440000,530,392,360,515
2021,0 à 999 personnes,41012,SAINT-ISIDORE-DE-CLIFTON,M,-71.49577863715837,45.27181773149493,142,221,212,260.00000000,1,401,167,2.40000000,46.25300000,20.72000000,316,422,360,515
2021,0 à 999 personnes,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116761583,46.29383427450389,207,199,212,260.00000000,1,464,177,2.61923077,44.04700000,35.03532663,260,337,360,515
2021,0 à 999 personnes,27055,SAINT-JULES,P,-70.92598106924075,46.22610617809574,215,199,212,260.00000000,1,214,67,3.19767442,26.01708000,16.78683333,333,337,360,515
2021,0 à 999 personnes,13040,SAINT-JUSTE-DU-LAC,M,-68.73815604894136,47.723558934208796,118,216,212,260.00000000,1,162,80,2.02000000,8.93000000,6.98000000,151,409,360,515
2021,0 à 999 personnes,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.7702096558088,46.63828989532534,152,199,212,260.00000000,1,914,320,2.85497835,78.16000000,50.83200000,234,337,360,515
2021,0 à 999 personnes,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222103126553,46.913947592789235,233,235,212,260.00000000,1,564,239,2.35833333,69.35700000,47.91061157,337,392,360,515
2021,0 à 999 personnes,19020,SAINT-LÉON-DE-STANDON,P,-70.6248633970119,46.47137643371936,184,199,212,260.00000000,1,575,349,1.64700000,63.07300000,38.70685000,301,337,360,515
2021,0 à 999 personnes,30072,SAINT-LUDGER,M,-70.70261665008753,45.718254487587785,166,221,212,260.00000000,1,225,93,2.41898148,18.06100000,13.62400000,220,422,360,515
2021,0 à 999 personnes,28075,SAINT-MAGLOIRE,M,-70.29890923363641,46.59551651094858,190,199,212,260.00000000,1,429,268,1.60000000,43.60000000,29.73985135,279,337,360,515
2021,0 à 999 personnes,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834328222209,47.39253160667162,184,216,212,260.00000000,1,281,133,2.11538462,25.29500000,18.87900000,246,409,360,515
2021,0 à 999 personnes,54125,SAINT-MARCEL-DE-RICHELIEU,M,-72.89340451971452,45.855418105227365,580,247,212,260.00000000,1,521,248,2.10000000,126.18800000,110.28000000,664,478,360,515
2021,0 à 999 personnes,51070,SAINT-MATHIEU-DU-PARC,M,-72.96965249119154,46.64241169159109,198,250,212,260.00000000,2,233,130,1.79155673,19.48190000,16.87001099,229,434,360,515
2021,0 à 999 personnes,4010,SAINT-MAXIME-DU-MONT-LOUIS,M,-65.62757614257717,49.19012903264711,254,282,212,260.00000000,2,856,435,1.96745027,148.88000000,79.39600000,477,676,360,515
2021,0 à 999 personnes,12020,SAINT-MODESTE,M,-69.37837882161398,47.81316599524941,140,216,212,260.00000000,2,671,240,2.79567308,41.08000000,34.23100000,168,409,360,515
2021,0 à 999 personnes,7095,SAINT-MOÏSE,P,-67.84975804045334,48.52542185705846,200,216,212,260.00000000,1,371,151,2.45887446,34.97300000,27.06500000,258,409,360,515
2021,0 à 999 personnes,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865393969,46.49700568239902,185,199,212,260.00000000,1,840,299,2.81000000,70.96500000,56.64112957,231,337,360,515
2021,0 à 999 personnes,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949018334,46.70530673023576,193,199,212,260.00000000,1,389,182,2.13623188,35.09960000,27.37590955,247,337,360,515
2021,0 à 999 personnes,7100,SAINT-NOËL,VL,-67.82649925973685,48.604795727932874,177,216,212,260.00000000,1,345,148,2.33139535,29.69200000,22.29000000,236,409,360,515
2021,0 à 999 personnes,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.80620417147561,46.08553561294951,285,221,212,260.00000000,1,405,164,2.46951220,47.35000000,42.09586127,320,457,360,515
2021,0 à 999 personnes,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254326029,48.60317623441016,137,216,212,260.00000000,1,296,105,2.81967213,19.58500000,14.81900000,181,409,360,515
2021,0 à 999 personnes,27035,SAINT-ODILON-DE-CRANBOURNE,P,-70.66369239625956,46.35157135917968,181,199,212,260.00000000,1,876,336,2.60680529,79.29500000,57.96418837,248,337,360,515
2021,0 à 999 personnes,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171590034,46.419676867205034,149,199,212,260.00000000,1,754,287,2.62871287,76.55500000,41.02444231,278,337,360,515
2021,0 à 999 personnes,55015,SAINT-PAUL-D'ABBOTSFORD,M,-72.87816908052679,45.429591259667,172,247,212,260.00000000,1,651,234,2.78000000,61.15164744,40.76900000,258,478,360,515
2021,0 à 999 personnes,18030,SAINT-PAUL-DE-MONTMINY,M,-70.31392551235952,46.73549966581985,269,199,212,260.00000000,1,570,297,1.91871921,75.22000000,56.03460182,362,337,360,515
2021,0 à 999 personnes,19005,SAINT-PHILÉMON,P,-70.39941964783684,46.65626689474914,179,199,212,260.00000000,2,432,225,1.92155556,52.40700000,28.25880000,332,337,360,515
2021,0 à 999 personnes,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.8813796713434,47.465698587143706,124,216,212,260.00000000,1,825,368,2.24166667,61.06300000,37.24100000,203,409,360,515
2021,0 à 999 personnes,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932234089,45.986561732413776,183,221,212,260.00000000,2,345,127,2.71515152,26.17900000,23.09200000,208,457,360,515
2021,0 à 999 personnes,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463312945,46.21031097465669,98,221,212,260.00000000,1,200,74,2.70270270,9.30100000,7.18000000,127,457,360,515
2021,0 à 999 personnes,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319244227754,46.23726168483269,160,199,212,260.00000000,1,377,150,2.51274788,26.10600000,22.07197452,190,337,360,515
2021,0 à 999 personnes,37250,SAINT-PROSPER-DE-CHAMPLAIN,M,-72.29948708132143,46.63695963507565,196,250,212,260.00000000,1,442,197,2.24267782,49.63500000,31.58183857,308,434,360,515
2021,0 à 999 personnes,8035,SAINT-RENÉ-DE-MATANE,M,-67.34549658198233,48.72320304256878,380,216,212,260.00000000,1,240,116,2.06932773,41.45100000,33.33700000,473,409,360,515
2021,0 à 999 personnes,17065,SAINT-ROCH-DES-AULNAIES,M,-70.17300107163335,47.288392800342656,166,199,212,260.00000000,1,464,199,2.33333333,33.20500000,28.07438164,196,337,360,515
2021,0 à 999 personnes,30100,SAINT-ROMAIN,M,-71.06461085925824,45.755095000628565,124,221,212,260.00000000,1,455,187,2.43344710,55.57000000,20.59400000,335,422,360,515
2021,0 à 999 personnes,30085,SAINT-SÉBASTIEN (05),M,-70.96516235628842,45.79805144540535,174,221,212,260.00000000,1,410,221,1.85520362,53.04509804,26.08700000,354,422,360,515
2021,0 à 999 personnes,51030,SAINT-SÉVÈRE,P,-72.89565929552175,46.36348469168802,128,250,212,260.00000000,1,466,164,2.83928571,70.37500000,21.78839597,414,434,360,515
2021,0 à 999 personnes,35020,SAINT-SÉVERIN (04),P,-72.51371925119116,46.65745272798292,181,250,212,260.00000000,1,846,346,2.44606414,96.69200000,55.96970811,313,434,360,515
2021,0 à 999 personnes,15058,SAINT-SIMÉON (03),M,-69.95070274516961,47.8880535206303,268,235,212,260.00000000,2,972,468,2.07719928,154.96800000,95.05140000,437,392,360,515
2021,0 à 999 personnes,11055,SAINT-SIMON (01),M,-69.01594961357222,48.21193556496918,279,216,212,260.00000000,1,220,102,2.15736041,30.21040000,22.42419200,376,409,360,515
2021,0 à 999 personnes,54090,SAINT-SIMON (16),M,-72.84396912962269,45.71787840658965,169,247,212,260.00000000,1,799,253,3.15964523,88.20653000,49.41592000,302,478,360,515
2021,0 à 999 personnes,92070,SAINT-STANISLAS (02),M,-72.20950621478534,49.03480103623352,175,282,212,260.00000000,1,117,48,2.44230769,10.97000000,7.50000000,256,487,360,515
2021,0 à 999 personnes,37245,SAINT-STANISLAS (04),M,-72.41310259708057,46.6185143910131,175,250,212,260.00000000,1,847,399,2.12368973,79.52500000,54.06567669,257,434,360,515
2021,0 à 999 personnes,7070,SAINT-THARCISIUS,P,-67.30680901657313,48.54366456171078,114,216,212,260.00000000,1,206,97,2.12000000,10.75200000,8.56619811,143,409,360,515
2021,0 à 999 personnes,21005,SAINT-TITE-DES-CAPS,M,-70.76051265016766,47.19022003318378,249,235,212,260.00000000,1,655,332,1.97404372,65.51900000,59.54574419,274,392,360,515
2021,0 à 999 personnes,8073,SAINT-ULRIC,M,-67.7024957660444,48.74852462269202,181,216,212,260.00000000,1,781,372,2.10000000,79.32400000,51.54700000,278,409,360,515
2021,0 à 999 personnes,7075,SAINT-VIANNEY,M,-67.41814400104467,48.62025483346704,194,216,212,260.00000000,1,376,152,2.47428571,36.17200000,26.58800000,264,409,360,515
2021,0 à 999 personnes,50023,SAINT-WENCESLAS,M,-72.32136325890806,46.16811606826815,167,221,212,260.00000000,1,912,357,2.55482456,69.93700000,55.74563504,210,457,360,515
2021,0 à 999 personnes,28005,SAINT-ZACHARIE,M,-70.35903567181175,46.10690063878344,139,199,212,260.00000000,1,769,357,2.15324675,66.29700000,39.06500000,236,337,360,515
2021,0 à 999 personnes,62080,SAINT-ZÉNON,M,-73.7549432681098,46.5341484694768,214,239,212,260.00000000,1,370,185,2.00000000,34.15900000,28.92447822,253,371,360,515
2021,0 à 999 personnes,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069754494,46.06406744165299,153,221,212,260.00000000,1,611,220,2.77600000,165.25360825,34.03400000,741,457,360,515
2021,0 à 999 personnes,47035,SHEFFORD,CT,-72.56460024426457,45.36437243618807,97,221,212,260.00000000,1,207,75,2.76466137,8.06690000,7.37600000,107,422,360,515
2021,0 à 999 personnes,42005,STOKE,M,-71.77355215819806,45.54404189236863,132,221,212,260.00000000,1,289,107,2.70000000,16.24100000,13.92130000,154,422,360,515
2021,0 à 999 personnes,45105,STUKELY-SUD,VL,-72.41143358153647,45.339197308630396,168,221,212,260.00000000,1,192,78,2.45796460,19.26620000,11.76700000,275,422,360,515
2021,0 à 999 personnes,95005,TADOUSSAC,VL,-69.69454452182428,48.18058382309993,258,258,212,260.00000000,1,877,437,2.00767263,210.13590000,82.70200000,656,455,360,515
2021,0 à 999 personnes,17035,TOURVILLE,M,-69.96729982098302,47.12455338106916,144,199,212,260.00000000,1,397,198,2.00346021,35.07000000,20.80191667,242,337,360,515
2021,0 à 999 personnes,7080,VAL-BRILLANT,M,-67.55981867031868,48.52461635581747,208,216,212,260.00000000,1,671,308,2.17917676,57.66300000,50.84590000,235,409,360,515
2021,0 à 999 personnes,42060,VALCOURT (CT),CT,-72.36979775867962,45.49466568781063,307,221,212,260.00000000,2,97,35,2.77956989,20.09400000,8.82612500,498,422,360,515
2021,0 à 999 personnes,40017,WOTTON,M,-71.79793262132333,45.75604173789983,187,221,212,260.00000000,1,628,242,2.59398496,60.85235000,42.79300000,266,422,360,515
2021,100 000 personnes et plus,81017,GATINEAU,V,-75.6500817742744,45.489396744139036,223,222,280,260.00000000,1,249321,109354,2.27994085,37484.77200000,20293.48280000,412,410,571,515
2021,100 000 personnes et plus,65005,LAVAL,V,-73.72651060312081,45.606333393857945,235,235,280,260.00000000,1,441863,178186,2.47978517,74059.14600000,37881.08000000,459,459,571,515
2021,100 000 personnes et plus,25213,LÉVIS,V,-71.2790203491695,46.70291250209256,203,199,280,260.00000000,3,158158,67643,2.33812779,19221.33098482,11728.10000000,333,337,571,515
2021,100 000 personnes et plus,58227,LONGUEUIL,V,-73.44600451751569,45.509232699633536,279,247,280,260.00000000,1,252226,111800,2.25604415,53037.01000000,25727.06223624,576,478,571,515
2021,100 000 personnes et plus,66023,MONTRÉAL,V,-73.59721760529385,45.558168872832915,327,323,280,260.00000000,3,1710412,792611,2.15794681,473549.98600000,203948.46000000,759,744,571,515
2021,100 000 personnes et plus,23027,QUÉBEC,V,-71.26090566597493,46.85803270074006,238,235,280,260.00000000,1,587255,281114,2.08902927,84812.86683364,50953.07702355,396,392,571,515
2021,100 000 personnes et plus,94068,SAGUENAY,V,-71.15367211049774,48.379912336209074,316,282,280,260.00000000,8,137591,63402,2.17014033,25972.32356212,15892.49084479,517,487,571,515
2021,100 000 personnes et plus,56083,SAINT-JEAN-SUR-RICHELIEU,V,-73.30083737022993,45.32425094240277,250,247,280,260.00000000,2,105940,44850,2.36208558,14845.59100000,9658.45200000,384,478,571,515
2021,100 000 personnes et plus,43027,SHERBROOKE,V,-71.94360397905031,45.41062809633236,222,221,280,260.00000000,1,162013,76691,2.11253638,23524.72500000,13118.46500000,398,422,571,515
2021,100 000 personnes et plus,64008,TERREBONNE,V,-73.72453904626643,45.748514253452655,295,239,280,260.00000000,1,104779,38009,2.75669470,17120.85800000,11299.64000000,448,371,571,515
2021,100 000 personnes et plus,37067,TROIS-RIVIÈRES,V,-72.59533862600492,46.37208140569278,263,250,280,260.00000000,3,139618,72734,1.91956994,20692.60600000,13409.28965875,406,434,571,515
2021,10 000 à 49 999 personnes,93042,ALMA,V,-71.63893493998798,48.528609216940765,231,282,242,260.00000000,1,31921,14525,2.19766199,4571.83500000,2689.91900000,392,487,465,515
2021,10 000 à 49 999 personnes,88055,AMOS,V,-77.95722091757824,48.60993310346472,194,169,242,260.00000000,1,13308,5725,2.32459494,1827.08200000,943.97557748,376,355,465,515
2021,10 000 à 49 999 personnes,96020,BAIE-COMEAU,V,-68.26451507510069,49.2637068873808,266,258,242,260.00000000,1,21030,10309,2.04000000,3799.53400000,2040.55778000,495,455,465,515
2021,10 000 à 49 999 personnes,66107,BEACONSFIELD,V,-73.87368390704613,45.42899775804411,275,323,242,260.00000000,1,19976,6912,2.89000000,4802.66200000,2005.03200000,659,744,465,515
2021,10 000 à 49 999 personnes,70022,BEAUHARNOIS,V,-73.87615562183612,45.28490092292737,221,247,242,260.00000000,2,17618,7564,2.32915361,2711.99200000,1418.52400000,422,478,465,515
2021,10 000 à 49 999 personnes,38010,BÉCANCOUR,V,-72.38592678148156,46.318843543354355,242,221,242,260.00000000,1,15799,6625,2.38475084,2191.93890000,1393.01200000,380,457,465,515
2021,10 000 à 49 999 personnes,57040,BELOEIL,V,-73.21105666365591,45.58930857777603,233,247,242,260.00000000,1,24448,10223,2.39143000,3080.41300000,2081.22300000,345,478,465,515
2021,10 000 à 49 999 personnes,73005,BOISBRIAND,V,-73.85415161251164,45.61645367275774,196,243,242,260.00000000,1,29482,11882,2.48122867,5023.10100000,2105.05256000,467,417,465,515
2021,10 000 à 49 999 personnes,73030,BOIS-DES-FILION,V,-73.75777811812104,45.66851776332634,208,243,242,260.00000000,2,11016,4655,2.36648469,1307.24600000,836.32721973,325,417,465,515
2021,10 000 à 49 999 personnes,58033,BOUCHERVILLE,V,-73.41452951678345,45.596454866093836,215,247,242,260.00000000,1,42730,18171,2.35155000,8533.86800000,3353.35000000,547,478,465,515
2021,10 000 à 49 999 personnes,46078,BROMONT,V,-72.68930308045356,45.30127688027782,314,221,242,260.00000000,1,10561,5065,2.08511075,2213.27100000,1209.38000000,574,422,465,515
2021,10 000 à 49 999 personnes,57010,CARIGNAN,V,-73.3356932542438,45.448314418769385,286,247,242,260.00000000,3,10284,3827,2.68734674,1135.30800000,1075.43100000,302,478,465,515
2021,10 000 à 49 999 personnes,57005,CHAMBLY,V,-73.28643914178504,45.43069805300522,254,247,242,260.00000000,1,31441,11973,2.62600000,4700.41400000,2920.00000000,410,478,465,515
2021,10 000 à 49 999 personnes,59035,CONTRECOEUR,V,-73.21058453915684,45.8806419755349,226,247,242,260.00000000,1,10348,4325,2.39260048,1532.83100000,852.02500000,406,478,465,515
2021,10 000 à 49 999 personnes,66058,CÔTE-SAINT-LUC,V,-73.6664443732738,45.46831520360636,256,323,242,260.00000000,1,34930,16097,2.17000000,6544.62700000,3263.74470157,513,744,465,515
2021,10 000 à 49 999 personnes,46080,COWANSVILLE,V,-72.76177374460846,45.21324572163343,148,221,242,260.00000000,1,15866,6979,2.27338685,3248.10400000,857.17800000,561,422,465,515
2021,10 000 à 49 999 personnes,72010,DEUX-MONTAGNES,V,-73.90558740988354,45.54476628993149,227,243,242,260.00000000,1,18817,7837,2.40101387,3154.80400000,1562.22883615,459,417,465,515
2021,10 000 à 49 999 personnes,92022,DOLBEAU-MISTASSINI,V,-72.25730956728425,48.862002735549765,224,282,242,260.00000000,2,13630,5869,2.32241522,2157.17800000,1114.12100000,434,487,465,515
2021,10 000 à 49 999 personnes,61025,JOLIETTE,V,-73.4301021988828,46.010452439047455,323,239,242,260.00000000,1,21438,11526,1.86000000,4743.78200000,2527.78000000,606,371,465,515
2021,10 000 à 49 999 personnes,66102,KIRKLAND,V,-73.8582498926766,45.45377113403811,300,323,242,260.00000000,1,20301,6796,2.98719647,4167.06000000,2222.83900000,562,744,465,515
2021,10 000 à 49 999 personnes,76020,LACHUTE,V,-74.30062230402088,45.6686918410809,184,243,242,260.00000000,1,14169,6802,2.08299721,2383.02500000,949.73348754,461,417,465,515
2021,10 000 à 49 999 personnes,67015,LA PRAIRIE,V,-73.43162729772256,45.39283556015183,293,247,242,260.00000000,1,28052,11221,2.49995228,4193.40400000,2999.93000000,410,478,465,515
2021,10 000 à 49 999 personnes,60028,L'ASSOMPTION,V,-73.40055528783246,45.8600086280173,208,239,242,260.00000000,1,22173,8357,2.65320018,2812.45110000,1681.63165000,348,371,465,515
2021,10 000 à 49 999 personnes,52007,LAVALTRIE,V,-73.32762705794802,45.90848717494835,226,239,242,260.00000000,1,13837,5279,2.62118126,1372.99700000,1141.26290241,272,371,465,515
2021,10 000 à 49 999 personnes,71060,L'ÎLE-PERROT,V,-73.95566858323308,45.38768800672758,295,247,242,260.00000000,1,11853,5140,2.30600981,1912.00000000,1275.95900000,442,478,465,515
2021,10 000 à 49 999 personnes,45072,MAGOG,V,-72.16735439628091,45.24942340001415,232,221,242,260.00000000,1,25918,12167,2.13020793,3587.93600000,2194.28600000,379,422,465,515
2021,10 000 à 49 999 personnes,55048,MARIEVILLE,V,-73.1486878245516,45.436397518615415,186,247,242,260.00000000,1,11424,4171,2.73900000,1588.11900000,773.93700000,381,478,465,515
2021,10 000 à 49 999 personnes,64015,MASCOUCHE,V,-73.61385120076905,45.76835672215124,205,239,242,260.00000000,1,47199,18465,2.55611823,5655.90600000,3523.44096797,328,371,465,515
2021,10 000 à 49 999 personnes,8053,MATANE,V,-67.48502021368635,48.79812603623423,192,216,242,260.00000000,1,13662,6519,2.09573207,2180.95100000,958.75602998,437,409,465,515
2021,10 000 à 49 999 personnes,67045,MERCIER,V,-73.75125631463844,45.30011971167644,185,247,242,260.00000000,1,14500,5293,2.73940000,1805.21500000,978.41100000,341,478,465,515
2021,10 000 à 49 999 personnes,18050,MONTMAGNY,V,-70.52069290828632,46.94125534845713,183,199,242,260.00000000,1,11031,5188,2.12629559,1639.01100000,738.51300000,407,337,465,515
2021,10 000 à 49 999 personnes,66072,MONT-ROYAL,V,-73.65076044377415,45.509685769597326,250,323,242,260.00000000,1,23116,8404,2.75062438,6382.78800000,2112.35000000,756,744,465,515
2021,10 000 à 49 999 personnes,57035,MONT-SAINT-HILAIRE,V,-73.16799090587081,45.57197173680894,239,247,242,260.00000000,1,21204,8667,2.44655949,3087.83900000,1852.97000000,399,478,465,515
2021,10 000 à 49 999 personnes,71065,NOTRE-DAME-DE-L'ÎLE-PERROT,V,-73.92902787978068,45.37058316382138,222,247,242,260.00000000,1,11354,3998,2.84000000,1556.33100000,918.96788000,376,478,465,515
2021,10 000 à 49 999 personnes,71070,PINCOURT,V,-73.98615098064643,45.37334171821181,248,247,242,260.00000000,1,15242,5774,2.63970000,1993.75200000,1379.30000000,358,478,465,515
2021,10 000 à 49 999 personnes,12072,RIVIÈRE-DU-LOUP,V,-69.51809285933113,47.822820876083135,243,216,242,260.00000000,1,19459,9238,2.10638746,3855.03600000,1728.51700000,543,409,465,515
2021,10 000 à 49 999 personnes,73020,ROSEMÈRE,V,-73.79637244484533,45.64091140936003,237,243,242,260.00000000,2,14537,5393,2.69555985,2211.80200000,1259.63014000,417,417,465,515
2021,10 000 à 49 999 personnes,86042,ROUYN-NORANDA,V,-78.90777775549081,48.13364694712263,142,169,242,260.00000000,4,37666,16148,2.33257351,4258.76600000,1951.61478784,310,355,465,515
2021,10 000 à 49 999 personnes,57020,SAINT-BASILE-LE-GRAND,V,-73.27063647065745,45.527744999308354,261,247,242,260.00000000,1,17053,6893,2.47400000,2112.35900000,1625.13420000,339,478,465,515
2021,10 000 à 49 999 personnes,58037,SAINT-BRUNO-DE-MONTARVILLE,V,-73.34204279283246,45.526769318223884,211,247,242,260.00000000,1,27634,10714,2.57923550,4691.89400000,2127.77600000,465,478,465,515
2021,10 000 à 49 999 personnes,61035,SAINT-CHARLES-BORROMÉE,V,-73.47146682120321,46.04908570123776,160,239,242,260.00000000,1,14967,7337,2.04000000,1788.92900000,875.80767309,327,371,465,515
2021,10 000 à 49 999 personnes,77022,SAINTE-ADÈLE,V,-74.12304396063509,45.972403881041004,209,243,242,260.00000000,1,11509,6501,1.77030041,2052.92300000,876.76653436,489,417,465,515
2021,10 000 à 49 999 personnes,73035,SAINTE-ANNE-DES-PLAINES,V,-73.8220495927063,45.76062246148947,231,243,242,260.00000000,1,12500,5854,2.13529211,1316.51000000,1055.45000000,289,417,465,515
2021,10 000 à 49 999 personnes,59010,SAINTE-JULIE,V,-73.32798688201181,45.59915444037765,209,247,242,260.00000000,1,30992,12285,2.52275000,4602.65217502,2362.09000000,407,478,465,515
2021,10 000 à 49 999 personnes,26030,SAINTE-MARIE,V,-71.01125590067117,46.443160996437435,216,199,242,260.00000000,1,12678,5384,2.35479405,1736.59500000,1001.42400000,375,337,465,515
2021,10 000 à 49 999 personnes,73010,SAINTE-THÉRÈSE,V,-73.84262497228495,45.64599112573498,621,243,242,260.00000000,1,28282,13954,2.02680965,7789.61900000,6409.53335528,755,417,465,515
2021,10 000 à 49 999 personnes,72005,SAINT-EUSTACHE,V,-73.9194085767563,45.57730907001521,273,243,242,260.00000000,1,45468,18933,2.40150000,8008.34180000,4531.43000000,483,417,465,515
2021,10 000 à 49 999 personnes,29073,SAINT-GEORGES,V,-70.67094977175772,46.10246768971736,217,199,242,260.00000000,1,29400,12944,2.27135268,3506.48800000,2331.29528130,327,337,465,515
2021,10 000 à 49 999 personnes,58012,SAINT-LAMBERT (16),V,-73.50732146403348,45.49705593249669,396,247,242,260.00000000,1,25588,11540,2.21728949,5923.27500000,3699.00000000,634,478,465,515
2021,10 000 à 49 999 personnes,71105,SAINT-LAZARE,V,-74.1681201178653,45.409941938441406,211,247,242,260.00000000,1,22313,7598,2.93670536,2381.04500000,1717.75900000,292,478,465,515
2021,10 000 à 49 999 personnes,70052,SALABERRY-DE-VALLEYFIELD,V,-74.02475337932489,45.26727594339396,266,247,242,260.00000000,1,43898,15780,2.78190000,16548.23300000,4263.93400000,1033,478,465,515
2021,10 000 à 49 999 personnes,31084,THETFORD MINES,V,-71.28764060888277,46.11713472720174,218,199,242,260.00000000,2,26619,12571,2.11746267,3659.45200000,2119.24406873,377,337,465,515
2021,10 000 à 49 999 personnes,89008,VAL-D'OR,V,-77.5778026694869,47.99592818039312,163,169,242,260.00000000,3,29542,12557,2.35262180,4051.87215000,1754.83724599,376,355,465,515
2021,10 000 à 49 999 personnes,59020,VARENNES,V,-73.38845545474548,45.68088961520242,253,247,242,260.00000000,1,21223,8698,2.44000000,4641.44800000,1959.05800000,599,478,465,515
2021,10 000 à 49 999 personnes,39062,VICTORIAVILLE,V,-71.97290042826062,46.06174574697586,227,221,242,260.00000000,2,47358,21925,2.16000000,8272.20300000,3916.06900000,479,457,465,515
