annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,pourc_indice_validite,pourc_indice_validite_reg,pourc_indice_validite_cpop,pourc_indice_validite_qc,nresid_compt_relv,nresid_compt,resid_compt_relv,resid_scompt,pourc_brchm_nresid_compt
2022,0 à 999 personnes,382,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102557522,45.98314528574949,59,60.81700369,56.54965787,59.00000000,0,0,0,158,0.00000000
2022,0 à 999 personnes,310,92050,SAINT-EDMOND-LES-PLAINES,M,-72.60201787297581,48.974946674959945,58,58.93013682,56.54965787,59.00000000,0,0,0,119,0.00000000
2022,0 à 999 personnes,423,85015,SAINT-ÉDOUARD-DE-FABRE,P,-79.33972749531829,47.17763100551265,56,59.17761130,56.54965787,59.00000000,7,0,0,189,0.46666667
2022,0 à 999 personnes,753,33080,SAINT-ÉDOUARD-DE-LOTBINIÈRE,P,-71.81640911597455,46.55481861864078,58,59.91415697,56.54965787,59.00000000,0,1,0,306,0.04000000
2022,0 à 999 personnes,390,51050,SAINT-ÉDOUARD-DE-MASKINONGÉ,M,-73.14337471575422,46.33113282590628,60,59.07349606,56.54965787,59.00000000,2,0,0,160,0.11111111
2022,0 à 999 personnes,131,44055,SAINTE-EDWIDGE-DE-CLIFTON,CT,-71.66992070961248,45.19913756767813,59,59.80897674,56.54965787,59.00000000,4,4,4,32,1.00000000
2022,0 à 999 personnes,381,62070,SAINTE-ÉMÉLIE-DE-L'ÉNERGIE,M,-73.7132972574342,46.34326196686622,59,59.19306402,56.54965787,59.00000000,0,10,0,211,0.66666667
2022,0 à 999 personnes,662,50005,SAINTE-EULALIE,M,-72.23196850914289,46.10821769675711,63,60.81700369,56.54965787,59.00000000,39,0,0,210,0.92857143
2022,0 à 999 personnes,656,8023,SAINTE-FÉLICITÉ (01),M,-67.29092629013651,48.88410964242753,52,58.73861785,56.54965787,59.00000000,0,0,0,192,0.00000000
2022,0 à 999 personnes,810,9085,SAINTE-FLAVIE,P,-68.23450170873846,48.599914746142915,66,58.73861785,56.54965787,59.00000000,49,0,19,306,1.00000000
2022,0 à 999 personnes,205,11030,SAINTE-FRANÇOISE (01),P,-69.04312780847286,48.07497137062034,58,58.73861785,56.54965787,59.00000000,0,0,0,93,0.00000000
2022,0 à 999 personnes,886,37215,SAINTE-GENEVIÈVE-DE-BATISCAN,P,-72.35075156520321,46.54015144311931,69,59.07349606,56.54965787,59.00000000,59,0,379,0,1.00000000
2022,0 à 999 personnes,601,91030,SAINTE-HEDWIDGE,M,-72.44638158683765,48.41146766874119,59,58.93013682,56.54965787,59.00000000,0,0,0,235,0.00000000
2022,0 à 999 personnes,768,14025,SAINTE-HÉLÈNE-DE-KAMOURASKA,M,-69.71590166541766,47.57175723632517,57,58.73861785,56.54965787,59.00000000,0,0,0,233,0.00000000
2022,0 à 999 personnes,435,7040,SAINTE-IRÈNE,P,-67.63968942245866,48.423825925820516,51,58.73861785,56.54965787,59.00000000,0,0,0,177,0.00000000
2022,0 à 999 personnes,988,92015,SAINTE-JEANNE-D'ARC (02),VL,-72.02742542838837,48.904138871946444,58,58.93013682,56.54965787,59.00000000,0,0,0,332,0.00000000
2022,0 à 999 personnes,581,51075,SAINT-ÉLIE-DE-CAXTON,M,-72.9940398664562,46.51598939897555,60,59.07349606,56.54965787,59.00000000,0,0,0,293,
2022,0 à 999 personnes,381,17060,SAINTE-LOUISE,P,-70.09562212517264,47.26521363632126,45,59.91415697,56.54965787,59.00000000,0,0,0,135,0.00000000
2022,0 à 999 personnes,297,50095,SAINT-ELPHÈGE,P,-72.6971610408462,46.053961792286835,73,60.81700369,56.54965787,59.00000000,26,0,99,0,1.00000000
2022,0 à 999 personnes,727,78020,SAINTE-LUCIE-DES-LAURENTIDES,M,-74.19091540350368,46.15653076153262,58,59.72846459,56.54965787,59.00000000,0,8,0,390,1.00000000
2022,0 à 999 personnes,372,4005,SAINTE-MADELEINE-DE-LA-RIVIÈRE-MADELEINE,M,-65.34507067840845,49.175408357292376,58,56.07152624,56.54965787,59.00000000,10,1,14,234,0.91666667
2022,0 à 999 personnes,414,62030,SAINTE-MARCELLINE-DE-KILDARE,M,-73.62118661284006,46.11742520201547,52,59.19306402,56.54965787,59.00000000,0,0,0,222,0.00000000
2022,0 à 999 personnes,797,26035,SAINTE-MARGUERITE,P,-70.92994397172875,46.505090687554514,58,59.91415697,56.54965787,59.00000000,0,26,0,0,1.00000000
2022,0 à 999 personnes,887,93075,SAINTE-MONIQUE (02),M,-71.79164417797554,48.751413768679,59,58.93013682,56.54965787,59.00000000,0,16,0,343,0.64000000
2022,0 à 999 personnes,428,50057,SAINTE-MONIQUE (17),M,-72.53325788516739,46.15173857108249,51,60.81700369,56.54965787,59.00000000,19,2,145,4,0.95454545
2022,0 à 999 personnes,648,50050,SAINTE-PERPÉTUE (17),P,-72.45284796834929,46.07643150647111,52,60.81700369,56.54965787,59.00000000,25,4,201,0,0.80555556
2022,0 à 999 personnes,630,12030,SAINT-ÉPIPHANE,M,-69.29858350960819,47.90455921539732,71,58.73861785,56.54965787,59.00000000,25,0,228,0,1.00000000
2022,0 à 999 personnes,252,94230,SAINTE-ROSE-DU-NORD,P,-70.60200674153178,48.414544288147496,59,58.93013682,56.54965787,59.00000000,0,20,0,104,1.00000000
2022,0 à 999 personnes,205,28065,SAINTE-SABINE (12),P,-70.33974915576208,46.50006025997721,58,59.91415697,56.54965787,59.00000000,0,0,0,111,0.00000000
2022,0 à 999 personnes,397,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.1090164561589,46.402989483904115,58,60.81700369,56.54965787,59.00000000,1,0,0,179,0.10000000
2022,0 à 999 personnes,580,2010,SAINTE-THÉRÈSE-DE-GASPÉ,M,-64.44547714315374,48.44491090263808,64,56.07152624,56.54965787,59.00000000,8,14,0,232,0.70967742
2022,0 à 999 personnes,418,92065,SAINT-EUGÈNE-D'ARGENTENAY,M,-72.2780867285321,48.976010404157186,58,58.93013682,56.54965787,59.00000000,0,0,0,170,0.00000000
2022,0 à 999 personnes,178,85085,SAINT-EUGÈNE-DE-GUIGUES,M,-79.35128681192207,47.52357767958878,58,59.17761130,56.54965787,59.00000000,0,0,0,67,0.00000000
2022,0 à 999 personnes,489,18015,SAINT-FABIEN-DE-PANET,P,-70.15490202975165,46.66957373912662,56,59.91415697,56.54965787,59.00000000,0,0,0,242,0.00000000
2022,0 à 999 personnes,302,94225,SAINT-FÉLIX-D'OTIS,M,-70.65154708937018,48.27210553400984,58,58.93013682,56.54965787,59.00000000,0,0,0,135,0.00000000
2022,0 à 999 personnes,463,6055,SAINT-FRANÇOIS-D'ASSISE,M,-67.17868313030458,47.97707087542013,59,56.07152624,56.54965787,59.00000000,0,0,0,210,0.00000000
2022,0 à 999 personnes,948,27065,SAINT-FRÉDÉRIC,P,-70.98400577163281,46.30647986178832,61,59.91415697,56.54965787,59.00000000,52,0,20,269,1.00000000
2022,0 à 999 personnes,863,52085,SAINT-GABRIEL-DE-BRANDON,M,-73.36405725815385,46.28104047381151,64,59.19306402,56.54965787,59.00000000,16,1,20,434,0.53125000
2022,0 à 999 personnes,236,53085,SAINT-GÉRARD-MAJELLA,P,-72.83992200133738,46.00965865667608,72,61.33203473,56.54965787,59.00000000,24,0,124,0,1.00000000
2022,0 à 999 personnes,960,93070,SAINT-HENRI-DE-TAILLON,M,-71.81837440340176,48.6738724068633,64,58.93013682,56.54965787,59.00000000,26,0,2,569,1.00000000
2022,0 à 999 personnes,69,44015,SAINT-HERMÉNÉGILDE,M,-71.65104270458822,45.08579394110895,58,59.80897674,56.54965787,59.00000000,0,5,0,27,1.00000000
2022,0 à 999 personnes,694,16050,SAINT-HILARION,P,-70.38557677490508,47.580719091001434,58,57.26222567,56.54965787,59.00000000,0,0,0,294,0.00000000
2022,0 à 999 personnes,180,75045,SAINT-HIPPOLYTE,M,-74.00936247518378,45.92067263502224,56,59.72846459,56.54965787,59.00000000,8,0,10,72,1.00000000
2022,0 à 999 personnes,860,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600686343,47.7880851008591,54,58.73861785,56.54965787,59.00000000,5,0,0,297,0.16129032
2022,0 à 999 personnes,931,54100,SAINT-HUGUES,M,-72.83551536194285,45.791383062215,74,61.33203473,56.54965787,59.00000000,33,0,317,0,0.89189189
2022,0 à 999 personnes,351,15005,SAINT-IRÉNÉE,M,-70.23516055964309,47.56319269581351,61,57.26222567,56.54965787,59.00000000,12,1,21,123,0.76470588
2022,0 à 999 personnes,389,41012,SAINT-ISIDORE-DE-CLIFTON,M,-71.49577863830748,45.271817732938075,68,59.80897674,56.54965787,59.00000000,10,0,142,2,0.76923077
2022,0 à 999 personnes,464,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116997975,46.293834271946295,59,59.91415697,56.54965787,59.00000000,0,0,0,225,0.00000000
2022,0 à 999 personnes,218,27055,SAINT-JULES,P,-70.92598107178621,46.22610617703807,61,59.91415697,56.54965787,59.00000000,6,0,8,57,0.28571429
2022,0 à 999 personnes,305,18005,SAINT-JUST-DE-BRETENIÈRES,M,-70.09400010305662,46.54182676456438,58,59.91415697,56.54965787,59.00000000,0,0,0,160,0.00000000
2022,0 à 999 personnes,162,13040,SAINT-JUSTE-DU-LAC,M,-68.73815605008815,47.72355893164771,59,58.73861785,56.54965787,59.00000000,0,0,0,77,0.00000000
2022,0 à 999 personnes,529,51045,SAINT-JUSTIN,M,-73.10952903778954,46.25962479846973,71,59.07349606,56.54965787,59.00000000,18,0,228,0,1.00000000
2022,0 à 999 personnes,925,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.77020965748507,46.63828989626693,65,59.91415697,56.54965787,59.00000000,37,1,268,0,0.95000000
2022,0 à 999 personnes,550,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222102738293,46.913947591729865,58,57.26222567,56.54965787,59.00000000,0,0,0,233,0.00000000
2022,0 à 999 personnes,575,19020,SAINT-LÉON-DE-STANDON,P,-70.62486339595073,46.471376438161286,66,59.91415697,56.54965787,59.00000000,28,4,273,0,1.00000000
2022,0 à 999 personnes,404,37225,SAINT-LUC-DE-VINCENNES,M,-72.40841796452348,46.49104827405554,64,59.07349606,56.54965787,59.00000000,25,0,182,0,0.96153846
2022,0 à 999 personnes,225,30072,SAINT-LUDGER,M,-70.70261664785751,45.71825448803053,65,59.80897674,56.54965787,59.00000000,11,0,82,0,1.00000000
2022,0 à 999 personnes,471,93080,SAINT-LUDGER-DE-MILOT,M,-71.82388775702631,48.89901448175164,44,58.93013682,56.54965787,59.00000000,0,3,0,206,0.09375000
2022,0 à 999 personnes,374,28075,SAINT-MAGLOIRE,M,-70.29890923085021,46.5955165093901,56,59.91415697,56.54965787,59.00000000,1,0,0,194,0.03571429
2022,0 à 999 personnes,314,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834327869484,47.392531608112236,59,58.73861785,56.54965787,59.00000000,0,0,0,133,0.00000000
2022,0 à 999 personnes,590,54125,SAINT-MARCEL-DE-RICHELIEU,M,-72.89340451915801,45.85541810917008,72,61.33203473,56.54965787,59.00000000,14,0,256,0,1.00000000
2022,0 à 999 personnes,329,11050,SAINT-MATHIEU-DE-RIOUX,M,-68.97689234156756,48.16814340550524,59,58.73861785,56.54965787,59.00000000,0,0,0,152,0.00000000
2022,0 à 999 personnes,233,51070,SAINT-MATHIEU-DU-PARC,M,-72.96965249646816,46.64241169303283,57,59.07349606,56.54965787,59.00000000,0,0,0,128,0.00000000
2022,0 à 999 personnes,856,4010,SAINT-MAXIME-DU-MONT-LOUIS,M,-65.62757614261291,49.19012903208291,54,56.07152624,56.54965787,59.00000000,32,0,20,392,0.96969697
2022,0 à 999 personnes,843,62085,SAINT-MICHEL-DES-SAINTS,M,-73.87638520097117,46.68329981890919,38,59.19306402,56.54965787,59.00000000,0,1,0,634,0.01234568
2022,0 à 999 personnes,677,12020,SAINT-MODESTE,M,-69.37837882108226,47.81316599718794,64,58.73861785,56.54965787,59.00000000,3,2,71,149,0.71428571
2022,0 à 999 personnes,371,7095,SAINT-MOÏSE,P,-67.84975804064307,48.525421858494305,45,58.73861785,56.54965787,59.00000000,0,0,0,151,0.00000000
2022,0 à 999 personnes,863,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865358531,46.49700568284093,61,59.91415697,56.54965787,59.00000000,5,0,0,270,0.13513514
2022,0 à 999 personnes,389,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949514167,46.70530673467713,58,59.91415697,56.54965787,59.00000000,0,5,0,161,0.29411765
2022,0 à 999 personnes,343,7100,SAINT-NOËL,VL,-67.82649925335011,48.60479572936871,59,58.73861785,56.54965787,59.00000000,0,0,0,147,0.00000000
2022,0 à 999 personnes,400,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.8062041686029,46.085535616892045,59,60.81700369,56.54965787,59.00000000,0,0,0,142,0.00000000
2022,0 à 999 personnes,296,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254934314,48.60317623134575,64,58.73861785,56.54965787,59.00000000,0,0,0,105,0.00000000
2022,0 à 999 personnes,898,27035,SAINT-ODILON-DE-CRANBOURNE,M,-70.66369239311925,46.35157135862183,59,59.91415697,56.54965787,59.00000000,0,0,0,293,0.00000000
2022,0 à 999 personnes,792,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171648891,46.419676866147,53,59.91415697,56.54965787,59.00000000,1,0,0,217,0.02777778
2022,0 à 999 personnes,759,55015,SAINT-PAUL-D'ABBOTSFORD,M,-72.87816908148663,45.429591259610085,69,61.33203473,56.54965787,59.00000000,18,0,202,0,1.00000000
2022,0 à 999 personnes,570,18030,SAINT-PAUL-DE-MONTMINY,M,-70.31392551245087,46.73549966676184,42,59.91415697,56.54965787,59.00000000,8,0,10,287,0.25000000
2022,0 à 999 personnes,824,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.88137966779419,47.4656985915833,59,58.73861785,56.54965787,59.00000000,0,0,0,328,0.00000000
2022,0 à 999 personnes,350,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932903586,45.986561730356314,51,60.81700369,56.54965787,59.00000000,1,0,130,0,1.00000000
2022,0 à 999 personnes,200,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463457474,46.210310974599075,56,60.81700369,56.54965787,59.00000000,13,0,51,0,1.00000000
2022,0 à 999 personnes,377,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319243797883,46.23726168077509,59,59.91415697,56.54965787,59.00000000,0,0,0,150,0.00000000
2022,0 à 999 personnes,476,72043,SAINT-PLACIDE,M,-74.20208949092756,45.53916000905117,59,59.72846459,56.54965787,59.00000000,0,4,0,147,0.23529412
2022,0 à 999 personnes,461,37250,SAINT-PROSPER-DE-CHAMPLAIN,M,-72.29948708475308,46.63695963351723,59,59.07349606,56.54965787,59.00000000,0,0,0,206,0.00000000
2022,0 à 999 personnes,240,8035,SAINT-RENÉ-DE-MATANE,M,-67.3454965822742,48.72320304250389,59,58.73861785,56.54965787,59.00000000,0,0,0,89,0.00000000
2022,0 à 999 personnes,367,35045,SAINT-ROCH-DE-MÉKINAC,P,-72.77644294591593,46.80953285401015,55,59.07349606,56.54965787,59.00000000,2,0,0,241,0.40000000
2022,0 à 999 personnes,464,17065,SAINT-ROCH-DES-AULNAIES,M,-70.17300106967004,47.28839280428277,59,59.91415697,56.54965787,59.00000000,0,0,0,167,0.00000000
2022,0 à 999 personnes,457,30100,SAINT-ROMAIN,M,-71.06461085564632,45.75509500007129,73,59.80897674,56.54965787,59.00000000,22,0,147,0,1.00000000
2022,0 à 999 personnes,249,39145,SAINT-ROSAIRE,P,-72.03377295347443,46.15834435256853,50,60.81700369,56.54965787,59.00000000,1,1,0,106,0.22222222
2022,0 à 999 personnes,410,30085,SAINT-SÉBASTIEN (05),M,-70.9651623558256,45.79805144984849,50,59.80897674,56.54965787,59.00000000,19,1,166,0,0.90909091
2022,0 à 999 personnes,449,51030,SAINT-SÉVÈRE,P,-72.89565929434244,46.36348469163018,66,59.07349606,56.54965787,59.00000000,36,0,145,0,0.92307692
2022,0 à 999 personnes,848,35020,SAINT-SÉVERIN (04),P,-72.51371925026932,46.6574527299245,64,59.07349606,56.54965787,59.00000000,0,2,0,343,0.08333333
2022,0 à 999 personnes,988,15058,SAINT-SIMÉON (03),M,-69.95070273801633,47.88805352306865,58,57.26222567,56.54965787,59.00000000,69,0,20,355,1.00000000
2022,0 à 999 personnes,939,5055,SAINT-SIMÉON (11),P,-65.55566156172706,48.11911609193721,59,56.07152624,56.54965787,59.00000000,0,0,0,375,0.00000000
2022,0 à 999 personnes,220,11055,SAINT-SIMON (01),M,-69.01594961246721,48.21193556740634,59,58.73861785,56.54965787,59.00000000,0,0,0,112,0.00000000
2022,0 à 999 personnes,799,54090,SAINT-SIMON (16),M,-72.84396913669308,45.717878409532524,69,61.33203473,56.54965787,59.00000000,20,0,201,0,1.00000000
2022,0 à 999 personnes,117,92070,SAINT-STANISLAS (02),M,-72.20950621433907,49.03480104016719,68,58.93013682,56.54965787,59.00000000,3,0,40,0,1.00000000
2022,0 à 999 personnes,860,37245,SAINT-STANISLAS (04),M,-72.4131025990626,46.618514395454525,66,59.07349606,56.54965787,59.00000000,31,0,399,44,1.00000000
2022,0 à 999 personnes,296,38005,SAINT-SYLVÈRE,M,-72.2252171984467,46.240943696410525,56,60.81700369,56.54965787,59.00000000,1,0,0,101,1.00000000
2022,0 à 999 personnes,432,29005,SAINT-THÉOPHILE,M,-70.41693945660344,45.92333655703473,57,59.91415697,56.54965787,59.00000000,7,0,2,163,0.58333333
2022,0 à 999 personnes,469,92045,SAINT-THOMAS-DIDYME,M,-72.72017370228052,48.96774144277284,59,58.93013682,56.54965787,59.00000000,1,0,0,218,0.07142857
2022,0 à 999 personnes,658,21005,SAINT-TITE-DES-CAPS,M,-70.76051265173973,47.19022003812415,59,57.26222567,56.54965787,59.00000000,0,0,0,245,0.00000000
2022,0 à 999 personnes,900,34090,SAINT-UBALDE,M,-72.28255816979919,46.770535451065065,44,57.26222567,56.54965787,59.00000000,0,3,0,369,0.07500000
2022,0 à 999 personnes,913,8073,SAINT-ULRIC,M,-67.70249576884329,48.748524621127046,59,58.73861785,56.54965787,59.00000000,0,0,0,363,0.00000000
2022,0 à 999 personnes,364,7075,SAINT-VIANNEY,M,-67.41814400221003,48.62025483790264,59,58.73861785,56.54965787,59.00000000,0,0,0,147,0.00000000
2022,0 à 999 personnes,922,50023,SAINT-WENCESLAS,M,-72.3213632595653,46.16811607271046,57,60.81700369,56.54965787,59.00000000,5,0,8,295,0.08620690
2022,0 à 999 personnes,831,28005,SAINT-ZACHARIE,M,-70.35903567138911,46.10690063822572,62,59.91415697,56.54965787,59.00000000,0,0,0,337,0.00000000
2022,0 à 999 personnes,589,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069488602,46.06406744409543,74,60.81700369,56.54965787,59.00000000,50,0,212,0,1.00000000
2022,0 à 999 personnes,986,66127,SENNEVILLE,VL,-73.96612026977488,45.42912286299456,54,58.27744690,56.54965787,59.00000000,10,0,31,338,0.76923077
2022,0 à 999 personnes,210,47035,SHEFFORD,CT,-72.56460024616244,45.36437243613089,58,59.80897674,56.54965787,59.00000000,0,0,0,76,
2022,0 à 999 personnes,338,42005,STOKE,M,-71.77355215590045,45.54404189731162,51,59.80897674,56.54965787,59.00000000,0,0,0,88,0.00000000
2022,0 à 999 personnes,216,45105,STUKELY-SUD,VL,-72.41143358138466,45.3391973050736,55,59.80897674,56.54965787,59.00000000,2,0,80,0,1.00000000
2022,0 à 999 personnes,877,95005,TADOUSSAC,VL,-69.69454452547899,48.180583826537244,64,56.66245970,56.54965787,59.00000000,97,4,25,412,1.00000000
2022,0 à 999 personnes,396,17035,TOURVILLE,M,-69.96729981964474,47.124553383010074,45,59.91415697,56.54965787,59.00000000,0,0,0,156,0.00000000
2022,0 à 999 personnes,628,7080,VAL-BRILLANT,M,-67.55981866745908,48.52461635325341,47,58.73861785,56.54965787,59.00000000,11,0,20,240,1.00000000
2022,0 à 999 personnes,97,42060,VALCOURT (CT),CT,-72.36979775880799,45.49466569125374,60,59.80897674,56.54965787,59.00000000,0,3,0,29,0.75000000
2022,0 à 999 personnes,751,80140,VAL-DES-BOIS,M,-75.50500813398469,45.905160248738035,59,54.75790515,56.54965787,59.00000000,0,0,0,665,0.00000000
2022,100 000 personnes et plus,253226,81017,GATINEAU,V,-75.65008177456767,45.48939674658212,66,54.75790515,59.20300464,59.00000000,1029,142,26,91376,0.38305528
2022,100 000 personnes et plus,441374,65005,LAVAL,V,-73.72651060053339,45.60633339480093,68,68.00000000,59.20300464,59.00000000,3934,0,16876,80829,0.95254237
2022,100 000 personnes et plus,162153,25213,LÉVIS,V,-71.2790203302395,46.70291250353406,61,59.91415697,59.20300464,59.00000000,1419,0,0,42948,0.69832677
2022,100 000 personnes et plus,253629,58227,LONGUEUIL,V,-73.44600451698469,45.50923270057664,51,61.33203473,59.20300464,59.00000000,2281,324,1979,47243,1.00000000
2022,100 000 personnes et plus,1787840,66023,MONTRÉAL,V,-73.59721760313359,45.558168873275854,61,58.27744690,59.20300464,59.00000000,19248,995,4055,237614,0.83325101
2022,100 000 personnes et plus,586684,23027,QUÉBEC,V,-71.26090566392965,46.85803269868119,56,57.26222567,59.20300464,59.00000000,6000,0,380,137940,1.00000000
2022,100 000 personnes et plus,137591,94068,SAGUENAY,V,-71.1536721107494,48.379912340645724,64,58.93013682,59.20300464,59.00000000,1398,0,159,44320,0.50910415
2022,100 000 personnes et plus,105444,56083,SAINT-JEAN-SUR-RICHELIEU,V,-73.30083737216212,45.32425094134599,53,61.33203473,59.20300464,59.00000000,676,0,0,32647,0.47108014
2022,100 000 personnes et plus,164160,43027,SHERBROOKE,V,-71.94360397520687,45.41062809627548,69,59.80897674,59.20300464,59.00000000,1673,48,17,39922,0.20072312
2022,100 000 personnes et plus,105418,64008,TERREBONNE,V,-73.72453905136588,45.74851425489541,59,59.19306402,59.20300464,59.00000000,1095,3,0,32683,0.98211091
2022,100 000 personnes et plus,140235,37067,TROIS-RIVIÈRES,V,-72.5953386254077,46.37208140563502,54,59.07349606,59.20300464,59.00000000,79,0,0,42055,0.03370307
2022,10 000 à 49 999 personnes,31932,93042,ALMA,V,-71.63893493878338,48.52860921287665,66,58.93013682,59.44697360,59.00000000,185,0,0,10393,0.26657061
2022,10 000 à 49 999 personnes,13317,88055,AMOS,V,-77.95722091705048,48.60993310240001,59,59.17761130,59.44697360,59.00000000,35,10,1,3945,0.08522727
2022,10 000 à 49 999 personnes,20152,66107,BEACONSFIELD,V,-73.87368390620512,45.42899776448716,59,58.27744690,59.44697360,59.00000000,58,0,6564,0,1.00000000
2022,10 000 à 49 999 personnes,20680,70022,BEAUHARNOIS,V,-73.87615562225177,45.284900921870545,60,61.33203473,59.44697360,59.00000000,43,0,0,7182,0.13738019
2022,10 000 à 49 999 personnes,16324,38010,BÉCANCOUR,V,-72.38592677963948,46.31884354629647,53,60.81700369,59.44697360,59.00000000,475,0,0,5290,1.00000000
2022,10 000 à 49 999 personnes,24818,57040,BELOEIL,V,-73.21105666798012,45.589308578718985,67,61.33203473,59.44697360,59.00000000,385,0,0,10516,0.94132029
2022,10 000 à 49 999 personnes,29519,73005,BOISBRIAND,V,-73.85415161393132,45.61645367620076,70,59.72846459,59.44697360,59.00000000,427,4,8285,0,1.00000000
2022,10 000 à 49 999 personnes,11520,73030,BOIS-DES-FILION,V,-73.75777811844118,45.668517767769245,74,59.72846459,59.44697360,59.00000000,106,0,0,4826,1.00000000
2022,10 000 à 49 999 personnes,42551,58033,BOUCHERVILLE,V,-73.41452951104861,45.59645486403682,54,61.33203473,59.44697360,59.00000000,571,23,0,14285,1.00000000
2022,10 000 à 49 999 personnes,11073,46078,BROMONT,V,-72.6893030804549,45.3012768797209,62,59.80897674,59.44697360,59.00000000,193,0,49,3218,0.88940092
2022,10 000 à 49 999 personnes,23574,67020,CANDIAC,V,-73.51113868933717,45.37110884487769,55,61.33203473,59.44697360,59.00000000,137,0,0,6952,1.00000000
2022,10 000 à 49 999 personnes,10671,57010,CARIGNAN,V,-73.33569325206798,45.44831442121247,49,61.33203473,59.44697360,59.00000000,0,5,0,3677,0.15625000
2022,10 000 à 49 999 personnes,31534,57005,CHAMBLY,V,-73.28643913510355,45.43069805394852,64,61.33203473,59.44697360,59.00000000,368,10,0,11500,0.97422680
2022,10 000 à 49 999 personnes,10700,59035,CONTRECOEUR,V,-73.21058453603735,45.880641974477655,63,61.33203473,59.44697360,59.00000000,139,0,66,3475,1.00000000
2022,10 000 à 49 999 personnes,34933,66058,CÔTE-SAINT-LUC,V,-73.66644437482348,45.46831520804944,50,58.27744690,59.44697360,59.00000000,68,0,19,4981,0.93150685
2022,10 000 à 49 999 personnes,16619,46080,COWANSVILLE,V,-72.76177374619746,45.21324572757664,64,59.80897674,59.44697360,59.00000000,265,2,58,4072,0.93031359
2022,10 000 à 49 999 personnes,18817,72010,DEUX-MONTAGNES,V,-73.90558740688145,45.544766292874456,60,59.72846459,59.44697360,59.00000000,98,28,0,7716,1.00000000
2022,10 000 à 49 999 personnes,13540,92022,DOLBEAU-MISTASSINI,V,-72.25730957608714,48.8620027349842,62,58.93013682,59.44697360,59.00000000,180,0,61,4073,0.26277372
2022,10 000 à 49 999 personnes,49906,66142,DOLLARD-DES-ORMEAUX,V,-73.81911089271078,45.484994052563984,57,58.27744690,59.44697360,59.00000000,0,152,0,11596,0.81720430
2022,10 000 à 49 999 personnes,20417,66087,DORVAL,V,-73.7308756996109,45.46618975791871,47,58.27744690,59.44697360,59.00000000,363,63,0,6250,0.62463343
2022,10 000 à 49 999 personnes,21572,61025,JOLIETTE,V,-73.43010219890357,46.01045243649015,64,59.19306402,59.44697360,59.00000000,622,62,58,5728,0.96202532
2022,10 000 à 49 999 personnes,20301,66102,KIRKLAND,V,-73.85824989269564,45.4537711344811,53,58.27744690,59.44697360,59.00000000,113,9,6698,0,0.98387097
2022,10 000 à 49 999 personnes,13753,76020,LACHUTE,V,-74.300622306269,45.66869183752383,59,59.72846459,59.44697360,59.00000000,350,0,125,3599,0.97222222
2022,10 000 à 49 999 personnes,28052,67015,LA PRAIRIE,V,-73.4316272880424,45.39283555759504,64,61.33203473,59.44697360,59.00000000,197,0,0,9667,0.79757085
2022,10 000 à 49 999 personnes,24224,60028,L'ASSOMPTION,V,-73.40055529067517,45.86000863046015,66,59.19306402,59.44697360,59.00000000,518,18,6992,5,0.99259259
2022,10 000 à 49 999 personnes,14324,52007,LAVALTRIE,V,-73.32762705501375,45.908487172891036,59,59.19306402,59.44697360,59.00000000,0,0,0,5467,0.00000000
2022,10 000 à 49 999 personnes,12332,1023,LES ÎLES-DE-LA-MADELEINE,M,-61.895564576505876,47.39550082762323,60,56.07152624,59.44697360,59.00000000,24,141,0,5150,0.30898876
2022,10 000 à 49 999 personnes,11873,71060,L'ÎLE-PERROT,V,-73.95566858703862,45.3876880061707,45,61.33203473,59.44697360,59.00000000,98,0,0,3471,0.73134328
2022,10 000 à 49 999 personnes,26078,45072,MAGOG,V,-72.16735439793155,45.24942340095781,61,59.80897674,59.44697360,59.00000000,415,20,0,7958,0.81766917
2022,10 000 à 49 999 personnes,10511,55048,MARIEVILLE,V,-73.14868782329127,45.4363975180587,68,61.33203473,59.44697360,59.00000000,85,0,60,2830,1.00000000
2022,10 000 à 49 999 personnes,13662,8053,MATANE,V,-67.48502021060675,48.79812603366894,64,58.73861785,59.44697360,59.00000000,246,0,0,4532,0.49200000
