annee,cl_pop_desservie,num_c,num_n,num_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2022,0 à 999 personnes,52090,SAINT-DIDACE,P,-73.24022897277482,46.3606823417771,0.50647216,4,"2,4","5,9",0.56200000,1.10963650,,2.00000000,1.84500000
2022,0 à 999 personnes,88065,SAINT-DOMINIQUE-DU-ROSAIRE,M,-78.0418495337374,48.82101116990849,0.68536933,"4,4","2,4","5,9",2.19001000,3.19537206,1,,7.07300000
2022,0 à 999 personnes,9030,SAINT-DONAT (01),P,-68.239947788277,48.49318096571627,0.40769754,4,"2,4","5,9",2.02154100,4.95843310,4,2.00000000,6.15900000
2022,0 à 999 personnes,9035,SAINTE-ANGÈLE-DE-MÉRICI,M,-68.08254323493502,48.50637642263542,1.77962363,4,"2,4","5,9",14.00865500,7.87169530,1,2.00000000,5.88000000
2022,0 à 999 personnes,51055,SAINTE-ANGÈLE-DE-PRÉMONT,M,-73.05974569356822,46.37164024333739,3.00613081,"3,9","2,4","5,9",26.15933100,8.70199358,,2.00000000,11.71500000
2022,0 à 999 personnes,14090,SAINTE-ANNE-DE-LA-POCATIÈRE,P,-70.00509624827592,47.34654566074165,1.50826835,4,"2,4","5,9",16.44417209,10.90268323,,2.00000000,12.74600000
2022,0 à 999 personnes,79115,SAINTE-ANNE-DU-LAC,M,-75.3713510979872,46.91976114649153,2.74813232,5,"2,4","5,9",21.15000000,7.69613596,2,2.37411149,5.34600000
2022,0 à 999 personnes,28015,SAINTE-AURÉLIE,M,-70.37628634654276,46.17402358394891,2.00496325,"2,4","2,4","5,9",27.38945372,13.66082580,2,2.00000000,10.49500000
2022,0 à 999 personnes,62020,SAINTE-BÉATRIX,M,-73.63647872554797,46.218001730833564,3.44454684,4,"2,4","5,9",8.86400000,2.57334286,1,,4.61400000
2022,0 à 999 personnes,56105,SAINTE-BRIGIDE-D'IBERVILLE,M,-73.0701617113463,45.31755940144012,0.95238052,"5,4","2,4","5,9",7.29993000,7.66493001,,,6.88900000
2022,0 à 999 personnes,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269735746,46.44667040728672,1.87751196,"2,4","2,4","5,9",15.02266122,8.00136648,1,1.00000000,20.42900000
2022,0 à 999 personnes,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102557522,45.98314528574949,5.93883763,"2,4","2,4","5,9",27.21600000,4.58271495,,2.00000000,4.63200000
2022,0 à 999 personnes,92050,SAINT-EDMOND-LES-PLAINES,M,-72.60201787297581,48.974946674959945,0.56189520,"4,5","2,4","5,9",3.33786000,5.94036040,,,5.88800000
2022,0 à 999 personnes,85015,SAINT-ÉDOUARD-DE-FABRE,P,-79.33972749531829,47.17763100551265,5.25861426,"4,4","2,4","5,9",25.10602398,4.77426614,7,3.00000000,8.12400000
2022,0 à 999 personnes,33080,SAINT-ÉDOUARD-DE-LOTBINIÈRE,P,-71.81640911597455,46.55481861864078,2.04466763,"2,4","2,4","5,9",16.85400000,8.24290450,2,,6.15000000
2022,0 à 999 personnes,51050,SAINT-ÉDOUARD-DE-MASKINONGÉ,M,-73.14337471575422,46.33113282590628,1.38131818,"3,9","2,4","5,9",9.11500000,6.59876930,1,1.00000000,5.00500000
2022,0 à 999 personnes,44055,SAINTE-EDWIDGE-DE-CLIFTON,CT,-71.66992070961248,45.19913756767813,2.72971110,"3,4","2,4","5,9",2.62802415,0.96274809,3,2.00000000,1.75200000
2022,0 à 999 personnes,62070,SAINTE-ÉMÉLIE-DE-L'ÉNERGIE,M,-73.7132972574342,46.34326196686622,7.26059305,4,"2,4","5,9",48.53916000,6.68528861,4,2.00000000,5.86400000
2022,0 à 999 personnes,50005,SAINTE-EULALIE,M,-72.23196850914289,46.10821769675711,2.60692586,"2,4","2,4","5,9",16.53200000,6.34156892,,,7.48300000
2022,0 à 999 personnes,8023,SAINTE-FÉLICITÉ (01),M,-67.29092629013651,48.88410964242753,6.00631358,4,"2,4","5,9",46.61682000,7.76130306,4,2.87684729,8.52600000
2022,0 à 999 personnes,9085,SAINTE-FLAVIE,P,-68.23450170873846,48.599914746142915,0.81970188,4,"2,4","5,9",15.06471776,18.37828874,2,1.00000000,19.62900000
2022,0 à 999 personnes,11030,SAINTE-FRANÇOISE (01),P,-69.04312780847286,48.07497137062034,0.40361986,4,"2,4","5,9",0.87625500,2.17099080,,,2.66100000
2022,0 à 999 personnes,37215,SAINTE-GENEVIÈVE-DE-BATISCAN,P,-72.35075156520321,46.54015144311931,0.48754710,"3,9","2,4","5,9",5.27868740,10.82703061,1,2.00000000,30.08200000
2022,0 à 999 personnes,91030,SAINTE-HEDWIDGE,M,-72.44638158683765,48.41146766874119,0.72292575,"4,5","2,4","5,9",5.19997500,7.19295864,,,5.49200000
2022,0 à 999 personnes,14025,SAINTE-HÉLÈNE-DE-KAMOURASKA,M,-69.71590166541766,47.57175723632517,2.17598192,4,"2,4","5,9",12.81125000,5.88757189,2,,6.83200000
2022,0 à 999 personnes,7040,SAINTE-IRÈNE,P,-67.63968942245866,48.423825925820516,0.84319712,4,"2,4","5,9",4.40402500,5.22300765,,,5.14000000
2022,0 à 999 personnes,92015,SAINTE-JEANNE-D'ARC (02),VL,-72.02742542838837,48.904138871946444,3.25014264,"4,5","2,4","5,9",22.08242500,6.79429411,,2.00000000,6.08900000
2022,0 à 999 personnes,51075,SAINT-ÉLIE-DE-CAXTON,M,-72.9940398664562,46.51598939897555,1.63270301,"3,9","2,4","5,9",10.20511500,6.25044170,1,2.25000000,7.44300000
2022,0 à 999 personnes,17060,SAINTE-LOUISE,P,-70.09562212517264,47.26521363632126,1.64234242,"2,4","2,4","5,9",4.59000000,2.79478868,1,2.00000000,4.42900000
2022,0 à 999 personnes,50095,SAINT-ELPHÈGE,P,-72.6971610408462,46.053961792286835,0.77841863,"2,4","2,4","5,9",6.18927671,7.95109021,2,2.00000000,16.68700000
2022,0 à 999 personnes,78020,SAINTE-LUCIE-DES-LAURENTIDES,M,-74.19091540350368,46.15653076153262,0.40585621,5,"2,4","5,9",4.63200000,11.41290906,7,0.98802791,13.61500000
2022,0 à 999 personnes,4005,SAINTE-MADELEINE-DE-LA-RIVIÈRE-MADELEINE,M,-65.34507067840845,49.175408357292376,1.52323794,"4,5","2,4","5,9",20.47250378,13.44012198,8,,13.66100000
2022,0 à 999 personnes,62030,SAINTE-MARCELLINE-DE-KILDARE,M,-73.62118661284006,46.11742520201547,12.94559757,4,"2,4","5,9",43.85600000,3.38771538,,,7.59000000
2022,0 à 999 personnes,26035,SAINTE-MARGUERITE,P,-70.92994397172875,46.505090687554514,0.06504403,"2,4","2,4","5,9",0.38235500,5.87840238,1,,6.03000000
2022,0 à 999 personnes,93075,SAINTE-MONIQUE (02),M,-71.79164417797554,48.751413768679,3.43860917,"4,5","2,4","5,9",43.85334575,12.75322191,6,,28.21700000
2022,0 à 999 personnes,50057,SAINTE-MONIQUE (17),M,-72.53325788516739,46.15173857108249,5.37658546,"2,4","2,4","5,9",43.54717026,8.09941004,,0.59874007,21.90600000
2022,0 à 999 personnes,50050,SAINTE-PERPÉTUE (17),P,-72.45284796834929,46.07643150647111,3.71894461,"2,4","2,4","5,9",38.11525878,10.24894500,2,,22.88300000
2022,0 à 999 personnes,12030,SAINT-ÉPIPHANE,M,-69.29858350960819,47.90455921539732,0.97721475,4,"2,4","5,9",6.23840434,6.38386226,11,2.00000000,5.15400000
2022,0 à 999 personnes,94230,SAINTE-ROSE-DU-NORD,P,-70.60200674153178,48.414544288147496,2.04214719,"4,5","2,4","5,9",12.79540500,6.26566247,2,,6.14400000
2022,0 à 999 personnes,28065,SAINTE-SABINE (12),P,-70.33974915576208,46.50006025997721,0.35878146,"2,4","2,4","5,9",1.15900000,3.23037877,2,,3.54300000
2022,0 à 999 personnes,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.1090164561589,46.402989483904115,4.00288392,"2,4","2,4","5,9",18.73800000,4.68112500,8,3.00000000,6.52500000
2022,0 à 999 personnes,2010,SAINTE-THÉRÈSE-DE-GASPÉ,M,-64.44547714315374,48.44491090263808,15.50561559,"4,5","2,4","5,9",87.47400000,5.64144000,1,3.00000000,7.32500000
2022,0 à 999 personnes,92065,SAINT-EUGÈNE-D'ARGENTENAY,M,-72.2780867285321,48.976010404157186,0.87027205,"4,5","2,4","5,9",6.61055000,7.59595806,,,11.02700000
2022,0 à 999 personnes,85085,SAINT-EUGÈNE-DE-GUIGUES,M,-79.35128681192207,47.52357767958878,0.81317574,"4,4","2,4","5,9",1.86588000,2.29455936,1,2.00000000,4.87000000
2022,0 à 999 personnes,18015,SAINT-FABIEN-DE-PANET,P,-70.15490202975165,46.66957373912662,0.55484271,"2,4","2,4","5,9",3.15423000,5.68490843,,1.00000000,4.33800000
2022,0 à 999 personnes,94225,SAINT-FÉLIX-D'OTIS,M,-70.65154708937018,48.27210553400984,0.54008347,"4,5","2,4","5,9",2.52348500,4.67239813,1,,6.00200000
2022,0 à 999 personnes,6055,SAINT-FRANÇOIS-D'ASSISE,M,-67.17868313030458,47.97707087542013,1.61338971,"4,5","2,4","5,9",10.75000000,6.66299032,,2.00000000,5.22100000
2022,0 à 999 personnes,27065,SAINT-FRÉDÉRIC,P,-70.98400577163281,46.30647986178832,2.60931899,"2,4","2,4","5,9",19.06767066,7.30752765,5,2.00000000,11.55900000
2022,0 à 999 personnes,52085,SAINT-GABRIEL-DE-BRANDON,M,-73.36405725815385,46.28104047381151,1.74142359,4,"2,4","5,9",28.08568612,16.12800374,2,1.00000000,19.51300000
2022,0 à 999 personnes,53085,SAINT-GÉRARD-MAJELLA,P,-72.83992200133738,46.00965865667608,0.53382812,"5,4","2,4","5,9",5.59585066,10.48249515,2,2.00000000,22.09200000
2022,0 à 999 personnes,93070,SAINT-HENRI-DE-TAILLON,M,-71.81837440340176,48.6738724068633,1.52805889,"4,5","2,4","5,9",50.34929694,32.94984064,20,1.00002595,38.54300000
2022,0 à 999 personnes,44015,SAINT-HERMÉNÉGILDE,M,-71.65104270458822,45.08579394110895,0.70558745,"3,4","2,4","5,9",0.78800000,1.11679990,,2.00000000,1.60800000
2022,0 à 999 personnes,16050,SAINT-HILARION,P,-70.38557677490508,47.580719091001434,0.91584698,"3,3","2,4","5,9",11.41778400,12.46691226,1,2.00000000,6.59000000
2022,0 à 999 personnes,75045,SAINT-HIPPOLYTE,M,-74.00936247518378,45.92067263502224,0.37871001,5,"2,4","5,9",1.15492531,3.04962975,1,2.00000000,3.81500000
2022,0 à 999 personnes,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600686343,47.7880851008591,1.18468122,4,"2,4","5,9",10.95468383,9.24694650,4,,10.25000000
2022,0 à 999 personnes,54100,SAINT-HUGUES,M,-72.83551536194285,45.791383062215,0.50634743,"5,4","2,4","5,9",6.52497199,12.88635347,1,,25.03000000
2022,0 à 999 personnes,15005,SAINT-IRÉNÉE,M,-70.23516055964309,47.56319269581351,0.79574792,"3,3","2,4","5,9",4.30742796,5.41305585,2,2.00000000,5.98400000
2022,0 à 999 personnes,41012,SAINT-ISIDORE-DE-CLIFTON,M,-71.49577863830748,45.271817732938075,6.96370069,"3,4","2,4","5,9",34.14106046,4.90271796,,3.00000000,6.30900000
2022,0 à 999 personnes,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116997975,46.293834271946295,0.75616767,"2,4","2,4","5,9",3.55800000,4.70530563,1,,6.61100000
2022,0 à 999 personnes,27055,SAINT-JULES,P,-70.92598107178621,46.22610617703807,2.48593459,"2,4","2,4","5,9",3.75862021,1.51195459,,2.00000000,3.37700000
2022,0 à 999 personnes,18005,SAINT-JUST-DE-BRETENIÈRES,M,-70.09400010305662,46.54182676456438,0.63844811,"2,4","2,4","5,9",2.27800000,3.56802684,1,1.00000000,4.01100000
2022,0 à 999 personnes,13040,SAINT-JUSTE-DU-LAC,M,-68.73815605008815,47.72355893164771,0.09083310,4,"2,4","5,9",0.26262150,2.89125333,,,4.25600000
2022,0 à 999 personnes,51045,SAINT-JUSTIN,M,-73.10952903778954,46.25962479846973,0.27420173,"3,9","2,4","5,9",3.36256531,12.26310768,4,,16.32400000
2022,0 à 999 personnes,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.77020965748507,46.63828989626693,1.54178683,"2,4","2,4","5,9",11.01111332,7.14178710,,,7.91500000
2022,0 à 999 personnes,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222102738293,46.913947591729865,1.99218929,"3,3","2,4","5,9",15.38781600,7.72407324,5,4.00000000,4.63700000
2022,0 à 999 personnes,19020,SAINT-LÉON-DE-STANDON,P,-70.62486339595073,46.471376438161286,1.50672273,"2,4","2,4","5,9",15.71740449,10.43151750,3,1.00005610,8.91250000
2022,0 à 999 personnes,37225,SAINT-LUC-DE-VINCENNES,M,-72.40841796452348,46.49104827405554,0.84274111,"3,9","2,4","5,9",6.12932534,7.27308221,2,,15.26100000
2022,0 à 999 personnes,30072,SAINT-LUDGER,M,-70.70261664785751,45.71825448803053,0.27389849,"3,4","2,4","5,9",1.65054398,6.02611569,3,2.00000000,13.51000000
2022,0 à 999 personnes,93080,SAINT-LUDGER-DE-MILOT,M,-71.82388775702631,48.89901448175164,1.98039712,"4,5","2,4","5,9",17.66545000,8.92015536,1,,8.06300000
2022,0 à 999 personnes,28075,SAINT-MAGLOIRE,M,-70.29890923085021,46.5955165093901,3.59960602,"2,4","2,4","5,9",12.42343200,3.45133105,1,2.00000000,3.74500000
2022,0 à 999 personnes,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834327869484,47.392531608112236,0.62309628,4,"2,4","5,9",3.23826500,5.19705396,,,4.15600000
2022,0 à 999 personnes,54125,SAINT-MARCEL-DE-RICHELIEU,M,-72.89340451915801,45.85541810917008,0.76082458,"5,4","2,4","5,9",12.33059520,16.20688323,6,,34.90300000
2022,0 à 999 personnes,11050,SAINT-MATHIEU-DE-RIOUX,M,-68.97689234156756,48.16814340550524,0.43078768,4,"2,4","5,9",1.13486500,2.63439524,1,2.00000000,3.96400000
2022,0 à 999 personnes,51070,SAINT-MATHIEU-DU-PARC,M,-72.96965249646816,46.64241169303283,0.08944106,"3,9","2,4","5,9",0.17520000,1.95883183,2,2.00000000,6.77200000
2022,0 à 999 personnes,4010,SAINT-MAXIME-DU-MONT-LOUIS,M,-65.62757614261291,49.19012903208291,2.69773928,"4,5","2,4","5,9",39.71487643,14.72153989,1,,17.25500000
2022,0 à 999 personnes,62085,SAINT-MICHEL-DES-SAINTS,M,-73.87638520097117,46.68329981890919,4.23598307,4,"2,4","5,9",68.57300000,16.18821392,4,2.50000000,18.25500000
2022,0 à 999 personnes,12020,SAINT-MODESTE,M,-69.37837882108226,47.81316599718794,1.97413097,4,"2,4","5,9",8.42524600,4.26782524,2,,6.95300000
2022,0 à 999 personnes,7095,SAINT-MOÏSE,P,-67.84975804064307,48.525421858494305,1.37000439,4,"2,4","5,9",5.57200000,4.06714025,,1.00000000,3.79900000
2022,0 à 999 personnes,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865358531,46.49700568284093,1.33293934,"2,4","2,4","5,9",11.43401061,8.57804276,,,9.69500000
2022,0 à 999 personnes,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949514167,46.70530673467713,1.40079770,"2,4","2,4","5,9",7.00800000,5.00286374,,0.50000000,4.31800000
2022,0 à 999 personnes,7100,SAINT-NOËL,VL,-67.82649925335011,48.60479572936871,1.11370218,4,"2,4","5,9",5.18855000,4.65883080,1,,5.62000000
2022,0 à 999 personnes,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.8062041686029,46.085535616892045,0.30643088,"2,4","2,4","5,9",1.13183500,3.69360617,,,4.99600000
2022,0 à 999 personnes,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254934314,48.60317623134575,0.29191319,4,"2,4","5,9",1.01100000,3.46335842,,1.00000000,4.02100000
2022,0 à 999 personnes,27035,SAINT-ODILON-DE-CRANBOURNE,M,-70.66369239311925,46.35157135862183,0.39393460,"2,4","2,4","5,9",3.70728500,9.41091487,2,,8.89500000
2022,0 à 999 personnes,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171648891,46.419676866147,0.84714366,"2,4","2,4","5,9",5.04225600,5.95206719,,1.00000000,6.04300000
2022,0 à 999 personnes,55015,SAINT-PAUL-D'ABBOTSFORD,M,-72.87816908148663,45.429591259610085,0.40179741,"5,4","2,4","5,9",1.84953005,4.60314085,,,4.50900000
2022,0 à 999 personnes,18030,SAINT-PAUL-DE-MONTMINY,M,-70.31392551245087,46.73549966676184,2.80000000,"2,4","2,4","5,9",35.76824683,12.57089379,2,,13.43200000
2022,0 à 999 personnes,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.88137966779419,47.4656985915833,0.74092228,4,"2,4","5,9",6.55185150,8.84283237,2,,6.09100000
2022,0 à 999 personnes,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932903586,45.986561730356314,0.64309814,"2,4","2,4","5,9",4.52161078,7.03098101,1,,17.01100000
2022,0 à 999 personnes,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463457474,46.210310974599075,0.37392301,"2,4","2,4","5,9",0.45369490,1.21333775,,2.00000000,1.55300000
2022,0 à 999 personnes,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319243797883,46.23726168077509,0.59818866,"2,4","2,4","5,9",2.61200000,4.36651544,,,3.58200000
2022,0 à 999 personnes,72043,SAINT-PLACIDE,M,-74.20208949092756,45.53916000905117,2.25213135,5,"2,4","5,9",11.06700000,4.91401179,1,0.89708448,4.01300000
2022,0 à 999 personnes,37250,SAINT-PROSPER-DE-CHAMPLAIN,M,-72.29948708475308,46.63695963351723,0.37203104,"3,9","2,4","5,9",4.17038000,11.20976357,,1.00000000,18.50800000
2022,0 à 999 personnes,8035,SAINT-RENÉ-DE-MATANE,M,-67.3454965822742,48.72320304250389,2.10000377,4,"2,4","5,9",4.55000000,2.16666278,,,2.96300000
2022,0 à 999 personnes,35045,SAINT-ROCH-DE-MÉKINAC,P,-72.77644294591593,46.80953285401015,5.23173496,"3,9","2,4","5,9",28.16200000,5.38291795,1,,12.94500000
2022,0 à 999 personnes,17065,SAINT-ROCH-DES-AULNAIES,M,-70.17300106967004,47.28839280428277,0.50700258,"2,4","2,4","5,9",3.21500000,6.34119063,,,4.95000000
2022,0 à 999 personnes,30100,SAINT-ROMAIN,M,-71.06461085564632,45.75509500007129,8.07310086,"3,4","2,4","5,9",32.99600000,4.08715320,1,2.00000000,5.69400000
2022,0 à 999 personnes,39145,SAINT-ROSAIRE,P,-72.03377295347443,46.15834435256853,0.24560109,"2,4","2,4","5,9",0.57300000,2.33305155,1,,3.55400000
2022,0 à 999 personnes,30085,SAINT-SÉBASTIEN (05),M,-70.9651623558256,45.79805144984849,0.87874159,"3,4","2,4","5,9",5.26791502,5.99483975,,2.00000000,5.74000000
2022,0 à 999 personnes,51030,SAINT-SÉVÈRE,P,-72.89565929434244,46.36348469163018,0.89544810,"3,9","2,4","5,9",13.29052440,14.84231678,6,2.00000000,24.15500000
2022,0 à 999 personnes,35020,SAINT-SÉVERIN (04),P,-72.51371925026932,46.6574527299245,2.69128817,"3,9","2,4","5,9",24.74244500,9.19353240,2,2.00000000,15.53000000
2022,0 à 999 personnes,15058,SAINT-SIMÉON (03),M,-69.95070273801633,47.88805352306865,4.50535425,"3,3","2,4","5,9",63.43970163,14.08095748,2,2.00000000,14.27100000
2022,0 à 999 personnes,5055,SAINT-SIMÉON (11),P,-65.55566156172706,48.11911609193721,2.14332593,"4,5","2,4","5,9",21.53000000,10.04513580,1,1.00000000,12.89500000
2022,0 à 999 personnes,11055,SAINT-SIMON (01),M,-69.01594961246721,48.21193556740634,0.42668526,4,"2,4","5,9",1.57700000,3.69593270,2,1.99605678,5.07200000
2022,0 à 999 personnes,54090,SAINT-SIMON (16),M,-72.84396913669308,45.717878409532524,1.43823183,"5,4","2,4","5,9",9.62990882,6.69565826,2,1.49994656,9.35700000
2022,0 à 999 personnes,92070,SAINT-STANISLAS (02),M,-72.20950621433907,49.03480104016719,1.27038904,"4,5","2,4","5,9",2.18889668,1.72301289,2,,2.85800000
2022,0 à 999 personnes,37245,SAINT-STANISLAS (04),M,-72.4131025990626,46.618514395454525,1.01375484,"3,9","2,4","5,9",14.28904523,14.09516850,4,2.00000000,18.45000000
2022,0 à 999 personnes,38005,SAINT-SYLVÈRE,M,-72.2252171984467,46.240943696410525,2.82108140,"2,4","2,4","5,9",6.58774314,2.33518364,,,2.81800000
2022,0 à 999 personnes,29005,SAINT-THÉOPHILE,M,-70.41693945660344,45.92333655703473,0.32236526,"2,4","2,4","5,9",1.63100000,5.05947816,5,,5.48100000
2022,0 à 999 personnes,92045,SAINT-THOMAS-DIDYME,M,-72.72017370228052,48.96774144277284,3.93406653,"4,5","2,4","5,9",27.34335000,6.95040355,2,2.00000000,5.15900000
2022,0 à 999 personnes,21005,SAINT-TITE-DES-CAPS,M,-70.76051265173973,47.19022003812415,0.46400335,"3,3","2,4","5,9",3.20616000,6.90977776,,2.00000000,6.37600000
2022,0 à 999 personnes,34090,SAINT-UBALDE,M,-72.28255816979919,46.770535451065065,5.67334430,"3,3","2,4","5,9",49.02972000,8.64211960,5,2.00000000,14.70000000
2022,0 à 999 personnes,8073,SAINT-ULRIC,M,-67.70249576884329,48.748524621127046,2.22705360,4,"2,4","5,9",22.36040500,10.04035331,1,,9.71100000
2022,0 à 999 personnes,7075,SAINT-VIANNEY,M,-67.41814400221003,48.62025483790264,1.41481886,4,"2,4","5,9",7.16031000,5.06093761,,2.00000000,4.57000000
2022,0 à 999 personnes,50023,SAINT-WENCESLAS,M,-72.3213632595653,46.16811607271046,0.56610285,"2,4","2,4","5,9",6.46300000,11.41665338,,1.00000000,9.71700000
2022,0 à 999 personnes,28005,SAINT-ZACHARIE,M,-70.35903567138911,46.10690063822572,0.79668657,"2,4","2,4","5,9",9.46096000,11.87538538,,,8.74100000
2022,0 à 999 personnes,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069488602,46.06406744409543,0.47951642,"2,4","2,4","5,9",5.48432616,11.43720200,2,,27.37500000
2022,0 à 999 personnes,66127,SENNEVILLE,VL,-73.96612026977488,45.42912286299456,2.65453208,"15,4","2,4","5,9",40.19095857,15.14050587,,,14.13000000
2022,0 à 999 personnes,47035,SHEFFORD,CT,-72.56460024616244,45.36437243613089,0.41356493,"3,4","2,4","5,9",0.56940000,1.37680920,,1.00000000,2.96000000
2022,0 à 999 personnes,42005,STOKE,M,-71.77355215590045,45.54404189731162,1.18375417,"3,4","2,4","5,9",2.10222270,1.77589465,1,,3.06900000
2022,0 à 999 personnes,45105,STUKELY-SUD,VL,-72.41143358138466,45.3391973050736,2.70938783,"3,4","2,4","5,9",7.22715837,2.66745066,4,2.00000000,4.31400000
2022,0 à 999 personnes,95005,TADOUSSAC,VL,-69.69454452547899,48.180583826537244,5.41841915,"3,8","2,4","5,9",95.40122039,17.60683657,2,1.94415162,17.83400000
2022,0 à 999 personnes,17035,TOURVILLE,M,-69.96729981964474,47.124553383010074,2.08886791,"2,4","2,4","5,9",12.63900000,6.05064588,,0.21863305,10.15400000
2022,0 à 999 personnes,7080,VAL-BRILLANT,M,-67.55981866745908,48.52461635325341,0.56366973,4,"2,4","5,9",4.26657806,7.56928715,6,1.96692262,8.46500000
2022,0 à 999 personnes,42060,VALCOURT (CT),CT,-72.36979775880799,45.49466569125374,2.70000000,"3,4","2,4","5,9",5.28800000,2.64352517,,,4.23700000
2022,0 à 999 personnes,80140,VAL-DES-BOIS,M,-75.50500813398469,45.905160248738035,4.17402149,"3,8","2,4","5,9",74.36033500,17.81503407,1,,11.87215910
2022,100 000 personnes et plus,81017,GATINEAU,V,-75.65008177456767,45.48939674658212,3.92182196,"3,8","9,2","5,9",8701.44001867,2218.72387317,276,2.34924733,1393.70000000
2022,100 000 personnes et plus,65005,LAVAL,V,-73.72651060053339,45.60633339480093,8.72500985,"8,7","9,2","5,9",20719.83312408,2374.76329200,666,2.10961276,1687.84000000
2022,100 000 personnes et plus,25213,LÉVIS,V,-71.2790203302395,46.70291250353406,3.62247773,"2,4","9,2","5,9",4410.45586078,1217.52463089,140,0.81243239,851.71395000
2022,100 000 personnes et plus,58227,LONGUEUIL,V,-73.44600451698469,45.50923270057664,8.70007791,"5,4","9,2","5,9",11510.22900000,1323.00298050,122,2.03029085,990.39800000
2022,100 000 personnes et plus,66023,MONTRÉAL,V,-73.59721760313359,45.558168873275854,16.38494959,"15,4","9,2","5,9",99203.70237036,6054.56256371,1675,1.87776721,4416.90000000
2022,100 000 personnes et plus,23027,QUÉBEC,V,-71.26090566392965,46.85803269868119,3.60391025,"3,3","9,2","5,9",16144.96099422,4479.84547010,663,1.95000000,2930.10800000
2022,100 000 personnes et plus,94068,SAGUENAY,V,-71.1536721107494,48.379912340645724,5.47945363,"4,5","9,2","5,9",9640.02827226,1759.30465503,364,1.97450104,1244.67800000
2022,100 000 personnes et plus,56083,SAINT-JEAN-SUR-RICHELIEU,V,-73.30083737216212,45.32425094134599,1.90297074,"5,4","9,2","5,9",1391.09663536,731.01314875,168,2.25925926,540.00000000
2022,100 000 personnes et plus,43027,SHERBROOKE,V,-71.94360397520687,45.41062809627548,3.17938253,"3,4","9,2","5,9",5195.79692276,1634.21572640,172,0.11135918,915.95500000
2022,100 000 personnes et plus,64008,TERREBONNE,V,-73.72453905136588,45.74851425489541,6.88869483,4,"9,2","5,9",4672.49000000,678.28378461,40,1.00000000,563.42900000
2022,100 000 personnes et plus,37067,TROIS-RIVIÈRES,V,-72.5953386254077,46.37208140563502,3.07820662,"3,9","9,2","5,9",3625.45564800,1177.78177151,333,1.57768083,979.87500000
2022,10 000 à 49 999 personnes,93042,ALMA,V,-71.63893493878338,48.52860921287665,3.82163101,"4,5","4,9","5,9",1423.04027255,372.36464442,56,2.00000000,253.85800000
2022,10 000 à 49 999 personnes,88055,AMOS,V,-77.95722091705048,48.60993310240001,5.02178978,"4,4","4,9","5,9",493.75992571,98.32349560,18,3.91287820,103.12000000
2022,10 000 à 49 999 personnes,66107,BEACONSFIELD,V,-73.87368390620512,45.42899776448716,18.49438191,"15,4","4,9","5,9",2766.99935770,149.61296739,16,2.00000000,126.62200000
2022,10 000 à 49 999 personnes,70022,BEAUHARNOIS,V,-73.87615562225177,45.284900921870545,4.32333501,"5,4","4,9","5,9",686.74644851,158.84645697,31,2.82868080,108.93700000
2022,10 000 à 49 999 personnes,38010,BÉCANCOUR,V,-72.38592677963948,46.31884354629647,0.99601499,"2,4","4,9","5,9",216.02229705,216.88659284,48,,333.31600000
2022,10 000 à 49 999 personnes,57040,BELOEIL,V,-73.21105666798012,45.589308578718985,2.68007933,"5,4","4,9","5,9",614.83491854,229.40922330,17,2.00000000,138.65700000
2022,10 000 à 49 999 personnes,73005,BOISBRIAND,V,-73.85415161393132,45.61645367620076,4.93690666,5,"4,9","5,9",1101.40754855,223.09669284,4,2.00000000,128.02700000
2022,10 000 à 49 999 personnes,73030,BOIS-DES-FILION,V,-73.75777811844118,45.668517767769245,1.90843125,5,"4,9","5,9",165.92099612,86.94103940,19,1.67151563,47.26100000
2022,10 000 à 49 999 personnes,58033,BOUCHERVILLE,V,-73.41452951104861,45.59645486403682,1.47614178,"5,4","4,9","5,9",573.34123020,388.40526000,57,1.41078838,241.00000000
