annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,pourc_indice_validite,pourc_indice_validite_reg,pourc_indice_validite_cpop,pourc_indice_validite_qc,nresid_compt_relv,nresid_scompt,resid_compt_relv,resid_scompt,pourc_brchm_nresid_compt
2021,Bas-Saint-Laurent,13073,TÉMISCOUATA-SUR-LE-LAC,V,-68.87817934715326,47.674359524457074,59,59.70470569,61.09552442,60.00000000,0,7,0,1505,0.02121212
2021,Bas-Saint-Laurent,11040,TROIS-PISTOLES,V,-69.17034433866748,48.12540905717842,,59.70470569,,60.00000000,,,,,
2021,Bas-Saint-Laurent,7080,VAL-BRILLANT,M,-67.55981867031868,48.52461635581747,54,59.70470569,59.03947305,60.00000000,9,0,20,246,0.75000000
2021,Capitale-Nationale,15065,BAIE-SAINTE-CATHERINE,M,-69.83358272881974,48.0797131173453,55,57.79347812,59.03947305,60.00000000,18,8,15,124,1.00000000
2021,Capitale-Nationale,16013,BAIE-SAINT-PAUL,V,-70.70417072487326,47.39652775967734,59,57.79347812,61.93468083,60.00000000,178,32,55,2004,0.73170732
2021,Capitale-Nationale,21025,BEAUPRÉ,V,-70.92096881686976,47.07258145768731,60,57.79347812,61.09552442,60.00000000,72,1,0,2497,0.93589744
2021,Capitale-Nationale,21045,BOISCHATEL,M,-71.15832663177774,46.92489535192013,59,57.79347812,61.93468083,60.00000000,0,0,0,3109,0.00000000
2021,Capitale-Nationale,34030,CAP-SANTÉ,V,-71.79815450629295,46.704812639416325,64,57.79347812,61.09552442,60.00000000,0,4,0,1303,0.04878049
2021,Capitale-Nationale,21035,CHÂTEAU-RICHER,V,-71.04738399828034,47.019806422179116,61,57.79347812,61.09552442,60.00000000,0,0,0,2409,0.00000000
2021,Capitale-Nationale,15035,CLERMONT (03),V,-70.23438935887486,47.71641765276051,51,57.79347812,61.09552442,60.00000000,1,67,0,1482,0.80952381
2021,Capitale-Nationale,34058,DESCHAMBAULT-GRONDINES,M,-71.98158572621058,46.649699346331865,64,57.79347812,61.09552442,60.00000000,4,0,0,974,0.03703704
2021,Capitale-Nationale,34025,DONNACONA,V,-71.71458228031803,46.69257540253958,62,57.79347812,61.93468083,60.00000000,45,0,0,2548,0.13473054
2021,Capitale-Nationale,22010,FOSSAMBAULT-SUR-LE-LAC,V,-71.60219114640373,46.88766674658237,58,57.79347812,61.09552442,60.00000000,3,0,0,1277,0.12000000
2021,Capitale-Nationale,22040,LAC-BEAUPORT,M,-71.29383565418992,46.976808446325045,62,57.79347812,61.09552442,60.00000000,31,0,0,1564,1.00000000
2021,Capitale-Nationale,22030,LAC-DELAGE,V,-71.40234362174556,46.967814356800446,59,57.79347812,59.03947305,60.00000000,0,0,0,259,0.00000000
2021,Capitale-Nationale,22015,LAC-SAINT-JOSEPH,V,-71.65300322320981,46.91957085292885,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34120,LAC-SERGENT,V,-71.71949371455578,46.87122325801572,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,15013,LA MALBAIE,V,-70.09237508392165,47.73999918876531,54,57.79347812,61.93468083,60.00000000,11,220,1,3118,0.95061728
2021,Capitale-Nationale,23057,L'ANCIENNE-LORETTE,V,-71.35895892449386,46.80404649695519,56,57.79347812,,60.00000000,0,0,0,0,
2021,Capitale-Nationale,21040,L'ANGE-GARDIEN (03),M,-71.12486924044332,46.94986450491979,57,57.79347812,61.09552442,60.00000000,0,39,0,1436,0.59090909
2021,Capitale-Nationale,16048,LES ÉBOULEMENTS,M,-70.33474257135728,47.502060764785014,58,57.79347812,59.03947305,60.00000000,1,3,0,527,0.12500000
2021,Capitale-Nationale,16023,L'ISLE-AUX-COUDRES,M,-70.3925565670318,47.39647675012842,59,57.79347812,59.03947305,60.00000000,2,2,0,488,0.19047619
2021,Capitale-Nationale,34007,NEUVILLE,V,-71.62060561522759,46.72102419139637,58,57.79347812,61.09552442,60.00000000,0,1,0,1192,0.01754386
2021,Capitale-Nationale,23015,NOTRE-DAME-DES-ANGES,P,-71.23292658609485,46.81432341365523,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,15025,NOTRE-DAME-DES-MONTS,M,-70.3976847534093,47.66609553452827,59,57.79347812,59.03947305,60.00000000,0,0,0,233,0.00000000
2021,Capitale-Nationale,16005,PETITE-RIVIÈRE-SAINT-FRANÇOIS,M,-70.61202991506099,47.31344772630349,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34017,PONT-ROUGE,V,-71.69948312198599,46.77715838439387,64,57.79347812,61.93468083,60.00000000,50,1,0,2971,0.27868852
2021,Capitale-Nationale,34048,PORTNEUF,V,-71.91555023316194,46.737830301561516,58,57.79347812,61.09552442,60.00000000,29,0,0,1325,0.52727273
2021,Capitale-Nationale,23027,QUÉBEC,V,-71.26090566597493,46.85803270074006,56,57.79347812,60.00958279,60.00000000,5393,0,374,137409,1.00000000
2021,Capitale-Nationale,34135,RIVIÈRE-À-PIERRE,M,-72.24862363662052,47.04391456002421,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,15030,SAINT-AIMÉ-DES-LACS,M,-70.36234932188017,47.7157837960327,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34097,SAINT-ALBAN,M,-72.12390678400713,46.78124402749103,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,23072,SAINT-AUGUSTIN-DE-DESMAURES,V,-71.50719158255885,46.76023933007219,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34038,SAINT-BASILE,V,-71.8489799225472,46.77944730463756,60,57.79347812,61.09552442,60.00000000,45,0,0,909,0.40540541
2021,Capitale-Nationale,34078,SAINT-CASIMIR,M,-72.15570896241836,46.66817873763085,62,57.79347812,61.09552442,60.00000000,85,0,41,699,0.95505618
2021,Capitale-Nationale,21030,SAINTE-ANNE-DE-BEAUPRÉ,V,-70.96914239802533,47.06126843391986,58,57.79347812,61.09552442,60.00000000,0,0,0,1132,0.00000000
2021,Capitale-Nationale,22045,SAINTE-BRIGITTE-DE-LAVAL,V,-71.19055867339199,47.02022196182246,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,22005,SAINTE-CATHERINE-DE-LA-JACQUES-CARTIER,V,-71.67053954990175,46.868619255827696,55,57.79347812,61.93468083,60.00000000,81,1,0,1742,0.92134831
2021,Capitale-Nationale,34105,SAINTE-CHRISTINE-D'AUVERGNE,M,-71.99770119563861,46.8251066933254,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,20010,SAINTE-FAMILLE,M,-70.95323323474219,46.957165860209315,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,20030,SAINTE-PÉTRONILLE,VL,-71.11941425151157,46.85599104621551,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,21010,SAINT-FERRÉOL-LES-NEIGES,M,-70.85790859834816,47.13837473838076,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,20005,SAINT-FRANÇOIS-DE-L'ÎLE-D'ORLÉANS,M,-70.84741377114176,46.99515867811593,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,22025,SAINT-GABRIEL-DE-VALCARTIER,M,-71.59897107960307,47.043997329294626,56,57.79347812,,60.00000000,16,2,0,382,1.00000000
2021,Capitale-Nationale,34060,SAINT-GILBERT,P,-71.99873559558974,46.723320630798476,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,16050,SAINT-HILARION,P,-70.38557677366637,47.58071909256232,58,57.79347812,59.03947305,60.00000000,0,0,0,283,0.00000000
2021,Capitale-Nationale,15005,SAINT-IRÉNÉE,M,-70.23516056111669,47.56319269587424,61,57.79347812,59.03947305,60.00000000,13,1,21,123,0.82352941
2021,Capitale-Nationale,20015,SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS,M,-70.9028739698572,46.941708939527444,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,21020,SAINT-JOACHIM,P,-70.83979476377648,47.08326884100233,59,57.79347812,61.09552442,60.00000000,0,19,0,563,1.00000000
2021,Capitale-Nationale,20020,SAINT-LAURENT-DE-L'ÎLE-D'ORLÉANS,M,-71.00382773890021,46.88284776531267,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222103126553,46.913947592789235,58,57.79347812,59.03947305,60.00000000,0,0,0,239,0.00000000
2021,Capitale-Nationale,21015,SAINT-LOUIS-DE-GONZAGUE-DU-CAP-TOURMENTE,P,-70.80542637789095,47.06088615730936,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34065,SAINT-MARC-DES-CARRIÈRES,V,-72.04439356385608,46.6794690997546,63,57.79347812,61.09552442,60.00000000,23,45,0,1134,0.41975309
2021,Capitale-Nationale,20025,SAINT-PIERRE-DE-L'ÎLE-D'ORLÉANS,M,-71.05679629854819,46.89397208470664,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,34128,SAINT-RAYMOND,V,-71.82417432793804,46.9822088370761,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,15058,SAINT-SIMÉON (03),M,-69.95070274516961,47.8880535206303,58,57.79347812,59.03947305,60.00000000,38,0,17,348,0.53521127
2021,Capitale-Nationale,34085,SAINT-THURIBE,P,-72.19510385982072,46.721464750557374,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,21005,SAINT-TITE-DES-CAPS,M,-70.76051265016766,47.19022003318378,59,57.79347812,59.03947305,60.00000000,0,0,0,243,0.00000000
2021,Capitale-Nationale,34090,SAINT-UBALDE,M,-72.28255816839763,46.77053544962373,42,57.79347812,61.09552442,60.00000000,0,2,0,451,0.05263158
2021,Capitale-Nationale,16055,SAINT-URBAIN,P,-70.56974179249133,47.622635135745476,,57.79347812,,60.00000000,,,,,
2021,Capitale-Nationale,22020,SHANNON,V,-71.57602403394795,46.92244811768066,51,57.79347812,61.09552442,60.00000000,0,23,0,108,0.82142857
2021,Capitale-Nationale,22035,STONEHAM-ET-TEWKESBURY,CU,-71.39762917241288,47.12018387274604,,57.79347812,,60.00000000,,,,,
2021,Centre-du-Québec,50013,ASTON-JONCTION,M,-72.22071906190281,46.166815044606835,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50100,BAIE-DU-FEBVRE,M,-72.72554453256484,46.13804296769545,75,64.06782615,59.03947305,60.00000000,72,0,472,0,1.00000000
2021,Centre-du-Québec,38010,BÉCANCOUR,V,-72.38592678148156,46.318843543354355,53,64.06782615,61.98563338,60.00000000,475,0,0,5093,1.00000000
2021,Centre-du-Québec,39030,CHESTERVILLE,M,-71.78079786175414,45.96855686290544,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39152,DAVELUYVILLE,V,-72.1300441458164,46.173704743642425,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38070,DESCHAILLONS-SUR-SAINT-LAURENT,M,-72.12315955803223,46.52917019154323,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49058,DRUMMONDVILLE,V,-72.51822491777622,45.88951713335906,65,64.06782615,60.05812055,60.00000000,712,46,0,20944,0.44667060
2021,Centre-du-Québec,49015,DURHAM-SUD,M,-72.32819108958209,45.65249323702708,59,64.06782615,59.03947305,60.00000000,0,0,0,180,0.00000000
2021,Centre-du-Québec,38047,FORTIERVILLE,M,-72.03449393651468,46.48852311645209,57,64.06782615,59.03947305,60.00000000,12,0,14,149,0.34285714
2021,Centre-du-Québec,50065,GRAND-SAINT-ESPRIT,M,-72.49109129284787,46.17957653332571,64,64.06782615,59.03947305,60.00000000,8,5,155,0,1.00000000
2021,Centre-du-Québec,39010,HAM-NORD,CT,-71.64453349837613,45.89396716588153,58,64.06782615,59.03947305,60.00000000,0,0,0,236,0.00000000
2021,Centre-du-Québec,32058,INVERNESS,M,-71.48407158069757,46.25931698269508,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39097,KINGSEY FALLS,V,-72.0904091680216,45.846161590127096,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,32072,LAURIERVILLE,M,-71.66562038909841,46.304488250039924,60,64.06782615,59.03947305,60.00000000,30,0,23,336,0.96774194
2021,Centre-du-Québec,49025,L'AVENIR,M,-72.30201687924796,45.759675142933624,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50085,LA VISITATION-DE-YAMASKA,M,-72.60173167807872,46.11576190833003,75,64.06782615,59.03947305,60.00000000,28,0,95,0,1.00000000
2021,Centre-du-Québec,49020,LEFEBVRE,M,-72.41489894874005,45.71249435423601,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38020,LEMIEUX,M,-72.08118507960107,46.30255239173249,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,32065,LYSTER,M,-71.61445754724375,46.38312576079852,62,64.06782615,61.09552442,60.00000000,41,0,441,0,0.78846154
2021,Centre-du-Québec,39165,MADDINGTON FALLS,M,-72.13350352384727,46.22932386111818,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38028,MANSEAU,M,-72.00827305682736,46.363452961468234,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50072,NICOLET,V,-72.58392788786033,46.2098575401582,68,64.06782615,61.93468083,60.00000000,393,0,2685,26,1.00000000
2021,Centre-du-Québec,39015,NOTRE-DAME-DE-HAM,M,-71.7132055261664,45.917596619813104,59,64.06782615,59.03947305,60.00000000,0,0,0,58,0.00000000
2021,Centre-du-Québec,32080,NOTRE-DAME-DE-LOURDES (17),P,-71.81716130947653,46.31909081992414,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49080,NOTRE-DAME-DU-BON-CONSEIL (P),P,-72.39650995650751,45.9953409081724,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49075,NOTRE-DAME-DU-BON-CONSEIL (VL),VL,-72.3529440770325,45.99972339398915,60,64.06782615,61.09552442,60.00000000,1,33,0,733,1.00000000
2021,Centre-du-Québec,38055,PARISVILLE,P,-72.06563960066288,46.51535469166093,59,64.06782615,59.03947305,60.00000000,0,42,0,226,1.00000000
2021,Centre-du-Québec,50113,PIERREVILLE,M,-72.79910663132817,46.08745930162658,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,32045,PLESSISVILLE (P),P,-71.72230319730696,46.233598169721446,68,64.06782615,61.09552442,60.00000000,31,0,420,4,1.00000000
2021,Centre-du-Québec,32040,PLESSISVILLE (V),V,-71.77534810813253,46.22385049816014,62,64.06782615,61.93468083,60.00000000,80,191,60,2157,0.98545455
2021,Centre-du-Québec,32033,PRINCEVILLE,V,-71.87503013967967,46.186058741850935,50,64.06782615,61.09552442,60.00000000,25,0,0,1583,0.13440860
2021,Centre-du-Québec,39085,SAINT-ALBERT,M,-72.10654407186134,45.9929026557151,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49125,SAINT-BONAVENTURE,M,-72.6689965211199,45.96066343866119,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50035,SAINT-CÉLESTIN (M),M,-72.420856349465,46.20150796070927,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50030,SAINT-CÉLESTIN (VL),VL,-72.43513903393584,46.21510466170927,64,64.06782615,61.09552442,60.00000000,0,0,0,300,0.00000000
2021,Centre-du-Québec,39060,SAINT-CHRISTOPHE-D'ARTHABASKA,P,-71.86856821641679,46.02132216882362,67,64.06782615,59.03947305,60.00000000,13,0,392,0,1.00000000
2021,Centre-du-Québec,49070,SAINT-CYRILLE-DE-WENDOVER,M,-72.40362526882448,45.9260089546634,68,64.06782615,61.09552442,60.00000000,55,0,837,1,1.00000000
2021,Centre-du-Québec,49085,SAINTE-BRIGITTE-DES-SAULTS,P,-72.50881279474964,46.04010572193545,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269823448,46.44667040534466,60,64.06782615,59.03947305,60.00000000,19,1,0,118,1.00000000
2021,Centre-du-Québec,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102421014,45.983145288806874,59,64.06782615,59.03947305,60.00000000,0,0,0,141,0.00000000
2021,Centre-du-Québec,49100,SAINT-EDMOND-DE-GRANTHAM,P,-72.67017463403769,45.87448335135265,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39090,SAINTE-ÉLISABETH-DE-WARWICK,M,-72.10108949451927,45.91956569096981,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50005,SAINTE-EULALIE,M,-72.23196851090295,46.10821770131463,63,64.06782615,59.03947305,60.00000000,35,0,0,207,1.00000000
2021,Centre-du-Québec,38035,SAINTE-FRANÇOISE (17),M,-71.96654338165831,46.446929914338746,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39035,SAINTE-HÉLÈNE-DE-CHESTER,M,-71.70782389197413,46.02377211076467,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50095,SAINT-ELPHÈGE,P,-72.69716104217275,46.0539617918442,73,64.06782615,59.03947305,60.00000000,26,0,99,0,1.00000000
2021,Centre-du-Québec,38015,SAINTE-MARIE-DE-BLANDFORD,M,-72.18002409059613,46.331827616195405,61,64.06782615,59.03947305,60.00000000,0,0,0,204,0.00000000
2021,Centre-du-Québec,50057,SAINTE-MONIQUE (17),M,-72.53325788235635,46.1517385656401,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50050,SAINTE-PERPÉTUE (17),P,-72.45284796866997,46.07643150252857,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39105,SAINTE-SÉRAPHINE,P,-72.19078811798575,45.91390762112743,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.10901645422446,46.402989486462175,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,32023,SAINTE-SOPHIE-D'HALIFAX,M,-71.71165518975069,46.15729132231658,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49105,SAINT-EUGÈNE,M,-72.70526781041845,45.80436526142349,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49005,SAINT-FÉLIX-DE-KINGSEY,M,-72.18107263579172,45.783683332985426,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,32013,SAINT-FERDINAND,M,-71.61873048074047,46.10555404274778,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50128,SAINT-FRANÇOIS-DU-LAC,M,-72.87488107535891,46.0686457945286,73,64.06782615,61.09552442,60.00000000,49,0,971,0,1.00000000
2021,Centre-du-Québec,49048,SAINT-GERMAIN-DE-GRANTHAM,M,-72.59301896954392,45.83943667250464,73,64.06782615,61.09552442,60.00000000,173,0,1418,0,1.00000000
2021,Centre-du-Québec,49113,SAINT-GUILLAUME,M,-72.78641836190482,45.87903748791021,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50042,SAINT-LÉONARD-D'ASTON,M,-72.35021912308429,46.097305122356424,58,64.06782615,61.09552442,60.00000000,0,0,0,858,0.00000000
2021,Centre-du-Québec,39170,SAINT-LOUIS-DE-BLANDFORD,M,-71.99906628657946,46.26274612454838,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49030,SAINT-LUCIEN,M,-72.27043225985233,45.86852113975777,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,49095,SAINT-MAJORIQUE-DE-GRANTHAM,P,-72.5901910056707,45.928498277834926,72,64.06782615,61.09552442,60.00000000,31,0,324,0,1.00000000
2021,Centre-du-Québec,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.80620417147561,46.08553561294951,59,64.06782615,59.03947305,60.00000000,0,0,0,164,0.00000000
2021,Centre-du-Québec,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932234089,45.986561732413776,67,64.06782615,59.03947305,60.00000000,1,0,125,0,1.00000000
2021,Centre-du-Québec,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463312945,46.21031097465669,56,64.06782615,59.03947305,60.00000000,11,0,55,0,1.00000000
2021,Centre-du-Québec,38065,SAINT-PIERRE-LES-BECQUETS,M,-72.19039698585188,46.470657644335205,56,64.06782615,61.09552442,60.00000000,0,50,0,604,0.76923077
2021,Centre-du-Québec,39020,SAINT-RÉMI-DE-TINGWICK,M,-71.82588052691989,45.86820894346269,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39145,SAINT-ROSAIRE,P,-72.03377295404245,46.15834435262577,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39130,SAINT-SAMUEL,M,-72.21767376688926,46.05527556178332,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39005,SAINTS-MARTYRS-CANADIENS,P,-71.5366328202697,45.85540955381227,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,38005,SAINT-SYLVÈRE,M,-72.22521719610873,46.240943694969246,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39135,SAINT-VALÈRE,M,-72.09399656532823,46.07168826499721,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,50023,SAINT-WENCESLAS,M,-72.32136325890806,46.16811606826815,57,64.06782615,59.03947305,60.00000000,3,0,6,295,0.05357143
2021,Centre-du-Québec,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069754494,46.06406744165299,73,64.06782615,59.03947305,60.00000000,51,0,202,0,1.00000000
2021,Centre-du-Québec,39025,TINGWICK,M,-71.93413463312768,45.8922782290994,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39062,VICTORIAVILLE,V,-71.97290042826062,46.06174574697586,66,64.06782615,61.98563338,60.00000000,993,59,0,14027,0.86300246
2021,Centre-du-Québec,32085,VILLEROY,M,-71.88159061467685,46.38567785103965,,64.06782615,,60.00000000,,,,,
2021,Centre-du-Québec,39077,WARWICK,V,-72.00752044488031,45.95018648587874,66,64.06782615,61.09552442,60.00000000,116,2,60,1133,0.88059701
2021,Centre-du-Québec,49040,WICKHAM,M,-72.4944583343337,45.7592537222303,73,64.06782615,61.09552442,60.00000000,26,0,290,0,1.00000000
2021,Chaudière-Appalaches,31056,ADSTOCK,M,-71.10805438564856,46.04677842177698,71,60.56854970,61.09552442,60.00000000,43,0,423,0,1.00000000
2021,Chaudière-Appalaches,19037,ARMAGH,M,-70.58873305545767,46.75028754601779,59,60.56854970,59.03947305,60.00000000,0,0,0,434,0.00000000
2021,Chaudière-Appalaches,27028,BEAUCEVILLE,V,-70.78235236833285,46.224200878681835,64,60.56854970,61.09552442,60.00000000,115,13,59,1887,0.82580645
2021,Chaudière-Appalaches,31008,BEAULAC-GARTHBY,M,-71.40080512484151,45.83315742308066,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,19105,BEAUMONT,M,-70.98967497718323,46.814941064961445,57,60.56854970,61.09552442,60.00000000,0,0,0,692,0.00000000
2021,Chaudière-Appalaches,18065,BERTHIER-SUR-MER,M,-70.72349040110888,46.91952635889987,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,18045,CAP-SAINT-IGNACE,M,-70.39005054610251,46.979624737703816,45,60.56854970,61.09552442,60.00000000,9,1,0,555,0.21739130
2021,Chaudière-Appalaches,31020,DISRAELI (P),P,-71.40817277405716,45.913828006660545,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,31015,DISRAELI (V),V,-71.35020805714126,45.89749005698718,58,60.56854970,61.09552442,60.00000000,0,0,0,865,0.00000000
2021,Chaudière-Appalaches,33040,DOSQUET,M,-71.54152289819076,46.46182093342008,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,31122,EAST BROUGHTON,M,-71.07976815327314,46.22469944681743,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,26005,FRAMPTON,M,-70.78538083656991,46.444184766002095,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,19070,HONFLEUR,M,-70.88199169123408,46.63939086383638,59,60.56854970,59.03947305,60.00000000,0,0,0,138,0.00000000
2021,Chaudière-Appalaches,31040,IRLANDE,M,-71.48911140992327,46.06201240699929,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,31105,KINNEAR'S MILLS,M,-71.34689687742787,46.19616583327718,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,28053,LAC-ETCHEMIN,M,-70.52061877467088,46.399033348639726,58,60.56854970,61.09552442,60.00000000,32,0,7,1184,0.74418605
2021,Chaudière-Appalaches,18010,LAC-FRONTIÈRE,M,-70.028816682709,46.656475114421454,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,29095,LAC-POULIN,VL,-70.81988315925727,46.09882053355392,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,19090,LA DURANTAYE,P,-70.85114609383645,46.81064455148249,60,60.56854970,59.03947305,60.00000000,11,5,0,0,0.80000000
2021,Chaudière-Appalaches,29030,LA GUADELOUPE,VL,-70.9368069038684,45.9771575365459,69,60.56854970,61.09552442,60.00000000,96,0,541,0,1.00000000
2021,Chaudière-Appalaches,33060,LAURIER-STATION,VL,-71.63514310889923,46.541491399435,74,60.56854970,61.09552442,60.00000000,110,0,1210,0,1.00000000
2021,Chaudière-Appalaches,33123,LECLERCVILLE,M,-71.8703037677963,46.50494080251104,61,60.56854970,,60.00000000,6,0,11,154,0.42857143
2021,Chaudière-Appalaches,25213,LÉVIS,V,-71.2790203491695,46.70291250209256,61,60.56854970,60.00958279,60.00000000,1415,15,0,31629,1.00000000
2021,Chaudière-Appalaches,17078,L'ISLET,M,-70.3349990937381,47.087134388085516,64,60.56854970,61.09552442,60.00000000,87,2,0,806,0.89000000
2021,Chaudière-Appalaches,33115,LOTBINIÈRE,M,-71.8884380980549,46.60476150278765,61,60.56854970,61.09552442,60.00000000,12,0,21,263,0.28571429
2021,Chaudière-Appalaches,18050,MONTMAGNY,V,-70.52069290828632,46.94125534845713,64,60.56854970,61.98563338,60.00000000,158,10,50,3122,0.37837838
2021,Chaudière-Appalaches,19010,NOTRE-DAME-AUXILIATRICE-DE-BUCKLAND,P,-70.54809358621651,46.61863924881593,59,60.56854970,59.03947305,60.00000000,0,0,0,244,0.00000000
2021,Chaudière-Appalaches,29120,NOTRE-DAME-DES-PINS,P,-70.71413905239459,46.17585816595812,70,60.56854970,61.09552442,60.00000000,44,0,582,0,1.00000000
2021,Chaudière-Appalaches,18040,NOTRE-DAME-DU-ROSAIRE,M,-70.41340172847543,46.864654726214866,59,60.56854970,59.03947305,60.00000000,0,0,0,159,0.00000000
2021,Chaudière-Appalaches,33085,NOTRE-DAME-DU-SACRÉ-COEUR-D'ISSOUDUN,P,-71.61789148761652,46.58018557702581,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,31130,SACRÉ-COEUR-DE-JÉSUS,P,-71.03877950209097,46.215608034219215,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,17015,SAINT-ADALBERT,M,-69.94331568525892,46.84824247202699,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,31095,SAINT-ADRIEN-D'IRLANDE,M,-71.42338146312876,46.1130493052754,59,60.56854970,59.03947305,60.00000000,0,0,0,25,0.00000000
2021,Chaudière-Appalaches,33045,SAINT-AGAPIT,M,-71.45290172860751,46.547613143061334,64,60.56854970,61.09552442,60.00000000,115,0,1223,132,1.00000000
2021,Chaudière-Appalaches,27015,SAINT-ALFRED,M,-70.81119338310644,46.15606422471373,,60.56854970,,60.00000000,,,,,
2021,Chaudière-Appalaches,19062,SAINT-ANSELME,M,-70.99459921762234,46.63409300588097,66,60.56854970,61.09552442,60.00000000,118,0,1104,0,1.00000000
