annee,cl_pop_desservie,num_c,num_n,num_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2020,0 à 999 personnes,52090,SAINT-DIDACE,P,-73.24022897333633,46.36068233983509,1.60641010,"2,9","2,4","6,3",1.79587930,1.11794573,0,,1.84500000
2020,0 à 999 personnes,88065,SAINT-DOMINIQUE-DU-ROSAIRE,M,-78.04184953363202,48.8210111649755,0.44110170,"4,9","2,4","6,3",1.49300000,3.38470698,0,,7.07300000
2020,0 à 999 personnes,33017,SAINTE-AGATHE-DE-LOTBINIÈRE,M,-71.4153791246694,46.36728983029845,1.06115583,"2,8","2,4","6,3",6.57000000,6.19136214,0,,7.29500000
2020,0 à 999 personnes,9035,SAINTE-ANGÈLE-DE-MÉRICI,M,-68.08254324147495,48.50637642369976,5.77779626,"4,4","2,4","6,3",28.29500000,4.89719588,4,2.00000000,4.25000000
2020,0 à 999 personnes,51055,SAINTE-ANGÈLE-DE-PRÉMONT,M,-73.05974569372677,46.37164023939528,1.26349293,"2,7","2,4","6,3",11.18301600,8.85087339,2,,11.79900000
2020,0 à 999 personnes,14090,SAINTE-ANNE-DE-LA-POCATIÈRE,P,-70.00509624692693,47.34654565830177,1.38424134,"4,4","2,4","6,3",9.47950459,6.84815884,0,0.86765484,7.55600000
2020,0 à 999 personnes,79115,SAINTE-ANNE-DU-LAC,M,-75.37135109651476,46.91976114555075,1.12356859,3,"2,4","6,3",7.03071360,6.25748499,2,2.00000000,6.23000000
2020,0 à 999 personnes,28015,SAINTE-AURÉLIE,M,-70.37628634588347,46.17402358650698,0.66114897,"2,8","2,4","6,3",8.65480347,13.09054980,1,,10.49500000
2020,0 à 999 personnes,62020,SAINTE-BÉATRIX,M,-73.63647872414462,46.21800173189115,1.93595655,"2,9","2,4","6,3",5.44603025,2.81309530,2,1.00000000,4.61400000
2020,0 à 999 personnes,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269823448,46.44667040534466,1.63119342,"1,9","2,4","6,3",13.55972362,8.31276256,1,,20.42861600
2020,0 à 999 personnes,68020,SAINTE-CLOTILDE,M,-73.66440781495147,45.153391213472716,1.19696822,6,"2,4","6,3",1.93248000,1.61447895,0,,1.70000000
2020,0 à 999 personnes,92050,SAINT-EDMOND-LES-PLAINES,M,-72.60201787766208,48.974946677025024,0.30085035,"4,2","2,4","6,3",1.76785000,5.87617734,0,,5.58200000
2020,0 à 999 personnes,85015,SAINT-ÉDOUARD-DE-FABRE,P,-79.33972749644605,47.17763100157227,4.51452669,"4,9","2,4","6,3",21.25900000,4.70902078,6,0.11217050,8.02350000
2020,0 à 999 personnes,33080,SAINT-ÉDOUARD-DE-LOTBINIÈRE,P,-71.81640911526928,46.55481861769904,2.76777413,"2,8","2,4","6,3",19.96603200,7.21375050,0,,6.15000000
2020,0 à 999 personnes,51050,SAINT-ÉDOUARD-DE-MASKINONGÉ,M,-73.14337471844861,46.331132829964005,2.84943745,"2,7","2,4","6,3",19.01033280,6.67160910,1,2.00000000,5.00500000
2020,0 à 999 personnes,44055,SAINTE-EDWIDGE-DE-CLIFTON,CT,-71.669920707358,45.19913756123482,1.07052518,"2,3","2,4","6,3",1.13879086,1.06376841,4,,1.72300000
2020,0 à 999 personnes,62070,SAINTE-ÉMÉLIE-DE-L'ÉNERGIE,M,-73.71329725874405,46.3432619669239,3.56896687,"2,9","2,4","6,3",19.28319087,5.40301762,2,1.00000000,5.85200000
2020,0 à 999 personnes,18035,SAINTE-EUPHÉMIE-SUR-RIVIÈRE-DU-SUD,M,-70.45513955269404,46.78709723381797,1.65805841,"2,8","2,4","6,3",8.16199550,4.92262243,2,,4.41000000
2020,0 à 999 personnes,11030,SAINTE-FRANÇOISE (01),P,-69.04312781145393,48.074971372682725,1.21957963,"4,4","2,4","6,3",2.62900000,2.15566080,1,,2.66100000
2020,0 à 999 personnes,37215,SAINTE-GENEVIÈVE-DE-BATISCAN,P,-72.35075156675146,46.54015144617749,0.70989404,"2,7","2,4","6,3",10.11921251,14.25453932,2,0.80000000,30.08200000
2020,0 à 999 personnes,91030,SAINTE-HEDWIDGE,M,-72.4463815871843,48.41146766780528,0.98139385,"4,2","2,4","6,3",7.01700000,7.15003464,0,,5.49200000
2020,0 à 999 personnes,54095,SAINTE-HÉLÈNE-DE-BAGOT,M,-72.73841982116662,45.723482325641776,2.74152511,6,"2,4","6,3",29.74207500,10.84873338,1,,8.05700000
2020,0 à 999 personnes,14025,SAINTE-HÉLÈNE-DE-KAMOURASKA,M,-69.71590166644181,47.571757234385885,0.75715701,"4,4","2,4","6,3",3.29174291,4.34750369,1,,6.83200000
2020,0 à 999 personnes,26040,SAINTE-HÉNÉDINE,P,-70.98386944421613,46.549653297544985,1.80417982,"2,8","2,4","6,3",13.69799439,7.59236646,4,0.98940435,6.98400000
2020,0 à 999 personnes,92015,SAINTE-JEANNE-D'ARC (02),VL,-72.02742542882235,48.90413887451228,5.05690825,"4,2","2,4","6,3",28.69700000,5.67481129,0,,5.97800000
2020,0 à 999 personnes,51075,SAINT-ÉLIE-DE-CAXTON,M,-72.99403987012215,46.51598940153385,1.60824419,"2,7","2,4","6,3",9.82051200,6.10635628,1,,7.44300000
2020,0 à 999 personnes,17060,SAINTE-LOUISE,P,-70.09562212307348,47.26521363638113,3.54405609,"2,8","2,4","6,3",10.33508500,2.91617422,0,,4.42900000
2020,0 à 999 personnes,50095,SAINT-ELPHÈGE,P,-72.69716104217275,46.0539617918442,0.21432510,"1,9","2,4","6,3",1.75171253,8.17315621,5,,16.68700000
2020,0 à 999 personnes,78020,SAINTE-LUCIE-DES-LAURENTIDES,M,-74.19091540103864,46.156530762590144,2.09961141,3,"2,4","6,3",21.55943500,10.26829768,13,2.00000000,12.85900000
2020,0 à 999 personnes,4005,SAINTE-MADELEINE-DE-LA-RIVIÈRE-MADELEINE,M,-65.3450706786122,49.17540836135939,1.97550968,"4,3","2,4","6,3",27.95175209,14.14913448,1,1.00000000,13.66100000
2020,0 à 999 personnes,62030,SAINTE-MARCELLINE-DE-KILDARE,M,-73.62118661298693,46.117425200573805,2.46719311,"2,9","2,4","6,3",11.51457000,4.66707287,1,,7.59000000
2020,0 à 999 personnes,26035,SAINTE-MARGUERITE,P,-70.92994396781677,46.505090686612164,1.71964156,"2,8","2,4","6,3",9.92216915,5.76990540,0,,6.03500000
2020,0 à 999 personnes,93075,SAINTE-MONIQUE (02),M,-71.79164417879902,48.75141376924407,1.37504438,"4,2","2,4","6,3",17.86900000,12.99521691,7,,28.21700000
2020,0 à 999 personnes,50050,SAINTE-PERPÉTUE (17),P,-72.45284796866997,46.07643150252857,1.36766141,"1,9","2,4","6,3",5.98453914,4.37574614,5,0.13383298,7.47200000
2020,0 à 999 personnes,12030,SAINT-ÉPIPHANE,M,-69.29858350817321,47.90455921345896,0.58190979,"4,4","2,4","6,3",3.54458196,6.09129119,0,,5.05700000
2020,0 à 999 personnes,28065,SAINTE-SABINE (12),P,-70.33974915842397,46.50006026003507,0.48327700,"2,8","2,4","6,3",1.57680000,3.26272507,0,,3.54300000
2020,0 à 999 personnes,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.10901645422446,46.402989486462175,6.37939870,"1,9","2,4","6,3",41.76606000,6.54702143,11,,6.52500000
2020,0 à 999 personnes,2010,SAINTE-THÉRÈSE-DE-GASPÉ,M,-64.44547714798723,48.44491090120217,20.78069917,"4,3","2,4","6,3",99.67200000,4.79637375,1,1.50000000,7.32500000
2020,0 à 999 personnes,92065,SAINT-EUGÈNE-D'ARGENTENAY,M,-72.27808672457861,48.976010402223196,1.17584420,"4,2","2,4","6,3",9.23777250,7.85628958,0,,10.72700000
2020,0 à 999 personnes,85085,SAINT-EUGÈNE-DE-GUIGUES,M,-79.35128681281921,47.523577680648735,0.84268816,"4,9","2,4","6,3",1.92400000,2.28316961,1,1.00000000,4.87000000
2020,0 à 999 personnes,88060,SAINT-FÉLIX-DE-DALQUIER,M,-78.11992179068743,48.675544935606936,1.05511719,"4,9","2,4","6,3",6.74100000,6.38886379,0,,5.96900000
2020,0 à 999 personnes,6055,SAINT-FRANÇOIS-D'ASSISE,M,-67.17868313116249,47.97707087048183,2.30038978,"4,3","2,4","6,3",15.13939500,6.58123032,1,0.47883547,5.22100000
2020,0 à 999 personnes,91015,SAINT-FRANÇOIS-DE-SALES,M,-72.19521857992338,48.33175140167025,9.76133576,"4,2","2,4","6,3",72.89700000,7.46793285,0,1.00000000,16.66800000
2020,0 à 999 personnes,27065,SAINT-FRÉDÉRIC,P,-70.98400576785036,46.306479864846175,4.06123191,"2,8","2,4","6,3",30.51541489,7.51383215,8,,14.43000000
2020,0 à 999 personnes,52085,SAINT-GABRIEL-DE-BRANDON,M,-73.36405726146577,46.28104046986926,4.93497395,"2,9","2,4","6,3",72.98972500,14.79029591,5,0.48785247,20.49800000
2020,0 à 999 personnes,93070,SAINT-HENRI-DE-TAILLON,M,-71.81837440643876,48.673872407428036,1.41492236,"4,2","2,4","6,3",48.87400000,34.54182464,7,0.50000000,38.54300000
2020,0 à 999 personnes,44015,SAINT-HERMÉNÉGILDE,M,-71.6510427058067,45.08579393616571,1.30472858,"2,3","2,4","6,3",1.47042857,1.12699959,0,,1.60800000
2020,0 à 999 personnes,16050,SAINT-HILARION,P,-70.38557677366637,47.58071909256232,0.57052359,"3,1","2,4","6,3",5.75220250,10.08232200,2,2.00000000,6.56000000
2020,0 à 999 personnes,75045,SAINT-HIPPOLYTE,M,-74.00936247208746,45.920672637579635,0.51690999,3,"2,4","6,3",1.64260800,3.17774475,0,1.00000000,3.81500000
2020,0 à 999 personnes,12010,SAINT-HUBERT-DE-RIVIÈRE-DU-LOUP,M,-69.15655600420038,47.78808510292034,2.71475800,"4,4","2,4","6,3",28.46510423,10.48531923,2,,10.24500000
2020,0 à 999 personnes,54100,SAINT-HUGUES,M,-72.83551536360228,45.79138306227231,0.18059419,6,"2,4","6,3",2.31402133,12.81337628,2,,25.03000000
2020,0 à 999 personnes,15005,SAINT-IRÉNÉE,P,-70.23516056111669,47.56319269587424,4.36529131,"3,1","2,4","6,3",27.11082571,6.21054216,0,2.00000000,5.96000000
2020,0 à 999 personnes,41012,SAINT-ISIDORE-DE-CLIFTON,M,-71.49577863715837,45.27181773149493,2.71194387,"2,3","2,4","6,3",13.94145629,5.14076137,3,1.00000000,6.00600000
2020,0 à 999 personnes,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116761583,46.29383427450389,0.19126678,"2,8","2,4","6,3",0.77299200,4.04143359,0,,6.61100000
2020,0 à 999 personnes,27055,SAINT-JULES,P,-70.92598106924075,46.22610617809574,3.45950373,"2,8","2,4","6,3",5.93268506,1.71489483,1,1.00000000,2.96500000
2020,0 à 999 personnes,18005,SAINT-JUST-DE-BRETENIÈRES,M,-70.09400010189299,46.541826763622616,0.62394850,"2,8","2,4","6,3",2.22626500,3.56802684,1,1.00000000,4.01100000
2020,0 à 999 personnes,13040,SAINT-JUSTE-DU-LAC,M,-68.73815604894136,47.723558934208796,0.86445610,"4,4","2,4","6,3",2.45066006,2.83491558,0,,4.25600000
2020,0 à 999 personnes,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.7702096558088,46.63828989532534,1.75868716,"2,8","2,4","6,3",12.24877347,6.96472560,2,1.12444725,7.91500000
2020,0 à 999 personnes,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222103126553,46.913947592789235,3.81729629,"3,1","2,4","6,3",29.49439500,7.72651447,2,,4.63700000
2020,0 à 999 personnes,19020,SAINT-LÉON-DE-STANDON,P,-70.6248633970119,46.47137643371936,0.54136010,"2,8","2,4","6,3",4.81194500,8.88862144,2,,8.91250000
2020,0 à 999 personnes,51035,SAINT-LÉON-LE-GRAND (04),P,-72.97492954317497,46.332062692795006,4.28923799,"2,7","2,4","6,3",61.14542212,14.25554430,4,,33.93300000
2020,0 à 999 personnes,63065,SAINT-LIGUORI,M,-73.58039614595424,46.01837888055448,0.56773225,"2,9","2,4","6,3",7.13600000,12.56930540,2,,12.79600000
2020,0 à 999 personnes,54120,SAINT-LOUIS,M,-72.97962767541662,45.85139348918117,1.05892283,6,"2,4","6,3",21.69007842,20.48315300,0,,36.58400000
2020,0 à 999 personnes,37225,SAINT-LUC-DE-VINCENNES,M,-72.40841795800397,46.49104827161356,1.20000000,"2,7","2,4","6,3",9.29300000,7.74379941,3,,15.26100000
2020,0 à 999 personnes,30072,SAINT-LUDGER,M,-70.70261665008753,45.718254487587785,0.62458897,"2,3","2,4","6,3",3.77253179,6.04002307,1,1.00000000,13.55200000
2020,0 à 999 personnes,93080,SAINT-LUDGER-DE-MILOT,M,-71.82388775742945,48.89901448431731,2.46626618,"4,2","2,4","6,3",21.96200000,8.90495931,1,,7.88800000
2020,0 à 999 personnes,28075,SAINT-MAGLOIRE,M,-70.29890923363641,46.59551651094858,0.47011305,"2,8","2,4","6,3",1.68195500,3.57776708,0,1.00000000,3.74500000
2020,0 à 999 personnes,13020,SAINT-MARC-DU-LAC-LONG,P,-68.87834328222209,47.39253160667162,0.84894539,"4,4","2,4","6,3",4.41201500,5.19705396,0,,4.15600000
2020,0 à 999 personnes,54125,SAINT-MARCEL-DE-RICHELIEU,M,-72.89340451971452,45.855418105227365,0.40678655,6,"2,4","6,3",6.74534393,16.58202300,0,,34.90300000
2020,0 à 999 personnes,51070,SAINT-MATHIEU-DU-PARC,M,-72.96965249119154,46.64241169159109,1.64543238,"2,7","2,4","6,3",3.25000000,1.97516472,3,,6.77200000
2020,0 à 999 personnes,4010,SAINT-MAXIME-DU-MONT-LOUIS,M,-65.62757614257717,49.19012903264711,1.07139827,"4,3","2,4","6,3",16.83223077,15.71052637,1,1.00000000,17.25500000
2020,0 à 999 personnes,62085,SAINT-MICHEL-DES-SAINTS,M,-73.87638520141792,46.68329981796734,2.66490580,"2,9","2,4","6,3",52.77544500,19.80386888,6,1.00000000,23.17500000
2020,0 à 999 personnes,12020,SAINT-MODESTE,M,-69.37837882161398,47.81316599524941,0.57036070,"4,4","2,4","6,3",2.91857182,5.11706330,0,,6.95300000
2020,0 à 999 personnes,7095,SAINT-MOÏSE,P,-67.84975804045334,48.52542185705846,0.65310515,"4,4","2,4","6,3",2.64524500,4.05025900,0,,3.79900000
2020,0 à 999 personnes,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865393969,46.49700568239902,1.12568583,"2,8","2,4","6,3",9.41663265,8.36524046,1,1.00000000,9.69500000
2020,0 à 999 personnes,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949018334,46.70530673023576,2.37939269,"2,8","2,4","6,3",10.75900000,4.52174206,2,,4.32800000
2020,0 à 999 personnes,7100,SAINT-NOËL,VL,-67.82649925973685,48.604795727932874,1.32210129,"4,4","2,4","6,3",6.15944621,4.65883080,0,,5.62000000
2020,0 à 999 personnes,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.80620417147561,46.08553561294951,0.54174678,"1,9","2,4","6,3",2.19610500,4.05374811,2,,4.99600000
2020,0 à 999 personnes,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254326029,48.60317623441016,1.16847176,"4,4","2,4","6,3",6.68278500,5.71925245,0,,4.02100000
2020,0 à 999 personnes,27035,SAINT-ODILON-DE-CRANBOURNE,P,-70.66369239625956,46.35157135917968,0.97145092,"2,8","2,4","6,3",9.20600000,9.47654668,0,,9.28500000
2020,0 à 999 personnes,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171590034,46.419676867205034,4.88509968,"2,8","2,4","6,3",29.35500000,6.00908926,0,,6.04300000
2020,0 à 999 personnes,55015,SAINT-PAUL-D'ABBOTSFORD,M,-72.87816908052679,45.429591259667,0.36925329,6,"2,4","6,3",1.95651719,5.29857750,2,,4.50900000
2020,0 à 999 personnes,19005,SAINT-PHILÉMON,P,-70.39941964783684,46.65626689474914,0.87682928,"2,8","2,4","6,3",13.67662046,15.59781444,3,,12.01700000
2020,0 à 999 personnes,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.8813796713434,47.465698587143706,1.74312945,"4,4","2,4","6,3",15.31198922,8.78419512,2,,5.91600000
2020,0 à 999 personnes,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932234089,45.986561732413776,0.60888979,"1,9","2,4","6,3",5.89470393,9.68106874,0,,17.01100000
2020,0 à 999 personnes,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463312945,46.21031097465669,1.31794344,"1,9","2,4","6,3",1.50451216,1.14156050,0,,1.55300000
2020,0 à 999 personnes,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319244227754,46.23726168483269,5.72187059,"2,8","2,4","6,3",23.54024160,4.11408144,1,,3.58200000
2020,0 à 999 personnes,72043,SAINT-PLACIDE,M,-74.20208949237445,45.539160012608164,4.33748173,3,"2,4","6,3",20.79857045,4.79507966,1,1.00000000,3.96700000
2020,0 à 999 personnes,37250,SAINT-PROSPER-DE-CHAMPLAIN,M,-72.29948708132143,46.63695963507565,0.82908196,"2,7","2,4","6,3",8.76000000,10.56590357,1,1.00000000,18.50800000
2020,0 à 999 personnes,8035,SAINT-RENÉ-DE-MATANE,M,-67.34549658198233,48.72320304256878,2.00760806,"4,4","2,4","6,3",5.82945000,2.90367932,0,1.00000000,2.96800000
2020,0 à 999 personnes,17065,SAINT-ROCH-DES-AULNAIES,M,-70.17300107163335,47.288392800342656,0.55666502,"2,8","2,4","6,3",3.50400000,6.29462940,0,,4.95000000
2020,0 à 999 personnes,30100,SAINT-ROMAIN,M,-71.06461085925824,45.755095000628565,6.31969605,"2,3","2,4","6,3",28.36523866,4.48838653,1,,5.72400000
2020,0 à 999 personnes,39145,SAINT-ROSAIRE,P,-72.03377295404245,46.15834435262577,1.75501941,"1,9","2,4","6,3",5.49687075,3.13208544,2,,3.55400000
2020,0 à 999 personnes,30085,SAINT-SÉBASTIEN (05),M,-70.96516235628842,45.79805144540535,0.66162208,"2,3","2,4","6,3",3.86049056,5.83488769,0,1.00000000,5.73000000
2020,0 à 999 personnes,51030,SAINT-SÉVÈRE,P,-72.89565929552175,46.36348469168802,0.24176065,"2,7","2,4","6,3",3.62149942,14.97968906,2,1.00000000,24.15000000
2020,0 à 999 personnes,35020,SAINT-SÉVERIN (04),P,-72.51371925119116,46.65745272798292,4.50890298,"2,7","2,4","6,3",41.83400000,9.27808830,1,1.00000000,15.53000000
2020,0 à 999 personnes,15058,SAINT-SIMÉON (03),M,-69.95070274516961,47.8880535206303,1.06147947,"3,1","2,4","6,3",12.73438204,11.99682365,0,,14.29100000
2020,0 à 999 personnes,5055,SAINT-SIMÉON (11),P,-65.55566155906213,48.11911609199982,1.70030265,"4,3","2,4","6,3",19.32500000,11.36562368,0,1.00000000,12.89500000
2020,0 à 999 personnes,11055,SAINT-SIMON (01),M,-69.01594961357222,48.21193556496918,1.44487211,"4,4","2,4","6,3",4.73027500,3.27383648,7,,3.66000000
2020,0 à 999 personnes,54090,SAINT-SIMON (16),M,-72.84396912962269,45.71787840658965,1.05090882,6,"2,4","6,3",7.03865301,6.69768193,0,1.49994656,9.35700000
2020,0 à 999 personnes,92070,SAINT-STANISLAS (02),M,-72.20950621478534,49.03480103623352,0.29715341,"4,2","2,4","6,3",0.51476939,1.73233547,1,1.00000000,2.85800000
2020,0 à 999 personnes,37245,SAINT-STANISLAS (04),M,-72.41310259708057,46.6185143910131,2.76935598,"2,7","2,4","6,3",29.62778222,10.69843762,2,,18.58000000
2020,0 à 999 personnes,7070,SAINT-THARCISIUS,P,-67.30680901657313,48.54366456171078,1.12351765,"4,4","2,4","6,3",2.12900000,1.89494130,2,,3.57400000
2020,0 à 999 personnes,92045,SAINT-THOMAS-DIDYME,M,-72.72017370305211,48.96774144633872,2.20116658,"4,2","2,4","6,3",19.58700000,8.89846330,3,,5.15900000
2020,0 à 999 personnes,21005,SAINT-TITE-DES-CAPS,M,-70.76051265016766,47.19022003318378,0.46718379,"3,1","2,4","6,3",3.10958000,6.65601006,0,,5.91700000
2020,0 à 999 personnes,8073,SAINT-ULRIC,M,-67.7024957660444,48.74852462269202,1.20568010,"4,4","2,4","6,3",15.90479500,13.19155468,1,,9.71100000
2020,0 à 999 personnes,16055,SAINT-URBAIN,P,-70.56974179249133,47.622635135745476,1.32326457,"3,1","2,4","6,3",21.59073735,16.31626650,4,1.00000000,10.64500000
2020,0 à 999 personnes,7075,SAINT-VIANNEY,M,-67.41814400104467,48.62025483346704,2.76383401,"4,4","2,4","6,3",11.93328500,4.31765618,0,,4.57000000
2020,0 à 999 personnes,50023,SAINT-WENCESLAS,M,-72.32136325890806,46.16811606826815,0.99978529,"1,9","2,4","6,3",9.88197709,9.88409926,0,,9.71700000
2020,0 à 999 personnes,28005,SAINT-ZACHARIE,M,-70.35903567181175,46.10690063878344,2.32589899,"2,8","2,4","6,3",24.81800000,10.67028283,0,,8.44800000
2020,0 à 999 personnes,62080,SAINT-ZÉNON,M,-73.7549432681098,46.5341484694768,0.73606366,"2,9","2,4","6,3",3.24524500,4.40891895,0,,3.79500000
2020,0 à 999 personnes,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069754494,46.06406744165299,1.90232044,"1,9","2,4","6,3",21.59901622,11.35403675,4,,27.37500000
2020,0 à 999 personnes,97040,SCHEFFERVILLE,V,-66.8216103801729,54.82688145739649,36.28029356,"6,2","2,4","6,3",222.16095371,6.12346075,46,2.00000000,8.00200000
2020,0 à 999 personnes,41080,SCOTSTOWN,V,-71.28182167670069,45.52451396198221,1.37141213,"2,3","2,4","6,3",16.18300000,11.80024560,4,,12.68200000
2020,0 à 999 personnes,66127,SENNEVILLE,VL,-73.9661202657045,45.42912286355148,0.55478490,"17,3","2,4","6,3",7.62432486,13.74284865,1,,14.08700000
2020,0 à 999 personnes,47035,SHEFFORD,CT,-72.56460024426457,45.36437243618807,0.56126217,6,"2,4","6,3",0.76314500,1.35969435,0,1.00000000,2.77000000
2020,0 à 999 personnes,42005,STOKE,M,-71.77355215819806,45.54404189236863,2.01831621,"2,3","2,4","6,3",3.33792000,1.65381420,0,,3.06900000
2020,0 à 999 personnes,45105,STUKELY-SUD,VL,-72.41143358153647,45.339197308630396,6.06864730,"2,3","2,4","6,3",15.20400000,2.50533591,0,,4.31400000
2020,0 à 999 personnes,95005,TADOUSSAC,VL,-69.69454452182428,48.18058382309993,3.62481485,"6,2","2,4","6,3",62.05791303,17.12029872,1,,17.71600000
2020,0 à 999 personnes,87042,TASCHEREAU,M,-78.75193864039294,48.64100565882406,2.00909744,"4,9","2,4","6,3",16.55955102,8.24228365,4,,9.17800000
2020,0 à 999 personnes,39025,TINGWICK,M,-71.93413463312768,45.8922782290994,8.78450608,"1,9","2,4","6,3",66.85239000,7.61026168,2,,7.75400000
2020,0 à 999 personnes,17035,TOURVILLE,M,-69.96729982098302,47.12455338106916,1.31886747,"2,8","2,4","6,3",7.98000000,6.05064588,0,0.12014969,10.15400000
2020,0 à 999 personnes,7080,VAL-BRILLANT,M,-67.55981867031868,48.52461635581747,4.15920894,"4,4","2,4","6,3",31.52069444,7.57853114,6,1.00000000,8.32000000
2020,0 à 999 personnes,42060,VALCOURT (CT),CT,-72.36979775867962,45.49466568781063,2.04030545,"2,3","2,4","6,3",9.11040000,4.46521378,1,9.03369763,3.29400000
2020,0 à 999 personnes,80140,VAL-DES-BOIS,M,-75.50500813573315,45.90516025279531,10.74746791,"3,4","2,4","6,3",129.31700000,12.03232251,1,,11.68700000
2020,0 à 999 personnes,32085,VILLEROY,M,-71.88159061467685,46.38567785103965,1.90094751,"1,9","2,4","6,3",8.66125000,4.55628046,0,1.00000000,8.29300000
2020,0 à 999 personnes,49040,WICKHAM,M,-72.4944583343337,45.7592537222303,4.96540574,"1,9","2,4","6,3",26.68255413,5.37369060,5,,8.62500000
2020,0 à 999 personnes,40017,WOTTON,M,-71.79793262132333,45.75604173789983,1.22113871,"2,3","2,4","6,3",9.88243480,8.09280281,0,,9.06500000
2020,100 000 personnes et plus,81017,GATINEAU,V,-75.6500817742744,45.489396744139036,3.73843112,"3,4","9,2","6,3",6891.23732685,1843.35008683,284,1.31334186,1369.00000000
2020,100 000 personnes et plus,65005,LAVAL,V,-73.72651060312081,45.606333393857945,11.14360212,"11,1","9,2","6,3",23808.75864128,2136.54062540,705,1.50000000,1687.00000000
2020,100 000 personnes et plus,25213,LÉVIS,V,-71.2790203491695,46.70291250209256,3.44469331,"2,8","9,2","6,3",4183.55318121,1214.49220854,110,1.07538869,848.54900000
2020,100 000 personnes et plus,58227,LONGUEUIL,V,-73.44600451751569,45.509232699633536,10.80123327,6,"9,2","6,3",15640.72475510,1448.04990000,148,1.00000000,974.80000000
2020,100 000 personnes et plus,66023,MONTRÉAL,V,-73.59721760529385,45.558168872832915,19.31389992,"17,3","9,2","6,3",130997.74280290,6782.56299049,1809,1.45105877,4733.70000000
2020,100 000 personnes et plus,23027,QUÉBEC,V,-71.26090566597493,46.85803270074006,3.46802382,"3,1","9,2","6,3",15500.64813383,4469.59102624,517,1.88000000,2924.20800000
2020,100 000 personnes et plus,94068,SAGUENAY,V,-71.15367211049774,48.379912336209074,4.49811853,"4,2","9,2","6,3",7802.45203184,1734.60347307,223,2.00000000,1196.23800000
2020,100 000 personnes et plus,56083,SAINT-JEAN-SUR-RICHELIEU,V,-73.30083737022993,45.32425094240277,2.72351526,6,"9,2","6,3",1626.69486452,597.27767508,85,2.00200059,499.85200000
2020,100 000 personnes et plus,43027,SHERBROOKE,V,-71.94360397905031,45.41062809633236,2.59860263,"2,3","9,2","6,3",3622.38634714,1393.97471200,164,0.06885246,915.00000000
2020,100 000 personnes et plus,64008,TERREBONNE,V,-73.72453904626643,45.748514253452655,3.90825653,"2,9","9,2","6,3",3392.86503783,868.12751656,50,1.00000000,563.42900000
2020,100 000 personnes et plus,37067,TROIS-RIVIÈRES,V,-72.59533862600492,46.37208140569278,2.21380620,"2,7","9,2","6,3",2434.06936800,1099.49523452,265,1.89239195,945.84000000
2020,10 000 à 49 999 personnes,93042,ALMA,V,-71.63893493998798,48.528609216940765,3.87264447,"4,2","4,9","6,3",1313.73300000,339.23408440,43,1.00000000,253.85800000
2020,10 000 à 49 999 personnes,88055,AMOS,V,-77.95722091757824,48.60993310346472,3.14824638,"4,9","4,9","6,3",306.83400000,97.46187660,14,,103.12000000
2020,10 000 à 49 999 personnes,96020,BAIE-COMEAU,V,-68.26451507510069,49.2637068873808,9.39915507,"6,2","4,9","6,3",1363.51396800,145.06771700,58,2.00000000,148.95000000
2020,10 000 à 49 999 personnes,70022,BEAUHARNOIS,V,-73.87615562183612,45.28490092292737,8.56922142,6,"4,9","6,3",1094.86534256,127.76719016,33,1.00000325,101.64067000
2020,10 000 à 49 999 personnes,38010,BÉCANCOUR,V,-72.38592678148156,46.318843543354355,1.20356148,"1,9","4,9","6,3",284.08875179,236.04008340,81,,334.30900000
2020,10 000 à 49 999 personnes,57040,BELOEIL,V,-73.21105666365591,45.58930857777603,2.42141113,6,"4,9","6,3",459.42308867,189.73361526,12,1.01380662,144.85800000
2020,10 000 à 49 999 personnes,73005,BOISBRIAND,V,-73.85415161251164,45.61645367275774,7.34073981,3,"4,9","6,3",1579.61621348,215.18487984,4,1.00000000,128.02700000
2020,10 000 à 49 999 personnes,73030,BOIS-DES-FILION,V,-73.75777811812104,45.66851776332634,3.92363644,3,"4,9","6,3",287.11176108,73.17491457,11,1.13247710,47.26100000
