annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,consom_resid,consom_resid_reg,consom_resid_cpop,consom_resid_qb,nb_reseau_dist,pop_desservie,nb_resid_desservi,nb_pers_resid,vol_eau_dist,consom_resid_ml,qte_eau_pers,qte_eau_pers_reg,qte_eau_pers_cpop,qte_eau_pers_qc
2020,Bas-Saint-Laurent,9055,SAINT-OCTAVE-DE-MÉTIS,P,-68.03288254326029,48.60317623441016,104,213,213,276.00000000,1,495,226,2.19000000,26.68100000,18.84743830,147,422,393,521
2020,Bas-Saint-Laurent,14080,SAINT-ONÉSIME-D'IXWORTH,M,-69.93644346021829,47.29832578814407,,213,,276.00000000,,,,,,,,422,,521
2020,Bas-Saint-Laurent,14070,SAINT-PACÔME,M,-69.9434638529575,47.4099318583133,106,213,227,276.00000000,1,1289,591,2.18092567,111.41300000,50.05676838,236,422,435,521
2020,Bas-Saint-Laurent,14018,SAINT-PASCAL,V,-69.78088951034428,47.525130346945765,219,213,227,276.00000000,1,2991,1310,2.28308097,390.83100000,239.39921090,357,422,435,521
2020,Bas-Saint-Laurent,12035,SAINT-PAUL-DE-LA-CROIX,P,-69.19447069836565,47.947354437645735,,213,,276.00000000,,,,,,,,422,,521
2020,Bas-Saint-Laurent,14060,SAINT-PHILIPPE-DE-NÉRI,P,-69.8813796713434,47.465698587143706,153,213,213,276.00000000,1,825,368,2.24166667,65.13196875,46.32531959,216,422,393,521
2020,Bas-Saint-Laurent,13075,SAINT-PIERRE-DE-LAMY,M,-68.98427064345634,47.787009407080575,,213,,276.00000000,,,,,,,,422,,521
2020,Bas-Saint-Laurent,8035,SAINT-RENÉ-DE-MATANE,M,-67.34549658198233,48.72320304256878,378,213,213,276.00000000,1,244,118,2.06932773,41.97000000,33.79272581,470,422,393,521
2020,Bas-Saint-Laurent,11055,SAINT-SIMON (01),M,-69.01594961357222,48.21193556496918,245,213,213,276.00000000,1,278,111,2.50450450,33.31500000,24.93948000,327,422,393,521
2020,Bas-Saint-Laurent,7070,SAINT-THARCISIUS,P,-67.30680901657313,48.54366456171078,111,213,213,276.00000000,1,206,97,2.12000000,11.41500000,8.34108491,152,422,393,521
2020,Bas-Saint-Laurent,8073,SAINT-ULRIC,M,-67.7024957660444,48.74852462269202,206,213,213,276.00000000,1,781,372,2.10000000,77.94700000,58.97071875,273,422,393,521
2020,Bas-Saint-Laurent,10060,SAINT-VALÉRIEN,P,-68.61876585675616,48.297230240308075,,213,,276.00000000,,,,,,,,422,,521
2020,Bas-Saint-Laurent,7075,SAINT-VIANNEY,M,-67.41814400104467,48.62025483346704,162,213,213,276.00000000,1,376,152,2.47428571,35.78100000,22.28472956,260,422,393,521
2020,Bas-Saint-Laurent,7035,SAINT-ZÉNON-DU-LAC-HUMQUI,P,-67.60930754374795,48.31133025274176,,213,,276.00000000,,,,,,,,422,,521
2020,Bas-Saint-Laurent,7085,SAYABEC,M,-67.6755163582989,48.59488752211223,294,213,227,276.00000000,1,1738,743,2.33911883,278.57500000,187.08408912,438,422,435,521
2020,Bas-Saint-Laurent,13073,TÉMISCOUATA-SUR-LE-LAC,V,-68.87817934715326,47.674359524457074,327,213,227,276.00000000,1,4411,2054,2.14746946,1021.34300000,527.65397409,633,422,435,521
2020,Bas-Saint-Laurent,11040,TROIS-PISTOLES,V,-69.17034433866748,48.12540905717842,282,213,227,276.00000000,1,3316,1657,2.00127065,444.49700000,342.71260494,366,422,435,521
2020,Bas-Saint-Laurent,7080,VAL-BRILLANT,M,-67.55981867031868,48.52461635581747,198,213,213,276.00000000,1,584,268,2.17917676,76.72900000,42.42900000,359,422,393,521
2020,Capitale-Nationale,15065,BAIE-SAINTE-CATHERINE,M,-69.83358272881974,48.0797131173453,251,230,213,276.00000000,1,191,144,1.32638889,31.18600000,17.56300000,446,391,393,521
2020,Capitale-Nationale,16013,BAIE-SAINT-PAUL,V,-70.70417072487326,47.39652775967734,260,230,262,276.00000000,2,6282,2920,2.15126050,1207.63410000,598.56207000,525,391,420,521
2020,Capitale-Nationale,21025,BEAUPRÉ,V,-70.92096881686976,47.07258145768731,191,230,227,276.00000000,1,3864,2485,1.55497171,702.54400000,270.00000000,497,391,435,521
2020,Capitale-Nationale,21045,BOISCHATEL,M,-71.15832663177774,46.92489535192013,247,230,262,276.00000000,1,7765,3291,2.35946521,814.83900000,703.08648520,287,391,420,521
2020,Capitale-Nationale,34030,CAP-SANTÉ,V,-71.79815450629295,46.704812639416325,189,230,227,276.00000000,1,3559,1495,2.38085399,292.44200000,246.04162214,224,391,435,521
2020,Capitale-Nationale,21035,CHÂTEAU-RICHER,V,-71.04738399828034,47.019806422179116,179,230,227,276.00000000,1,4830,2093,2.30769231,530.39800000,316.18342492,300,391,435,521
2020,Capitale-Nationale,15035,CLERMONT (03),V,-70.23438935887486,47.71641765276051,235,230,227,276.00000000,1,3306,1496,2.21000000,452.58500000,284.52993684,374,391,435,521
2020,Capitale-Nationale,34058,DESCHAMBAULT-GRONDINES,M,-71.98158572621058,46.649699346331865,223,230,227,276.00000000,1,2391,1108,2.15754083,373.41700000,195.43500000,427,391,435,521
2020,Capitale-Nationale,34025,DONNACONA,V,-71.71458228031803,46.69257540253958,203,230,262,276.00000000,1,8273,3545,2.33365140,1146.06200000,614.63700000,379,391,420,521
2020,Capitale-Nationale,22010,FOSSAMBAULT-SUR-LE-LAC,V,-71.60219114640373,46.88766674658237,216,230,227,276.00000000,1,2351,1062,2.21375661,319.94500000,185.77000000,372,391,435,521
2020,Capitale-Nationale,22040,LAC-BEAUPORT,M,-71.29383565418992,46.976808446325045,208,230,227,276.00000000,1,3849,1523,2.52717391,437.05100000,292.87300000,310,391,435,521
2020,Capitale-Nationale,22030,LAC-DELAGE,V,-71.40234362174556,46.967814356800446,198,230,213,276.00000000,1,719,237,3.03375527,59.93200000,52.01253782,228,391,393,521
2020,Capitale-Nationale,22015,LAC-SAINT-JOSEPH,V,-71.65300322320981,46.91957085292885,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34120,LAC-SERGENT,V,-71.71949371455578,46.87122325801572,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,15013,LA MALBAIE,V,-70.09237508392165,47.73999918876531,276,230,262,276.00000000,6,6757,3347,2.01879327,1239.49500000,681.50420000,501,391,420,521
2020,Capitale-Nationale,23057,L'ANCIENNE-LORETTE,V,-71.35895892449386,46.80404649695519,230,230,,276.00000000,1,,,,,,397,391,,521
2020,Capitale-Nationale,21040,L'ANGE-GARDIEN (03),M,-71.12486924044332,46.94986450491979,287,230,227,276.00000000,1,3492,1431,2.44000000,448.13600000,366.58836072,351,391,435,521
2020,Capitale-Nationale,16048,LES ÉBOULEMENTS,M,-70.33474257135728,47.502060764785014,418,230,213,276.00000000,2,791,424,1.86638537,180.71800000,121.13696131,624,391,393,521
2020,Capitale-Nationale,16023,L'ISLE-AUX-COUDRES,M,-70.3925565670318,47.39647675012842,192,230,213,276.00000000,1,956,567,1.68597561,92.21300000,67.29114967,264,391,393,521
2020,Capitale-Nationale,34007,NEUVILLE,V,-71.62060561522759,46.72102419139637,214,230,227,276.00000000,1,3306,1333,2.48000000,370.88300000,259.07675382,307,391,435,521
2020,Capitale-Nationale,23015,NOTRE-DAME-DES-ANGES,P,-71.23292658609485,46.81432341365523,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,15025,NOTRE-DAME-DES-MONTS,M,-70.3976847534093,47.66609553452827,114,230,213,276.00000000,1,909,380,2.39169139,55.33200000,37.88639175,166,391,393,521
2020,Capitale-Nationale,16005,PETITE-RIVIÈRE-SAINT-FRANÇOIS,M,-70.61202991506099,47.31344772630349,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34017,PONT-ROUGE,V,-71.69948312198599,46.77715838439387,224,230,262,276.00000000,1,9231,3589,2.57202396,1032.15100000,755.25270000,306,391,420,521
2020,Capitale-Nationale,34048,PORTNEUF,V,-71.91555023316194,46.737830301561516,329,230,227,276.00000000,2,2878,1383,2.08092486,459.88600000,346.85900000,437,391,435,521
2020,Capitale-Nationale,23027,QUÉBEC,V,-71.26090566597493,46.85803270074006,230,230,299,276.00000000,1,584139,279622,2.08902927,84812.07534109,49108.05200000,397,391,575,521
2020,Capitale-Nationale,34135,RIVIÈRE-À-PIERRE,M,-72.24862363662052,47.04391456002421,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,15030,SAINT-AIMÉ-DES-LACS,M,-70.36234932188017,47.7157837960327,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34097,SAINT-ALBAN,M,-72.12390678400713,46.78124402749103,289,230,227,276.00000000,2,1069,473,2.26000000,152.01400000,113.17619291,389,391,435,521
2020,Capitale-Nationale,23072,SAINT-AUGUSTIN-DE-DESMAURES,V,-71.50719158255885,46.76023933007219,230,230,,276.00000000,1,,,,,,397,391,,521
2020,Capitale-Nationale,34038,SAINT-BASILE,V,-71.8489799225472,46.77944730463756,222,230,227,276.00000000,2,2507,1097,2.28538886,376.02459000,203.54430376,410,391,435,521
2020,Capitale-Nationale,34078,SAINT-CASIMIR,M,-72.15570896241836,46.66817873763085,233,230,227,276.00000000,2,1543,769,2.00699301,256.60400000,131.42968000,454,391,435,521
2020,Capitale-Nationale,21030,SAINTE-ANNE-DE-BEAUPRÉ,V,-70.96914239802533,47.06126843391986,246,230,227,276.00000000,1,3410,1635,2.08592058,377.02010000,306.72928094,302,391,435,521
2020,Capitale-Nationale,22045,SAINTE-BRIGITTE-DE-LAVAL,V,-71.19055867339199,47.02022196182246,197,230,227,276.00000000,1,4394,1669,2.63279974,479.29700000,317.31654487,298,391,435,521
2020,Capitale-Nationale,22005,SAINTE-CATHERINE-DE-LA-JACQUES-CARTIER,V,-71.67053954990175,46.868619255827696,232,230,262,276.00000000,2,5078,1929,2.63231927,517.72100000,431.47900000,279,391,420,521
2020,Capitale-Nationale,34105,SAINTE-CHRISTINE-D'AUVERGNE,M,-71.99770119563861,46.8251066933254,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,20010,SAINTE-FAMILLE,M,-70.95323323474219,46.957165860209315,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,20030,SAINTE-PÉTRONILLE,VL,-71.11941425151157,46.85599104621551,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,21010,SAINT-FERRÉOL-LES-NEIGES,M,-70.85790859834816,47.13837473838076,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,20005,SAINT-FRANÇOIS-DE-L'ÎLE-D'ORLÉANS,M,-70.84741377114176,46.99515867811593,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,22025,SAINT-GABRIEL-DE-VALCARTIER,M,-71.59897107960307,47.043997329294626,230,230,,276.00000000,1,,,,,,397,391,,521
2020,Capitale-Nationale,34060,SAINT-GILBERT,P,-71.99873559558974,46.723320630798476,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,16050,SAINT-HILARION,P,-70.38557677366637,47.58071909256232,251,230,213,276.00000000,1,593,284,2.08802817,69.48650000,54.44809786,320,391,393,521
2020,Capitale-Nationale,15005,SAINT-IRÉNÉE,P,-70.23516056111669,47.56319269587424,307,230,213,276.00000000,1,344,164,2.09646302,67.14100000,38.68500000,534,391,393,521
2020,Capitale-Nationale,20015,SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS,M,-70.9028739698572,46.941708939527444,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,21020,SAINT-JOACHIM,P,-70.83979476377648,47.08326884100233,184,230,227,276.00000000,2,1301,593,2.19379845,170.66200000,87.53100000,358,391,435,521
2020,Capitale-Nationale,20020,SAINT-LAURENT-DE-L'ÎLE-D'ORLÉANS,M,-71.00382773890021,46.88284776531267,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222103126553,46.913947592789235,198,230,213,276.00000000,1,557,236,2.35833333,71.50700000,40.42600000,351,391,393,521
2020,Capitale-Nationale,21015,SAINT-LOUIS-DE-GONZAGUE-DU-CAP-TOURMENTE,P,-70.80542637789095,47.06088615730936,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34065,SAINT-MARC-DES-CARRIÈRES,V,-72.04439356385608,46.6794690997546,285,230,227,276.00000000,1,3152,1427,2.20917983,514.32600000,328.77314559,446,391,435,521
2020,Capitale-Nationale,20025,SAINT-PIERRE-DE-L'ÎLE-D'ORLÉANS,M,-71.05679629854819,46.89397208470664,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,34128,SAINT-RAYMOND,V,-71.82417432793804,46.9822088370761,234,230,262,276.00000000,1,6334,2579,2.45616438,855.47200000,543.15394973,369,391,420,521
2020,Capitale-Nationale,15058,SAINT-SIMÉON (03),M,-69.95070274516961,47.8880535206303,182,230,213,276.00000000,2,964,464,2.07719928,153.41500000,64.13400000,435,391,393,521
2020,Capitale-Nationale,34085,SAINT-THURIBE,P,-72.19510385982072,46.721464750557374,233,230,,276.00000000,2,,,,,,454,391,,521
2020,Capitale-Nationale,21005,SAINT-TITE-DES-CAPS,M,-70.76051265016766,47.19022003318378,264,230,213,276.00000000,1,649,329,1.97404372,69.22800000,62.78979472,291,391,393,521
2020,Capitale-Nationale,34090,SAINT-UBALDE,M,-72.28255816839763,46.77053544962373,,230,,276.00000000,,,,,,,,391,,521
2020,Capitale-Nationale,16055,SAINT-URBAIN,P,-70.56974179249133,47.622635135745476,278,230,213,276.00000000,1,972,432,2.24958949,154.34200000,98.80294737,434,391,393,521
2020,Capitale-Nationale,22020,SHANNON,V,-71.57602403394795,46.92244811768066,161,230,227,276.00000000,1,4417,1386,3.18686869,395.20000000,260.17100000,244,391,435,521
2020,Capitale-Nationale,22035,STONEHAM-ET-TEWKESBURY,CU,-71.39762917241288,47.12018387274604,163,230,227,276.00000000,4,2398,1063,2.25620655,209.04000000,142.83800000,238,391,435,521
2020,Centre-du-Québec,50013,ASTON-JONCTION,M,-72.22071906190281,46.166815044606835,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50100,BAIE-DU-FEBVRE,M,-72.72554453256484,46.13804296769545,165,230,213,276.00000000,2,990,490,2.02040816,196.50600000,59.62500000,542,465,393,521
2020,Centre-du-Québec,38010,BÉCANCOUR,V,-72.38592678148156,46.318843543354355,257,230,254,276.00000000,1,15463,6484,2.38475084,2187.12600000,1452.97600000,386,465,475,521
2020,Centre-du-Québec,39030,CHESTERVILLE,M,-71.78079786175414,45.96855686290544,101,230,213,276.00000000,1,445,153,2.91000000,27.59400000,16.53880000,169,465,393,521
2020,Centre-du-Québec,39152,DAVELUYVILLE,V,-72.1300441458164,46.173704743642425,253,230,227,276.00000000,1,1663,746,2.22900763,196.29400000,154.00000000,323,465,435,521
2020,Centre-du-Québec,38070,DESCHAILLONS-SUR-SAINT-LAURENT,M,-72.12315955803223,46.52917019154323,178,230,213,276.00000000,1,888,454,1.95515695,136.73600000,57.72784615,421,465,393,521
2020,Centre-du-Québec,49058,DRUMMONDVILLE,V,-72.51822491777622,45.88951713335906,246,230,227,276.00000000,1,78081,34951,2.23402435,13740.85100000,7026.81200000,481,465,394,521
2020,Centre-du-Québec,49015,DURHAM-SUD,M,-72.32819108958209,45.65249323702708,139,230,213,276.00000000,1,712,241,2.95628415,48.51920000,36.27000000,186,465,393,521
2020,Centre-du-Québec,38047,FORTIERVILLE,M,-72.03449393651468,46.48852311645209,168,230,213,276.00000000,1,494,202,2.44736842,54.56510000,30.33000000,302,465,393,521
2020,Centre-du-Québec,50065,GRAND-SAINT-ESPRIT,M,-72.49109129284787,46.17957653332571,218,230,213,276.00000000,1,486,252,1.93000000,71.48300000,38.72000000,402,465,393,521
2020,Centre-du-Québec,39010,HAM-NORD,CT,-71.64453349837613,45.89396716588153,179,230,213,276.00000000,1,580,262,2.21374046,51.24050000,37.95000000,241,465,393,521
2020,Centre-du-Québec,32058,INVERNESS,M,-71.48407158069757,46.25931698269508,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39097,KINGSEY FALLS,V,-72.0904091680216,45.846161590127096,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,32072,LAURIERVILLE,M,-71.66562038909841,46.304488250039924,277,230,213,276.00000000,1,850,342,2.48496241,112.81900000,86.11000000,363,465,393,521
2020,Centre-du-Québec,49025,L'AVENIR,M,-72.30201687924796,45.759675142933624,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50085,LA VISITATION-DE-YAMASKA,M,-72.60173167807872,46.11576190833003,179,230,213,276.00000000,1,243,95,2.55905512,76.48800000,15.93900000,860,465,393,521
2020,Centre-du-Québec,49020,LEFEBVRE,M,-72.41489894874005,45.71249435423601,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38020,LEMIEUX,M,-72.08118507960107,46.30255239173249,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,32065,LYSTER,M,-71.61445754724375,46.38312576079852,160,230,227,276.00000000,1,1326,545,2.43393393,103.10200000,77.47500000,212,465,435,521
2020,Centre-du-Québec,39165,MADDINGTON FALLS,M,-72.13350352384727,46.22932386111818,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38028,MANSEAU,M,-72.00827305682736,46.363452961468234,222,230,213,276.00000000,1,511,247,2.06923077,57.32102000,41.55800000,306,465,393,521
2020,Centre-du-Québec,50072,NICOLET,V,-72.58392788786033,46.2098575401582,244,230,262,276.00000000,1,8454,4221,2.00284000,1251.93700000,754.47600000,405,465,420,521
2020,Centre-du-Québec,39015,NOTRE-DAME-DE-HAM,M,-71.7132055261664,45.917596619813104,173,230,213,276.00000000,1,150,69,2.17801047,11.79457000,9.53000000,214,465,393,521
2020,Centre-du-Québec,32080,NOTRE-DAME-DE-LOURDES (17),P,-71.81716130947653,46.31909081992414,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49080,NOTRE-DAME-DU-BON-CONSEIL (P),P,-72.39650995650751,45.9953409081724,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49075,NOTRE-DAME-DU-BON-CONSEIL (VL),VL,-72.3529440770325,45.99972339398915,112,230,227,276.00000000,1,1725,737,2.34005764,866.35400000,70.80000000,1373,465,435,521
2020,Centre-du-Québec,38055,PARISVILLE,P,-72.06563960066288,46.51535469166093,318,230,213,276.00000000,1,646,272,2.37614679,100.54500000,75.24000000,425,465,393,521
2020,Centre-du-Québec,50113,PIERREVILLE,M,-72.79910663132817,46.08745930162658,169,230,227,276.00000000,1,2678,1239,2.16173570,296.15400000,165.88400000,302,465,435,521
2020,Centre-du-Québec,32045,PLESSISVILLE (P),P,-71.72230319730696,46.233598169721446,162,230,227,276.00000000,4,1161,428,2.71207430,98.41700000,68.86300000,232,465,435,521
2020,Centre-du-Québec,32040,PLESSISVILLE (V),V,-71.77534810813253,46.22385049816014,230,230,262,276.00000000,1,7220,3479,2.07534678,1404.36500000,608.82500000,531,465,420,521
2020,Centre-du-Québec,32033,PRINCEVILLE,V,-71.87503013967967,46.186058741850935,231,230,262,276.00000000,1,5364,2243,2.39155470,969.00900000,453.40000000,494,465,420,521
2020,Centre-du-Québec,39085,SAINT-ALBERT,M,-72.10654407186134,45.9929026557151,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49125,SAINT-BONAVENTURE,M,-72.6689965211199,45.96066343866119,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50035,SAINT-CÉLESTIN (M),M,-72.420856349465,46.20150796070927,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50030,SAINT-CÉLESTIN (VL),VL,-72.43513903393584,46.21510466170927,253,230,227,276.00000000,1,1052,470,2.23896104,123.51090000,97.44000000,321,465,435,521
2020,Centre-du-Québec,39060,SAINT-CHRISTOPHE-D'ARTHABASKA,P,-71.86856821641679,46.02132216882362,220,230,,276.00000000,1,,,,,,556,465,,521
2020,Centre-du-Québec,49070,SAINT-CYRILLE-DE-WENDOVER,M,-72.40362526882448,45.9260089546634,100,230,227,276.00000000,1,2748,981,2.80091533,191.00000000,100.23200000,190,465,435,521
2020,Centre-du-Québec,49085,SAINTE-BRIGITTE-DES-SAULTS,P,-72.50881279474964,46.04010572193545,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269823448,46.44667040534466,145,230,213,276.00000000,1,302,132,2.29000000,53.63200000,16.00000000,485,465,393,521
2020,Centre-du-Québec,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102421014,45.983145288806874,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49100,SAINT-EDMOND-DE-GRANTHAM,P,-72.67017463403769,45.87448335135265,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39090,SAINTE-ÉLISABETH-DE-WARWICK,M,-72.10108949451927,45.91956569096981,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50005,SAINTE-EULALIE,M,-72.23196851090295,46.10821770131463,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38035,SAINTE-FRANÇOISE (17),M,-71.96654338165831,46.446929914338746,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39035,SAINTE-HÉLÈNE-DE-CHESTER,M,-71.70782389197413,46.02377211076467,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50095,SAINT-ELPHÈGE,P,-72.69716104217275,46.0539617918442,140,230,213,276.00000000,1,296,126,2.34920635,61.10800000,15.12600000,564,465,393,521
2020,Centre-du-Québec,38015,SAINTE-MARIE-DE-BLANDFORD,M,-72.18002409059613,46.331827616195405,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50057,SAINTE-MONIQUE (17),M,-72.53325788235635,46.1517385656401,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50050,SAINTE-PERPÉTUE (17),P,-72.45284796866997,46.07643150252857,123,230,213,276.00000000,1,677,234,2.89380531,64.51948000,30.44492000,260,465,393,521
2020,Centre-du-Québec,39105,SAINTE-SÉRAPHINE,P,-72.19078811798575,45.91390762112743,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.10901645422446,46.402989486462175,540,230,213,276.00000000,1,386,204,1.89000000,126.59600000,76.21000000,897,465,393,521
2020,Centre-du-Québec,32023,SAINTE-SOPHIE-D'HALIFAX,M,-71.71165518975069,46.15729132231658,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49105,SAINT-EUGÈNE,M,-72.70526781041845,45.80436526142349,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49005,SAINT-FÉLIX-DE-KINGSEY,M,-72.18107263579172,45.783683332985426,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,32013,SAINT-FERDINAND,M,-71.61873048074047,46.10555404274778,177,230,227,276.00000000,1,1259,603,2.08757637,122.28700000,81.67613477,265,465,435,521
2020,Centre-du-Québec,50128,SAINT-FRANÇOIS-DU-LAC,M,-72.87488107535891,46.0686457945286,203,230,227,276.00000000,1,2443,1117,2.18687430,221.57000000,181.63300000,248,465,435,521
2020,Centre-du-Québec,49048,SAINT-GERMAIN-DE-GRANTHAM,M,-72.59301896954392,45.83943667250464,190,230,227,276.00000000,1,3880,1724,2.25058005,473.03000000,269.33700000,333,465,435,521
2020,Centre-du-Québec,49113,SAINT-GUILLAUME,M,-72.78641836190482,45.87903748791021,243,230,227,276.00000000,2,1392,547,2.54452055,161.36700000,123.62607000,317,465,435,521
2020,Centre-du-Québec,50042,SAINT-LÉONARD-D'ASTON,M,-72.35021912308429,46.097305122356424,176,230,227,276.00000000,2,1994,845,2.36000000,167.47600000,128.16800000,229,465,435,521
2020,Centre-du-Québec,39170,SAINT-LOUIS-DE-BLANDFORD,M,-71.99906628657946,46.26274612454838,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49030,SAINT-LUCIEN,M,-72.27043225985233,45.86852113975777,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,49095,SAINT-MAJORIQUE-DE-GRANTHAM,P,-72.5901910056707,45.928498277834926,113,230,227,276.00000000,1,1404,506,2.77500000,112.24500000,58.07712820,218,465,435,521
2020,Centre-du-Québec,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.80620417147561,46.08553561294951,301,230,213,276.00000000,1,405,164,2.46951220,49.99300000,44.59950000,337,465,393,521
2020,Centre-du-Québec,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932234089,45.986561732413776,248,230,213,276.00000000,2,256,110,2.33000000,30.38000000,23.26700000,324,465,393,521
2020,Centre-du-Québec,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463312945,46.21031097465669,94,230,213,276.00000000,1,215,74,2.90540541,10.10600000,7.38400000,128,465,393,521
2020,Centre-du-Québec,38065,SAINT-PIERRE-LES-BECQUETS,M,-72.19039698585188,46.470657644335205,330,230,227,276.00000000,1,1361,623,2.18436874,282.79800000,164.50000000,568,465,435,521
2020,Centre-du-Québec,39020,SAINT-RÉMI-DE-TINGWICK,M,-71.82588052691989,45.86820894346269,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39145,SAINT-ROSAIRE,P,-72.03377295404245,46.15834435262577,353,230,213,276.00000000,1,247,105,2.35000000,40.28100000,31.87000000,446,465,393,521
2020,Centre-du-Québec,39130,SAINT-SAMUEL,M,-72.21767376688926,46.05527556178332,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39005,SAINTS-MARTYRS-CANADIENS,P,-71.5366328202697,45.85540955381227,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,38005,SAINT-SYLVÈRE,M,-72.22521719610873,46.240943694969246,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,39135,SAINT-VALÈRE,M,-72.09399656532823,46.07168826499721,,230,,276.00000000,,,,,,,,465,,521
2020,Centre-du-Québec,50023,SAINT-WENCESLAS,M,-72.32136325890806,46.16811606826815,164,230,213,276.00000000,1,824,355,2.32000000,72.06200000,49.48000000,239,465,393,521
2020,Centre-du-Québec,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069754494,46.06406744165299,143,230,213,276.00000000,1,605,218,2.77600000,180.22700000,31.64000000,814,465,393,521
2020,Centre-du-Québec,39025,TINGWICK,M,-71.93413463312768,45.8922782290994,151,230,213,276.00000000,1,532,204,2.60948905,105.17400000,29.39520000,540,465,393,521
2020,Centre-du-Québec,39062,VICTORIAVILLE,V,-71.97290042826062,46.06174574697586,220,230,254,276.00000000,2,44560,20994,2.12250372,8429.72200000,3587.95856836,517,465,475,521
2020,Centre-du-Québec,32085,VILLEROY,M,-71.88159061467685,46.38567785103965,184,230,213,276.00000000,1,320,150,2.13242009,31.49800000,21.49100000,269,465,393,521
2020,Centre-du-Québec,39077,WARWICK,V,-72.00752044488031,45.95018648587874,256,230,227,276.00000000,1,4053,1665,2.43409669,1042.21200000,379.86800000,703,465,435,521
2020,Centre-du-Québec,49040,WICKHAM,M,-72.4944583343337,45.7592537222303,166,230,213,276.00000000,1,748,297,2.52000000,90.79000000,45.46000000,331,465,393,521
2020,Chaudière-Appalaches,31056,ADSTOCK,M,-71.10805438564856,46.04677842177698,132,197,227,276.00000000,1,1062,513,2.07000000,84.27450000,51.11100000,217,342,435,521
