annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2019,Chaudière-Appalaches,18010,LAC-FRONTIÈRE,M,-70.028816682709,46.656475114421454,2.42800000,"2,1","2,5","6,6",5.35800000,2.20700000,6,1.00000000,3.45500000
2019,Chaudière-Appalaches,29095,LAC-POULIN,VL,-70.81988315925727,46.09882053355392,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19090,LA DURANTAYE,P,-70.85114609383645,46.81064455148249,1.19000000,"2,1","2,5","6,6",6.72800000,5.65500000,1,,4.52600000
2019,Chaudière-Appalaches,29030,LA GUADELOUPE,VL,-70.9368069038684,45.9771575365459,1.10100000,"2,1",3,"6,6",20.03900000,18.20100000,11,1.00000000,27.10200000
2019,Chaudière-Appalaches,33060,LAURIER-STATION,VL,-71.63514310889923,46.541491399435,1.05000000,"2,1",3,"6,6",34.45400000,32.81700000,0,1.00000000,28.29200000
2019,Chaudière-Appalaches,33123,LECLERCVILLE,M,-71.8703037677963,46.50494080251104,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,25213,LÉVIS,V,-71.2790203491695,46.70291250209256,2.63300000,"2,1","9,9","6,6",2961.10000000,1124.78900000,140,0.39900000,846.40000000
2019,Chaudière-Appalaches,17078,L'ISLET,M,-70.3349990937381,47.087134388085516,1.95300000,"2,1",3,"6,6",65.00800000,33.28900000,8,,32.59000000
2019,Chaudière-Appalaches,33115,LOTBINIÈRE,M,-71.8884380980549,46.60476150278765,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,18050,MONTMAGNY,V,-70.52069290828632,46.94125534845713,1.55100000,"2,1","4,2","6,6",139.36500000,89.84100000,12,0.77600000,78.28200000
2019,Chaudière-Appalaches,19010,NOTRE-DAME-AUXILIATRICE-DE-BUCKLAND,P,-70.54809358621651,46.61863924881593,1.11300000,"2,1","2,5","6,6",8.72700000,7.83900000,0,,7.16100000
2019,Chaudière-Appalaches,29120,NOTRE-DAME-DES-PINS,P,-70.71413905239459,46.17585816595812,1.74800000,"2,1",3,"6,6",25.35600000,14.50800000,3,1.00000000,13.62100000
2019,Chaudière-Appalaches,18040,NOTRE-DAME-DU-ROSAIRE,M,-70.41340172847543,46.864654726214866,0.62100000,"2,1","2,5","6,6",2.07600000,3.34600000,1,,3.47500000
2019,Chaudière-Appalaches,33085,NOTRE-DAME-DU-SACRÉ-COEUR-D'ISSOUDUN,P,-71.61789148761652,46.58018557702581,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,31130,SACRÉ-COEUR-DE-JÉSUS,P,-71.03877950209097,46.215608034219215,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17015,SAINT-ADALBERT,M,-69.94331568525892,46.84824247202699,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,31095,SAINT-ADRIEN-D'IRLANDE,M,-71.42338146312876,46.1130493052754,0.92200000,"2,1","2,5","6,6",0.73000000,0.79100000,0,,1.33400000
2019,Chaudière-Appalaches,33045,SAINT-AGAPIT,M,-71.45290172860751,46.547613143061334,1.84400000,"2,1",3,"6,6",37.41000000,20.29000000,4,0.08200000,24.42400000
2019,Chaudière-Appalaches,27015,SAINT-ALFRED,M,-70.81119338310644,46.15606422471373,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19062,SAINT-ANSELME,M,-70.99459921762234,46.63409300588097,2.83500000,"2,1",3,"6,6",88.08900000,31.07200000,1,2.00000000,27.85800000
2019,Chaudière-Appalaches,18070,SAINT-ANTOINE-DE-L'ISLE-AUX-GRUES,P,-70.67090239104365,47.028453148326314,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,33095,SAINT-ANTOINE-DE-TILLY,M,-71.53942669133212,46.64615453598961,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,33090,SAINT-APOLLINAIRE,M,-71.48273916449932,46.60133330290622,1.03700000,"2,1",3,"6,6",33.09900000,31.93100000,15,0.81800000,31.80000000
2019,Chaudière-Appalaches,17055,SAINT-AUBERT,M,-70.18327965194887,47.156025475355655,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28025,SAINT-BENJAMIN,M,-70.58316356659739,46.272670774200044,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,29100,SAINT-BENOÎT-LABRE,M,-70.78923310133595,46.073951979009465,4.48500000,"2,1","2,5","6,6",45.50800000,10.14700000,0,1.00000000,8.45600000
2019,Chaudière-Appalaches,26055,SAINT-BERNARD,M,-71.15621747958706,46.4877312191978,3.25100000,"2,1",3,"6,6",42.39000000,13.04100000,0,1.00000000,12.80500000
2019,Chaudière-Appalaches,28070,SAINT-CAMILLE-DE-LELLIS,P,-70.17690561234382,46.4618271095719,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19097,SAINT-CHARLES-DE-BELLECHASSE,M,-70.94770740534418,46.76529739699411,5.86800000,"2,1",3,"6,6",112.37600000,19.15100000,8,1.00000000,16.54700000
2019,Chaudière-Appalaches,29057,SAINT-CÔME-LINIÈRE,M,-70.50666710736486,46.04571586330515,4.10800000,"2,1",3,"6,6",98.97000000,24.09500000,29,4.00000000,29.15000000
2019,Chaudière-Appalaches,28040,SAINT-CYPRIEN (12),P,-70.25218972608175,46.35347369826131,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17045,SAINT-CYRILLE-DE-LESSARD,P,-70.23032377851037,47.025945665875426,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17040,SAINT-DAMASE-DE-L'ISLET,M,-70.04892607146523,47.185321713103484,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19030,SAINT-DAMIEN-DE-BUCKLAND,P,-70.66791431563244,46.63018700251097,18.14200000,"2,1",3,"6,6",194.93800000,10.74500000,5,1.50000000,18.10500000
2019,Chaudière-Appalaches,33017,SAINTE-AGATHE-DE-LOTBINIÈRE,M,-71.4153791246694,46.36728983029845,2.67300000,"2,1","2,5","6,6",14.62400000,5.47100000,0,,7.13500000
2019,Chaudière-Appalaches,18025,SAINTE-APOLLINE-DE-PATTON,P,-70.20653878298542,46.834541444601236,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28015,SAINTE-AURÉLIE,M,-70.37628634588347,46.17402358650698,2.06000000,"2,1","2,5","6,6",26.96500000,13.09100000,0,1.00000000,10.49500000
2019,Chaudière-Appalaches,19055,SAINTE-CLAIRE,M,-70.84985967882528,46.569025147384814,3.91700000,"2,1",3,"6,6",119.43000000,30.49400000,4,,24.84300000
2019,Chaudière-Appalaches,31060,SAINTE-CLOTILDE-DE-BEAUCE,M,-71.0358414475033,46.120522780732074,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,33102,SAINTE-CROIX,M,-71.71506183994882,46.62021888217132,2.18800000,"2,1",3,"6,6",53.00700000,24.22900000,6,1.00000000,30.16300000
2019,Chaudière-Appalaches,33080,SAINT-ÉDOUARD-DE-LOTBINIÈRE,P,-71.81640911526928,46.55481861769904,2.83900000,"2,1","2,5","6,6",19.93800000,7.02400000,0,,6.15000000
2019,Chaudière-Appalaches,18035,SAINTE-EUPHÉMIE-SUR-RIVIÈRE-DU-SUD,M,-70.45513955269404,46.78709723381797,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17025,SAINTE-FÉLICITÉ (12),M,-69.94941363294213,46.95908348255429,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,26040,SAINTE-HÉNÉDINE,P,-70.98386944421613,46.549653297544985,1.99700000,"2,1","2,5","6,6",13.56000000,6.79100000,9,1.42000000,6.98400000
2019,Chaudière-Appalaches,28045,SAINTE-JUSTINE,M,-70.33365730630514,46.408910494270685,2.94000000,"2,1",3,"6,6",46.99400000,15.98500000,6,,14.14200000
2019,Chaudière-Appalaches,17060,SAINTE-LOUISE,P,-70.09562212307348,47.26521363638113,6.66700000,"2,1","2,5","6,6",17.45900000,2.61900000,0,,4.43400000
2019,Chaudière-Appalaches,18020,SAINTE-LUCIE-DE-BEAUREGARD,M,-70.06247891219857,46.75177774888021,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,26022,SAINT-ELZÉAR (12),M,-71.09414521428556,46.406863721344756,0.97000000,"2,1",3,"6,6",20.35900000,20.99500000,7,1.06600000,15.22400000
2019,Chaudière-Appalaches,26035,SAINTE-MARGUERITE,P,-70.92994396781677,46.505090686612164,0.90100000,"2,1","2,5","6,6",5.65000000,6.26900000,1,,6.03500000
2019,Chaudière-Appalaches,26030,SAINTE-MARIE,V,-71.01125590067117,46.443160996437435,3.96100000,"2,1","4,2","6,6",436.59800000,110.23600000,15,,80.62500000
2019,Chaudière-Appalaches,17030,SAINTE-PERPÉTUE (12),M,-69.86750515051745,47.086677775434225,0.65900000,"2,1",3,"6,6",6.78900000,10.30700000,3,2.00000000,15.54700000
2019,Chaudière-Appalaches,29112,SAINT-ÉPHREM-DE-BEAUCE,M,-70.93279027541813,46.04625597760508,1.59800000,"2,1",3,"6,6",16.98300000,10.62600000,7,0.15500000,19.36300000
2019,Chaudière-Appalaches,31050,SAINTE-PRAXÈDE,P,-71.2308903796078,45.89126210989717,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28030,SAINTE-ROSE-DE-WATFORD,M,-70.44016802150675,46.31088264827632,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28065,SAINTE-SABINE (12),P,-70.33974915842397,46.50006026003507,0.77700000,"2,1","2,5","6,6",2.52300000,3.24700000,1,,3.54300000
2019,Chaudière-Appalaches,29025,SAINT-ÉVARISTE-DE-FORSYTH,M,-71.0049142575627,45.94839968782291,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,18015,SAINT-FABIEN-DE-PANET,P,-70.15490203336623,46.6695737376854,2.06700000,"2,1","2,5","6,6",12.81800000,6.20200000,0,,4.33800000
2019,Chaudière-Appalaches,33052,SAINT-FLAVIEN,M,-71.5757667009215,46.52194884862411,0.83900000,"2,1",3,"6,6",7.83300000,9.33700000,3,,6.38000000
2019,Chaudière-Appalaches,31030,SAINT-FORTUNAT,M,-71.61346533233552,45.963528843587106,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,18060,SAINT-FRANÇOIS-DE-LA-RIVIÈRE-DU-SUD,M,-70.68913430326562,46.86009645633255,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,27065,SAINT-FRÉDÉRIC,P,-70.98400576785036,46.306479864846175,3.42300000,"2,1","2,5","6,6",27.90200000,8.15200000,6,1.00000000,14.00000000
2019,Chaudière-Appalaches,29013,SAINT-GÉDÉON-DE-BEAUCE,M,-70.62106519798914,45.84404614795392,0.35800000,"2,1",3,"6,6",8.01400000,22.37900000,6,,26.76000000
2019,Chaudière-Appalaches,29073,SAINT-GEORGES,V,-70.67094977175772,46.10246768971736,1.80100000,"2,1","4,2","6,6",476.84800000,264.72900000,40,4.00000000,224.75600000
2019,Chaudière-Appalaches,19075,SAINT-GERVAIS,M,-70.84431113324476,46.72035779681805,0.45900000,"2,1",3,"6,6",5.42000000,11.81000000,0,0.91800000,13.58500000
2019,Chaudière-Appalaches,33035,SAINT-GILLES,M,-71.38099076435321,46.50561151290889,0.08400000,"2,1",3,"6,6",1.89200000,22.45200000,0,,12.38200000
2019,Chaudière-Appalaches,19068,SAINT-HENRI,M,-71.05216514094225,46.68484485540348,0.40500000,"2,1",3,"6,6",13.72300000,33.84400000,5,1.01600000,34.36300000
2019,Chaudière-Appalaches,29020,SAINT-HILAIRE-DE-DORSET,P,-70.81405728058303,45.85150444511312,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,29038,SAINT-HONORÉ-DE-SHENLEY,M,-70.81349781420676,45.971214839098586,0.58300000,"2,1",3,"6,6",7.94500000,13.63300000,0,,11.73500000
2019,Chaudière-Appalaches,26063,SAINT-ISIDORE (12),M,-71.09875046912818,46.588069587570175,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,31140,SAINT-JACQUES-DE-LEEDS,M,-71.33067116761583,46.29383427450389,0.98600000,"2,1","2,5","6,6",3.98400000,4.04100000,0,,6.61100000
2019,Chaudière-Appalaches,31025,SAINT-JACQUES-LE-MAJEUR-DE-WOLFESTOWN,P,-71.5001703754116,45.93779678711962,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,33065,SAINT-JANVIER-DE-JOLY,M,-71.68566047175112,46.49088861722785,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,31100,SAINT-JEAN-DE-BRÉBEUF,M,-71.45982914000285,46.1755034913253,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17070,SAINT-JEAN-PORT-JOLI,M,-70.24238504066197,47.19874666913891,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,27043,SAINT-JOSEPH-DE-BEAUCE,V,-70.82273569112644,46.32964661454684,1.98400000,"2,1",3,"6,6",92.55600000,46.66200000,21,1.00000000,34.98000000
2019,Chaudière-Appalaches,31045,SAINT-JOSEPH-DE-COLERAINE,M,-71.32527869266771,45.98506597382691,7.07800000,"2,1",3,"6,6",75.20500000,10.62600000,4,0.80800000,15.87900000
2019,Chaudière-Appalaches,27050,SAINT-JOSEPH-DES-ÉRABLES,M,-70.90190370778757,46.29385943679619,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,27055,SAINT-JULES,P,-70.92598106924075,46.22610617809574,1.55700000,"2,1","2,5","6,6",2.61200000,1.67700000,1,1.00000000,2.96500000
2019,Chaudière-Appalaches,31035,SAINT-JULIEN,M,-71.55129848564798,46.016213149128085,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,18005,SAINT-JUST-DE-BRETENIÈRES,M,-70.09400010189299,46.541826763622616,2.38200000,"2,1","2,5","6,6",8.35200000,3.50700000,0,1.00000000,3.78900000
2019,Chaudière-Appalaches,26070,SAINT-LAMBERT-DE-LAUZON,M,-71.22947235827388,46.59816133978984,1.49200000,"2,1",3,"6,6",33.95000000,22.75500000,1,1.00000000,21.43200000
2019,Chaudière-Appalaches,19050,SAINT-LAZARE-DE-BELLECHASSE,M,-70.7702096558088,46.63828989532534,0.98100000,"2,1","2,5","6,6",7.07300000,7.20700000,2,,8.91100000
2019,Chaudière-Appalaches,19020,SAINT-LÉON-DE-STANDON,P,-70.6248633970119,46.47137643371936,0.93600000,"2,1","2,5","6,6",6.83700000,7.30600000,1,0.50000000,8.72500000
2019,Chaudière-Appalaches,28035,SAINT-LOUIS-DE-GONZAGUE (M),M,-70.33117602933146,46.27102147935229,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28060,SAINT-LUC-DE-BELLECHASSE,M,-70.47521644396119,46.52353817167531,0.64800000,"2,1","2,5","6,6",1.62900000,2.51300000,1,,2.03500000
2019,Chaudière-Appalaches,28075,SAINT-MAGLOIRE,M,-70.29890923363641,46.59551651094858,1.19500000,"2,1","2,5","6,6",7.75300000,6.48900000,0,1.00000000,3.74300000
2019,Chaudière-Appalaches,19025,SAINT-MALACHIE,P,-70.75992006816479,46.53347662958979,1.58900000,"2,1",3,"6,6",26.73700000,16.82400000,0,,18.38000000
2019,Chaudière-Appalaches,17020,SAINT-MARCEL,M,-70.08146752585368,46.89082079329081,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,29045,SAINT-MARTIN,P,-70.6684666595471,45.97064656395849,0.62400000,"2,1",3,"6,6",10.91000000,17.47500000,7,,22.23100000
2019,Chaudière-Appalaches,19110,SAINT-MICHEL-DE-BELLECHASSE,M,-70.89434661716483,46.84774927933135,1.29100000,"2,1",3,"6,6",18.34000000,14.21100000,4,,11.32000000
2019,Chaudière-Appalaches,33030,SAINT-NARCISSE-DE-BEAURIVAGE,P,-71.26469865393969,46.49700568239902,2.18200000,"2,1","2,5","6,6",18.17900000,8.33000000,1,,9.69500000
2019,Chaudière-Appalaches,19015,SAINT-NAZAIRE-DE-DORCHESTER,P,-70.64482533755518,46.56079869493119,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19045,SAINT-NÉRÉE-DE-BELLECHASSE,M,-70.72277949018334,46.70530673023576,1.41200000,"2,1","2,5","6,6",5.50300000,3.89800000,0,,4.29300000
2019,Chaudière-Appalaches,27035,SAINT-ODILON-DE-CRANBOURNE,P,-70.66369239625956,46.35157135917968,1.04100000,"2,1","2,5","6,6",8.91600000,8.56200000,2,,9.28500000
2019,Chaudière-Appalaches,17005,SAINT-OMER,M,-69.72446099737908,47.05934572845659,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17010,SAINT-PAMPHILE,V,-69.8034222839503,46.957485278670696,2.21200000,"2,1",3,"6,6",58.50500000,26.44600000,7,0.25700000,19.47000000
2019,Chaudière-Appalaches,33025,SAINT-PATRICE-DE-BEAURIVAGE,M,-71.26559171590034,46.419676867205034,2.57700000,"2,1","2,5","6,6",15.42600000,5.98600000,0,0.16600000,6.03800000
2019,Chaudière-Appalaches,18030,SAINT-PAUL-DE-MONTMINY,M,-70.31392551235952,46.73549966581985,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19005,SAINT-PHILÉMON,P,-70.39941964783684,46.65626689474914,0.85000000,"2,1","2,5","6,6",13.26400000,15.59800000,4,,12.01700000
2019,Chaudière-Appalaches,29065,SAINT-PHILIBERT,M,-70.54259959643906,46.1422592655765,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,31135,SAINT-PIERRE-DE-BROUGHTON,M,-71.20319244227754,46.23726168483269,5.22400000,"2,1","2,5","6,6",21.49200000,4.11400000,0,,3.58200000
2019,Chaudière-Appalaches,18055,SAINT-PIERRE-DE-LA-RIVIÈRE-DU-SUD,P,-70.6003715327768,46.89376816527645,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28020,SAINT-PROSPER,M,-70.47957838546274,46.21017328341897,1.31000000,"2,1",3,"6,6",36.79700000,28.08200000,9,0.38700000,25.84000000
2019,Chaudière-Appalaches,19082,SAINT-RAPHAËL,M,-70.72640050960669,46.78649126439392,0.69300000,"2,1",3,"6,6",9.50800000,13.71500000,4,1.00000000,14.67200000
2019,Chaudière-Appalaches,29050,SAINT-RENÉ,P,-70.60479022043101,46.01567432235954,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,17065,SAINT-ROCH-DES-AULNAIES,P,-70.17300107163335,47.288392800342656,0.59300000,"2,1","2,5","6,6",3.50400000,5.90600000,0,,4.95000000
2019,Chaudière-Appalaches,26010,SAINTS-ANGES,P,-70.88180154815511,46.419966732573315,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,27070,SAINT-SÉVERIN (12),P,-71.07064344538222,46.33117787617523,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,29125,SAINT-SIMON-LES-MINES,M,-70.66174636285963,46.20978145656264,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,33007,SAINT-SYLVESTRE,M,-71.22284703009602,46.36297090370855,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,29005,SAINT-THÉOPHILE,M,-70.4169394574739,45.92333655659207,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,19117,SAINT-VALLIER,M,-70.80369758416592,46.86936083802137,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,27008,SAINT-VICTOR,M,-70.9363432927966,46.138412548124094,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,28005,SAINT-ZACHARIE,M,-70.35903567181175,46.10690063878344,1.86000000,"2,1","2,5","6,6",19.67600000,10.58000000,0,,8.44800000
2019,Chaudière-Appalaches,26048,SCOTT,M,-71.07535401797091,46.50906839735064,1.80900000,"2,1",3,"6,6",24.88700000,13.75800000,0,,13.22400000
2019,Chaudière-Appalaches,31084,THETFORD MINES,V,-71.28764060888277,46.11713472720174,0.36900000,"2,1","4,2","6,6",152.51200000,413.81100000,62,0.20000000,250.95300000
2019,Chaudière-Appalaches,17035,TOURVILLE,M,-69.96729982098302,47.12455338106916,1.91500000,"2,1","2,5","6,6",7.43900000,3.88500000,1,0.12300000,10.15400000
2019,Chaudière-Appalaches,27060,TRING-JONCTION,VL,-70.99401323922243,46.25609601756375,6.02600000,"2,1",3,"6,6",67.23500000,11.15700000,2,1.00000000,20.60800000
2019,Chaudière-Appalaches,33070,VAL-ALAIN,M,-71.7702321482115,46.43156509985758,,"2,1",,"6,6",,,,,
2019,Chaudière-Appalaches,26015,VALLÉE-JONCTION,M,-70.93547554354923,46.375260586250974,2.12800000,"2,1",3,"6,6",60.32800000,28.35300000,1,,17.42500000
2019,Côte-Nord,98030,AGUANISH,M,-62.34786027232956,50.338798775811796,0.39000000,"5,7","2,5","6,6",2.97800000,7.64100000,0,,10.73500000
2019,Côte-Nord,96020,BAIE-COMEAU,V,-68.26451507510069,49.2637068873808,8.65600000,"5,7","4,2","6,6",1234.12100000,142.58000000,90,2.02700000,148.95000000
2019,Côte-Nord,98035,BAIE-JOHAN-BEETZ,M,-62.739699766661204,50.337323633406065,1.25100000,"5,7","2,5","6,6",2.66900000,2.13300000,1,,2.75000000
2019,Côte-Nord,96005,BAIE-TRINITÉ,VL,-67.35103017669854,49.45218516466617,2.51400000,"5,7","2,5","6,6",36.68300000,14.59200000,1,,19.80000000
2019,Côte-Nord,98005,BLANC-SABLON,M,-57.172926013677596,51.499284881075866,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98010,BONNE-ESPÉRANCE,M,-57.91195361812926,51.445187304427904,,"5,7",,"6,6",,,,,
2019,Côte-Nord,96035,CHUTE-AUX-OUTARDES,VL,-68.40293891763153,49.12430020948203,0.94100000,"5,7",3,"6,6",12.56700000,13.36100000,16,,12.03200000
2019,Côte-Nord,95050,COLOMBIER,M,-68.9516936388187,48.880669775016614,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98015,CÔTE-NORD-DU-GOLFE-DU-SAINT-LAURENT,M,-59.77187203694243,50.48386408128046,,"5,7",,"6,6",,,,,
2019,Côte-Nord,97035,FERMONT,V,-67.25502858836082,52.78847402875403,3.24300000,"5,7",3,"6,6",141.92800000,43.76400000,0,,23.38500000
2019,Côte-Nord,95045,FORESTVILLE,V,-69.15213186611297,48.76731385273698,,"5,7",,"6,6",,,,,
2019,Côte-Nord,96015,FRANQUELIN,M,-67.86145227225481,49.36092548908618,,"5,7",,"6,6",,,,,
2019,Côte-Nord,96010,GODBOUT,VL,-67.57312771290006,49.377704153307356,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98014,GROS-MÉCATINA,M,-59.14275722664819,50.95600254056504,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98040,HAVRE-SAINT-PIERRE,M,-63.4744108128816,50.43520355538348,,"5,7",,"6,6",,,,,
2019,Côte-Nord,95018,LES BERGERONNES,M,-69.56854577906314,48.30603211011671,1.33700000,"5,7","2,5","6,6",16.96100000,12.68700000,5,,12.34600000
2019,Côte-Nord,95025,LES ESCOUMINS,M,-69.45221516546336,48.42553682623378,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98020,L'ÎLE-D'ANTICOSTI,M,-63.02431363274133,49.50885219900405,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98045,LONGUE-POINTE-DE-MINGAN,M,-64.11670416194889,50.373838066316836,4.02200000,"5,7","2,5","6,6",38.29700000,9.52100000,4,,9.85400000
2019,Côte-Nord,95032,LONGUE-RIVE,M,-69.31999728685864,48.57245502923569,6.65500000,"5,7",3,"6,6",99.15400000,14.89900000,6,,29.08400000
2019,Côte-Nord,98025,NATASHQUAN,M,-61.92806079691434,50.274199817589285,,"5,7",,"6,6",,,,,
2019,Côte-Nord,96030,POINTE-AUX-OUTARDES,VL,-68.33821146304147,49.11402684153946,1.32000000,"5,7",3,"6,6",20.05900000,15.19900000,1,,17.81400000
2019,Côte-Nord,96025,POINTE-LEBEL,VL,-68.25409063264915,49.13728690792055,,"5,7",,"6,6",,,,,
2019,Côte-Nord,97022,PORT-CARTIER,V,-67.13372914747886,49.90141211555261,4.95900000,"5,7","3,8","6,6",352.84600000,71.14600000,6,1.05900000,54.80800000
2019,Côte-Nord,95040,PORTNEUF-SUR-MER,M,-69.20059148378658,48.679031400793356,1.72500000,"5,7","2,5","6,6",13.37100000,7.75000000,0,,8.21600000
2019,Côte-Nord,96040,RAGUENEAU,P,-68.51268266164308,49.141997176761215,1.44100000,"5,7",3,"6,6",34.81400000,24.16300000,3,,36.68000000
2019,Côte-Nord,98055,RIVIÈRE-AU-TONNERRE,M,-65.07450318821246,50.32474771764617,1.53600000,"5,7","2,5","6,6",11.03300000,7.18000000,1,,12.30000000
2019,Côte-Nord,98050,RIVIÈRE-SAINT-JEAN,M,-64.3972496375958,50.38814802054315,1.13100000,"5,7","2,5","6,6",2.30000000,2.03400000,0,,3.02200000
2019,Côte-Nord,95010,SACRÉ-COEUR,M,-69.80588716545786,48.24751742409092,,"5,7",,"6,6",,,,,
2019,Côte-Nord,98012,SAINT-AUGUSTIN (09),M,-58.471751727830075,51.33896194291196,1.42000000,"5,7","2,5","6,6",9.26800000,6.52800000,6,,6.40000000
2019,Côte-Nord,97040,SCHEFFERVILLE,V,-66.8216103801729,54.82688145739649,,"5,7",,"6,6",,,,,
2019,Côte-Nord,97007,SEPT-ÎLES,V,-65.730020846364,50.28419186481269,6.41500000,"5,7","4,2","6,6",2210.61900000,344.59300000,163,0.93800000,243.76600000
2019,Côte-Nord,95005,TADOUSSAC,VL,-69.69454452182428,48.18058382309993,2.64200000,"5,7","2,5","6,6",46.30100000,17.52600000,3,1.53300000,17.33600000
2019,Estrie,40043,ASBESTOS,V,-71.9455487922851,45.771720354714525,5.29800000,"2,4","3,8","6,6",419.78800000,79.24100000,18,1.50000000,65.35700000
2019,Estrie,41055,ASCOT CORNER,M,-71.7678385453476,45.46182014478537,2.92000000,"2,4","2,5","6,6",31.33200000,10.72800000,1,,8.54100000
2019,Estrie,30055,AUDET,M,-70.72071572322427,45.64226869840158,2.38800000,"2,4","2,5","6,6",7.52400000,3.15100000,5,2.07700000,5.33000000
2019,Estrie,45085,AUSTIN,M,-72.26083167163549,45.20593350800546,,"2,4",,"6,6",,,,,
2019,Estrie,45035,AYER'S CLIFF,VL,-72.05314024878146,45.1751181418365,,"2,4",,"6,6",,,,,
2019,Estrie,44045,BARNSTON-OUEST,M,-71.96650024401933,45.086019487212155,,"2,4",,"6,6",,,,,
2019,Estrie,45095,BOLTON-EST,M,-72.32952137849975,45.21946868566391,,"2,4",,"6,6",,,,,
2019,Estrie,42040,BONSECOURS,M,-72.29333685979412,45.41200750346524,0.39400000,"2,4","2,5","6,6",2.18600000,5.55300000,2,1.00000000,9.75400000
2019,Estrie,41070,BURY,M,-71.46902089523441,45.52960963305647,,"2,4",,"6,6",,,,,
2019,Estrie,41020,CHARTIERVILLE,M,-71.20113415956268,45.29593277586641,,"2,4",,"6,6",,,,,
2019,Estrie,42110,CLEVELAND,CT,-72.11118832506097,45.6837267899596,,"2,4",,"6,6",,,,,
2019,Estrie,44037,COATICOOK,V,-71.86298216740138,45.080411726404265,,"2,4",,"6,6",,,,,
2019,Estrie,44071,COMPTON,M,-71.82757152498066,45.23164168845956,0.59200000,"2,4",3,"6,6",8.76000000,14.78800000,2,2.00000000,11.56200000
2019,Estrie,41038,COOKSHIRE-EATON,V,-71.68431468949103,45.380597709757524,9.64900000,"2,4",3,"6,6",264.57900000,27.42100000,18,1.93800000,28.35800000
2019,Estrie,30090,COURCELLES,M,-70.97714038588263,45.88820393102711,1.60000000,"2,4","2,5","6,6",11.32500000,7.07900000,1,,7.86700000
