annee,cl_pop_desservie,pop_desservie,mun_c,mun_n,mun_d,coord_x,coord_y,indice_validite,indice_validite_reg,indice_validite_cpop,indice_validite_qb,nresid_compt_relv,nresid_compt_nonrelv,nresid_scompt,resid_compt_relv,resid_compt_nonrelv,resid_scompt,pourc_brchm_nresid_compt
2018,1 000 à 4 999 personnes,1573,75005,Saint-Colomban,V,-74.1277739919575,45.7330040335,0.57,0.58,0.58,0.56,6,2,2,499,0,0,0.80
2018,1 000 à 4 999 personnes,1586,26015,Vallée-Jonction,M,-70.9369743966904,46.373856332,0.56,0.59,0.58,0.56,38,0,0,0,0,765,1.00
2018,1 000 à 4 999 personnes,1588,84010,Shawville,M,-76.4956201304562,45.6087150735,0.43,0.49,0.58,0.56,0,0,144,0,0,686,0.00
2018,1 000 à 4 999 personnes,1593,71090,Vaudreuil-sur-le-Lac,VL,-74.0390777303138,45.4366106085,0.43,0.58,0.58,0.56,1,2,0,0,0,504,1.00
2018,1 000 à 4 999 personnes,1608,49075,Notre-Dame-du-Bon-Conseil,VL,-72.3534419418279,45.999990634,0.46,0.58,0.58,0.56,1,0,35,0,10,542,0.03
2018,1 000 à 4 999 personnes,1610,54072,Saint-Liboire,M,-72.7659593372722,45.651867746,0.45,0.58,0.58,0.56,9,0,0,600,0,0,1.00
2018,1 000 à 4 999 personnes,1616,09065,Price,VL,-68.1263833656171,48.6013384125,0.63,0.54,0.58,0.56,26,0,0,0,0,704,1.00
2018,1 000 à 4 999 personnes,1649,95010,Sacré-Coeur,M,-69.8115465685142,48.245702475,0.45,0.47,0.58,0.56,0,58,0,0,43,775,1.00
2018,1 000 à 4 999 personnes,1653,29030,La Guadeloupe,VL,-70.9404205808942,45.980672983,0.69,0.59,0.58,0.56,99,0,0,532,0,0,1.00
2018,1 000 à 4 999 personnes,1653,56055,Saint-Alexandre,M,-73.1243527016104,45.2303320925,0.66,0.58,0.58,0.56,14,0,1,610,11,0,0.93
2018,1 000 à 4 999 personnes,1683,54060,Saint-Dominique,M,-72.8389549873935,45.581644929,0.64,0.58,0.58,0.56,58,0,0,791,0,0,1.00
2018,1 000 à 4 999 personnes,1691,18045,Cap-Saint-Ignace,M,-70.3903684821375,46.97932209,0.45,0.59,0.58,0.56,7,0,21,0,1,566,0.25
2018,1 000 à 4 999 personnes,1694,71055,Pointe-des-Cascades,VL,-73.9548459838583,45.33098703,0.58,0.58,0.58,0.56,0,0,8,0,0,494,0.00
2018,1 000 à 4 999 personnes,1705,88022,Barraute,M,-77.6692943331188,48.437692118,0.60,0.49,0.58,0.56,1,1,81,0,0,670,0.02
2018,1 000 à 4 999 personnes,1731,53072,Yamaska,M,-72.947286039773,46.02586746,0.74,0.58,0.58,0.56,42,6,0,771,0,0,1.00
2018,1 000 à 4 999 personnes,1744,51065,Saint-Alexis-des-Monts,P,-73.2463668458746,46.6304313,0.45,0.52,0.58,0.56,0,0,62,0,0,864,0.00
2018,1 000 à 4 999 personnes,1749,19105,Beaumont,M,-70.9908661339836,46.8158805635,0.59,0.59,0.58,0.56,0,0,19,0,0,573,0.00
2018,1 000 à 4 999 personnes,1753,93045,Saint-Nazaire,M,-71.5345254845552,48.5859883645,0.62,0.56,0.58,0.56,0,6,37,0,0,612,0.14
2018,1 000 à 4 999 personnes,1762,05045,Bonaventure,V,-65.4667350075196,48.0770555865,0.59,0.56,0.58,0.56,0,4,85,0,0,807,0.05
2018,1 000 à 4 999 personnes,1767,17010,Saint-Pamphile,V,-69.7980335843641,46.961956582,0.57,0.59,0.58,0.56,90,0,0,604,0,0,1.00
2018,1 000 à 4 999 personnes,1769,37220,Champlain,M,-72.3440761743701,46.445142295,0.56,0.52,0.58,0.56,22,0,6,0,7,819,0.79
2018,1 000 à 4 999 personnes,1792,53020,Saint-Robert,M,-72.9865504344789,45.969689459,0.75,0.58,0.58,0.56,74,4,1,753,0,0,0.99
2018,1 000 à 4 999 personnes,1799,76055,Grenville,VL,-74.5966749686527,45.6292919785,0.57,0.58,0.58,0.56,1,2,46,0,0,623,0.06
2018,1 000 à 4 999 personnes,1800,26055,Saint-Bernard,M,-71.1614600682989,46.483178417,0.59,0.59,0.58,0.56,37,0,1,531,43,29,0.97
2018,1 000 à 4 999 personnes,1801,29013,Saint-Gédéon-de-Beauce,M,-70.6229775335207,45.847780869,0.59,0.59,0.58,0.56,25,0,5,741,0,0,0.83
2018,1 000 à 4 999 personnes,1801,29112,Saint-Éphrem-de-Beauce,M,-70.9381944448266,46.055522297,0.56,0.59,0.58,0.56,59,0,0,542,0,0,1.00
2018,1 000 à 4 999 personnes,1801,53032,Saint-Ours,V,-73.1116687908471,45.8864049665,0.38,0.58,0.58,0.56,32,0,0,763,0,0,1.00
2018,1 000 à 4 999 personnes,1812,26022,Saint-Elzéar,M,-71.0917139897311,46.4043503135,0.61,0.59,0.58,0.56,0,0,67,0,0,700,0.00
2018,1 000 à 4 999 personnes,1815,94245,Saint-David-de-Falardeau,M,-71.0477715898489,48.6556672125,0.51,0.56,0.58,0.56,0,1,11,0,0,1381,0.08
2018,1 000 à 4 999 personnes,1822,52055,Saint-Barthélemy,P,-73.1712587347775,46.2182493935,0.63,0.56,0.58,0.56,78,0,0,722,0,0,1.00
2018,1 000 à 4 999 personnes,1825,50042,Saint-Léonard-d'Aston,M,-72.3503728540022,46.0954769555,0.59,0.58,0.58,0.56,0,0,47,0,0,670,0.00
2018,1 000 à 4 999 personnes,1839,67040,Saint-Isidore,P,-73.687349332667,45.289943724,0.71,0.58,0.58,0.56,41,0,2,624,0,0,0.95
2018,1 000 à 4 999 personnes,1847,35050,Sainte-Thècle,M,-72.5774685408417,46.84558538,0.44,0.52,0.58,0.56,1,0,74,0,0,783,0.01
2018,1 000 à 4 999 personnes,1867,80037,Papineauville,M,-75.0251536390987,45.668119162,0.59,0.49,0.58,0.56,101,0,7,29,0,761,0.94
2018,1 000 à 4 999 personnes,1883,33102,Sainte-Croix,M,-71.7117208644763,46.622698515,0.57,0.59,0.58,0.56,16,4,97,26,1,533,0.17
2018,1 000 à 4 999 personnes,1887,19097,Saint-Charles-de-Bellechasse,M,-70.9471329367271,46.7652815005,0.61,0.59,0.58,0.56,35,0,0,617,0,0,1.00
2018,1 000 à 4 999 personnes,1937,04047,Cap-Chat,V,-66.6864140179635,49.057029368,0.62,0.56,0.58,0.56,0,4,88,0,0,927,0.04
2018,1 000 à 4 999 personnes,1946,05060,Caplan,M,-65.6784807549944,48.132206256,0.62,0.56,0.58,0.56,0,0,51,0,0,721,0.00
2018,1 000 à 4 999 personnes,1983,71075,Terrasse-Vaudreuil,M,-73.9862783192268,45.391514876,0.74,0.58,0.58,0.56,0,0,21,0,0,827,0.00
2018,1 000 à 4 999 personnes,2008,10030,Saint-Anaclet-de-Lessard,P,-68.374191519013,48.442226485,0.62,0.54,0.58,0.56,0,0,22,0,0,629,0.00
2018,1 000 à 4 999 personnes,2060,63060,Sainte-Julienne,M,-73.7594414450522,45.962745891,0.58,0.56,0.58,0.56,0,70,0,0,20,856,1.00
2018,1 000 à 4 999 personnes,2096,13095,Pohénégamook,V,-69.2887601427956,47.521151489,0.59,0.54,0.58,0.56,0,65,0,0,59,965,1.00
2018,1 000 à 4 999 personnes,2096,31015,Disraeli,V,-71.3483168756835,45.8948122735,0.58,0.59,0.58,0.56,0,0,123,0,0,1150,0.00
2018,1 000 à 4 999 personnes,2113,29057,Saint-Côme--Linière,M,-70.508655696439,46.051157825,0.70,0.59,0.58,0.56,40,10,0,886,0,0,1.00
2018,1 000 à 4 999 personnes,2156,52045,Saint-Ignace-de-Loyola,M,-73.0666601826659,46.1076050035,0.69,0.56,0.58,0.56,34,0,0,922,32,0,1.00
2018,1 000 à 4 999 personnes,2166,34058,Deschambault-Grondines,M,-72.0108144341461,46.6447874615,0.52,0.56,0.58,0.56,4,0,104,0,0,959,0.04
2018,1 000 à 4 999 personnes,2195,29045,Saint-Martin,P,-70.6667472387593,45.9652040885,0.59,0.59,0.58,0.56,0,48,0,0,918,0,1.00
2018,1 000 à 4 999 personnes,2199,55008,Ange-Gardien,M,-72.9162513287281,45.330090651,0.75,0.58,0.58,0.56,55,7,0,672,0,0,1.00
2018,1 000 à 4 999 personnes,2203,78005,Val-Morin,M,-74.1933002604457,45.99586915,0.52,0.58,0.58,0.56,0,0,21,0,0,1157,0.00
2018,1 000 à 4 999 personnes,2230,49070,Saint-Cyrille-de-Wendover,M,-72.4039422870788,45.9261521635,0.62,0.58,0.58,0.56,103,0,0,584,0,1,1.00
2018,1 000 à 4 999 personnes,2248,17070,Saint-Jean-Port-Joli,M,-70.3213589585259,47.224377966,0.62,0.59,0.58,0.56,160,0,0,866,0,0,1.00
2018,1 000 à 4 999 personnes,2260,93065,L'Ascension-de-Notre-Seigneur,P,-71.6571982484946,48.731072219,0.52,0.56,0.58,0.56,26,0,0,0,0,1030,1.00
2018,1 000 à 4 999 personnes,2275,50113,Pierreville,M,-72.837710149282,46.1088891285,0.55,0.58,0.58,0.56,126,0,1,1018,0,0,0.99
2018,1 000 à 4 999 personnes,2276,51008,Maskinongé,M,-73.0323232080914,46.207103178,0.57,0.52,0.58,0.56,32,0,0,528,0,434,1.00
2018,1 000 à 4 999 personnes,2283,45115,Orford,CT,-72.1764984480355,45.3751558465,0.59,0.56,0.58,0.56,0,5,5,0,0,1284,0.50
2018,1 000 à 4 999 personnes,2289,22010,Fossambault-sur-le-Lac,V,-71.602311610413,46.887709541,0.55,0.56,0.58,0.56,2,0,19,0,0,1028,0.10
2018,1 000 à 4 999 personnes,2290,91035,Saint-Prime,M,-72.3725476430012,48.591563574,0.58,0.56,0.58,0.56,6,0,68,0,0,892,0.08
2018,1 000 à 4 999 personnes,2293,54025,Sainte-Madeleine,VL,-73.0922126615758,45.594264492,0.72,0.58,0.58,0.56,62,0,0,745,0,0,1.00
2018,1 000 à 4 999 personnes,2295,50128,Saint-François-du-Lac,M,-72.8858645926835,46.0735446765,0.69,0.58,0.58,0.56,98,0,0,898,0,0,1.00
2018,1 000 à 4 999 personnes,2314,22035,Stoneham-et-Tewkesbury,CU,-71.3976698401126,47.120052966,0.59,0.56,0.58,0.56,6,0,0,3,0,1060,1.00
2018,1 000 à 4 999 personnes,2382,52040,Sainte-Geneviève-de-Berthier,M,-73.2438773180979,46.0751474435,0.61,0.56,0.58,0.56,94,0,1,892,3,27,0.99
2018,1 000 à 4 999 personnes,2396,77050,Morin-Heights,M,-74.2524731976139,45.8973075815,0.66,0.58,0.58,0.56,14,4,28,0,0,885,0.39
2018,1 000 à 4 999 personnes,2403,79097,Ferme-Neuve,M,-75.5819517481534,46.840828976,0.58,0.58,0.58,0.56,1,0,73,0,0,729,0.01
2018,1 000 à 4 999 personnes,2406,75028,Sainte-Sophie,M,-73.9071411183155,45.82559094,0.60,0.58,0.58,0.56,0,0,41,0,0,790,0.00
2018,1 000 à 4 999 personnes,2416,85005,Témiscaming,V,-78.9982289957735,46.718697748,0.47,0.49,0.58,0.56,0,91,0,0,62,1036,1.00
2018,1 000 à 4 999 personnes,2431,47047,Roxton Pond,M,-72.6439374382508,45.4706541125,0.62,0.58,0.58,0.56,34,4,0,1035,0,0,1.00
2018,1 000 à 4 999 personnes,2443,34038,Saint-Basile,V,-71.8489021438366,46.778671786,0.57,0.56,0.58,0.56,46,0,55,0,0,960,0.46
2018,1 000 à 4 999 personnes,2470,93020,Hébertville,M,-71.6658830882138,48.3548391885,0.59,0.56,0.58,0.56,0,0,152,0,0,1106,0.00
2018,1 000 à 4 999 personnes,2476,53040,Saint-Roch-de-Richelieu,M,-73.1690634788114,45.8987195485,0.45,0.58,0.58,0.56,32,0,0,1090,0,0,1.00
2018,1 000 à 4 999 personnes,2519,41038,Cookshire-Eaton,V,-71.6840546402588,45.38024523,0.50,0.56,0.58,0.56,6,5,71,0,0,818,0.13
2018,1 000 à 4 999 personnes,2519,53025,Sainte-Victoire-de-Sorel,M,-73.0820844789348,45.9507796905,0.58,0.58,0.58,0.56,30,6,0,1278,1,0,1.00
2018,1 000 à 4 999 personnes,2547,85025,Ville-Marie,V,-79.460228483718,47.3320151605,0.56,0.49,0.58,0.56,81,0,47,431,0,837,0.63
2018,1 000 à 4 999 personnes,2551,54035,La Présentation,M,-73.0662513801657,45.679667531,0.68,0.58,0.58,0.56,101,0,0,901,0,0,1.00
2018,1 000 à 4 999 personnes,2555,62060,Saint-Donat,M,-74.2282903670144,46.3234518275,0.59,0.56,0.58,0.56,0,92,0,0,0,1023,1.00
2018,1 000 à 4 999 personnes,2558,71020,Saint-Polycarpe,M,-74.3034785080023,45.30179309,0.52,0.58,0.58,0.56,105,0,0,850,0,0,1.00
2018,1 000 à 4 999 personnes,2570,52080,Saint-Gabriel,V,-73.380780623214,46.3133439105,0.56,0.56,0.58,0.56,0,34,95,0,50,1383,0.26
2018,1 000 à 4 999 personnes,2599,54017,Saint-Damase,M,-73.0104156907842,45.5217028795,0.73,0.58,0.58,0.56,104,0,7,862,0,13,0.94
2018,1 000 à 4 999 personnes,2603,19055,Sainte-Claire,M,-70.849466263153,46.5694127775,0.60,0.59,0.58,0.56,101,0,0,1138,0,0,1.00
2018,1 000 à 4 999 personnes,2633,42055,Valcourt,V,-72.3155700005076,45.4963623845,0.59,0.56,0.58,0.56,4,0,109,0,0,767,0.04
2018,1 000 à 4 999 personnes,2643,89040,Senneterre,V,-76.4224577131725,48.2568067645,0.56,0.49,0.58,0.56,4,0,99,0,0,975,0.04
2018,1 000 à 4 999 personnes,2654,17078,L'Islet,M,-70.3474177560356,47.1259147255,0.60,0.59,0.58,0.56,76,0,13,5,235,760,0.85
2018,1 000 à 4 999 personnes,2685,45008,Stanstead,V,-72.1066669656746,45.0201416995,0.51,0.56,0.58,0.56,18,0,118,0,0,968,0.13
2018,1 000 à 4 999 personnes,2719,46035,Bedford,V,-72.9837999512541,45.1207613945,0.53,0.58,0.58,0.56,51,0,55,0,0,587,0.48
2018,1 000 à 4 999 personnes,2730,06005,Maria,M,-66.0129513399903,48.199973181,0.54,0.56,0.58,0.56,2,0,56,0,0,754,0.03
2018,1 000 à 4 999 personnes,2734,33060,Laurier-Station,VL,-71.6363101704127,46.542286971,0.62,0.59,0.58,0.56,90,0,0,1178,0,0,1.00
2018,1 000 à 4 999 personnes,2755,53065,Sainte-Anne-de-Sorel,M,-73.0208004919776,46.072904929,0.51,0.58,0.58,0.56,19,0,0,1321,0,0,1.00
2018,1 000 à 4 999 personnes,2773,61027,Saint-Thomas,M,-73.3453037423685,46.0119886605,0.60,0.56,0.58,0.56,57,0,0,925,0,0,1.00
2018,1 000 à 4 999 personnes,2780,28053,Lac-Etchemin,M,-70.5191996008909,46.3999694395,0.53,0.59,0.58,0.56,0,8,28,0,90,1172,0.22
2018,1 000 à 4 999 personnes,2783,14018,Saint-Pascal,V,-69.7864883071573,47.5209368005,0.59,0.54,0.58,0.56,7,4,80,0,1,942,0.12
2018,1 000 à 4 999 personnes,2807,26070,Saint-Lambert-de-Lauzon,M,-71.2401279541275,46.590830082,0.58,0.59,0.58,0.56,0,4,52,0,0,883,0.07
2018,1 000 à 4 999 personnes,2836,79037,Rivière-Rouge,V,-75.0104945984486,46.5356461405,0.59,0.58,0.58,0.56,0,0,180,0,0,1215,0.00
2018,1 000 à 4 999 personnes,2868,61040,Saint-Ambroise-de-Kildare,M,-73.5674263191219,46.075752804,0.41,0.56,0.58,0.56,4,1,66,0,0,1098,0.07
2018,1 000 à 4 999 personnes,2925,93012,Métabetchouan--Lac-à-la-Croix,V,-71.8537007722326,48.384718409,0.60,0.56,0.58,0.56,1,0,395,0,0,1853,0.00
2018,1 000 à 4 999 personnes,2936,93030,Saint-Bruno,M,-71.6187716514407,48.471801737,0.65,0.56,0.58,0.56,8,0,119,0,0,983,0.06
2018,1 000 à 4 999 personnes,2942,51090,Saint-Étienne-des-Grès,P,-72.7705896997462,46.4293959095,0.44,0.52,0.58,0.56,0,6,39,0,0,1029,0.13
2018,1 000 à 4 999 personnes,2942,76043,Brownsburg-Chatham,V,-74.4535981900507,45.6668865425,0.55,0.58,0.58,0.56,2,1,107,0,0,1345,0.03
2018,1 000 à 4 999 personnes,2943,21030,Sainte-Anne-de-Beaupré,V,-70.9703997523274,47.057741537,0.43,0.56,0.58,0.56,0,0,159,0,0,1252,0.00
2018,1 000 à 4 999 personnes,2962,51020,Yamachiche,M,-72.8394957928319,46.3111193295,0.70,0.52,0.58,0.56,116,8,0,989,90,0,1.00
2018,1 000 à 4 999 personnes,2987,80050,Thurso,V,-75.2442250433969,45.6056486775,0.45,0.49,0.58,0.56,31,0,37,0,1,1162,0.46
2018,1 000 à 4 999 personnes,3000,93035,Saint-Gédéon,M,-71.7533319410674,48.5141451365,0.59,0.56,0.58,0.56,0,3,49,0,0,1092,0.06
2018,1 000 à 4 999 personnes,3088,34030,Cap-Santé,V,-71.8033222094625,46.694637164,0.59,0.56,0.58,0.56,0,0,76,0,0,1296,0.00
2018,1 000 à 4 999 personnes,3101,12015,Saint-Antonin,M,-69.4275172052721,47.7353008355,0.52,0.54,0.58,0.56,0,0,106,0,0,1252,0.00
2018,1 000 à 4 999 personnes,3110,02015,Grande-Rivière,V,-64.5224292426417,48.427415179,0.56,0.56,0.58,0.56,7,7,122,0,0,1027,0.10
2018,1 000 à 4 999 personnes,3187,28020,Saint-Prosper,M,-70.4799340428136,46.209909578,0.59,0.59,0.58,0.56,0,0,71,0,0,1108,0.00
2018,1 000 à 4 999 personnes,3188,46075,Lac-Brome,V,-72.5816527530859,45.232585077,0.56,0.58,0.58,0.56,57,0,3,0,0,1227,0.95
2018,1 000 à 4 999 personnes,3200,42098,Richmond,V,-72.1342567323946,45.6642093605,0.61,0.56,0.58,0.56,26,39,191,0,21,946,0.25
2018,1 000 à 4 999 personnes,3215,34007,Neuville,V,-71.6081008666805,46.7092975375,0.59,0.56,0.58,0.56,0,1,97,0,0,1055,0.01
2018,1 000 à 4 999 personnes,3241,19062,Saint-Anselme,M,-70.9938334206636,46.6341598345,0.73,0.59,0.58,0.56,99,0,0,1062,0,0,1.00
2018,1 000 à 4 999 personnes,3259,21040,L'Ange-Gardien,M,-71.1252498276318,46.949301522,0.60,0.56,0.58,0.56,0,32,24,0,16,1102,0.57
2018,1 000 à 4 999 personnes,3263,09092,Sainte-Luce,M,-68.3337857026383,48.534425449,0.41,0.54,0.58,0.56,12,2,66,4,473,707,0.18
2018,1 000 à 4 999 personnes,3279,15035,Clermont,V,-70.2352979300854,47.7155418865,0.58,0.56,0.58,0.56,0,46,71,0,20,1457,0.39
2018,1 000 à 4 999 personnes,3295,61013,Crabtree,M,-73.4982928802461,45.975400783,0.63,0.56,0.58,0.56,81,0,0,345,0,589,1.00
2018,1 000 à 4 999 personnes,3444,63013,Saint-Jacques,M,-73.561614693826,45.9447649405,0.61,0.56,0.58,0.56,0,37,0,0,195,922,1.00
2018,1 000 à 4 999 personnes,3492,33045,Saint-Agapit,M,-71.4522004914882,46.546374975,0.68,0.59,0.58,0.56,112,0,0,830,447,0,1.00
2018,1 000 à 4 999 personnes,3583,60020,Saint-Sulpice,P,-73.3456655275236,45.8262327515,0.52,0.56,0.58,0.56,48,6,9,994,156,0,0.86
2018,1 000 à 4 999 personnes,3585,49048,Saint-Germain-de-Grantham,M,-72.5919853951075,45.8339943565,0.69,0.58,0.58,0.56,140,0,0,1386,0,0,1.00
2018,1 000 à 4 999 personnes,3590,22020,Shannon,V,-71.5755297956613,46.922026402,0.53,0.56,0.58,0.56,0,21,0,0,1191,0,1.00
2018,1 000 à 4 999 personnes,3617,37230,Saint-Maurice,P,-72.5360024742137,46.476746789,0.62,0.52,0.58,0.56,87,8,0,1232,28,0,1.00
2018,1 000 à 4 999 personnes,3689,51085,Saint-Boniface,M,-72.849979424944,46.523496742,0.45,0.52,0.58,0.56,0,0,80,0,0,1420,0.00
2018,1 000 à 4 999 personnes,3708,22040,Lac-Beauport,M,-71.2991148639013,46.9822396295,0.47,0.56,0.58,0.56,31,0,0,0,0,1451,1.00
2018,1 000 à 4 999 personnes,3753,21025,Beaupré,V,-70.9173925793568,47.0695559025,0.56,0.56,0.58,0.56,57,0,22,0,0,2469,0.72
2018,1 000 à 4 999 personnes,3761,39077,Warwick,V,-72.0061218665292,45.951439175,0.57,0.58,0.58,0.56,32,0,109,0,0,1689,0.23
2018,1 000 à 4 999 personnes,3777,72032,Oka,M,-74.066507239655,45.493789873,0.60,0.58,0.58,0.56,4,0,74,0,0,1298,0.05
2018,1 000 à 4 999 personnes,3890,83065,Maniwaki,V,-75.979219122084,46.3826692025,0.60,0.49,0.58,0.56,49,0,158,0,0,1374,0.24
2018,1 000 à 4 999 personnes,3899,41060,East Angus,V,-71.6622270451089,45.481416397,0.62,0.56,0.58,0.56,17,1,49,0,2,1643,0.27
2018,1 000 à 4 999 personnes,3924,05070,New Richmond,V,-65.8096314112881,48.1966784005,0.62,0.56,0.58,0.56,0,0,206,0,0,1208,0.00
2018,1 000 à 4 999 personnes,3929,66112,Baie-D'Urfé,V,-73.9140476243636,45.4165649125,0.57,0.54,0.58,0.56,100,0,0,1320,0,0,1.00
2018,1 000 à 4 999 personnes,3940,46058,Sutton,V,-72.5881736672928,45.0861023095,0.54,0.58,0.58,0.56,51,0,1,20,15,15448,0.98
2018,1 000 à 4 999 personnes,3950,52017,Lanoraie,M,-73.2549817106106,45.974265041,0.63,0.56,0.58,0.56,51,0,7,1418,0,0,0.88
2018,1 000 à 4 999 personnes,4038,66007,Montréal-Est,V,-73.5208336251575,45.628626915,0.58,0.54,0.58,0.56,237,0,0,0,0,983,1.00
2018,1 000 à 4 999 personnes,4057,13073,Témiscouata-sur-le-Lac,V,-68.8778153666409,47.6729160935,0.52,0.54,0.58,0.56,0,7,188,0,0,1472,0.04
2018,1 000 à 4 999 personnes,4087,68030,Napierville,M,-73.4032888314637,45.1873934215,0.42,0.58,0.58,0.56,1,3,84,0,0,1321,0.05
2018,1 000 à 4 999 personnes,4230,61005,Saint-Paul,M,-73.4154745861478,45.9585986055,0.64,0.56,0.58,0.56,1,0,61,0,0,1620,0.02
2018,1 000 à 4 999 personnes,4264,22045,Sainte-Brigitte-de-Laval,V,-71.1904390327218,47.020814268,0.60,0.56,0.58,0.56,1,1,46,0,0,1615,0.04
2018,1 000 à 4 999 personnes,4364,52035,Berthierville,V,-73.1890926930695,46.0804275065,0.54,0.56,0.58,0.56,72,0,116,0,0,1180,0.38
2018,1 000 à 4 999 personnes,4406,19068,Saint-Henri,M,-71.0533647177174,46.6840625975,0.76,0.59,0.58,0.56,118,0,0,1545,0,0,1.00
2018,1 000 à 4 999 personnes,4423,54008,Saint-Pie,V,-72.8860561987117,45.5152312505,0.62,0.58,0.58,0.56,141,0,0,1389,0,0,1.00
2018,1 000 à 4 999 personnes,4518,27028,Beauceville,V,-70.7830582976164,46.221667553,0.67,0.59,0.58,0.56,97,12,33,1,59,1274,0.77
2018,1 000 à 4 999 personnes,4586,33090,Saint-Apollinaire,M,-71.4823979542476,46.598668919,0.75,0.59,0.58,0.56,101,0,0,2298,0,0,1.00
2018,1 000 à 4 999 personnes,4672,55065,Saint-Mathias-sur-Richelieu,M,-73.2168522050166,45.488984658,0.57,0.58,0.58,0.56,0,20,28,0,1543,0,0.42
2018,1 000 à 4 999 personnes,4755,47025,Waterloo,V,-72.5278560356024,45.3361845875,0.60,0.58,0.58,0.56,36,1,144,43,0,1839,0.20
2018,1 000 à 4 999 personnes,4775,62007,Saint-Félix-de-Valois,M,-73.4207316412986,46.175808319,0.59,0.56,0.58,0.56,134,0,88,0,7,1567,0.60
2018,1 000 à 4 999 personnes,4824,22005,Sainte-Catherine-de-la-Jacques-Cartier,V,-71.6710804425794,46.8686907945,0.65,0.56,0.58,0.56,65,12,11,0,0,1623,0.88
2018,1 000 à 4 999 personnes,4839,27043,Saint-Joseph-de-Beauce,V,-70.8226082164744,46.3300221145,0.62,0.59,0.58,0.56,2,0,200,0,0,1716,0.01
2018,1 000 à 4 999 personnes,4923,32033,Princeville,V,-71.8754517299595,46.1970949365,0.64,0.58,0.58,0.56,19,0,173,0,0,1469,0.10
2018,10 000 à 49 999 personnes,10025,55048,Marieville,V,-73.1493348578841,45.433884962,0.63,0.58,0.57,0.56,58,0,88,3,0,2821,0.40
2018,10 000 à 49 999 personnes,10423,18050,Montmagny,V,-70.5278459843833,46.946336865,0.63,0.59,0.57,0.56,103,0,276,24,0,3077,0.27
2018,10 000 à 49 999 personnes,10494,73030,Bois-des-Filion,V,-73.756326543925,45.668716278,0.49,0.58,0.57,0.56,52,0,57,2,0,2965,0.48
2018,10 000 à 49 999 personnes,10775,57068,Saint-Denis-sur-Richelieu,M,-73.1284062339827,45.7561262145,0.67,0.58,0.57,0.56,35,0,0,974,0,0,1.00
2018,10 000 à 49 999 personnes,11115,71065,Notre-Dame-de-l'Île-Perrot,V,-73.9038051737864,45.371378414,0.75,0.58,0.57,0.56,144,0,26,3869,0,917,0.85
2018,10 000 à 49 999 personnes,11631,67045,Mercier,V,-73.7515167163435,45.3009374,0.61,0.58,0.57,0.56,167,0,46,0,0,5035,0.78
2018,10 000 à 49 999 personnes,12232,52007,Lavaltrie,V,-73.326454435213,45.9069886535,0.62,0.56,0.57,0.56,0,2,103,0,0,3919,0.02
2018,10 000 à 49 999 personnes,12786,59015,Saint-Amable,M,-73.3030298748881,45.6568662235,0.63,0.58,0.57,0.56,95,0,0,0,4319,53,1.00
2018,10 000 à 49 999 personnes,12820,88055,Amos,V,-77.9575642462046,48.6109704415,0.53,0.49,0.57,0.56,30,10,583,1,0,3930,0.06
2018,10 000 à 49 999 personnes,12848,76020,Lachute,V,-74.300519722796,45.669275804,0.55,0.58,0.57,0.56,335,0,30,0,60,4308,0.92
2018,10 000 à 49 999 personnes,13233,92022,Dolbeau-Mistassini,V,-72.2401142436287,48.8403409025,0.49,0.56,0.57,0.56,92,0,242,0,0,4137,0.28
2018,10 000 à 49 999 personnes,13235,38010,Bécancour,V,-72.3315001757735,46.323408797,0.56,0.58,0.57,0.56,471,0,0,0,0,4856,1.00
2018,10 000 à 49 999 personnes,13320,73035,Sainte-Anne-des-Plaines,V,-73.8294398798463,45.765606109,0.65,0.58,0.57,0.56,133,0,39,0,500,2964,0.77
2018,10 000 à 49 999 personnes,14354,46080,Cowansville,V,-72.7618648652767,45.2084902505,0.55,0.58,0.57,0.56,223,3,100,57,0,3670,0.69
2018,10 000 à 49 999 personnes,14704,70022,Beauharnois,V,-73.8906619414561,45.299686754,0.60,0.58,0.57,0.56,42,0,402,0,0,6803,0.10
2018,10 000 à 49 999 personnes,14807,61035,Saint-Charles-Borromée,M,-73.4731277748461,46.049342774,0.62,0.56,0.57,0.56,73,5,276,0,0,6949,0.22
2018,10 000 à 49 999 personnes,15120,71070,Pincourt,V,-73.9847166627931,45.372168076,0.68,0.58,0.57,0.56,0,0,40,0,0,5247,0.00
2018,10 000 à 49 999 personnes,18708,72010,Deux-Montagnes,V,-73.9037688380787,45.5419045315,0.61,0.58,0.57,0.56,94,0,6,15,15,5852,0.94
2018,10 000 à 49 999 personnes,18751,57020,Saint-Basile-le-Grand,V,-73.2705462359848,45.5280156325,0.45,0.58,0.57,0.56,2,1,182,0,0,6448,0.02
2018,10 000 à 49 999 personnes,19281,72015,Sainte-Marthe-sur-le-Lac,V,-73.9318672328213,45.525935601,0.60,0.58,0.57,0.56,30,104,12,0,0,6661,0.92
2018,10 000 à 49 999 personnes,19395,71105,Saint-Lazare,V,-74.1688542500601,45.4110955015,0.60,0.58,0.57,0.56,0,0,242,0,0,6582,0.00
2018,10 000 à 49 999 personnes,19444,57035,Mont-Saint-Hilaire,V,-73.1683073652827,45.5703320045,0.61,0.58,0.57,0.56,185,11,0,0,0,8023,1.00
