annee,reg_n,mun_c,mun_n,mun_d,coord_x,coord_y,indice_fuites_ifi,indice_fuites_ifi_reg,indice_fuites_ifi_cpop,indice_fuites_ifi_qc,pertes_eau_reelles,pertes_eau_reelles_inev,nb_fuites_reparees,pourc_reseau_ausculte,long_reseau_km
2021,Bas-Saint-Laurent,7075,SAINT-VIANNEY,M,-67.41814400104467,48.62025483346704,1.81033868,"3,5",2,"6,8",7.81642000,4.31765618,,2.00000000,4.57000000
2021,Bas-Saint-Laurent,7035,SAINT-ZÉNON-DU-LAC-HUMQUI,P,-67.60930754374795,48.31133025274176,,"3,5",,"6,8",,,,,
2021,Bas-Saint-Laurent,7085,SAYABEC,M,-67.6755163582989,48.59488752211223,,"3,5",,"6,8",,,,,
2021,Bas-Saint-Laurent,13073,TÉMISCOUATA-SUR-LE-LAC,V,-68.87817934715326,47.674359524457074,3.30677285,"3,5","2,6","6,8",227.75200000,68.87440128,6,1.00000000,55.39400000
2021,Bas-Saint-Laurent,11040,TROIS-PISTOLES,V,-69.17034433866748,48.12540905717842,,"3,5",,"6,8",,,,,
2021,Bas-Saint-Laurent,7080,VAL-BRILLANT,M,-67.55981867031868,48.52461635581747,0.63512553,"3,5",2,"6,8",4.95031077,7.79422424,3,1.00000000,8.32000000
2021,Capitale-Nationale,15065,BAIE-SAINTE-CATHERINE,M,-69.83358272881974,48.0797131173453,1.43392436,"2,4",2,"6,8",7.33831937,5.11764748,,,6.60600000
2021,Capitale-Nationale,16013,BAIE-SAINT-PAUL,V,-70.70417072487326,47.39652775967734,3.29044366,"2,4","3,7","6,8",232.66200000,70.70839794,10,0.79721322,57.70100000
2021,Capitale-Nationale,21025,BEAUPRÉ,V,-70.92096881686976,47.07258145768731,2.69476675,"2,4","2,6","6,8",165.76400000,61.51330163,4,,45.33500000
2021,Capitale-Nationale,21045,BOISCHATEL,M,-71.15832663177774,46.92489535192013,1.45667126,"2,4","3,7","6,8",126.20200000,86.63725541,9,1.00000000,45.38500000
2021,Capitale-Nationale,34030,CAP-SANTÉ,V,-71.79815450629295,46.704812639416325,1.18735778,"2,4","2,6","6,8",37.84300000,31.87160659,7,1.00000000,31.87300000
2021,Capitale-Nationale,21035,CHÂTEAU-RICHER,V,-71.04738399828034,47.019806422179116,2.61919754,"2,4","2,6","6,8",194.48800000,74.25480406,11,1.00000000,46.85900000
2021,Capitale-Nationale,15035,CLERMONT (03),V,-70.23438935887486,47.71641765276051,1.03698077,"2,4","2,6","6,8",49.04400000,47.29499472,5,0.27628889,36.19400000
2021,Capitale-Nationale,34058,DESCHAMBAULT-GRONDINES,M,-71.98158572621058,46.649699346331865,1.86646704,"2,4","2,6","6,8",85.82000000,45.97991724,1,,61.19000000
2021,Capitale-Nationale,34025,DONNACONA,V,-71.71458228031803,46.69257540253958,4.87134472,"2,4","3,7","6,8",286.09600000,58.73039508,16,,60.73200000
2021,Capitale-Nationale,22010,FOSSAMBAULT-SUR-LE-LAC,V,-71.60219114640373,46.88766674658237,1.93385386,"2,4","2,6","6,8",97.78100000,50.56276599,5,1.00000000,29.43800000
2021,Capitale-Nationale,22040,LAC-BEAUPORT,M,-71.29383565418992,46.976808446325045,0.92076334,"2,4","2,6","6,8",65.20100000,70.81189800,,,44.70000000
2021,Capitale-Nationale,22030,LAC-DELAGE,V,-71.40234362174556,46.967814356800446,0.93174333,"2,4",2,"6,8",6.20400000,6.65848607,,2.00000000,5.20800000
2021,Capitale-Nationale,22015,LAC-SAINT-JOSEPH,V,-71.65300322320981,46.91957085292885,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34120,LAC-SERGENT,V,-71.71949371455578,46.87122325801572,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,15013,LA MALBAIE,V,-70.09237508392165,47.73999918876531,2.95997573,"2,4","3,7","6,8",407.21500000,137.57376330,18,0.80326340,96.85366000
2021,Capitale-Nationale,23057,L'ANCIENNE-LORETTE,V,-71.35895892449386,46.80404649695519,2.45262590,"2,4",,"6,8",,,9,,
2021,Capitale-Nationale,21040,L'ANGE-GARDIEN (03),M,-71.12486924044332,46.94986450491979,2.79902972,"2,4","2,6","6,8",115.66400000,41.32289100,8,1.00000000,25.55500000
2021,Capitale-Nationale,16048,LES ÉBOULEMENTS,M,-70.33474257135728,47.502060764785014,4.10526182,"2,4",2,"6,8",65.55600000,15.96877443,4,1.57402866,15.49400000
2021,Capitale-Nationale,16023,L'ISLE-AUX-COUDRES,M,-70.3925565670318,47.39647675012842,1.08969769,"2,4",2,"6,8",21.46200000,19.69537080,,1.00000000,23.84000000
2021,Capitale-Nationale,34007,NEUVILLE,V,-71.62060561522759,46.72102419139637,0.75890613,"2,4","2,6","6,8",24.29300000,32.01054672,,1.00000000,33.75500000
2021,Capitale-Nationale,23015,NOTRE-DAME-DES-ANGES,P,-71.23292658609485,46.81432341365523,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,15025,NOTRE-DAME-DES-MONTS,M,-70.3976847534093,47.66609553452827,2.40130843,"2,4",2,"6,8",15.53800000,6.47063902,,,4.75600000
2021,Capitale-Nationale,16005,PETITE-RIVIÈRE-SAINT-FRANÇOIS,M,-70.61202991506099,47.31344772630349,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34017,PONT-ROUGE,V,-71.69948312198599,46.77715838439387,4.81129290,"2,4","3,7","6,8",392.61300000,81.60239008,3,1.00000000,62.90000000
2021,Capitale-Nationale,34048,PORTNEUF,V,-71.91555023316194,46.737830301561516,1.29703428,"2,4","2,6","6,8",42.46156315,32.73742562,,,40.06800000
2021,Capitale-Nationale,23027,QUÉBEC,V,-71.26090566597493,46.85803270074006,2.45262590,"2,4","9,5","6,8",10951.76981495,4465.32421491,604,2.18000000,2925.40800000
2021,Capitale-Nationale,34135,RIVIÈRE-À-PIERRE,M,-72.24862363662052,47.04391456002421,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,15030,SAINT-AIMÉ-DES-LACS,M,-70.36234932188017,47.7157837960327,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34097,SAINT-ALBAN,M,-72.12390678400713,46.78124402749103,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,23072,SAINT-AUGUSTIN-DE-DESMAURES,V,-71.50719158255885,46.76023933007219,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34038,SAINT-BASILE,V,-71.8489799225472,46.77944730463756,0.85330504,"2,4","2,6","6,8",17.30008010,20.27420350,4,1.00000000,38.22200000
2021,Capitale-Nationale,34078,SAINT-CASIMIR,M,-72.15570896241836,46.66817873763085,1.67393595,"2,4","2,6","6,8",52.77584622,31.52799613,7,0.65991439,36.67900000
2021,Capitale-Nationale,21030,SAINTE-ANNE-DE-BEAUPRÉ,V,-70.96914239802533,47.06126843391986,0.98693090,"2,4","2,6","6,8",40.99700000,41.53988905,4,1.00000000,30.59200000
2021,Capitale-Nationale,22045,SAINTE-BRIGITTE-DE-LAVAL,V,-71.19055867339199,47.02022196182246,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,22005,SAINTE-CATHERINE-DE-LA-JACQUES-CARTIER,V,-71.67053954990175,46.868619255827696,1.15414836,"2,4","3,7","6,8",51.18000000,44.34438582,2,1.00000000,35.55700000
2021,Capitale-Nationale,34105,SAINTE-CHRISTINE-D'AUVERGNE,M,-71.99770119563861,46.8251066933254,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,20010,SAINTE-FAMILLE,M,-70.95323323474219,46.957165860209315,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,20030,SAINTE-PÉTRONILLE,VL,-71.11941425151157,46.85599104621551,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,21010,SAINT-FERRÉOL-LES-NEIGES,M,-70.85790859834816,47.13837473838076,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,20005,SAINT-FRANÇOIS-DE-L'ÎLE-D'ORLÉANS,M,-70.84741377114176,46.99515867811593,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,22025,SAINT-GABRIEL-DE-VALCARTIER,M,-71.59897107960307,47.043997329294626,2.50000000,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34060,SAINT-GILBERT,P,-71.99873559558974,46.723320630798476,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,16050,SAINT-HILARION,P,-70.38557677366637,47.58071909256232,0.55641106,"2,4",2,"6,8",5.98096100,10.74917700,2,2.00000000,6.56000000
2021,Capitale-Nationale,15005,SAINT-IRÉNÉE,M,-70.23516056111669,47.56319269587424,4.88739726,"2,4",2,"6,8",29.76998454,6.09117347,1,1.00000000,5.96000000
2021,Capitale-Nationale,20015,SAINT-JEAN-DE-L'ÎLE-D'ORLÉANS,M,-70.9028739698572,46.941708939527444,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,21020,SAINT-JOACHIM,P,-70.83979476377648,47.08326884100233,4.61608648,"2,4","2,6","6,8",72.57600000,15.72240909,2,1.30254448,19.33600000
2021,Capitale-Nationale,20020,SAINT-LAURENT-DE-L'ÎLE-D'ORLÉANS,M,-71.00382773890021,46.88284776531267,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34115,SAINT-LÉONARD-DE-PORTNEUF,M,-72.00222103126553,46.913947592789235,2.53933252,"2,4",2,"6,8",19.80500000,7.79929365,,1.00000000,4.63700000
2021,Capitale-Nationale,21015,SAINT-LOUIS-DE-GONZAGUE-DU-CAP-TOURMENTE,P,-70.80542637789095,47.06088615730936,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34065,SAINT-MARC-DES-CARRIÈRES,V,-72.04439356385608,46.6794690997546,3.05067815,"2,4","2,6","6,8",107.39550000,35.20381200,5,1.19257310,31.15700000
2021,Capitale-Nationale,20025,SAINT-PIERRE-DE-L'ÎLE-D'ORLÉANS,M,-71.05679629854819,46.89397208470664,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,34128,SAINT-RAYMOND,V,-71.82417432793804,46.9822088370761,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,15058,SAINT-SIMÉON (03),M,-69.95070274516961,47.8880535206303,2.56766780,"2,4",2,"6,8",30.74692301,11.97464990,3,,14.27100000
2021,Capitale-Nationale,34085,SAINT-THURIBE,P,-72.19510385982072,46.721464750557374,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,21005,SAINT-TITE-DES-CAPS,M,-70.76051265016766,47.19022003318378,0.41483135,"2,4",2,"6,8",2.83800000,6.84133443,,,6.37600000
2021,Capitale-Nationale,34090,SAINT-UBALDE,M,-72.28255816839763,46.77053544962373,4.09291400,"2,4","2,6","6,8",49.53578500,12.10281600,1,1.00000000,14.70000000
2021,Capitale-Nationale,16055,SAINT-URBAIN,P,-70.56974179249133,47.622635135745476,,"2,4",,"6,8",,,,,
2021,Capitale-Nationale,22020,SHANNON,V,-71.57602403394795,46.92244811768066,0.70500945,"2,4","2,6","6,8",45.46300000,64.48566033,2,,48.11300000
2021,Capitale-Nationale,22035,STONEHAM-ET-TEWKESBURY,CU,-71.39762917241288,47.12018387274604,,"2,4",,"6,8",,,,,
2021,Centre-du-Québec,50013,ASTON-JONCTION,M,-72.22071906190281,46.166815044606835,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50100,BAIE-DU-FEBVRE,M,-72.72554453256484,46.13804296769545,2.53974770,"2,9",2,"6,8",56.59045995,22.28192190,2,1.00000000,37.80200000
2021,Centre-du-Québec,38010,BÉCANCOUR,V,-72.38592678148156,46.318843543354355,1.29340166,"2,9","5,3","6,8",298.80400000,231.02181587,13,,333.31600000
2021,Centre-du-Québec,39030,CHESTERVILLE,M,-71.78079786175414,45.96855686290544,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39152,DAVELUYVILLE,V,-72.1300441458164,46.173704743642425,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38070,DESCHAILLONS-SUR-SAINT-LAURENT,M,-72.12315955803223,46.52917019154323,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49058,DRUMMONDVILLE,V,-72.51822491777622,45.88951713335906,5.25662763,"2,9","5,5","6,8",2814.21254670,535.36463786,105,1.92864031,518.50000000
2021,Centre-du-Québec,49015,DURHAM-SUD,M,-72.32819108958209,45.65249323702708,1.26437700,"2,9",2,"6,8",8.78402000,6.94731083,,1.00000000,6.14000000
2021,Centre-du-Québec,38047,FORTIERVILLE,M,-72.03449393651468,46.48852311645209,0.30188791,"2,9",2,"6,8",1.27648918,4.22835476,,,4.56600000
2021,Centre-du-Québec,50065,GRAND-SAINT-ESPRIT,M,-72.49109129284787,46.17957653332571,0.81314083,"2,9",2,"6,8",6.57000000,8.07978126,1,2.00000000,11.97300000
2021,Centre-du-Québec,39010,HAM-NORD,CT,-71.64453349837613,45.89396716588153,0.87008383,"2,9",2,"6,8",4.29600000,4.93745526,,1.00000000,7.90300000
2021,Centre-du-Québec,32058,INVERNESS,M,-71.48407158069757,46.25931698269508,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39097,KINGSEY FALLS,V,-72.0904091680216,45.846161590127096,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,32072,LAURIERVILLE,M,-71.66562038909841,46.304488250039924,1.88063466,"2,9",2,"6,8",25.12093929,13.35769241,2,2.00000000,10.64000000
2021,Centre-du-Québec,49025,L'AVENIR,M,-72.30201687924796,45.759675142933624,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50085,LA VISITATION-DE-YAMASKA,M,-72.60173167807872,46.11576190833003,1.23134094,"2,9",2,"6,8",12.38270464,10.05627623,,,19.36800000
2021,Centre-du-Québec,49020,LEFEBVRE,M,-72.41489894874005,45.71249435423601,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38020,LEMIEUX,M,-72.08118507960107,46.30255239173249,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,32065,LYSTER,M,-71.61445754724375,46.38312576079852,0.32731356,"2,9","2,6","6,8",3.79723250,11.60120745,,,12.72300000
2021,Centre-du-Québec,39165,MADDINGTON FALLS,M,-72.13350352384727,46.22932386111818,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38028,MANSEAU,M,-72.00827305682736,46.363452961468234,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50072,NICOLET,V,-72.58392788786033,46.2098575401582,2.24222003,"2,9","3,7","6,8",272.27917807,121.43285448,18,,115.63600000
2021,Centre-du-Québec,39015,NOTRE-DAME-DE-HAM,M,-71.7132055261664,45.917596619813104,0.60533861,"2,9",2,"6,8",1.13661000,1.87764333,,,2.10500000
2021,Centre-du-Québec,32080,NOTRE-DAME-DE-LOURDES (17),P,-71.81716130947653,46.31909081992414,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49080,NOTRE-DAME-DU-BON-CONSEIL (P),P,-72.39650995650751,45.9953409081724,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49075,NOTRE-DAME-DU-BON-CONSEIL (VL),VL,-72.3529440770325,45.99972339398915,4.38462548,"2,9","2,6","6,8",71.03274022,16.20041222,2,1.00000000,14.91000000
2021,Centre-du-Québec,38055,PARISVILLE,P,-72.06563960066288,46.51535469166093,2.62297125,"2,9",2,"6,8",25.94011200,9.88959069,,,19.27700000
2021,Centre-du-Québec,50113,PIERREVILLE,M,-72.79910663132817,46.08745930162658,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,32045,PLESSISVILLE (P),P,-71.72230319730696,46.233598169721446,0.44168467,"2,9","2,6","6,8",6.55094806,14.83173054,,,11.88400000
2021,Centre-du-Québec,32040,PLESSISVILLE (V),V,-71.77534810813253,46.22385049816014,6.56236510,"2,9","3,7","6,8",511.15330378,77.89162838,24,2.00000000,58.34400000
2021,Centre-du-Québec,32033,PRINCEVILLE,V,-71.87503013967967,46.186058741850935,1.91953396,"2,9","2,6","6,8",121.41396253,63.25179199,32,1.00000000,42.67700000
2021,Centre-du-Québec,39085,SAINT-ALBERT,M,-72.10654407186134,45.9929026557151,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49125,SAINT-BONAVENTURE,M,-72.6689965211199,45.96066343866119,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50035,SAINT-CÉLESTIN (M),M,-72.420856349465,46.20150796070927,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50030,SAINT-CÉLESTIN (VL),VL,-72.43513903393584,46.21510466170927,0.92003967,"2,9","2,6","6,8",9.45005000,10.27135059,,,10.62300000
2021,Centre-du-Québec,39060,SAINT-CHRISTOPHE-D'ARTHABASKA,P,-71.86856821641679,46.02132216882362,1.40000000,"2,9",2,"6,8",,,,,7.49300000
2021,Centre-du-Québec,49070,SAINT-CYRILLE-DE-WENDOVER,M,-72.40362526882448,45.9260089546634,1.44730982,"2,9","2,6","6,8",27.59869847,19.06896379,3,1.01937609,25.80500000
2021,Centre-du-Québec,49085,SAINTE-BRIGITTE-DES-SAULTS,P,-72.50881279474964,46.04010572193545,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38060,SAINTE-CÉCILE-DE-LÉVRARD,P,-72.15955269823448,46.44667040534466,1.19866308,"2,9",2,"6,8",9.96900000,8.31676568,1,,20.42900000
2021,Centre-du-Québec,39117,SAINTE-CLOTILDE-DE-HORTON,M,-72.24201102421014,45.983145288806874,4.16280492,"2,9",2,"6,8",22.62007200,5.43385348,,1.00000000,4.63200000
2021,Centre-du-Québec,49100,SAINT-EDMOND-DE-GRANTHAM,P,-72.67017463403769,45.87448335135265,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39090,SAINTE-ÉLISABETH-DE-WARWICK,M,-72.10108949451927,45.91956569096981,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50005,SAINTE-EULALIE,M,-72.23196851090295,46.10821770131463,2.69289078,"2,9",2,"6,8",18.18576000,6.75324828,,2.00000000,7.48300000
2021,Centre-du-Québec,38035,SAINTE-FRANÇOISE (17),M,-71.96654338165831,46.446929914338746,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39035,SAINTE-HÉLÈNE-DE-CHESTER,M,-71.70782389197413,46.02377211076467,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50095,SAINT-ELPHÈGE,P,-72.69716104217275,46.0539617918442,0.54240044,"2,9",2,"6,8",4.31267480,7.95109021,4,,16.68700000
2021,Centre-du-Québec,38015,SAINTE-MARIE-DE-BLANDFORD,M,-72.18002409059613,46.331827616195405,0.81200862,"2,9",2,"6,8",4.43781600,5.46523260,8,,7.80500000
2021,Centre-du-Québec,50057,SAINTE-MONIQUE (17),M,-72.53325788235635,46.1517385656401,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50050,SAINTE-PERPÉTUE (17),P,-72.45284796866997,46.07643150252857,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39105,SAINTE-SÉRAPHINE,P,-72.19078811798575,45.91390762112743,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38040,SAINTE-SOPHIE-DE-LÉVRARD,P,-72.10901645422446,46.402989486462175,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,32023,SAINTE-SOPHIE-D'HALIFAX,M,-71.71165518975069,46.15729132231658,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49105,SAINT-EUGÈNE,M,-72.70526781041845,45.80436526142349,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49005,SAINT-FÉLIX-DE-KINGSEY,M,-72.18107263579172,45.783683332985426,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,32013,SAINT-FERDINAND,M,-71.61873048074047,46.10555404274778,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50128,SAINT-FRANÇOIS-DU-LAC,M,-72.87488107535891,46.0686457945286,1.59913459,"2,9","2,6","6,8",51.41757770,32.15337719,1,,47.10560000
2021,Centre-du-Québec,49048,SAINT-GERMAIN-DE-GRANTHAM,M,-72.59301896954392,45.83943667250464,0.89680989,"2,9","2,6","6,8",37.83064459,42.18357195,1,0.99003366,45.45300000
2021,Centre-du-Québec,49113,SAINT-GUILLAUME,M,-72.78641836190482,45.87903748791021,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50042,SAINT-LÉONARD-D'ASTON,M,-72.35021912308429,46.097305122356424,1.30473269,"2,9","2,6","6,8",29.59420000,22.68219394,2,,15.94600000
2021,Centre-du-Québec,39170,SAINT-LOUIS-DE-BLANDFORD,M,-71.99906628657946,46.26274612454838,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49030,SAINT-LUCIEN,M,-72.27043225985233,45.86852113975777,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,49095,SAINT-MAJORIQUE-DE-GRANTHAM,P,-72.5901910056707,45.928498277834926,4.02412660,"2,9","2,6","6,8",43.74870429,10.87160238,1,2.00000000,10.92100000
2021,Centre-du-Québec,39043,SAINT-NORBERT-D'ARTHABASKA,M,-71.80620417147561,46.08553561294951,0.56303794,"2,9",2,"6,8",2.23400000,3.96776104,2,,4.99600000
2021,Centre-du-Québec,49130,SAINT-PIE-DE-GUIRE,P,-72.75027932234089,45.986561732413776,0.24714680,"2,9",2,"6,8",2.03502851,8.23408793,,,17.01100000
2021,Centre-du-Québec,32050,SAINT-PIERRE-BAPTISTE,P,-71.60858463312945,46.21031097465669,0.73685387,"2,9",2,"6,8",0.91168240,1.23726350,,,1.55300000
2021,Centre-du-Québec,38065,SAINT-PIERRE-LES-BECQUETS,M,-72.19039698585188,46.470657644335205,1.60438105,"2,9","2,6","6,8",32.35944000,20.16942302,8,,29.89800000
2021,Centre-du-Québec,39020,SAINT-RÉMI-DE-TINGWICK,M,-71.82588052691989,45.86820894346269,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39145,SAINT-ROSAIRE,P,-72.03377295404245,46.15834435262577,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39130,SAINT-SAMUEL,M,-72.21767376688926,46.05527556178332,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39005,SAINTS-MARTYRS-CANADIENS,P,-71.5366328202697,45.85540955381227,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,38005,SAINT-SYLVÈRE,M,-72.22521719610873,46.240943694969246,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39135,SAINT-VALÈRE,M,-72.09399656532823,46.07168826499721,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,50023,SAINT-WENCESLAS,M,-72.32136325890806,46.16811606826815,0.76495985,"2,9",2,"6,8",7.26582056,9.49830319,,1.00000000,9.71700000
2021,Centre-du-Québec,50090,SAINT-ZÉPHIRIN-DE-COURVAL,P,-72.61343069754494,46.06406744165299,0.27726052,"2,9",2,"6,8",3.13649687,11.31245413,3,,27.37500000
2021,Centre-du-Québec,39025,TINGWICK,M,-71.93413463312768,45.8922782290994,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39062,VICTORIAVILLE,V,-71.97290042826062,46.06174574697586,1.35599712,"2,9","5,3","6,8",531.28908786,391.80694502,69,3.05531619,325.40200000
2021,Centre-du-Québec,32085,VILLEROY,M,-71.88159061467685,46.38567785103965,,"2,9",,"6,8",,,,,
2021,Centre-du-Québec,39077,WARWICK,V,-72.00752044488031,45.95018648587874,5.10298638,"2,9","2,6","6,8",234.47501418,45.94858710,10,2.00000000,32.73700000
2021,Centre-du-Québec,49040,WICKHAM,M,-72.4944583343337,45.7592537222303,1.26637858,"2,9","2,6","6,8",6.86962857,5.42462474,2,,8.71200000
2021,Chaudière-Appalaches,31056,ADSTOCK,M,-71.10805438564856,46.04677842177698,0.77231862,"2,7","2,6","6,8",7.32406092,9.48321158,,,13.35600000
2021,Chaudière-Appalaches,19037,ARMAGH,M,-70.58873305545767,46.75028754601779,2.31858146,"2,7",2,"6,8",23.01952800,9.92828090,,,9.15100000
2021,Chaudière-Appalaches,27028,BEAUCEVILLE,V,-70.78235236833285,46.224200878681835,4.50118804,"2,7","2,6","6,8",265.11489413,58.89887105,4,12.00000000,41.06000000
2021,Chaudière-Appalaches,31008,BEAULAC-GARTHBY,M,-71.40080512484151,45.83315742308066,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19105,BEAUMONT,M,-70.98967497718323,46.814941064961445,3.78357053,"2,7","2,6","6,8",73.75000000,19.49217001,1,1.00000000,15.27200000
2021,Chaudière-Appalaches,18065,BERTHIER-SUR-MER,M,-70.72349040110888,46.91952635889987,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,18045,CAP-SAINT-IGNACE,M,-70.39005054610251,46.979624737703816,2.68724724,"2,7","2,6","6,8",43.69100000,16.25864541,8,2.02844228,19.68900000
2021,Chaudière-Appalaches,31020,DISRAELI (P),P,-71.40817277405716,45.913828006660545,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31015,DISRAELI (V),V,-71.35020805714126,45.89749005698718,2.42725102,"2,7","2,6","6,8",69.13041600,28.48095045,10,1.99710120,23.45800000
2021,Chaudière-Appalaches,33040,DOSQUET,M,-71.54152289819076,46.46182093342008,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31122,EAST BROUGHTON,M,-71.07976815327314,46.22469944681743,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,26005,FRAMPTON,M,-70.78538083656991,46.444184766002095,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19070,HONFLEUR,M,-70.88199169123408,46.63939086383638,0.37912166,"2,7",2,"6,8",2.10100000,5.54175668,,,5.08000000
2021,Chaudière-Appalaches,31040,IRLANDE,M,-71.48911140992327,46.06201240699929,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,31105,KINNEAR'S MILLS,M,-71.34689687742787,46.19616583327718,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,28053,LAC-ETCHEMIN,M,-70.52061877467088,46.399033348639726,1.52822060,"2,7","2,6","6,8",55.23899066,36.14595342,6,0.87316888,26.39100000
2021,Chaudière-Appalaches,18010,LAC-FRONTIÈRE,M,-70.028816682709,46.656475114421454,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,29095,LAC-POULIN,VL,-70.81988315925727,46.09882053355392,,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,19090,LA DURANTAYE,P,-70.85114609383645,46.81064455148249,1.26421984,"2,7",2,"6,8",5.25600000,4.15750476,,,4.63600000
2021,Chaudière-Appalaches,29030,LA GUADELOUPE,VL,-70.9368069038684,45.9771575365459,1.38922866,"2,7","2,6","6,8",25.58890418,18.41950498,5,2.00000000,27.10200000
2021,Chaudière-Appalaches,33060,LAURIER-STATION,VL,-71.63514310889923,46.541491399435,0.24890554,"2,7","2,6","6,8",8.30707821,33.37442090,7,1.00000000,28.29200000
2021,Chaudière-Appalaches,33123,LECLERCVILLE,M,-71.8703037677963,46.50494080251104,1.30000000,"2,7",,"6,8",,,,,
2021,Chaudière-Appalaches,25213,LÉVIS,V,-71.2790203491695,46.70291250209256,3.61775167,"2,7","9,5","6,8",4116.47071588,1137.85331069,123,1.15521244,861.40000000
2021,Chaudière-Appalaches,17078,L'ISLET,M,-70.3349990937381,47.087134388085516,3.04998670,"2,7","2,6","6,8",101.64662915,33.32690900,9,,32.59000000
2021,Chaudière-Appalaches,33115,LOTBINIÈRE,M,-71.8884380980549,46.60476150278765,1.32043805,"2,7","2,6","6,8",23.19745821,17.56800188,2,0.63793198,18.31700000
2021,Chaudière-Appalaches,18050,MONTMAGNY,V,-70.52069290828632,46.94125534845713,1.66492136,"2,7","5,3","6,8",156.13162832,93.77717868,1,,79.82400000
2021,Chaudière-Appalaches,19010,NOTRE-DAME-AUXILIATRICE-DE-BUCKLAND,P,-70.54809358621651,46.61863924881593,1.31697059,"2,7",2,"6,8",10.40005500,7.89695312,,1.00000000,7.16100000
