ï»¿ID,DATE_ATTRIB,TYPE_LIEU,TYPE_DOSSIER_INTERV,SECTEUR_SCIAN,REGION 
5256,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
5257,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LONGUEUIL
5258,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
5259,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ABITIBI-TEMISCAMINGUE
5260,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5261,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5262,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5263,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5264,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",SAGUENAY-LAC-ST-JEAN
5265,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
5266,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,ESTRIE
5267,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
5268,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5269,2022-04-12,ETABLISSEMENT,PLAINTE,AUTRES SERVICES,MONTREAL
5270,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,ESTRIE
5271,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5272,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,VALLEYFIELD
5273,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5274,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5275,2022-04-12,ETABLISSEMENT,ENQUETE,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",OUTAOUAIS
5276,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5277,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5278,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5279,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5280,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5281,2022-04-12,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),YAMASKA
5282,2022-04-12,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5283,2022-04-12,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LAURENTIDES
5284,2022-04-12,ETABLISSEMENT,PLAINTE,TRANSPORT ET ENTREPOSAGE,MONTREAL
5285,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5286,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5287,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5288,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5289,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5290,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5291,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5292,2022-04-13,CHANTIER,ASSISTANCE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5293,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5294,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5295,2022-04-13,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5296,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5297,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5298,2022-04-13,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5299,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5300,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5301,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5302,2022-04-13,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAVAL
5303,2022-04-13,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,YAMASKA
5304,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,COTE-NORD
5305,2022-04-12,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LANAUDIERE
5306,2022-04-12,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
5307,2022-04-13,ETABLISSEMENT,PLAINTE,SOINS DE SANTE ET ASSISTANCE SOCIALE,YAMASKA
5308,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MONTREAL
5309,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MONTREAL
5310,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,MONTREAL
5311,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",MONTREAL
5312,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,MONTREAL
5313,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5314,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5315,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,AUTRES SERVICES,MONTREAL
5316,2022-04-13,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
5317,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5318,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5319,2022-04-13,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5320,2022-04-13,ETABLISSEMENT,PLAINTE,SOINS DE SANTE ET ASSISTANCE SOCIALE,MAURICIE ET CENTRE-DU-QUEBEC
5321,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
5322,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5323,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,CONSTRUCTION,MONTREAL
5324,2022-04-13,ETABLISSEMENT,PLAINTE,ADMINISTRATIONS PUBLIQUES,LAVAL
5325,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5326,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LANAUDIERE
5327,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5328,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5329,2022-04-13,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,LANAUDIERE
5330,2022-04-13,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,LANAUDIERE
5331,2022-04-13,ETABLISSEMENT,PLAINTE,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",CHAUDIERE-APPALACHES
5332,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,CAPITALE-NATIONALE
5333,2022-04-13,ETABLISSEMENT,PLAINTE,AUTRES SERVICES,LANAUDIERE
5334,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,CAPITALE-NATIONALE
5335,2022-04-13,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),LAVAL
5336,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5337,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5338,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,CAPITALE-NATIONALE
5339,2022-04-13,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,ESTRIE
5340,2022-04-13,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,LAVAL
5341,2022-04-14,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,LONGUEUIL
5342,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5343,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5344,2022-04-07,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),GASPESIE-ILES-DE-LA-MADELEINE
5345,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,GASPESIE-ILES-DE-LA-MADELEINE
5346,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5347,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,COTE-NORD
5348,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,COTE-NORD
5349,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,COTE-NORD
5350,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,COTE-NORD
5351,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5352,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5353,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LONGUEUIL
5354,2022-04-14,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5355,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5356,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5357,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5358,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5359,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5360,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5361,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5362,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5363,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5364,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LONGUEUIL
5365,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),BAS-ST-LAURENT
5366,2022-04-14,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5367,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5368,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5369,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5370,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5371,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),SAGUENAY-LAC-ST-JEAN
5372,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5373,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5374,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5375,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5376,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5377,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5378,2022-04-14,CHANTIER,ENQUETE,INDETERMINE (CHANTIER),MONTREAL
5379,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5380,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5381,2022-04-14,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5382,2022-04-14,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
5383,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5384,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5385,2022-04-14,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),ESTRIE
5386,2022-04-14,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,BAS-ST-LAURENT
5387,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
5388,2022-04-14,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,CHAUDIERE-APPALACHES
5389,2022-04-13,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),YAMASKA
5390,2022-04-14,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5391,2022-04-14,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5392,2022-04-16,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,LAURENTIDES
5393,2022-04-16,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LAURENTIDES
5394,2022-04-16,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAURENTIDES
5395,2022-04-17,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAURENTIDES
5396,2022-04-17,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LAURENTIDES
5397,2022-04-17,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,LAURENTIDES
5398,2022-04-19,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5399,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5400,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
5401,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5402,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5403,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE GROS,LAVAL
5404,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5405,2022-04-19,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),ESTRIE
5406,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,ADMINISTRATIONS PUBLIQUES,OUTAOUAIS
5407,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5408,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5409,2022-04-19,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5410,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5411,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5412,2022-04-19,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
5413,2022-04-19,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),ABITIBI-TEMISCAMINGUE
5414,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES PROFESSIONNELS, SCIENTIFIQUES ET TECHNIQUES",MONTREAL
5415,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5416,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5417,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,AGRICULTURE,CHAUDIERE-APPALACHES
5418,2022-04-19,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),LAURENTIDES
5419,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,ABITIBI-TEMISCAMINGUE
5420,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5421,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",ABITIBI-TEMISCAMINGUE
5422,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,LONGUEUIL
5423,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,TRANSPORT ET ENTREPOSAGE,ST-JEAN-SUR-RICHELIEU
5424,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,ADMINISTRATIONS PUBLIQUES,LANAUDIERE
5425,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,LANAUDIERE
5426,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5427,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5428,2022-04-19,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,CAPITALE-NATIONALE
5429,2022-04-19,LIEU NON CLASSE,LOI ET REGLEMENTS,INDETERMINE (AUTRES),COTE-NORD
5430,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
5431,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),COTE-NORD
5432,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5433,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
5434,2022-04-19,ETABLISSEMENT,PMSD,SERVICES PUBLICS,MONTREAL
5435,2022-04-19,ETABLISSEMENT,PLAINTE,AUTRES SERVICES,LONGUEUIL
5436,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5437,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,COMMERCE DE DETAIL,LAURENTIDES
5438,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",ST-JEAN-SUR-RICHELIEU
5439,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,"SERVICES AUX ENTREPRISES, SERVICES RELATIFS AUX BATIMENTS ET AUTRES SERVICES DE SOUTIEN",ST-JEAN-SUR-RICHELIEU
5440,2022-04-19,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS DURABLES,ABITIBI-TEMISCAMINGUE
5441,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,SOINS DE SANTE ET ASSISTANCE SOCIALE,ST-JEAN-SUR-RICHELIEU
5442,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,HEBERGEMENT ET SERVICES DE RESTAURATION,ST-JEAN-SUR-RICHELIEU
5443,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,YAMASKA
5444,2022-04-19,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),CAPITALE-NATIONALE
5445,2022-04-19,LIEU NON CLASSE,LOI ET REGLEMENTS,INDETERMINE (AUTRES),COTE-NORD
5446,2022-04-19,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),MONTREAL
5447,2022-04-19,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CAPITALE-NATIONALE
5448,2022-04-19,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,CHAUDIERE-APPALACHES
5449,2022-04-19,ETABLISSEMENT,PLAINTE,SERVICES D'ENSEIGNEMENT,MONTREAL
5450,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5451,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5452,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5453,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5454,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5455,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5456,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5457,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5458,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5459,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),LAURENTIDES
5460,2022-04-20,AUTRE LIEU DE TRAVAIL,LOI ET REGLEMENTS,INDETERMINE (AUTRES),ESTRIE
5461,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,SERVICES D'ENSEIGNEMENT,COTE-NORD
5462,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
5463,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),OUTAOUAIS
5464,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5465,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5466,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ST-JEAN-SUR-RICHELIEU
5467,2022-04-20,ETABLISSEMENT,PLAINTE,FABRICATION DE BIENS NON DURABLES,MAURICIE ET CENTRE-DU-QUEBEC
5468,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MONTREAL
5469,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS NON DURABLES,CAPITALE-NATIONALE
5470,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),ESTRIE
5471,2022-04-20,ETABLISSEMENT,PLAINTE,COMMERCE DE GROS,MONTREAL
5472,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,FABRICATION DE BIENS DURABLES,CAPITALE-NATIONALE
5473,2022-04-20,ETABLISSEMENT,PLAINTE,COMMERCE DE DETAIL,MONTREAL
5474,2022-04-20,ETABLISSEMENT,PLAINTE,SOINS DE SANTE ET ASSISTANCE SOCIALE,SAGUENAY-LAC-ST-JEAN
5475,2022-04-20,CHANTIER,LOI ET REGLEMENTS,INDETERMINE (CHANTIER),MAURICIE ET CENTRE-DU-QUEBEC
5476,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,AGRICULTURE,ST-JEAN-SUR-RICHELIEU
5477,2022-04-20,ETABLISSEMENT,PLAINTE,HEBERGEMENT ET SERVICES DE RESTAURATION,ESTRIE
5478,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",ABITIBI-TEMISCAMINGUE
5479,2022-04-20,CHANTIER,PLAINTE,INDETERMINE (CHANTIER),OUTAOUAIS
5480,2022-04-20,ETABLISSEMENT,LOI ET REGLEMENTS,"EXTRACTION MINIERE, EXPLOITATION EN CARRIERE ET EXTRACTION DE PETROLE ET DE GAZ",ABITIBI-TEMISCAMINGUE
