OBJECTID,MUNICIPALITE,DESIGNATION,CODE_LIEN,VOIE,NOM_VOIE,INTERSECTION,CLASSIFICATION,LONGUEUR,GEOM 
8645,10043,Rue,du,Chanoine-Page,Rue du Chanoine-Page,Rue Monseigneur-Saintonge,Locale,263.318983102338,Ligne
8646,10043,Rue,des,Chanterelles,Rue des Chanterelles,Montée Sainte-Odile / Rue des Coprins,Locale,87.939617976996,Ligne
8647,10043,Montée,,Sainte-Odile,Montée Sainte-Odile,Rue des Agarics / Rue des Chanterelles / Rue des Passereaux,Régionale,150.365535090107,Ligne
8648,10043,Rue,,Monseigneur-Plessis,Rue Monseigneur-Plessis,Avenue Sirois / Rue Godbout,Locale,94.6819494267519,Ligne
8649,10043,Rue,,Godbout,Rue Godbout,Rue Casault / Rue Monseigneur-Plessis,Locale,70.390827206178,Ligne
8650,10043,Rue,des,Faisans,Rue des Faisans,Avenue Ross / Rue des Hérons,Locale,155.576663374808,Ligne
8651,10043,Rue,des,Geais,Rue des Geais,Avenue Ross / Rue des Pinsons,Locale,73.9280253763077,Ligne
8652,10043,Avenue,,Ross,Avenue Ross,Rue des Geais / Rue des Passereaux,Collectrice municipale,241.236675828946,Ligne
8653,10043,Rue,,Dumoulin,Rue Dumoulin,Rue Parent Nord / Rue Tessier,Locale,338.781501197615,Ligne
8654,10043,Rue,,Jean-Marie-Leblanc,Rue Jean-Marie-Leblanc,Rue de l'Expansion / Rue des Négociants,Locale,164.773642015008,Ligne
8655,10043,Rue,,Saint-Eugène,Rue Saint-Eugène,Privé / Rue Saint-Albert,Locale,51.9267929966795,Ligne
8656,10043,Boulevard,,Jessop,Boulevard Jessop,Boulevard du Rivage / Montée Industrielle-et-Commerciale,Nationale,148.348439829757,Ligne
8657,10043,Rue,de l',Expansion,Rue de l'Expansion,Rue des Ateliers / Rue des Entrepreneurs,Locale,177.754566973369,Ligne
8658,10043,Rue,,Côté,Rue Côté,Rue Saint-Germain Est / Rue Taché,Locale,217.404500729581,Ligne
8659,10043,Rue,,Taché,Rue Taché,Rue Talbot / Rue Toussaint-Cartier,Locale,76.0678434847472,Ligne
8660,10043,Rue,,Talbot,Rue Talbot,Rue Saint-Pierre / Rue Taché,Locale,144.482938794003,Ligne
8661,10043,Rue,de l',Expansion,Rue de l'Expansion,Rue des Ateliers / Rue des Entrepreneurs,Locale,157.738549403309,Ligne
8662,10043,Rue,,Jean-Marie-Leblanc,Rue Jean-Marie-Leblanc,Avenue du Havre / Rue de l'Expansion,Locale,249.776079233129,Ligne
8663,10043,Avenue,du,Havre,Avenue du Havre,Rue Jean-Marie-Leblanc / Rue des Fabricants,Locale,275.267055730259,Ligne
8664,10043,Route,des,Pionniers,Route des Pionniers,Chemin du Grand-Macpès Est / Chemin du Grand-Macpès Ouest / Rue de l'Avoine,Régionale,375.898496290715,Ligne
8665,10043,Chemin,du,Grand-Macpès Ouest,Chemin du Grand-Macpès Ouest,Chemin du Grand-Macpès Est / Route des Pionniers / Rue des Blés,Locale,131.589523915596,Ligne
8666,10043,Chemin,,Saint-Joseph,Chemin Saint-Joseph,Chemin du Lac-à-Passetout,Locale,519.89313576106,Ligne
8667,10043,Chemin,des,Chénard,Chemin des Chénard,Avenue Voyer / Avenue de Saint-Valérien / Chemin Voyer,Locale,1937.96441834718,Ligne
8668,10043,Rue,des,Cristaux,Rue des Cristaux,Rue des Glaces,Locale,402.72541608838,Ligne
8669,10043,Rue,,Morneau,Rue Morneau,Route des Pionniers / Rue Brisson,Locale,135.368130464936,Ligne
8670,10043,Chemin,,Duchénier,Chemin Duchénier,5e Rang / Route des Pionniers,Collectrice de transit,3964.38177460084,Ligne
8671,10043,Chemin,de,Rivière-Hâtée,Chemin de Rivière-Hâtée,Chemin de Rivière-Hâtée,Locale,31.9396324127239,Ligne
8672,10043,Chemin,de,Rivière-Hâtée,Chemin de Rivière-Hâtée,Route 132 Est,Privée,42.6141168921755,Ligne
8673,10043,Chemin,,Voyer,Chemin Voyer,Avenue Voyer / Chemin des Chénard / Montée Pierre-Voyer,Locale,2428.52363911439,Ligne
8674,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Chemin des Chénard / Rue des Ancêtres,Collectrice municipale,1001.94312717767,Ligne
8675,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Chemin du Platin / Place de l'Église,Collectrice municipale,183.82653383756,Ligne
8676,10043,Rue,du,Mont-Saint-Louis,Rue du Mont-Saint-Louis,Avenue du Couvent,Locale,68.5670508812797,Ligne
8677,10043,Rue,,Mathias-Morin,Rue Mathias-Morin,Rue Marie-Bellavance,Locale,56.5408989809147,Ligne
8678,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue de Saint-Valérien / Avenue de l'Église,Collectrice municipale,94.357286209651,Ligne
8679,10043,Avenue,de l',Église,Avenue de l'Église,Rue de Sainte-Cécile-du-Bic / Rue du Mont-Saint-Louis,Locale,175.424182623511,Ligne
8680,10043,Rue,,Clergil,Rue Clergil,Chemin Saint-Léon,Locale,339.97187027907,Ligne
8681,10043,Rue,,Gérard-Roussel,Rue Gérard-Roussel,Avenue de Saint-Valérien / Rue Paul-Brière,Locale,429.921657943479,Ligne
8682,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Rue Alphonse-Saint-Pierre / Rue Gérard-Roussel,Collectrice municipale,40.9064041863578,Ligne
8683,10043,Rue,du,Mont-Saint-Louis,Rue du Mont-Saint-Louis,Avenue de l'Église / Rue J.-Adélard-Parent,Locale,61.5956716441992,Ligne
8684,10043,Avenue,,Garon,Avenue Garon,Rue Marie-Laure-Beaupré,Privée,122.680757358909,Ligne
8685,10043,Montée,,Armand-Brillant,Montée Armand-Brillant,Chemin des Chénard / Chemin du 3e-Rang-du-Bic,Locale,1819.88830644395,Ligne
8686,10043,Rue,,Pierre-Parent,Rue Pierre-Parent,Route 132 Est / Rue de l'Escarpement / Rue des Horticulteurs,Locale,369.525380714001,Ligne
8687,10043,Chemin,,Sainte-Odile,Chemin Sainte-Odile,Chemin de la Chevauchée / Chemin des Prés Ouest / Route des Pionniers,Régionale,1089.32466735774,Ligne
8688,10043,,, ,Privé,Chemin des Prés Ouest,Privée,643.603603815916,Ligne
8689,10043,Route,,Santerre,Route Santerre,Route 132 Est / Rue de l'Étang,Locale,154.653964589152,Ligne
8690,10043,Rue,,Jalna,Rue Jalna,Chemin des Pointes / Chemin du Panorama / Rue Vigno,Locale,206.781287943544,Ligne
8691,10043,Chemin,des,Pointes,Chemin des Pointes,Chemin du Panorama / Rue Jalna / Rue Vigno,Locale,290.928392374658,Ligne
8692,10043,Route,des,Pionniers,Route des Pionniers,Rue des Nomades / Rue la Vérendrye,Régionale,161.700095509588,Ligne
8693,10043,Rue,des,Merises,Rue des Merises,Rue Pascal-Lavoie,Locale,131.837109447639,Ligne
8694,10043,Rue,des,Potagers,Rue des Potagers,Route 132 Est / Rue des Fontaines / Rue des Horticulteurs,Locale,372.819896794071,Ligne
8695,10043,Route,,132 Est,Route 132 Est,Rue Pierre-Parent / Rue de l'Escarpement / Rue des Fontaines / Rue des Potagers,Nationale,95.9862973386057,Ligne
8696,10043,Chemin,de la,Chevauchée,Chemin de la Chevauchée,Rue Frontenac,Locale,882.113745336778,Ligne
8697,10043,Rue,,Frontenac,Rue Frontenac,Chemin de la Chevauchée / Rue la Vérendrye,Locale,1080.65093081609,Ligne
8698,10043,Rue,,Pascal-Lavoie,Rue Pascal-Lavoie,Route 132 Est / Rue du Terroir,Locale,307.592923195512,Ligne
8699,10043,Chemin,,Sainte-Odile,Chemin Sainte-Odile,Chemin des Prés Ouest / Chemin du Panorama,Régionale,1986.91698274578,Ligne
8700,10043,Chemin,des,Buttes,Chemin des Buttes,Chemin des Buttes,Locale,241.033223139909,Ligne
8701,10043,Montée,des,Saules,Montée des Saules,Rue D'Youville / Rue Saint-Arsène,Collectrice municipale,67.6575238129508,Ligne
8702,10043,Rue,des,Bouleaux,Rue des Bouleaux,Rue des Châtaigniers / Rue des Pruches,Locale,65.8190519660083,Ligne
8703,10043,Rue,des,Peupliers,Rue des Peupliers,Rue des Peupliers,Locale,147.030412323058,Ligne
8704,10043,Rue,,Gagné Nord,Rue Gagné Nord,Rue Gagné Sud / Rue Tessier / Rue de la Savane,Locale,90.563283071154,Ligne
8705,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès),Autoroute,738.280154484874,Ligne
8706,10043,Rue,de,Lausanne,Rue de Lausanne,Rue de Lausanne,Collectrice de transit,248.180700166773,Ligne
8707,10043,Rue,de,Lausanne,Rue de Lausanne,Rue de Lausanne,Locale,265.82654496612,Ligne
8708,10043,Rue,de l',Horizon,Rue de l'Horizon,Rue des Sources / Rue du Versant,Locale,145.765256274052,Ligne
8709,10043,Rue,de,Champagne,Rue de Champagne,Rue du Berry,Projetée,203.516062573639,Ligne
8710,10043,Rue,des,Pruches,Rue des Pruches,Rue des Bouleaux / Rue des Sorbiers,Locale,158.040850376097,Ligne
8711,10043,Rue,des,Geais,Rue des Geais,Rue des Hirondelles / Rue des Pinsons,Locale,296.822544995286,Ligne
8712,10043,Rue,,Frédéric-Rousseau,Rue Frédéric-Rousseau,Rue Frédéric-Rousseau,Locale,84.7677427631855,Ligne
8713,10043,Rue,des,Écarts,Rue des Écarts,Rue Parent Nord / Rue du Portage,Locale,134.939759665179,Ligne
8714,10043,Boulevard,,Arthur-Buies Ouest,Boulevard Arthur-Buies Ouest,Avenue Ross / Avenue Sirois,Artère,370.438814632118,Ligne
8715,10043,Chemin,du,Sommet Ouest,Chemin du Sommet Ouest,Rue Pierre-Laporte / Rue du Poitou,Locale,537.10845073265,Ligne
8716,10043,Rue,de,Lausanne,Rue de Lausanne,Rue Frédéric-Rousseau / Rue du Coteau,Collectrice de transit,120.937325700349,Ligne
8717,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Rue Boucher / Rue Villebon,Nationale,71.3473833241276,Ligne
8718,10043,Rue,,Boucher,Rue Boucher,Boulevard Saint-Germain / Rue de la Sapinière Sud,Locale,229.451956706974,Ligne
8719,10043,Rue,des,Tilleuls,Rue des Tilleuls,Boulevard Saint-Germain / Rue Nicolas,Locale,316.072175687952,Ligne
8720,10043,Rue,,Monseigneur-Carbonneau,Rue Monseigneur-Carbonneau,Rue Adolphe-Tremblay / Rue des Jésuites,Locale,131.166859409589,Ligne
8721,10043,Rue,,Adolphe-Tremblay,Rue Adolphe-Tremblay,Rue Eudore-Couture / Rue Monseigneur-Carbonneau,Locale,80.8872578185401,Ligne
8722,10043,Rue,de la,Plage,Rue de la Plage,Rue des Sables / Rue du Séjour,Locale,88.3253936442403,Ligne
8723,10043,Rue,des,Mélèzes,Rue des Mélèzes,Boulevard Henri-Bourassa,Locale,116.13771232416,Ligne
8724,10043,Boulevard,de la,Rivière,Boulevard de la Rivière,Rue Gosselin / Rue Morin,Régionale,59.5157514220575,Ligne
8725,10043,Boulevard,de la,Rivière,Boulevard de la Rivière,Rue Morin / Rue Saint-Antoine,Régionale,74.4850770493904,Ligne
8726,10043,Rue,,Saint-Antoine,Rue Saint-Antoine,Boulevard de la Rivière / Rue Tessier,Locale,133.068810465835,Ligne
8727,10043,Rue,,18e Rue Est,18e Rue Est,Avenue de la Cathédrale / Rue de la Gascogne,Locale,72.4448092369633,Ligne
8728,10043,Rue,de la,Gascogne,Rue de la Gascogne,18e Rue Est / Rue de l'Auvergne Nord,Locale,69.1539277306069,Ligne
8729,10043,Rue,,Saint-Robert,Rue Saint-Robert,Rue Georges-Sylvain / Rue Michel-Brûlé / Rue Saint-René,Locale,230.56253990889,Ligne
8730,10043,Rue,,Georges-Sylvain,Rue Georges-Sylvain,Rue Saint-René / Rue Saint-Robert,Locale,59.227512009876,Ligne
8731,10043,Rue,des,Mélèzes,Rue des Mélèzes,Rue Guy,Locale,157.374608297151,Ligne
8732,10043,Rue,,Eudore-Couture,Rue Eudore-Couture,14e Rue Ouest / Rue de Bourgogne,Locale,176.695718388153,Ligne
8733,10043,Avenue,,Sirois,Avenue Sirois,Rue Saint-René / Rue Saint-Robert,Collectrice municipale,76.7688232754026,Ligne
8734,10043,Rue,,Tessier,Rue Tessier,Rue Saint-Joseph Ouest / Rue Saint-Laurent Ouest,Collectrice municipale,102.562293174443,Ligne
8735,10043,Rue,,William-Price,Rue William-Price,Rue William-Price,Locale,39.3454393777454,Ligne
8736,10043,Rue,,Maurice Sud,Rue Maurice Sud,Boulevard Saint-Germain / Rue Guy,Locale,194.723837890982,Ligne
8737,10043,Rue,,Raoul-Dionne,Rue Raoul-Dionne,Avenue Rouleau / Rue Mercier,Locale,154.73155161595,Ligne
8738,10043,Rue,,Saint-René,Rue Saint-René,Avenue Sirois / Rue Michaud,Locale,212.661458537829,Ligne
8739,10043,Rue,,Michaud,Rue Michaud,Rue Dubé / Rue Saint-René,Locale,66.388629299301,Ligne
8740,10043,Rue,,16e Rue Est,16e Rue Est,Avenue de la Cathédrale / Rue Hupé,Locale,241.895496708186,Ligne
8741,10043,Avenue,de la,Cathédrale,Avenue de la Cathédrale,11e Rue Est / 11e Rue Ouest / Boulevard Arthur-Buies Est / Boulevard Arthur-Buies Ouest,Collectrice municipale,64.3159245338262,Ligne
8742,10043,Rue,,François-Raymond,Rue François-Raymond,Rue Andrée-Gauthier / Rue Marcel-Vallée,Locale,84.5169803571609,Ligne
8743,10043,Rue,,Anne-Hébert,Rue Anne-Hébert,Avenue Léonidas Sud / Rue Pascal-Parent,Locale,158.38138466581,Ligne
8744,10043,Avenue,,Léonidas Sud,Avenue Léonidas Sud,Rue Anne-Hébert,Projetée,44.5884299850309,Ligne
8745,10043,,, ,Rampe d'accès,Rue Saint-Germain Ouest,Régionale,9.64534153723962,Ligne
8746,10043,Rue,,Saint-Jacques,Rue Saint-Jacques,Avenue Rouleau / Rue Lavoie,Locale,162.281154877145,Ligne
8747,10043,Avenue,,Rouleau,Avenue Rouleau,Rue Saint-Jacques / Rue Sainte-Anne,Collectrice municipale,62.9424204158849,Ligne
8748,10043,Rue,,Saint-Edmond,Rue Saint-Edmond,Rue Jules-A.-Brillant / Rue de l'Évêché Est,Locale,128.123699050098,Ligne
8749,10043,Rue,,Saint-Germain Ouest,Rue Saint-Germain Ouest,Rue Saint-Louis / Rue des Marins,Collectrice municipale,126.051674979244,Ligne
8750,10043,Rue,,Sainte-Marie,Rue Sainte-Marie,Rue Saint-Louis / Rue des Marguilliers,Locale,300.605588910932,Ligne
8751,10043,Rue,,2e Rue Est,2e Rue Est,Avenue Belzile / Boulevard Arthur-Buies Est / Privé / Rue Alcide-C.-Horth,Collectrice municipale,351.434903748902,Ligne
8752,10043,Rue,,Alcide-C.-Horth,Rue Alcide-C.-Horth,2e Rue Est / Privé / Rue Sandy-Burgess,Locale,151.096511198803,Ligne
8753,10043,Rue,de l',Évêché Est,Rue de l'Évêché Est,Rue Lepage / Rue Saint-Cyprien,Locale,64.1002470121097,Ligne
8754,10043,Rue,,Marie-Antoinette,Rue Marie-Antoinette,Avenue Belzile / Rue des Gouverneurs,Locale,131.878354639481,Ligne
8755,10043,Boulevard,,René-Lepage Est,Boulevard René-Lepage Est,Avenue Belzile / Rampe d'accès,Nationale,78.2239467605669,Ligne
8756,10043,Rue,,Fernand-Dumont,Rue Fernand-Dumont,Rue Georges-Henri-Lévesque / Rue Mohammed-El-Sabh,Locale,78.5978133108755,Ligne
8757,10043,Rue,,Jules-A.-Brillant,Rue Jules-A.-Brillant,Rue Lepage / Rue Saint-Cyprien,Locale,62.9121630251258,Ligne
8758,10043,Rue,,Lepage,Rue Lepage,Rue Jules-A.-Brillant / Rue de l'Évêché Est,Locale,113.373638405142,Ligne
8759,10043,Boulevard,,René-Lepage Est,Boulevard René-Lepage Est,Boulevard Jessop / Rampe d'accès,Nationale,61.2897213174444,Ligne
8760,10043,,, ,Rampe d'accès,Boulevard Jessop / Boulevard René-Lepage Est,Locale,43.6199864529778,Ligne
8761,10043,Rue,de l',Expansion,Rue de l'Expansion,Montée Industrielle-et-Commerciale / Rue des Ateliers,Locale,175.671909080365,Ligne
8762,10043,Rue,,Collin,Rue Collin,Avenue Goulet,Locale,124.462014177258,Ligne
8763,10043,Avenue,,Goulet,Avenue Goulet,Rue Collin / Rue Richard,Locale,74.7876806895259,Ligne
8764,10043,Avenue,,9e Avenue,9e Avenue,Boulevard du Rivage / Rue du Capitaine,Locale,69.118504548782,Ligne
8765,10043,Rue,,Joseph-Paradis,Rue Joseph-Paradis,Boulevard Sainte-Anne,Locale,2464.31798224543,Ligne
8766,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès),Autoroute,5582.87602359826,Ligne
8767,10043,Rue,des,Vétérans,Rue des Vétérans,Rue des Astilbes,Locale,156.076649408636,Ligne
8768,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue des Tournesols / Rue J.-Alexandre-Chevron / Rue des Mouettes,Nationale,677.831200899203,Ligne
8769,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Rampe d'accès / Rue du Golf,Nationale,997.672533627404,Ligne
8770,10043,Rue,du,Golf,Rue du Golf,Avenue du Père-Nouvel / Rue de l'Albatros,Locale,62.5279344377612,Ligne
8771,10043,Avenue,du,Père-Nouvel,Avenue du Père-Nouvel,Rue Marconi / Rue du Phare,Collectrice municipale,242.397657843291,Ligne
8772,10043,Rue,du,Golf,Rue du Golf,Rue de l'Albatros,Locale,254.310870773198,Ligne
8773,10043,Rue,des,Vétérans,Rue des Vétérans,Avenue J.-Roger-Lebel / Avenue de l'Empress,Locale,169.229222217398,Ligne
8774,10043,Avenue,de l',Empress,Avenue de l'Empress,Rue des Vétérans,Locale,118.463436908145,Ligne
8775,10043,Boulevard,,Sainte-Anne,Boulevard Sainte-Anne,Avenue Paquet Nord / Rue du Fleuve,Nationale,819.847557831305,Ligne
8776,10043,Rue,du,NV-Le Sable,Rue du NV-Le Sable,Avenue Pierre-Rouleau / Avenue du Bois-Joli,Locale,69.4007326304989,Ligne
8777,10043,Avenue,,Pierre-Rouleau,Avenue Pierre-Rouleau,Avenue de l'Eureka / Rue du NV-Le Sable,Locale,142.215354241927,Ligne
8778,10043,Chemin,,Lac-à-Passetout,Chemin du Lac-à-Passetout,Chemin Saint-Joseph,Privée,943.962354868447,Ligne
8779,10043,Route,des,Pionniers,Route des Pionniers,Chemin du Grand-Macpès Est / Chemin du Grand-Macpès Ouest / Rue des Semences,Régionale,503.560432574018,Ligne
8780,10043,Chemin,du,Rang-Double,Chemin du Rang-Double,Route Majorique / Route des Pionniers,Locale,3133.76281666354,Ligne
8781,10043,Chemin,du,3e-Rang-du-Bic,Chemin du 3e-Rang-du-Bic,Avenue de Saint-Valérien / Privé,Locale,1531.9426475682,Ligne
8782,10043,Chemin,du,Rang-Double,Chemin du Rang-Double,Chemin du Pont-Couvert / Route Majorique,Locale,1735.30976895612,Ligne
8783,10043,Chemin,du,Pont-Couvert,Chemin du Pont-Couvert,5e Rang / Chemin du Rang-Double,Locale,2337.94801728487,Ligne
8784,10043,Montée,,Louis-Gagnon,Montée Louis-Gagnon,Chemin du 3e-Rang-du-Bic,Locale,1145.52009957429,Ligne
8785,10043,Avenue,,Voyer,Avenue Voyer,Rue Frédéric-Boucher / Rue Saint-Elzéar,Locale,61.7184284085394,Ligne
8786,10043,Rue,des,Flambeaux,Rue des Flambeaux,Rue Christiana / Rue de la Poudreuse / Rue du Bois-Brûlé,Locale,73.260559842592,Ligne
8787,10043,Rang,,4e,4e Rang,Chemin Chassé,Locale,829.834913866469,Ligne
8788,10043,Chemin,du,Platin,Chemin du Platin,Avenue de Saint-Valérien,Privée,247.99131610862,Ligne
8789,10043,Avenue,,Voyer,Avenue Voyer,Rue Louis-Joseph-Plante / Rue de Sainte-Cécile-du-Bic,Locale,159.065313112998,Ligne
8790,10043,Rue,,Gérard-Roussel,Rue Gérard-Roussel,Avenue Voyer / Rue Paul-Brière,Locale,306.714847464283,Ligne
8791,10043,Rue,,Paul-Brière,Rue Paul-Brière,Rue Gérard-Roussel / Rue Saint-Elzéar,Locale,353.882622539528,Ligne
8792,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue Voyer / Route du Quai,Locale,47.8078917549726,Ligne
8793,10043,Place,de l',Église,Place de l'Église,Avenue de Saint-Valérien,Privée,77.2238615113825,Ligne
8794,10043,Rue,du,Mont-Saint-Louis,Rue du Mont-Saint-Louis,Avenue du Couvent / Rue J.-Adélard-Parent,Locale,38.2090835712496,Ligne
8795,10043,Rue,,Marie-Bellavance,Rue Marie-Bellavance,Rue Marie-Laure-Beaupré / Rue Mathias-Morin,Locale,76.9173744004886,Ligne
8796,10043,Rue,de,Sainte-Cécile-du-Bic,Rue de Sainte-Cécile-du-Bic,Avenue de Saint-Valérien / Rue Louis-Joseph-Plante,Locale,137.001034714706,Ligne
8797,10043,Avenue,de,Saint-Valérien,Avenue de Saint-Valérien,Rue Gérard-Roussel / Rue de Sainte-Cécile-du-Bic,Collectrice municipale,111.570855399329,Ligne
8798,10043,Rue,des,Leclerc,Rue des Leclerc,Avenue Marco / Rue Aurèle-Gamache,Locale,104.116650683346,Ligne
8799,10043,Route,du,Quai,Route du Quai,Route 132 Ouest,Privée,461.869779183319,Ligne
8800,10043,Rue,,Marie-Laure-Beaupré,Rue Marie-Laure-Beaupré,Avenue Garon / Rue Alice-Rochefort,Locale,46.7741814916092,Ligne
8801,10043,Rue,des,Leclerc,Rue des Leclerc,Rue Aurèle-Gamache,Locale,89.8269514725397,Ligne
8802,10043,Route,,132 Est,Route 132 Est,Rue Maurice-Thibault / Rue des Loisirs,Nationale,188.326660715343,Ligne
8803,10043,Rue,des,Loisirs,Rue des Loisirs,Route 132 Est,Locale,281.665831823356,Ligne
8804,10043,Chemin,du,Rang-Double,Chemin du Rang-Double,Route des Abeilles,Locale,2250.70023995312,Ligne
8805,10043,Chemin,des,Pointes,Chemin des Pointes,Chemin Saint-Léon / Rue Municipale,Locale,248.88508477298,Ligne
8806,10043,Chemin,des,Coquillages,Chemin des Coquillages,Chemin des Coquillages,Privée,194.54365275767,Ligne
8807,10043,Rue,de la,Rive,Rue de la Rive,Avenue du Ravin / Route Santerre,Locale,48.1838995811879,Ligne
8808,10043,Chemin,de,Rivière-Hâtée,Chemin de Rivière-Hâtée,Chemin de Rivière-Hâtée,Locale,142.999597333243,Ligne
8809,10043,Rue,des,Merises,Rue des Merises,Rue Pascal-Lavoie / Rue des Pomiculteurs,Locale,155.109142533411,Ligne
8810,10043,Route,,Santerre,Route Santerre,Rue de la Rive,Locale,334.892631427877,Ligne
8811,10043,Route,,132 Est,Route 132 Est,Chemin Oscar-Brillant / Chemin de l'Anse-de-la-Rivière-Hâtée,Nationale,410.423282982831,Ligne
8812,10043,Rue,du,Terroir,Rue du Terroir,Avenue des Champs,Locale,125.960373661191,Ligne
8813,10043,Rue,,Joseph-Langis,Rue Joseph-Langis,Route 132 Est / Rue des Merises,Locale,583.75948497009,Ligne
8814,10043,Autoroute,, ,Autoroute Jean-Lesage,Autoroute Jean-Lesage (rampe d'accès),Autoroute,798.868023605995,Ligne
8815,10043,Chemin,des,Prés Ouest,Chemin des Prés Ouest,Avenue de la Cathédrale / Chemin Sainte-Odile / Chemin des Prés Est,Locale,2419.17299544482,Ligne
8816,10043,Chemin,,Sainte-Odile,Chemin Sainte-Odile,Autoroute Jean-Lesage (rampe d'accès) / Chemin du Panorama,Régionale,552.734849152342,Ligne
8817,10043,Rue,des,Collines,Rue des Collines,Chemin du Panorama / Rue de l'Escalade,Locale,170.232309100052,Ligne
8818,10043,Rue,des,Cormiers,Rue des Cormiers,Montée des Saules / Rue des Cyprès,Locale,70.2280818038625,Ligne
8819,10043,Rue,des,Cyprès,Rue des Cyprès,Rue des Cèdres / Rue des Sapins,Locale,81.0004168999148,Ligne
8820,10043,Rue,des,Peupliers,Rue des Peupliers,Rue de la Gare,Locale,375.930440430938,Ligne
8821,10043,Rue,,Gagné Nord,Rue Gagné Nord,Rue de la Savane / Rue du Canot,Locale,95.1294065376212,Ligne
8822,10043,Rue,des,Morilles,Rue des Morilles,Rue des Agarics / Rue des Collybies,Locale,121.405578713041,Ligne
8823,10043,Rue,du,Major-Abbé-Huard,Rue du Major-Abbé-Huard,Rue Monseigneur-Desbiens / Rue du Père-Joseph-Jean,Locale,75.9382700649021,Ligne
8824,10043,Rue,du,Père-Joseph-Jean,Rue du Père-Joseph-Jean,Rue Monseigneur-Desbiens / Rue du Major-Abbé-Huard,Locale,369.116495775686,Ligne
8825,10043,Rue,des,Draveurs,Rue des Draveurs,Rue Gagné Nord / Rue de la Savane,Locale,229.423787963411,Ligne
8826,10043,Rue,des,Chardonnerets,Rue des Chardonnerets,Montée Sainte-Odile / Rue Letendre,Locale,55.6472572912827,Ligne
8827,10043,Rue,des,Rapides,Rue des Rapides,Rue de la Savane / Rue des Écarts,Locale,117.113133527302,Ligne
8828,10043,Rue,de la,Savane,Rue de la Savane,Rue des Draveurs / Rue des Rapides,Locale,75.3318740591133,Ligne
8829,10043,Rue,des,Sources,Rue des Sources,Rue des Cascades,Locale,222.647351702751,Ligne
8830,10043,Boulevard,,Saint-Germain,Boulevard Saint-Germain,Privé / Rue Lauzier,Nationale,72.3598303349752,Ligne
8831,10043,Avenue,,Sirois,Avenue Sirois,Rue J.-Alfred-Mousseau / Rue Monseigneur-Plessis,Locale,207.428477759685,Ligne
8832,10043,Rue,du,Bosquet,Rue du Bosquet,Rue de la Sapinière Sud / Rue des Commandeurs,Locale,220.254806214336,Ligne
8833,10043,Rue,des,Jésuites,Rue des Jésuites,Rue Monseigneur-Carbonneau,Locale,49.55719766998,Ligne
8834,10043,Rue,de la,Normandie,Rue de la Normandie,Rue Pierre-Laporte / Rue d'Alsace,Locale,76.5301632986371,Ligne
8835,10043,Rue,des,Hérons,Rue des Hérons,Rue des Faisans / Rue des Tourterelles,Locale,192.815115569296,Ligne
8836,10043,Avenue,,Ross,Avenue Ross,Rue Michel-Brûlé / Rue des Faisans,Collectrice municipale,217.1717617372,Ligne
8837,10043,Rue,,Tessier,Rue Tessier,Boulevard de la Rivière / Montée Sainte-Odile / Rue des Faisans,Collectrice municipale,323.628518618153,Ligne
8838,10043,Rue,des,Faisans,Rue des Faisans,Rue Tessier / Rue des Perdrix,Locale,84.6172415463894,Ligne
8839,10043,Avenue,,Ross,Avenue Ross,Rue Michel-Brûlé / Rue Tessier,Collectrice municipale,81.6284116979499,Ligne
8840,10043,Rue,de la,Normandie,Rue de la Normandie,Rue de la Bretagne / Rue de la Touraine,Locale,64.9499524563634,Ligne
8841,10043,Rue,de la,Bretagne,Rue de la Bretagne,Rue de la Normandie,Locale,81.2822658228475,Ligne
8842,10043,Rue,,Duberger,Rue Duberger,2e Rue Ouest / Rue Dubé,Locale,70.2758338068642,Ligne
8843,10043,Rue,,Michel-Brûlé,Rue Michel-Brûlé,2e Rue Ouest / Rue Dubé,Locale,68.807089404581,Ligne
8844,10043,Rue,,Dubé,Rue Dubé,Rue Duberger / Rue Michel-Brûlé,Locale,189.807288968947,Ligne
8845,10043,Boulevard,de la,Rivière,Boulevard de la Rivière,Montée Sainte-Odile / Rue Gosselin / Rue Tessier,Régionale,425.407818755645,Ligne
8846,10043,Rue,du,Marquis-de-Vaudreuil,Rue du Marquis-de-Vaudreuil,Rue De Beauharnois,Locale,115.129764513646,Ligne
8847,10043,Rue,,De Beauharnois,Rue De Beauharnois,Rue du Marquis-de-Vaudreuil,Locale,246.207484115157,Ligne
