Nom Bibliothèque	Secteur	Titre	Nombre de prêt	Nombre de document	Lien au catalogue
Bibliothèque du Boisé	Jeunes - Documentaires - Livres d'images	Lili ne veut pas se coucher /Dominique de Saint Mars ; [illustrations de] Serge Bloch ; [inspiré par Astrapi].	7	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1286640
Bibliothèque du Boisé	Jeunes - DVD / Blu-Ray	The Garfield show: pup in the pound (DVD)[videorecording].	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2280126
Bibliothèque du Boisé	Adultes - Cours de langue	Living Language French.Beginner to advanced[kit] /edited by Shaina Malkin, Christine Boucher and Cindy Hazelton.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2179884
Bibliothèque du Boisé	Adultes - Cours de langue	Living Language French.Beginner[kit] /edited by Shaina Malkin and Christine Boucher.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2246957
Bibliothèque du Boisé	Jeunes - DVD / Blu-Ray	Des mamans pour Mars[enregistrement vidéo] =Mars needs moms /réalisation, Simon Wells ; scénario, Simon Wells, Wendy Wells.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2254031
Bibliothèque du Boisé	Jeunes - DVD / Blu-Ray	Allez, hop, Garfield![enregistrement vidéo] =Ready, set, Garfield! /réalisation, Philippe Vidal ; développé par Philippe Vidal, Robert Réa, Steve Balissat.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2323068
Bibliothèque du Boisé	Jeunes - Aide aux devoirs	Plus de 30 tests pour se préparer et réussir!.Mathématique /Colette Laberge, Stéphane Vallée ; [illustrations, Agathe Bray-Bourret et Julien Del Busso].	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2251891
Bibliothèque du Boisé	Jeunes - Aide aux devoirs	Croque-math, 2e, 4e[-5e] année :cahier d'activités mathématiques pour les enfants de 7[-11] ans.	6	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1802522
Bibliothèque du Boisé	Adultes - DVD / Blu-Ray	Prince of Persia.The sands of time[enregistrement vidéo] =Prince of Persia.Les sables du temps /scénario de Boaz Yakin, Doug Miro & Carlo Bernard ; un film de Mike Newell.	6	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1942856
Bibliothèque du Boisé	Jeunes - Documentaires - Livres d'images	Lili est harcelée à l'école /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2318320
Bibliothèque du Boisé	Jeunes - Aide aux devoirs	Croque-anglais /Suzanne Fournier, Charles Côté.	6	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1803929
Bibliothèque du Boisé	Jeunes - DVD / Blu-Ray	Le roi lion[enregistrement vidéo] =The lion king /réalisation, Roger Allers, Rob Minkoff ; scénario, Irene Mecchi, Jonathan Roberts, Linda Woolverton.	5	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2281042
Bibliothèque du Boisé	Tout-petits - DVD / Blu-Ray	[Thomas & ses amis].Joyeux Noël Thomas![enregistrement vidéo] =Thomas & friends.Merry Christmas Thomas! /produced by Nicole Stinn ; written by Sharon Miller, Lizzie Ennever ; directed by Greg Tiernan.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2270712
Bibliothèque du Boisé	Tout-petits - DVD / Blu-Ray	Vive les fêtes![enregistrement vidéo] :un film avec Caillou = Caillou's holiday movie /réalisation, Nick Rijgersberg ; scénario, Peter Svatek.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2423664
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	Les héritiers du fleuve.1,1887-1893 /Louise Tremblay-D'Essiambre.	9	10	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2404543
Bibliothèque de Pointe-aux-Trembles	Adultes - Nouveautés	Les héritiers du fleuve.3,1918-1929 /Louise Tremblay-D'Essiambre.	7	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2441946
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	Les héritiers du fleuve.2,1898-1914 /Louise Tremblay-D'Essiambre.	7	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2410973
Bibliothèque de Pointe-aux-Trembles	Adultes - Nouveautés	Mensonges sur le Plateau Mont-Royal.2,La biscuiterie : roman historique /Michel David.	7	9	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2436372
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	La grange d'en haut.1,Faut marier Héléna /Micheline Dalpé.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2405824
Bibliothèque de Pointe-aux-Trembles	Adultes - Cours de langue	L'espagnol[ensemble multi-supports] /par Francisco Javier Antón Martínez ; illustrations de J.-L. Goussé.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1386980
Bibliothèque de Pointe-aux-Trembles	Adultes - Documentaires	Scott 2014 standard postage stamp catalogue /editor, James E. Kloetzel.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2388135
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	Mensonges sur le Plateau Mont-Royal.1,Un mariage de raison : roman historique /Michel David.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2403174
Bibliothèque de Pointe-aux-Trembles	Adultes - Documentaires	L'anglais d'Amérique[ensemble multi-supports] /par David Applefield ; illustrations, J.-L. Goussé.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1754566
Bibliothèque de Pointe-aux-Trembles	Jeunes - Jeux	La course aux fromages[jeu] :2 à 4 joueurs : 4 à 8 ans.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1379036
Bibliothèque de Pointe-aux-Trembles	Jeunes - Nouveautés	Galette est fier de lui! /[texte de] Lina Rousseau ; [illustrations de] Marie-Claude Favreau.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2437882
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	Mémoires d'un quartier.5,Adrien, 1962-1963 /Louise Tremblay-D'Essiambre.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1926079
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans	L'étrange voyage de monsieur Daldry :roman /Marc Levy.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2180654
Bibliothèque de Pointe-aux-Trembles	Jeunes - Nouveautés	Au loup![ensemble multi-supports] :3 histoires à lire et à écouter /sous la direction littéraire de Céline Murcier.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2412586
Bibliothèque de Pointe-aux-Trembles	Adultes - Nouveautés	Les héritiers du fleuve.2,1898-1914 /Louise Tremblay-D'Essiambre.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2410973
Bibliothèque de Pointe-aux-Trembles	Adultes - Romans québécois	Malphas.1,Le cas des casiers carnassiers /Patrick Senécal.	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2269870
Bibliothèque de Pointe-aux-Trembles	Jeunes - Aide aux devoirs	Je lis et je comprends :cahier de compréhension de lecture /Lucie Rivest ; collaboration, Hélène Morasse ; [illustrations, Hélène Lafond].	4	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1983920
Bibliothèque de Pointe-aux-Trembles	Jeunes - BD	Léon à son meilleur!.4 /par Annie Groovie.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1991574
Bibliothèque de Pointe-aux-Trembles	Adultes - Nouveautés	Plaines d'Abraham. 1, La bataille de l'amour 	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2468585
Bibliothèque de Pointe-aux-Trembles	Adultes - Nouveautés	Nos 1200 coups de coeur :l'indispensable pour choisir sa prochaine destination... /rédaction, Pierre Josse [et dix-neuf autres].	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2426505
Bibliothèque de Rivière-des-Prairies	Adultes - Cours de langue	Espagnol pratique de base[ensemble multi-supports] :[débutant] /par Maria Jiménez et Justino Gracia Barron.	7	14	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1298700
Bibliothèque de Rivière-des-Prairies	Adultes - BD	Secrets.Le serpent sous la glace /dessin, Milan Jovanovic ; scénario, Frank Giroud.	6	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1378059
Bibliothèque de Rivière-des-Prairies	Adultes - BD	Les passagers du vent	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1254733
Bibliothèque de Rivière-des-Prairies	Jeunes - DVD	Les Schtroumpfs[enregistrement vidéo] :Un chant de Noël = The Smurfs : a Christmas carol /[réalisation, Raja Gosnell ; histoire, J. David Stem, David N. Weiss ; scénario, J. David Stem ... et al.].	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2412867
Bibliothèque de Rivière-des-Prairies	Jeunes - DVD	Les Schtroumpfs[enregistrement vidéo] :la légende du cavalier fantôme = The Smurfs : the legend of smurfy hollow /réalisation, Stephan Franck ; scénario, Todd Berger.	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2412870
Bibliothèque de Rivière-des-Prairies	Adultes - Nouveautés	La veuve du boulanger :roman /Denis Monette.	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2466496
Bibliothèque de Rivière-des-Prairies	Jeunes - DVD	Dragons[enregistrement vidéo] =How to train your dragon /réalisation, Chris Sanders, Dean DeBlois ; scénario, Cressida Cowell.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2457872
Bibliothèque de Rivière-des-Prairies	Jeunes - Mangas	Naruto.45,Konoha, théâtre de guerre!! /Masashi Kishimoto ; [traduit et adapté en français par Sébastien Bigini].	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1914912
Bibliothèque de Rivière-des-Prairies	Jeunes - Mangas	One piece.68,Alliance entre pirates /Eiichiro Oda ; [traduction, Djamel Rabahi et Julien Favereau].	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2431534
Bibliothèque de Rivière-des-Prairies	Adultes - Romans	Le tigre blanc :roman /Aravind Adiga ; traduit de l'anglais (Inde) par Annick Le Goyat.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1754640
Bibliothèque de Rivière-des-Prairies	Jeunes - Romans pré-ado	Le karatéka /Joceline Sanschagrin ; ill. de Pierre Pratt.	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1012000
Bibliothèque de Rivière-des-Prairies	Jeunes - Aide aux devoirs	Le petit prof aide aux devoirs /Françoise Tchou ; [ouvrage conçu et réalisé par Michel Brindamour ; recherche et rédaction, Françoise Tchou ; illustrations, Christine Battuz].	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1431321
Bibliothèque de Rivière-des-Prairies	Adultes - Romans québécois	Les soeurs Beaudry.2,Les violons se sont tus /Micheline Dalpé	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2340379
Bibliothèque de Rivière-des-Prairies	Jeunes - Jeux vidéo sur console	LEGO Star wars.III.The clone wars[ressource électronique (Wii)]	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2320015
Bibliothèque de Rivière-des-Prairies	Jeunes - BD - Fiction	Max et Lili ont des pouvoirs magiques /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2361983
Bibliothèque de Rivière-des-Prairies	Jeunes - BD - Fiction	Max se bagarre /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch ; [inspiré par Astrapi].	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1217848
Bibliothèque de Rivière-des-Prairies	Jeunes - BD - Fiction	Lili est stressée par la rentrée /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2259190
Bibliothèque de Rivière-des-Prairies	Adultes - Cours de langue	L'anglais par l'humour[ensemble multi-supports] :400 histoires et mots d'esprit pour déjouer les pièges de la langue /par Henri Yvinec ; illustrations de A. Minescaut	4	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1308783
Bibliothèque de Rivière-des-Prairies	Adolescents - Romans	The lying game.3,Action ou vérité /Sara Shepard ; traduit de l'américain par Isabelle Troin.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2379096
Bibliothèque de Rivière-des-Prairies	Jeunes - Documentaires	Halloween fantastique.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1248555
Bibliothèque de Verdun	Adultes - Disques compacts	L'intégrale, 1975-1989[enregistrement sonore] /Sylvain Lelièvre.	9	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2154892
Bibliothèque de Verdun	Adultes - DVD	The BRD trilogy[videorecording]  /written by Rainer Werner Fassbinder, Pea Frèohlich, Peter Mèarthesheimer ; director, Rainer Werner Fassbinder.	8	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1937611
Bibliothèque de Verdun	Jeunes - Jeux	Allez les escargots  [jeu] : à vos marques- prêts?- rampez!	7	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2352102
Bibliothèque de Verdun	Jeunes - DVD	Passe-Partout.[1][enregistrement vidéo] :épisodes 1 à 25 /[présenté par] le Ministère de l'éducation du Québec ; responsable de projet, Laurent Lachance.	6	14	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1452405
Bibliothèque de Verdun	Adultes - DVD	Seinfeld.7,Saison 8[enregistrement vidéo] =Seinfeld. 7, Season 8 /créé par Larry David, Jerry Seinfeld.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1511251
Bibliothèque de Verdun	Adolescents - BD	Thorgal /[scénario de] Van Hamme ; [dessins de] Rosinski.	6	20	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2146635
Bibliothèque de Verdun	Jeunes - DVD	Les visiteurs[enregistrement vidéo] /réalisation, Jean-Marie Poiré ; scénario, Jean-Marie Poiré, Christian Clavier.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2150550
Bibliothèque de Verdun	Jeunes - Jeux	Perplexus rookie  [jeu] 	5	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2423143
Bibliothèque de Verdun	Jeunes - DVD	Les visiteurs 2[enregistrement vidéo] :les couloirs du temps /réalisation, Jean-Marie Poiré ; scénario, Christian Clavier, Jean-Marie Poiré.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2150552
Bibliothèque de Verdun	Adultes - DVD - Coffret	Prison break.Season one[enregistrement vidéo] /created by Paul Scheuring.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1515454
Bibliothèque de Verdun	Jeunes - DVD	La chasse aux oeufs[enregistrement vidéo] =Egg hunt.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1597786
Bibliothèque de Verdun	Jeunes - DVD - Nouveautés	Hercule[enregistrement vidéo] =Hercules /réalisation de John Musker & Ron Clements.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2467838
Bibliothèque de Verdun	Jeunes - Jeux	King of Tokyo [jeu] 	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2353757
Bibliothèque de Verdun	Adultes - DVD - Nouveautés	Cartographie des nuages[enregistrement vidéo] = Cloud atlas	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2395611
Bibliothèque de Verdun	Adultes - DVD	New York[videorecording] :a documentary film /produced by Lisa Ades and Ric Burns ; directed by Ric Burns ; co-director, Lisa Ades ; written by Ric Burns and James Sanders.	4	7	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2165102
Bibliothèque de Verdun	Jeunes - BD	Les p'tits diables.17,Frère adoré chéri de mon coeur! /scénario & dessin, Olivier Dutto.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2453441
Bibliothèque de Verdun	Adultes - DVD	The whole Bean[enregistrement vidéo] /direction, John Birkin, Paul Weiland ; written by Richard Curtis, Robin Driscoll, Rowan Atkinson.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1469669
Bibliothèque de Verdun	Adultes - DVD	Tous les soleils[enregistrement vidéo] =Silence of love /scénario et réalisation, Philippe Claudel.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2267809
Bibliothèque de Verdun	Adultes - Romans	Morte saison /Jack Ketchum ; traduit de l'anglais (États-Unis) par Benoît Domis ; introduction, Douglas E. Winter ; postface, Jack Ketchum.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1600323
Bibliothèque de Verdun	Adultes - DVD	American roots music[videorecording] /director, Jim Brown ; writer, Charles Wolfe ; narration, Kris Kristofferson.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2121384
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Lou!.2,Mortebouse /Julien Neel.	5	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1398715
Bibliothèque de L'Île-des-Sœurs	Adultes - Romans	Les dames du lac :roman /Marion Zimmer Bradley ; trad. de l'américain par Brigitte Chabrol.	5	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1013194
Bibliothèque de L'Île-des-Sœurs	Jeunes - Romans	Noémie /Gilles Tibo ; ill. Louise-Andrée Laliberté.	5	18	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2165443
Bibliothèque de L'Île-des-Sœurs	Jeunes - Livres d'images (Albums)	Tendre nounou /raconté et illustré par Debi Gliori ; [traduit par Marie Bour].	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1458449
Bibliothèque de L'Île-des-Sœurs	Jeunes - Livres d'images (Albums)	Mimi-la-Nuit /Marie-Louise Gay.	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1165147
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Le retour de la momie qui pue qui tue /scénario et dessin, Midam.	4	3	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1473795
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Les p'tits diables.9,Interdit aux soeurs! /scénario & dessin, Olivier Dutto.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1832631
Bibliothèque de L'Île-des-Sœurs	Jeunes - DVD - Coffret	Geronimo Stilton.3[enregistrement vidéo] /réalisation, Guy Vasilovich ; idée originale, Elisabetta Dami.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2343706
Bibliothèque de L'Île-des-Sœurs	Jeunes - DVD	Les nouvelles aventures de Lucky Luke[enregistrement vidéo].	4	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2166018
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Lou!.6,L'âge de cristal /Julien Neel.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2372182
Bibliothèque de L'Île-des-Sœurs	Jeunes - Romans	Les bons plans de Charlie Jackson pour avoir de super notes /Tommy Greenwald ; traduit de l'américain par Virginie Cantin ; [illustrations, J.-P. Coovert].	4	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2450790
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Les légendaires.4,Le réveil du Kréa-Kaos /Patrick Sobral	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1414019
Bibliothèque de L'Île-des-Sœurs	Jeunes - DVD	Les Schtroumpfs[enregistrement vidéo] =The Smurfs /réalisation, Raja Gosnell ; histoire, J. David Stem, David N. Weiss ; scénario, J. David Stem ... [et al.].	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2274179
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Les p'tits diables.1,De quelle planète tu viens? /scénario & dessin, Olivier Dutto.	4	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1370537
Bibliothèque de L'Île-des-Sœurs	Adultes - Documentaires	Facebook marketing all-in-one for dummies /by Amy Porterfield, Phyllis Khare, and Andrea Vahl.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2386050
Bibliothèque de L'Île-des-Sœurs	Adultes - DVD	Big History[enregistrement vidéo]	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2454038
Bibliothèque de L'Île-des-Sœurs	Jeunes - BD	Astérix et Cléopâtre /texte de Goscinny ; dessins de Uderzo.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2123002
Bibliothèque de L'Île-des-Sœurs	Jeunes - Livres d'images (Albums)	Un conte de Petit Ours /Anthony Browne ; [texte traduit de l'anglais].	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2444687
Bibliothèque de L'Île-des-Sœurs	Jeunes - Livres d'images (Albums)	Pierre la Lune /texte d'Alice Brière-Haquet ; illustrations de Célia Chauffrey.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1933414
Bibliothèque de L'Île-des-Sœurs	Jeunes - Nouveautés	Mimi joue au foot /Lucy Cousins.	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2463062
Bibliobus	Jeunes - BD	Les nombrils.6,Un été trop mortel! /[illustrations de] Delaf & [texte de] Dubuc.	6	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2423736
Bibliobus	Jeunes - BD	Les p'tits diables.8,Une soeur ça suffit!!! /scénario & dessin, Olivier Dutto.	5	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1756438
Bibliobus	Jeunes - BD	Les nombrils.5,Un couple d'enfer /[illustrations de] Delaf ; [texte de] Dubuc.	5	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2267803
Bibliobus	Jeunes - BD	Album Garfield.33 /[par Jim Davis ; version française, Marc Alain].	3	8	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1576767
Bibliobus	Jeunes - Romans enfants	Max et Lili ont des pouvoirs magiques /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	3	6	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2361983
Bibliobus	Jeunes - DVD	La maison des contes[enregistrement vidéo] =Eleonore's secret /réalisation, Dominique Monfery ; scénario, Anik Leray, Alexandre Reverend.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2113695
Bibliobus	Jeunes - BD	Yes, I can! /dessin, Midam, Adam et Julien Mariolle ; scénario, Midam et Patelin.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2426029
Bibliobus	Jeunes - Romans enfants	Winx club.19,La poussière de fée /[novélisation, Sophie Marvaud].	3	5	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1578651
Bibliobus	Jeunes - BD	Bonjour les vacances!	3	1	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2349041
Bibliobus	Jeunes - BD	Watergate /dessin, Midam ... [et al.] ; scénario, Midam et Thitaume.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2414258
Bibliobus	Jeunes - Romans enfants	Max veut sauver les animaux /[texte de] Dominique de Saint Mars ; [illustrations de] Serge Bloch.	3	4	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b2180070
Bibliobus	Jeunes - Romans pré-ado	Un coeur dans les palmiers /Émilie Rivard.	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1984259
Bibliobus	Jeunes - BD	Tamara.2,C'est bon l'amour! /[illustrations de] Darasse ; [texte de] Zidrou	3	2	Lien URL:http://nelligan.ville.montreal.qc.ca/search~S58*frc/?searchtype=.&searcharg=b1358682
