ï»¿OBJECTID,NBRE_SORTIE,MODELE,PROP,ID_POT_INC,PRISE_SORZ,ANNEE_INSTALL,MUNICIPALITE 
18842,2 sorties,CONCORD-D67M,VILLE,13P0706,2,1920,37067
21996,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5251,1,2012,37067
22423,3 sorties,DAIGLE-D67M-PREMIER,VILLE,12P1083,1,2010,37067
27237,3 sorties,,VILLE,12P1089,2,2013,37067
19079,3 sorties,MCAVITY-M67B,VILLE,23P2296,2,2003,37067
19340,2 sorties,LUDLOW,VILLE,12P0476,2,1960,37067
19506,3 sorties,CONCORD D67M PREMIER,VILLE,23P2458,2,1996,37067
20004,2 sorties,MCAVITY-M67,VILLE,24P1428,2,1989,37067
21000,2 sorties,LUDLOW,VILLE,42P1026,2,1970,37067
21498,3 sorties,MCAVITY-M67B,VILLE,13P1012,2,2010,37067
17562,2 sorties,CONCORD D67M PREMIER,VILLE,11P0004,2,1989,37067
18060,3 sorties,MCAVITY-BRIGADIERM67,VILLE,26P0018,2,1960,37067
18226,2 sorties,MCAVITY-M67,VILLE,54P2012,2,1991,37067
18558,2 sorties,DAIGLE-D67M,VILLE,12P0446,2,1960,37067
19363,2 sorties,CANRON-CT,VILLE,12P0376,2,1970,37067
20857,2 sorties,SENTINEL,VILLE,42P3084,2,2000,37067
21355,3 sorties,MCAVITY-BRIGADIERM67,VILLE,54P0008,2,2006,37067
21521,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0860,2,2008,37067
21570,3 sorties,MCAVITY-M67,VILLE,24P1118,2,2000,37067
21853,2 sorties,CANRON-CT,VILLE,37P0024,2,1969,37067
22019,3 sorties,CONCORD D67M PREMIER,VILLE,26P0459,2,2010,37067
47323,3 sorties,,VILLE,26P0547,1,2017,37067
17468,3 sorties,CONCORD D67M PREMIER,VILLE,11P0838,2,2008,37067
17797,2 sorties,CONCORD-D67M,VILLE,11P0402,2,1960,37067
18132,2 sorties,LUDLOW,VILLE,43P3064,2,1970,37067
18793,2 sorties,LUDLOW,VILLE,13P0312,2,1930,37067
19457,3 sorties,MCAVITY-M67,VILLE,23P2320,2,1980,37067
19789,2 sorties,CONCORD D67M PREMIER,VILLE,11P0662,2,2000,37067
42511,,,VILLE,15P9119,2,,37067
61744,,,VILLE,37P0670,1,2020,37067
67744,,,VILLE,11P1151,,2023,37067
21547,2 sorties,MCAVITY-M67,VILLE,23P2304,2,1976,37067
21784,2 sorties,DAIGLE-D67M,VILLE,12P1042,2,1950,37067
24034,3 sorties,,VILLE,13P1077,1,2014,37067
28445,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,42P5362,1,2014,37067
32859,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,12P1101,1,2015,37067
42105,3 sorties,MUELLER,VILLE,37P0654,1,2017,37067
20124,3 sorties,MCAVITY-BRIGADIERM67,VILLE,61P0242,2,1974,37067
20453,2 sorties,LUDLOW,VILLE,12P0868,2,1960,37067
20714,3 sorties,CONCORD D67M PREMIER,VILLE,26P0238,2,1975,37067
20788,2 sorties,DAIGLE-D67M,VILLE,42P3070,2,1990,37067
21120,3 sorties,CONCORD D67M PREMIER,VILLE,42P2276,2,2004,37067
21378,2 sorties,CANRON-CT,VILLE,43P2158,2,1950,37067
17491,3 sorties,MCAVITY-BRIGADIERM67,VILLE,15P0012,2,2004,37067
17774,2 sorties,DAIGLE-D67M,VILLE,43P2186,2,1990,37067
18438,3 sorties,CONCORD D67M PREMIER,VILLE,43P4056,2,1980,37067
19434,3 sorties,MCAVITY-M67B,VILLE,25P0058,2,2001,37067
19483,2 sorties,LUDLOW,VILLE,12P0278,2,1960,37067
20098,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P1114,2,2004,37067
46115,3 sorties,,VILLE,43P5319,1,2016,37067
20147,2 sorties,CANRON-CT,VILLE,61P0114,2,1980,37067
20196,2 sorties,CANRON-CT,VILLE,12P0052,2,1970,37067
20479,2 sorties,LUDLOW,VILLE,12P0646,2,1950,37067
20737,2 sorties,LUDLOW,VILLE,42P4004,2,1970,37067
21143,2 sorties,DAIGLE-D67M,VILLE,42P2004,2,1990,37067
40090,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,37P0648,1,2016,37067
17748,2 sorties,MCAVITY-M59M,VILLE,26P0288,2,1966,37067
18009,2 sorties,CANRON-CT,VILLE,43P1088,2,1980,37067
18507,2 sorties,SENTINEL,VILLE,54P2114,2,1980,37067
18673,2 sorties,CONCORD D67M PREMIER,VILLE,13P0284,2,1930,37067
18750,3 sorties,MCAVITY-M67,VILLE,23P2186,2,2002,37067
19171,2 sorties,CANRON-CT,VILLE,24P1202,2,1971,37067
21329,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0568,2,2008,37067
25242,3 sorties,CONCORD D67M PREMIER,VILLE,43P5268,1,2013,37067
19248,2 sorties,MCAVITY-M59M,VILLE,25P0044,2,1996,37067
19414,2 sorties,CONCORD-D67M,VILLE,11P0538,2,1992,37067
19912,3 sorties,CONCORD D67M PREMIER,VILLE,37P0140,2,1987,37067
20173,2 sorties,LUDLOW,VILLE,12P0434,1,2014,37067
20837,3 sorties,CONCORD D67M PREMIER,VILLE,11P0016,2,2001,37067
21163,2 sorties,LUDLOW,VILLE,42P2032,2,1970,37067
18109,3 sorties,MCAVITY-M67,VILLE,26P0318,2,1993,37067
18601,3 sorties,MUELLER,VILLE,12P0948,2,1970,37067
18607,2 sorties,CONCORD D67M PREMIER,VILLE,12P0922,2,1950,37067
18650,2 sorties,CANRON-CT,VILLE,24P1176,2,1985,37067
18773,2 sorties,MCAVITY-M67,VILLE,23P2316,2,1976,37067
18822,2 sorties,CONCORD D67M PREMIER,VILLE,37P0402,2,1995,37067
39288,3 sorties,MUELLER,VILLE,42P5380,1,2016,37067
20814,2 sorties,CANRON,VILLE,42P5160,2,1970,37067
21306,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0870,2,2009,37067
21312,3 sorties,CONCORD D67M PREMIER,VILLE,11P0878,2,2009,37067
21478,2 sorties,CANRON-CT,VILLE,61P0091,2,1974,37067
21976,3 sorties,MCAVITY-BRIGADIERM67,VILLE,23P2514,2,2004,37067
36085,,,VILLE,42P5355,2,,37067
19099,2 sorties,CONCORD-D67M,VILLE,23P2196,2,1991,37067
19148,2 sorties,AUTRE,VILLE,24P1584,2,1971,37067
19271,2 sorties,DROLET-400,VILLE,24P1388,2,1984,37067
19314,2 sorties,CONCORD D67M PREMIER,VILLE,11P0509,2,2004,37067
19812,2 sorties,DAIGLE-D67M,VILLE,37P0072,2,1988,37067
20765,2 sorties,CONCORD D67M PREMIER,VILLE,42P5182,1,1990,37067
17966,2 sorties,LUDLOW,VILLE,13P0244,2,1950,37067
18040,2 sorties,CONCORD-D67M,VILLE,13P0190,2,1950,37067
18458,2 sorties,LUDLOW,VILLE,43P4072,2,1970,37067
18630,2 sorties,CANRON-CT,VILLE,24P1512,2,1978,37067
18799,2 sorties,CONCORD D67M PREMIER,VILLE,13P0526,2,1920,37067
19122,2 sorties,CANRON-C61A,VILLE,23P2464,2,1987,37067
21286,3 sorties,MCAVITY-BRIGADIERM67,VILLE,13P0984,2,2009,37067
59746,,,VILLE,13P1202,1,2021,37067
19291,2 sorties,LUDLOW,VILLE,24P1526,2,1997,37067
19463,3 sorties,MCAVITY-M67,VILLE,23P2410,2,1992,37067
19881,2 sorties,CANRON-CT,VILLE,61P0202,2,1985,37067
19955,3 sorties,MCAVITY-BRIGADIERM67,VILLE,61P0045,2,1974,37067
20545,2 sorties,CANRON-CT,VILLE,11P0262,2,1970,37067
20622,3 sorties,AUTRE,VILLE,54P7036,2,2003,37067
17399,2 sorties,MCAVITY-M67,VILLE,13P1068,2,0,37067
17817,2 sorties,CANRON-CT,VILLE,43P1076,2,1980,37067
17940,2 sorties,CANADA IRON,VILLE,43P3038,2,1980,37067
17989,2 sorties,CONCORD-D67M,VILLE,13P0624,2,1930,37067
18481,3 sorties,MUELLER,VILLE,43P4106,1,2019,37067
18530,2 sorties,CANRON-C61A,VILLE,11P0350,2,1960,37067
20522,2 sorties,CONCORD-D67M,VILLE,11P0164,2,1991,37067
20645,3 sorties,MUELLER,VILLE,54P7092,2,2003,37067
21186,2 sorties,CANRON-CT,VILLE,13P0722,2,1989,37067
37293,3 sorties,MUELLER,VILLE,26P0518,1,2015,37067
19391,3 sorties,MCAVITY-M67,VILLE,24P1062,2,2000,37067
19440,2 sorties,MCAVITY-M59M,VILLE,23P2216,2,1994,37067
19932,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0836,2,2006,37067
19981,2 sorties,MCAVITY-M67,VILLE,61P0247,2,1990,37067
20104,2 sorties,SENTINEL,VILLE,61P0228,2,1995,37067
20473,3 sorties,LUDLOW,VILLE,12P0834,2,1950,37067
18089,2 sorties,LUDLOW,VILLE,13P0180,2,1950,37067
18338,2 sorties,SENTINEL,VILLE,61P0012,2,1995,37067
18836,2 sorties,LUDLOW,VILLE,12P0448,2,1950,37067
19085,3 sorties,MCAVITY-M67B,VILLE,23P2402,2,1998,37067
19334,3 sorties,MCAVITY,VILLE,26P0072,2,1993,37067
19583,2 sorties,CANRON-CT,VILLE,61P0056,2,1974,37067
21243,3 sorties,CONCORD D67M PREMIER,VILLE,43P9042,2,2007,37067
21255,3 sorties,MCAVITY-BRIGADIERM67,VILLE,43P5184,2,2007,37067
24836,3 sorties,CONCORD D67M PREMIER,VILLE,43P5260,1,2013,37067
32069,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,26P0480,1,2014,37067
19832,2 sorties,CANRON-CT,VILLE,61P0184,2,1974,37067
20508,2 sorties,CANRON-C61A,VILLE,11P0326,2,1960,37067
20745,2 sorties,CANRON-CT,VILLE,42P5068,2,1970,37067
20757,2 sorties,DAIGLE-D67M,VILLE,42P5194,2,1990,37067
20994,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P9108,2,1970,37067
21006,2 sorties,LUDLOW,VILLE,42P1012,2,1970,37067
17519,2 sorties,MCAVITY-M67,VILLE,54P9011,2,1987,37067
17568,2 sorties,CANRON-CT,VILLE,61P0163,2,1974,37067
17697,2 sorties,DAIGLE-D67M,VILLE,13P0648,2,1920,37067
18730,2 sorties,AUTRE,VILLE,23P2068,2,1966,37067
19191,2 sorties,CANRON-CT,VILLE,24P1348,2,1987,37067
19228,2 sorties,LUDLOW,VILLE,12P0324,2,1960,37067
21847,3 sorties,MCAVITY-M67,VILLE,54P0040,2,2009,37067
21896,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,13P1063,1,2011,37067
64143,3 sorties,,VILLE,25P1228,1,2022,37067
19726,2 sorties,MCAVITY-M67,VILLE,54P6034,2,1966,37067
20224,2 sorties,LUDLOW,VILLE,12P0568,2,2000,37067
20353,3 sorties,LUDLOW,VILLE,13P0346,2,1998,37067
20851,2 sorties,DAIGLE-D67M,VILLE,42P3100,2,1995,37067
21349,3 sorties,CONCORD D67M PREMIER,VILLE,42P5260,2,2009,37067
21398,2 sorties,DROLET-400,VILLE,13P0612,2,1930,37067
17711,2 sorties,CONCORD-D67M,VILLE,11P0416,2,1991,37067
17960,2 sorties,CANRON-CT,VILLE,13P0082,2,1970,37067
18289,2 sorties,MCAVITY-M67,VILLE,24P1180,2,1988,37067
18301,2 sorties,CANRON-CT,VILLE,24P1198,2,1986,37067
18538,3 sorties,MCAVITY-M67,VILLE,24P1048,2,1995,37067
18550,2 sorties,MCAVITY-M67,VILLE,37P0374,2,1988,37067
21882,3 sorties,CONCORD D67M PREMIER,VILLE,26P0436,1,2012,37067
51339,3 sorties,MUELLER,VILLE,54P0063,1,2020,37067
57339,3 sorties,MUELLER,VILLE,23P2552,1,2016,37067
19371,2 sorties,CANRON-CT,VILLE,12P0350,2,1970,37067
19383,2 sorties,MCAVITY-M67,VILLE,24P1038,2,1993,37067
19620,3 sorties,MUELLER,VILLE,12P0478,1,2024,37067
19632,2 sorties,LUDLOW,VILLE,12P0312,2,1960,37067
20957,3 sorties,CONCORD D67M PREMIER,VILLE,42P2236,2,2002,37067
21206, , ,VILLE,13P0652,2,1920,37067
17897,2 sorties,CANADA IRON,VILLE,13P0004,2,1970,37067
18352,3 sorties,MCAVITY-M67,VILLE,61P0207,2,1990,37067
18893,2 sorties,CANRON-CT,VILLE,24P1168,2,1982,37067
18942,3 sorties,MCAVITY-M67,VILLE,23P2204,2,1986,37067
18979,2 sorties,CONCORD D67M PREMIER,VILLE,24P1056,2,1996,37067
19975,2 sorties,CONCORD D67M PREMIER,VILLE,61P0111,2,1990,37067
27635,3 sorties,CONCORD D67M PREMIER,VILLE,15P0093,1,2014,37067
50947,3 sorties,,VILLE,42P5353,1,2014,37067
56947,3 sorties,,VILLE,11P1127,1,2021,37067
20024,2 sorties,CANRON-CT,VILLE,54P2066,2,1979,37067
20565,3 sorties,MUELLER,VILLE,54P8066,2,2003,37067
20602,3 sorties,MUELLER,VILLE,54P7074,2,2003,37067
21598,2 sorties,CANRON-CT,VILLE,11P0378,2,1970,37067
21647,3 sorties,MCAVITY-M67,VILLE,23P2128,2,1960,37067
21684,2 sorties,LUDLOW,VILLE,12P0714,2,1960,37067
17505,3 sorties,MCAVITY-BRIGADIERM67,VILLE,26P0400,2,2007,37067
17754,2 sorties,DAIGLE-D67M,VILLE,13P0134,2,1984,37067
17760,2 sorties,CANRON-CT,VILLE,26P0216,2,1974,37067
17997,2 sorties,LUDLOW,VILLE,13P0614,2,1930,37067
18003,3 sorties,CONCORD D67M PREMIER,VILLE,13P0408,1,2019,37067
18252,2 sorties,CANRON-CT,VILLE,12P0924,2,1970,37067
21341,3 sorties,MCAVITY-BRIGADIERM67,VILLE,42P5220,2,2007,37067
21590,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,43P5277,1,2017,37067
21839,3 sorties,MCAVITY-M67B,VILLE,11P1002,2,2011,37067
68949,3 sorties,,VILLE,13P1211,1,2023,37067
71362,3 sorties,,VILLE,11P1161,1,2023,37067
19675,2 sorties,CANRON-CT,VILLE,12P0088,2,1970,37067
19918,2 sorties,CONCORD-D67M,VILLE,37P0130,2,1987,37067
19924,2 sorties,CANRON-CT,VILLE,37P0154,2,1975,37067
20161,2 sorties,CANRON-CT,VILLE,12P0086,2,1970,37067
20167,2 sorties,LUDLOW,VILLE,12P0420,2,1960,37067
20416,2 sorties,CANRON-CT,VILLE,54P4062,2,1974,37067
17605,2 sorties,CANRON-CT,VILLE,43P1106,2,1970,37067
18146,2 sorties,CANRON-CT,VILLE,43P5062,2,1950,37067
18644,2 sorties,CANRON-CT,VILLE,24P1208,2,1986,37067
19769,2 sorties,AUTRE,VILLE,11P0176,2,1960,37067
19775,2 sorties,CONCORD-D67M,VILLE,11P0228,2,1991,37067
20267,3 sorties,AUTRE,VILLE,54P7102,2,2003,37067
44114,3 sorties,MUELLER,VILLE,43P5312,1,2017,37067
44120,3 sorties,MUELLER,VILLE,43P5318,1,2017,37067
54940,,,VILLE,37P0624,,,37067
20310,2 sorties,MCAVITY-M67,VILLE,54P6060,2,1968,37067
20316,2 sorties,MCAVITY-M59M,VILLE,54P6066,2,1978,37067
20808,2 sorties,CANRON,VILLE,42P5152,2,1970,37067
21933,3 sorties,CONCORD D67M PREMIER,VILLE,11P9164,2,2005,37067
21939,2 sorties,CANRON-C61A,VILLE,13P0740,2,1920,37067
22431,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,11P1040,1,2013,37067
17462,3 sorties,MCAVITY-BRIGADIERM67,VILLE,43P5208,2,2007,37067
17705,2 sorties,LUDLOW,VILLE,43P2060,2,1950,37067
18295,2 sorties,MCAVITY-M67,VILLE,24P1128,2,1989,37067
18544,2 sorties,MCAVITY-M59M,VILLE,26P0056,2,1994,37067
19377,2 sorties,CANRON-CT,VILLE,12P0360,2,1984,37067
19626,2 sorties,LUDLOW,VILLE,12P0454,2,1970,37067
19869,2 sorties,LUDLOW-OR-90-PORTE,VILLE,11P0368,2,1960,37067
20459,2 sorties,LUDLOW,VILLE,12P0856,2,1998,37067
20708,2 sorties,CANRON-C61,VILLE,26P0090,2,1982,37067
21541,3 sorties,CONCORD D67M PREMIER,VILLE,37P0080,2,2000,37067
21790,2 sorties,CONCORD D67M PREMIER,VILLE,37P0612,2,2001,37067
44512,3 sorties,MUELLER,VILLE,11P1092,1,2017,37067
17854,2 sorties,LUDLOW,VILLE,43P3142,2,1970,37067
18395,2 sorties,LUDLOW,VILLE,43P2082,2,1960,37067
18936,3 sorties,CONCORD-D67M,VILLE,11P0688,2,1992,37067
19477,2 sorties,CONCORD D67M PREMIER,VILLE,37P0040,2,1996,37067
20018,2 sorties,MCAVITY-M67,VILLE,54P6020,2,1980,37067
20559,3 sorties,MUELLER,VILLE,54P8074,2,2003,37067
21100,2 sorties,DAIGLE-D67M,VILLE,42P2098,2,1990,37067
21641,2 sorties,CANRON-CT,VILLE,12P0146,2,1984,37067
63347,3 sorties,MUELLER,VILLE,54P0072,1,2022,37067
17668,3 sorties,MUELLER,VILLE,12P0962,1,2018,37067
18000,2 sorties,CONCORD D67M PREMIER,VILLE,13P0396,2,1930,37067
18332,2 sorties,SENTINEL,VILLE,61P0019,2,1995,37067
18664,2 sorties,CONCORD D67M PREMIER,VILLE,11P0038,2,2001,37067
18996,2 sorties,MCAVITY-M67,VILLE,24P1220,2,1985,37067
19328,3 sorties,MCAVITY-M67B,VILLE,25P0076,2,2000,37067
20917,2 sorties,CANRON-CT,VILLE,42P3176,2,1980,37067
21249,2 sorties,CANRON-CT,VILLE,54P0002,2,1980,37067
21581,3 sorties,MCAVITY-M67B,VILLE,25P0074,2,2002,37067
21913,3 sorties,CONCORD D67M PREMIER,VILLE,42P5347,1,2014,37067
47715,3 sorties,,VILLE,11P1096,1,2022,37067
17691,2 sorties,DAIGLE-D67M,VILLE,13P0822,2,1990,37067
18023,2 sorties,MCAVITY,VILLE,43P2018,2,1950,37067
18355,2 sorties,MCAVITY-M67,VILLE,61P0148,2,1990,37067
18687,3 sorties,CONCORD D67M PREMIER,VILLE,37P0071,2,2004,37067
19019,2 sorties,CANRON-CT,VILLE,11P0710,2,1970,37067
19351,2 sorties,CANADA IRON,VILLE,12P0632,2,1950,37067
21558,2 sorties,CANRON-CT,VILLE,24P1562,2,1971,37067
21890,3 sorties,MCAVITY-M67B,VILLE,42P5345,2,2012,37067
63344,3 sorties,MUELLER,VILLE,54P0069,1,2022,37067
19683,2 sorties,CANRON-CT,VILLE,54P5004,2,1974,37067
20015,2 sorties,CANRON-CT,VILLE,12P0154,2,1985,37067
20230,2 sorties,LUDLOW,VILLE,12P0284,2,1960,37067
20562,3 sorties,MUELLER,VILLE,54P8072,2,2003,37067
20894,2 sorties,CANRON-CT,VILLE,42P3200,2,1980,37067
21226,3 sorties,MCAVITY-BRIGADIERM67,VILLE,11P0810,2,2006,37067
18378,2 sorties,CANRON-CT,VILLE,43P2154,2,1950,37067
18710,2 sorties,CANRON-CT,VILLE,24P1122,2,1985,37067
19042,2 sorties,CANRON-CT,VILLE,11P0614,2,1984,37067
19374,2 sorties,CANRON-CT,VILLE,12P0356,2,1982,37067
19543,2 sorties,CANRON-CT,VILLE,61P0071,2,1974,37067
19706,2 sorties,CANRON-C61A,VILLE,12P0218,2,1970,37067
21203, , ,VILLE,35P9117,2,2004,37067
21535,2 sorties,CANRON-CT,VILLE,37P0028,2,1969,37067
21867,3 sorties,AUTRE,VILLE,26P0410,2,2007,37067
19875,2 sorties,LUDLOW,VILLE,12P0654,1,2013,37067
20038,2 sorties,CANRON-CT,VILLE,54P3022,2,1975,37067
20207,2 sorties,CANRON-CT,VILLE,12P0011,2,1970,37067
20539,2 sorties,CANRON-CT,VILLE,11P0272,2,1970,37067
20702,2 sorties,LUDLOW,VILLE,26P0162,2,1995,37067
20871,2 sorties,CANRON,VILLE,42P3114,2,1975,37067
18524,2 sorties,CONCORD-D67M,VILLE,11P0088,2,1994,37067
18856,2 sorties,DAIGLE-D67M,VILLE,37P0064,2,1990,37067
19065,2 sorties,AUTRE,VILLE,23P2028,2,1970,37067
19188,2 sorties,CANRON-CT,VILLE,24P1316,2,1976,37067
19397,3 sorties,MCAVITY-M67,VILLE,24P1156,2,2001,37067
19520,2 sorties,LUDLOW,VILLE,23P2508,2,1987,37067
20725,2 sorties,CANRON-CT,VILLE,42P4060,2,1970,37067
20848,2 sorties,CANADA IRON,VILLE,42P4064,2,1970,37067
21057,2 sorties,CANRON,VILLE,42P5058,2,1970,37067
21389,3 sorties,LUDLOW,VILLE,13P0692,2,1920,37067
32086,3 sorties,MUELLER,VILLE,26P0498,1,2015,37067
19729,2 sorties,MCAVITY-M67B,VILLE,54P6044,2,1988,37067
19852,2 sorties,CANRON-CT,VILLE,12P0110,2,1970,37067
20061,2 sorties,LUDLOW,VILLE,12P0820,2,1950,37067
20184,2 sorties,CANRON-C61A,VILLE,12P0178,2,1970,37067
20393,2 sorties,CONCORD-D67M,VILLE,11P0630,2,1990,37067
20516,2 sorties,CANRON-CT,VILLE,11P0212,2,1970,37067
17499,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P1128,2,2004,37067
17837,2 sorties,MCAVITY-M67,VILLE,26P0154,2,1986,37067
18163,2 sorties,CANRON-CT,VILLE,43P5040,2,1950,37067
18501,2 sorties,MCAVITY-M59M,VILLE,54P2036,2,1964,37067
19165,2 sorties,CANRON-CT,VILLE,24P1560,2,1974,37067
19829,2 sorties,CANRON-CT,VILLE,61P0189,2,1974,37067
20084,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0472,2,2004,37067
20748,2 sorties,CANRON,VILLE,42P5074,2,1970,37067
21412,2 sorties,LUDLOW,VILLE,11P0298,2,1960,37067
71356,3 sorties,,VILLE,11P1167,1,2024,37067
17476,3 sorties,MCAVITY-M67B,VILLE,11P0848,2,2007,37067
17814,2 sorties,CONCORD D67M PREMIER,VILLE,43P2086,2,1950,37067
18478,2 sorties,LUDLOW,VILLE,43P4100,2,1970,37067
19142,3 sorties,CONCORD-D67M,VILLE,23P2018,2,2001,37067
20771,2 sorties,CANRON-CT,VILLE,26P0198,2,1975,37067
23642,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,25P1203,1,2011,37067
34462,3 sorties,MUELLER,VILLE,25P1217,1,2020,37067
17545,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0554,2,2007,37067
17622,2 sorties,LUDLOW,VILLE,43P1118,2,1950,37067
17791,3 sorties,MUELLER,VILLE,13P0748,1,2022,37067
18209,2 sorties,CONCORD D67M PREMIER,VILLE,12P0770,2,1950,37067
18455,2 sorties,CONCORD-D67M,VILLE,43P4082,2,1950,37067
18873,2 sorties,CONCORD D67M PREMIER,VILLE,13P0508,2,1920,37067
19537,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P0096,2,2003,37067
20376,2 sorties,LUDLOW,VILLE,13P0590,2,1960,37067
21040,2 sorties,CANRON,VILLE,42P5102,2,1970,37067
21458,3 sorties,AUTRE,VILLE,54P7028,2,2003,37067
37688,,,VILLE,11P1067,2,,37067
17522,3 sorties,SENTINEL,VILLE,43P4012,2,2000,37067
17645,2 sorties,CONCORD-D67M,VILLE,13P0694,2,1920,37067
17768,2 sorties,DAIGLE-D67M,VILLE,13P0446,2,1920,37067
18186,2 sorties,CANRON,VILLE,43P4120,2,1950,37067
18309,2 sorties,CONCORD D67M PREMIER,VILLE,24P1456,2,1976,37067
18850,2 sorties,CONCORD D67M PREMIER,VILLE,13P0688,2,1920,37067
21604,2 sorties,CANRON-CT,VILLE,54P4056,2,1964,37067
21727,3 sorties,CONCORD D67M PREMIER,VILLE,42P5328,2,2011,37067
49736,3 sorties,,VILLE,13P1184,1,2015,37067
50941,3 sorties,,VILLE,11P1106,1,2019,37067
18919,2 sorties,LUDLOW,VILLE,11P0754,2,1960,37067
19002,2 sorties,AUTRE,VILLE,24P1380,2,1966,37067
19251,3 sorties,MCAVITY-M67B,VILLE,25P0024,2,2003,37067
19998,2 sorties,MCAVITY-M67,VILLE,24P1288,2,1991,37067
20247,2 sorties,LUDLOW,VILLE,12P0500,2,1960,37067
20330,2 sorties,MCAVITY-M59M,VILLE,54P4008,2,1964,37067
20579,3 sorties,MUELLER,VILLE,54P8032,2,2003,37067
21326,3 sorties,MCAVITY-BRIGADIERM67,VILLE,25P1126,2,2005,37067
47721,3 sorties,MUELLER,VILLE,26P0552,1,2018,37067
17685,3 sorties,MCAVITY-M67,VILLE,26P0292,2,2000,37067
18017,2 sorties,LUDLOW,VILLE,43P2006,2,1950,37067
18232,2 sorties,MCAVITY-M67,VILLE,54P1020,2,1986,37067
18564,2 sorties,LUDLOW,VILLE,12P0268,2,1960,37067
19689,2 sorties,CANRON-CT,VILLE,54P3026,2,1975,37067
19892,2 sorties,CANRON-CT,VILLE,61P0102,2,1989,37067
20685,2 sorties,CANRON-CT,VILLE,13P0516,2,1920,37067
21017,2 sorties,LUDLOW,VILLE,42P1036,2,1970,37067
22013,3 sorties,CONCORD D67M PREMIER,VILLE,13P1073,1,2010,37067
65342,3 sorties,AVK 27-80,VILLE,13P1203,1,2019,37067
17628,2 sorties,DAIGLE-D67M,VILLE,43P1110,2,1990,37067
18624,2 sorties,MCAVITY-M67,VILLE,24P1290,2,1988,37067
18956,2 sorties,MCAVITY-M67,VILLE,23P2156,2,1996,37067
20625,3 sorties,AUTRE,VILLE,54P7030,2,2003,37067
21621,3 sorties,MCAVITY-M67B,VILLE,11P0908,2,2010,37067
26035,3 sorties,CONCORD D67M PREMIER,VILLE,13P1080,1,2013,37067
18315,2 sorties,AUTRE,VILLE,24P1436,2,1966,37067
19311,2 sorties,AUTRE,VILLE,24P1402,2,1976,37067
19606,2 sorties,CANRON-CT,VILLE,37P0014,2,1977,37067
19643,2 sorties,CANRON,VILLE,37P0320,2,1969,37067
19938,3 sorties,MCAVITY-BRIGADIERM67,VILLE,37P0454,2,2004,37067
20639,3 sorties,MUELLER,VILLE,54P7158,2,2003,37067
20934,2 sorties,LUDLOW,VILLE,42P4138,2,1950,37067
21266,3 sorties,MCAVITY-BRIGADIERM67,VILLE,43P5190,2,2007,37067
52939,3 sorties,,VILLE,43P5322,1,2020,37067
17582,2 sorties,CANRON-CT,VILLE,61P0158,2,1974,37067
17831,2 sorties,CANRON-CT,VILLE,43P1026,2,1970,37067
18169,2 sorties,DAIGLE-D67M,VILLE,43P5014,2,1950,37067
18418,3 sorties,MUELLER,VILLE,43P4018,1,2017,37067
19497,3 sorties,MCAVITY-M67,VILLE,23P2244,2,2000,37067
19746,2 sorties,CANRON-CT,VILLE,12P0038,2,1970,37067
20831,2 sorties,DAIGLE-D67M,VILLE,42P3020,2,1990,37067
21080,3 sorties,CONCORD D67M PREMIER,VILLE,42P3015,2,2005,37067
17482,3 sorties,MCAVITY-BRIGADIERM67,VILLE,15P0030,2,2008,37067
18269,3 sorties,MCAVITY-BRIGADIERM67,VILLE,61P9047,2,2004,37067
19105,3 sorties,MCAVITY-M67,VILLE,23P2212,2,2000,37067
20144,2 sorties,CANRON-CT,VILLE,61P0126,2,1980,37067
20433,2 sorties,CANRON-CT,VILLE,12P0116,2,1982,37067
21472,3 sorties,MCAVITY-BRIGADIERM67,VILLE,61P9081,2,2006,37067
21767,3 sorties,MCAVITY-M67B,VILLE,43P5128,2,1950,37067
23636,3 sorties,MCAVITY-BRIGADIERM67B,VILLE,25P1194,1,2013,37067
17877,3 sorties,CANRON-CT,VILLE,43P3027,2,1980,37067
18123,2 sorties,CANRON-CT,VILLE,43P5154,2,1950,37067
18372,3 sorties,MCAVITY-BRIGADIERM67,VILLE,54P2126,2,1974,37067
19205,3 sorties,CONCORD D67M PREMIER,VILLE,37P0096,2,2003,37067
