annee,arrondissement,code_type_base_demande,nombre_permis_emis,cout_permis_emis,cout_travaux_estimes
2019,"Outremont","CA, CO, DE, TR",1034,1330864.54,51752305
2019,"Pierrefonds - Roxboro","CA",1252,54818.5,7446050
2019,"Pierrefonds - Roxboro","CO",340,482201.26,77852267
2019,"Pierrefonds - Roxboro","DE",17,5550,
2019,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",222,571215.41,39444914
2019,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",19,15208.92,
2019,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",720,284297.62,28782229
2019,"Rosemont - La Petite-Patrie","CA",191,26744,390223
2019,"Rosemont - La Petite-Patrie","CO",25,2527431.93,224938630
2019,"Rosemont - La Petite-Patrie","DE",20,49801,
2019,"Rosemont - La Petite-Patrie","TR",2105,2531160.02,236482351
2019,"Saint-Laurent","CA, CO, DE, TR",1513,3646975.73,397061999
2019,"Saint-Léonard","CA",97,12409,1051222
2019,"Saint-Léonard","CO",14,667133.07,67338314
2019,"Saint-Léonard","DE",13,8720,
2019,"Saint-Léonard","TR",315,302129.65,28070616
2019,"Verdun","CA, CO, DE, TR",1253,850367.82,80130584
2019,"Ville-Marie","CA",159,8493,9539991
2019,"Ville-Marie","CO",34,19403478.36,1308195447
2019,"Ville-Marie","DE",28,122775.62,
2019,"Ville-Marie","TR",1654,13199673.79,1395532044
2019,"Villeray - Saint-Michel - Parc-Extension","CA",88,9752,72773
2019,"Villeray - Saint-Michel - Parc-Extension","CO",28,1344198.8,69863025
2019,"Villeray - Saint-Michel - Parc-Extension","DE",19,39980.24,
2019,"Villeray - Saint-Michel - Parc-Extension","TR",1491,1814558.41,147221909
2020,"Ahuntsic - Cartierville","CO",13,1193864.94,68772257
2020,"Ahuntsic - Cartierville","DE",17,98414.03,
2020,"Ahuntsic - Cartierville","TR",1110,1292632.92,105203557
2020,"Anjou","CA, CO, DE, TR",465,826975.87,80019667
2020,"Côte-des-Neiges - Notre-Dame-de-Grâce","CO",82,3418529.63,138051639
2020,"Côte-des-Neiges - Notre-Dame-de-Grâce","DE",13,110637.23,
2020,"Côte-des-Neiges - Notre-Dame-de-Grâce","TR",1473,2743514.27,225863742
2020,"L'Île-Bizard - Sainte-Geneviève","CA",342,33045.36,1772118
2020,"L'Île-Bizard - Sainte-Geneviève","CO",53,198887.93,17039084
2020,"L'Île-Bizard - Sainte-Geneviève","DE",15,26000,
2020,"L'Île-Bizard - Sainte-Geneviève","TR",96,125018.85,10922689
2020,"LaSalle","CA",421,518964.11,7546344
2020,"LaSalle","CO",12,2150821.6,189544821
2020,"LaSalle","TR",346,773989.94,77904959
2020,"Lachine","CA",491,315902.75,57244696
2020,"Lachine","CO",38,414058.98,41237875
2020,"Lachine","DE",13,23349.65,
2020,"Lachine","TR",10,1569,85333
2020,"Le Plateau-Mont-Royal","CA, CO, DE, TR",1601,2532439.56,155804546
2020,"Le Sud-Ouest","CA",133,42416.12,487994
2020,"Le Sud-Ouest","CO",22,2306428.87,121768732
2020,"Le Sud-Ouest","DE",17,66670.25,
2020,"Le Sud-Ouest","TR",768,2009808.66,131526563
2020,"Mercier - Hochelaga-Maisonneuve","CA",272,25950,1915579
2020,"Mercier - Hochelaga-Maisonneuve","CO",20,1207519.82,67258464
2020,"Mercier - Hochelaga-Maisonneuve","DE",20,89137.86,
2020,"Mercier - Hochelaga-Maisonneuve","TR",1288,1436049.54,187932420
2020,"Montréal-Nord","CA",236,84704.91,2619309
2020,"Montréal-Nord","CO",11,1517579.54,81453784
2020,"Montréal-Nord","TR",299,750398.89,40210946
2020,"Outremont","CA, CO, DE, TR",705,2444914.88,141288043
2020,"Pierrefonds - Roxboro","CA",1607,83866.5,5393126
2020,"Pierrefonds - Roxboro","CO",340,399560.93,35579328
2020,"Pierrefonds - Roxboro","DE",14,4975,
2020,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",306,446571.95,333080070
2020,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",18,18660.9,
2020,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",696,410493.75,38345887
2020,"Rosemont - La Petite-Patrie","CA",194,28505,639925
2020,"Rosemont - La Petite-Patrie","CO",20,373107.79,27086152
2020,"Rosemont - La Petite-Patrie","DE",28,48202.6,
2020,"Rosemont - La Petite-Patrie","TR",1942,2761298.06,241400751
2020,"Saint-Laurent","CA, CO, DE, TR",1239,4993870.54,516538957
2020,"Saint-Léonard","CA, CO, DE, TR",447,470549.01,43798140
2020,"Verdun","CA, CO, DE, TR",1297,2481289.44,243941305
2020,"Ville-Marie","CA",153,9565,12460017
2020,"Ville-Marie","CO",16,23153824.07,685186105
2020,"Ville-Marie","DE",20,222842.2,
2020,"Ville-Marie","TR",1119,10684238.48,792097272
2020,"Villeray - Saint-Michel - Parc-Extension","CA",97,7236,68508
2020,"Villeray - Saint-Michel - Parc-Extension","CO",19,2790043.81,126624611
2020,"Villeray - Saint-Michel - Parc-Extension","DE",17,20270.3,
2020,"Villeray - Saint-Michel - Parc-Extension","TR",1352,1422890.02,126840618
2021,"Ahuntsic - Cartierville","CO",23,971202.62,81831722
2021,"Ahuntsic - Cartierville","DE",15,51210.58,
2021,"Ahuntsic - Cartierville","TR",1235,1692429.7,179662763
2021,"Anjou","CA, CO, DE, TR",595,2818371.06,200346128
2021,"Côte-des-Neiges - Notre-Dame-de-Grâce","CO",71,1925345.79,81365069
2021,"Côte-des-Neiges - Notre-Dame-de-Grâce","DE",10,59085.9,
2021,"Côte-des-Neiges - Notre-Dame-de-Grâce","TR",1613,2788462.01,191576632
2021,"L'Île-Bizard - Sainte-Geneviève","CA",578,60838.98,3653014
2021,"L'Île-Bizard - Sainte-Geneviève","CO",33,179670.32,16114180
2021,"L'Île-Bizard - Sainte-Geneviève","DE",23,42100,
2021,"L'Île-Bizard - Sainte-Geneviève","TR",85,25882.39,2308483
2021,"LaSalle","CA",432,411940.92,4429934
2021,"LaSalle","CO",18,2340350.11,216867642
2021,"LaSalle","TR",511,444423.72,49372635
2021,"Lachine","CA",312,158171.2,11795968
2021,"Lachine","CO",33,4230804.17,98078129
2021,"Lachine","DE",14,170388.16,
2021,"Lachine","TR",198,329815.49,24045458
2021,"Le Plateau-Mont-Royal","CA",157,17770,344640
2021,"Le Plateau-Mont-Royal","CO",17,854222.58,49372516
2021,"Le Plateau-Mont-Royal","DE",16,122921.01,
2021,"Le Plateau-Mont-Royal","TR",1612,1936920.27,141927071
2021,"Le Sud-Ouest","CA",121,58797,636076
2021,"Le Sud-Ouest","CO",26,2902697.09,255812927
2021,"Le Sud-Ouest","DE",20,149000.4,
2021,"Le Sud-Ouest","TR",937,1734204.72,164928445
2021,"Mercier - Hochelaga-Maisonneuve","CA",1011,88663,1749380
2021,"Mercier - Hochelaga-Maisonneuve","CO",34,2139504.67,245451508
2021,"Mercier - Hochelaga-Maisonneuve","DE",25,142790.47,
2021,"Mercier - Hochelaga-Maisonneuve","TR",1377,1460017.67,144135743
2021,"Montréal-Nord","CA",256,119193.93,12946108
2021,"Montréal-Nord","CO",10,1732342.14,145404112
2021,"Montréal-Nord","TR",333,276682.28,23500892
2021,"Outremont","CA, CO, DE, TR",884,2000651.85,161227574
2021,"Pierrefonds - Roxboro","CA",1611,93619.48,9993679
2021,"Pierrefonds - Roxboro","CO",328,719153.85,45867497
2021,"Pierrefonds - Roxboro","DE",14,6260,
2021,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",357,1156180.5,90247122
2021,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",26,37576.72,
2021,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",793,1178184.58,100170757
2021,"Rosemont - La Petite-Patrie","CA",251,37066,1912945
2021,"Rosemont - La Petite-Patrie","CO",17,661978.02,99280674
2021,"Rosemont - La Petite-Patrie","DE",25,197552.41,
2021,"Rosemont - La Petite-Patrie","TR",2282,2545595.31,229246352
2021,"Saint-Laurent","CA, CO, DE, TR",1348,2893607.65,239445312
2021,"Saint-Léonard","CA",141,28491.08,2240166
2021,"Saint-Léonard","CO",21,447315.43,45637887
2021,"Saint-Léonard","DE",19,13660,
2021,"Saint-Léonard","TR",338,418810.47,42232156
2021,"Verdun","CA, CO, DE, TR",1292,2197133.37,206840424
2021,"Ville-Marie","CA",140,9382.8,25142177
2021,"Ville-Marie","CO",25,12055984.66,249556235
2021,"Ville-Marie","DE",22,191058.8,
2021,"Ville-Marie","TR",1241,20042352.17,1261611045
2021,"Villeray - Saint-Michel - Parc-Extension","CA",94,13603,458137
2021,"Villeray - Saint-Michel - Parc-Extension","CO",18,1818984.37,64912859
2021,"Villeray - Saint-Michel - Parc-Extension","DE",19,37696.34,
2021,"Villeray - Saint-Michel - Parc-Extension","TR",1563,1732236.47,131996769
2022,"Ahuntsic - Cartierville","CO, DE, TR",1141,2134895.53,252002750
2022,"Anjou","CA, CO, DE, TR",477,561530.71,47636437
2022,"Côte-des-Neiges - Notre-Dame-de-Grâce","CA",12,5040,555261
2022,"Côte-des-Neiges - Notre-Dame-de-Grâce","CO",34,1422978.67,69447086
2022,"Côte-des-Neiges - Notre-Dame-de-Grâce","DE",12,56374.1,
2022,"Côte-des-Neiges - Notre-Dame-de-Grâce","TR",1439,3457709.96,258037633
2022,"L'Île-Bizard - Sainte-Geneviève","CA",439,72418.11,2897977
2022,"L'Île-Bizard - Sainte-Geneviève","CO",17,86795.45,6126613
2022,"L'Île-Bizard - Sainte-Geneviève","DE",11,29900,
2022,"L'Île-Bizard - Sainte-Geneviève","TR",85,55743.58,5043806
2022,"LaSalle","CA, CO, TR",795,1912335.6,110294079
2022,"Lachine","CA",217,109696.6,1945325
2022,"Lachine","CO",27,551997.53,34848257
2022,"Lachine","DE",11,119405.49,
2022,"Lachine","TR",230,220596.44,20811025
2022,"Le Plateau-Mont-Royal","CA",115,11915,217840
2022,"Le Plateau-Mont-Royal","CO",13,848733.64,28226639
2022,"Le Plateau-Mont-Royal","DE",17,121907.14,
2022,"Le Plateau-Mont-Royal","TR",1564,2692712.64,469212625
2022,"Le Sud-Ouest","CA",118,19468.15,16561479
2022,"Le Sud-Ouest","CO",20,2763877.42,181893015
2022,"Le Sud-Ouest","DE",21,77703.97,
2022,"Le Sud-Ouest","TR",872,1823290.5,198698130
2022,"Mercier - Hochelaga-Maisonneuve","CA",2184,182932.08,2118186
2022,"Mercier - Hochelaga-Maisonneuve","CO",32,2796471.22,145996638
2022,"Mercier - Hochelaga-Maisonneuve","DE",25,58212.05,
2022,"Mercier - Hochelaga-Maisonneuve","TR",1596,3657449.12,231622423
2022,"Montréal-Nord","CA",196,61659.09,4192724
2022,"Montréal-Nord","CO",17,241858.88,9621407
2022,"Montréal-Nord","TR",372,308807.47,25140999
2022,"Outremont","CA, DE, TR",757,3560061.4,141267676
2022,"Pierrefonds - Roxboro","CA",1375,77721,8578795
2022,"Pierrefonds - Roxboro","CO",316,402370.45,28364602
2022,"Pierrefonds - Roxboro","DE",11,3820,
2022,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",229,896121.4,483110298
2022,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",15,19809,
2022,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",716,539731.58,58045715
2022,"Rosemont - La Petite-Patrie","CA",163,27557,1116231
2022,"Rosemont - La Petite-Patrie","CO",31,1506681.21,66780571
2022,"Rosemont - La Petite-Patrie","DE",27,57817,
2022,"Rosemont - La Petite-Patrie","TR",2089,28487224.08,203578509
2022,"Saint-Laurent","CA, CO, DE, TR",1328,3736016.11,362222945
2022,"Saint-Léonard","CA, CO, DE, TR",498,656693.52,63564633
2022,"Verdun","CO, DE, TR",1335,1605313.02,143881148
2022,"Ville-Marie","CA, CO, DE, TR",1381,16278623.39,972538197
2022,"Villeray - Saint-Michel - Parc-Extension","CA",96,7841,107587
2022,"Villeray - Saint-Michel - Parc-Extension","CO",19,943671.4,27112684
2022,"Villeray - Saint-Michel - Parc-Extension","DE",11,19906,
2022,"Villeray - Saint-Michel - Parc-Extension","TR",1242,1382253.7,162875094
2023,"Ahuntsic - Cartierville","CA",38,3072,81814
2023,"Ahuntsic - Cartierville","CO",13,1257731.28,152135016
2023,"Ahuntsic - Cartierville","DE",18,48247.32,
2023,"Ahuntsic - Cartierville","TR",1089,1910141.72,247765037
2023,"Anjou","CA, CO, DE, TR",437,736856.05,66939646
2023,"Côte-des-Neiges - Notre-Dame-de-Grâce","CA",268,45785.56,6416855
2023,"Côte-des-Neiges - Notre-Dame-de-Grâce","CO",17,3955294.74,182974493
2023,"Côte-des-Neiges - Notre-Dame-de-Grâce","DE",18,109904.83,
2023,"Côte-des-Neiges - Notre-Dame-de-Grâce","TR",1089,3127999.79,274542014
2023,"L'Île-Bizard - Sainte-Geneviève","CA, CO, DE, TR",436,259722.08,20177132
2023,"LaSalle","CA",246,178327.88,3393492
2023,"LaSalle","CO",11,407541.32,13215486
2023,"LaSalle","TR",429,559075.64,56699569
2023,"Lachine","CA, CO, DE, TR",497,2277497.43,181110149
2023,"Le Plateau-Mont-Royal","CA, CO, DE, TR",1646,1959949.88,164093091
2023,"Le Sud-Ouest","CA",102,22188.79,1076438
2023,"Le Sud-Ouest","CO",21,2486881.04,98785960
2023,"Le Sud-Ouest","DE",14,87560.22,
2023,"Le Sud-Ouest","TR",765,2036759.31,135497247
2023,"Mercier - Hochelaga-Maisonneuve","CA",1299,142909.86,10880168
2023,"Mercier - Hochelaga-Maisonneuve","CO",24,3720186.22,315897363
2023,"Mercier - Hochelaga-Maisonneuve","DE",29,66260,
2023,"Mercier - Hochelaga-Maisonneuve","TR",1301,1325364.36,141682695
2023,"Montréal-Nord","CA, CO, TR",516,1113693.46,119166827
2023,"Outremont","CA, CO, DE, TR",681,1847724.39,179236622
2023,"Pierrefonds - Roxboro","CA",1155,62650,6109946
2023,"Pierrefonds - Roxboro","CO",348,537062.31,107471881
2023,"Pierrefonds - Roxboro","DE",12,5660,
2023,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",138,451733.31,18334404
2023,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",14,46720.72,
2023,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",578,620170.77,62385942
2023,"Rosemont - La Petite-Patrie","CA, CO, DE, TR",2029,6183558.87,785903357
2023,"Saint-Laurent","CA, CO, DE, TR",1289,6151091.98,587350065
2023,"Saint-Léonard","CA, CO, DE, TR",512,1253870.82,88515389
2023,"Verdun","CA, CO, DE, TR",1240,2066941.67,197826300
2023,"Ville-Marie","CA",121,9917.78,44209763
2023,"Ville-Marie","CO",13,2869588.2,119946021
2023,"Ville-Marie","DE",13,32204,
2023,"Ville-Marie","TR",1218,8833804.34,743077254
2023,"Villeray - Saint-Michel - Parc-Extension","CA, CO, DE, TR",1293,2248086.03,162715922
2024,"Ahuntsic - Cartierville","CA",235,26192,280934
2024,"Ahuntsic - Cartierville","CO",27,1282961.4,33629193
2024,"Ahuntsic - Cartierville","DE",12,59676.45,
2024,"Ahuntsic - Cartierville","TR",1142,2610467.94,266413223
2024,"Anjou","CA, CO, DE, TR",558,763980.91,79169806
2024,"Côte-des-Neiges - Notre-Dame-de-Grâce","CA, CO, DE, TR",1406,7664106.72,517075431
2024,"L'Île-Bizard - Sainte-Geneviève","CA, CO, DE, TR",431,213415.54,14873644
2024,"LaSalle","CA",263,230508.36,4196182
2024,"LaSalle","CO",14,1292011.25,96005067
2024,"LaSalle","TR",452,831638.21,89554608
2024,"Lachine","CA",189,91083.59,2276780
2024,"Lachine","CO",39,1792267.94,112728843
2024,"Lachine","DE",17,134113.38,
2024,"Lachine","TR",243,581976.41,64270545
2024,"Le Plateau-Mont-Royal","CA, CO, DE, TR",1385,2809266.8,205792605
2024,"Le Sud-Ouest","CA",100,15964,17465836
2024,"Le Sud-Ouest","CO",22,861709.7,51581114
2024,"Le Sud-Ouest","DE",22,268621.99,
2024,"Le Sud-Ouest","TR",786,2037680.67,165518264
2024,"Mercier - Hochelaga-Maisonneuve","CA",796,108696.51,15450543
2024,"Mercier - Hochelaga-Maisonneuve","CO",25,1844665.94,147539708
2024,"Mercier - Hochelaga-Maisonneuve","DE",18,52523,
2024,"Mercier - Hochelaga-Maisonneuve","TR",1309,3669620.46,328275504
2024,"Montréal-Nord","CA, CO, TR",489,787912.03,84165777
2024,"Outremont","CA, CO, DE, TR",664,1146455.78,52375646
2024,"Pierrefonds - Roxboro","CA",956,75575.56,6828213
2024,"Pierrefonds - Roxboro","CO",302,4002351.45,174034635
2024,"Pierrefonds - Roxboro","DE",13,5335,
2024,"Rivière-des-Prairies - Pointe-aux-Trembles","CO",161,2035325.6,119612832
2024,"Rivière-des-Prairies - Pointe-aux-Trembles","DE",23,21513.72,
2024,"Rivière-des-Prairies - Pointe-aux-Trembles","TR",547,793783.78,65323527
2024,"Rosemont - La Petite-Patrie","CA",192,48245,1534511
2024,"Rosemont - La Petite-Patrie","CO",36,1717667.39,74867552
2024,"Rosemont - La Petite-Patrie","DE",28,125477,
2024,"Rosemont - La Petite-Patrie","TR",1857,2312791.94,186326422
2024,"Saint-Laurent","CA, CO, DE, TR",1260,10042367.31,280537153
2024,"Saint-Léonard","CA, CO, DE, TR",516,807753.43,57255535
2024,"Verdun","CA, CO, DE, TR",1207,1280743.3,95370473
2024,"Ville-Marie","CA",177,13245,23129919
2024,"Ville-Marie","CO",19,3963611.53,182943884
2024,"Ville-Marie","DE",22,48211,
2024,"Ville-Marie","TR",1340,19914744.3,1051653849
2024,"Villeray - Saint-Michel - Parc-Extension","CA",85,10063,87106
2024,"Villeray - Saint-Michel - Parc-Extension","CO",17,1027147.99,44931655
2024,"Villeray - Saint-Michel - Parc-Extension","DE",16,56828.94,
2024,"Villeray - Saint-Michel - Parc-Extension","TR",1278,1541683.06,131020812
2025,"Ahuntsic - Cartierville","CA, CO, TR",29,148496.47,7092626
2025,"Anjou","CO, TR",19,12984.89,1188526
2025,"Côte-des-Neiges - Notre-Dame-de-Grâce","CA, CO, TR",31,3391494.71,69878276
2025,"L'Île-Bizard - Sainte-Geneviève","CA",4,,
2025,"LaSalle","CA, TR",18,3388.44,306825
2025,"Lachine","CA, CO, TR",11,92664.76,8863289
2025,"Le Plateau-Mont-Royal","CA, DE, TR",60,83785.61,7458245
2025,"Le Sud-Ouest","CA, CO, DE, TR",29,316062.97,26759623
2025,"Mercier - Hochelaga-Maisonneuve","CA, DE, TR",75,32006.65,2818926
2025,"Montréal-Nord","CA, TR",7,,
2025,"Outremont","CA, TR",14,31104.32,3030239
2025,"Pierrefonds - Roxboro","CA, CO",42,4884.61,345087
2025,"Rivière-des-Prairies - Pointe-aux-Trembles","CO, TR",8,,
2025,"Rosemont - La Petite-Patrie","CA, TR",39,40030.54,1801821
2025,"Saint-Laurent","CA, TR",18,186052.16,20620562
2025,"Saint-Léonard","CA, TR",10,57513.88,5775087
2025,"Verdun","CO, TR",22,24952.67,2304252
2025,"Ville-Marie","CA, CO, TR",49,506769.77,32868729
2025,"Villeray - Saint-Michel - Parc-Extension","CA, CO, TR",25,136441.35,11977619
