MODE_GEST,NO_ID_MGE,NM_ID_MGE,DT_CRE,STATUT,DTMAJ_STA,NO_GES_MGE 
06,1365,BEAUREGARD,2016-09-16,A,,050
06,1366,RIVIÈRE-MISTASSINI 'B',2016-09-16,A,,050
06,1367,RIVIÈRE-MISTASSINI 'C',2016-09-16,A,,050
06,1368,RIVIÈRE-MISTASSINI 'D',2016-09-16,A,,050
06,1369,RIVIÈRE-MISTASSINI 'F',2016-09-16,A,,050
06,1370,RIVIÈRE-MISTASSINI 'E',2016-09-16,A,,050
06,1371,ASSIGNY,2016-09-16,A,,050
06,1372,ASSIGNY 'A',2016-09-16,A,,050
06,1373,ASSIGNY 'B',2016-09-16,A,,050
06,1374,ASSIGNY 'C',2016-09-16,A,,050
06,1375,ASSIGNY 'D',2016-09-16,A,,050
06,1377,DE-QUEN 'C',2016-09-16,A,,050
06,1378,HUDON,2016-09-16,A,,050
06,1379,CONSTANTIN,2016-09-16,A,,050
06,1381,RIVIÈRE-AUX-ANGLAIS 'I',2016-09-16,A,,050
06,1382,RIVIÈRE-AUX-ANGLAIS 'J',2016-09-16,A,,050
06,1383,LAFLÈCHE 'C',2016-09-16,A,,050
06,1384,BOWMAN,2016-09-16,A,,050
06,1385,BOWMAN 'A',2016-09-16,A,,050
06,1386,BOWMAN 'B',2016-09-16,A,,050
06,1387,BOWMAN 'C',2016-09-16,A,,050
06,1388,ASSELIN 'A',2016-09-16,A,,050
06,1389,LAC-PROVENCHER 'D',2016-09-16,A,,050
06,1390,LAC-PESETONE,2016-09-16,A,,050
06,1391,MORENCY 'K',2016-09-16,A,,050
06,1392,MORENCY 'L',2016-09-16,A,,050
06,1393,MORENCY 'M',2016-09-16,A,,050
06,1394,MORENCY 'N',2016-09-16,A,,050
06,1395,HAMILTON 'B',2016-09-16,A,,050
06,1396,HAMILTON 'C',2016-09-16,A,,050
06,1397,HAMILTON 'D',2016-09-16,A,,050
06,1398,HAMILTON 'E',2016-09-16,A,,050
06,1399,MORENCY 'O',2016-09-16,A,,050
06,1320,RHÉAUME,2016-09-16,A,,050
50,068,LAC-MALAKISIS (DU),2016-09-30,A,,053
50,066,JACKRABBIT,2016-09-30,A,,053
50,064,MARCEL-LÉGER (ANCIENNEMENT ÎLE-AUX-STERNES),2016-09-30,A,,053
50,059,COUCHEPAGANICHE (DE),2016-09-30,A,,053
50,060,ERNEST-LEPAGE,2016-09-30,A,,053
50,063,IRÉNÉE-MARIE,2016-09-30,A,,053
50,058,CLAUDE-MELANÇON,2016-09-30,A,,053
50,067,LIONEL-CINQ-MARS,2016-09-30,A,,053
50,062,ÎLE-BRION (DE L'),2016-09-30,A,,053
50,065,THOMAS-STERRY-HUNT (INTERNATIONALE),2016-09-30,A,,053
50,061,G.-OSCAR-VILLENEUVE,2016-09-30,A,,053
50,069,LOUIS-OVIDE-BRUNET,2016-09-30,A,,053
50,6921,CHÊNAIE-DES-ÎLES-FINLAY,2016-09-30,A,,053
50,113,MATAMEC (DE LA),2016-09-30,A,,053
50,072,MICOCOULIER (DU),2016-09-30,A,,053
06,1400,BONNE 'B',2016-11-25,A,,050
06,1401,HARLAY,2016-11-25,A,,050
06,1402,RIVIÈRE-MISTASSIBI-NORD-EST 'D',2016-11-25,A,,050
06,1403,RIVIÈRE-MISTASSIBI-NORD-EST 'E',2016-11-25,A,,050
15,1439,Forêt ancienne du Lac-Bib,2017-01-20,A,2023-08-28,050
15,1459,Forêt ancienne Gérald-Landry,2017-01-20,A,2023-08-28,050
15,1473,Forêt refuge de la Rivière-Laflamme,2017-01-20,A,2023-08-28,050
15,1525,Forêt rare de la Rivière-Péribonka,2017-01-20,A,2023-08-28,050
15,1532,Forêt ancienne du Réservoir-Pipmuacan,2017-01-20,A,2023-08-28,050
15,1537,Forêt ancienne du Lac-Édouard,2017-01-20,A,2023-08-28,050
15,1546,Forêt refuge du Grand-Lac-du-Pin-Rouge,2017-01-20,A,2023-08-28,050
15,1570,Forêt rare du Lac-du-Pasteur,2017-01-20,A,2023-08-28,050
15,1580,Forêt ancienne du Lac-Malcouronné,2017-01-20,A,2023-08-28,050
80,1021,MRC CHARLEVOIX (MASSIF),2017-03-31,A,,300
59,R713,,2017-02-07,A,,050
50,071,MANCHE-D'ÉPÉE (DE),2016-10-14,A,,053
59,R700,,2017-02-07,A,,050
59,R723,,2017-02-07,A,,050
59,R734,,2017-02-07,A,,050
54,6845,ALBANEL-TÈMISCAMIE-OTISH,2017-09-22,A,,053
54,6789,ANNEAUX-FORESTIERS,2017-09-22,A,,053
54,4836,BAIE DE BOATSWAIN,2017-09-22,A,,053
54,4859,BASSES COLLINES DU LAC GUERNESÉ,2017-09-22,A,,053
54,7009,BASSES-COLLINES-DU-LAC-AU-SORCIER,2017-09-22,A,,053
54,7018,BASSES-COLLINES-DU-LAC-COUCOU,2017-09-22,A,,053
54,7004,BASSES-COLLINES-DU-RUISSEAU-SERPENT,2017-09-22,A,,053
54,6705,BRÛLIS DU LAC FRÉGATE,2017-09-22,A,,053
54,7005,BRÛLIS-DU-LAC-OSKÉLANÉO,2017-09-22,A,,053
54,4856,BUTTES DU LAC AUX SAUTERELLES,2017-09-22,A,,053
54,7075,BUTTES-DU-LAC-MONTJOIE,2017-09-22,A,,053
54,7010,CANYON-DE-LA-RIVIÈRE-AUX-RATS,2017-09-22,A,,053
54,4860,COLLINES DU BRADOR,2017-09-22,A,,053
54,4839,COLLINES DE MUSKUCHII,2017-09-22,A,,053
54,4858,CÔTE D'HARRINGTON HARBOUR,2017-09-22,A,,053
54,16542,CÔTE-DE-CHARLEVOIX,2017-09-22,A,,053
54,7097,DOMAINE-LA-VÉRANDRYE,2017-09-22,A,,053
54,6701,DRUMLINS DU LAC CLÉRAC,2017-09-22,A,,053
54,6790,DUNES-DE-LA-RIVIÈRE-ATTIC,2017-09-22,A,,053
54,6788,ESKER-MISTAOUAC,2017-09-22,A,,053
54,5157,FORÊT PICHÉ-LEMOINE,2017-09-22,A,,053
54,7087,GRANDES-PILES,2017-09-22,A,,053
54,7109,HIRONDELLE,2017-09-22,A,,053
54,6702,LAC BERTÉ,2017-09-22,A,,053
54,5156,KAKINWAWIGAK,2017-09-22,A,2018-08-14,053
54,4853,LAC GENSART,2017-09-22,A,,053
54,6708,LAC MÉNISTOUC,2017-09-22,A,,053
54,6700,LAC ONISTAGANE,2017-09-22,A,,053
54,5158,LAC OPASATICA,2017-09-22,A,,053
54,4842,LAC PASTEUR,2017-09-22,A,,053
54,6711,LAC SAINT-CYR,2017-09-22,A,,053
54,5153,LAC TAIBI,2017-09-22,A,,053
54,6712,LAC WETETNAGAMI,2017-09-22,A,,053
54,7013,LAC-NÉMISCACHINGUE,2017-09-22,A,,053
54,5160,MARAIS DU LAC PARENT,2017-09-22,A,,053
54,4855,MASSIF DES LACS BELMONT ET MAGPIE,2017-09-22,A,,053
54,16513,MICHEAL-DUNN,2017-09-22,A,,053
54,7024,MONTAGNE-DU-DIABLE,2017-09-22,A,,053
54,7022,MONT-O'BRIEN,2017-09-22,A,,053
54,4852,MONTS GROULX,2017-09-22,A,,053
54,7074,MONT-SAINTE-MARIE,2017-09-22,A,,053
54,15895,ÎLE-AUX-LIÈVRES,2017-09-22,A,,053
54,7008,ÎLES-DU-KIAMIKA,2017-09-22,A,,053
54,6706,ÎLES DE L'EST DE PIPMUACAN,2017-09-22,A,,053
54,6833,OPÉMICAN,2017-09-22,A,,053
54,7011,PAAKUMSHUMWAAU-MAATUSKAAU,2017-09-22,A,,053
54,6703,PAUL-PROVENCHER,2017-09-22,A,,053
54,4837,PÉNINSULE DE MINISTIKAWATIN,2017-09-22,A,,053
54,4838,PLAINE DE LA MISSISICABI,2017-09-22,A,,053
54,7015,PLATEAU-DE-LA-PIERRICHE,2017-09-22,A,,053
54,5154,MORAINE-D'HARRICANA,2017-09-22,A,2018-08-14,053
54,6710,RUISSEAU NIQUET,2017-09-22,A,,053
54,7875,SAMUEL-DE-CHAMPLAIN,2017-09-22,A,,053
54,6919,SEIGNEURIE-DE-TRITON,2017-09-22,A,,053
54,7006,SIKITAKAN SIPI,2017-09-22,A,,053
54,7089,STATION-DE-BIOLOGIE-DES-LAURENTIDES,2017-09-22,A,,053
54,6704,VALLÉE DE LA RIVIÈRE GODBOUT,2017-09-22,A,,053
54,4857,VALLÉE DE LA RIVIÈRE NATASHQUAN,2017-09-22,A,,053
54,7023,VALLÉE-DE-LA-RIVIÈRE-MAGANASIPI,2017-09-22,A,,053
54,7021,VALLÉE-TOUSIGNANT,2017-09-22,A,,053
54,6956,WANAKI,2017-09-22,A,,053
54,5155,WASKAGANISH ,2017-09-22,A,,053
15,1046,Forêt ancienne de l' Étang-du-Camp,2018-01-04,A,2023-08-28,050
66,953,LAC-CONGRE,2018-03-14,A,,050
69,000,DROIT NON EN VIGUEUR,2018-03-29,A,,050
50,4861,PAUL-PROVENCHER,2016-09-30,A,,053
50,5151,DU RUISSEAU-CLINCHAMP,2016-09-30,A,,053
50,070,LOUIS-ZÉPHIRIN-ROUSSEAU,2016-09-30,A,,053
06,1414,LAC-CROCHE,2017-01-31,A,,050
06,1415,LAC-DES-DEUX-MILLES,2017-01-31,A,,050
02,006,HYDROGRAPHIE ET LISIÈRE BOISÉE,2017-02-21,A,,050
53,6729,HABITAT FLORISTIQUE MERRITT-LYNDON-FERLAND,2017-06-01,A,,053
80,1030,MRC PAPINEAU,2017-12-14,A,,300
80,1063,MRC HAUTE-CÔTE-NORD,2017-12-14,A,,300
59,004001,,2018-04-16,A,,050
59,004002,,2018-04-16,A,,050
59,010001,,2018-04-16,A,,050
59,011001,,2018-04-16,A,,050
59,062001,,2018-04-16,A,,050
59,R541,,2018-04-16,A,,050
65,597-2,VERGER À GRAINES HUDDERSFIELD,2019-11-08,A,,050
65,611-1,TEST DE DESCENDANCES LAROCHE,2019-11-08,A,,050
65,611-2,TEST DE DESCENDANCES LAROCHE,2019-11-08,A,,050
65,611-3,TEST DE DESCENDANCES LAROCHE,2019-11-08,A,,050
65,386-1,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-2,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-3,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-4,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-5,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-6,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-7,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-8,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-9,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-10,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-11,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,386-12,VERGER À GRAINES LAC DES MARAIS,2019-11-08,A,,050
65,604-1,VERGER À GRAINES RADNOR,2019-11-08,A,,050
65,724-1,VERGER À GRAINES LATOUR,2019-11-08,A,,050
65,724-2,VERGER À GRAINES LATOUR,2019-11-08,A,,050
65,745-1,VERGER À GRAINES DESROBERTS,2019-11-08,A,,050
65,312-1,VERGER À GRAINES ROMIEU,2019-11-08,A,,050
65,353-1,VERGER À GRAINES LEPAGE-THIVIERGE,2019-11-08,A,,050
65,353-2,VERGER À GRAINES LEPAGE-THIVIERGE,2019-11-08,A,,050
65,354-1,VERGER À GRAINES ROBIDOUX,2019-11-08,A,,050
65,372-1,VERGER À GRAINES CHASSEUR,2019-11-08,A,,050
65,372-2,VERGER À GRAINES CHASSEUR,2019-11-08,A,,050
65,372-3,VERGER À GRAINES CHASSEUR,2019-11-08,A,,050
65,374-1,VERGER À GRAINES LAVERGNE,2019-11-08,A,,050
65,376-1,VERGER À GRAINES MONTREUIL,2019-11-08,A,,050
65,377-1,VERGER À GRAINES GABOURY,2019-11-08,A,,050
65,378-1,VERGER À GRAINES GABOURY,2019-11-08,A,,050
65,378-2,VERGER À GRAINES GABOURY,2019-11-08,A,,050
65,315-1,VERGER À GRAINES CHAMPOU,2019-11-08,A,,050
65,315-2,VERGER À GRAINES CHAMPOU,2019-11-08,A,,050
65,315-3,VERGER À GRAINES CHAMPOU,2019-11-08,A,,050
65,315-4,VERGER À GRAINES CHAMPOU,2019-11-08,A,,050
65,315-5,VERGER À GRAINES CHAMPOU,2019-11-08,A,,050
65,356-1,VERGER À GRAINES ROBIDOUX,2019-11-08,A,,050
65,356-2,VERGER À GRAINES ROBIDOUX,2019-11-08,A,,050
65,356-3,VERGER À GRAINES ROBIDOUX,2019-11-08,A,,050
65,654-1,VERGER À GRAINES WATFORD,2019-11-08,A,,050
65,654-2,VERGER À GRAINES WATFORD,2019-11-08,A,,050
65,654-3,TEST PLANTATIONS POS WATFORD,2019-11-08,A,,050
65,654-4,TEST PLANTATIONS POS WATFORD,2019-11-08,A,,050
65,384-1,VERGER À GRAINES LABROSSE,2019-11-08,A,,050
65,367-1,VERGER À GRAINES FONTBRUNE,2019-11-08,A,,050
65,390-1,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-2,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-3,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-4,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-5,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-6,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-7,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,390-8,VERGER À GRAINES VINCELOTTE,2019-11-08,A,,050
65,135-1,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-2,ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-3,TEST DE PROVENANCES ARBORETUM DE DABLON,2019-11-08,A,,050
65,135-4,ARBORETUM DE DABLON,2019-11-08,A,,050
06,1535,NORMANDIN 'A',2023-08-31,A,,050
55,085010,,2023-09-15,A,,050
80,035118,ÉRABLIÈRE V.T. INC.,2022-02-13,A,,051
80,035119,JULIEN PELLETIER,2022-02-13,A,,051
80,035120,NANCY BOIS,2022-02-13,A,,051
80,035121,FERME SEIGNEURIALE CARON INC.,2022-02-13,A,,051
80,035122,RAYMOND PARÉ,2022-02-13,A,,051
80,035123,TRANSPORT ROBERT BLANCHET ET FILS INC.,2022-02-13,A,,051
80,035124,FERME SEIGNEURIALE CARON INC.,2022-02-13,A,,051
80,035125,RÉJEANNE CHOUINARD,2022-02-13,A,,051
80,035127,MAXIME LEBLANC,2022-02-13,A,,051
80,035128,9183-9423 QUEBEC INC.,2022-02-13,A,,051
80,035129,NANCY GOSSELIN ET LOUIS-PHILIPPE LABRECQUE,2022-02-13,A,,051
80,035131,ÉRABLIÈRE PELLETIER ENR.,2022-02-13,A,,051
80,035132,ÉRABLIÈRE V.T. INC.,2022-02-13,A,,051
80,035134,GASTON DAIGLE,2022-02-13,A,,051
80,035135,9074-3774 QUEBEC INC.,2022-02-13,A,,051
80,035136,LES ERABLIERES G.A.B. S.E.N.C.,2022-02-13,A,,051
80,035137,ALAIN PELLETIER,2022-02-13,A,,051
80,035138,HÉLÈNE GAUTHIER ,2022-02-13,A,,051
80,035139,JEAN-DENIS LABONTÉ,2022-02-13,A,,051
80,035140,9344-0030 QUEBEC INC.,2022-02-13,A,,051
80,041001,ÉRABLIÈRE JACQUES ET DENIS POULIN,2022-02-13,A,,051
80,041002,,2022-02-13,A,,051
80,041003,ÉRABLIÈRE CLERMONT PARÉ,2022-02-13,A,,051
80,041006,ÉRABLIÈRE NORMAND ST-ARNAUD,2022-02-13,A,,051
80,041007,,2022-02-13,A,,051
80,041011,ÉRABLIÈRE LISE ALLARD ET NANCY DUPUIS,2022-02-13,A,,051
80,041012,ÉRABLIÈRE YOLAND CONSTANTIN,2022-02-13,A,,051
80,041013,,2022-02-13,A,,051
80,041016,ÉRABLIÈRE RÉAL FRANCOEUR,2022-02-13,A,,051
80,041018,,2022-02-13,A,,051
80,041020,ÉRABLIÈRE JEAN GAUTHIER,2022-02-13,A,,051
80,041022,CABANE DES MARCILS,2022-02-13,A,,051
80,041024,"SUCRERIE PIGNON BLEU, YANNICK LATAILLE",2022-02-13,A,,051
80,041026,ÉRABLIÈRE SYLVAIN LAFRENIÈRE ET GUY PLANTE,2022-02-13,A,,051
80,041027,ÉRABLIÈRE FRANCIS ET MAURICE ST-ARNAUD,2022-02-13,A,,051
80,041029,PIERRE DÉRY LE GRAND PIC INC.,2022-02-13,A,,051
80,041030,,2022-02-13,A,,051
80,041033,,2022-02-13,A,,051
80,041034,ÉRABLIÈRE NICOLAS GALARNEAU ET STÉPHANIE LECLERC,2022-02-13,A,,051
80,041038,ÉRABLIÈRE DYNA ROY ET JACQUES PRONOVOST,2022-02-13,A,,051
80,041039,ÉRABLIÈRE JEAN TOUPIN,2022-02-13,A,,051
80,041040,CORP. DE DÉVELOPPEMENT DU LAC SACCACOMIE INC.,2022-02-13,A,,051
80,041041,,2022-02-13,A,,051
80,042002,ÉRABLIÈRE JEAN-YVES NOBERT,2022-02-13,A,,051
80,042003,ÉRABLIÈRE MICHEL ROCHETTE,2022-02-13,A,,051
80,037052,GESTION SMZ INC.,2022-02-13,A,,051
80,051098,9038-6533 QUEBEC INC. (BENOIT NADEAU),2022-02-13,A,,051
80,051100,9059-5133 QUEBEC INC. (CÔME LACHANCE),2022-02-13,A,,051
80,051101,9344-9478 QUÉBEC INC. (DAVID DOSTIE),2022-02-13,A,,051
80,051108,,2022-02-13,A,,051
80,051116,ÉRABLIÈRE L.R.P. INC.,2022-02-13,A,,051
80,051118,,2022-02-13,A,,051
80,051121,9038-6533 QUEBEC INC. (BENOIT NADEAU),2022-02-13,A,,051
80,051128,,2022-02-13,A,,051
80,051131,ÉRABLIÈRE BLAIS ET FILS,2022-02-13,A,,051
80,051132,JONATHAN BLAIS,2022-02-13,A,,051
80,051133,ÉRABLIÈRE ROY-PHILIPPON S.E.N.C.,2022-02-13,A,,051
80,051134,,2022-02-13,A,,051
80,051135,ENTREPRISES PRÉVOST S.E.N.C.,2022-02-13,A,,051
80,051136,,2022-02-13,A,,051
80,051137,9056-5177 QUEBEC INC. (CHAMPAGNE),2022-02-13,A,,051
80,051144,RENÉ LABRECQUE,2022-02-13,A,,051
80,051151,SUCRERIE 2000 INC.,2022-02-13,A,,051
80,051185,,2022-02-13,A,,051
80,051227,JACQUES FORTIER,2022-02-13,A,,051
80,051250,ÉRABLIÈRE S.A. THERRIEN S.E.N.C.,2022-02-13,A,,051
80,051276,ÉRABLIÈRE L'OR DES MONTS,2022-02-13,A,,051
80,051284,ÉRABLIÈRE LAPIERRE INC.,2022-02-13,A,,051
80,051300,,2022-02-13,A,,051
80,051301,,2022-02-13,A,,051
80,035001,RAYMOND CARON,2022-02-13,A,,051
80,035002,MARCEL RANCOURT,2022-02-13,A,,051
80,035003,JEAN-FRANCOIS DAIGLE,2022-02-13,A,,051
80,035004,ÉRABLIÈRE MARTIN CARON INC.,2022-02-13,A,,051
80,035005,9088-6029 QUEBEC INC.,2022-02-13,A,,051
80,035006,9183-9423 QUEBEC INC.,2022-02-13,A,,051
80,035010,RÉJEAN BILODEAU ET LINDA FORTIN,2022-02-13,A,,051
80,035012,LES ÉRABLIÈRES JPG INC.,2022-02-13,A,,051
80,035013,9245-4958 QUEBEC INC.,2022-02-13,A,,051
80,035014,ÉRABLIÈRE D. ET R. ST-PIERRE INC.,2022-02-13,A,,051
80,035015,GROUPE LACERO INC.,2022-02-13,A,,051
80,035016,GROUPE LACERO INC.,2022-02-13,A,,051
80,035017,NANCY GOSSELIN ET LOUIS-PHILIPPE LABRECQUE,2022-02-13,A,,051
80,035018,ÉRABLIÈRE ALAIN CHOUINARD INC.,2022-02-13,A,,051
80,035019,MATHIEU ST-PIERRE,2022-02-13,A,,051
80,035020,9210-1484 QUEBEC INC.,2022-02-13,A,,051
80,035022,FERME SEIGNEURIALE CARON INC.,2022-02-13,A,,051
80,035023,9108-5266 QUEBEC INC.,2022-02-13,A,,051
80,035024,9344-0030 QUEBEC INC.,2022-02-13,A,,051
80,035026,ERIC CARON,2022-02-13,A,,051
80,035027,ÉRIC CARON,2022-02-13,A,,051
80,035028,JONATHAN BOIS ET MÉLINA PELLETIER,2022-02-13,A,,051
80,035029,GHYSLAIN CARON,2022-02-13,A,,051
80,035030,MARCO BLIER,2022-02-13,A,,051
80,035031,9183-9423 QUEBEC INC.,2022-02-13,A,,051
80,035032,LUC CARON,2022-02-13,A,,051
80,035034,LEO-PAUL THIBAULT,2022-02-13,A,,051
80,035035,9372-1546 QUEBEC INC.,2022-02-13,A,,051
80,035036,MARCEL BILODEAU,2022-02-13,A,,051
80,035037,FERME BOUTIER INC.,2022-02-13,A,,051
80,035038,FERME BOUTIER INC.,2022-02-13,A,,051
80,035039,ÉRABLIÈRE V.T. INC.,2022-02-13,A,,051
80,035040,CASTORICA 2003 INC.,2022-02-13,A,,051
80,035041,9108-5266 QUEBEC INC.,2022-02-13,A,,051
80,035042,ÉRABLIÈRE MARTIN CARON INC.,2022-02-13,A,,051
80,035043,ÉRABLIÈRE PIE-GRIS INC.,2022-02-13,A,,051
80,035044,RENÉ DUPONT,2022-02-13,A,,051
80,035045,JEAN-MARC AVOINE,2022-02-13,A,,051
80,035046,ÉRABLIÈRE PELTI INC.,2022-02-13,A,,051
80,035047,INSTALLATION D'ÉRABLIÈRE RG INC.,2022-02-13,A,,051
80,035049,9088-6029 QUEBEC INC.,2022-02-13,A,,051
80,035050,L'ÉRABLIÈRE M.D.F. INC.,2022-02-13,A,,051
80,035051,MARCO BLIER,2022-02-13,A,,051
80,035052,ERABLIERE PHILIPPE LEMIEUX ET MARIEVE BRETON,2022-02-13,A,,051
80,035053,DANY GAGNON,2022-02-13,A,,051
80,035054,DANIEL LEBLANC ET CLAUDINE FORTIN,2022-02-13,A,,051
80,035055,ÉRABLIÈRE V.T. INC.,2022-02-13,A,,051
80,035056,FERME FORESTIÈRE DU PIN CROCHE INC.,2022-02-13,A,,051
80,035057,RÉAL GONTHIER,2022-02-13,A,,051
80,035058,ÉRABLIÈRE MARTIN CARON INC.,2022-02-13,A,,051
80,035060,REMI MERCIER,2022-02-13,A,,051
80,035061,ÉRABLIÈRE MARTIN CARON INC.,2022-02-13,A,,051
80,035062,9231-8658 QUEBEC INC.,2022-02-13,A,,051
80,035065,ÉRABLIÈRE H.P. INC.,2022-02-13,A,,051
80,035066,ÉRABLIÈRE BRUNO BLANCHET (2017) INC.,2022-02-13,A,,051
80,035067,ÉRIC MORNEAU,2022-02-13,A,,051
80,035068,MAXIME LEBLANC,2022-02-13,A,,051
80,035069,9088-6029 QUEBEC INC.,2022-02-13,A,,051
80,035070,LUC CARON,2022-02-13,A,,051
80,035071,9088-6029 QUEBEC INC.,2022-02-13,A,,051
80,035073,RENÉ LAVOIE,2022-02-13,A,,051
80,035074,ERABLIERE YVES MORIN INC.,2022-02-13,A,,051
80,035075,GUILLAUME LABRECQUE ET JOHANNIE PAGEAU,2022-02-13,A,,051
80,035076,STEPHANE PELLETIER,2022-02-13,A,,051
80,035077,BENOIT MORIN,2022-02-13,A,,051
80,035078,JEAN CARON,2022-02-13,A,,051
80,035079,ÉRABLIÈRE STM,2022-02-13,A,,051
80,035080,GROUPE LACERO INC.,2022-02-13,A,,051
80,035081,GROUPE LACERO INC.,2022-02-13,A,,051
80,035083,ERABLIERE D.S. GAGNON INC.,2022-02-13,A,,051
80,035084,DANY GAGNON,2022-02-13,A,,051
80,035086,CLAUDE G. PELLETIER,2022-02-13,A,,051
80,035088,INSTALLATION D'ÉRABLIÈRE RG INC.,2022-02-13,A,,051
80,035092,GUILLAUME LABRECQUE ET JOHANNIE PAGEAU,2022-02-13,A,,051
80,035096,NANCY GOSSELIN ET LOUIS-PHILIPPE LABRECQUE,2022-02-13,A,,051
80,035097,MICHAËL CAMERON,2022-02-13,A,,051
80,035098,9088-6029 QUEBEC INC.,2022-02-13,A,,051
80,035099,ÉRABLIÈRE H.P. INC.,2022-02-13,A,,051
80,035100,GHYSLAIN CARON,2022-02-13,A,,051
80,035101,ROBY THIBODEAU,2022-02-13,A,,051
80,035102,TRANSPORT ROBERT BLANCHET ET FILS INC.,2022-02-13,A,,051
80,035103,ÉRABLIÈRE D. S. GAGNON INC.,2022-02-13,A,,051
80,035104,2851-4024 QUEBEC INC.,2022-02-13,A,,051
80,035105,RAYMOND CARON,2022-02-13,A,,051
80,035106,FERME SEIGNEURIALE CARON INC.,2022-02-13,A,,051
80,035107,ÉRABLIÈRE YVES MORIN INC.,2022-02-13,A,,051
80,035108,MARCEL RANCOURT,2022-02-13,A,,051
80,035109,JOCELYN MOREAU,2022-02-13,A,,051
80,035110,9344-0030 QUEBEC INC.,2022-02-13,A,,051
80,035111,JULIEN PELLETIER,2022-02-13,A,,051
80,035112,NANCY GOSSELIN ET LOUIS-PHILIPPE LABRECQUE,2022-02-13,A,,051
80,035114,M. ALAIN ET L. ROBICHAUD,2022-02-13,A,,051
80,081043,LECUYER PAULINE,2022-02-13,A,,051
80,081044,GIRARD GILLES,2022-02-13,A,,051
80,081045,LEMIEUX LAURENT,2022-02-13,A,,051
80,081046,LEPAGE YVON,2022-02-13,A,,051
80,081048,,2022-02-13,A,,051
80,081049,DANNY GIRARD,2022-02-13,A,,051
80,081050,BELLIARD PIERRE,2022-02-13,A,,051
80,081051,LATREILLE AIMÉ,2022-02-13,A,,051
80,081052,L' HEUREUX FLORIAN,2022-02-13,A,,051
80,081053,LAMBERT RICHARD,2022-02-13,A,,051
80,081054,LALONDE GUY,2022-02-13,A,,051
80,081056,MATHIEU VIATEUR,2022-02-13,A,,051
80,081057,McELHERAN LÉONARD,2022-02-13,A,,051
80,081058,PAQUET JEAN-LUC,2022-02-13,A,,051
80,081059,LÉVESQUE HUGO,2022-02-13,A,,051
80,081061,CHARLEBOIS ET DACIER,2022-02-13,A,,051
80,081062,RIVARD ANNE,2022-02-13,A,,051
80,081063,ST PIERRE JULIEN,2022-02-13,A,,051
80,081065,SIMARD JACQUELINE,2022-02-13,A,,051
80,081066,THIBAULT NOEL,2022-02-13,A,,051
80,081067,TRUDEL CECILE,2022-02-13,A,,051
80,081068,TURCOTTE LUC,2022-02-13,A,,051
80,081069,GIRARD FERDINAND,2022-02-13,A,,051
80,081070,BUCKLEY BRIAN,2022-02-13,A,,051
80,081071,CARRINGTON THÉODORE,2022-02-13,A,,051
80,081072,JACQUES LAURIER F.VALJACK,2022-02-13,A,,051
80,081073,LACASSE RAYNALD,2022-02-13,A,,051
80,081074,BERGERON GUY,2022-02-13,A,,051
80,082001,,2022-02-13,A,,051
80,082002,,2022-02-13,A,,051
80,082003,,2022-02-13,A,,051
80,082004,,2022-02-13,A,,051
80,082006,,2022-02-13,A,,051
80,082007,,2022-02-13,A,,051
80,082008,,2022-02-13,A,,051
80,082009,,2022-02-13,A,,051
80,082010,,2022-02-13,A,,051
80,082011,,2022-02-13,A,,051
80,082012,,2022-02-13,A,,051
80,082013,,2022-02-13,A,,051
80,082014,,2022-02-13,A,,051
80,082015,,2022-02-13,A,,051
80,082016,,2022-02-13,A,,051
80,082017,,2022-02-13,A,,051
80,082018,,2022-02-13,A,,051
80,082019,,2022-02-13,A,,051
80,082020,,2022-02-13,A,,051
80,082021,,2022-02-13,A,,051
80,082022,,2022-02-13,A,,051
80,082023,,2022-02-13,A,,051
80,082024,,2022-02-13,A,,051
80,082025,,2022-02-13,A,,051
80,082026,,2022-02-13,A,,051
80,083001,,2022-02-13,A,,051
80,083002,,2022-02-13,A,,051
80,083003,,2022-02-13,A,,051
80,083004,,2022-02-13,A,,051
