ID_TRC,Rue,De,A,Longueur,Arrondissement,DateReleve,Indice_PCI,Etat_PCI,Indice_IRI,Etat_IRI
1500674,"53e, avenue","52e, avenue","53e, avenue",76.1,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,29,Mauvais,7.56,Mauvais
1500666,"52e, avenue","Forsyth, rue","53e, avenue",144.72,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,10,Très mauvais,9.32,Très mauvais
1500665,"52e, avenue","De Montigny, rue","Forsyth, rue",262.57,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,64,Bon,4.8,Moyen
1500664,"52e, avenue","Victoria, rue","De Montigny, rue",232.67,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,8,Très mauvais,7.33,Mauvais
1500661,"51e, avenue","Victoria, rue","De Montigny, rue",260.39,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,14,Très mauvais,10.1,Très mauvais
1500662,"51e, avenue","De Montigny, rue","Forsyth, rue",263.47,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,33,Mauvais,7.35,Mauvais
1500660,"50e, avenue","Forsyth, rue",,74.3,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,61,Bon,2.55,Bon
1500659,"50e, avenue","De Montigny, rue","Forsyth, rue",263.63,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,31,Mauvais,4.99,Moyen
1500658,"50e, avenue","Victoria, rue","De Montigny, rue",288.74,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,6,Très mauvais,7.59,Mauvais
4004668,"Damien-Gauthier, rue","Sherbrooke Est, rue","Camille-Laurin, rue",273.38,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,73,Bon,2.9,Bon
4010349,"Damien-Gauthier, rue","Camille-Laurin, rue","Camille-Laurin, rue",10.05,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,68,Bon,6.63,Mauvais
4004667,"Damien-Gauthier, rue","Camille-Laurin, rue","Damien-Gauthier, rue",592.59,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,65,Bon,2.33,Excellent
4008090,"Damien-Gauthier, rue","Damien-Gauthier, rue","Damien-Gauthier, rue",60.57,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,57,Moyen,3.83,Bon
4008089,"Damien-Gauthier, rue","Damien-Gauthier, rue","Damien-Gauthier, rue",55.17,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,30,Mauvais,,
4010347,"Camille-Laurin, rue","Damien-Gauthier, rue","Camille-Laurin, rue",46.93,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,72,Bon,2.67,Bon
4004652,"Camille-Laurin, rue","Jules-Huot, rue","Jules-Huot, rue",19.9,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,82,Excellent,,
4010423,"Jules-Huot, rue","Camille-Laurin, rue","Jules-Huot, rue",112.08,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,56,Moyen,3.17,Bon
4010422,"Jules-Huot, rue","Camille-Laurin, rue","Jules-Huot, rue",112.57,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,73,Bon,4.1,Moyen
4004664,"Jules-Huot, rue","Jules-Huot, rue","Camille-Laurin, rue",75.58,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,83,Excellent,2.91,Bon
1606309,"Thérèse-Giroux, rue","Armand-Vanasse, rue","Arthur-Généreux, rue",114.04,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,68,Bon,5.94,Moyen
1606307,"Armand-Vanasse, rue","Thérèse-Giroux, rue","Armand-Vanasse, rue",69.2,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,79,Bon,3.8,Bon
1606306,"Armand-Vanasse, rue","Armand-Vanasse, rue","Armand-Vanasse, rue",75.45,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,69,Bon,6.36,Mauvais
1606305,"Armand-Vanasse, rue","Armand-Vanasse, rue","Jovette-Bernier, rue",70.74,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,49,Moyen,6.57,Mauvais
1606391,"Armand-Vanasse, rue","Armand-Vanasse, rue","Armand-Vanasse, rue",138.75,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,63,Bon,4.05,Moyen
1606317,"Yves-Thériault, avenue","Thérèse-Giroux, rue","Jovette-Bernier, rue",215.7,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,73,Bon,4.01,Moyen
1606328,"Yves-Thériault, avenue","Thérèse-Giroux, rue","Jovette-Bernier, rue",215.41,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,75,Bon,5.27,Moyen
4010357,"Yves-Thériault, avenue","Sherbrooke Est, rue","Thérèse-Giroux, rue",86.41,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,74,Bon,4.39,Moyen
4010358,"Yves-Thériault, avenue","Sherbrooke Est, rue","Sherbrooke Est, rue",24.82,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,70,Bon,7.45,Mauvais
4010355,"Yves-Thériault, avenue","Sherbrooke Est, rue","Sherbrooke Est, rue",21.73,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,46,Moyen,14.93,Très mauvais
4010356,"Yves-Thériault, avenue","Serge-Deyglun, rue","Sherbrooke Est, rue",75.17,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,12,Très mauvais,8.69,Très mauvais
1500872,"Yves-Thériault, avenue","Robert-Élie, rue","Serge-Deyglun, rue",73.37,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,7,Très mauvais,7.24,Mauvais
1500871,"Yves-Thériault, avenue","Joseph-Mermet, rue","Robert-Élie, rue",71.93,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,13,Très mauvais,7.24,Mauvais
1500870,"Yves-Thériault, avenue","Élisabeth-Bégon, rue","Joseph-Mermet, rue",71.78,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,8,Très mauvais,6.34,Mauvais
1500869,"Yves-Thériault, avenue","Marcel-Faribault, avenue","Élisabeth-Bégon, rue",155.36,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,26,Mauvais,7.34,Mauvais
1501013,"Marcel-Faribault, avenue","Yves-Thériault, avenue","Marcel-Faribault, avenue",115.56,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,69,Bon,4.54,Moyen
1500875,"Marcel-Faribault, avenue","Marcel-Faribault, avenue","Élisabeth-Bégon, rue",97.27,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,69,Bon,4.9,Moyen
1500876,"Marcel-Faribault, avenue","Élisabeth-Bégon, rue","Joseph-Mermet, rue",84.94,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,74,Bon,4.58,Moyen
1500878,"Marcel-Faribault, avenue","Robert-Élie, rue","Serge-Deyglun, rue",97.42,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,63,Bon,4.42,Moyen
1500833,"Charles-Goulet, rue","André-Mathieu, rue","Joseph-Piché, rue",71.97,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,44,Moyen,6.89,Mauvais
1500834,"Charles-Goulet, rue","Joseph-Piché, rue","Prince-Arthur, rue",72.63,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,49,Moyen,5.25,Moyen
1500835,"Charles-Goulet, rue","Prince-Arthur, rue","Hélène-Ballon, rue",69.28,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,63,Bon,4.47,Moyen
1500836,"Charles-Goulet, rue","Hélène-Ballon, rue","Hervé-Cloutier, rue",69.66,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,70,Bon,5.82,Moyen
1500837,"Charles-Goulet, rue","Hervé-Cloutier, rue","Ève-Gagnier, rue",64.67,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,61,Bon,5.91,Moyen
1500911,"Ève-Gagnier, rue","Charles-Goulet, rue","Gaston-Nolin, rue",117.87,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,72,Bon,2.97,Bon
1500908,"Gaston-Nolin, rue","Hervé-Cloutier, rue","Ève-Gagnier, rue",65.51,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,63,Bon,3.61,Bon
1500907,"Gaston-Nolin, rue","Hélène-Ballon, rue","Hervé-Cloutier, rue",69.57,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,60,Moyen,4.11,Moyen
1500906,"Gaston-Nolin, rue","Prince-Arthur, rue","Hélène-Ballon, rue",66.61,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,68,Bon,3.93,Bon
1500758,"Prince-Arthur, rue","Charles-Goulet, rue","Gaston-Nolin, rue",118.71,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,72,Bon,4.03,Moyen
1500397,"Prince-Arthur, rue","32e, avenue","Charles-Goulet, rue",71.43,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,47,Moyen,4.81,Moyen
1490348,"Prince-Arthur, rue",,"32e, avenue",111.53,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,90,Excellent,6.6,Mauvais
1500914,"Hélène-Ballon, rue","Charles-Goulet, rue","Gaston-Nolin, rue",121.72,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,73,Bon,4.41,Moyen
1500910,"Hervé-Cloutier, rue","Gaston-Nolin, rue","36e, avenue",46.88,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,29,Mauvais,4.49,Moyen
1500909,"Hervé-Cloutier, rue","Charles-Goulet, rue","Gaston-Nolin, rue",121.74,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,50,Moyen,5.25,Moyen
1500912,"Joseph-Piché, rue","Charles-Goulet, rue","Marie-Anne-Asselin, rue",122.1,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,67,Bon,5.24,Moyen
1500913,"Joseph-Piché, rue","Marie-Anne-Asselin, rue","36e, avenue",47.08,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,42,Moyen,8.22,Très mauvais
1500915,"Marie-Anne-Asselin, rue","André-Mathieu, rue","Joseph-Piché, rue",71.73,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,61,Bon,4.62,Moyen
1500916,"Marie-Anne-Asselin, rue","Colette-Bonheur, rue","André-Mathieu, rue",69.18,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,84,Excellent,4.77,Moyen
1500917,"Colette-Bonheur, rue","Marie-Anne-Asselin, rue","Charles-Goulet, rue",118.59,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,63,Bon,3.2,Bon
1500918,"André-Mathieu, rue","Charles-Goulet, rue","Marie-Anne-Asselin, rue",121.74,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,54,Moyen,1.72,Excellent
1490705,"31e, avenue","Forsyth, rue","Sherbrooke Est, rue",176.18,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,99,Excellent,3.56,Bon
1490704,"31e, avenue","De Montigny, rue","Forsyth, rue",264.12,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,97,Excellent,1.98,Excellent
1490703,"31e, avenue","René-Lévesque, rue","De Montigny, rue",260.56,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,99,Excellent,2.52,Bon
1490702,"31e, avenue","De La Gauchetière, rue","René-Lévesque, rue",264.52,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.61,Bon
1490701,"31e, avenue","Victoria, rue","De La Gauchetière, rue",250.8,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.52,Bon
1500841,"Nicolas-Senet, place","32e, avenue","32e, avenue",146.76,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,61,Bon,4.27,Moyen
1500564,"32e, avenue","34e, avenue","Notre-Dame Est, rue",164.33,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,16,Très mauvais,5.28,Moyen
1500840,"34e, avenue","32e, avenue","Notre-Dame Est, rue",292.25,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,48,Moyen,5.92,Moyen
1500577,"33e, avenue","Notre-Dame Est, rue","33e, avenue",211.71,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,56,Moyen,3.85,Bon
4005726,"33e, avenue","33e, avenue","33e, avenue",42.09,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,64,Bon,4.34,Moyen
4005725,"33e, avenue","33e, avenue","33e, avenue",36.8,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,40,Mauvais,,
1500582,"35e, avenue","Saint-Augustin, rue","Notre-Dame Est, rue",75.17,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,62,Bon,2.48,Excellent
1500581,"35e, avenue","Bureau, rue","Saint-Augustin, rue",64.66,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,35,Mauvais,3.69,Bon
1500580,"35e, avenue",,"Bureau, rue",39.96,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,72,Bon,4.86,Moyen
1500038,"Bureau, rue",,"35e, avenue",52.38,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,53,Moyen,,
1500498,"Saint-Augustin, rue",,"35e, avenue",53.5,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,40,Mauvais,,
1500584,"36e, avenue",,"Notre-Dame Est, rue",166.7,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,29,Mauvais,8.59,Très mauvais
1490653,"16e, avenue","Victoria, rue","Parent, rue",240.71,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,81,Excellent,2.66,Bon
1490654,"16e, avenue","Parent, rue","De La Gauchetière, rue",164.63,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,80,Bon,3.26,Bon
1490655,"16e, avenue","De La Gauchetière, rue","René-Lévesque, rue",164.72,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,71,Bon,3.15,Bon
1490656,"16e, avenue","René-Lévesque, rue","Reeves, rue",164.59,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,75,Bon,3.17,Bon
1490657,"16e, avenue","Reeves, rue","Sainte-Catherine Est, rue",164.25,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,44,Moyen,5.08,Moyen
1490658,"16e, avenue","Sainte-Catherine Est, rue","De Montigny, rue",164.83,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,19,Très mauvais,4.48,Moyen
1490659,"16e, avenue","De Montigny, rue","Ontario Est, rue",164.34,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,76,Bon,2.77,Bon
1490660,"16e, avenue","Ontario Est, rue","Gratton, rue",168.62,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,74,Bon,2.19,Excellent
1490661,"16e, avenue","Gratton, rue","Forsyth, rue",165.94,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,91,Excellent,2.73,Bon
1490662,"16e, avenue","Forsyth, rue","Sherbrooke Est, rue",85.48,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,77,Bon,2.69,Bon
1490651,"15e, avenue","Gratton, rue","Forsyth, rue",165.76,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,48,Moyen,2.91,Bon
1490650,"15e, avenue","Ontario Est, rue","Gratton, rue",168.21,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,48,Moyen,4.52,Moyen
1490649,"15e, avenue","De Montigny, rue","Ontario Est, rue",164.78,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,37,Mauvais,5.64,Moyen
1490648,"15e, avenue","Sainte-Catherine Est, rue","De Montigny, rue",164.56,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,55,Moyen,4.35,Moyen
1490647,"15e, avenue","Reeves, rue","Sainte-Catherine Est, rue",164.67,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,35,Mauvais,6.07,Mauvais
1490646,"15e, avenue","René-Lévesque, rue","Reeves, rue",164.09,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,34,Mauvais,5.59,Moyen
1490645,"15e, avenue","De La Gauchetière, rue","René-Lévesque, rue",164.9,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,22,Mauvais,5.64,Moyen
1490644,"15e, avenue","Parent, rue","De La Gauchetière, rue",164.56,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,22,Mauvais,6,Moyen
1490643,"15e, avenue","Victoria, rue","Parent, rue",254.11,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,26,Mauvais,6.78,Mauvais
1490612,"12e, avenue","Parent, rue","De La Gauchetière, rue",165.34,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,36,Mauvais,6.24,Mauvais
1490613,"12e, avenue","De La Gauchetière, rue","René-Lévesque, rue",165.26,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,33,Mauvais,5.97,Moyen
1490614,"12e, avenue","René-Lévesque, rue","Reeves, rue",163.67,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,71,Bon,4.65,Moyen
1490615,"12e, avenue","Reeves, rue","Sainte-Catherine Est, rue",164.93,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,56,Moyen,5.34,Moyen
1490616,"12e, avenue","Sainte-Catherine Est, rue","De Montigny, rue",164.11,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,99,Excellent,2.72,Bon
1490617,"12e, avenue","De Montigny, rue","Ontario Est, rue",164.81,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,93,Excellent,3.25,Bon
1490618,"12e, avenue","Ontario Est, rue","Gratton, rue",167.92,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,97,Excellent,2.77,Bon
1490619,"12e, avenue","Gratton, rue","Forsyth, rue",165.73,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,99,Excellent,2.05,Excellent
1490120,"Forsyth, rue","9e, avenue","Saint-Jean-Baptiste, boulevard",124.21,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,85,Excellent,2.51,Bon
1490119,"Forsyth, rue","8e, avenue","9e, avenue",73.71,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,92,Excellent,1.47,Excellent
1490118,"Forsyth, rue","7e, avenue","8e, avenue",74.67,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,86,Excellent,3.69,Bon
1490117,"Forsyth, rue","6e, avenue","7e, avenue",74.69,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,37,Mauvais,6.52,Mauvais
1490116,"Forsyth, rue","5e, avenue","6e, avenue",74.63,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,42,Moyen,4.46,Moyen
1490578,"5e, avenue","Ontario Est, rue","Forsyth, rue",262.13,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,21,Mauvais,7.79,Mauvais
1490577,"5e, avenue","De Montigny, rue","Ontario Est, rue",243.35,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,25,Mauvais,7.3,Mauvais
1490576,"5e, avenue","Sainte-Catherine Est, rue","De Montigny, rue",211.55,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,16,Très mauvais,9.35,Très mauvais
1490575,"5e, avenue","René-Lévesque, rue","Sainte-Catherine Est, rue",211.34,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,35,Mauvais,8,Mauvais
1490574,"5e, avenue","De La Gauchetière, rue","René-Lévesque, rue",241.88,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,36,Mauvais,3.76,Bon
1490530,"Victoria, rue","9e, avenue","Saint-Jean-Baptiste, boulevard",120.74,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,9,Très mauvais,4.02,Moyen
4004129,"Victoria, rue","Saint-Jean-Baptiste, boulevard","Saint-Jean-Baptiste, boulevard",10.2,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,6.27,Mauvais
1490532,"Victoria, rue","Saint-Jean-Baptiste, boulevard","12e, avenue",86.25,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,19,Très mauvais,5.39,Moyen
1490534,"Victoria, rue","13e, avenue","14e, avenue",71.18,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,4,Très mauvais,5.49,Moyen
1490536,"Victoria, rue","15e, avenue","16e, avenue",71.84,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,17,Très mauvais,8.01,Très mauvais
1490538,"Victoria, rue","17e, avenue","18e, avenue",74.87,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,51,Moyen,4.38,Moyen
1490539,"Victoria, rue","18e, avenue","de Lorraine, rue",89.26,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,58,Moyen,4.79,Moyen
1490540,"Victoria, rue","de Lorraine, rue","du Colombier, rue",280.64,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,24,Mauvais,4.68,Moyen
1490542,"Victoria, rue","du Colombier, rue","du Tricentenaire, boulevard",154.83,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,62,Bon,2.19,Excellent
1490883,"Joseph-Dargent, rue","du Tricentenaire, boulevard","Joseph-Janot, rue",94.82,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,42,Moyen,4.07,Moyen
1490884,"Joseph-Dargent, rue","Joseph-Janot, rue","Georges-Vermette, rue",52.88,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,19,Très mauvais,3.39,Bon
1490885,"Joseph-Dargent, rue","Georges-Vermette, rue","Oscar-Benoît, rue",40.45,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,31,Mauvais,5.89,Moyen
1490886,"Joseph-Dargent, rue","Oscar-Benoît, rue","Guillaume-Chartier, rue",76.79,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,26,Mauvais,7.18,Mauvais
1490551,"François-Beau, rue","Guillaume-Chartier, rue","28e, avenue",72.9,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,24,Mauvais,6.16,Mauvais
1490164,"Goguet, rue","Gibeault, rue","28e, avenue",76.22,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,1.89,Excellent
1490162,"Goguet, rue","Grégoire, rue","Gibeault, rue",306.02,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.43,Excellent
1490161,"Goguet, rue","Gibeault, rue","Grégoire, rue",178.39,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,87,Excellent,2.72,Bon
1490160,"Goguet, rue","Victoria, rue","Gibeault, rue",76.15,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,99,Excellent,2.61,Bon
1490692,"28e, avenue","Victoria, rue","François-Beau, rue",305.04,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,60,Moyen,2.02,Excellent
1500001,"Achille-Fortier, rue","Victor-E.-Beaupré, rue","36e, avenue",205.85,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,37,Mauvais,5.03,Moyen
1500510,"Victor-Delamarre, rue","Victor-Delamarre, place","36e, avenue",75,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,3.57,Bon
1501176,"Victor-Delamarre, rue","Victor-Delamarre, place","Victor-Delamarre, place",54.49,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,4.6,Moyen
1500138,"Victor-Delamarre, rue","Edgar-Prairie, rue","Victor-Delamarre, place",76.19,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.88,Bon
1624007,"Edgar-Prairie, rue","Victor-Delamarre, rue","Louis-Lefebvre, rue",116.61,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,50,Moyen,5.37,Moyen
1500139,"Edgar-Prairie, rue","Louis-Lefebvre, rue","Forsyth, rue",72.76,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,97,Excellent,2.41,Excellent
4007947,"Edgar-Prairie, rue","Forsyth, rue","36e, avenue",242.51,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.89,Bon
1500595,"36e, avenue","Edgar-Prairie, rue","Sherbrooke Est, rue",76.6,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,96,Excellent,4.3,Moyen
1500594,"36e, avenue","Forsyth, rue","Edgar-Prairie, rue",75.11,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,3.21,Bon
1624443,"Forsyth, rue","36e, avenue",,72.76,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,97,Excellent,2.16,Excellent
1500159,"Forsyth, rue","Edgar-Prairie, rue","36e, avenue",180.3,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,100,Excellent,2.63,Bon
1490144,"Forsyth, rue","32e, avenue","Edgar-Prairie, rue",71.55,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,97,Excellent,3.06,Bon
1490143,"Forsyth, rue","31e, avenue","32e, avenue",73.29,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,84,Excellent,6.42,Mauvais
1490141,"Forsyth, rue","Richard, rue","31e, avenue",74.93,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,96,Excellent,3.93,Bon
1490139,"Forsyth, rue","Robert-Chevalier, rue","Régnier, rue",108.5,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,81,Excellent,3.41,Bon
1490137,"Forsyth, rue","Jean-Leduc, rue","Robert-Chevalier, rue",118.29,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,69,Bon,2.85,Bon
1490135,"Forsyth, rue","du Tricentenaire, boulevard","Georges-Vermette, rue",104.06,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,98,Excellent,2.98,Bon
1490134,"Forsyth, rue","de Versailles, rue","du Tricentenaire, boulevard",106.37,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,15,Très mauvais,6.9,Mauvais
1491196,"Forsyth, rue","du Parc, place","de Versailles, rue",100.17,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,13,Très mauvais,5.12,Moyen
1490223,"De La Gauchetière, rue","8e, avenue","9e, avenue",73.84,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,24,Mauvais,2.57,Bon
1490222,"De La Gauchetière, rue","7e, avenue","8e, avenue",74.48,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,24,Mauvais,5.75,Moyen
1490221,"De La Gauchetière, rue","6e, avenue","7e, avenue",75.23,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,19,Très mauvais,3.02,Bon
1490220,"De La Gauchetière, rue","5e, avenue","6e, avenue",74.57,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,19,Très mauvais,3.81,Bon
1490219,"De La Gauchetière, rue","4e, avenue","5e, avenue",74.69,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,12,Très mauvais,4.97,Moyen
1490218,"De La Gauchetière, rue","3e, avenue","4e, avenue",75.87,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,3,Très mauvais,9.22,Très mauvais
1490217,"De La Gauchetière, rue","2e, avenue","3e, avenue",83.53,Rivière-des-Prairies-Pointe-aux-Trembles,2022-08-20,13,Très mauvais,3.79,Bon
