Date,CorridorKM1,CorridorKM1_Pietons_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Pietons_OUT_-_dir_Est_-_Morin-Heights,CorridorKM1_Velos_IN_-_dir_Ouest_-_Amherst,CorridorKM1_Velos_OUT_-_dir_Est_-_Morin-Heights,MontLaurierKM199,MontLaurierKM199_Pietons_direction_SUD_vers_St-Jerome,MontLaurierKM199_Pietons_direction_NORD_vers_gare_Mont-Laurier,MontLaurierKM199_Velos_direction_SUD_vers_St-Jerome,MontLaurierKM199_Velos_direction_NORD_vers_gare_Mont-Laurier,Mirabel,BoisesMirabel_Verskm0,BoisesMirabel_Sud,BoisesMirabel_IN,BoisesMirabel_OUT,GareNominingue,GareNominingue_Pietons_direction_SUD,GareNominingue_Pietons_direction_NORD,GareNominingue_Velos_direction_SUD,GareNominingue_Velos_direction_NORD,Gare_de_Tremblant,Gare_de_Tremblant_A_IN,Gare_de_Tremblant_A_OUT,Gare_de_Tremblant_B_IN,Gare_de_Tremblant_B_OUT,Prevost,IN,OUT,MT_ROLLAND_NORD,MT_ROLLAND_NORD_A_IN,MT_ROLLAND_NORD_A_OUT,MT_ROLLAND_NORD_B_IN,MT_ROLLAND_NORD_B_OUT,Mont_Rolland_(5238A),5238A_Sens_IN,5238A_Sens_OUT,Blainville_(7282A),7282A_Sens_IN,7282A_Sens_OUT,Prevost_suite,Prevost_suite_Cyclists,Prevost_suite_Cars,Compteur_lac_Mercier_Tremblant,Compteur_lac_Mercier_Tremblant_IN,Compteur_lac_Mercier_Tremblant_OUT
2012-07-08,387,115,127,77,68,304,44,28,121,111,2687,208,174,1158,1147,364,0,0,186,178,1264,455,173,320,316,,,,,,,,,938,653,285,253,144,109,,,,,,
2012-07-09,210,67,71,41,31,315,52,31,130,102,1801,158,130,755,758,221,0,0,114,107,567,100,98,189,180,,,,,,,,,437,270,167,282,159,123,,,,,,
2012-07-10,175,64,60,30,21,319,41,36,139,103,1809,130,137,724,818,198,0,0,102,96,723,239,83,203,198,,,,,,,,,488,325,163,227,121,106,,,,,,
2012-07-11,179,55,56,42,26,311,33,35,121,122,1692,138,106,716,732,181,0,0,93,88,612,124,103,202,183,,,,,,,,,505,323,182,225,120,105,,,,,,
2012-07-12,179,60,59,33,27,225,25,24,93,83,1302,79,81,530,612,210,0,0,110,100,567,96,95,205,171,,,,,,,,,372,255,117,184,112,72,,,,,,
2012-07-13,171,47,44,54,26,201,30,33,81,57,1340,119,109,480,632,179,0,0,95,84,474,87,71,153,163,,,,,,,,,382,252,130,230,123,107,,,,,,
2012-07-14,286,88,87,73,38,209,23,16,108,62,1407,86,95,483,743,349,0,0,179,170,852,161,135,302,254,,,,,,,,,563,360,203,184,97,87,,,,,,
2012-07-15,233,73,74,51,35,175,32,25,67,51,1345,93,82,571,599,215,0,0,112,103,595,129,119,173,174,,,,,,,,,407,256,151,176,102,74,,,,,,
2012-07-16,187,61,62,36,28,228,11,31,106,80,1111,76,83,477,475,242,0,0,125,117,489,105,87,162,135,,,,,,,,,227,156,71,69,33,36,,,,,,
2012-07-17,67,30,30,4,3,164,25,25,76,38,654,310,26,161,157,4907,4212,581,61,53,322,72,72,104,74,,,,,,,,,288,153,135,238,130,108,,,,,,
2012-07-18,248,80,90,48,30,345,37,28,155,125,1940,150,162,815,813,271,0,0,139,132,733,178,126,218,211,,,,,,,,,562,360,202,251,147,104,,,,,,
2012-07-19,169,52,58,39,20,326,57,40,100,129,1794,291,126,701,676,446,243,0,105,98,605,107,100,210,188,,,,,,,,,622,411,211,273,159,114,,,,,,
2012-07-20,172,61,56,32,23,350,38,37,160,115,1763,162,122,732,747,314,0,0,162,152,641,110,105,227,199,,,,,,,,,693,437,256,258,148,110,,,,,,
2012-07-21,337,96,108,75,58,217,24,26,94,73,2243,168,145,920,1010,342,0,0,177,165,858,116,108,306,328,,,,,,,,,929,639,290,274,144,130,,,,,,
2012-07-22,381,128,114,75,64,270,21,20,118,111,2112,157,135,883,937,284,0,0,146,138,900,166,152,296,286,,,,,,,,,706,493,213,117,57,60,,,,,,
2012-07-23,150,52,53,26,19,252,28,32,109,83,963,86,48,415,414,213,0,0,109,104,510,98,65,166,181,,,,,,,,,372,232,140,225,125,100,,,,,,
2012-07-24,194,74,72,27,21,309,33,31,133,112,1524,138,123,636,627,252,0,0,130,122,742,123,138,248,233,,,,,,,,,615,379,236,251,139,112,,,,,,
2012-07-25,258,91,90,49,28,349,31,36,129,153,1989,181,107,835,866,382,0,0,194,188,678,127,120,237,194,,,,,,,,,621,407,214,146,69,77,,,,,,
2012-07-26,166,63,66,23,14,231,35,30,90,76,900,79,64,378,379,150,0,0,79,71,401,72,63,143,123,,,,,,,,,500,309,191,215,113,102,,,,,,
2012-07-27,223,59,74,56,34,336,38,40,131,127,1755,122,122,740,771,308,0,0,158,150,637,115,95,233,194,,,,,,,,,724,446,278,257,149,108,,,,,,
2012-07-28,402,125,136,81,60,303,32,32,124,115,2080,161,111,894,914,427,0,0,219,208,934,148,145,320,321,,,,,,,,,1084,702,382,336,197,139,,,,,,
2012-07-29,394,130,144,69,51,320,41,27,148,104,2482,167,136,1083,1096,431,0,0,219,212,827,151,161,270,245,,,,,,,,,948,644,304,252,137,115,,,,,,
2012-07-30,217,60,72,52,33,384,64,44,156,120,1871,202,169,733,767,354,0,0,181,173,820,129,111,304,276,,,,,,,,,541,378,163,190,103,87,,,,,,
2012-07-31,157,55,51,29,22,284,19,18,165,82,1491,197,80,587,627,267,0,0,138,129,710,104,93,267,246,,,,,,,,,343,247,96,150,84,66,,,,,,
2012-08-01,177,68,57,31,21,217,23,20,92,82,846,63,67,356,360,341,0,0,175,166,569,99,102,233,135,,,,,,,,,380,235,145,207,115,92,,,,,,
2012-08-02,256,91,75,46,44,294,47,48,121,78,1602,115,102,689,696,293,0,0,152,141,733,106,102,277,248,,,,,,,,,647,427,220,178,101,77,,,,,,
2012-08-03,225,85,74,36,30,308,42,39,112,115,1528,124,125,630,649,275,0,0,140,135,646,86,82,255,223,,,,,,,,,741,464,277,215,127,88,,,,,,
2012-08-04,373,106,124,85,58,246,15,13,139,79,1882,135,104,758,885,339,0,0,174,165,921,150,144,308,319,,,,,,,,,607,416,191,53,28,25,,,,,,
2012-08-05,101,43,46,10,2,131,15,12,55,49,332,32,20,137,143,146,0,0,78,68,320,107,94,65,54,,,,,,,,,284,174,110,222,115,107,,,,,,
2012-08-06,279,98,86,47,48,344,55,54,134,101,1804,208,116,751,729,327,0,0,167,160,829,133,111,296,289,,,,,,,,,646,390,256,244,128,116,,,,,,
2012-08-07,207,59,60,51,37,294,31,24,131,108,1678,184,98,685,711,274,0,0,140,134,787,89,90,320,288,,,,,,,,,590,363,227,226,126,100,,,,,,
2012-08-08,217,75,69,38,35,344,51,49,128,116,1774,158,128,749,739,208,0,0,106,102,853,151,160,272,270,,,,,,,,,549,355,194,98,44,54,,,,,,
2012-08-09,119,51,42,13,13,175,27,27,68,53,796,45,37,361,353,173,0,0,90,83,280,64,51,114,51,,,,,,,,,232,161,71,35,20,15,,,,,,
2012-08-10,76,31,31,9,5,57,20,11,16,10,166,27,13,66,60,36,0,0,21,15,263,74,68,71,50,,,,,,,,,112,71,41,126,79,47,,,,,,
2012-08-11,212,77,83,34,18,162,21,21,61,59,649,30,31,288,300,396,274,0,65,57,431,95,78,138,120,,,,,,,,,287,156,131,278,156,122,,,,,,
2012-08-12,342,110,134,57,41,204,40,34,77,53,1914,116,118,848,832,143,3,0,74,66,431,88,87,133,123,,,,,,,,,539,372,167,194,92,102,,,,,,
2012-08-13,156,61,52,27,16,320,53,36,148,83,1452,108,116,622,606,208,9,0,103,96,595,104,75,214,202,,,,,,,,,410,249,161,205,121,84,,,,,,
2012-08-14,158,58,54,26,20,242,46,34,103,59,1130,78,72,505,475,218,4,0,111,103,436,82,74,157,123,,,,,,,,,305,200,105,202,107,95,,,,,,
2012-08-15,175,56,61,33,25,284,30,31,117,106,917,72,60,400,385,259,26,0,125,108,723,163,158,218,184,,,,,,,,,433,258,175,252,142,110,,,,,,
2012-08-16,225,85,88,32,20,307,26,29,142,110,1959,108,97,898,856,301,11,0,148,142,860,210,202,221,227,,,,,,,,,454,333,121,110,73,37,,,,,,
2012-08-17,109,50,38,12,9,157,29,28,56,44,382,34,31,144,173,261,134,11,61,55,410,123,111,101,75,,,,,,,,,337,190,147,232,122,110,,,,,,
2012-08-18,405,125,144,82,54,339,51,36,140,112,2196,235,176,899,886,309,0,0,158,151,1192,227,220,354,391,,,,,,,,,1121,754,367,299,168,131,,,,,,
2012-08-19,466,141,156,99,70,250,21,18,122,89,2606,160,135,1161,1150,273,78,0,103,92,7855,4135,3540,89,91,,,,,,,,,850,589,261,198,110,88,,,,,,
2012-08-20,237,88,90,35,24,360,47,38,163,112,1556,114,111,675,656,245,50,0,100,95,589,121,125,160,183,,,,,,,,,460,292,168,199,127,72,,,,,,
2012-08-21,169,63,63,29,14,215,28,30,98,59,1273,94,93,545,541,321,4,0,163,154,535,90,77,195,173,,,,,,,,,477,306,171,233,148,85,,,,,,
2012-08-22,228,75,74,49,30,226,38,23,82,83,1359,90,88,590,591,348,46,0,168,134,615,97,85,271,162,,,,,,,,,398,295,103,200,118,82,,,,,,
2012-08-23,163,56,62,29,16,201,18,20,83,80,1042,105,75,424,438,175,0,0,91,84,372,63,66,130,113,,,,,,,,,319,209,110,174,95,79,,,,,,
2012-08-24,205,63,46,52,44,229,36,24,100,69,1591,144,125,649,673,181,0,0,93,88,434,71,55,156,152,,,,,,,,,529,327,202,253,150,103,,,,,,
2012-08-25,382,123,122,75,62,298,26,27,119,126,1897,108,115,811,863,244,0,0,125,119,785,99,98,310,278,,,,,,,,,781,507,274,296,180,116,,,,,,
2012-08-26,335,117,101,71,46,259,33,29,93,104,1881,123,118,829,811,193,0,0,101,92,729,125,97,249,258,,,,,,,,,589,380,209,122,84,38,,,,,,
2012-08-27,109,41,39,17,12,184,35,33,64,52,608,54,50,248,256,115,40,0,40,35,156,26,27,51,52,,,,,,,,,140,84,56,180,93,87,,,,,,
2012-08-28,141,58,45,19,19,194,23,27,77,67,1135,88,96,467,484,94,0,0,49,45,405,95,57,128,125,,,,,,,,,282,166,116,168,98,70,,,,,,
2012-08-29,161,51,60,28,22,269,31,25,106,107,1474,110,119,640,605,169,0,0,89,80,395,64,57,152,122,,,,,,,,,354,227,127,147,88,59,,,,,,
2012-08-30,114,45,47,14,8,239,32,37,89,81,1023,54,56,456,457,132,0,0,69,63,362,47,43,138,134,,,,,,,,,238,170,68,69,38,31,,,,,,
2012-08-31,108,46,45,12,5,180,30,29,70,51,457,38,32,182,205,102,0,0,55,47,277,44,45,107,81,,,,,,,,,348,198,150,265,146,119,,,,,,
2012-09-01,402,120,141,93,48,321,26,27,160,108,2178,134,129,951,964,341,0,0,174,167,886,124,108,330,324,,,,,,,,,1037,593,444,254,145,109,,,,,,
2012-09-02,595,198,212,105,80,308,37,27,118,126,2062,157,127,925,853,439,0,0,224,215,1129,159,150,427,393,,,,,,,,,1128,677,451,444,245,199,,,,,,
2012-09-03,451,124,146,104,77,341,58,53,113,117,3120,204,182,1403,1331,261,0,0,136,125,728,104,100,270,254,,,,,,,,,644,434,210,80,52,28,,,,,,
2012-09-04,66,32,28,3,3,175,40,34,56,45,446,34,31,195,186,82,0,0,43,39,199,56,40,53,50,,,,,,,,,82,43,39,103,56,47,,,,,,
2012-09-05,113,36,47,16,14,192,33,19,66,74,859,62,57,370,370,78,0,0,42,36,187,41,33,58,55,,,,,,,,,118,84,34,96,47,49,,,,,,
2012-09-06,83,39,33,3,8,164,20,21,62,61,758,51,47,326,334,67,0,0,37,30,228,44,38,90,56,,,,,,,,,210,121,89,209,121,88,,,,,,
2012-09-07,160,69,60,17,14,441,72,37,169,163,1362,64,76,612,610,134,0,0,70,64,279,33,28,113,105,,,,,,,,,254,175,79,38,21,17,,,,,,
2012-09-08,40,16,17,2,5,59,10,11,31,7,236,21,15,94,106,95,55,0,22,18,64,21,15,21,7,,,,,,,,,448,331,117,234,122,112,,,,,,
2012-09-09,334,110,119,65,40,149,23,24,56,46,1660,117,97,737,709,102,25,0,42,35,390,69,54,183,84,,,,,,,,,691,521,170,90,43,47,,,,,,
2012-09-10,141,63,58,11,9,184,37,33,82,32,721,77,45,292,307,64,0,0,34,30,184,32,28,66,58,,,,,,,,,212,102,110,168,81,87,,,,,,
2012-09-11,125,53,52,11,9,187,32,28,66,61,986,64,63,433,426,103,0,0,56,47,264,38,43,108,75,,,,,,,,,343,142,201,140,81,59,,,,,,
2012-09-12,144,55,53,19,17,208,49,40,63,56,1486,128,101,638,619,148,33,30,44,41,285,34,31,120,100,,,,,,,,,400,235,165,144,85,59,,,,,,
2012-09-13,116,48,36,13,19,205,43,32,62,68,1172,114,79,508,471,371,179,96,53,43,421,152,37,125,107,,,,,,,,,307,167,140,117,62,55,,,,,,
2012-09-14,132,57,41,19,15,74,10,14,36,14,852,45,34,379,394,61,6,0,29,26,126,24,18,45,39,,,,,,,,,181,104,77,149,71,78,,,,,,
2012-09-15,260,88,99,52,21,106,22,18,40,26,860,59,72,356,373,113,8,3,54,48,261,45,43,99,74,,,,,,,,,435,266,169,209,85,124,,,,,,
2012-09-16,401,152,145,63,41,201,37,32,73,59,1436,115,80,672,569,223,71,0,78,74,374,73,49,126,126,,,,,,,,,539,249,290,111,52,59,,,,,,
2012-09-17,177,63,68,27,19,222,48,44,66,64,1062,102,48,437,475,493,341,1,79,72,314,59,47,106,102,,,,,,,,,311,141,170,15,7,8,,,,,,
2012-09-18,45,22,22,1,0,58,14,13,23,8,82,7,2,49,24,7124,6421,687,9,7,108,22,9,65,12,,,,,,,,,65,44,21,45,19,26,,,,,,
2012-09-19,88,39,33,7,9,154,49,29,39,37,459,50,42,194,173,80,23,1,29,27,255,64,37,118,36,,,,,,,,,99,62,37,94,47,47,,,,,,
2012-09-20,126,53,52,12,9,116,23,29,35,29,761,56,44,346,315,4220,4173,14,18,15,209,58,34,60,57,,,,,,,,,283,158,125,77,34,43,,,,,,
2012-09-21,20,8,10,1,1,86,28,25,26,7,216,13,7,143,53,30106,30071,18,10,7,123,41,41,25,16,,,,,,,,,58,34,24,32,15,17,,,,,,
2012-09-22,101,48,48,3,2,62,16,19,16,11,119,13,11,45,50,8779,8753,18,5,3,106,31,33,29,13,,,,,,,,,159,79,80,107,47,60,,,,,,
2012-09-23,338,142,144,31,21,53,10,19,15,9,796,61,50,340,345,13375,12830,497,25,23,219,58,46,58,57,,,,,,,,,250,120,130,65,31,34,,,,,,
2012-09-24,100,47,45,4,4,137,33,30,46,28,840,170,149,248,273,15518,15418,73,11,16,138,35,26,40,37,,,,,,,,,212,102,110,78,41,37,,,,,,
2012-09-25,91,42,44,1,4,108,20,31,28,29,570,57,35,252,226,2182,1980,176,10,16,137,36,24,39,38,,,,,,,,,105,57,48,42,25,17,,,,,,
2012-09-26,53,23,25,3,2,100,28,19,30,23,140,28,34,37,41,3552,3499,35,9,9,155,45,37,48,25,,,,,,,,,63,38,25,76,39,37,,,,,,
2012-09-27,119,53,46,9,11,157,28,22,58,49,986,105,58,395,428,21882,21874,2,4,2,290,130,43,57,60,,,,,,,,,205,99,106,70,38,32,,,,,,
2012-09-28,127,48,50,15,14,152,28,21,70,33,748,54,47,333,314,22592,22414,115,28,35,250,61,42,80,67,,,,,,,,,348,214,134,33,14,19,,,,,,
2012-09-29,273,103,98,35,37,152,20,25,54,53,517,87,82,162,186,13608,13361,163,39,45,463,119,104,126,114,,,,,,,,,228,124,104,12,4,8,,,,,,
2012-09-30,97,43,48,4,2,80,24,14,29,13,33,2,3,15,13,18632,18478,122,11,21,117,41,27,30,19,,,,,,,,,64,48,16,12,7,5,,,,,,
2012-10-01,92,48,38,1,5,83,21,23,24,15,256,51,42,84,79,26529,26418,106,2,3,118,43,44,20,11,,,,,,,,,87,37,50,83,38,45,,,,,,
2012-10-02,234,99,114,14,7,135,36,31,35,33,704,26,44,327,307,25894,25862,27,2,3,178,48,46,42,42,,,,,,,,,266,139,127,44,22,22,,,,,,
2012-10-03,100,40,37,12,11,117,23,22,32,40,546,58,49,206,233,18138,17900,221,7,10,189,45,36,57,51,,,,,,,,,183,80,103,39,22,17,,,,,,
2012-10-04,61,24,28,4,5,70,13,28,14,15,118,9,10,51,48,11331,11156,160,8,7,133,44,42,22,25,,,,,,,,,113,56,57,70,31,39,,,,,,
2012-10-05,100,47,36,9,8,81,26,23,20,12,397,17,20,180,180,10037,10002,23,7,5,162,51,40,29,42,,,,,,,,,121,79,42,24,15,9,,,,,,
2012-10-06,226,114,95,9,8,125,21,17,55,32,133,22,15,43,53,3530,3422,75,16,17,231,64,70,43,54,,,,,,,,,135,62,73,92,48,44,,,,,,
2012-10-07,542,230,230,44,38,74,24,29,10,11,583,79,71,217,216,3363,3247,92,12,12,450,135,127,101,87,,,,,,,,,435,249,186,96,42,54,,,,,,
2012-10-08,515,239,217,34,25,133,40,35,27,31,937,106,73,410,348,654,636,13,2,3,291,78,79,73,61,,,,,,,,,346,215,131,42,20,22,,,,,,
2012-10-09,132,53,56,12,11,93,20,23,25,25,579,61,47,239,232,304,276,24,2,2,182,63,53,33,33,,,,,,,,,142,82,60,20,13,7,,,,,,
2012-10-10,29,12,15,1,1,33,11,10,6,6,90,33,26,15,16,1089,1089,0,0,0,86,34,28,13,11,,,,,,,,,20,10,10,37,19,18,,,,,,
2012-10-11,74,30,33,8,3,59,16,21,10,12,220,29,13,95,83,2074,2074,0,0,0,92,29,32,14,17,,,,,,,,,64,36,28,29,15,14,,,,,,
2012-10-12,62,27,29,2,4,75,23,25,14,13,165,14,15,66,70,852,733,112,2,5,56,22,17,8,9,,,,,,,,,59,34,25,59,25,34,,,,,,
2012-10-13,223,106,96,14,7,42,11,9,11,11,275,24,25,115,111,682,631,48,1,2,134,44,47,22,21,,,,,,,,,94,45,49,0,0,0,,,,,,
2012-10-14,31,14,16,0,1,24,10,8,1,5,158,147,4,3,4,6655,6475,171,4,5,29,14,14,0,1,,,,,,,,,8,2,6,37,21,16,,,,,,
2012-10-15,64,28,26,5,5,49,9,13,14,13,171,33,10,71,57,5264,4971,280,6,7,49,15,15,9,10,,,,,,,,,31,14,17,19,9,10,,,,,,
2012-10-16,95,46,47,1,1,61,17,17,18,9,141,39,11,48,43,6437,6393,34,7,3,68,22,27,7,12,,,,,,,,,32,22,10,48,22,26,,,,,,
2012-10-17,92,40,38,7,7,69,12,12,23,22,584,253,51,143,137,23727,23709,7,8,3,82,18,24,22,18,,,,,,,,,99,52,47,80,44,36,,,,,,
2012-10-18,126,52,41,15,18,117,18,23,38,38,7171,6503,119,273,276,31381,31302,66,10,3,130,34,32,36,28,,,,,,,,,110,64,46,3,2,1,,,,,,
2012-10-19,18,8,8,1,1,46,17,21,5,3,47,33,3,9,2,24959,24946,12,0,1,37,16,13,4,4,,,,,,,,,12,6,6,72,41,31,,,,,,
2012-10-20,169,73,77,10,9,47,12,11,16,8,264,19,15,130,100,28258,28019,216,12,11,152,52,50,28,22,,,,,,,,,153,75,78,20,9,11,,,,,,
2012-10-21,113,59,51,3,0,33,9,19,1,4,127,16,17,47,47,11509,11446,63,0,0,55,19,17,10,9,,,,,,,,,34,19,15,38,23,15,,,,,,
2012-10-22,105,45,45,6,9,89,31,24,14,20,300,52,28,109,111,320,310,0,6,4,84,34,34,7,9,,,,,,,,,83,51,32,45,25,20,,,,,,
2012-10-23,101,45,50,3,3,85,16,18,20,31,410,47,57,155,151,545,536,0,5,4,59,18,19,11,11,,,,,,,,,78,48,30,24,14,10,,,,,,
2012-10-24,127,55,52,8,12,66,21,17,12,16,248,58,56,65,69,207,201,0,5,1,91,29,29,13,20,,,,,,,,,67,48,19,39,15,24,,,,,,
2012-10-25,54,25,25,1,3,73,16,18,15,24,268,37,18,138,75,4323,4310,4,6,3,67,26,22,12,7,,,,,,,,,61,26,35,105,62,43,,,,,,
2012-10-26,135,55,48,18,14,126,28,29,29,40,974,79,70,413,412,14065,13949,81,19,16,122,30,28,33,31,,,,,,,,,204,120,84,31,14,17,,,,,,
2012-10-27,160,69,66,12,13,8,3,3,0,2,294,17,19,124,134,439,432,0,5,2,106,36,33,22,15,,,,,,,,,67,45,22,40,17,23,,,,,,
2012-10-28,136,59,66,6,5,21,6,11,2,2,246,36,28,96,86,393,384,2,5,2,62,25,22,9,6,,,,,,,,,46,29,17,18,8,10,,,,,,
2012-10-29,74,33,36,3,2,32,12,15,3,2,155,32,17,59,47,7351,7342,6,3,0,38,12,12,7,7,,,,,,,,,13,9,4,15,7,8,,,,,,
2012-10-30,47,24,22,0,1,52,18,18,8,8,58,21,12,12,13,20413,20394,10,8,1,48,19,19,7,3,,,,,,,,,15,8,7,11,8,3,,,,,,
2012-10-31,37,18,17,2,0,46,12,14,7,13,136,54,47,19,16,18481,17299,1178,2,2,71,34,27,5,5,,,,,,,,,3,1,2,6,5,1,,,,,,
2012-11-01,45,16,27,1,1,64,25,28,8,3,33,6,5,11,11,4299,4292,0,5,2,29,15,10,1,3,,,,,,,,,7,5,2,10,5,5,,,,,,
2012-11-02,63,30,32,1,0,33,14,10,5,4,40,4,5,14,17,1464,1461,0,2,1,17,4,5,4,4,,,,,,,,,20,9,11,4,2,2,,,,,,
2012-11-03,111,52,51,6,2,36,16,15,4,1,69,12,9,23,25,77,61,2,9,5,76,31,34,4,7,,,,,,,,,15,7,8,12,4,8,,,,,,
2012-11-04,193,90,92,7,4,35,13,13,5,4,154,16,18,63,57,5,1,0,4,0,75,29,37,7,2,,,,,,,,,34,19,15,10,6,4,,,,,,
2012-11-05,56,24,31,1,0,48,20,20,3,5,123,24,25,42,32,8,3,1,2,2,22,8,10,1,3,,,,,,,,,19,15,4,15,6,9,,,,,,
2012-11-06,62,29,31,0,2,41,18,15,3,5,109,24,26,32,27,5,0,0,5,0,54,29,19,1,5,,,,,,,,,22,17,5,7,4,3,,,,,,
2012-11-07,46,18,20,5,3,55,21,18,9,7,93,21,19,28,25,6,4,0,2,0,45,20,19,5,1,,,,,,,,,15,6,9,8,5,3,,,,,,
2012-11-08,58,29,28,0,1,60,24,22,8,6,92,19,20,29,24,9,3,0,2,4,47,21,20,3,3,,,,,,,,,13,8,5,18,11,7,,,,,,
2012-11-09,49,23,23,1,2,36,10,13,3,10,95,24,17,30,24,15,5,0,5,5,34,15,13,2,4,,,,,,,,,2,2,0,25,16,9,,,,,,
2012-11-10,270,126,133,6,5,44,14,15,8,7,188,20,23,73,72,3,0,0,2,1,105,44,44,9,8,,,,,,,,,,,,13,12,1,,,,,,
2012-11-11,107,48,55,2,2,33,12,16,2,3,123,18,16,45,44,2855,2796,49,3,7,69,34,30,2,3,,,,,,,,,,,,57,26,31,,,,,,
2012-11-12,107,51,44,7,5,115,58,34,11,12,483,35,31,203,214,9088,4998,4085,4,1,47,22,16,6,3,,,,,,,,,,,,12,6,6,,,,,,
2012-11-13,55,27,27,0,1,38,15,11,6,6,50,11,9,16,14,4877,4856,18,3,0,42,20,16,3,3,,,,,,,,,,,,20,14,6,,,,,,
2012-11-14,128,51,72,3,2,35,12,11,5,7,122,23,23,38,38,417,414,1,2,0,38,17,18,2,1,,,,,,,,,,,,11,8,3,,,,,,
2012-11-15,30,15,14,0,1,56,25,18,5,8,74,13,14,22,25,302,300,2,0,0,41,16,21,3,1,,,,,,,,,,,,22,15,7,,,,,,
2012-11-16,59,26,32,1,0,50,20,18,6,6,140,28,22,45,45,565,541,21,2,1,59,27,27,3,2,,,,,,,,,,,,20,10,10,,,,,,
2012-11-17,155,78,67,4,6,41,14,11,8,8,162,25,31,50,56,6,2,1,2,1,67,35,24,4,4,,,,,,,,,,,,20,10,10,,,,,,
2012-11-18,155,79,73,3,0,41,13,16,6,6,163,23,25,59,56,29,25,4,0,0,59,29,26,2,2,,,,,,,,,,,,15,7,8,,,,,,
2012-11-19,58,29,26,2,1,55,18,27,6,4,148,20,25,53,50,244,240,0,3,1,46,18,14,8,6,,,,,,,,,,,,7,2,5,,,,,,
2012-11-20,42,19,21,2,0,47,17,18,6,6,130,22,21,43,44,4808,4786,20,1,1,20,9,10,0,1,,,,,,,,,,,,27,13,14,,,,,,
2012-11-21,66,37,22,4,3,69,24,22,13,10,236,41,44,77,74,1564,1540,19,4,1,52,19,22,6,5,,,,,,,,,,,,2,2,0,,,,,,
2012-11-22,39,18,21,0,0,109,42,34,14,19,389,99,100,95,95,8662,5682,2977,3,0,581,305,272,2,2,,,,,,,,,,,,0,0,0,,,,,,
2012-11-23,55,27,28,0,0,29,14,15,0,0,134,21,20,49,44,98409,94235,4174,0,0,27,12,15,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-24,64,31,33,0,0,19,9,10,0,0,58,13,12,16,17,37852,37803,49,0,0,27,15,12,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-25,107,58,49,0,0,18,11,7,0,0,50,8,11,18,13,1408,1398,10,0,0,24,13,11,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-26,52,29,23,0,0,24,10,14,0,0,51,11,13,14,13,6938,6933,5,0,0,18,11,7,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-27,81,48,33,0,0,30,16,14,0,0,55,17,20,9,9,21475,21463,12,0,0,14,8,6,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-28,57,29,28,0,0,18,10,8,0,0,43,11,10,11,11,27253,26953,300,0,0,15,7,8,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-29,14,8,6,0,0,23,14,9,0,0,27,13,11,2,1,13586,13469,117,0,0,16,8,8,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-11-30,26,15,11,0,0,28,16,12,0,0,9,3,5,1,0,196,191,5,0,0,14,7,7,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-01,49,26,23,0,0,28,14,14,0,0,9,4,5,0,0,9650,9648,2,0,0,22,9,13,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-02,12,6,6,0,0,2,1,1,0,0,5,2,3,0,0,63442,59904,3538,0,0,4,3,1,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-03,17,7,10,0,0,38,24,14,0,0,36,14,16,4,2,125,83,42,0,0,12,5,7,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-04,11,7,4,0,0,23,11,12,0,0,1575,1542,8,12,13,11283,4891,6392,0,0,19,7,12,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-05,39,22,17,0,0,35,20,15,0,0,45,10,15,11,9,38243,37774,469,0,0,10,5,5,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-06,45,23,22,0,0,22,15,7,0,0,53,19,17,10,7,12605,12601,4,0,0,31,14,17,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-07,34,17,17,0,0,78,40,38,0,0,90,30,24,18,18,43283,43279,4,0,0,16,9,7,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-08,62,25,37,0,0,17,9,8,0,0,32,16,16,0,0,120760,120744,16,0,0,34,17,17,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-09,47,18,29,0,0,10,6,4,0,0,4,0,0,3,1,38209,38182,27,0,0,25,13,12,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-10,2,1,1,0,0,19,12,7,0,0,53,53,0,0,0,32952,32637,315,0,0,9,5,4,0,0,,,,,,,,,,,,0,0,0,,,,,,
2012-12-11,18,10,8,0,0,28,17,11,0,0,1,1,0,0,0,1174,1172,2,0,0,18,8,10,0,0,,,,,,,,,,,,0,0,0,,,,,,
