ï»¿NOCIVIQUE,MUNICIPALITE,ORIENTATION,NOM_VOIE,LIEN_VOIE,TYPE_VOIE,ADRESSE,XNAD83MTM6,YNAD83MTM6,GEOM,ID 
3330,10043,Ouest,132, ,Route,"3330, Route 132 Ouest",212271.65405,5358238.925725,Point,8975
334,10043,Ouest,2e Rue, ,,"334, 2e Rue Ouest",228632.14740000013,5366982.7140999995,Point,8976
334,10043,,Louis-HÃ©bert, ,Avenue,"334, avenue Louis-HÃ©bert",235551.8147,5376626.226600001,Point,8977
334,10043,,Ross, ,Avenue,"334, avenue Ross",228262.44359999988,5366672.1403,Point,8978
334,10043,,Empress,de l',Avenue,"334, avenue de l'Empress",233903.3326000003,5374911.053400001,Point,8979
334,10043,,CathÃ©drale,de la,Avenue,"334, avenue de la CathÃ©drale",229449.37179999985,5367942.9224,Point,8980
334,10043,,Violettes,des,Avenue,"334, avenue des Violettes",232557.35510000028,5373548.471999999,Point,8981
334,10043,,Comte,du,Avenue,"334, avenue du Comte",231797.97200000007,5372795.1064,Point,8982
334,10043,,Chapais, ,Rue,"334, rue Chapais",230671.35300000012,5369208.862,Point,8983
334,10043,,De GaspÃ©, ,Rue,"334, rue De GaspÃ©",229098.58490000013,5367547.505100001,Point,8984
334,10043,Nord,Dollard, ,Rue,"334, rue Dollard Nord",227151.34630000032,5367254.0626,Point,8985
334,10043,,Georges-Henri-LÃ©vesque, ,Rue,"334, rue Georges-Henri-LÃ©vesque",230900.60759999976,5368329.1686,Point,8986
334,10043,,HupÃ©, ,Rue,"334, rue HupÃ©",229637.02940000035,5368096.312999999,Point,8987
334,10043,,Madeleine-Gleason, ,Rue,"334, rue Madeleine-Gleason",231122.70199999958,5368066.9914,Point,8988
334,10043,,Monseigneur-Plessis, ,Rue,"334, rue Monseigneur-Plessis",229219.40020000003,5366383.7512,Point,8989
334,10043,,Ouellet, ,Rue,"334, rue Ouellet",228401.54430000018,5367195.5625,Point,8990
334,10043,,Rivard, ,Rue,"334, rue Rivard",230541.21779999975,5369033.636399999,Point,8991
334,10043,Est,Saint-Germain, ,Rue,"334, rue Saint-Germain Est",229497.1654000003,5369820.482999999,Point,8992
334,10043,Ouest,Saint-Laurent, ,Rue,"334, rue Saint-Laurent Ouest",228347.2988,5367236.8267,Point,8993
334,10043,,Saint-Pierre, ,Rue,"334, rue Saint-Pierre",229921.18829999957,5369306.3325,Point,8994
334,10043,,Normandie,de la,Rue,"334, rue de la Normandie",229342.37770000007,5365964.022,Point,8995
334,10043,,Faisans,des,Rue,"334, rue des Faisans",228208.0530000003,5366621.4627,Point,8996
334,10043,,Bourgeois,du,Rue,"334, rue du Bourgeois",230352.1944000004,5368909.3248,Point,8997
334,10043,,Fleuve,du,Rue,"334, rue du Fleuve",231779.9023000002,5373639.9332,Point,8998
335,10043,,Louis-HÃ©bert, ,Avenue,"335, avenue Louis-HÃ©bert",235575.80939999968,5376618.7699,Point,8999
335,10043,Sud,LÃ©onidas, ,Avenue,"335, avenue LÃ©onidas Sud",230732.47369999997,5369241.3928,Point,9000
335,10043,Sud,Paquet, ,Avenue,"335, avenue Paquet Sud",232958.92260000017,5374047.579299999,Point,9001
335,10043,,Empress,de l',Avenue,"335, avenue de l'Empress",233915.34159999993,5374917.2708,Point,9002
335,10043,,Violettes,des,Avenue,"335, avenue des Violettes",232572.75490000006,5373551.170299999,Point,9003
335,10043,,Plateau,du,Avenue,"335, avenue du Plateau",232984.78149999958,5374069.7609,Point,9004
335,10043,Ouest,Arthur-Buies, ,Boulevard,"335, boulevard Arthur-Buies Ouest",229174.83519999962,5366425.681700001,Point,9005
335,10043,,Saint-LÃ©on, ,Chemin,"335, chemin Saint-LÃ©on",229232.73720000032,5358961.4146,Point,9006
335,10043,,Lac-Ã -Passetout,du,Chemin,"335, chemin du Lac-Ã -Passetout",231761.95220000017,5357128.4366,Point,9007
335,10043,Est,Sommet,du,Chemin,"335, chemin du Sommet Est",231753.2586000003,5367509.7212000005,Point,9008
335,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"335, montÃ©e Industrielle-et-Commerciale",230919.2268000003,5369423.1468,Point,9009
335,10043,,Sainte-Odile, ,MontÃ©e,"335, montÃ©e Sainte-Odile",227968.29580000043,5366354.2301,Point,9010
335,10043,,Corneau, ,Rue,"335, rue Corneau",230424.15000000037,5368930.8301,Point,9011
335,10043,,ElzÃ©ar-Sasseville, ,Rue,"335, rue ElzÃ©ar-Sasseville",230630.1015999997,5369118.6907,Point,9012
335,10043,,Michaud, ,Rue,"335, rue Michaud",228843.8470999999,5367318.7575,Point,9013
335,10043,,Monseigneur-Plessis, ,Rue,"335, rue Monseigneur-Plessis",229228.34300000034,5366375.031099999,Point,9014
335,10043,,Moreault, ,Rue,"335, rue Moreault",229589.45967500005,5369739.475225,Point,9015
335,10043,,Rivard, ,Rue,"335, rue Rivard",230541.0148,5369015.0239,Point,9016
335,10043,Est,Saint-Jean-Baptiste, ,Rue,"335, rue Saint-Jean-Baptiste Est",230099.35300000012,5369187.8342,Point,9017
335,10043,Ouest,Saint-Joseph, ,Rue,"335, rue Saint-Joseph Ouest",228307.04310000036,5367276.1237,Point,9018
335,10043,,Saint-Louis, ,Rue,"335, rue Saint-Louis",229139.0410000002,5367584.2522,Point,9019
335,10043,,TachÃ©, ,Rue,"335, rue TachÃ©",229790.18090000004,5369476.062000001,Point,9020
335,10043,,CarriÃ¨re,de la,Rue,"335, rue de la CarriÃ¨re",226344.6018000003,5366405.300000001,Point,9021
335,10043,,Chevaliers,des,Rue,"335, rue des Chevaliers",230083.45779999997,5369377.2774,Point,9022
335,10043,,Faisans,des,Rue,"335, rue des Faisans",228197.4126000004,5366613.9300999995,Point,9023
335,10043,,Bosquet,du,Rue,"335, rue du Bosquet",225636.36180000007,5366543.4417,Point,9024
336,10043,,Louis-HÃ©bert, ,Avenue,"336, avenue Louis-HÃ©bert",235568.15589999966,5376611.0492,Point,9025
336,10043,Sud,LÃ©onidas, ,Avenue,"336, avenue LÃ©onidas Sud",230752.9456000002,5369242.01,Point,9026
336,10043,,Ross, ,Avenue,"336, avenue Ross",228277.6447999999,5366658.965500001,Point,9027
336,10043,,Rouleau, ,Avenue,"336, avenue Rouleau",229062.22919999994,5367493.0144,Point,9028
336,10043,,Empress,de l',Avenue,"336, avenue de l'Empress",233917.92310000025,5374897.8873,Point,9029
336,10043,,CathÃ©drale,de la,Avenue,"336, avenue de la CathÃ©drale",229465.8524000002,5367928.7963,Point,9030
336,10043,,Violettes,des,Avenue,"336, avenue des Violettes",232570.34939999972,5373536.031199999,Point,9031
336,10043,Ouest,Grand-MacpÃ¨s,du,Chemin,"336, chemin du Grand-MacpÃ¨s Ouest",233486.70189999975,5355219.8028,Point,9032
336,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"336, montÃ©e Industrielle-et-Commerciale",230937.74629999977,5369432.694,Point,9033
336,10043,,Chapais, ,Rue,"336, rue Chapais",230687.5691999998,5369189.0438,Point,9034
336,10043,,De GaspÃ©, ,Rue,"336, rue De GaspÃ©",229103.9179999996,5367542.134400001,Point,9035
336,10043,,Georges-Henri-LÃ©vesque, ,Rue,"336, rue Georges-Henri-LÃ©vesque",230892.87939999998,5368325.7695,Point,9036
336,10043,,Madeleine-Gleason, ,Rue,"336, rue Madeleine-Gleason",231110.8799999999,5368076.1719,Point,9037
336,10043,Ouest,Saint-Laurent, ,Rue,"336, rue Saint-Laurent Ouest",228345.92700000014,5367235.5583999995,Point,9038
336,10043,,Faisans,des,Rue,"336, rue des Faisans",228218.3454,5366612.3906,Point,9039
336,10043,,Bourgeois,du,Rue,"336, rue du Bourgeois",230366.1666000001,5368896.569599999,Point,9040
337,10043,,Pierre-Rouleau, ,Avenue,"337, avenue Pierre-Rouleau",234102.1777999997,5375198.2925,Point,9041
337,10043,,Ross, ,Avenue,"337, avenue Ross",228268.4123999998,5366643.664100001,Point,9042
337,10043,,Empress,de l',Avenue,"337, avenue de l'Empress",233933.30759999994,5374901.4714,Point,9043
337,10043,,Jeunesse,de la,Avenue,"337, avenue de la Jeunesse",233682.78129999992,5374776.191400001,Point,9044
337,10043,,Violettes,des,Avenue,"337, avenue des Violettes",232587.2862999998,5373537.257999999,Point,9045
337,10043,,Saint-LÃ©on, ,Chemin,"337, chemin Saint-LÃ©on",229239.6825000001,5358917.4593,Point,9046
337,10043,Ouest,PrÃ©s,des,Chemin,"337, chemin des PrÃ©s Ouest",231493.2128999997,5364195.1779,Point,9047
337,10043,,Panorama,du,Chemin,"337, chemin du Panorama",230030.9285000004,5365545.204399999,Point,9048
337,10043,,Sainte-Odile, ,MontÃ©e,"337, montÃ©e Sainte-Odile",227970.14659999963,5366352.718599999,Point,9049
337,10043,,De GaspÃ©, ,Rue,"337, rue De GaspÃ©",229101.62990000006,5367530.3858,Point,9050
337,10043,,ElzÃ©ar-Sasseville, ,Rue,"337, rue ElzÃ©ar-Sasseville",230638.78509999998,5369110.135500001,Point,9051
337,10043,,FrÃ©dÃ©ric-Rousseau, ,Rue,"337, rue FrÃ©dÃ©ric-Rousseau",226469.77570000011,5366464.915100001,Point,9052
337,10043,,Monseigneur-Plessis, ,Rue,"337, rue Monseigneur-Plessis",229218.81439999957,5366365.1602,Point,9053
337,10043,,Moreault, ,Rue,"337, rue Moreault",229591.32820000034,5369741.157500001,Point,9054
337,10043,,Rivard, ,Rue,"337, rue Rivard",230550.65060000028,5369006.1076,Point,9055
337,10043,Ouest,Saint-Joseph, ,Rue,"337, rue Saint-Joseph Ouest",228296.7034,5367265.6504999995,Point,9056
337,10043,Ouest,Saint-Laurent, ,Rue,"337, rue Saint-Laurent Ouest",228343.51400000043,5367219.835200001,Point,9057
337,10043,,Saint-Louis, ,Rue,"337, rue Saint-Louis",229145.51080000028,5367578.078,Point,9058
337,10043,,Saint-Pierre, ,Rue,"337, rue Saint-Pierre",229945.22730000038,5369325.248,Point,9059
337,10043,,Faisans,des,Rue,"337, rue des Faisans",228223.6897,5366590.8006,Point,9060
337,10043,,Bosquet,du,Rue,"337, rue du Bosquet",225621.22240000032,5366528.846899999,Point,9061
337,10043,,Fleuve,du,Rue,"337, rue du Fleuve",231795.36220000032,5373642.755100001,Point,9062
338,10043,Est,2e Rue, ,,"338, 2e Rue Est",230429.22080000024,5368791.3708999995,Point,9063
338,10043,,Belzile, ,Avenue,"338, avenue Belzile",229910.12009999994,5368216.0714,Point,9064
338,10043,,Louis-HÃ©bert, ,Avenue,"338, avenue Louis-HÃ©bert",235581.2137000002,5376598.674699999,Point,9065
338,10043,,Pierre-Rouleau, ,Avenue,"338, avenue Pierre-Rouleau",234094.1777999997,5375187.8971,Point,9066
338,10043,,Ross, ,Avenue,"338, avenue Ross",228295.1662999997,5366646.5978999995,Point,9067
338,10043,,Sirois, ,Avenue,"338, avenue Sirois",228736.58000000007,5367149.734099999,Point,9068
338,10043,,Empress,de l',Avenue,"338, avenue de l'Empress",233937.1333999997,5374881.328600001,Point,9069
338,10043,,Violettes,des,Avenue,"338, avenue des Violettes",232583.7279000003,5373523.2226,Point,9070
338,10043,,Bois-Joli,du,Avenue,"338, avenue du Bois-Joli",234038.78089999966,5375144.5098,Point,9071
338,10043,,Comte,du,Avenue,"338, avenue du Comte",231807.14379999973,5372812.095000001,Point,9072
338,10043,,BeausÃ©jour, ,Chemin,"338, chemin BeausÃ©jour",227917.20660000015,5362569.282,Point,9073
338,10043,,Saint-Joseph, ,Chemin,"338, chemin Saint-Joseph",231816.97080000024,5356843.0594999995,Point,9074
338,10043,Est,Seigneurie,de la,Chemin,"338, chemin de la Seigneurie Est",234475.94379999954,5363486.773499999,Point,9075
338,10043,,Pointes,des,Chemin,"338, chemin des Pointes",230277.37902500015,5360340.817375001,Point,9076
338,10043,,Saules,des,MontÃ©e,"338, montÃ©e des Saules",225057.4759999998,5365032.1653,Point,9077
338,10043,,De GaspÃ©, ,Rue,"338, rue De GaspÃ©",229109.0987999998,5367536.910599999,Point,9078
338,10043,,Georges-Henri-LÃ©vesque, ,Rue,"338, rue Georges-Henri-LÃ©vesque",230884.25930000003,5368325.899800001,Point,9079
338,10043,,HupÃ©, ,Rue,"338, rue HupÃ©",229653.32990000024,5368080.5055,Point,9080
338,10043,,Madeleine-Gleason, ,Rue,"338, rue Madeleine-Gleason",231099.31450000033,5368085.1533,Point,9081
338,10043,,Michaud, ,Rue,"338, rue Michaud",228876.90490000043,5367298.884400001,Point,9082
338,10043,,Monseigneur-Plessis, ,Rue,"338, rue Monseigneur-Plessis",229206.6950000003,5366370.598099999,Point,9083
338,10043,,Ouellet, ,Rue,"338, rue Ouellet",228382.1771999998,5367177.7793000005,Point,9084
338,10043,Est,Saint-Germain, ,Rue,"338, rue Saint-Germain Est",229490.70739999972,5369837.0067,Point,9085
338,10043,Ouest,Saint-Laurent, ,Rue,"338, rue Saint-Laurent Ouest",228338.46949999966,5367228.4827,Point,9086
338,10043,,Saint-Pierre, ,Rue,"338, rue Saint-Pierre",229932.3986999998,5369334.2599,Point,9087
338,10043,,Faisans,des,Rue,"338, rue des Faisans",228227.4160000002,5366601.9321,Point,9088
338,10043,,Bosquet,du,Rue,"338, rue du Bosquet",225618.33719999995,5366508.5942,Point,9089
338,10043,,Bourgeois,du,Rue,"338, rue du Bourgeois",230380.8322999999,5368882.3105999995,Point,9090
3382,10043,Ouest,132, ,Route,"3382, Route 132 Ouest",211867.5725999996,5358045.6699,Point,9091
339,10043,Est,2e Rue, ,,"339, 2e Rue Est",230435.1542999996,5368772.343599999,Point,9092
339,10043,,Ross, ,Avenue,"339, avenue Ross",228283.99120000005,5366632.676999999,Point,9093
339,10043,,Thomas-Dionne, ,Avenue,"339, avenue Thomas-Dionne",234020.49349999987,5375069.3796,Point,9094
339,10043,,Empress,de l',Avenue,"339, avenue de l'Empress",233951.7854000004,5374885.2217999995,Point,9095
339,10043,,CathÃ©drale,de la,Avenue,"339, avenue de la CathÃ©drale",229457.79800000042,5367912.1061,Point,9096
339,10043,,Jeunesse,de la,Avenue,"339, avenue de la Jeunesse",233691.24149999954,5374768.0012,Point,9097
339,10043,,Pluviers,des,Avenue,"339, avenue des Pluviers",231837.54399999976,5373087.4277,Point,9098
339,10043,,Violettes,des,Avenue,"339, avenue des Violettes",232597.2182,5373527.749299999,Point,9099
339,10043,,Bois-Joli,du,Avenue,"339, avenue du Bois-Joli",234066.18340000045,5375136.2096,Point,9100
339,10043,Ouest,Arthur-Buies, ,Boulevard,"339, boulevard Arthur-Buies Ouest",229158.3674999997,5366413.144400001,Point,9101
339,10043,,Saint-LÃ©on, ,Chemin,"339, chemin Saint-LÃ©on",229243.33110000007,5358829.897500001,Point,9102
339,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"339, montÃ©e Industrielle-et-Commerciale",230951.86840000004,5369390.553300001,Point,9103
339,10043,,Joseph-Paradis, ,Avenue,"339, rue Joseph-Paradis",231530.7251000004,5372524.306600001,Point,9104
339,10043,,Monseigneur-Plessis, ,Rue,"339, rue Monseigneur-Plessis",229207.16870000027,5366353.096000001,Point,9105
339,10043,,Rivard, ,Rue,"339, rue Rivard",230556.8481999999,5368999.750700001,Point,9106
339,10043,Ouest,Saint-Joseph, ,Rue,"339, rue Saint-Joseph Ouest",228291.40689999983,5367260.050100001,Point,9107
339,10043,,Saint-Louis, ,Rue,"339, rue Saint-Louis",229153.77219999954,5367570.0265,Point,9108
339,10043,,Tessier, ,Rue,"339, rue Tessier",228261.76919999998,5367278.2391,Point,9109
339,10043,,CarriÃ¨re,de la,Rue,"339, rue de la CarriÃ¨re",226391.7139999997,5366361.2971,Point,9110
339,10043,,Faisans,des,Rue,"339, rue des Faisans",228231.80840000045,5366583.619100001,Point,9111
339,10043,,Bosquet,du,Rue,"339, rue du Bosquet",225608.2807,5366516.3708999995,Point,9112
34,10043,Est,10e Rue, ,,"34, 10e Rue Est",230012.3448999999,5367574.9772,Point,9113
34,10043,Est,11e Rue, ,,"34, 11e Rue Est",230063.52560000028,5367527.0568,Point,9114
34,10043,Est,14e Rue, ,,"34, 14e Rue Est",230217.99019999988,5367383.8212,Point,9115
34,10043,Est,2e Rue, ,,"34, 2e Rue Est",229624.4205,5367957.1458,Point,9116
34,10043,Est,7e Rue, ,,"34, 7e Rue Est",229868.92929999996,5367729.1907,Point,9117
34,10043,Est,8e Rue, ,,"34, 8e Rue Est",229915.50189999957,5367676.514599999,Point,9118
34,10043,Est,9e Rue, ,,"34, 9e Rue Est",229961.3613,5367623.0995000005,Point,9119
34,10043,,Raiche, ,Avenue,"34, avenue Raiche",216484.64460000023,5360173.7325,Point,9120
34,10043,,Voyer, ,Avenue,"34, avenue Voyer",214677.85610000044,5359567.726600001,Point,9121
34,10043,,Saint-ValÃ©rien,de,Avenue,"34, avenue de Saint-ValÃ©rien",215532.8755999999,5359768.9475,Point,9122
34,10043,,Ravin,du,Avenue,"34, avenue du Ravin",217561.3161000004,5362187.036499999,Point,9123
34,10043,,RiviÃ¨re-HÃ¢tÃ©e,de,Chemin,"34, chemin de RiviÃ¨re-HÃ¢tÃ©e",218359.41079999972,5362329.178400001,Point,9124
34,10043,,Pulpe,de la,Chemin,"34, chemin de la Pulpe",226981.5889999997,5364446.8782,Point,9125
34,10043,Est,Seigneurie,de la,Chemin,"34, chemin de la Seigneurie Est",233049.36710000038,5361719.586300001,Point,9126
34,10043,Ouest,Seigneurie,de la,Chemin,"34, chemin de la Seigneurie Ouest",232752.47190000024,5361234.7061,Point,9127
34,10043,,Pointes,des,Chemin,"34, chemin des Pointes",228344.57320000045,5362171.9242,Point,9128
34,10043,,Lac-Linda,du,Chemin,"34, chemin du Lac-Linda",229480.37100000028,5359055.941400001,Point,9129
34,10043,Est,Sommet,du,Chemin,"34, chemin du Sommet Est",230750.99199999962,5366884.775800001,Point,9130
34,10043,,Pionniers,des,Route,"34, route des Pionniers",231916.61149999965,5362454.7754,Point,9131
34,10043,,Alice-Rochefort, ,Rue,"34, rue Alice-Rochefort",216374.00659999996,5360170.891799999,Point,9132
34,10043,,De VerchÃ¨res, ,Rue,"34, rue De VerchÃ¨res",227174.62409999967,5367613.264599999,Point,9133
34,10043,,LÃ©vesque, ,Rue,"34, rue LÃ©vesque",233650.73670000024,5358333.0589000005,Point,9134
34,10043,,Mathias-Morin, ,Rue,"34, rue Mathias-Morin",216268.52410000004,5360025.1472,Point,9135
34,10043,,P.-Ã.-Rioux, ,Rue,"34, rue P.-Ã.-Rioux",219366.15359999985,5362290.1865,Point,9136
34,10043,,Saint-FranÃ§ois, ,Rue,"34, rue Saint-FranÃ§ois",227236.47109999973,5367661.771199999,Point,9137
34,10043,Est,Saint-Germain, ,Rue,"34, rue Saint-Germain Est",228850.55740000028,5368629.3081,Point,9138
34,10043,Est,Saint-Joseph, ,Rue,"34, rue Saint-Joseph Est",229303.68420000002,5368279.727600001,Point,9139
34,10043,Est,Saint-Laurent, ,Rue,"34, rue Saint-Laurent Est",229368.48089999985,5368230.6132,Point,9140
34,10043,,Saint-Pierre, ,Rue,"34, rue Saint-Pierre",228979.61419999972,5368579.320599999,Point,9141
34,10043,,Vigno, ,Rue,"34, rue Vigno",228616.22609999962,5361623.986199999,Point,9142
34,10043,,Wilson, ,Rue,"34, rue Wilson",227300.09759999998,5367733.043,Point,9143
34,10043,,Bourgogne,de,Rue,"34, rue de Bourgogne",230250.0630999999,5366968.479,Point,9144
34,10043,Sud,Auvergne,de l',Rue,"34, rue de l'Auvergne Sud",230528.02770000044,5367092.843800001,Point,9145
34,10043,,Orge,de l',Rue,"34, rue de l'Orge",235363.3548999997,5356693.393200001,Point,9146
34,10043,,Ãtang,de l',Rue,"34, rue de l'Ãtang",218228.65589999966,5362040.74,Point,9147
34,10043,Ouest,ÃvÃªchÃ©,de l',Rue,"34, rue de l'ÃvÃªchÃ© Ouest",228960.2302000001,5368220.2530000005,Point,9148
34,10043,,Boule-de-Neige,de la,Rue,"34, rue de la Boule-de-Neige",232073.56570000015,5359407.122199999,Point,9149
34,10043,,Bretagne,de la,Rue,"34, rue de la Bretagne",230307.67150000017,5366896.421499999,Point,9150
34,10043,,PinÃ¨de,de la,Rue,"34, rue de la PinÃ¨de",228892.16270000022,5361890.190400001,Point,9151
34,10043,,Rive,de la,Rue,"34, rue de la Rive",217576.51709999982,5362029.1284,Point,9152
34,10043,,Semences,des,Rue,"34, rue des Semences",234460.17810000014,5357405.022399999,Point,9153
34,10043,,Givre,du,Rue,"34, rue du Givre",231997.98570000008,5359025.081499999,Point,9154
34,10043,,Poitou,du,Rue,"34, rue du Poitou",230538.9129999997,5366716.7774,Point,9155
34,10043,,Sieur-De VitrÃ©,du,Rue,"34, rue du Sieur-De VitrÃ©",215121.01290000044,5359303.026000001,Point,9156
34,10043,,Verglas,du,Rue,"34, rue du Verglas",231758.76999999955,5359061.135399999,Point,9157
340,10043,Est,2e Rue, ,,"340, 2e Rue Est",230460.2553000003,5368823.351199999,Point,9158
340,10043,,Belzile, ,Avenue,"340, avenue Belzile",229915.53210000042,5368210.8134,Point,9159
340,10043,,Louis-HÃ©bert, ,Avenue,"340, avenue Louis-HÃ©bert",235589.6470999997,5376590.007300001,Point,9160
340,10043,,Rouleau, ,Avenue,"340, avenue Rouleau",229077.9456000002,5367475.0021,Point,9161
340,10043,,Abraham-Martin,de l',Avenue,"340, avenue de l'Abraham-Martin",234663.89969999995,5374741.1392,Point,9162
340,10043,,Empress,de l',Avenue,"340, avenue de l'Empress",233955.10680000018,5374865.465500001,Point,9163
340,10043,,Industrie,de l',Avenue,"340, avenue de l'Industrie",234844.30229999963,5376405.0814,Point,9164
340,10043,,Comte,du,Avenue,"340, avenue du Comte",231814.66830000002,5372829.7312,Point,9165
340,10043,,Saint-Germain, ,Boulevard,"340, boulevard Saint-Germain",227814.71750000026,5367836.611,Point,9166
340,10043,,Sainte-Anne, ,Boulevard,"340, boulevard Sainte-Anne",231918.14130000025,5373523.2513,Point,9167
340,10043,Est,Seigneurie,de la,Chemin,"340, chemin de la Seigneurie Est",234487.93589999992,5363520.9307,Point,9168
340,10043,,Pointes,des,Chemin,"340, chemin des Pointes",230313.35735000018,5360304.67505,Point,9169
340,10043,,De GaspÃ©, ,Rue,"340, rue De GaspÃ©",229121.1995000001,5367525.445699999,Point,9170
340,10043,,Georges-Henri-LÃ©vesque, ,Rue,"340, rue Georges-Henri-LÃ©vesque",230876.6908999998,5368329.489700001,Point,9171
340,10043,,Madeleine-Gleason, ,Rue,"340, rue Madeleine-Gleason",231088.01190000027,5368093.678200001,Point,9172
340,10043,,Ouellet, ,Rue,"340, rue Ouellet",228379.46559999976,5367175.5427,Point,9173
340,10043,Est,Saint-Germain, ,Rue,"340, rue Saint-Germain Est",229485.70210000034,5369849.8134,Point,9174
340,10043,Ouest,Saint-Laurent, ,Rue,"340, rue Saint-Laurent Ouest",228334.6475999998,5367225.001,Point,9175
340,10043,,CarriÃ¨re,de la,Rue,"340, rue de la CarriÃ¨re",226408.05539999995,5366360.535700001,Point,9176
340,10043,,Faisans,des,Rue,"340, rue des Faisans",228238.80269999988,5366594.1296999995,Point,9177
341,10043,Est,2e Rue, ,,"341, 2e Rue Est",230469.95320000034,5368807.9768,Point,9178
341,10043,Ouest,2e Rue, ,,"341, 2e Rue Ouest",228608.35580000002,5366935.466399999,Point,9179
341,10043,,Louis-HÃ©bert, ,Avenue,"341, avenue Louis-HÃ©bert",235593.6936999997,5376602.6965,Point,9180
341,10043,,Pierre-Rouleau, ,Avenue,"341, avenue Pierre-Rouleau",234119.48639999982,5375181.896600001,Point,9181
341,10043,,Ross, ,Avenue,"341, avenue Ross",228302.33990000002,5366622.038799999,Point,9182
341,10043,,Rouleau, ,Avenue,"341, avenue Rouleau",229064.1076999996,5367465.8718,Point,9183
341,10043,,Empress,de l',Avenue,"341, avenue de l'Empress",233969.32189999986,5374869.7403,Point,9184
341,10043,,Jeunesse,de la,Avenue,"341, avenue de la Jeunesse",233700.87320000026,5374759.0053,Point,9185
341,10043,,Terrasse-Bon-Air,de la,Avenue,"341, avenue de la Terrasse-Bon-Air",231815.8161000004,5372693.751599999,Point,9186
341,10043,,Plateau,du,Avenue,"341, avenue du Plateau",233022.97059999965,5374032.6236000005,Point,9187
341,10043,Est,Arthur-Buies, ,Boulevard,"341, boulevard Arthur-Buies Est",230688.10940000042,5368473.022299999,Point,9188
341,10043,,Saint-LÃ©on, ,Chemin,"341, chemin Saint-LÃ©on",229209.02529999986,5358750.810699999,Point,9189
341,10043,,Pointes,des,Chemin,"341, chemin des Pointes",230314.53509999998,5360289.7688,Point,9190
341,10043,,Panorama,du,Chemin,"341, chemin du Panorama",230014.72709999979,5365520.885500001,Point,9191
341,10043,,Industrielle-et-Commerciale, ,MontÃ©e,"341, montÃ©e Industrielle-et-Commerciale",230957.00329999998,5369385.815300001,Point,9192
341,10043,,Sainte-Odile, ,MontÃ©e,"341, montÃ©e Sainte-Odile",228001.36760000046,5366328.0834,Point,9193
341,10043,,Saules,des,MontÃ©e,"341, montÃ©e des Saules",225068.14850000013,5364998.1272,Point,9194
341,10043,,De GaspÃ©, ,Rue,"341, rue De GaspÃ©",229117.2045,5367514.8938,Point,9195
341,10043,,DubÃ©, ,Rue,"341, rue DubÃ©",228562.64850000013,5366991.2226,Point,9196
341,10043,,FrÃ©dÃ©ric-Rousseau, ,Rue,"341, rue FrÃ©dÃ©ric-Rousseau",226484.91199999955,5366456.34,Point,9197
341,10043,,Ouellet, ,Rue,"341, rue Ouellet",228382.68510000035,5367164.9219,Point,9198
341,10043,,Rivard, ,Rue,"341, rue Rivard",230569.20469999965,5368987.5671,Point,9199
341,10043,Est,Saint-Germain, ,Rue,"341, rue Saint-Germain Est",229509.70550000016,5369814.3572,Point,9200
341,10043,Est,Saint-Jean-Baptiste, ,Rue,"341, rue Saint-Jean-Baptiste Est",230124.54090000037,5369204.2787,Point,9201
341,10043,Ouest,Saint-Joseph, ,Rue,"341, rue Saint-Joseph Ouest",228274.50069999974,5367242.9157,Point,9202
341,10043,Ouest,Saint-Laurent, ,Rue,"341, rue Saint-Laurent Ouest",228326.85699999984,5367204.1732,Point,9203
341,10043,,Saint-Louis, ,Rue,"341, rue Saint-Louis",229161.46270000003,5367562.5263,Point,9204
341,10043,,Saint-Pierre, ,Rue,"341, rue Saint-Pierre",229960.40759999957,5369359.840600001,Point,9205
341,10043,,Saint-RenÃ©, ,Rue,"341, rue Saint-RenÃ©",228515.8548999997,5367041.2797,Point,9206
341,10043,,Saint-Robert, ,Rue,"341, rue Saint-Robert",228471.05730000045,5367078.0612,Point,9207
341,10043,,TachÃ©, ,Rue,"341, rue TachÃ©",229825.7736999998,5369512.336300001,Point,9208
341,10043,,Tessier, ,Rue,"341, rue Tessier",228262.65560000017,5367282.127900001,Point,9209
341,10043,,Faisans,des,Rue,"341, rue des Faisans",228242.14059999958,5366574.479599999,Point,9210
341,10043,,Bosquet,du,Rue,"341, rue du Bosquet",225594.71059999987,5366503.289000001,Point,9211
342,10043,Est,2e Rue, ,,"342, 2e Rue Est",230485.20019999985,5368847.091399999,Point,9212
342,10043,Ouest,2e Rue, ,,"342, 2e Rue Ouest",228602.98280000035,5366952.406400001,Point,9213
342,10043,,Belzile, ,Avenue,"342, avenue Belzile",229917.25879999995,5368209.1358,Point,9214
342,10043,,Louis-HÃ©bert, ,Avenue,"342, avenue Louis-HÃ©bert",235601.85539999977,5376578.465299999,Point,9215
342,10043,Sud,LÃ©onidas, ,Avenue,"342, avenue LÃ©onidas Sud",230784.18030000012,5369214.987400001,Point,9216
342,10043,,Pierre-Rouleau, ,Avenue,"342, avenue Pierre-Rouleau",234107.0482999999,5375176.145199999,Point,9217
342,10043,,Ross, ,Avenue,"342, avenue Ross",228313.56599999964,5366636.238500001,Point,9218
