no_civiq,Rue,Rue_De,Rue_A,Nom_parc,Sigle,Nom_arrond,Invent,Coord_X,Coord_Y,Injections,Longitude,Latitude 
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305050.2556,5061529.5836,2017,-73.49678673,45.69365131
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305043.881,5061511.7332,2017,-73.49686859,45.69349069
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305043.0066,5061508.1497,2017,-73.49687982,45.69345845
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305037.1865,5061494.4223,2017,-73.49695455,45.69333493
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305028.5147,5061462.5231,2017,-73.49706591,45.6930479
15555,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305020.1039,5061426.7865,2017,-73.49717392,45.69272634
15777,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,304993.2366,5061311.0643,2017,-73.49751894,45.69168506
15777,"Sherbrooke Est, rue","81e, avenue P.-A.-T.","Famille-Dubreuil, rue de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,305001.9374,5061348.5495,2017,-73.49740721,45.69202236
0,"4e, rue R.-D.-P.","58e, avenue R.-D.-P.","Rivière-des-Prairies, boulevard de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,299585.6684,5057277.0122,2017,-73.56690614,45.65536645
0,"4e, rue R.-D.-P.","58e, avenue R.-D.-P.","Rivière-des-Prairies, boulevard de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,299565.9254,5057275.3682,2017,-73.56715945,45.65535151
0,"4e, rue R.-D.-P.","58e, avenue R.-D.-P.","Rivière-des-Prairies, boulevard de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,299297.0333,5057298.7613,2017,-73.57060992,45.65555992
0,"4e, rue R.-D.-P.","58e, avenue R.-D.-P.","Rivière-des-Prairies, boulevard de la",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,299284.098,5057288.5311,2017,-73.57077578,45.65546777
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298953.1398,5057526.2248,2017,-73.57502523,45.65760387
0,,,,"FAMILLE DUBREUIL/FORSYTH, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,305296.834,5061594.6165,2017,-73.49362061,45.69423635
0,,,,"FAMILLE DUBREUIL/FORSYTH, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,305298.0715,5061592.7786,2017,-73.49360472,45.69421981
0,,,,"FAMILLE DUBREUIL/FORSYTH, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,305298.5837,5061584.9169,2017,-73.49359815,45.69414907
0,,,,"FAMILLE DUBREUIL/FORSYTH, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,305301.2719,5061577.9494,2017,-73.49356364,45.69408637
0,,,,"FAMILLE DUBREUIL/FORSYTH, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,305311.6036,5061601.2368,2017,-73.49343096,45.69429591
0,,,,"Gouin (60E Av.), promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299343.7654,5057869.5219,2017,-73.57001669,45.6606961
0,,,,"DELPHIS-DELORME/C.N., ZONE TAMPON",FR,Rivière-des-Prairies-Pointe-aux-Trembles,H,305813.0798,5061837.5782,2017,-73.48699146,45.69642199
0,,,,"Gouin (60E Av.), promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299325.7732,5057869.8499,2017,-73.57024758,45.66069891
0,,,,"DELPHIS-DELORME/C.N., ZONE TAMPON",FR,Rivière-des-Prairies-Pointe-aux-Trembles,H,305814.9407,5061834.7218,2017,-73.48696757,45.69639628
0,,,,"DELPHIS-DELORME/C.N., ZONE TAMPON",FR,Rivière-des-Prairies-Pointe-aux-Trembles,H,305818.8682,5061834.867,2017,-73.48691714,45.69639758
0,,,,"DELPHIS-DELORME/C.N., ZONE TAMPON",FR,Rivière-des-Prairies-Pointe-aux-Trembles,H,305803.1063,5061804.7184,2017,-73.48711959,45.69612633
0,,,,"Gouin (60E Av.), promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299405.8937,5057855.1358,2017,-73.56921927,45.66056713
0,,,,"Gouin (60E Av.), promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299458.9728,5057848.4866,2017,-73.56853807,45.66050771
0,,,,"Moulin-Du-Rapide, parc",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299168.0384,5057813.4303,2017,-73.57227104,45.66018997
9535,"Clichy, rue de","56e, avenue R.-D.-P.","58e, avenue R.-D.-P.",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,299089.64,5057689.65,2017,-73.57327562,45.65907553
16176,"Bellerive, rue","93e, avenue P.-A.-T.","94e, avenue P.-A.-T.",,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,R,306314.4594,5061945.5593,2017,-73.48055311,45.6973927
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,306341.7569,5061956.3935,2017,-73.48020256,45.69749013
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,306409.0886,5062108.6448,2017,-73.47933746,45.69885995
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299439.1556,5054871.5249,2017,-73.56875959,45.63372028
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299433.5074,5054866.2434,2017,-73.56883198,45.63367271
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299422.2504,5054856.1842,2017,-73.56897625,45.63358211
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299415.9423,5054850.6748,2017,-73.5690571,45.63353248
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299404.2079,5054839.1952,2017,-73.56920748,45.6334291
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299394.2807,5054828.5324,2017,-73.56933469,45.63333307
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299387.1545,5054823.7373,2017,-73.56942604,45.63328987
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299376.3943,5054812.8279,2017,-73.56956393,45.63319162
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299370.1536,5054807.059,2017,-73.56964391,45.63313966
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299363.7104,5054801.517,2017,-73.56972649,45.63308974
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299346.6575,5054784.3695,2017,-73.56994502,45.63293531
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299334.2854,5054773.8827,2017,-73.57010359,45.63284085
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299322.096,5054762.9473,2017,-73.57025981,45.63274236
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FR,PARCS-NATURE,H,299312.0658,5054752.4026,2017,-73.57038833,45.6326474
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299305.3858,5054745.9243,2017,-73.57047394,45.63258905
0,,,,"BOIS-D'ANJOU, PARC-NATURE DU",FRPE,PARCS-NATURE,H,299298.8657,5054741.3827,2017,-73.57055751,45.63254813
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298427.6262,5057207.1007,2017,-73.58176429,45.6547277
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298458.0333,5057227.2958,2017,-73.58137439,45.6549097
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298462.8926,5057219.5146,2017,-73.58131194,45.65483973
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298463.9389,5057220.3889,2017,-73.58129853,45.65484761
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298465.8827,5057220.8927,2017,-73.58127359,45.65485216
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298469.3853,5057224.5834,2017,-73.5812287,45.6548854
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298468.3247,5057225.9517,2017,-73.58124233,45.6548977
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298469.9501,5057225.9327,2017,-73.58122147,45.65489755
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298466.3554,5057234.3327,2017,-73.5812677,45.6549731
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298466.1662,5057238.3012,2017,-73.58127018,45.6550088
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298467.3306,5057254.079,2017,-73.58125545,45.65515079
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298472.3102,5057255.0447,2017,-73.58119157,45.65515952
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298475.5252,5057256.282,2017,-73.58115033,45.65517068
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298477.9865,5057256.0757,2017,-73.58111875,45.65516885
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298476.1572,5057253.2888,2017,-73.58114218,45.65514376
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298474.2903,5057250.0257,2017,-73.58116609,45.65511438
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298471.9102,5057247.3463,2017,-73.5811966,45.65509025
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298475.4343,5057239.688,2017,-73.58115128,45.65502137
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298475.7348,5057230.89,2017,-73.58114731,45.6549422
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298477.0712,5057231.7027,2017,-73.58113017,45.65494953
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298480.2804,5057231.9727,2017,-73.581089,45.65495199
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298481.7374,5057231.5908,2017,-73.5810703,45.65494857
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298482.5429,5057234.2613,2017,-73.58106,45.6549726
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298482.0518,5057248.5478,2017,-73.58106649,45.65510115
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298483.7011,5057252.0257,2017,-73.58104537,45.65513246
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298484.7348,5057251.0932,2017,-73.58103209,45.65512408
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298487.2989,5057250.0874,2017,-73.58099918,45.65511505
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298486.7482,5057258.3985,2017,-73.58100635,45.65518983
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298484.1795,5057260.1717,2017,-73.58103934,45.65520576
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298489.0374,5057261.1783,2017,-73.58097702,45.65521487
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298488.9531,5057264.43,2017,-73.58097814,45.65524412
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298490.4129,5057264.4421,2017,-73.58095941,45.65524425
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298492.9964,5057260.6548,2017,-73.58092621,45.65521019
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298494.1864,5057264.5355,2017,-73.58091099,45.65524512
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298503.6109,5057253.8061,2017,-73.58078993,45.65514866
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298498.951,5057253.664,2017,-73.58084972,45.65514734
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298504.5436,5057259.5451,2017,-73.58077803,45.65520031
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298507.7885,5057259.7322,2017,-73.5807364,45.65520202
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298523.6108,5057266.2304,2017,-73.58053347,45.65526064
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298528.6062,5057267.0311,2017,-73.58046938,45.65526789
0,,,,"Pierre-Dagenais-Dit-Lépine, promenade",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,298918.5236,5057556.9046,2017,-73.57546979,45.65787964
0,,,,"Gouin (55E Av.), parc",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299031.4617,5057616.3471,2017,-73.5740213,45.65841546
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299226.085,5057191.2028,2017,-73.57151904,45.65459153
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299221.5964,5057189.2671,2017,-73.57157661,45.65457407
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299216.9105,5057186.9458,2017,-73.57163671,45.65455315
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299212.3557,5057178.8847,2017,-73.57169506,45.65448057
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299207.6099,5057181.438,2017,-73.57175598,45.65450351
0,,,,Lot Ville,FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299207.4038,5057180.7138,2017,-73.57175862,45.65449699
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299557.0515,5056573.4304,2017,-73.56726575,45.64903527
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299558.4006,5056583.4393,2017,-73.56724855,45.64912534
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299559.6579,5056593.205,2017,-73.56723252,45.64921323
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299534.8149,5056557.2936,2017,-73.56755087,45.6488899
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299525.0609,5056558.8062,2017,-73.56767602,45.64890344
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299495.436,5056564.0337,2017,-73.56805616,45.64895025
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299486.6123,5056574.7629,2017,-73.56816948,45.64904673
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299487.7781,5056583.8939,2017,-73.56815463,45.6491289
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299489.2363,5056593.6556,2017,-73.56813602,45.64921675
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299490.7962,5056603.3506,2017,-73.56811612,45.649304
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299492.0514,5056614.1118,2017,-73.56810013,45.64940084
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299477.1629,5056614.9134,2017,-73.56829116,45.64940794
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299473.8877,5056614.1522,2017,-73.56833317,45.64940106
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299474.196,5056609.353,2017,-73.56832916,45.64935788
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299470.5605,5056615.0806,2017,-73.56837586,45.64940939
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299467.1419,5056615.0067,2017,-73.56841972,45.6494087
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299467.1684,5056614.9829,2017,-73.56841938,45.64940848
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299464.0835,5056613.598,2017,-73.56845895,45.649396
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299461.6648,5056612.2832,2017,-73.56848996,45.64938415
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299485.777,5056629.6189,2017,-73.5681808,45.64954032
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299488.958,5056628.0051,2017,-73.56813997,45.64952583
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299490.0519,5056629.5968,2017,-73.56812595,45.64954016
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299491.6887,5056629.6102,2017,-73.56810495,45.64954029
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299503.5198,5056630.2062,2017,-73.56795317,45.64954575
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299501.2111,5056632.2524,2017,-73.56798281,45.64956414
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299504.6432,5056633.7731,2017,-73.56793879,45.64957785
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299503.1233,5056633.6202,2017,-73.56795829,45.64957646
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299501.5627,5056636.146,2017,-73.56797834,45.64959918
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299507.8835,5056636.7477,2017,-73.56789725,45.64960464
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299508.3852,5056643.1293,2017,-73.56789088,45.64966207
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299509.1646,5056651.705,2017,-73.56788098,45.64973924
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299500.5547,5056663.5768,2017,-73.56799157,45.649846
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299501.9869,5056673.075,2017,-73.5679733,45.64993148
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299503.497,5056683.9389,2017,-73.56795404,45.65002924
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299513.5046,5056682.3202,2017,-73.56782563,45.65001475
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299523.1549,5056681.7442,2017,-73.56770181,45.65000964
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299532.659,5056679.5359,2017,-73.56757985,45.64998984
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299542.9454,5056678.343,2017,-73.56744786,45.64997919
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299553.0118,5056676.6982,2017,-73.56731869,45.64996446
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299561.9886,5056675.413,2017,-73.56720351,45.64995297
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299569.8242,5056664.5262,2017,-73.56710286,45.64985507
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299569.0892,5056653.9822,2017,-73.56711218,45.64976018
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299571.6974,5056673.445,2017,-73.56707892,45.64993533
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299564.8901,5056683.2817,2017,-73.56716637,45.65002379
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299558.3678,5056688.5074,2017,-73.5672501,45.65007077
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299560.1928,5056695.0291,2017,-73.56722676,45.65012946
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299560.6394,5056697.0298,2017,-73.56722105,45.65014747
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299550.261,5056710.0924,2017,-73.56735435,45.65026493
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299531.73,5056701.2815,2017,-73.567592,45.65018551
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299496.7347,5056643.4014,2017,-73.56804036,45.64966443
0,,,,"MARIE-CLAIRE-DAVELUY, PARC",FRPE,Rivière-des-Prairies-Pointe-aux-Trembles,H,299489.2488,5056637.9737,2017,-73.56813635,45.64961553
0,,,,"BOUT-DE-L'ÎLE, PARC DU",FRAM,Rivière-des-Prairies-Pointe-aux-Trembles,H,306504.9552,5062404.2441,2017,-73.47810538,45.70151956
0,,,,"BOUT-DE-L'ÎLE, PARC DU",FRAM,Rivière-des-Prairies-Pointe-aux-Trembles,H,306495.3097,5062396.3594,2017,-73.47822928,45.70144863
0,"13e, avenue","Joseph-Guibord, avenue","Robert, boulevard",,FRPE,Villeray-Saint-Michel-Parc-Extension,R,295847.2602,5047522.2369,2017,-73.61469528,45.56755247
7733,"Cartier, rue","Villeray, rue","Tillemont, rue",,FRPEMS,Villeray-Saint-Michel-Parc-Extension,R,295890.6596,5045790.4632,2017,-73.61410774,45.55196997
0,"Esplanade, avenue de l'","Guizot Ouest, rue","Guizot Ouest, rue",,FRPESU,Villeray-Saint-Michel-Parc-Extension,R,294137.5321,5044122.5779,2017,-73.6365248,45.53693714
2610,"Kent, avenue de","Wilderton, avenue","Darlington, avenue de",,FRPE,Côte-Des-Neiges-Notre-Dame-De-Grâce,R,294983.3411,5041133.2836,2017,-73.625635,45.51005077
0,,,,STATION MONK (S.T.M.) SORTIE NORD,FRPE,Le Sud-Ouest,H,297528.9566,5034622.7343,2017,-73.59295951,45.45149708
1411,"Lapierre, rue","Hébert, rue","Leclerc, rue",,FRPE,LaSalle,R,296306.5797,5032992.0866,2017,-73.60855929,45.4368099
1411,"Lapierre, rue","Hébert, rue","Leclerc, rue",,FRPE,LaSalle,R,296303.2743,5032987.7905,2017,-73.60860147,45.4367712
1411,"Lapierre, rue","Hébert, rue","Leclerc, rue",,FRPE,LaSalle,R,296302.7807,5032974.6996,2017,-73.60860755,45.4366534
