mun_c,mun_n,reg_c,coord_x,coord_y,q2011,q2012,q2013,q2014,q2015,q2016,q2017
59035,Contrecoeur,16,-73.22270182,45.882961513,394,395,395,396,396,396,396
60005,Charlemagne,14,-73.48969226,45.72551964,392,392,392,392,392,392,392
60013,Repentigny,14,-73.47042512,45.760036501,427,427,427,427,427,427,428
60020,Saint-Sulpice,14,-73.34566554,45.826232751,384,385,385,384,384,384,
60028,L'Assomption,14,-73.40129814,45.858825489,408,409,,409,409,410,407
60035,L'�piphanie,14,-73.48461002,45.849722024,390,391,392,392,391,391,392
60040,L'�piphanie,14,-73.51805453,45.847449534,358,,,,358,355,392
61005,Saint-Paul,14,-73.41540961,45.958688591,385,386,387,,,,389
61013,Crabtree,14,-73.49829293,45.975400785,383,384,384,384,384,384,384
61020,Saint-Pierre,14,-73.48108139,46.013665544,,,,,,,
61025,Joliette,14,-73.42990566,46.010816559,408,408,408,409,408,408,408
61027,Saint-Thomas,14,-73.34530375,46.011988661,377,378,381,381,381,380,382
61030,Notre-Dame-des-Prairies,14,-73.41648608,46.05208026,395,397,398,397,397,397,398
61035,Saint-Charles-Borrom�e,14,-73.47312777,46.049342773,402,403,403,403,404,405,405
61040,Saint-Ambroise-de-Kildare,14,-73.56742871,46.075913026,379,379,380,380,382,381,383
61045,Notre-Dame-de-Lourdes,14,-73.44402857,46.092598352,366,366,366,367,365,365,366
61050,Sainte-M�lanie,14,-73.54121914,46.145889177,371,370,,372,372,372,372
62007,Saint-F�lix-de-Valois,14,-73.42073165,46.175808318,388,389,391,391,390,390,390
62015,Saint-Jean-de-Matha,14,-73.53842562,46.244322946,371,366,,,374,,372
62020,Sainte-B�atrix,14,-73.63547606,46.217102285,352,352,355,352,351,348,351
62025,Saint-Alphonse-Rodriguez,14,-73.7095186,46.178333366,363,363,,,,,363
62030,Sainte-Marcelline-de-Kildare,14,-73.62156314,46.116588828,352,353,,,355,,
62037,Rawdon,14,-73.7331636,46.061142983,390,393,393,,393,393,394
62047,Chertsey,14,-73.87524057,46.112139274,356,358,,,359,360,359
62053,Entrelacs,14,-74.006131,46.129551735,,,,,,,
62055,Notre-Dame-de-la-Merci,14,-74.03178461,46.24721593,,,,,,,
62060,Saint-Donat,14,-74.22829037,46.323451832,381,381,382,380,380,381,381
62065,Saint-C�me,14,-73.80285213,46.26662167,370,,,,,,363
62070,Sainte-�m�lie-de-l'�nergie,14,-73.71074829,46.341332524,356,356,,358,357,356,357
62075,Saint-Damien,14,-73.56247039,46.385958961,357,358,349,348,348,,349
62080,Saint-Z�non,14,-73.75712215,46.535598306,354,354,347,347,346,352,352
62085,Saint-Michel-des-Saints,14,-73.87642126,46.681929135,381,380,374,,,,
63005,Sainte-Marie-Salom�,14,-73.49393026,45.925935103,,,,,,,
63013,Saint-Jacques,14,-73.56161469,45.94476494,387,387,387,387,384,384,
63023,Saint-Alexis,14,-73.63677094,45.944195805,,,358,358,358,359,360
63030,Saint-Esprit,14,-73.65481684,45.91028082,373,372,372,372,371,372,374
63035,Saint-Roch-de-l'Achigan,14,-73.58229612,45.843722973,381,382,383,382,382,382,383
63040,Saint-Roch-Ouest,14,-73.67536641,45.861673407,,,,,,,
63048,Saint-Lin--Laurentides,14,-73.78143342,45.857454404,391,,,,,,
63055,Saint-Calixte,14,-73.88420732,45.959723882,366,,,,,367,368
63060,Sainte-Julienne,14,-73.75944144,45.962745891,376,378,379,,377,377,377
63065,Saint-Liguori,14,-73.58032327,46.015592059,366,366,366,365,365,365,366
64008,Terrebonne,14,-73.72454076,45.748042614,430,431,431,431,431,432,432
64015,Mascouche,14,-73.61344015,45.768388272,417,418,,418,418,419,419
65005,Laval,13,-73.73440272,45.605973199,448,448,449,449,449,449,449
66007,Montr�al-Est,06,-73.52083363,45.628626917,386,,,469,467,468,468
66023,Montr�al,06,-73.59956292,45.55879795,468,468,468,469,470,470,470
66032,Westmount,06,-73.59947819,45.484705789,,468,468,,,,
66047,Montr�al-Ouest,06,-73.65029758,45.453121102,390,390,390,390,467,468,468
66058,C�te-Saint-Luc,06,-73.66653136,45.467998726,415,415,,415,467,468,468
66062,Hampstead,06,-73.64578011,45.481489074,395,395,395,395,467,468,468
66072,Mont-Royal,06,-73.65228119,45.507307427,468,468,468,469,467,468,468
66087,Dorval,06,-73.75189243,45.456515827,407,407,,408,408,408,408
66092,L'�le-Dorval,06,-73.74193266,45.43218649,,,,,,,
66097,Pointe-Claire,06,-73.80523349,45.437295282,414,414,414,414,427,427,427
66102,Kirkland,06,-73.85893747,45.452889706,409,409,,409,427,427,427
66107,Beaconsfield,06,-73.86126133,45.415479698,408,408,,408,427,427,427
66112,Baie-D'Urf�,06,-73.91404762,45.416564912,386,,,386,427,427,427
66117,Sainte-Anne-de-Bellevue,06,-73.939475,45.423976365,390,391,,469,434,435,435
66127,Senneville,06,-73.96919589,45.435941324,,,,469,432,435,435
66142,Dollard-Des Ormeaux,06,-73.81910303,45.484380198,387,385,385,385,427,427,427
67005,Saint-Mathieu,16,-73.53855811,45.313302868,367,365,366,366,366,366,369
67010,Saint-Philippe,16,-73.45520174,45.337530821,387,388,389,389,389,390,392
67015,La Prairie,16,-73.44671474,45.403629019,410,410,410,411,411,411,411
67020,Candiac,16,-73.51517042,45.376081283,408,408,409,409,409,409,409
67025,Delson,16,-73.54836843,45.376081283,395,395,395,395,395,395,395
67030,Sainte-Catherine,16,-73.57090095,45.406176894,406,406,,406,406,406,406
67035,Saint-Constant,16,-73.59586658,45.345508235,411,,,412,412,,
67040,Saint-Isidore,16,-73.68734933,45.289943724,374,374,,376,376,376,377
67045,Mercier,16,-73.75151665,45.3009374,398,401,403,403,,,
67050,Ch�teauguay,16,-73.73504561,45.360133123,420,419,420,420,420,420,420
67055,L�ry,16,-73.79668995,45.343219256,,,,,,,
68005,Saint-Bernard-de-Lacolle,16,-73.45458815,45.065799721,,,,,,,
68010,Hemmingford,16,-73.58550597,45.048984162,365,366,369,367,367,366,367
68015,Hemmingford,16,-73.6018671,45.068277902,,,,,,,
68020,Sainte-Clotilde,16,-73.66334758,45.152412609,,,,,,,
68025,Saint-Patrice-de-Sherrington,16,-73.53660235,45.147008676,,,,,,,
68030,Napierville,16,-73.40328884,45.187393424,386,386,385,385,386,386,386
68035,Saint-Cyprien-de-Napierville,16,-73.43698388,45.183340717,359,359,361,361,360,360,361
68040,Saint-Jacques-le-Mineur,16,-73.43701179,45.261996758,,,,,,,365
68045,Saint-�douard,16,-73.50655976,45.244234756,,,,,,,
68050,Saint-Michel,16,-73.57434091,45.228400403,,,,,,,
68055,Saint-R�mi,16,-73.63873204,45.249884447,393,394,,394,,,
69005,Havelock,16,-73.75141954,45.047804433,,,,,,,
69010,Franklin,16,-73.90044471,45.050986365,350,351,346,346,348,349,349
69017,Saint-Chrysostome,16,-73.77180893,45.110317631,371,370,370,372,370,,372
69025,Howick,16,-73.84862554,45.188766948,362,362,,,363,,
69030,Tr�s-Saint-Sacrement,16,-73.86472222,45.160425849,,,,,,,
69037,Ormstown,16,-73.98197166,45.110521242,378,378,,379,379,385,385
69045,Hinchinbrooke,16,-74.09991211,45.053756618,,,,,,,
69050,Elgin,16,-74.24061663,45.032663107,,,,,,,
69055,Huntingdon,16,-74.1796475,45.088342074,381,381,,381,,,
69060,Godmanchester,16,-74.23930812,45.078627832,,,,,,,
69065,Sainte-Barbe,16,-74.21828351,45.171602315,,,,,373,373,369
69070,Saint-Anicet,16,-74.35134693,45.110368496,,,,,,,
69075,Dundee,16,-74.4685341,45.033474686,,,,,,,
70005,Saint-Urbain-Premier,16,-73.72441929,45.211868078,0,329,329,,,,
70012,Sainte-Martine,16,-73.78883758,45.255299489,386,388,,388,,,
70022,Beauharnois,16,-73.89066194,45.299686754,402,402,402,402,402,402,
70030,Saint-�tienne-de-Beauharnois,16,-73.9009185,45.233295413,,,,,,,
70035,Saint-Louis-de-Gonzague,16,-74.0081102,45.204930575,,,,,,,
70040,Saint-Stanislas-de-Kostka,16,-74.12205093,45.188743938,,,,,,,
70052,Salaberry-de-Valleyfield,16,-74.05879121,45.268007952,419,418,418,418,418,418,418
71005,Rivi�re-Beaudette,16,-74.33021487,45.21828408,,,,,,,
71015,Saint-T�lesphore,16,-74.39248818,45.280178907,,,,,,,
71020,Saint-Polycarpe,16,-74.30347852,45.301793152,380,381,382,379,380,,379
71025,Saint-Zotique,16,-74.25671878,45.235474715,393,394,394,395,396,396,396
71033,Les Coteaux,16,-74.24687994,45.262545374,388,389,,390,391,391,391
71040,Coteau-du-Lac,16,-74.19657185,45.295939798,393,394,,395,395,394,395
71045,Saint-Clet,16,-74.22544385,45.342200846,,,,,,,
71050,Les C�dres,16,-74.08468494,45.338572489,,,,,391,391,391
71055,Pointe-des-Cascades,16,-73.95484595,45.330987046,370,370,370,375,375,,
71060,L'�le-Perrot,16,-73.95515844,45.386978983,400,400,,400,400,400,400
71065,Notre-Dame-de-l'�le-Perrot,16,-73.90380521,45.371378427,400,400,400,400,400,400,401
71070,Pincourt,16,-73.98471666,45.372168075,403,404,404,404,404,404,404
71075,Terrasse-Vaudreuil,16,-73.98647757,45.391963464,377,377,,377,377,377,377
71083,Vaudreuil-Dorion,16,-74.04015123,45.391648441,414,415,415,416,416,416,416
71090,Vaudreuil-sur-le-Lac,16,-74.03907781,45.436611453,368,368,,414,,,374
71095,L'�le-Cadieux,16,-74.01336723,45.441320637,341,338,,414,,,
71100,Hudson,16,-74.16655814,45.464440179,391,391,391,,,,
71105,Saint-Lazare,16,-74.16885425,45.411095501,407,408,,407,407,407,408
71110,Sainte-Marthe,16,-74.30437734,45.39098931,351,351,353,352,352,,
71115,Sainte-Justine-de-Newton,16,-74.37819811,45.36240973,,,,,,,
71125,Tr�s-Saint-R�dempteur,16,-74.37680104,45.431250545,,,,,,,
71133,Rigaud,16,-74.31252196,45.479264422,386,387,387,387,387,,387
71140,Pointe-Fortune,16,-74.37071175,45.541670103,,,,,,,
72005,Saint-Eustache,15,-73.91598685,45.577056183,419,419,419,419,419,420,419
72010,Deux-Montagnes,15,-73.90376884,45.541904531,407,406,407,407,407,407,407
72015,Sainte-Marthe-sur-le-Lac,15,-73.93186719,45.525935602,404,406,407,407,407,407,407
72020,Pointe-Calumet,15,-73.97132279,45.494548249,394,393,393,393,393,393,393
72025,Saint-Joseph-du-Lac,15,-74.01823889,45.530921662,389,388,390,391,391,390,391
72032,Oka,15,-74.06659843,45.493830977,383,385,389,,,,389
72043,Saint-Placide,15,-74.20052119,45.536210916,357,356,,,,357,358
73005,Boisbriand,15,-73.84955256,45.614835269,412,412,412,412,412,412,412
73010,Sainte-Th�r�se,15,-73.84144261,45.645474724,412,412,,413,412,,412
73015,Blainville,15,-73.85589511,45.682298706,421,422,422,422,,422,423
73020,Rosem�re,15,-73.79654659,45.637849415,403,403,403,403,404,403,404
73025,Lorraine,15,-73.78357546,45.666440601,398,398,398,398,398,399,398
73030,Bois-des-Filion,15,-73.75632654,45.668716277,,,,399,399,,
73035,Sainte-Anne-des-Plaines,15,-73.82943987,45.76560611,401,402,403,405,404,404,404
74005,Mirabel,15,-74.06149259,45.652536926,417,418,418,419,419,419,327
75005,Saint-Colomban,15,-74.12777399,45.733004033,372,374,374,374,374,374,374
75017,Saint-J�r�me,15,-74.0358049,45.796945113,424,424,424,425,425,425,426
75028,Sainte-Sophie,15,-73.90714112,45.825590939,373,373,,378,,378,379
75040,Pr�vost,15,-74.06655411,45.861920242,391,394,395,395,395,395,395
75045,Saint-Hippolyte,15,-74.01060581,45.922846792,341,342,342,342,342,344,344
76008,Saint-Andr�-d'Argenteuil,15,-74.31390428,45.571560912,378,372,374,374,374,,
76020,Lachute,15,-74.30052815,45.669379717,402,402,403,402,403,403,403
76025,Gore,15,-74.25527234,45.765088128,,,,,,,
76030,Mille-Isles,15,-74.22274963,45.821138406,,,,,,,
76035,Wentworth,15,-74.37144929,45.795235244,,,,,,,
76043,Brownsburg-Chatham,15,-74.45359821,45.666886542,387,384,386,386,382,382,383
76052,Grenville-sur-la-Rouge,15,-74.65898734,45.703503352,355,354,358,,361,361,361
76055,Grenville,15,-74.59667497,45.629291978,372,374,375,375,375,375,375
76065,Harrington,15,-74.62601124,45.851425708,,,,,,,
77011,Est�rel,15,-74.02985453,46.045654084,316,333,333,333,333,333,333
77012,Sainte-Marguerite-du-Lac-Masson,15,-74.10980441,46.052867852,368,368,,368,,,370
77022,Sainte-Ad�le,15,-74.12581801,45.971517543,402,403,402,400,400,400,401
77030,Piedmont,15,-74.11681592,45.905542799,389,390,391,383,383,383,383
77035,Sainte-Anne-des-Lacs,15,-74.13528445,45.854731415,,,,,,,
77043,Saint-Sauveur,15,-74.18878726,45.878219065,397,397,399,399,395,,395
77050,Morin-Heights,15,-74.2524732,45.897307581,377,377,374,374,374,,381
77055,Lac-des-Seize-�les,15,-74.47061013,45.897834652,,,,,,,
77060,Wentworth-Nord,15,-74.47047029,45.833226336,,,,,,,
77065,Saint-Adolphe-d'Howard,15,-74.3521412,45.954132719,,,,370,,369,
78005,Val-Morin,15,-74.19330026,45.99586915,385,380,380,,,,380
78010,Val-David,15,-74.2014605,46.031601042,390,390,,390,390,390,391
78015,Lantier,15,-74.25880818,46.165920112,,,,,,,
78020,Sainte-Lucie-des-Laurentides,15,-74.1922155,46.155577114,368,364,,364,363,363,363
78032,Sainte-Agathe-des-Monts,15,-74.27465516,46.080418227,398,399,398,398,398,398,398
78042,Ivry-sur-le-Lac,15,-74.36433318,46.076321138,,,,,,,
78047,Saint-Faustin--Lac-Carr�,15,-74.46875098,46.078660276,384,383,,,,380,
78050,Barkmere,15,-74.54313368,45.99437776,,,,,,,
78055,Montcalm,15,-74.47354382,45.972260767,,,,,,,
78060,Arundel,15,-74.61026305,45.986506928,,,,,,,
78065,Huberdeau,15,-74.66398118,45.993996043,367,367,367,367,360,360,361
78070,Amherst,15,-74.76964598,46.040863371,355,355,354,354,354,358,360
78075,Br�beuf,15,-74.67454936,46.082612109,366,366,366,366,366,366,367
78095,Lac-Sup�rieur,15,-74.49120353,46.291876291,,,,,,,
78100,Val-des-Lacs,15,-74.37746324,46.219789718,,,,,,,
78102,Mont-Tremblant,15,-74.59620204,46.177501737,400,400,,391,394,396,395
78115,La Conception,15,-74.73728789,46.16003999,360,364,363,359,361,362,366
78120,Labelle,15,-74.76394419,46.224382613,373,373,374,374,374,374,374
78127,Lac-Tremblant-Nord,15,-74.64698109,46.251403913,,,,,,,
78130,La Minerve,15,-74.98373711,46.209015007,346,346,346,346,344,,
79005,Notre-Dame-du-Laus,15,-75.58662858,46.092826367,,,,,,,
79010,Notre-Dame-de-Pontmain,15,-75.68653578,46.304730442,345,345,343,344,345,344,344
79015,Lac-du-Cerf,15,-75.51342367,46.294417162,,,,,,,
79022,Saint-Aim�-du-Lac-des-�les,15,-75.54961859,46.386580594,335,334,,341,338,339,340
79025,Kiamika,15,-75.31714637,46.377930304,342,342,342,343,342,342,343
79030,Nominingue,15,-75.07853423,46.393090636,364,367,,365,365,365,
79037,Rivi�re-Rouge,15,-75.01103311,46.536403192,385,385,,383,383,,384
79047,La Macaza,15,-74.74356509,46.407970735,329,329,332,332,332,331,331
79050,L'Ascension,15,-74.81069433,46.564843652,355,355,,353,353,353,353
79060,Lac-Saguay,15,-75.1602765,46.538474087,,,,,,,
79065,Chute-Saint-Philippe,15,-75.15665977,46.698944921,,,,,,,
79078,Lac-des-�corces,15,-75.31514527,46.559509824,373,373,373,373,373,373,373
79088,Mont-Laurier,15,-75.5778112,46.573987158,394,397,,395,395,397,
79097,Ferme-Neuve,15,-75.58358132,46.842923759,,,,,,382,382
79105,Lac-Saint-Paul,15,-75.23969926,46.772551902,338,338,,,,,
79110,Mont-Saint-Michel,15,-75.27114804,46.820800664,355,355,355,,352,352,353
79115,Sainte-Anne-du-Lac,15,-75.35951626,46.911992362,352,351,354,359,362,361,361
80005,Fassett,07,-74.83975411,45.650706424,361,361,,,363,363,
80010,Montebello,07,-74.9457158,45.651393344,365,366,,368,368,368,368
80015,Notre-Dame-de-Bonsecours,07,-74.85642866,45.75742405,326,326,,,329,,
80020,Notre-Dame-de-la-Paix,07,-74.98435656,45.79470864,346,346,,347,347,347,
80027,Saint-Andr�-Avellin,07,-75.03622307,45.740937568,375,378,,380,,,
80037,Papineauville,07,-75.02515364,45.668119161,380,375,,378,377,377,378
80045,Plaisance,07,-75.10834663,45.62089576,364,365,,,,368,
80050,Thurso,07,-75.24422503,45.605648751,377,380,,,,,
80055,Lochaber,07,-75.18673042,45.619372514,,,,,,,
80060,Lochaber-Partie-Ouest,07,-75.30440362,45.590976789,,,,,,,
80065,Mayo,07,-75.31378923,45.679030468,,,,,,,
80070,Saint-Sixte,07,-75.19172991,45.696111737,342,342,342,343,,,
80078,Ripon,07,-75.15443336,45.789444096,361,361,363,363,360,360,
80085,Mulgrave-et-Derry,07,-75.35946493,45.788589272,,,,,,,
80090,Montpellier,07,-75.26297314,45.897145818,351,351,351,349,351,351,348
80095,Lac-Simon,07,-75.08843853,45.913822846,,,,,,,
80103,Ch�n�ville,07,-75.003449,45.903246407,359,360,,,,361,361
80110,Namur,07,-74.91746752,45.889078618,,,,,,,
80115,Boileau,07,-74.78411743,45.913014034,,,,,,,
80125,Saint-�mile-de-Suffolk,07,-74.9185907,45.943135191,,,,,,,
80130,Lac-des-Plages,07,-74.94150368,46.039468277,,,,,,,
80135,Duhamel,07,-75.21656185,46.093720029,336,335,334,335,333,334,334
80140,Val-des-Bois,07,-75.50566441,45.904258589,366,368,362,365,,367,
80145,Bowman,07,-75.67006287,45.909885906,,,,,,,
81017,Gatineau,07,-75.64851979,45.486266087,443,443,443,,,443,444
82005,L'Ange-Gardien,07,-75.45139038,45.626045967,,,,,,,
82010,Notre-Dame-de-la-Salette,07,-75.54587632,45.774796819,352,351,,,,,
82015,Val-des-Monts,07,-75.68913843,45.691726311,,,,,,,
82020,Cantley,07,-75.76887491,45.572632503,,,,,,,
82025,Chelsea,07,-75.85835051,45.537727351,,,,,,,
82030,Pontiac,07,-76.11004548,45.546812962,367,,,,,,
82035,La P�che,07,-76.07509662,45.701552796,,,,,,,
83005,Denholm,07,-75.82560293,45.836200124,,,,,,,
83010,Low,07,-76.02709759,45.825799957,356,,,,353,,
83015,Kazabazua,07,-76.07396806,45.961025689,,,,,,,
83020,Lac-Sainte-Marie,07,-75.88860594,45.963108864,364,359,361,362,320,320,
83032,Gracefield,07,-75.95945053,46.097819332,363,363,363,363,361,357,358
83040,Cayamant,07,-76.2361577,46.169515258,,,,,,,
83045,Blue Sea,07,-76.0752636,46.189818394,,,,,,,
83050,Bouchette,07,-75.90032334,46.216067038,356,358,,,,,
83055,Sainte-Th�r�se-de-la-Gatineau,07,-75.86145412,46.267433264,,,,,,,
83060,Messines,07,-76.06670237,46.257653365,,,,,,,
83065,Maniwaki,07,-75.97923043,46.382770808,389,388,389,389,,,
83070,D�l�age,07,-75.82929447,46.372289888,,,,,,,
83075,Egan-Sud,07,-75.99651741,46.416972893,,,,,,,
83085,Bois-Franc,07,-75.95547693,46.522001599,,,,,,,
83088,Montcerf-Lytton,07,-76.07910391,46.574537429,351,342,,,346,347,
83090,Aumond,07,-75.82479846,46.503691663,,,,,,,
83095,Grand-Remous,07,-75.87424823,46.709784679,,,,,,,
84005,Bristol,07,-76.3787742,45.568886651,,,,,,,
84010,Shawville,07,-76.49562013,45.608715073,374,375,375,,,,
84015,Clarendon,07,-76.51969873,45.629612511,374,375,375,,,,
84020,Portage-du-Fort,07,-76.66106406,45.594484979,,,,,,,348
84025,Bryson,07,-76.6173388,45.668078484,355,357,,,,,
84030,Campbell's Bay,07,-76.59385888,45.731063355,363,366,,,,,364
84035,L'�le-du-Grand-Calumet,07,-76.68845205,45.738318431,,,,,,,
84040,Litchfield,07,-76.59185334,45.777550929,,,,,,,
84045,Thorne,07,-76.42605848,45.745777508,,,,,,,
84050,Alleyn-et-Cawood,07,-76.23435721,45.91234619,,,,,,,
84055,Otter Lake,07,-76.47526477,45.920495947,362,362,,362,364,,364
84060,Fort-Coulonge,07,-76.73368773,45.843482419,373,372,,,372,,
84065,Mansfield-et-Pontefract,07,-76.72637882,45.98350394,377,377,,,,,
84070,Waltham,07,-76.88514421,46.028063637,,,,,,,
84082,L'Isle-aux-Allumettes,07,-77.02292027,45.858635342,354,354,353,352,352,351,
84090,Chichester,07,-77.07085358,46.0018173,,,,,,,
84095,Sheenboro,07,-77.31189214,46.11073741,,,,,,,
84100,Rapides-des-Joachims,07,-77.69865825,46.274788467,,,,,,,
85005,T�miscaming,08,-78.99875764,46.719392845,381,380,380,379,381,380,381
85010,Kipawa,08,-78.98753067,46.778201518,345,334,339,,345,345,344
85015,Saint-�douard-de-Fabre,08,-79.34619803,47.178351055,358,358,358,,356,356,356
85020,B�arn,08,-79.10123548,47.238486693,365,361,363,365,364,364,364
85025,Ville-Marie,08,-79.46022848,47.33201517,376,376,,381,381,381,381
85030,Duhamel-Ouest,08,-79.45391729,47.345850381,,,,,,,
85037,Lorrainville,08,-79.31837361,47.364043409,368,371,370,372,372,370,368
85045,Saint-Bruno-de-Guigues,08,-79.47986284,47.475533844,359,,,,,,
85050,Laverloch�re,08,-79.29740703,47.436574266,360,359,359,,360,359,
85052,Laverloch�re-Angliers,08,-79.1551245,47.514016106,,,,,,,359
85055,Fug�reville,08,-79.17804134,47.375939656,,,,,,,
85060,Latulipe-et-Gaboury,08,-79.02166671,47.388562473,348,348,347,347,345,346,351
85065,Belleterre,08,-78.73766245,47.370729525,,,,,,,
85070,Laforce,08,-78.68129822,47.583102691,,,,,,,
85075,Moffet,08,-78.88076487,47.580076335,,,,,,,
85080,Angliers,08,-79.13088977,47.558502757,352,339,,,,,
85085,Saint-Eug�ne-de-Guigues,08,-79.35127904,47.524932867,344,337,342,345,345,344,345
85090,Notre-Dame-du-Nord,08,-79.42447973,47.603559797,368,365,366,367,367,,367
85095,Gu�rin,08,-79.28304394,47.657698498,,,,,346,343,347
85100,N�d�lec,08,-79.40943046,47.771036854,341,343,343,,,,
85105,R�migny,08,-78.97790222,47.769975384,,,,,,,
86042,Rouyn-Noranda,08,-78.90777792,48.133679915,416,416,418,416,415,415,415
87005,Duparquet,08,-79.19082885,48.475257788,359,358,360,,,,361
87010,Rapide-Danseur,08,-79.29999784,48.539043302,,,,,,,
87015,Roquemaure,08,-79.42031748,48.617032926,,,,,,,
87020,Gallichan,08,-79.30423416,48.625220304,,,,,,,
87025,Palmarolle,08,-79.19604571,48.679224364,363,363,,366,366,366,367
87030,Sainte-Germaine-Boul�,08,-79.10681179,48.603453176,,,,,,,
87035,Poularies,08,-78.96332955,48.646706657,,,,,,,
87042,Taschereau,08,-78.75246728,48.636108655,360,359,359,361,361,361,361
87050,Authier,08,-78.82984548,48.736551618,,,,,,,
87058,Macamic,08,-79.06389062,48.76346379,382,382,382,382,382,375,376
87070,Sainte-H�l�ne-de-Mancebourg,08,-79.29415669,48.743287092,,,,,,,
87075,Clerval,08,-79.43806121,48.727017344,,,,,,,
87080,La Reine,08,-79.46303489,48.86978582,348,347,348,,349,,
87085,Dupuy,08,-79.36808414,48.835802013,364,363,,,,,
87090,La Sarre,08,-79.18978355,48.814587261,393,394,394,394,394,394,395
87095,Chazel,08,-79.05187754,48.886367428,,,,,,,
87100,Authier-Nord,08,-78.85129245,48.901090032,,,,,,,
87105,Val-Saint-Gilles,08,-79.1160467,48.959523725,,,,,,,
87110,Clermont,08,-79.23905354,48.941423614,,,,,,,
87115,Norm�tal,08,-79.35383128,48.971445288,369,366,,,365,365,365
87120,Saint-Lambert,08,-79.43803921,48.961462492,,,,,,,
88005,Champneuf,08,-77.46372933,48.567665785,326,331,329,327,327,,
88010,Rochebaucourt,08,-77.46699128,48.675593374,,,,,,,
88015,La Morandi�re,08,-77.70144341,48.68290222,,,,,,,
88022,Barraute,08,-77.66929433,48.437692633,374,373,375,374,374,374,374
88030,La Corne,08,-77.93099721,48.358972957,,,,,,,
88035,Landrienne,08,-77.88672453,48.510523882,369,359,360,360,360,360,361
88040,Saint-Marc-de-Figuery,08,-78.02958639,48.458506538,,,,,,,
88045,La Motte,08,-78.16237044,48.344352633,,,,,,,
88050,Saint-Mathieu-d'Harricana,08,-78.19998013,48.473507181,,,,,,,
88055,Amos,08,-77.9575517,48.61143694,401,401,403,403,402,402,402
88060,Saint-F�lix-de-Dalquier,08,-78.12262131,48.675835766,361,359,359,359,360,359,361
88065,Saint-Dominique-du-Rosaire,08,-78.04184259,48.857613649,343,343,,,,,
88070,Berry,08,-78.31514652,48.838830202,,,,,,,
88075,Tr�cesson,08,-78.3151623,48.624402708,,,,,,,
88080,Launay,08,-78.533885,48.647953079,,,,,,,
88085,Sainte-Gertrude-Manneville,08,-78.43562065,48.524758632,,,,,,,
88090,Preissac,08,-78.38221456,48.360164114,,,,,,,
89008,Val-d'Or,08,-77.57603881,47.997406327,411,412,412,412,412,412,412
89010,Rivi�re-H�va,08,-78.23941669,48.149243252,338,338,341,,338,,339
89015,Malartic,08,-78.06405869,48.166534766,385,385,384,384,384,384,384
89040,Senneterre,08,-76.4198758,48.262186383,,,,,382,382,
89045,Senneterre,08,-77.27419698,48.362010165,,,,,,,
89050,Belcourt,08,-77.43696586,48.395626335,,,,,,,
90012,La Tuque,04,-74.30285962,48.043931039,399,399,398,398,398,398,
90017,La Bostonnais,04,-72.59891152,47.547381176,,,,,,,
90027,Lac-�douard,04,-72.34743965,47.605349633,,,,,,,
91005,Lac-Bouchette,02,-72.1188008,48.157148929,366,366,366,366,366,366,366
91010,Saint-Andr�-du-Lac-Saint-Jean,02,-71.99215749,48.308966528,349,349,351,351,350,351,351
91015,Saint-Fran�ois-de-Sales,02,-72.19546537,48.331103003,363,361,361,361,361,361,361
91020,Chambord,02,-72.08693475,48.435062273,374,375,,373,373,,374
91025,Roberval,02,-72.24176791,48.487601427,399,399,399,399,399,399,398
91030,Sainte-Hedwidge,02,-72.44214203,48.41364438,359,359,361,360,361,360,361
91035,Saint-Prime,02,-72.37245245,48.591657993,378,380,379,380,,380,
91042,Saint-F�licien,02,-72.46965287,48.714847118,397,397,398,396,398,398,
91050,La Dor�,02,-72.67420465,48.739346885,370,369,372,371,371,371,373
92005,Saint-Augustin,02,-71.94078031,48.811585737,353,,,351,352,352,
92010,P�ribonka,02,-72.05617895,48.787830339,354,354,354,353,350,,
92015,Sainte-Jeanne-d'Arc,02,-72.02567509,48.90178313,364,364,,364,364,364,
92022,Dolbeau-Mistassini,02,-72.24011414,48.840340907,403,402,402,402,402,402,396
92030,Albanel,02,-72.40378571,48.911319907,369,369,371,370,371,,371
92040,Normandin,02,-72.54395792,48.83043311,381,382,382,382,381,382,
92045,Saint-Thomas-Didyme,02,-72.72732156,48.951533729,359,359,359,358,358,357,
92050,Saint-Edmond-les-Plaines,02,-72.58230788,48.957441351,350,349,351,350,351,351,352
92055,Girardville,02,-72.57310673,49.038204584,364,364,,366,366,,369
92060,Notre-Dame-de-Lorette,02,-72.40124141,49.107024843,332,325,332,,,,
92065,Saint-Eug�ne-d'Argentenay,02,-72.27806452,48.977835932,355,355,,356,356,356,
92070,Saint-Stanislas,02,-72.21027216,49.037209959,342,342,342,342,340,,340
93005,Desbiens,02,-71.95480907,48.401658193,369,369,,370,369,369,369
93012,M�tabetchouan--Lac-�-la-Croix,02,-71.85370086,48.384718414,,,,,,,
93020,H�bertville,02,-71.6659422,48.355026305,380,376,377,380,380,380,
93025,H�bertville-Station,02,-71.6446147,48.4313988,368,368,,369,371,371,372
93030,Saint-Bruno,02,-71.61877169,48.471801737,380,,,382,382,382,383
93035,Saint-G�d�on,02,-71.75333201,48.514145141,,,,,,,
93042,Alma,02,-71.71221495,48.590145573,414,414,414,414,414,414,414
