an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,RFU3001,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500 
2022,2022,27065,Saint-Frédéric,P,1058,1 @ 1 999,AR270,Beauce-Centre,12,Chaudière-Appalaches,,,123022527.300000,,1299240.000000,,0.482700,,0.168500,,0.338100,,0.010700,,,151526.000000,128838.000000,164910.000000,,109.000000,746.000000,,121871736.000000,,58830840.000000,,20536956.000000,,41204700.000000
2022,2022,27070,Saint-Séverin,P,299,1 @ 1 999,AR270,Beauce-Centre,12,Chaudière-Appalaches,,,53211044.525000,,793557.000000,,0.335800,,0.297600,,0.351700,,0.014900,,,117733.000000,101681.000000,123174.000000,,81.000000,432.000000,,53208517.000000,,17866193.000000,,15837103.000000,,18711664.000000
2022,2022,28005,Saint-Zacharie,M,1684,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,158507497.200000,,903864.000000,,0.567100,,0.185700,,0.241500,,0.005800,,,105082.000000,89827.000000,109694.000000,,72.000000,1445.000000,,157170520.000000,,89136424.000000,,29180424.000000,,37949808.000000
2022,2022,28015,Sainte-Aurélie,M,859,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,124992181.050000,,3359510.000000,,0.646100,,0.159300,,0.167600,,0.027000,,,151153.000000,129173.000000,131571.000000,,87.000000,950.000000,,124270410.000000,,80286580.000000,,19794720.000000,,20829600.000000
2022,2022,28020,Saint-Prosper,M,3615,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,286755996.500000,,2607200.000000,,0.742500,,0.152200,,0.095700,,0.009600,,,141421.000000,118670.000000,140498.000000,,60.000000,2041.000000,,272859100.000000,,202603800.000000,,41532300.000000,,26115800.000000
2022,2022,28025,Saint-Benjamin,M,1050,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,102143326.000000,,2218500.000000,,0.617300,,0.165000,,0.195800,,0.021800,,,136662.000000,118320.000000,116204.000000,,77.000000,879.000000,,101585900.000000,,62711800.000000,,16762900.000000,,19892700.000000
2022,2022,28030,Sainte-Rose-de-Watford,M,733,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,83714229.560000,,506272.000000,,0.613700,,0.209400,,0.170800,,0.006100,,,132332.000000,118261.000000,124021.000000,,82.000000,675.000000,,82730856.000000,,50770096.000000,,17325152.000000,,14129336.000000
2022,2022,28035,Saint-Louis-de-Gonzague,M,393,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,52401634.190000,,1668291.000000,,0.350800,,0.300200,,0.317100,,0.031800,,,92375.000000,73591.000000,104594.000000,,69.000000,501.000000,,52400014.000000,,18380350.000000,,15732735.000000,,16618638.000000
2022,2022,28040,Saint-Cyprien,P,495,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,50180319.000000,,173400.000000,,0.508900,,0.263600,,0.223900,,0.003500,,,92432.000000,81305.000000,96131.000000,,64.000000,522.000000,,49573800.000000,,25228600.000000,,13069800.000000,,11102000.000000
2022,2022,28045,Sainte-Justine,M,1854,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,149925876.240000,,583786.000000,,0.668900,,0.228200,,0.098900,,0.004000,,,134789.000000,111106.000000,136794.000000,,90.000000,1096.000000,,145075672.000000,,97044696.000000,,33105086.000000,,14342104.000000
2022,2022,28053,Lac-Etchemin,M,3972,2 000 @ 9 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,477656253.375000,,11949315.000000,,0.757000,,0.159900,,0.056700,,0.026400,,,187776.000000,152479.000000,180793.000000,,77.000000,2642.000000,,453092010.000000,,342978090.000000,,72464280.000000,,25700325.000000
2022,2022,28060,Saint-Luc-de-Bellechasse,M,444,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,74970280.000000,,670560.000000,,0.510700,,0.413800,,0.066500,,0.008900,,,124781.000000,103776.000000,104561.000000,,69.000000,717.000000,,74970280.000000,,38289570.000000,,31022420.000000,,4987730.000000
2022,2022,28065,Sainte-Sabine,P,342,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,43650100.000000,,461500.000000,,0.447400,,0.349700,,0.192300,,0.010600,,,86110.000000,81360.000000,92089.000000,,61.000000,474.000000,,43600400.000000,,19507100.000000,,15248400.000000,,8383400.000000
2022,2022,28070,Saint-Camille-de-Lellis,P,732,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,75955146.470000,,294980.000000,,0.438000,,0.355900,,0.202200,,0.004000,,,81850.000000,71536.000000,91292.000000,,60.000000,832.000000,,74505872.000000,,32631060.000000,,26515468.000000,,15064364.000000
2022,2022,28075,Saint-Magloire,M,668,1 @ 1 999,AR280,Les Etchemins,12,Chaudière-Appalaches,,,95645502.675000,,966267.000000,,0.449700,,0.405300,,0.134700,,0.010200,,,100834.000000,86020.000000,101642.000000,,67.000000,941.000000,,94356826.000000,,42433736.000000,,38247387.000000,,12709436.000000
2022,2022,29005,Saint-Théophile,M,682,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,139606281.915000,,5539244.000000,,0.297600,,0.422900,,0.237800,,0.041600,,,107022.000000,96524.000000,179443.000000,,119.000000,778.000000,,133136281.000000,,39624219.000000,,56307904.000000,,31664914.000000
2022,2022,29013,Saint-Gédéon-de-Beauce,M,2129,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,205605565.500000,,2814300.000000,,0.573600,,0.277200,,0.135400,,0.013800,,,132080.000000,116943.000000,172055.000000,,73.000000,1195.000000,,203896800.000000,,116953100.000000,,56528800.000000,,27600600.000000
2022,2022,29020,Saint-Hilaire-de-Dorset,P,101,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,48524805.000000,,124635.000000,,0.078100,,0.614700,,0.304600,,0.002600,,,105312.000000,87553.000000,391329.000000,,259.000000,124.000000,,48524805.000000,,3790500.000000,,29827980.000000,,14781690.000000
2022,2022,29025,Saint-Évariste-de-Forsyth,M,597,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,109694207.820000,,402084.000000,,0.331600,,0.303000,,0.361800,,0.003700,,,142097.000000,126321.000000,193806.000000,,128.000000,566.000000,,109399284.000000,,36273546.000000,,33146940.000000,,39576714.000000
2022,2022,29030,La Guadeloupe,VL,1799,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,139632213.760000,,1312272.000000,,0.645800,,0.245000,,0.099600,,0.009700,,,138451.000000,102260.000000,167224.000000,,110.000000,835.000000,,135928832.000000,,87782240.000000,,33297680.000000,,13536640.000000
2022,2022,29038,Saint-Honoré-de-Shenley,M,1521,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,187732915.740000,,653975.000000,,0.428900,,0.195600,,0.372000,,0.003500,,,136276.000000,123156.000000,194744.000000,,129.000000,964.000000,,186724356.000000,,80080274.000000,,36520590.000000,,69469517.000000
2022,2022,29045,Saint-Martin,P,2589,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,213944747.940000,,2078010.000000,,0.618600,,0.226300,,0.144800,,0.010300,,,121622.000000,104077.000000,147956.000000,,63.000000,1446.000000,,201883077.000000,,124888995.000000,,45689292.000000,,29226780.000000
2022,2022,29050,Saint-René,P,884,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,92091720.000000,,2295000.000000,,0.663200,,0.247100,,0.064800,,0.024900,,,186999.000000,169131.000000,137862.000000,,91.000000,668.000000,,92072850.000000,,61059750.000000,,22754568.000000,,5963532.000000
2022,2022,29057,Saint-Côme--Linière,M,3268,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,289437674.960000,,3560928.000000,,0.674600,,0.209300,,0.103600,,0.012400,,,150895.000000,129546.000000,147297.000000,,63.000000,1965.000000,,287213584.000000,,193765264.000000,,60126752.000000,,29760640.000000
2022,2022,29065,Saint-Philibert,M,359,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,50548204.000000,,120442.000000,,0.317100,,0.293400,,0.387000,,0.002400,,,125596.000000,118408.000000,161496.000000,,107.000000,313.000000,,50504594.000000,,16017512.000000,,14820148.000000,,19546492.000000
2022,2022,29073,Saint-Georges,V,33569,25 000 @ 99 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,3673223702.500000,,77864400.000000,,0.730500,,0.220900,,0.026200,,0.022400,,,202045.000000,156505.000000,265637.000000,,65.000000,13828.000000,,3476329200.000000,,2539621600.000000,,767760400.000000,,91082800.000000
2022,2022,29095,Lac-Poulin,VL,148,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,60017482.000000,,1896230.000000,,0.960200,,0.005100,,0.003100,,0.031600,,,463969.000000,358417.000000,303119.000000,,200.000000,198.000000,,60017482.000000,,57629633.000000,,304777.000000,,186842.000000
2022,2022,29100,Saint-Benoît-Labre,M,1659,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,237254029.520000,,2320562.000000,,0.547900,,0.195300,,0.247000,,0.009800,,,181256.000000,167658.000000,194311.000000,,128.000000,1221.000000,,236444784.000000,,129553020.000000,,46169192.000000,,58402010.000000
2022,2022,29112,Saint-Éphrem-de-Beauce,M,2391,2 000 @ 9 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,248810018.530000,,2021515.000000,,0.524400,,0.173700,,0.293800,,0.008200,,,151027.000000,124215.000000,182949.000000,,78.000000,1360.000000,,246718356.000000,,129370597.000000,,42849250.000000,,72476994.000000
2022,2022,29120,Notre-Dame-des-Pins,P,1751,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,179209240.080000,,2730832.000000,,0.809600,,0.145000,,0.029800,,0.015600,,,190322.000000,169417.000000,197585.000000,,131.000000,907.000000,,174730608.000000,,141454872.000000,,25337832.000000,,5207072.000000
2022,2022,29125,Saint-Simon-les-Mines,M,609,1 @ 1 999,AR290,Beauce-Sartigan,12,Chaudière-Appalaches,,,61224539.000000,,1494221.000000,,0.632200,,0.189800,,0.153600,,0.024400,,,175151.000000,158839.000000,125204.000000,,83.000000,489.000000,,61224539.000000,,38703589.000000,,11622314.000000,,9404415.000000
2022,2022,30005,Saint-Augustin-de-Woburn,P,691,1 @ 1 999,AR300,Le Granit,05,Estrie,,,105115365.500000,,4310100.000000,,0.452300,,0.226200,,0.279900,,0.041600,,,147660.000000,121883.000000,151028.000000,,100.000000,696.000000,,103527600.000000,,46825200.000000,,23418300.000000,,28974000.000000
2022,2022,30010,Notre-Dame-des-Bois,M,1043,1 @ 1 999,AR300,Le Granit,05,Estrie,,,162030649.500000,,17357100.000000,,0.616300,,0.145500,,0.130600,,0.107700,,,115891.000000,98433.000000,86324.000000,,57.000000,1877.000000,,161229100.000000,,99362200.000000,,23456900.000000,,21052900.000000
2022,2022,30015,Val-Racine,M,167,1 @ 1 999,AR300,Le Granit,05,Estrie,,,46414500.000000,,1833700.000000,,0.572800,,0.257200,,0.130500,,0.039500,,,160793.000000,147465.000000,142814.000000,,94.000000,325.000000,,46398700.000000,,26575300.000000,,11934200.000000,,6055500.000000
2022,2022,30020,Piopolis,M,374,1 @ 1 999,AR300,Le Granit,05,Estrie,,,113454330.000000,,7027240.000000,,0.738800,,0.083500,,0.115800,,0.061900,,,252647.000000,253311.000000,223335.000000,,148.000000,508.000000,,113454330.000000,,83816040.000000,,9471330.000000,,13139720.000000
2022,2022,30025,Frontenac,M,1781,1 @ 1 999,AR300,Le Granit,05,Estrie,,,270673204.740000,,8683362.000000,,0.757600,,0.093500,,0.116800,,0.032100,,,221438.000000,212770.000000,209824.000000,,139.000000,1290.000000,,270671892.000000,,205061310.000000,,25304976.000000,,31622244.000000
2022,2022,30030,Lac-Mégantic,V,5596,2 000 @ 9 999,AR300,Le Granit,05,Estrie,,,625669113.500000,,9172600.000000,,0.699800,,0.279800,,0.004700,,0.015700,,,183997.000000,130016.000000,250068.000000,,107.000000,2502.000000,,583522500.000000,,408330500.000000,,163295700.000000,,2723700.000000
2022,2022,30035,Marston,CT,745,1 @ 1 999,AR300,Le Granit,05,Estrie,,,115251126.000000,,7258524.000000,,0.798400,,0.070100,,0.068500,,0.063000,,,208997.000000,198522.000000,161643.000000,,107.000000,713.000000,,115251126.000000,,92015118.000000,,8080134.000000,,7897350.000000
2022,2022,30040,Milan,M,337,1 @ 1 999,AR300,Le Granit,05,Estrie,,,70845000.000000,,493400.000000,,0.441700,,0.213000,,0.338300,,0.007000,,,136673.000000,124925.000000,156046.000000,,103.000000,454.000000,,70845000.000000,,31292400.000000,,15092100.000000,,23967100.000000
2022,2022,30045,Nantes,M,1449,1 @ 1 999,AR300,Le Granit,05,Estrie,,,149392390.500000,,4352500.000000,,0.619400,,0.142100,,0.209200,,0.029300,,,150794.000000,129039.000000,134346.000000,,89.000000,1112.000000,,148692400.000000,,92094600.000000,,21131800.000000,,31113500.000000
2022,2022,30050,Sainte-Cécile-de-Whitton,M,876,1 @ 1 999,AR300,Le Granit,05,Estrie,,,123622458.000000,,2167900.000000,,0.576100,,0.160300,,0.246000,,0.017600,,,143060.000000,136883.000000,142916.000000,,94.000000,865.000000,,122963800.000000,,70833800.000000,,19709000.000000,,30253100.000000
2022,2022,30055,Audet,M,771,1 @ 1 999,AR300,Le Granit,05,Estrie,,,86496393.210000,,538458.000000,,0.411000,,0.137100,,0.445600,,0.006300,,,125378.000000,114254.000000,170268.000000,,112.000000,508.000000,,85869414.000000,,35291082.000000,,11776614.000000,,38263260.000000
2022,2022,30070,Saint-Robert-Bellarmin,M,540,1 @ 1 999,AR300,Le Granit,05,Estrie,,,72195987.090000,,224808.000000,,0.339000,,0.270900,,0.386900,,0.003100,,,92779.000000,84735.000000,142398.000000,,94.000000,507.000000,,71473032.000000,,24232548.000000,,19360620.000000,,27655056.000000
2022,2022,30072,Saint-Ludger,M,1058,1 @ 1 999,AR300,Le Granit,05,Estrie,,,121755596.510000,,744587.000000,,0.423000,,0.107100,,0.463800,,0.006100,,,109891.000000,92542.000000,141576.000000,,94.000000,860.000000,,121148909.000000,,51245899.000000,,12970069.000000,,56188354.000000
2022,2022,30080,Lac-Drolet,M,1062,1 @ 1 999,AR300,Le Granit,05,Estrie,,,140933781.000000,,4059400.000000,,0.573500,,0.151800,,0.245800,,0.029000,,,142405.000000,123183.000000,155043.000000,,102.000000,909.000000,,140169300.000000,,80390000.000000,,21273000.000000,,34446900.000000
2022,2022,30085,Saint-Sébastien,M,683,1 @ 1 999,AR300,Le Granit,05,Estrie,,,77650871.025000,,219870.000000,,0.441300,,0.212500,,0.343300,,0.002900,,,114155.000000,101530.000000,153158.000000,,101.000000,507.000000,,76994190.000000,,33978105.000000,,16360260.000000,,26435955.000000
2022,2022,30090,Courcelles,M,789,1 @ 1 999,AR300,Le Granit,05,Estrie,,,74879421.115000,,660085.000000,,0.492000,,0.146700,,0.352500,,0.008900,,,94251.000000,86211.000000,120192.000000,,79.000000,623.000000,,74289002.000000,,36546884.000000,,10898629.000000,,26183404.000000
2022,2022,30095,Lambton,M,1672,1 @ 1 999,AR300,Le Granit,05,Estrie,,,337530918.170000,,12006514.000000,,0.748200,,0.059600,,0.156400,,0.035800,,,208339.000000,204137.000000,192765.000000,,127.000000,1751.000000,,334934030.000000,,250589618.000000,,19950790.000000,,52387108.000000
2022,2022,30100,Saint-Romain,M,723,1 @ 1 999,AR300,Le Granit,05,Estrie,,,131449021.425000,,4336674.000000,,0.622600,,0.138200,,0.205700,,0.033400,,,168377.000000,163062.000000,150744.000000,,100.000000,872.000000,,129728748.000000,,80769654.000000,,17933116.000000,,26689304.000000
2022,2022,30105,Stornoway,M,535,1 @ 1 999,AR300,Le Granit,05,Estrie,,,92992577.075000,,870435.000000,,0.382700,,0.173700,,0.434200,,0.009500,,,142266.000000,133471.000000,167857.000000,,111.000000,554.000000,,91634530.000000,,35066030.000000,,15913930.000000,,39784135.000000
2022,2022,30110,Stratford,CT,964,1 @ 1 999,AR300,Le Granit,05,Estrie,,,360985060.625000,,17738875.000000,,0.835300,,0.047300,,0.068200,,0.049300,,,298531.000000,287261.000000,221192.000000,,146.000000,1632.000000,,359902375.000000,,300614375.000000,,17016250.000000,,24532875.000000
2022,2022,31008,Beaulac-Garthby,M,1021,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,275275626.220000,,19630352.000000,,0.790800,,0.064200,,0.073200,,0.071800,,,250685.000000,248182.000000,190898.000000,,126.000000,1442.000000,,273433254.000000,,216226326.000000,,17556568.000000,,20020008.000000
2022,2022,31015,Disraeli,V,2361,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,182541139.500000,,3115600.000000,,0.822600,,0.156900,,0.002100,,0.018500,,,133124.000000,107707.000000,156285.000000,,67.000000,1168.000000,,168708600.000000,,138779700.000000,,26464400.000000,,348900.000000
2022,2022,31020,Disraeli,P,1133,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,211640110.000000,,8129990.000000,,0.771300,,0.070800,,0.119500,,0.038500,,,225051.000000,209148.000000,184035.000000,,122.000000,1150.000000,,211383040.000000,,163032650.000000,,14969020.000000,,25251380.000000
2022,2022,31025,Saint-Jacques-le-Majeur-de-Wolfestown,P,184,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,46257692.000000,,1127000.000000,,0.519000,,0.198300,,0.258300,,0.024400,,,193609.000000,176350.000000,185031.000000,,122.000000,250.000000,,46251400.000000,,24005300.000000,,9173900.000000,,11945200.000000
2022,2022,31030,Saint-Fortunat,M,269,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,52449221.240000,,256256.000000,,0.280800,,0.142500,,0.571800,,0.004900,,,131658.000000,117936.000000,177794.000000,,117.000000,295.000000,,52448552.000000,,14728480.000000,,7475000.000000,,29988816.000000
2022,2022,31035,Saint-Julien,M,387,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,60210629.820000,,955053.000000,,0.413700,,0.101200,,0.469300,,0.015900,,,158435.000000,136940.000000,158449.000000,,105.000000,380.000000,,60206949.000000,,24906420.000000,,6092361.000000,,28253115.000000
2022,2022,31040,Irlande,M,882,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,110866104.000000,,1246320.000000,,0.486600,,0.099600,,0.402500,,0.011200,,,161208.000000,137202.000000,166466.000000,,110.000000,666.000000,,110866104.000000,,53950320.000000,,11044512.000000,,44624952.000000
2022,2022,31045,Saint-Joseph-de-Coleraine,M,1811,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,248876295.150000,,6421695.000000,,0.852200,,0.092800,,0.029100,,0.025900,,,180439.000000,179194.000000,167481.000000,,111.000000,1486.000000,,247657095.000000,,211052730.000000,,22980930.000000,,7201740.000000
2022,2022,31050,Sainte-Praxède,P,342,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,127783807.500000,,9167700.000000,,0.654600,,0.117700,,0.153700,,0.074000,,,249480.000000,259912.000000,200603.000000,,133.000000,637.000000,,123964500.000000,,81149800.000000,,14594600.000000,,19052400.000000
2022,2022,31056,Adstock,M,3008,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,530754507.630000,,10220100.000000,,0.724100,,0.102400,,0.154100,,0.019400,,,230244.000000,207310.000000,188278.000000,,80.000000,2819.000000,,526284990.000000,,381079770.000000,,53881188.000000,,81103932.000000
2022,2022,31060,Sainte-Clotilde-de-Beauce,M,595,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,82036983.600000,,398871.000000,,0.436100,,0.202100,,0.356900,,0.004900,,,152316.000000,124588.000000,186025.000000,,123.000000,441.000000,,81558477.000000,,35569512.000000,,16480926.000000,,29109168.000000
2022,2022,31084,Thetford Mines,V,25799,25 000 @ 99 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,2169389676.000000,,23104800.000000,,0.739000,,0.219800,,0.029700,,0.011500,,,143771.000000,109768.000000,186807.000000,,45.000000,11613.000000,,2014276400.000000,,1488578300.000000,,442725500.000000,,59867800.000000
2022,2022,31095,Saint-Adrien-d'Irlande,M,409,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,51716831.125000,,433895.000000,,0.454800,,0.068800,,0.467900,,0.008400,,,131249.000000,112929.000000,157194.000000,,104.000000,329.000000,,51716420.000000,,23522905.000000,,3559365.000000,,24200255.000000
2022,2022,31100,Saint-Jean-de-Brébeuf,M,374,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,65254663.200000,,141240.000000,,0.297000,,0.034500,,0.666300,,0.002200,,,162689.000000,146794.000000,201403.000000,,133.000000,324.000000,,65254320.000000,,19379040.000000,,2251920.000000,,43482120.000000
2022,2022,31105,Kinnear's Mills,M,377,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,66151378.645000,,444501.000000,,0.379100,,0.091700,,0.522500,,0.006700,,,148119.000000,119180.000000,146030.000000,,96.000000,453.000000,,66151162.000000,,25078906.000000,,6065959.000000,,34561796.000000
2022,2022,31122,East Broughton,M,2250,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,140570286.500000,,1918000.000000,,0.862300,,0.102500,,0.021200,,0.014000,,,126422.000000,108743.000000,134775.000000,,57.000000,1043.000000,,137150600.000000,,118266400.000000,,14057400.000000,,2908800.000000
2022,2022,31130,Sacré-Coeur-de-Jésus,P,544,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,103114445.500000,,408500.000000,,0.370600,,0.102000,,0.523000,,0.004400,,,149872.000000,132985.000000,184462.000000,,122.000000,559.000000,,92700800.000000,,34352900.000000,,9452600.000000,,48486800.000000
2022,2022,31135,Saint-Pierre-de-Broughton,M,930,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,130660432.000000,,1612400.000000,,0.479500,,0.114500,,0.393600,,0.012400,,,135558.000000,121479.000000,153899.000000,,102.000000,849.000000,,129723300.000000,,62196600.000000,,14852900.000000,,51061400.000000
2022,2022,31140,Saint-Jacques-de-Leeds,M,715,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,97506538.080000,,411033.000000,,0.439100,,0.095600,,0.461100,,0.004200,,,163291.000000,133730.000000,193465.000000,,128.000000,504.000000,,96895341.000000,,42550407.000000,,9259398.000000,,44674503.000000
2022,2022,32013,Saint-Ferdinand,M,2087,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,374456214.160000,,17930864.000000,,0.688300,,0.073100,,0.190100,,0.048400,,,221756.000000,193798.000000,217834.000000,,93.000000,1719.000000,,370396544.000000,,254949744.000000,,27092016.000000,,70423920.000000
2022,2022,32023,Sainte-Sophie-d'Halifax,M,604,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,133141182.500000,,9364600.000000,,0.275400,,0.040600,,0.613400,,0.070700,,,180943.000000,160808.000000,295213.000000,,195.000000,451.000000,,132458000.000000,,36473500.000000,,5372500.000000,,81247400.000000
2022,2022,32033,Princeville,V,6494,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,691029922.500000,,21860700.000000,,0.573600,,0.185700,,0.208700,,0.031900,,,171230.000000,133269.000000,239193.000000,,102.000000,2889.000000,,684978800.000000,,392918700.000000,,127231100.000000,,142968300.000000
2022,2022,32040,Plessisville,V,6666,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,542480474.810000,,2045351.000000,,0.719900,,0.262200,,0.013900,,0.003900,,,151147.000000,105610.000000,218566.000000,,93.000000,2482.000000,,518698731.000000,,373409726.000000,,136017912.000000,,7225742.000000
2022,2022,32045,Plessisville,P,2679,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,343089847.800000,,15591345.000000,,0.552800,,0.128200,,0.273400,,0.045700,,,187223.000000,172060.000000,224095.000000,,95.000000,1531.000000,,341225745.000000,,188612760.000000,,43731240.000000,,93290400.000000
2022,2022,32050,Saint-Pierre-Baptiste,P,543,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,117900882.230000,,4673811.000000,,0.436300,,0.038000,,0.485900,,0.039800,,,175043.000000,152496.000000,213589.000000,,141.000000,552.000000,,117335230.000000,,51188362.000000,,4461915.000000,,57011142.000000
2022,2022,32058,Inverness,M,918,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,236729453.500000,,14282700.000000,,0.399800,,0.034400,,0.505300,,0.060500,,,181678.000000,173446.000000,239121.000000,,158.000000,990.000000,,236073900.000000,,94383000.000000,,8112000.000000,,119296200.000000
2022,2022,32065,Lyster,M,1613,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,238046225.175000,,15348267.000000,,0.395000,,0.145500,,0.394400,,0.065100,,,130781.000000,114143.000000,221645.000000,,146.000000,1074.000000,,235822950.000000,,93158604.000000,,34316073.000000,,93000006.000000
2022,2022,32072,Laurierville,M,1346,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,181570679.905000,,10250148.000000,,0.434600,,0.109000,,0.399600,,0.056700,,,143593.000000,125947.000000,211621.000000,,140.000000,858.000000,,180722564.000000,,78544916.000000,,19702252.000000,,72225248.000000
2022,2022,32080,Notre-Dame-de-Lourdes,P,782,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,121082138.975000,,2671910.000000,,0.499800,,0.121900,,0.356200,,0.022200,,,177813.000000,161381.000000,236951.000000,,157.000000,511.000000,,120602685.000000,,60272650.000000,,14704360.000000,,42953765.000000
2022,2022,32085,Villeroy,M,500,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,88757550.585000,,4018410.000000,,0.380400,,0.297900,,0.276200,,0.045500,,,152401.000000,139304.000000,241189.000000,,159.000000,368.000000,,88284636.000000,,33581394.000000,,26300340.000000,,24384492.000000
2022,2022,33007,Saint-Sylvestre,M,1017,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,162286882.820000,,7242811.000000,,0.343700,,0.076500,,0.534600,,0.045200,,,151146.000000,132534.000000,177946.000000,,118.000000,912.000000,,160158427.000000,,55041162.000000,,12248775.000000,,85625679.000000
2022,2022,33017,Sainte-Agathe-de-Lotbinière,M,1153,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,178233679.330000,,8255551.000000,,0.373200,,0.059200,,0.521100,,0.046500,,,152583.000000,135653.000000,218424.000000,,144.000000,816.000000,,177538655.000000,,66260882.000000,,10505747.000000,,92516475.000000
2022,2022,33025,Saint-Patrice-de-Beaurivage,M,1078,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,139301011.500000,,4949800.000000,,0.420500,,0.070200,,0.473400,,0.035800,,,146786.000000,130172.000000,183050.000000,,121.000000,761.000000,,138308900.000000,,58165100.000000,,9715200.000000,,65478800.000000
2022,2022,33030,Saint-Narcisse-de-Beaurivage,P,1123,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,164554058.000000,,1482700.000000,,0.437400,,0.075700,,0.477800,,0.009100,,,182841.000000,168999.000000,256715.000000,,170.000000,641.000000,,163794200.000000,,71641500.000000,,12401500.000000,,78268500.000000
