an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RFU3001,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,POSTE_3171,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,RF35010601,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,POSTE_3163,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,POSTE_9615,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,RF01010601,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401,RF31010601,RF01010103 
2022,2021,51065,Saint-Alexis-des-Monts,P,2931,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,437030166.810000,,853595.000000,,13995.000000,,400917.000000,,475760.000000,,5387731.000000,,,3353279.000000,,,3353279.000000,415787.000000,23553844.000000,2942584.000000,1525783.000000,,6562850.000000,,,,,,,0.012300,,1318.000000,,,,,2008.000000,,,1015.000000,,,,1456.000000,3895306.000000,,,0.688100,0.537300,0.150800,0.070800,0.084000,0.157000,0.269500,0.628000,,0.033600,0.007700,,,823.000000,,,,1253.000000,,5660895.000000,,0.087000,0.124900,0.876100,,1231.000000,,,85.000000,87.000000,,3041711.000000
2022,2021,51070,Saint-Mathieu-du-Parc,M,1379,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,285530754.500000,,430492.000000,,22438.000000,,134566.000000,,316677.000000,,3371507.000000,,,4835514.000000,,,4835514.000000,205321.000000,13026811.000000,1674600.000000,1737846.000000,,3623000.000000,,,,,,,0.011700,,1183.000000,,,,,2289.000000,,,1049.000000,,,,1836.000000,2686374.000000,,,0.779100,0.654300,0.124900,0.039000,0.091800,0.090000,0.504000,0.675000,,0.181200,0.016900,,,1708.000000,,,,3305.000000,,3448000.000000,,0.068600,0.128600,0.931400,,1699.000000,,,87.000000,71.000000,,2255882.000000
2022,2021,51075,Saint-Élie-de-Caxton,M,1881,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,246934018.800000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,
2022,2021,51080,Charette,M,987,1 @ 1 999,AR510,Maskinongé,04,Mauricie,,,91617435.960000,,295531.000000,,69522.000000,,14425.000000,,158800.000000,,1480135.000000,,,986165.000000,,,986165.000000,166168.000000,8315613.000000,715773.000000,1320476.000000,,1582870.000000,,,,,,,0.015400,,1532.000000,,,,,2371.000000,,,1333.000000,,,,1893.000000,1126103.000000,,,0.776800,0.572900,0.203900,0.010000,0.109500,0.103700,0.910900,0.610200,,0.021200,0.010800,,,1071.000000,,,,1657.000000,,1449708.000000,,0.134400,0.086100,1.221200,,1454.000000,,,114.000000,93.000000,,830572.000000
2022,2021,51085,Saint-Boniface,M,5096,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,449961551.365000,,1453463.000000,,32785.000000,,86195.000000,,543953.000000,,7518756.000000,,,10640848.000000,,,10640848.000000,1427547.000000,37782285.000000,12604246.000000,697726.000000,,7135883.000000,,,,,,,0.016600,,2246.000000,,,,,3106.000000,,,1815.000000,,,,2330.000000,5616294.000000,,,0.823500,0.610400,0.213100,0.012600,0.079800,0.084100,0.102300,0.661500,,0.061000,0.023600,,,3193.000000,,,,4415.000000,,6820104.000000,,0.200300,0.333600,1.238100,,2103.000000,,,120.000000,118.000000,,4162831.000000
2022,2021,51090,Saint-Étienne-des-Grès,P,4589,2 000 @ 9 999,AR510,Maskinongé,04,Mauricie,,,394485903.000000,,1339195.000000,,278032.000000,,103574.000000,,587628.000000,,5779314.000000,,,9310179.000000,,,9310179.000000,3017353.000000,26783071.000000,8344245.000000,1806121.000000,,6423564.000000,0.000000,,,,,,0.013900,,1855.000000,,,,,2559.000000,,,1726.000000,,,,2223.000000,4778488.000000,,,0.753800,0.542600,0.211300,0.016300,0.092700,0.137100,0.284900,0.628800,,0.013900,0.023600,,,3140.000000,,,,4330.000000,,6338866.000000,,0.412000,0.311500,1.188400,,1948.000000,,,115.000000,99.000000,,3439293.000000
2022,2021,52007,Lavaltrie,V,14495,10 000 @ 24 999,AR520,D'Autray,14,Lanaudière,,,1611499531.000000,,3684453.000000,,326075.000000,,301423.000000,,602757.000000,,21226651.000000,,,20009296.000000,,,20009296.000000,2153779.000000,81272707.000000,17616030.000000,6773768.000000,,29891556.000000,,,,,,,0.013000,,3462.000000,,,,,3289.000000,,,2945.000000,,,,2753.000000,17493754.000000,,,0.776900,0.613300,0.163600,0.013400,0.026800,0.182900,0.300800,0.673500,,0.130400,0.012400,,,3314.000000,,,,3149.000000,,22517504.000000,,0.107400,0.216800,1.060900,,2352.000000,,,100.000000,93.000000,,13809301.000000
2022,2021,52017,Lanoraie,M,5239,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,693496929.840000,,1016553.000000,,,,73045.000000,,250593.000000,,6675673.000000,,,1155036.000000,,,1155036.000000,263095.000000,27726788.000000,1966186.000000,3029838.000000,,7848895.000000,,,,,,,0.009600,,2386.000000,,,,,2785.000000,,,1997.000000,,,,2280.000000,5464282.000000,,,0.799000,0.650300,0.148600,0.010700,0.036600,0.153700,0.443000,0.611900,,0.048000,0.001700,,,413.000000,,,,482.000000,,6839224.000000,,0.043800,0.070900,0.731200,,1647.000000,,,71.000000,68.000000,,4447729.000000
2022,2021,52030,Sainte-Élisabeth,M,1472,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,328157053.020000,,463238.000000,,33077.000000,,24769.000000,,268476.000000,,3186022.000000,,,2593543.000000,,,2593543.000000,531731.000000,22403160.000000,5778455.000000,1951528.000000,,3837179.000000,,,,,,,0.009600,,3675.000000,,,,,4664.000000,,,2906.000000,,,,3611.000000,2440699.000000,,,0.852600,0.690800,0.161800,0.008700,0.093800,0.044900,0.681700,0.663100,,0.033700,0.007900,,,3023.000000,,,,3837.000000,,2862603.000000,,0.196000,0.257900,0.748200,,1267.000000,,,70.000000,58.000000,,1977461.000000
2022,2021,52035,Berthierville,V,4348,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,464738032.000000,,1938813.000000,,269778.000000,,243927.000000,,325836.000000,,8697581.000000,,,13005011.000000,,,13005011.000000,1346242.000000,47361556.000000,14013466.000000,4376145.000000,,8879712.000000,,,,,,,0.018100,,5196.000000,,,,,3146.000000,,,4454.000000,,,,2597.000000,6957362.000000,,,0.787200,0.567900,0.219400,0.027600,0.036900,0.148300,0.495200,0.541100,,0.008600,0.028000,,,8018.000000,,,,4854.000000,,8837735.000000,,0.171100,0.295900,1.264200,,1529.000000,,,123.000000,128.000000,,5018549.000000
2022,2021,52040,Sainte-Geneviève-de-Berthier,M,2348,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,369134945.000000,,523526.000000,,,,77250.000000,,159487.000000,,3077084.000000,,,1732597.000000,,,1732597.000000,324665.000000,14246248.000000,1225100.000000,1382256.000000,,3316950.000000,,,,,,,0.008300,,2184.000000,,,,,2752.000000,,,1865.000000,,,,2242.000000,2506099.000000,,,0.851200,0.673400,0.177800,0.026200,0.054200,0.068400,0.469500,0.636600,,0.026000,0.004700,,,1230.000000,,,,1550.000000,,2944220.000000,,0.116600,0.086000,0.670100,,1349.000000,,,65.000000,59.000000,,1982573.000000
2022,2021,52045,Saint-Ignace-de-Loyola,M,2101,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,246466023.000000,,722943.000000,,46800.000000,,27350.000000,,90486.000000,,2772774.000000,,,1795345.000000,,,1795345.000000,128975.000000,7485543.000000,1448235.000000,246741.000000,,3075621.000000,,,,,,,0.011100,,1874.000000,,,,,2334.000000,,,1565.000000,,,,1899.000000,2218189.000000,,,0.854300,0.575900,0.278400,0.010500,0.034900,0.100300,0.095000,0.576500,,0.063400,0.007300,,,1234.000000,,,,1537.000000,,2596363.000000,,0.051900,0.193500,0.883400,,1596.000000,,,86.000000,79.000000,,1495246.000000
2022,2021,52050,La Visitation-de-l'Île-Dupas,M,643,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,113630900.000000,,173910.000000,,,,,,77771.000000,,986997.000000,,,96260.000000,,,96260.000000,14804.000000,1247249.000000,14000.000000,137553.000000,,888131.000000,,,,,,,0.008700,,1769.000000,,,,,2689.000000,,,1396.000000,,,,2074.000000,761091.000000,,,0.857000,0.661100,0.195800,,0.087600,0.055500,0.154900,0.368500,,0.046800,0.000800,,,173.000000,,,,262.000000,,888131.000000,,0.017000,0.011200,0.661900,,1367.000000,,,62.000000,53.000000,,587181.000000
2022,2021,52055,Saint-Barthélemy,P,2069,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,294414904.875000,,625694.000000,,,,15780.000000,,445873.000000,,3385655.000000,,,4773652.000000,,,4773652.000000,611817.000000,16713913.000000,5211178.000000,2338830.000000,,4125904.000000,,,,,,,0.011500,,1623.000000,,,,,2831.000000,,,1427.000000,,,,2449.000000,2928489.000000,,,0.823600,0.647600,0.176000,0.004400,0.125400,0.046600,0.657800,0.566000,,0.092000,0.016200,,,2288.000000,,,,3991.000000,,3555757.000000,,0.188000,0.311800,0.984800,,1339.000000,,,96.000000,82.000000,,2302795.000000
2022,2021,52062,Saint-Cuthbert,M,1840,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,364449322.000000,,605425.000000,,,,12128.000000,,443906.000000,,3949069.000000,,,6253802.000000,,,6253802.000000,919524.000000,18640574.000000,8571595.000000,1421565.000000,,5015038.000000,,,,,,,0.010800,,2507.000000,,,,,3906.000000,,,2059.000000,,,,3163.000000,3197738.000000,,,0.834500,0.676500,0.158000,0.003200,0.115800,0.046500,0.371000,0.531700,,0.048600,0.017200,,,3971.000000,,,,6186.000000,,3831892.000000,,0.244800,0.459800,0.871900,,1311.000000,,,81.000000,65.000000,,2592313.000000
2022,2021,52070,Saint-Norbert,P,1051,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,189099158.500000,,177714.000000,,,,6602.000000,,115264.000000,,1783657.000000,,,517407.000000,,,517407.000000,83243.000000,5237297.000000,885400.000000,541902.000000,,1878220.000000,,,,,,,0.009400,,2307.000000,,,,,3322.000000,,,1930.000000,,,,2696.000000,1447825.000000,,,0.834800,0.732300,0.102500,0.003800,0.066500,0.095000,0.312400,0.571600,,0.049700,0.002700,,,669.000000,,,,964.000000,,1734390.000000,,0.051600,0.169100,0.763800,,1266.000000,,,71.000000,57.000000,,1270111.000000
2022,2021,52075,Saint-Cléophas-de-Brandon,M,224,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,30261216.000000,,17635.000000,,1228.000000,,25.000000,,31886.000000,,357611.000000,,,112175.000000,,,112175.000000,13185.000000,2249352.000000,92937.000000,355885.000000,,540304.000000,,,,,,,0.011800,,2084.000000,,,,,3072.000000,,,1338.000000,,,,1938.000000,224857.000000,,,0.416200,0.383500,0.032600,0.000000,0.059000,0.524800,0.658700,0.827100,,,0.003700,,,656.000000,,,,967.000000,,540304.000000,,0.036300,0.041300,0.701400,,1025.000000,,,65.000000,72.000000,,207222.000000
2022,2021,52080,Saint-Gabriel,V,2693,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,185814480.885000,,1082076.000000,,221493.000000,,121843.000000,,716398.000000,,5609013.000000,,,4494404.000000,,,4494404.000000,709547.000000,30216391.000000,5479690.000000,1195827.000000,,10516202.000000,,,,,,,0.029000,,3326.000000,,,,,3025.000000,,,2438.000000,,,,2139.000000,3809860.000000,,,0.702700,0.503100,0.199600,0.022500,0.132100,0.142700,0.220600,0.604800,,0.163400,0.024200,,,2774.000000,,,,2524.000000,,5421979.000000,,0.142300,0.181300,1.992100,,1798.000000,,,193.000000,206.000000,,2727784.000000
2022,2021,52085,Saint-Gabriel-de-Brandon,M,2673,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,376889890.860000,,628272.000000,,80939.000000,,32542.000000,,434369.000000,,4302101.000000,,,3905770.000000,,,3905770.000000,543682.000000,22051107.000000,3905770.000000,2413336.000000,,5855957.000000,,,,,,,0.011200,,1498.000000,,,,,2313.000000,,,1169.000000,,,,1786.000000,3259438.000000,,,0.754100,0.608700,0.145300,0.007500,0.100500,0.137900,0.558300,0.821300,,0.086900,0.010400,,,1386.000000,,,,2140.000000,,4322557.000000,,0.130900,0.177100,0.866100,,1449.000000,,,84.000000,79.000000,,2631166.000000
2022,2021,52090,Saint-Didace,P,686,1 @ 1 999,AR520,D'Autray,14,Lanaudière,,,161837971.000000,,188052.000000,,,,2958.000000,,337930.000000,,1994911.000000,,,1169586.000000,,,1169586.000000,182414.000000,12731444.000000,2500530.000000,632777.000000,,2898564.000000,,,,,,,0.012300,,1602.000000,,,,,3276.000000,,,1259.000000,,,,2506.000000,1526323.000000,,,0.756500,0.663300,0.093200,0.001500,0.167500,0.074500,0.313600,0.741900,,0.168800,0.007200,,,939.000000,,,,1921.000000,,2017604.000000,,0.105300,0.196400,0.927300,,1701.000000,,,87.000000,75.000000,,1338271.000000
2022,2021,52095,Mandeville,M,2286,2 000 @ 9 999,AR520,D'Autray,14,Lanaudière,,,391793856.000000,,587654.000000,,29657.000000,,169806.000000,,693024.000000,,4937340.000000,,,1736607.000000,,,1736607.000000,193719.000000,12014719.000000,1441569.000000,788540.000000,,5164070.000000,,,,,,,0.012500,,1362.000000,,,,,2213.000000,,,1001.000000,,,,1587.000000,3520002.000000,,,0.702500,0.585200,0.117300,0.033900,0.138300,0.125400,0.157400,0.627900,,0.010600,0.004400,,,482.000000,,,,783.000000,,5010972.000000,,0.042000,0.120000,0.872900,,1417.000000,,,85.000000,89.000000,,2932348.000000
2022,2021,53005,Saint-David,M,861,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,300248344.000000,,329763.000000,,125334.000000,,5000.000000,,312039.000000,,2621673.000000,,,3156141.000000,,,3156141.000000,481863.000000,12341582.000000,2603924.000000,867883.000000,,3086666.000000,,,,,,,0.008300,,3511.000000,,,,,5902.000000,,,2758.000000,,,,4505.000000,1905699.000000,,,0.732500,0.605700,0.126800,0.001900,0.119900,0.145600,0.333600,0.591800,,0.043000,0.010500,,,4439.000000,,,,7461.000000,,2601654.000000,,0.200200,0.211000,0.633200,,862.000000,,,59.000000,50.000000,,1575936.000000
2022,2021,53010,Massueville,VL,528,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,39827808.605000,,86824.000000,,191875.000000,,20574.000000,,95814.000000,,1228270.000000,,,1166617.000000,,,1166617.000000,173475.000000,6241039.000000,1265783.000000,227230.000000,,1171230.000000,,,,,,,0.026000,,3525.000000,,,,,3455.000000,,,2414.000000,,,,2181.000000,654159.000000,,,0.607200,0.526600,0.080600,0.019100,0.088900,0.284800,0.210900,0.634800,,0.016200,0.029300,,,3968.000000,,,,3889.000000,,1077356.000000,,0.182300,0.202800,1.673700,,1982.000000,,,156.000000,158.000000,,567335.000000
2022,2021,53015,Saint-Aimé,M,461,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,256434528.000000,,124748.000000,,43678.000000,,,,63410.000000,,1501502.000000,,,986112.000000,,,986112.000000,113656.000000,7915053.000000,1416036.000000,1261853.000000,,2201333.000000,,,,,,,0.005700,,3691.000000,,,,,6596.000000,,,2807.000000,,,,4865.000000,1075061.000000,,,0.716000,0.632900,0.083100,,0.042200,0.241800,0.840400,0.587700,,0.036300,0.003800,,,2496.000000,,,,4462.000000,,1501489.000000,,0.092100,0.178900,0.415000,,750.000000,,,39.000000,35.000000,,950313.000000
2022,2021,53020,Saint-Robert,M,1795,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,233729985.325000,,583789.000000,,26529.000000,,10227.000000,,199850.000000,,2060943.000000,,,546789.000000,,,546789.000000,49035.000000,9506717.000000,33177.000000,1766714.000000,,2971329.000000,,,,,,,0.008700,,1736.000000,,,,,2307.000000,,,1628.000000,,,,2093.000000,1845605.000000,,,0.745300,0.509500,0.235700,0.004100,0.080700,0.169900,0.713400,0.499200,,0.088200,0.002300,,,467.000000,,,,620.000000,,2476474.000000,,0.026700,0.003500,0.783900,,1397.000000,,,73.000000,53.000000,,1261816.000000
2022,2021,53025,Sainte-Victoire-de-Sorel,M,2510,2 000 @ 9 999,AR530,Pierre-De Saurel,16,Montérégie,,,353013119.250000,,558400.000000,,34509.000000,,6198.000000,,64484.000000,,3245371.000000,,,2922466.000000,,,2922466.000000,558049.000000,16317163.000000,4079333.000000,1057832.000000,,4735286.000000,,,,,,,0.009100,,2082.000000,,,,,2538.000000,,,1926.000000,,,,2285.000000,2891022.000000,,,0.854500,0.689400,0.165000,0.001800,0.019100,0.124600,0.312700,0.635200,,0.123200,0.008300,,,1895.000000,,,,2310.000000,,3383430.000000,,0.176400,0.250000,0.808100,,1604.000000,,,78.000000,65.000000,,2332622.000000
2022,2021,53032,Saint-Ours,V,1710,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,308344786.005000,,418584.000000,,93927.000000,,19554.000000,,91567.000000,,2842313.000000,,,3541087.000000,,,3541087.000000,249500.000000,13273382.000000,3089221.000000,1044491.000000,,2963036.000000,,,,,,,0.008900,,2327.000000,,,,,2787.000000,,,2136.000000,,,,2418.000000,2383928.000000,,,0.808600,0.666600,0.142000,0.006600,0.031100,0.153700,0.354300,0.596700,,0.016100,0.011500,,,2998.000000,,,,3591.000000,,2948240.000000,,0.102600,0.232700,0.766300,,1623.000000,,,72.000000,54.000000,,1965344.000000
2022,2021,53040,Saint-Roch-de-Richelieu,M,2375,2 000 @ 9 999,AR530,Pierre-De Saurel,16,Montérégie,,,291498614.550000,,671779.000000,,35230.000000,,32913.000000,,28401.000000,,3382429.000000,,,3099853.000000,,,3099853.000000,244445.000000,17684293.000000,4354722.000000,1347435.000000,,4501390.000000,0.000000,,,,,,0.011500,,2361.000000,,,,,2883.000000,,,2068.000000,,,,2455.000000,2850271.000000,,,0.783300,0.598700,0.184600,0.009000,0.007800,0.199900,0.370300,0.610600,,0.091600,0.010600,,,2186.000000,,,,2670.000000,,3638941.000000,,0.083100,0.246200,0.925600,,2074.000000,,,90.000000,82.000000,,2178492.000000
2022,2021,53050,Saint-Joseph-de-Sorel,V,1625,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,202026130.170000,,232361.000000,,,,30559.000000,,381507.000000,,5013257.000000,,,11452737.000000,,,11452737.000000,802292.000000,30880853.000000,10896590.000000,3180692.000000,,5914291.000000,,,,,,,0.024800,,8125.000000,,,,,5272.000000,,,6988.000000,,,,4284.000000,4074039.000000,,,0.842400,0.794400,0.048000,0.006300,0.078900,0.072400,0.657700,0.610000,,0.053400,0.056700,,,18562.000000,,,,12043.000000,,4836032.000000,,0.177600,0.352900,1.348200,,1071.000000,,,126.000000,150.000000,,3841678.000000
2022,2021,53052,Sorel-Tracy,V,35160,25 000 @ 99 999,AR530,Pierre-De Saurel,16,Montérégie,,,3450091187.310000,,7669893.000000,,4200128.000000,,4871338.000000,,1323103.000000,,63194550.000000,,,58985432.000000,,,58985432.000000,5826406.000000,206040679.000000,54903829.000000,17309228.000000,,70828719.000000,,,,,,,0.017100,,3984.000000,,,,,3038.000000,,,3514.000000,,,,2559.000000,49693247.000000,,,0.706900,0.594200,0.112700,0.071500,0.019400,0.202100,0.254200,0.601100,,0.042100,0.017100,,,3984.000000,,,,3038.000000,,68083136.000000,,0.105000,0.266500,1.305000,,1908.000000,,,126.000000,112.000000,,40457284.000000
2022,2021,53065,Sainte-Anne-de-Sorel,M,2800,2 000 @ 9 999,AR530,Pierre-De Saurel,16,Montérégie,,,321707323.620000,,756520.000000,,,,19641.000000,,67173.000000,,3699631.000000,,,8214739.000000,,,8214739.000000,947857.000000,30690695.000000,11327037.000000,1290290.000000,,6870690.000000,,,,,,,0.011500,,1543.000000,,,,,2416.000000,,,1838.000000,,,,2229.000000,3413257.000000,,,0.895500,0.697000,0.198500,0.005200,0.017600,0.081700,0.338500,0.679900,,0.114900,0.025500,,,3426.000000,,,,5366.000000,,3811648.000000,,0.262400,0.369100,1.046700,,2187.000000,,,102.000000,82.000000,,2656737.000000
2022,2021,53072,Yamaska,M,1737,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,256893714.625000,,624318.000000,,38406.000000,,10547.000000,,175040.000000,,2943955.000000,,,1876797.000000,,,1876797.000000,644316.000000,20757730.000000,2358084.000000,1597170.000000,,5212077.000000,,,,,,,0.011300,,1760.000000,,,,,2821.000000,,,1310.000000,,,,1990.000000,2049594.000000,,,0.721900,0.502000,0.219900,0.003700,0.061700,0.212700,0.562600,0.642500,,0.125700,0.007300,,,1137.000000,,,,1822.000000,,2839097.000000,,0.236500,0.113600,0.799600,,1178.000000,,,75.000000,68.000000,,1425276.000000
2022,2021,53085,Saint-Gérard-Majella,P,238,1 @ 1 999,AR530,Pierre-De Saurel,16,Montérégie,,,91673610.000000,,101502.000000,,8737.000000,,226.000000,,107632.000000,,756705.000000,,,602212.000000,,,602212.000000,92271.000000,5090881.000000,1535619.000000,266086.000000,,1166048.000000,,,,,,,0.008200,,2691.000000,,,,,6504.000000,,,1628.000000,,,,3865.000000,444425.000000,,,0.731000,0.564100,0.167000,0.000400,0.177000,0.091600,0.437700,0.658600,,0.129000,0.006600,,,2166.000000,,,,5237.000000,,607949.000000,,0.140000,0.301600,0.484500,,671.000000,,,45.000000,50.000000,,342923.000000
2022,2021,54008,Saint-Pie,V,5729,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,860161177.170000,,2051814.000000,,103918.000000,,43343.000000,,738690.000000,,8347091.000000,,,13646169.000000,,,13646169.000000,346894.000000,50685438.000000,14149708.000000,3956085.000000,,10541928.000000,,,,,,,0.009600,,2921.000000,,,,,3037.000000,,,2321.000000,,,,2365.000000,6419135.000000,,,0.715100,0.486500,0.228600,0.004800,0.082300,0.197800,0.440700,0.624600,,0.095200,0.015900,,,4836.000000,,,,5028.000000,,8976278.000000,,0.051400,0.279200,0.704700,,1309.000000,,,68.000000,68.000000,,4367321.000000
2022,2021,54017,Saint-Damase,M,2560,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,575125002.000000,,2100296.000000,,20946.000000,,21122.000000,,161698.000000,,5439059.000000,,,5367684.000000,,,5367684.000000,928284.000000,29937254.000000,5415161.000000,5597540.000000,,7111775.000000,,,,,,,0.009400,,4007.000000,,,,,4568.000000,,,3877.000000,,,,4299.000000,5098614.000000,,,0.874200,0.514100,0.360100,0.003600,0.027700,0.094400,0.959800,0.482500,,0.049000,0.009300,,,3970.000000,,,,4526.000000,,5832131.000000,,0.179600,0.180900,0.876800,,1876.000000,,,85.000000,67.000000,,2998318.000000
2022,2021,54025,Sainte-Madeleine,VL,2289,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,250937489.200000,,602167.000000,,9026.000000,,42775.000000,,357650.000000,,2843348.000000,,,1301007.000000,,,1301007.000000,226004.000000,11403781.000000,1818611.000000,2095673.000000,,3013948.000000,,,,,,,0.011300,,3423.000000,,,,,2593.000000,,,2991.000000,,,,2206.000000,2410614.000000,,,0.799800,0.600000,0.199800,0.014200,0.118700,0.067300,0.695300,0.507500,,0.019700,0.005200,,,1571.000000,,,,1190.000000,,3013948.000000,,0.085800,0.159500,0.971800,,2022.000000,,,94.000000,80.000000,,1808447.000000
2022,2021,54030,Sainte-Marie-Madeleine,P,2947,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,497946904.000000,,855086.000000,,205153.000000,,6256.000000,,228826.000000,,4125296.000000,,,682112.000000,,,682112.000000,57212.000000,12942184.000000,965700.000000,4460683.000000,,4131615.000000,,,,,,,0.007900,,2912.000000,,,,,3011.000000,,,2482.000000,,,,2522.000000,3283923.000000,,,0.793900,0.587200,0.206700,0.001500,0.055300,0.149200,1.078400,0.348200,,0.004300,0.001400,,,507.000000,,,,524.000000,,4136253.000000,,0.016000,0.074600,0.632400,,1582.000000,,,61.000000,56.000000,,2428837.000000
2022,2021,54035,La Présentation,M,2547,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,626390825.500000,,1128389.000000,,22149.000000,,21472.000000,,385877.000000,,4318252.000000,,,4833665.000000,,,4833665.000000,825425.000000,21740834.000000,6277288.000000,2037139.000000,,5427285.000000,,,,,,,0.006900,,3257.000000,,,,,3742.000000,,,2992.000000,,,,3388.000000,3889573.000000,,,0.770300,0.546800,0.223500,0.004300,0.076400,0.149100,0.403400,0.628000,,0.052100,0.007700,,,3665.000000,,,,4211.000000,,5049626.000000,,0.196200,0.288700,0.618200,,1560.000000,,,60.000000,49.000000,,2761184.000000
2022,2021,54048,Saint-Hyacinthe,V,57302,25 000 @ 99 999,AR540,Les Maskoutains,16,Montérégie,,,7638588793.500000,,24503378.000000,,1844234.000000,,7435265.000000,,3715998.000000,,113768441.000000,,,116028322.000000,,,116028322.000000,11594459.000000,674498703.000000,137469064.000000,7453127.000000,,142848693.000000,,,,,,,0.014700,,6173.000000,,,,,3692.000000,,,4936.000000,,,,2879.000000,87282068.000000,,,0.702200,0.504700,0.197500,0.059900,0.030000,0.207900,0.060100,0.602300,,0.055800,0.015200,,,6399.000000,,,,3827.000000,,124040205.000000,,0.120200,0.203800,1.027900,,1806.000000,,,99.000000,96.000000,,62597314.000000
2022,2021,54060,Saint-Dominique,M,2677,2 000 @ 9 999,AR540,Les Maskoutains,16,Montérégie,,,483522112.500000,,934502.000000,,29570.000000,,19406.000000,,129920.000000,,4099715.000000,,,3328098.000000,,,3328098.000000,204899.000000,18774341.000000,899875.000000,1246418.000000,,4559573.000000,,,,,,,0.008400,,3133.000000,,,,,3383.000000,,,2880.000000,,,,2940.000000,3536942.000000,,,0.849900,0.625300,0.224500,0.004700,0.031200,0.114300,0.299500,0.548300,,0.127200,0.006900,,,2562.000000,,,,2766.000000,,4161761.000000,,0.057300,0.047900,0.721200,,1484.000000,,,70.000000,60.000000,,2602440.000000
2022,2021,54065,Saint-Valérien-de-Milton,M,1788,1 @ 1 999,AR540,Les Maskoutains,16,Montérégie,,,339339015.400000,,361760.000000,,26748.000000,,11893.000000,,386989.000000,,3207796.000000,,,2123722.000000,,,2123722.000000,360400.000000,17800323.000000,2122835.000000,869423.000000,,3668509.000000,,,,,,,0.009400,,2984.000000,,,,,3607.000000,,,2423.000000,,,,2873.000000,2533993.000000,,,0.787400,0.675000,0.112400,0.003700,0.120200,0.088700,0.270200,0.636500,,0.035600,0.006300,,,1992.000000,,,,2408.000000,,3218219.000000,,0.125600,0.119300,0.716200,,1366.000000,,,67.000000,57.000000,,2172233.000000
