an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RFU3001,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,POSTE_3171,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,RF35010601,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,POSTE_3163,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,POSTE_9615,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,RF01010601,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401,RF31010601,RF01010103 
2023,2022,19082,Saint-Raphaël,M,2443,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,269941821.500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,
2023,2022,19090,La Durantaye,P,807,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,98222509.915000,,212134.000000,,10269.000000,,11861.000000,,60212.000000,,1495948.000000,,,1196724.000000,,,1196724.000000,104306.000000,10606366.000000,2732553.000000,345304.000000,,1423483.000000,,,,,,,0.015100,,2535.000000,,,,,3546.000000,,,1816.000000,,,,2453.000000,1027686.000000,,,0.800500,0.635300,0.165200,0.009200,0.046900,0.143400,0.269000,0.652200,,0.024400,0.012200,,,2042.000000,,,,2856.000000,,1283797.000000,,0.084000,0.257600,1.034400,,1743.000000,,,99.000000,90.000000,,815552.000000
2023,2022,19097,Saint-Charles-de-Bellechasse,M,2581,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,339333620.600000,,874718.000000,,38760.000000,,113293.000000,,277410.000000,,5556350.000000,,,5468379.000000,,,5468379.000000,706273.000000,25653841.000000,7568104.000000,3032335.000000,,7015600.000000,,,,,,,0.016300,,3837.000000,,,,,4372.000000,,,2757.000000,,,,2984.000000,3765831.000000,,,0.679200,0.521400,0.157800,0.020400,0.050000,0.250300,0.546900,0.511700,,0.050700,0.016100,,,3803.000000,,,,4333.000000,,5544398.000000,,0.140600,0.295000,1.127000,,2154.000000,,,114.000000,116.000000,,2891048.000000
2023,2022,19105,Beaumont,M,3115,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,453940481.400000,,874588.000000,,4287.000000,,27845.000000,,177439.000000,,5053755.000000,,,8298181.000000,,,8298181.000000,845386.000000,32108654.000000,8410008.000000,1372366.000000,,7102891.000000,,,,,,,0.011100,,2946.000000,,,,,3245.000000,,,2487.000000,,,,2666.000000,4148497.000000,,,0.860800,0.679300,0.181500,0.005800,0.036800,0.096600,0.284700,0.686700,,0.098900,0.018300,,,4841.000000,,,,5333.000000,,4819549.000000,,0.173600,0.261900,0.883800,,2425.000000,,,89.000000,79.000000,,3273909.000000
2023,2022,19110,Saint-Michel-de-Bellechasse,M,1848,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,310141383.240000,,924425.000000,,8498.000000,,64878.000000,,57513.000000,,3445439.000000,,,2070987.000000,,,2070987.000000,599614.000000,12903672.000000,1886473.000000,1043504.000000,,3764697.000000,,,,,,,0.011100,,2973.000000,,,,,3330.000000,,,2816.000000,,,,3020.000000,3116785.000000,,,0.893100,0.628200,0.264900,0.018600,0.016500,0.071800,0.299000,0.525300,,0.018700,0.006700,,,1792.000000,,,,2007.000000,,3489887.000000,,0.174100,0.146200,1.006600,,2526.000000,,,96.000000,66.000000,,2192360.000000
2023,2022,19117,Saint-Vallier,M,1089,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,156548913.500000,,184494.000000,,59603.000000,,11519.000000,,34496.000000,,2153139.000000,,,5132146.000000,,,5132146.000000,621878.000000,16963806.000000,6710663.000000,227867.000000,,3608178.000000,,,,,,,0.013400,,2953.000000,,,,,3573.000000,,,2275.000000,,,,2543.000000,1490208.000000,,,0.863200,0.756300,0.106900,0.006700,0.020000,0.110200,0.132000,0.571300,,0.108900,0.032800,,,7239.000000,,,,8758.000000,,1726421.000000,,0.312100,0.395600,0.945100,,1917.000000,,,90.000000,80.000000,,1305714.000000
2023,2022,20005,Saint-François-de-l'Île-d'Orléans,M,552,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,154282800.000000,,140444.000000,,,,8106.000000,,27000.000000,,1146893.000000,,,52118.000000,,,52118.000000,101496.000000,4431332.000000,841800.000000,32776.000000,,1197368.000000,,,,,,,0.007400,,1859.000000,,,,,2607.000000,,,1371.000000,,,,1832.000000,805962.000000,,,0.848700,0.700800,0.147900,0.008500,0.028400,0.114300,0.034500,0.689200,,0.072100,0.000300,,,84.000000,,,,118.000000,,949598.000000,,0.094900,0.190000,0.516900,,1552.000000,,,49.000000,44.000000,,665518.000000
2023,2022,20010,Sainte-Famille-de-l'Île-d'Orléans,M,912,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,169812146.000000,,197207.000000,,103095.000000,,,,18545.000000,,1469731.000000,,,584000.000000,,,584000.000000,212494.000000,5915020.000000,682200.000000,258068.000000,,1433790.000000,,,,,,,0.008000,,2633.000000,,,,,3106.000000,,,2207.000000,,,,2518.000000,1107803.000000,,,0.842100,0.692200,0.149900,,0.014100,0.143800,0.196200,0.521400,,0.016200,0.003400,,,1125.000000,,,,1327.000000,,1315538.000000,,0.176700,0.115300,0.623400,,1846.000000,,,59.000000,48.000000,,910596.000000
2023,2022,20015,Saint-Jean-de-l'Île-d'Orléans,M,1214,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,288215000.000000,,368741.000000,,36823.000000,,8633.000000,,49265.000000,,2086154.000000,,,1494586.000000,,,1494586.000000,308769.000000,10851905.000000,1695061.000000,689733.000000,,2014175.000000,,,,,,,0.007100,,2182.000000,,,,,2466.000000,,,1744.000000,,,,1916.000000,1591824.000000,,,0.859400,0.660300,0.199100,0.004700,0.026600,0.109300,0.372400,0.604000,,0.022500,0.005200,,,1592.000000,,,,1799.000000,,1852247.000000,,0.166300,0.156200,0.535300,,1612.000000,,,51.000000,43.000000,,1223083.000000
2023,2022,20020,Saint-Laurent-de-l'Île-d'Orléans,M,1781,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,360758048.500000,,440528.000000,,96770.000000,,10923.000000,,320137.000000,,3073926.000000,,,2478848.000000,,,2478848.000000,728494.000000,20956865.000000,7388527.000000,1135800.000000,,3175989.000000,,,,,,,0.008300,,2857.000000,,,,,3066.000000,,,2059.000000,,,,2139.000000,2077330.000000,,,0.745300,0.587300,0.158100,0.003900,0.114900,0.135900,0.407500,0.769500,,0.025500,0.006900,,,2379.000000,,,,2553.000000,,2787112.000000,,0.242800,0.352600,0.552300,,1866.000000,,,53.000000,50.000000,,1636802.000000
2023,2022,20025,Saint-Pierre-de-l'Île-d'Orléans,M,1970,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,284277982.725000,,439462.000000,,28804.000000,,72811.000000,,65487.000000,,2659013.000000,,,1251596.000000,,,1251596.000000,398130.000000,12112010.000000,1740344.000000,891123.000000,,2480656.000000,,,,,,,0.009300,,3006.000000,,,,,2654.000000,,,2361.000000,,,,1979.000000,1961606.000000,,,0.793000,0.615400,0.177700,0.029400,0.026500,0.151100,0.360300,0.542700,,0.003900,0.004400,,,1430.000000,,,,1263.000000,,2473569.000000,,0.166900,0.143700,0.667700,,1821.000000,,,64.000000,56.000000,,1522144.000000
2023,2022,20030,Sainte-Pétronille,VL,1041,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,228113400.000000,,195609.000000,,,,17484.000000,,13812.000000,,3321884.000000,,,2032541.000000,,,2032541.000000,,24371452.000000,,1066674.000000,,10726881.000000,,,,,,,0.014600,,5240.000000,,,,,5807.000000,,,2375.000000,,,,2508.000000,1434317.000000,,,0.410300,0.354300,0.056000,0.005000,0.004000,0.580800,0.305100,0.838100,,0.548400,0.008900,,,3206.000000,,,,3553.000000,,3496027.000000,,,,0.615100,,2403.000000,,,59.000000,87.000000,,1238708.000000
2023,2022,21005,Saint-Tite-des-Caps,M,1466,1 @ 1 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,205701460.165000,,326774.000000,,84508.000000,,39712.000000,,408525.000000,,2715797.000000,,,1245281.000000,,,1245281.000000,191914.000000,10198726.000000,1221488.000000,609141.000000,,4023002.000000,,,,,,,0.012800,,1939.000000,,,,,2585.000000,,,1323.000000,,,,1714.000000,1744976.000000,,,0.677800,0.550800,0.126900,0.015400,0.158700,0.148100,0.236600,0.555800,,0.103300,0.006100,,,918.000000,,,,1223.000000,,2574645.000000,,0.081400,0.119800,0.758100,,1246.000000,,,72.000000,77.000000,,1418202.000000
2023,2022,21010,Saint-Ferréol-les-Neiges,M,3652,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,855415864.800000,,1368559.000000,,221403.000000,,15812.000000,,222041.000000,,8369726.000000,,,11685011.000000,,,11685011.000000,1495053.000000,34477763.000000,13993806.000000,921310.000000,,9185013.000000,,,,,,,0.009500,,2142.000000,,,,,2796.000000,,,1885.000000,,,,2425.000000,7065187.000000,,,0.852700,0.687500,0.165200,0.001900,0.026800,0.118600,0.111200,0.564400,,0.034000,0.013700,,,3072.000000,,,,4010.000000,,8285792.000000,,0.191200,0.405900,0.158600,,429.000000,,,16.000000,67.000000,,5696628.000000
2023,2022,21020,Saint-Joachim,P,1412,1 @ 1 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,167552536.000000,,380650.000000,,16756.000000,,115066.000000,,124815.000000,,2804864.000000,,,3326634.000000,,,3326634.000000,437162.000000,16415096.000000,4371654.000000,885857.000000,,3061061.000000,,,,,,,0.016600,,3122.000000,,,,,3763.000000,,,1818.000000,,,,2120.000000,1570590.000000,,,0.561200,0.425200,0.136000,0.041100,0.044600,0.353100,0.316500,0.715900,,0.009800,0.019900,,,3725.000000,,,,4489.000000,,2798663.000000,,0.164000,0.266300,0.932000,,1824.000000,,,89.000000,99.000000,,1189940.000000
2023,2022,21025,Beaupré,V,3924,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,769015234.500000,,1475721.000000,,1285724.000000,,525664.000000,,1376390.000000,,13411805.000000,,,30626932.000000,,,30626932.000000,4561298.000000,106112326.000000,38876185.000000,7793140.000000,,18196745.000000,,,,,,,0.015800,,3579.000000,,,,,3369.000000,,,2860.000000,,,,2531.000000,9108130.000000,,,0.663000,0.555600,0.107400,0.038300,0.100200,0.198500,0.567300,0.641100,,0.077800,0.039800,,,9040.000000,,,,8510.000000,,13737423.000000,,0.358900,0.366400,1.070800,,2233.000000,,,108.000000,112.000000,,7632409.000000
2023,2022,21030,Sainte-Anne-de-Beaupré,V,2905,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,313109942.000000,,714146.000000,,235905.000000,,115712.000000,,2528319.000000,,9060484.000000,,,15797987.000000,,,15797987.000000,1210027.000000,48000217.000000,19482510.000000,576581.000000,,8280993.000000,,,,,,,0.028200,,5371.000000,,,,,4804.000000,,,3140.000000,,,,2617.000000,4807042.000000,,,0.580500,0.494300,0.086200,0.014000,0.305300,0.100200,0.069600,0.645600,,0.034100,0.050500,,,9615.000000,,,,8600.000000,,8280993.000000,,0.152400,0.405900,1.113200,,1611.000000,,,113.000000,200.000000,,4092896.000000
2023,2022,21035,Château-Richer,V,4501,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,567525509.500000,,1772614.000000,,78838.000000,,63015.000000,,467330.000000,,8131384.000000,,,8775650.000000,,,8775650.000000,1930538.000000,35567140.000000,11026303.000000,372652.000000,,8525793.000000,,,,,,,0.014200,,2873.000000,,,,,3259.000000,,,2303.000000,,,,2542.000000,6282183.000000,,,0.760100,0.545600,0.214500,0.007600,0.056500,0.175700,0.045100,0.619900,,0.016600,0.015500,,,3131.000000,,,,3551.000000,,8265004.000000,,0.245900,0.310000,1.041700,,2083.000000,,,105.000000,101.000000,,4509569.000000
2023,2022,21040,L'Ange-Gardien,M,3962,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,508996469.000000,,1200604.000000,,43615.000000,,63255.000000,,733977.000000,,6789490.000000,,,21771715.000000,,,21771715.000000,2577557.000000,62661618.000000,28527623.000000,1467431.000000,,7924223.000000,,,,,,,0.013300,,3426.000000,,,,,3550.000000,,,2805.000000,,,,2855.000000,5425281.000000,,,0.755400,0.588200,0.167200,0.008800,0.102200,0.133600,0.204300,0.720700,,0.082100,0.042800,,,11057.000000,,,,11459.000000,,7181980.000000,,0.383800,0.455300,0.959900,,2230.000000,,,97.000000,94.000000,,4224677.000000
2023,2022,21045,Boischatel,M,8652,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1267251348.500000,,1223393.000000,,713800.000000,,100679.000000,,581364.000000,,19666715.000000,,,33394260.000000,,,33394260.000000,4560915.000000,104263637.000000,43543796.000000,2449680.000000,,22793409.000000,,,,,,,0.015000,,5121.000000,,,,,5700.000000,,,3901.000000,,,,4219.000000,14029438.000000,,,0.765400,0.698700,0.066700,0.005500,0.031700,0.197400,0.133600,0.671900,,0.049000,0.026400,,,9023.000000,,,,10043.000000,,18329214.000000,,0.255000,0.417600,1.005800,,3480.000000,,,102.000000,106.000000,,12806045.000000
2023,2022,22005,Sainte-Catherine-de-la-Jacques-Cartier,V,8519,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1106486446.725000,,1821652.000000,,1350888.000000,,332689.000000,,460431.000000,,17856345.000000,,,38162580.000000,,,38162580.000000,5071281.000000,106656061.000000,39704112.000000,4612956.000000,,22418567.000000,,,,,,,0.014900,,3856.000000,,,,,4370.000000,,,3349.000000,,,,3594.000000,13574389.000000,,,0.731500,0.633300,0.098200,0.017900,0.024800,0.225800,0.248600,0.709600,,0.067000,0.034500,,,8914.000000,,,,10104.000000,,18557470.000000,,0.295900,0.372300,1.029300,,2607.000000,,,104.000000,106.000000,,11752737.000000
2023,2022,22010,Fossambault-sur-le-Lac,V,2286,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,488015325.000000,,1831914.000000,,8038.000000,,236.000000,,194472.000000,,7973942.000000,,,17097635.000000,,,17097635.000000,1949075.000000,51285089.000000,19863559.000000,2489955.000000,,8879018.000000,,,,,,,0.016300,,4443.000000,,,,,5543.000000,,,4072.000000,,,,4865.000000,6990905.000000,,,0.833600,0.615200,0.218400,0.000000,0.023200,0.143200,0.296900,0.666900,,0.036300,0.035000,,,9536.000000,,,,11898.000000,,8386541.000000,,0.246200,0.387300,1.359700,,4196.000000,,,138.000000,116.000000,,5158991.000000
2023,2022,22015,Lac-Saint-Joseph,V,273,1 @ 1 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,395945400.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,
2023,2022,22020,Shannon,V,6481,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,807542023.860000,,707877.000000,,25660.000000,,1230289.000000,,621306.000000,,10915056.000000,,,5413636.000000,,,5413636.000000,759956.000000,53514065.000000,6625715.000000,1972085.000000,,9758660.000000,,,,,,,0.013500,,4570.000000,,,,,4026.000000,,,2558.000000,,,,2139.000000,5785136.000000,,,0.605000,0.531000,0.074000,0.128700,0.065000,0.201400,0.206200,0.616000,,0.010400,0.006700,,,2272.000000,,,,2001.000000,,9562137.000000,,0.080900,0.123800,0.768400,,2455.000000,,,78.000000,96.000000,,5077259.000000
2023,2022,22025,Saint-Gabriel-de-Valcartier,M,3758,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,960103068.210000,,189413.000000,,,,3334709.000000,,176728.000000,,5799145.000000,,,150946.000000,,,150946.000000,4049.000000,23483294.000000,,4505157.000000,,6646503.000000,,,,,,,0.006000,,3265.000000,,,,,3803.000000,,,1443.000000,,,,1587.000000,2419976.000000,,,0.368100,0.339300,0.028800,0.507200,0.026900,0.097800,0.685300,0.584500,,0.067300,0.000200,,,85.000000,,,,99.000000,,6574418.000000,,0.000800,,0.384600,,1071.000000,,,39.000000,43.000000,,2230563.000000
2023,2022,22030,Lac-Delage,V,743,1 @ 1 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,109561821.000000,,324180.000000,,,,,,125020.000000,,1750338.000000,,,3385362.000000,,,3385362.000000,298231.000000,13960511.000000,6392429.000000,18115.000000,,3210408.000000,,,,,,,0.016000,,4809.000000,,,,,5336.000000,,,3399.000000,,,,3523.000000,1155692.000000,,,0.817400,0.588100,0.229300,,0.088400,0.094200,0.012800,0.578500,,0.096300,0.030900,,,9300.000000,,,,10321.000000,,1413939.000000,,0.201300,0.457900,1.001400,,3171.000000,,,96.000000,96.000000,,831512.000000
2023,2022,22035,Stoneham-et-Tewkesbury,CU,9629,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1677946431.000000,,3250905.000000,,210998.000000,,197384.000000,,666740.000000,,17873042.000000,,,23314461.000000,,,23314461.000000,2682485.000000,80996743.000000,23357833.000000,5110059.000000,,18197378.000000,,,,,,,0.010500,,2724.000000,,,,,3416.000000,,,2160.000000,,,,2618.000000,13538056.000000,,,0.768100,0.583700,0.184500,0.011200,0.037800,0.182800,0.289900,0.613700,,0.048900,0.013900,,,3596.000000,,,,4509.000000,,17624486.000000,,0.165400,0.288400,0.745500,,2227.000000,,,75.000000,74.000000,,10287151.000000
2023,2022,22040,Lac-Beauport,M,8285,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1590155982.500000,,3110043.000000,,,,198231.000000,,856562.000000,,19531585.000000,,,35561578.000000,,,35561578.000000,4232561.000000,99392786.000000,38625444.000000,3845300.000000,,37875639.000000,,,,,,,0.012300,,4406.000000,,,,,5255.000000,,,3709.000000,,,,4189.000000,15572316.000000,,,0.731500,0.585400,0.146100,0.009300,0.040200,0.218900,0.180600,0.707200,,0.131600,0.022400,,,8022.000000,,,,9567.000000,,21287614.000000,,0.218700,0.388600,0.926200,,3911.000000,,,94.000000,87.000000,,12462273.000000
2023,2022,22045,Sainte-Brigitte-de-Laval,V,8482,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,924102902.760000,,4422074.000000,,,,142517.000000,,690386.000000,,15160964.000000,,,28631474.000000,,,28631474.000000,3111480.000000,58236814.000000,28566517.000000,1143444.000000,,16417114.000000,,,,,,,0.016400,,3588.000000,,,,,4095.000000,,,2904.000000,,,,3200.000000,11844734.000000,,,0.832900,0.521900,0.310900,0.010000,0.048500,0.108500,0.080400,0.576700,,0.021800,0.031000,,,6777.000000,,,,7734.000000,,14221271.000000,,0.220900,0.490500,1.240900,,3038.000000,,,126.000000,116.000000,,7422660.000000
2023,2022,23027,Québec,V,548996,100 000 et plus,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,79920054972.610000,,161059363.000000,,3876659.000000,,116062309.000000,118226503.000000,241279327.000000,,1790426581.000000,,,1675225942.000000,1726385762.000000,758608809.000000,967776953.000000,323409700.000000,9024144009.000000,2357351058.000000,262185010.000000,,2126791676.000000,,,,,,,0.021800,,10044.000000,,,,,5713.000000,,,6956.000000,,,,3882.000000,1186035299.000000,,,0.625600,0.540600,0.085000,0.061200,0.127300,0.186000,0.138300,0.644700,1184182799.000000,0.060600,0.021000,,,9640.000000,,,,5483.000000,,1895930518.000000,,0.184100,0.261200,1.148200,1.148200,2346.000000,0.000000,2346.000000,107.000000,117.000000,,1024975936.000000
2023,2022,23057,L'Ancienne-Lorette,V,16778,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,2233976438.000000,,4099288.000000,,112423.000000,,445969.000000,,2044217.000000,,35705806.000000,,,47642753.000000,,,29080354.000000,6676610.000000,128267377.000000,22991247.000000,35978451.000000,,50091644.000000,,,,,,,0.015900,,5990.000000,,,,,4365.000000,,,5036.000000,,,,3627.000000,29574288.000000,,,0.640400,0.551600,0.088800,0.009700,0.044300,0.305700,0.779000,0.569400,,0.066100,0.021300,,,8018.000000,,,,5843.000000,,46182639.000000,,0.176500,0.179200,1.054500,1.054500,2582.000000,0.000000,2582.000000,107.000000,114.000000,,25475000.000000
2023,2022,23072,Saint-Augustin-de-Desmaures,V,19933,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,3775312710.275000,,5925773.000000,,,,1628774.000000,,1739460.000000,,62589420.000000,,,80814452.000000,,,48217031.000000,10159286.000000,289923853.000000,73107608.000000,89006320.000000,,93303126.000000,,,,,,,0.016600,,7411.000000,,,,,6698.000000,,,7084.000000,,,,6280.000000,58677963.000000,,,0.653700,0.587700,0.066000,0.018100,0.019400,0.308800,0.991500,0.632600,,0.048700,0.021400,,,9568.000000,,,,8649.000000,,89765180.000000,,0.162400,0.252200,1.140600,1.140600,3768.000000,0.000000,3768.000000,116.000000,119.000000,,52752190.000000
2023,2022,25213,Lévis,V,151527,100 000 et plus,AR251,Hors MRC - Lévis,12,Chaudière-Appalaches,CM235,Communauté métropolitaine de Québec,20746687746.000000,,44201238.000000,,2117309.000000,,10446653.000000,,26619359.000000,,354200041.000000,,,524418212.000000,,,524418212.000000,74013555.000000,1588622061.000000,560158903.000000,52569927.000000,,415412993.000000,,,,,,,0.017000,,5931.000000,,,,,4605.000000,,,4909.000000,,,,3594.000000,274771725.000000,,,0.729800,0.612400,0.117400,0.027700,0.070700,0.171700,0.139600,0.569800,,0.055600,0.025300,,,8834.000000,,,,6859.000000,,376482517.000000,,0.208200,0.352600,1.057200,,2366.000000,,,98.000000,91.000000,,230570487.000000
2023,2022,26005,Frampton,M,1320,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,193160876.500000,,372931.000000,,88388.000000,,9316.000000,,511459.000000,,4094810.000000,,,1908037.000000,,,1908037.000000,894502.000000,25882494.000000,6964243.000000,1012406.000000,,4775037.000000,,,,,,,0.020700,,3058.000000,,,,,4758.000000,,,1493.000000,,,,2262.000000,1904898.000000,,,0.493600,0.397000,0.096600,0.002400,0.132500,0.371400,0.262300,0.641600,,0.031700,0.009900,,,1457.000000,,,,2266.000000,,3859034.000000,,0.229700,0.269100,0.955800,,1307.000000,,,91.000000,124.000000,,1531967.000000
2023,2022,26010,Saints-Anges,M,1212,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,156729707.500000,,162080.000000,,22918.000000,,11648.000000,,322910.000000,,2055217.000000,,,2794029.000000,,,2794029.000000,422844.000000,13619942.000000,4325954.000000,635413.000000,,2959930.000000,,,,,,,0.013000,,2251.000000,,,,,3241.000000,,,2083.000000,,,,2920.000000,1830622.000000,,,0.801600,0.730600,0.071000,0.005100,0.141400,0.051900,0.278200,0.657200,,0.111100,0.017800,,,3094.000000,,,,4456.000000,,2283654.000000,,0.215700,0.317600,1.148600,,1915.000000,,,110.000000,78.000000,,1668542.000000
2023,2022,26015,Vallée-Jonction,M,1818,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,194445593.000000,,694517.000000,,14647.000000,,49961.000000,,121675.000000,,4786437.000000,,,3763538.000000,,,3763538.000000,400288.000000,21304251.000000,3977164.000000,447724.000000,,4927875.000000,,,,,,,0.024500,,3996.000000,,,,,4588.000000,,,2461.000000,,,,2544.000000,2645935.000000,,,0.700600,0.516700,0.183900,0.013200,0.032200,0.254000,0.118500,0.508800,,0.045000,0.019400,,,3152.000000,,,,3619.000000,,3776700.000000,,0.079000,0.186700,1.235800,,1868.000000,,,118.000000,147.000000,,1951418.000000
2023,2022,26022,Saint-Elzéar,M,2594,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,314238307.875000,,788380.000000,,2921.000000,,42110.000000,,250226.000000,,4648171.000000,,,7627538.000000,,,7627538.000000,1034705.000000,30849840.000000,7520377.000000,1415730.000000,,6448611.000000,,,,,,,0.014800,,2987.000000,,,,,3887.000000,,,2456.000000,,,,3093.000000,3696120.000000,,,0.738300,0.580900,0.157500,0.008400,0.050000,0.203300,0.282800,0.672000,,0.074800,0.024300,,,4905.000000,,,,6383.000000,,5005919.000000,,0.229900,0.243800,1.139500,,2156.000000,,,115.000000,105.000000,,2907740.000000
2023,2022,26030,Sainte-Marie,V,13572,10 000 @ 24 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,1575177885.025000,,5680080.000000,,89220.000000,,746278.000000,,621612.000000,,29242857.000000,,,31791141.000000,,,31791141.000000,3511661.000000,184415074.000000,37302484.000000,16321000.000000,,33345287.000000,,,,,,,0.018500,,4685.000000,,,,,4322.000000,,,4310.000000,,,,3622.000000,24427478.000000,,,0.811600,0.609900,0.201700,0.026500,0.022100,0.139800,0.579600,0.579300,,0.041300,0.020200,,,5109.000000,,,,4713.000000,,28159556.000000,,0.139800,0.202300,1.366700,,2576.000000,,,139.000000,132.000000,,17174080.000000
2023,2022,26035,Sainte-Marguerite,P,1213,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,163543244.150000,,761319.000000,,79765.000000,,18596.000000,,213271.000000,,2944107.000000,,,5842968.000000,,,5842968.000000,1172123.000000,26366522.000000,8400102.000000,672086.000000,,3061015.000000,,,,,,,0.017500,,3285.000000,,,,,4393.000000,,,2659.000000,,,,3470.000000,2262690.000000,,,0.778800,0.516800,0.262000,0.006400,0.073400,0.141400,0.231300,0.721700,,0.064000,0.035700,,,6701.000000,,,,8962.000000,,2905407.000000,,0.379900,0.318600,1.318700,,2081.000000,,,126.000000,105.000000,,1501371.000000
