an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU0501,RFU0600,RFU0601,PRC1400,PRC1401,PRC1500,PRC1501,PRC1600,PRC1601,PRC2200,RFU3001,PRC2201,PRC2300,PRC2000,RAT0130,RAT0131,IND0102,RFU3002,RFU3003,RFU0700,RFU0702,PRR0202,PRR0203,RFU0400,RFU0401,RFU0500 
2021,2021,17070,Saint-Jean-Port-Joli,M,3414,2 000 @ 9 999,AR170,L'Islet,12,Chaudière-Appalaches,,,408337235.460000,,6303132.000000,,0.680600,,0.203200,,0.100400,,0.015900,,,192483.000000,155055.000000,210266.000000,,96.000000,1942.000000,,396516780.000000,,269853606.000000,,80560359.000000,,39799683.000000
2021,2021,17078,L'Islet,M,3791,2 000 @ 9 999,AR170,L'Islet,12,Chaudière-Appalaches,,,357638353.800000,,5495805.000000,,0.709500,,0.158700,,0.116000,,0.015900,,,158238.000000,127983.000000,147358.000000,,67.000000,2427.000000,,345818550.000000,,245343420.000000,,54875940.000000,,40103385.000000
2021,2021,18005,Saint-Just-de-Bretenières,M,655,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,52155038.430000,,7312041.000000,,0.573200,,0.209100,,0.074700,,0.142900,,,71984.000000,60852.000000,77496.000000,,56.000000,673.000000,,51166269.000000,,29330631.000000,,10699722.000000,,3823875.000000
2021,2021,18010,Lac-Frontière,M,182,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,22863744.000000,,3530688.000000,,0.729400,,0.015400,,0.100800,,0.154400,,,90848.000000,86892.000000,76467.000000,,55.000000,299.000000,,22863744.000000,,16677024.000000,,351936.000000,,2304096.000000
2021,2021,18015,Saint-Fabien-de-Panet,P,902,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,86325988.500000,,16271100.000000,,0.606200,,0.035500,,0.160400,,0.197900,,,88286.000000,78596.000000,79344.000000,,57.000000,1088.000000,,82226200.000000,,49845500.000000,,2919800.000000,,13189800.000000
2021,2021,18020,Sainte-Lucie-de-Beauregard,M,255,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,28694929.000000,,3954000.000000,,0.487900,,0.032900,,0.339100,,0.140000,,,74419.000000,69249.000000,76724.000000,,55.000000,374.000000,,28236900.000000,,13777900.000000,,929900.000000,,9575100.000000
2021,2021,18025,Sainte-Apolline-de-Patton,P,532,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,80256061.000000,,24125300.000000,,0.439700,,0.006700,,0.250600,,0.302900,,,90678.000000,80873.000000,99327.000000,,71.000000,808.000000,,79651600.000000,,35026100.000000,,536700.000000,,19963500.000000
2021,2021,18030,Saint-Paul-de-Montminy,M,783,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,102117967.500000,,20461100.000000,,0.624500,,0.054500,,0.112600,,0.208300,,,99424.000000,99016.000000,103254.000000,,74.000000,989.000000,,98232300.000000,,61347600.000000,,5358000.000000,,11065600.000000
2021,2021,18035,Sainte-Euphémie-sur-Rivière-du-Sud,M,330,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,31830900.000000,,7682700.000000,,0.641600,,0.000800,,0.116200,,0.241400,,,83706.000000,84553.000000,81201.000000,,58.000000,392.000000,,31830900.000000,,20422600.000000,,25300.000000,,3700300.000000
2021,2021,18040,Notre-Dame-du-Rosaire,M,379,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,50630200.000000,,12561700.000000,,0.568700,,0.022900,,0.160200,,0.248300,,,103560.000000,97991.000000,92223.000000,,66.000000,549.000000,,50593100.000000,,28770900.000000,,1156500.000000,,8104000.000000
2021,2021,18045,Cap-Saint-Ignace,M,3058,2 000 @ 9 999,AR180,Montmagny,12,Chaudière-Appalaches,,,307762861.000000,,13395400.000000,,0.728500,,0.078400,,0.148600,,0.044500,,,168309.000000,144140.000000,133868.000000,,61.000000,2299.000000,,301143800.000000,,219388700.000000,,23605600.000000,,44754100.000000
2021,2021,18050,Montmagny,V,11031,10 000 @ 24 999,AR180,Montmagny,12,Chaudière-Appalaches,,,1139629639.805000,,23920926.000000,,0.727900,,0.199100,,0.050300,,0.022800,,,182586.000000,128752.000000,220559.000000,,74.000000,5167.000000,,1049208676.000000,,763672282.000000,,208871846.000000,,52743622.000000
2021,2021,18055,Saint-Pierre-de-la-Rivière-du-Sud,P,913,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,118775155.000000,,7983600.000000,,0.513300,,0.035300,,0.383500,,0.068000,,,154250.000000,142430.000000,141736.000000,,102.000000,838.000000,,117459000.000000,,60287600.000000,,4144400.000000,,45043400.000000
2021,2021,18060,Saint-François-de-la-Rivière-du-Sud,M,1633,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,188180423.005000,,3139888.000000,,0.479700,,0.099400,,0.404100,,0.016800,,,161829.000000,137318.000000,197048.000000,,141.000000,955.000000,,186742839.000000,,89579526.000000,,18563093.000000,,75460332.000000
2021,2021,18065,Berthier-sur-Mer,M,1717,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,261261594.000000,,6144700.000000,,0.876900,,0.034000,,0.065400,,0.023600,,,265433.000000,238483.000000,239910.000000,,172.000000,1089.000000,,260338100.000000,,228298800.000000,,8856400.000000,,17038200.000000
2021,2021,18070,Saint-Antoine-de-l'Isle-aux-Grues,P,140,1 @ 1 999,AR180,Montmagny,12,Chaudière-Appalaches,,,43254469.665000,,813087.000000,,0.577500,,0.114500,,0.285700,,0.022400,,,158882.000000,152830.000000,154480.000000,,111.000000,280.000000,,36378540.000000,,21009483.000000,,4164237.000000,,10391733.000000
2021,2021,19005,Saint-Philémon,P,705,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,111501211.895000,,26340497.000000,,0.610600,,0.050100,,0.101400,,0.237900,,,118637.000000,117341.000000,99733.000000,,71.000000,1118.000000,,110732865.000000,,67610612.000000,,5548536.000000,,11233220.000000
2021,2021,19010,Notre-Dame-Auxiliatrice-de-Buckland,P,754,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,97507252.770000,,16832313.000000,,0.670600,,0.037800,,0.117400,,0.174200,,,126593.000000,114006.000000,96351.000000,,69.000000,1012.000000,,96612000.000000,,64786882.000000,,3648364.000000,,11344441.000000
2021,2021,19015,Saint-Nazaire-de-Dorchester,P,357,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,40040864.000000,,9061092.000000,,0.468500,,0.008900,,0.296300,,0.226300,,,107952.000000,97717.000000,119169.000000,,85.000000,336.000000,,40040864.000000,,18760198.000000,,354888.000000,,11864686.000000
2021,2021,19020,Saint-Léon-de-Standon,P,1088,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,116067351.225000,,21277200.000000,,0.520100,,0.037100,,0.257900,,0.184900,,,96942.000000,90406.000000,107470.000000,,77.000000,1080.000000,,115086195.000000,,59855880.000000,,4274340.000000,,29678775.000000
2021,2021,19025,Saint-Malachie,P,1559,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,172140450.040000,,15106728.000000,,0.703800,,0.024900,,0.183100,,0.088200,,,160499.000000,141944.000000,138044.000000,,99.000000,1247.000000,,171305472.000000,,120565432.000000,,4271904.000000,,31361408.000000
2021,2021,19030,Saint-Damien-de-Buckland,P,1864,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,192885201.780000,,16367532.000000,,0.677100,,0.201100,,0.030900,,0.090900,,,145192.000000,119966.000000,173927.000000,,125.000000,1109.000000,,180095586.000000,,121947936.000000,,36223464.000000,,5556654.000000
2021,2021,19037,Armagh,M,1468,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,127636979.500000,,17074400.000000,,0.663000,,0.040800,,0.161400,,0.134800,,,118171.000000,103721.000000,117964.000000,,85.000000,1082.000000,,126677400.000000,,83990500.000000,,5171700.000000,,20440800.000000
2021,2021,19045,Saint-Nérée-de-Bellechasse,M,741,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,91848743.250000,,13739770.000000,,0.694700,,0.012300,,0.141800,,0.151200,,,141001.000000,136303.000000,122957.000000,,88.000000,747.000000,,90888820.000000,,63140000.000000,,1120790.000000,,12888260.000000
2021,2021,19050,Saint-Lazare-de-Bellechasse,M,1342,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,145169148.800000,,10863632.000000,,0.564600,,0.113300,,0.246500,,0.075600,,,164248.000000,149630.000000,176820.000000,,127.000000,821.000000,,143760136.000000,,81167528.000000,,16289832.000000,,35439144.000000
2021,2021,19055,Sainte-Claire,M,3510,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,411843551.755000,,12614410.000000,,0.617800,,0.200100,,0.151000,,0.031100,,,181059.000000,150558.000000,214950.000000,,98.000000,1916.000000,,404995691.000000,,250201729.000000,,81022890.000000,,61156662.000000
2021,2021,19062,Saint-Anselme,M,4035,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,492385043.000000,,9050000.000000,,0.636500,,0.150400,,0.194000,,0.019000,,,210903.000000,175621.000000,262886.000000,,120.000000,1873.000000,,475142800.000000,,302436500.000000,,71459300.000000,,92197000.000000
2021,2021,19068,Saint-Henri,M,5808,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,738266924.040000,,14471658.000000,,0.690000,,0.119600,,0.170600,,0.019800,,,252856.000000,209665.000000,286594.000000,,130.000000,2576.000000,,731920890.000000,,505061364.000000,,87511206.000000,,124876662.000000
2021,2021,19070,Honfleur,M,907,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,121353705.000000,,1869714.000000,,0.441300,,0.027600,,0.515700,,0.015400,,,187515.000000,165838.000000,235638.000000,,169.000000,515.000000,,121353309.000000,,53554842.000000,,3347982.000000,,62580771.000000
2021,2021,19075,Saint-Gervais,M,2155,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,266093141.580000,,2566014.000000,,0.554500,,0.041400,,0.394200,,0.009900,,,201830.000000,173726.000000,248918.000000,,113.000000,1069.000000,,260374788.000000,,144387528.000000,,10790988.000000,,102630258.000000
2021,2021,19082,Saint-Raphaël,M,2356,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,255604436.640000,,18727488.000000,,0.724300,,0.052200,,0.148700,,0.074800,,,165285.000000,148020.000000,144573.000000,,66.000000,1768.000000,,250271520.000000,,181263936.000000,,13073184.000000,,37206912.000000
2021,2021,19090,La Durantaye,P,796,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,101165119.500000,,4173000.000000,,0.631700,,0.045700,,0.280900,,0.041700,,,194721.000000,173187.000000,178108.000000,,128.000000,568.000000,,100170900.000000,,63273900.000000,,4582000.000000,,28142000.000000
2021,2021,19097,Saint-Charles-de-Bellechasse,M,2566,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,320991885.225000,,5677848.000000,,0.643500,,0.068800,,0.269500,,0.018200,,,209300.000000,181213.000000,234643.000000,,107.000000,1368.000000,,312599925.000000,,201170277.000000,,21515571.000000,,84236229.000000
2021,2021,19105,Beaumont,M,3015,2 000 @ 9 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,427160468.000000,,16854100.000000,,0.839900,,0.045600,,0.074700,,0.039700,,,290591.000000,260656.000000,255632.000000,,116.000000,1671.000000,,424640000.000000,,356670800.000000,,19381200.000000,,31733900.000000
2021,2021,19110,Saint-Michel-de-Bellechasse,M,1808,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,302179047.870000,,7615422.000000,,0.773500,,0.032000,,0.168900,,0.025600,,,280595.000000,245034.000000,270285.000000,,194.000000,1118.000000,,297161598.000000,,229849044.000000,,9500280.000000,,50196852.000000
2021,2021,19117,Saint-Vallier,M,1086,1 @ 1 999,AR190,Bellechasse,12,Chaudière-Appalaches,,,168202722.600000,,3400170.000000,,0.614000,,0.053000,,0.312600,,0.020400,,,247037.000000,217665.000000,252557.000000,,181.000000,666.000000,,167064984.000000,,102577830.000000,,8859822.000000,,52227162.000000
2021,2021,20005,Saint-François-de-l'Île-d'Orléans,M,587,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,144039700.000000,,8257400.000000,,0.727800,,0.024900,,0.190000,,0.057300,,,318322.000000,281403.000000,236907.000000,,170.000000,608.000000,,144018600.000000,,104811400.000000,,3590400.000000,,27359400.000000
2021,2021,20010,Sainte-Famille-de-l'Île-d'Orléans,M,948,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,162247626.000000,,1322532.000000,,0.575600,,0.033400,,0.382800,,0.008200,,,326562.000000,283469.000000,320647.000000,,230.000000,506.000000,,162198870.000000,,93367842.000000,,5424666.000000,,62083830.000000
2021,2021,20015,Saint-Jean-de-l'Île-d'Orléans,M,1228,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,255683855.000000,,10235775.000000,,0.747900,,0.024800,,0.187300,,0.040000,,,330982.000000,267401.000000,279131.000000,,200.000000,916.000000,,255683855.000000,,191231865.000000,,6329565.000000,,47886650.000000
2021,2021,20020,Saint-Laurent-de-l'Île-d'Orléans,M,1864,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,336233232.720000,,9913761.000000,,0.795600,,0.039500,,0.135300,,0.029600,,,361468.000000,313871.000000,333234.000000,,239.000000,1009.000000,,334532484.000000,,266161500.000000,,13207095.000000,,45250128.000000
2021,2021,20025,Saint-Pierre-de-l'Île-d'Orléans,M,1985,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,279641452.650000,,2651775.000000,,0.773100,,0.060900,,0.156300,,0.009700,,,327666.000000,265761.000000,335302.000000,,240.000000,834.000000,,273027720.000000,,211065645.000000,,16626120.000000,,42684180.000000
2021,2021,20030,Sainte-Pétronille,VL,1088,1 @ 1 999,AR200,L'Île-d'Orléans,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,204398800.000000,,6549700.000000,,0.914100,,0.023600,,0.030200,,0.032000,,,384386.000000,351586.000000,338970.000000,,243.000000,603.000000,,204398800.000000,,186843700.000000,,4829600.000000,,6175800.000000
2021,2021,21005,Saint-Tite-des-Caps,M,1436,1 @ 1 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,199375655.500000,,19143400.000000,,0.788600,,0.067500,,0.046900,,0.097100,,,194734.000000,159523.000000,150928.000000,,108.000000,1321.000000,,197237800.000000,,155535000.000000,,13313300.000000,,9246100.000000
2021,2021,21010,Saint-Ferréol-les-Neiges,M,3502,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,788755776.000000,,49710700.000000,,0.876600,,0.051900,,0.008400,,0.063200,,,279883.000000,253797.000000,213408.000000,,97.000000,3696.000000,,787092400.000000,,689978300.000000,,40814000.000000,,6589400.000000
2021,2021,21020,Saint-Joachim,P,1419,1 @ 1 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,163814720.500000,,7354300.000000,,0.844600,,0.039300,,0.069200,,0.046900,,,217231.000000,190519.000000,188944.000000,,135.000000,867.000000,,156670500.000000,,132328900.000000,,6150600.000000,,10836700.000000
2021,2021,21025,Beaupré,V,3870,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,739783169.340000,,23789460.000000,,0.820400,,0.145100,,0.000500,,0.034000,,,237628.000000,204460.000000,237643.000000,,108.000000,3113.000000,,699485369.400000,,573837006.000000,,101485889.400000,,373014.000000
2021,2021,21030,Sainte-Anne-de-Beaupré,V,2864,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,297513396.740000,,14902886.000000,,0.728200,,0.191400,,0.029700,,0.050600,,,199646.000000,138428.000000,200481.000000,,91.000000,1484.000000,,294374048.000000,,214369709.000000,,56356030.000000,,8745423.000000
2021,2021,21035,Château-Richer,V,4414,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,531481662.680000,,28557649.000000,,0.845700,,0.070600,,0.029600,,0.054100,,,241143.000000,194548.000000,198833.000000,,90.000000,2673.000000,,528237373.000000,,446746331.000000,,37286574.000000,,15646819.000000
2021,2021,21040,L'Ange-Gardien,M,3875,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,502178369.000000,,19928200.000000,,0.828200,,0.097100,,0.034700,,0.040100,,,268989.000000,230769.000000,259524.000000,,118.000000,1935.000000,,496881300.000000,,411504400.000000,,48227600.000000,,17221100.000000
2021,2021,21045,Boischatel,M,8315,2 000 @ 9 999,AR210,La Côte-de-Beaupré,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1153309456.410000,,69280236.000000,,0.887300,,0.049700,,0.002600,,0.060500,,,346083.000000,326043.000000,324328.000000,,147.000000,3556.000000,,1146026712.000000,,1016834430.000000,,56946192.000000,,2965854.000000
2021,2021,22005,Sainte-Catherine-de-la-Jacques-Cartier,V,8277,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1023226468.590000,,50143914.000000,,0.828100,,0.086400,,0.035200,,0.050300,,,271917.000000,244929.000000,254155.000000,,116.000000,4026.000000,,997753290.000000,,826272930.000000,,86236614.000000,,35099832.000000
2021,2021,22010,Fossambault-sur-le-Lac,V,2224,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,460256400.000000,,20285700.000000,,0.849800,,0.105800,,0.000300,,0.044100,,,329148.000000,293260.000000,270262.000000,,123.000000,1703.000000,,460256400.000000,,391128700.000000,,48687200.000000,,154800.000000
2021,2021,22015,Lac-Saint-Joseph,V,259,1 @ 1 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,371248384.000000,,11574472.000000,,0.968800,,,,,,0.031200,,,1205391.000000,977846.000000,942255.000000,,675.000000,394.000000,,370634784.000000,,359060312.000000,,,,
2021,2021,22020,Shannon,V,6293,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,738597369.240000,,36849345.000000,,0.917500,,0.020300,,0.003500,,0.058700,,,330129.000000,304830.000000,333453.000000,,152.000000,2215.000000,,627830039.000000,,576039057.000000,,12771450.000000,,2170187.000000
2021,2021,22025,Saint-Gabriel-de-Valcartier,M,3635,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,913655579.045000,,27514287.000000,,0.696300,,0.200700,,0.046900,,0.056000,,,315397.000000,268842.000000,539030.000000,,245.000000,1695.000000,,491281469.000000,,342089986.000000,,98613024.000000,,23064172.000000
2021,2021,22030,Lac-Delage,V,719,1 @ 1 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,111213690.000000,,3769815.000000,,0.924100,,0.042000,,,,0.033900,,,338735.000000,321630.000000,327099.000000,,234.000000,340.000000,,111213690.000000,,102774000.000000,,4669875.000000,,
2021,2021,22035,Stoneham-et-Tewkesbury,CU,9367,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1518285604.470000,,91003482.000000,,0.838000,,0.097400,,0.004200,,0.060400,,,303919.000000,278058.000000,241381.000000,,110.000000,6290.000000,,1507091514.000000,,1262926362.000000,,146819004.000000,,6342666.000000
2021,2021,22040,Lac-Beauport,M,8098,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,1450263846.735000,,58088745.000000,,0.910500,,0.048600,,0.000500,,0.040400,,,425834.000000,392325.000000,349209.000000,,159.000000,4153.000000,,1437090930.000000,,1308460626.000000,,69825591.000000,,715968.000000
2021,2021,22045,Sainte-Brigitte-de-Laval,V,8173,2 000 @ 9 999,AR220,La Jacques-Cartier,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,886956778.620000,,36820773.000000,,0.923600,,0.032200,,0.002200,,0.042000,,,251748.000000,236671.000000,217658.000000,,99.000000,4075.000000,,877368195.000000,,810365292.000000,,28273608.000000,,1908522.000000
2021,2021,23027,Québec,V,549937,100 000 et plus,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,76477191418.195000,,1103584154.000000,,0.786700,,0.195100,,0.002400,,0.015800,,,284675.000000,196356.000000,448147.000000,,118.000000,170652.000000,,69996808810.000000,,55068466686.000000,,13656870470.000000,,167887500.000000
2021,2021,23057,L'Ancienne-Lorette,V,16723,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,2173953027.400000,,8264042.200000,,0.849200,,0.147000,,,,0.003900,,,289715.000000,239564.000000,369531.000000,,123.000000,5883.000000,,2139806927.200000,,1817023330.000000,,314519555.000000,,
2021,2021,23072,Saint-Augustin-de-Desmaures,V,19618,10 000 @ 24 999,AR231,Hors MRC - Québec,03,Capitale-Nationale,CM235,Communauté métropolitaine de Québec,3679219215.433800,,93438160.800000,,0.779200,,0.165100,,0.029600,,0.026200,,,365011.000000,329544.000000,443600.000000,,148.000000,8294.000000,,3571687439.040000,,2783019408.000000,,589548690.240000,,105681180.000000
2021,2021,25213,Lévis,V,149564,100 000 et plus,AR251,Hors MRC - Lévis,12,Chaudière-Appalaches,CM235,Communauté métropolitaine de Québec,20083513985.500000,,653316300.000000,,0.794400,,0.159700,,0.012100,,0.033800,,,282488.000000,222549.000000,362702.000000,,96.000000,55372.000000,,19324877400.000000,,15351379500.000000,,3086555900.000000,,233625700.000000
2021,2021,26005,Frampton,M,1313,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,182760291.360000,,15247332.000000,,0.550700,,0.058200,,0.307300,,0.083800,,,157594.000000,138902.000000,143005.000000,,102.000000,1278.000000,,181947492.000000,,100197972.000000,,10585296.000000,,55916892.000000
2021,2021,26010,Saints-Anges,P,1161,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,145104616.125000,,4173750.000000,,0.586100,,0.078500,,0.306500,,0.028900,,,182389.000000,161606.000000,165267.000000,,118.000000,878.000000,,144290475.000000,,84563430.000000,,11332860.000000,,44220435.000000
2021,2021,26015,Vallée-Jonction,M,1856,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,181851555.080000,,3172000.000000,,0.717200,,0.188800,,0.076300,,0.017700,,,166370.000000,141073.000000,171882.000000,,123.000000,1058.000000,,179050248.000000,,128419512.000000,,33802184.000000,,13656552.000000
2021,2021,26022,Saint-Elzéar,M,2591,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,282408432.835000,,9866782.000000,,0.633700,,0.067700,,0.263300,,0.035300,,,203429.000000,179010.000000,191984.000000,,87.000000,1471.000000,,279794648.700000,,177312337.000000,,18940556.700000,,73674973.000000
2021,2021,26030,Sainte-Marie,V,13153,10 000 @ 24 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,1515391109.500000,,34261700.000000,,0.719800,,0.185400,,0.071500,,0.023200,,,220054.000000,177543.000000,263363.000000,,88.000000,5754.000000,,1474580400.000000,,1061476200.000000,,273377700.000000,,105464800.000000
2021,2021,26035,Sainte-Marguerite,P,1174,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,151185590.325000,,3591735.000000,,0.515500,,0.049900,,0.410700,,0.023900,,,177327.000000,148962.000000,177865.000000,,127.000000,850.000000,,150353280.000000,,77507745.000000,,7501725.000000,,61752075.000000
2021,2021,26040,Sainte-Hénédine,P,1390,1 @ 1 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,151847757.120000,,2719488.000000,,0.555300,,0.045200,,0.381300,,0.018300,,,177297.000000,163833.000000,208582.000000,,149.000000,728.000000,,148870080.000000,,82660416.000000,,6732192.000000,,56757984.000000
2021,2021,26048,Scott,M,2590,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,313983311.155000,,7773566.000000,,0.761100,,0.123200,,0.090700,,0.024900,,,220925.000000,190194.000000,210727.000000,,96.000000,1490.000000,,312097171.000000,,237550283.000000,,38461103.000000,,28312219.000000
2021,2021,26055,Saint-Bernard,M,2538,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,337794369.710000,,4329971.000000,,0.514100,,0.063800,,0.409100,,0.012900,,,200281.000000,180386.000000,241973.000000,,110.000000,1396.000000,,335234958.000000,,172353470.000000,,21402304.000000,,137149213.000000
2021,2021,26063,Saint-Isidore,M,3118,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,420525318.640000,,5356974.000000,,0.581000,,0.081000,,0.325100,,0.012900,,,211857.000000,189185.000000,242938.000000,,110.000000,1731.000000,,415801162.000000,,241590188.000000,,33681130.000000,,135172870.000000
2021,2021,26070,Saint-Lambert-de-Lauzon,M,6862,2 000 @ 9 999,AR260,La Nouvelle-Beauce,12,Chaudière-Appalaches,,,782185351.000000,,21807400.000000,,0.794500,,0.080500,,0.097000,,0.028100,,,249488.000000,227389.000000,238544.000000,,108.000000,3279.000000,,775061300.000000,,615749300.000000,,62356700.000000,,75147900.000000
2021,2021,27008,Saint-Victor,M,2441,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,265873981.660000,,3549645.000000,,0.642800,,0.143600,,0.200100,,0.013500,,,150080.000000,138921.000000,155029.000000,,70.000000,1715.000000,,263343158.000000,,169265294.000000,,37827025.000000,,52701194.000000
2021,2021,27015,Saint-Alfred,M,525,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,53828802.000000,,1943404.000000,,0.614200,,0.196700,,0.153000,,0.036100,,,135626.000000,133199.000000,112377.000000,,81.000000,479.000000,,53828802.000000,,33064034.000000,,10585660.000000,,8235704.000000
2021,2021,27028,Beauceville,V,6292,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,551514681.830000,,9387420.000000,,0.691200,,0.227200,,0.063400,,0.018200,,,150112.000000,120747.000000,155051.000000,,71.000000,3557.000000,,516548102.000000,,357025270.000000,,117368034.000000,,32767378.000000
2021,2021,27035,Saint-Odilon-de-Cranbourne,P,1384,1 @ 1 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,136985939.640000,,750816.000000,,0.484500,,0.229800,,0.280200,,0.005500,,,125094.000000,108627.000000,146040.000000,,105.000000,938.000000,,135900369.000000,,65844702.000000,,31231629.000000,,38073222.000000
2021,2021,27043,Saint-Joseph-de-Beauce,V,4918,2 000 @ 9 999,AR270,Robert-Cliche,12,Chaudière-Appalaches,,,449181126.500000,,4011400.000000,,0.699600,,0.213000,,0.077900,,0.009500,,,162735.000000,133059.000000,185229.000000,,84.000000,2425.000000,,422907400.000000,,295877000.000000,,90058300.000000,,32960700.000000
