an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RFU3001,POSTE_3171,RF35010601,POSTE_3163,POSTE_9615,RF01010601,RF31010601,RF01010103,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401 
2020,2019,56060,Sainte-Anne-de-Sabrevois,P,2082,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Monteregie,,,365533579.000000,,3394070.000000,,2612801.000000,,3337175.000000,,1866585.000000,,746216.000000,,4462.000000,,17033.000000,,452054.000000,,2652271.000000,,3518956.000000,,,3518956.000000,661176.000000,17550718.000000,4957000.000000,2012475.000000,,,,,,,,0.007200,,2265.000000,,,,2578.000000,,,2292.000000,,,,2544.000000,,,0.782900,0.559300,0.223600,0.005100,0.135500,0.076500,0.603000,0.684200,0.059900,0.009600,,,3010.000000,,,,3426.000000,,,0.254500,0.282400,0.709600,,1537.000000,,,68.000000,50.000000
2020,2019,56065,Saint-Blaise-sur-Richelieu,M,2070,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Monteregie,,,409114844.250000,,2558007.000000,,1978007.000000,,2508007.000000,,1479371.000000,,498636.000000,,25436.000000,,12912.000000,,233158.000000,,2594314.000000,,976675.000000,,,976675.000000,255029.000000,9640160.000000,2408400.000000,526798.000000,,,,,,,,0.006300,,2057.000000,,,,2693.000000,,,1640.000000,,,,2073.000000,,,0.788700,0.589900,0.198800,0.005100,0.093000,0.113200,0.210000,0.517600,0.012800,0.002400,,,782.000000,,,,1024.000000,,,0.108700,0.249800,0.482000,,1119.000000,,,46.000000,44.000000
2020,2019,56083,Saint-Jean-sur-Richelieu,V,97087,25 000 @ 99 999,AR560,Le Haut-Richelieu,16,Monteregie,,,11610265315.000000,,197407660.000000,,134559698.000000,,181267249.000000,,105402102.000000,,23790301.000000,,1108499.000000,,8019089.000000,,9170849.000000,,186520963.000000,,189639797.000000,,,189639797.000000,21486859.000000,652317512.000000,193406980.000000,22225977.000000,,,,,,,,0.016000,,5155.000000,,,,3945.000000,,,4055.000000,,,,2863.000000,,,0.712700,0.581500,0.131200,0.044200,0.050600,0.192500,0.122600,0.633200,0.048800,0.016300,,,5272.000000,,,,4035.000000,,,0.123700,0.296500,1.038700,,2126.000000,,,98.000000,99.000000
2020,2019,56097,Mont-Saint-Gregoire,M,3165,2 000 @ 9 999,AR560,Le Haut-Richelieu,16,Monteregie,,,560883669.840000,,3520818.000000,,2921301.000000,,3507569.000000,,2393027.000000,,528274.000000,,100715.000000,,9796.000000,,138865.000000,,3235684.000000,,635398.000000,,,635398.000000,143366.000000,11757412.000000,908119.000000,1766700.000000,,0.000000,,,,,,0.005600,,2161.000000,,,,2293.000000,,,2040.000000,,,,2137.000000,,,0.832900,0.682200,0.150600,0.002800,0.039600,0.124800,0.503700,0.685000,0.066100,0.001100,,,438.000000,,,,465.000000,,,0.050100,0.077200,0.510900,,1414.000000,,,49.000000,39.000000
2020,2019,56105,Sainte-Brigide-d'Iberville,M,1436,1 @ 1 999,AR560,Le Haut-Richelieu,16,Monteregie,,,377458391.000000,,2496157.000000,,2068012.000000,,2472004.000000,,1664537.000000,,403475.000000,,35996.000000,,12687.000000,,138904.000000,,2143459.000000,,1018773.000000,,,1018773.000000,255031.000000,11478832.000000,1034177.000000,1120942.000000,,,,,,,,0.005600,,2919.000000,,,,3267.000000,,,2950.000000,,,,3206.000000,,,0.836600,0.673400,0.163200,0.005100,0.056200,0.102100,0.453500,0.668900,0.046100,0.002700,,,1411.000000,,,,1579.000000,,,0.130100,0.090100,0.541900,,1169.000000,,,49.000000,33.000000
2020,2019,57005,Chambly,V,30857,25 000 @ 99 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,3916021212.900000,,50900692.000000,,37026516.000000,,50111846.000000,,29630588.000000,,7395928.000000,,2556745.000000,,812831.000000,,1535281.000000,,44511202.000000,,58496252.000000,,,58496252.000000,6155892.000000,202142876.000000,46694353.000000,18848140.000000,,,,,,,,0.010700,,3317.000000,,,,3164.000000,,,3172.000000,,,,2792.000000,,,0.738900,0.591300,0.147600,0.016200,0.030600,0.214300,0.376100,0.589200,0.055900,0.014900,,,4625.000000,,,,4411.000000,,,0.157300,0.231000,0.859700,,2358.000000,,,81.000000,66.000000
2020,2019,57010,Carignan,V,10538,10 000 @ 24 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,1778633775.000000,,21611909.000000,,15458656.000000,,20457297.000000,,11129788.000000,,4328868.000000,,76491.000000,,125607.000000,,682798.000000,,17516617.000000,,22395847.000000,,,22395847.000000,3990156.000000,87302883.000000,25297077.000000,5226720.000000,,,,,,,,0.009800,,2738.000000,,,,4013.000000,,,2707.000000,,,,3557.000000,,,0.755700,0.544000,0.211600,0.006100,0.033400,0.204800,0.255500,0.699200,0.055100,0.012600,,,3516.000000,,,,5153.000000,,,0.221500,0.289800,0.825100,,3180.000000,,,76.000000,66.000000
2020,2019,57020,Saint-Basile-le-Grand,V,17240,10 000 @ 24 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,2091482747.500000,,29154784.000000,,22867168.000000,,27547032.000000,,17889605.000000,,4977563.000000,,296515.000000,,204911.000000,,797026.000000,,27548795.000000,,46367452.000000,,,46367452.000000,11971435.000000,112709516.000000,47712707.000000,4114351.000000,,,,,,,,0.013000,,2825.000000,,,,3943.000000,,,3293.000000,,,,3308.000000,,,0.830100,0.649400,0.180700,0.007400,0.028900,0.133500,0.149400,0.572600,0.053000,0.022200,,,4807.000000,,,,6708.000000,,,0.358700,0.423300,1.015600,,2890.000000,,,93.000000,87.000000
2020,2019,57025,McMasterville,M,5887,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,650810505.000000,,8816718.000000,,6793653.000000,,8728197.000000,,4713242.000000,,2080411.000000,,161585.000000,,258372.000000,,321966.000000,,9086492.000000,,11650611.000000,,,11650611.000000,1385267.000000,41875324.000000,14198894.000000,3929457.000000,,,,,,,,0.013700,,4589.000000,,,,3268.000000,,,3631.000000,,,,2488.000000,,,0.778400,0.540000,0.238400,0.029600,0.036900,0.155200,0.450200,0.553600,0.025000,0.017900,,,5990.000000,,,,4266.000000,,,0.169600,0.339100,0.999900,,2201.000000,,,96.000000,95.000000
2020,2019,57030,Otterburn Park,V,8337,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,981398667.000000,,13554982.000000,,11194720.000000,,13468425.000000,,8575480.000000,,2619240.000000,,280032.000000,,94016.000000,,205112.000000,,13289539.000000,,14447710.000000,,,14447710.000000,1685371.000000,54660324.000000,13820507.000000,3093132.000000,,,,,,,,0.013300,,3882.000000,,,,3738.000000,,,3507.000000,,,,3217.000000,,,0.831200,0.636700,0.194500,0.007000,0.015200,0.146600,0.229700,0.602000,0.062300,0.014700,,,4311.000000,,,,4152.000000,,,0.135600,0.252800,1.122200,,3139.000000,,,107.000000,92.000000
2020,2019,57033,Saint-Jean-Baptiste,M,3170,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,415728964.105000,,6564703.000000,,4661953.000000,,6515733.000000,,3017100.000000,,1644853.000000,,78199.000000,,34902.000000,,366089.000000,,6825644.000000,,4237547.000000,,,4237547.000000,671574.000000,19538979.000000,6754621.000000,1687691.000000,,,,,,,,0.016200,,3416.000000,,,,3398.000000,,,2414.000000,,,,2347.000000,,,0.715500,0.463000,0.252400,0.005400,0.056200,0.223000,0.259000,0.486900,0.030600,0.010200,,,2146.000000,,,,2134.000000,,,0.108100,0.345700,1.087600,,2008.000000,,,104.000000,112.000000
2020,2019,57035,Mont-Saint-Hilaire,V,18975,10 000 @ 24 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,2987478867.500000,,42288714.000000,,31134542.000000,,41034572.000000,,23932594.000000,,6310994.000000,,1207448.000000,,502511.000000,,913629.000000,,37950790.000000,,52352562.000000,,,52352562.000000,8042081.000000,197840384.000000,60967779.000000,15062431.000000,,,,,,,,0.012300,,4446.000000,,,,4199.000000,,,4068.000000,,,,3558.000000,,,0.737000,0.583200,0.153800,0.012200,0.022300,0.228500,0.367100,0.645400,0.021100,0.017500,,,6334.000000,,,,5982.000000,,,0.221300,0.308200,0.968200,,3153.000000,,,89.000000,83.000000
2020,2019,57040,Beloeil,V,23375,10 000 @ 24 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,3004797628.560000,,61958107.000000,,36231448.000000,,45089871.000000,,26762836.000000,,9468612.000000,,995630.000000,,707111.000000,,918042.000000,,43290588.000000,,55305232.000000,,,55305232.000000,8640167.000000,214279828.000000,62093505.000000,11733834.000000,,,,,,,,0.014100,,4696.000000,,,,4054.000000,,,4282.000000,,,,3473.000000,,,0.803500,0.593500,0.210000,0.015700,0.020400,0.160400,0.260200,0.665400,0.078800,0.018400,,,6140.000000,,,,5301.000000,,,0.204600,0.289800,1.055600,,2759.000000,,,97.000000,95.000000
2020,2019,57045,Saint-Mathieu-de-Beloeil,M,2729,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,CM663,Communaute metropolitaine de Montreal,619379176.000000,,8702508.000000,,5669240.000000,,8289349.000000,,4148263.000000,,1283310.000000,,759277.000000,,,,270497.000000,,7871120.000000,,20298174.000000,,,20298174.000000,2734965.000000,59142134.000000,25663306.000000,4127508.000000,,,,,,,,0.011500,,4527.000000,,,,4915.000000,,,3705.000000,,,,3918.000000,,,0.655200,0.500400,0.154800,,0.032600,0.312100,0.497900,0.751200,0.032500,0.032800,,,12921.000000,,,,14028.000000,,,0.360900,0.433900,0.735800,,2679.000000,,,70.000000,80.000000
2020,2019,57050,Saint-Marc-sur-Richelieu,M,2209,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,,,391145077.035000,,4016244.000000,,2867708.000000,,3846421.000000,,2379712.000000,,487996.000000,,650489.000000,,15356.000000,,117709.000000,,3867518.000000,,4956231.000000,,,4956231.000000,1104823.000000,27214917.000000,6808271.000000,1266883.000000,,,,,,,,0.008200,,2738.000000,,,,3273.000000,,,2609.000000,,,,2917.000000,,,0.745600,0.618700,0.126900,0.004000,0.030600,0.219900,0.329400,0.670000,0.022200,0.012700,,,4218.000000,,,,5042.000000,,,0.343500,0.250200,0.720700,,2078.000000,,,69.000000,57.000000
2020,2019,57057,Saint-Charles-sur-Richelieu,M,1766,1 @ 1 999,AR570,La Vallee-du-Richelieu,16,Monteregie,,,382701904.000000,,3214337.000000,,2163913.000000,,3138639.000000,,1733423.000000,,430490.000000,,573241.000000,,6123.000000,,120363.000000,,3366649.000000,,2429567.000000,,,2429567.000000,920460.000000,25756846.000000,4877199.000000,2133199.000000,,,,,,,,0.007300,,2549.000000,,,,3171.000000,,,2087.000000,,,,2456.000000,,,0.689400,0.552300,0.137200,0.002000,0.038300,0.270300,0.679700,0.649800,0.016400,0.006300,,,2217.000000,,,,2758.000000,,,0.336800,0.189400,0.551200,,1678.000000,,,50.000000,43.000000
2020,2019,57068,Saint-Denis-sur-Richelieu,M,2336,2 000 @ 9 999,AR570,La Vallee-du-Richelieu,16,Monteregie,,,380580729.240000,,5219371.000000,,2717638.000000,,4279950.000000,,2149230.000000,,568408.000000,,1083108.000000,,21573.000000,,122084.000000,,5388281.000000,,5037159.000000,,,5037159.000000,1632627.000000,47034615.000000,9274649.000000,2433631.000000,,,,,,,,0.011300,,3213.000000,,,,3724.000000,,,2152.000000,,,,2351.000000,,,0.635000,0.502200,0.132800,0.005000,0.028500,0.331500,0.568600,0.624200,0.022100,0.013200,,,3759.000000,,,,4357.000000,,,0.416500,0.197200,0.714700,,1608.000000,,,68.000000,78.000000
2020,2019,57075,Saint-Antoine-sur-Richelieu,M,1735,1 @ 1 999,AR570,La Vallee-du-Richelieu,16,Monteregie,,,327584643.500000,,3575376.000000,,2066858.000000,,2873030.000000,,1662663.000000,,404195.000000,,544803.000000,,14799.000000,,82802.000000,,3225816.000000,,1942755.000000,,,1942755.000000,485957.000000,16492013.000000,2987794.000000,765995.000000,,,,,,,,0.008200,,2662.000000,,,,3219.000000,,,2169.000000,,,,2481.000000,,,0.719400,0.578700,0.140700,0.005200,0.028800,0.246600,0.266600,0.589800,0.042800,0.005900,,,1929.000000,,,,2332.000000,,,0.199900,0.181200,0.633600,,1526.000000,,,58.000000,48.000000
2020,2019,58007,Brossard,V,88370,25 000 @ 99 999,AR581,Hors MRC - Longueuil,16,Monteregie,CM663,Communaute metropolitaine de Montreal,13452459754.000000,,187540890.000000,,150732731.000000,,183645664.000000,,122322544.000000,,28410187.000000,,976352.000000,,1000870.000000,,2899284.000000,,172329549.000000,,280469108.000000,,,208150578.000000,19726869.000000,767901133.000000,194752866.000000,31706186.000000,,,,,,,,0.012700,,5517.000000,,,,4504.000000,,,4917.000000,,,,3962.000000,,,0.820800,0.666100,0.154700,0.005500,0.015800,0.158000,0.172600,0.710100,0.080800,0.020800,,,9030.000000,,,,7372.000000,,,0.119500,0.253600,0.788600,0.788600,2480.000000,0.000000,2480.000000,74.000000,79.000000
2020,2019,58012,Saint-Lambert,V,22508,10 000 @ 24 999,AR581,Hors MRC - Longueuil,16,Monteregie,CM663,Communaute metropolitaine de Montreal,4223439960.500000,,64542579.000000,,45135764.000000,,55927156.000000,,44818917.000000,,316847.000000,,484700.000000,,1337584.000000,,1311827.000000,,54938815.000000,,85534193.000000,,,69295490.000000,3049665.000000,203248706.000000,87552267.000000,4503224.000000,,,,,,,,0.012900,,7036.000000,,,,4688.000000,,,5936.000000,,,,3886.000000,,,0.807000,0.801400,0.005700,0.023900,0.023500,0.145600,0.080500,0.709300,0.100200,0.020300,,,11052.000000,,,,7364.000000,,,0.063300,0.430800,1.000200,1.000200,3686.000000,0.000000,3686.000000,92.000000,87.000000
2020,2019,58033,Boucherville,V,42368,25 000 @ 99 999,AR581,Hors MRC - Longueuil,16,Monteregie,CM663,Communaute metropolitaine de Montreal,8453884963.000000,,122157723.000000,,103293460.000000,,119543527.000000,,89594058.000000,,13699402.000000,,32233.000000,,1622312.000000,,2100938.000000,,120780090.000000,,157988050.000000,,,121596685.000000,13718837.000000,415797447.000000,102092760.000000,16077848.000000,,,,,,,,0.014300,,7220.000000,,,,6353.000000,,,6312.000000,,,,5434.000000,,,0.864100,0.749500,0.114600,0.013600,0.017600,0.104800,0.134500,0.633800,0.057300,0.018700,,,9447.000000,,,,8312.000000,,,0.121600,0.245500,0.752600,0.752600,2767.000000,0.000000,2767.000000,71.000000,89.000000
2020,2019,58037,Saint-Bruno-de-Montarville,V,26727,25 000 @ 99 999,AR581,Hors MRC - Longueuil,16,Monteregie,CM663,Communaute metropolitaine de Montreal,5073050551.000000,,77841616.000000,,59420000.000000,,75697149.000000,,49116636.000000,,10271959.000000,,849831.000000,,764900.000000,,1643031.000000,,69226872.000000,,89188266.000000,,,61031932.000000,10243170.000000,194981773.000000,71219378.000000,20604459.000000,,,,,,,,0.013500,,6725.000000,,,,6003.000000,,,5990.000000,,,,5216.000000,,,0.784600,0.648900,0.135700,0.010100,0.021700,0.183600,0.272200,0.602500,0.051100,0.017600,,,8771.000000,,,,7830.000000,,,0.149600,0.365300,0.817300,0.817300,3097.000000,0.000000,3097.000000,77.000000,84.000000
2020,2019,58227,Longueuil,V,246406,100 000 et plus,AR581,Hors MRC - Longueuil,16,Monteregie,CM663,Communaute metropolitaine de Montreal,28102635078.000000,,864285628.000000,,330427034.000000,328175068.000000,804960083.000000,,319801285.000000,,10625749.000000,,180715790.000000,,15206131.000000,15643034.000000,16892018.000000,,830919950.000000,,597363386.000000,759497635.000000,292074335.000000,467423300.000000,105874123.000000,2015429825.000000,746891182.000000,105997541.000000,,,,,,,,0.019800,,7302.000000,,,,4623.000000,,,4465.000000,,,,2748.000000,,,0.410500,0.397300,0.013200,0.018900,0.021000,0.549600,0.131700,0.587600,0.056400,0.021300,,,7846.000000,,,,4968.000000,,,0.146200,0.370600,0.945500,0.945500,1939.000000,0.000000,1939.000000,81.000000,96.000000
2020,2019,59010,Sainte-Julie,V,29899,25 000 @ 99 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,4054513064.500000,,49747647.000000,,38453563.000000,,48942820.000000,,31690819.000000,,6762744.000000,,488110.000000,,669107.000000,,905948.000000,,47432580.000000,,48501342.000000,,,48501342.000000,6431429.000000,168248455.000000,45468519.000000,14965073.000000,,,,,,,,0.011600,,4332.000000,,,,3742.000000,,,3706.000000,,,,3065.000000,,,0.785700,0.647500,0.138200,0.013700,0.018500,0.182100,0.305800,0.517000,0.036200,0.012000,,,4476.000000,,,,3866.000000,,,0.146000,0.270200,0.836200,,2477.000000,,,79.000000,72.000000
2020,2019,59015,Saint-Amable,V,12786,10 000 @ 24 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,1291958731.000000,,18213120.000000,,14460371.000000,,17966684.000000,,10401658.000000,,4058713.000000,,,,241342.000000,,546775.000000,,16865899.000000,,33476862.000000,,,32506050.000000,4136794.000000,89279201.000000,33263777.000000,5242810.000000,,,,,,,,0.013100,,3292.000000,,,,3166.000000,,,2857.000000,,,,2715.000000,,,0.804800,0.578900,0.225900,0.013400,0.030400,0.151300,0.291800,0.621300,0.004600,0.025900,,,6535.000000,,,,6284.000000,,,0.242700,0.372600,1.096900,,2472.000000,,,100.000000,88.000000
2020,2019,59020,Varennes,V,21489,10 000 @ 24 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,3436158593.000000,,47959595.000000,,34457789.000000,,45174463.000000,,28644066.000000,,5653536.000000,,71853.000000,,774086.000000,,864477.000000,,46721473.000000,,62260090.000000,,,62260090.000000,5312153.000000,185389592.000000,57649255.000000,9104928.000000,,,,,,,,0.013600,,5567.000000,,,,4938.000000,,,4293.000000,,,,3647.000000,,,0.759200,0.634100,0.125100,0.017100,0.019100,0.204500,0.201600,0.576200,0.042700,0.018100,,,7430.000000,,,,6590.000000,,,0.124900,0.311000,0.718500,,2090.000000,,,66.000000,91.000000
2020,2019,59025,Vercheres,M,5798,2 000 @ 9 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,797296133.000000,,12501986.000000,,7332022.000000,,8997635.000000,,5529186.000000,,1802836.000000,,109081.000000,,43283.000000,,377763.000000,,9158503.000000,,6535746.000000,,,6535746.000000,1144670.000000,42632872.000000,8332228.000000,3017949.000000,,,,,,,,0.011400,,3378.000000,,,,3457.000000,,,2812.000000,,,,2801.000000,,,0.814900,0.614500,0.200400,0.004800,0.042000,0.138300,0.335400,0.539200,0.030500,0.008200,,,2440.000000,,,,2496.000000,,,0.137600,0.195400,0.872100,,2173.000000,,,83.000000,79.000000
2020,2019,59030,Calixa-Lavallee,M,528,1 @ 1 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,121839510.000000,,984540.000000,,731728.000000,,852256.000000,,612585.000000,,119143.000000,,1197.000000,,,,43714.000000,,895069.000000,,125022.000000,,,125022.000000,1815.000000,2557333.000000,3328.000000,348059.000000,,,,,,,,0.007300,,2365.000000,,,,3804.000000,,,1983.000000,,,,3114.000000,,,0.858600,0.718800,0.139800,,0.051300,0.090100,0.408400,0.533900,0.067900,0.001000,,,331.000000,,,,532.000000,,,0.002300,0.001300,0.596400,,1688.000000,,,54.000000,43.000000
2020,2019,59035,Contrecoeur,V,8640,2 000 @ 9 999,AR590,Marguerite-D'Youville,16,Monteregie,CM663,Communaute metropolitaine de Montreal,1185814237.500000,,17598230.000000,,12960881.000000,,16385610.000000,,9788238.000000,,3172643.000000,,263494.000000,,218635.000000,,333775.000000,,15318557.000000,,29312094.000000,,,29312094.000000,2751963.000000,70428787.000000,21308059.000000,6129153.000000,,,,,,,,0.012700,,3084.000000,,,,3570.000000,,,3004.000000,,,,3073.000000,,,0.791000,0.597400,0.193600,0.013300,0.020400,0.175300,0.374100,0.713200,0.140600,0.024700,,,6005.000000,,,,6951.000000,,,0.186400,0.302500,0.892000,,1776.000000,,,85.000000,88.000000
2020,2019,60005,Charlemagne,V,6105,2 000 @ 9 999,AR600,L'Assomption,14,Lanaudiere,CM663,Communaute metropolitaine de Montreal,610126006.380000,,10321751.000000,,7809831.000000,,10304819.000000,,5916384.000000,,1893447.000000,,27257.000000,,51438.000000,,367956.000000,,9882518.000000,,10925686.000000,,,10925686.000000,2959047.000000,32543838.000000,10596475.000000,776890.000000,,,,,,,,0.016200,,4457.000000,,,,3016.000000,,,3815.000000,,,,2390.000000,,,0.757900,0.574100,0.183700,0.005000,0.035700,0.201400,0.075400,0.539300,0.006000,0.017900,,,4942.000000,,,,3343.000000,,,0.277600,0.325600,1.051600,,1758.000000,,,101.000000,112.000000
2020,2019,60013,Repentigny,V,85334,25 000 @ 99 999,AR600,L'Assomption,14,Lanaudiere,CM663,Communaute metropolitaine de Montreal,9645643795.000000,,159707468.000000,,122101420.000000,,148124192.000000,,94962811.000000,,27138609.000000,,2133828.000000,,3123942.000000,,1885811.000000,,150186364.000000,,239853790.000000,,,239853790.000000,31312781.000000,583955714.000000,255453019.000000,22024490.000000,,,,,,,,0.015300,,4880.000000,,,,4028.000000,,,4147.000000,,,,3322.000000,,,0.824300,0.641100,0.183200,0.021100,0.012700,0.141900,0.148700,0.542600,0.037600,0.024900,,,7906.000000,,,,6525.000000,,,0.216200,0.437500,1.162200,,2820.000000,,,109.000000,95.000000
2020,2019,60020,Saint-Sulpice,P,3421,2 000 @ 9 999,AR600,L'Assomption,14,Lanaudiere,CM663,Communaute metropolitaine de Montreal,416446505.880000,,3914580.000000,,3232314.000000,,3914580.000000,,2577627.000000,,654687.000000,,54674.000000,,18646.000000,,292859.000000,,4030132.000000,,1784409.000000,,,1784409.000000,196495.000000,10390840.000000,1080951.000000,724432.000000,,,,,,,,0.009500,,2269.000000,,,,2375.000000,,,1966.000000,,,,1931.000000,,,0.825700,0.658500,0.167200,0.004800,0.074800,0.094700,0.185100,0.476700,0.033600,0.004300,,,1018.000000,,,,1066.000000,,,0.052700,0.104000,0.767600,,1722.000000,,,73.000000,66.000000
2020,2019,60028,L'Assomption,V,23181,10 000 @ 24 999,AR600,L'Assomption,14,Lanaudiere,CM663,Communaute metropolitaine de Montreal,2518369587.000000,,46314232.000000,,32300948.000000,,40967845.000000,,24556969.000000,,7743979.000000,,1149788.000000,,1444293.000000,,1158167.000000,,40924334.000000,,49207561.000000,,,49207561.000000,2020983.000000,133015322.000000,49049615.000000,5171114.000000,,,,,,,,0.015800,,4360.000000,,,,3964.000000,,,3859.000000,,,,3219.000000,,,0.788400,0.599400,0.189000,0.035300,0.028300,0.148000,0.126200,0.601900,0.037900,0.019500,,,5394.000000,,,,4905.000000,,,0.056800,0.368800,1.216600,,2632.000000,,,111.000000,106.000000
2020,2019,60037,L'Epiphanie,V,8825,2 000 @ 9 999,AR600,L'Assomption,14,Lanaudiere,,,810471626.550000,,10090366.000000,,7522398.000000,,9279871.000000,,5665284.000000,,1857114.000000,,2000.000000,,72547.000000,,313117.000000,,10483048.000000,,7480782.000000,,,7480782.000000,920319.000000,36078724.000000,6590924.000000,3350514.000000,,,,,,,,0.012900,,2708.000000,,,,2681.000000,,,2100.000000,,,,1924.000000,,,0.810600,0.610500,0.200100,0.007800,0.033700,0.147800,0.361100,0.460900,0.037700,0.009200,,,1933.000000,,,,1913.000000,,,0.100100,0.182700,0.913200,,1655.000000,,,87.000000,89.000000
2020,2019,61005,Saint-Paul,M,6275,2 000 @ 9 999,AR610,Joliette,14,Lanaudiere,,,619854359.880000,,9043013.000000,,6297321.000000,,8115577.000000,,4017549.000000,,2268048.000000,,,,79912.000000,,732397.000000,,7974739.000000,,24200183.000000,,,24200183.000000,1943195.000000,48588377.000000,25632522.000000,2548689.000000,,,,,,,,0.012900,,2696.000000,,,,2838.000000,,,2169.000000,,,,2241.000000,,,0.774500,0.495000,0.279500,0.009800,0.090200,0.125400,0.314000,0.709500,0.056100,0.039000,,,8181.000000,,,,8612.000000,,,0.254500,0.527500,1.004500,,1836.000000,,,96.000000,89.000000
2020,2019,61013,Crabtree,M,4034,2 000 @ 9 999,AR610,Joliette,14,Lanaudiere,,,368457863.155000,,5968381.000000,,4819162.000000,,5936436.000000,,4048423.000000,,770739.000000,,,,32316.000000,,151380.000000,,6113578.000000,,10575456.000000,,,10575456.000000,1413573.000000,34704942.000000,12339821.000000,935137.000000,,,,,,,,0.016600,,3783.000000,,,,3269.000000,,,3073.000000,,,,2577.000000,,,0.811800,0.682000,0.129800,0.005400,0.025500,0.157300,0.157500,0.611000,0.014400,0.028700,,,6544.000000,,,,5655.000000,,,0.241800,0.355600,1.117400,,1780.000000,,,107.000000,115.000000
2020,2019,61020,Saint-Pierre,VL,299,1 @ 1 999,AR610,Joliette,14,Lanaudiere,,,48797718.000000,,459852.000000,,345590.000000,,449442.000000,,343073.000000,,2517.000000,,,,1382.000000,,41364.000000,,444296.000000,,0.000000,,,0.000000,182.000000,1802202.000000,,404652.000000,,,,,,,,0.009100,,2482.000000,,,,2676.000000,,,1952.000000,,,,2082.000000,,,0.768900,0.763300,0.005600,0.003100,0.092000,0.136000,0.900300,0.774700,0.010400,0.000000,,,0.000000,,,,0.000000,,,0.000500,,0.692600,,1045.000000,,,63.000000,54.000000
2020,2019,61025,Joliette,V,20830,10 000 @ 24 999,AR610,Joliette,14,Lanaudiere,,,2191109315.250000,,71744879.000000,,31172237.000000,,69712909.000000,,24258917.000000,,6876348.000000,,1217993.000000,,2606387.000000,,933917.000000,,67877989.000000,,66108039.000000,,,66108039.000000,10617140.000000,215317981.000000,70372532.000000,10758388.000000,27533649.000000,,23246486.000000,629738.000000,735761.000000,4177990.000000,4053970.000000,0.030400,,9832.000000,,,,5449.000000,,,4750.000000,,,,2548.000000,,,0.446600,0.348000,0.098600,0.037400,0.013400,0.502600,0.154300,0.569800,0.040100,0.030200,,,9750.000000,,,,5404.000000,,,0.158700,0.326800,1.207000,,1542.000000,,,110.000000,204.000000
