an_profil,an_donnee,cod_geo_n,nom_mun,designation,population,classe_population,cod_mrc,nom_mrc,cod_ra,nom_ra,cod_cm,nom_cm,RFU3000,RF31010101,RF01010104,RF31010102,POSTE_5428,RF31010402,RF01010201,POSTE_9641,RF01010525,RF31010501,POSTE_3181,RFU3001,RF35021001,POSTE_1443,POSTE_8978,POSTE_8958,POSTE_4669,RF05021002,RF06010101,POSTE_3047,RF12010101,POSTE_6805,POSTE_3171,PRN0300,POSTE_6827,POSTE_6833,PRN0200,PRN0100,POSTE_6825,PRC0300,PRC0301,PRC3100,PRC3102,RF35010601,PRC3101,PRC3103,PRC4300,PRC4302,PRC4301,PRC3200,PRC3202,PRC3201,PRC3203,PRC4400,POSTE_3163,PRC4402,PRC4401,PRC2700,PRC3500,PRC3600,PRC2800,PRC2900,PRC3700,PRC2500,PRC2100,POSTE_9615,PRC3800,PRC0100,PRC0102,PRC0101,PRC3000,PRC3002,PRC3001,PRC3003,PRC4500,PRC4502,RF01010601,PRC4501,PRC0200,PRC3900,PRC4000,PRC4001,PRC4200,PRC4202,PRC4201,IND0201,IND0401,RF31010601,RF01010103 
2021,2020,31056,Adstock,M,2768,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,459714229.500000,,839827.000000,,79563.000000,,51058.000000,,973016.000000,,6153118.000000,,,8031921.000000,,,8031921.000000,738890.000000,31453226.000000,10017805.000000,1565453.000000,,7049667.000000,0.000000,,,,,,0.013200,,2047.000000,,,,,2907.000000,,,1685.000000,,,,2252.000000,4704037.000000,,,0.721800,0.591700,0.130100,0.007900,0.150800,0.119500,0.242600,0.654100,,0.050900,0.017500,,,2707.000000,,,,3845.000000,,6454004.000000,,0.137300,0.318500,1.018900,,1838.000000,,,97.000000,96.000000,,3818715.000000
2021,2020,31060,Sainte-Clotilde-de-Beauce,M,558,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,67119295.360000,,91102.000000,,0.000000,,7705.000000,,204808.000000,,1347057.000000,,,1632853.000000,,,1632853.000000,412670.000000,8200718.000000,2112540.000000,721045.000000,,1565990.000000,0.000000,,,,,,0.020100,,2836.000000,,,,,3962.000000,,,2524.000000,,,,3229.000000,1097912.000000,,,0.725400,0.665200,0.060200,0.005100,0.135300,0.134200,0.476400,0.663400,,0.021300,0.024300,,,3438.000000,,,,4803.000000,,1513572.000000,,0.293100,0.257600,1.564600,,1783.000000,,,143.000000,124.000000,,1006810.000000
2021,2020,31084,Thetford Mines,V,25670,25 000 @ 99 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,1987172661.850000,,5791127.000000,,622403.000000,,3024368.000000,,5526122.000000,,49894051.000000,,,41588314.000000,,,41588314.000000,7567312.000000,230920454.000000,58643552.000000,16002779.000000,,53563682.000000,,,,,,,0.024800,,4003.000000,,,,,3259.000000,,,3050.000000,,,,2328.000000,35194988.000000,,,0.695600,0.581100,0.114500,0.059800,0.109200,0.135400,0.316300,0.560900,,0.032400,0.020900,,,3379.000000,,,,2751.000000,,50598112.000000,,0.166800,0.254000,1.803500,,1880.000000,,,169.000000,155.000000,,29403861.000000
2021,2020,31095,Saint-Adrien-d'Irlande,M,396,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,43610857.500000,,74557.000000,,,,626.000000,,259567.000000,,740431.000000,,,7372.000000,,,7372.000000,,4070976.000000,,406725.000000,,1352998.000000,,,,,,,0.017000,,2029.000000,,,,,3111.000000,,,1584.000000,,,,2204.000000,524433.000000,,,0.641200,0.550000,0.091200,0.000800,0.317300,0.040700,0.497300,0.763700,,0.161000,0.000200,,,20.000000,,,,31.000000,,817938.000000,,,,1.161800,,1156.000000,,,106.000000,105.000000,,449876.000000
2021,2020,31100,Saint-Jean-de-Brébeuf,M,363,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,54352430.000000,,2368.000000,,,,,,226865.000000,,995036.000000,,,6561.000000,,,6561.000000,381956.000000,4158024.000000,,275603.000000,,1204483.000000,,,,,,,0.018300,,2578.000000,,,,,5051.000000,,,1696.000000,,,,2772.000000,546164.000000,,,0.589900,0.587400,0.002600,,0.245000,0.165000,0.297700,0.737500,,0.072100,0.000100,,,17.000000,,,,33.000000,,925803.000000,,0.304400,,1.000900,,1229.000000,,,92.000000,113.000000,,543796.000000
2021,2020,31105,Kinnear's Mills,M,359,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,63599214.500000,,39168.000000,,2400.000000,,0.000000,,244653.000000,,1184839.000000,,,84162.000000,,,84162.000000,555852.000000,5106041.000000,714200.000000,1315373.000000,,1979994.000000,0.000000,,,,,,0.018600,,2257.000000,,,,,4445.000000,,,1863.000000,,,,3152.000000,838319.000000,,,0.597700,0.569700,0.027900,0.000000,0.174400,0.227900,0.937800,0.676700,,0.018000,0.001300,,,161.000000,,,,316.000000,,1402670.000000,,0.348800,0.139900,1.280500,,1517.000000,,,117.000000,115.000000,,799151.000000
2021,2020,31122,East Broughton,M,2192,2 000 @ 9 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,121095425.290000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,
2021,2020,31130,Sacré-Coeur-de-Jésus,P,536,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,71100333.675000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,
2021,2020,31135,Saint-Pierre-de-Broughton,M,887,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,117763716.400000,,260832.000000,,,,10405.000000,,656367.000000,,2058285.000000,,,499340.000000,,,499340.000000,698411.000000,19707404.000000,8140227.000000,703938.000000,,2140050.000000,,,,,,,0.017500,,2240.000000,,,,,3598.000000,,,1593.000000,,,,2320.000000,1327298.000000,,,0.628400,0.504900,0.123500,0.004900,0.310800,0.055900,0.333300,0.773800,,0.006300,0.004200,,,543.000000,,,,873.000000,,2112050.000000,,0.333300,0.413100,1.116500,,1311.000000,,,102.000000,108.000000,,1066466.000000
2021,2020,31140,Saint-Jacques-de-Leeds,M,681,1 @ 1 999,AR310,Les Appalaches,12,Chaudière-Appalaches,,,86250728.000000,,154723.000000,,2739.000000,,8260.000000,,435003.000000,,1939794.000000,,,4228613.000000,,,4228613.000000,559686.000000,27815180.000000,8548745.000000,919053.000000,,3280581.000000,0.000000,,,,,,0.022500,,3306.000000,,,,,4612.000000,,,2377.000000,,,,2790.000000,1171777.000000,,,0.658000,0.571200,0.086900,0.004600,0.244300,0.093000,0.516100,0.835600,,0.079800,0.049000,,,7216.000000,,,,10068.000000,,1780681.000000,,0.333300,0.307300,1.350100,,1582.000000,,,124.000000,139.000000,,1017054.000000
2021,2020,32013,Saint-Ferdinand,M,2050,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,321021117.945000,,482194.000000,,10782.000000,,40126.000000,,749665.000000,,5181393.000000,,,1092376.000000,,,1092376.000000,76905.000000,17336829.000000,536900.000000,1765922.000000,,7021479.000000,0.000000,,,,,,0.016100,,2960.000000,,,,,3611.000000,,,2055.000000,,,,2437.000000,3489385.000000,,,0.716800,0.617700,0.099100,0.008200,0.154000,0.121000,0.362800,0.485600,,0.103500,0.003400,,,625.000000,,,,763.000000,,4868117.000000,,0.016800,0.031000,1.066700,,1839.000000,,,101.000000,117.000000,,3007191.000000
2021,2020,32023,Sainte-Sophie-d'Halifax,M,584,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,108099742.605000,,36621.000000,,46811.000000,,4754.000000,,461573.000000,,1338471.000000,,,652661.000000,,,652661.000000,134583.000000,6826148.000000,1163599.000000,589872.000000,,2101690.000000,,,,,,,0.011900,,2802.000000,,,,,4207.000000,,,1819.000000,,,,2643.000000,811262.000000,,,0.554500,0.529400,0.025000,0.003200,0.315500,0.126800,0.403200,0.800700,,0.132700,0.006000,,,1416.000000,,,,2126.000000,,1463107.000000,,0.109000,0.170500,0.742000,,1172.000000,,,68.000000,74.000000,,774641.000000
2021,2020,32033,Princeville,V,6230,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,622217623.860000,,1608730.000000,,160667.000000,,78541.000000,,1030626.000000,,11643567.000000,,,9556651.000000,,,9556651.000000,1510449.000000,56550140.000000,14660020.000000,2790696.000000,,10775071.000000,,,,,,,0.018500,,3887.000000,,,,,3576.000000,,,2779.000000,,,,2486.000000,7981819.000000,,,0.751500,0.600100,0.151500,0.007400,0.097000,0.144000,0.262800,0.586000,,0.014800,0.015400,,,3235.000000,,,,2976.000000,,10620809.000000,,0.147900,0.259200,1.144500,,1510.000000,,,109.000000,134.000000,,6373089.000000
2021,2020,32040,Plessisville,V,6583,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,507447285.550000,,2122847.000000,,809363.000000,,433999.000000,,1440546.000000,,13304682.000000,,,20300668.000000,,,20300668.000000,1930631.000000,64117692.000000,21516282.000000,4918719.000000,,15810530.000000,,,,,,,0.024600,,4908.000000,,,,,3262.000000,,,3501.000000,,,,2250.000000,8619988.000000,,,0.659900,0.497400,0.162500,0.033200,0.110300,0.196600,0.376500,0.549400,,0.068400,0.040000,,,7974.000000,,,,5299.000000,,13063164.000000,,0.166800,0.335600,1.550700,,1540.000000,,,147.000000,178.000000,,6497141.000000
2021,2020,32045,Plessisville,P,2628,2 000 @ 9 999,AR320,L'Érable,17,Centre-du-Québec,,,308011721.360000,,679318.000000,,7851.000000,,26965.000000,,626499.000000,,3952229.000000,,,5006609.000000,,,5006609.000000,764926.000000,23547110.000000,8441738.000000,913397.000000,,5604540.000000,,,,,,,0.012800,,2527.000000,,,,,3138.000000,,,2073.000000,,,,2528.000000,3177744.000000,,,0.788100,0.619600,0.168500,0.006700,0.155400,0.049900,0.226500,0.710100,,0.135100,0.016300,,,3207.000000,,,,3983.000000,,4032410.000000,,0.197600,0.358500,1.011300,,1721.000000,,,96.000000,93.000000,,2498426.000000
2021,2020,32050,Saint-Pierre-Baptiste,P,523,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,108378599.070000,,110846.000000,,25920.000000,,4617.000000,,417633.000000,,1527301.000000,,,1556592.000000,,,1556592.000000,107631.000000,9276770.000000,376909.000000,727718.000000,,4629134.000000,,,,,,,0.013900,,2643.000000,,,,,3850.000000,,,1950.000000,,,,2720.000000,1060975.000000,,,0.663500,0.594200,0.069300,0.002900,0.261200,0.072400,0.455100,0.767100,,0.420700,0.014400,,,2740.000000,,,,3991.000000,,1599041.000000,,0.078100,0.040600,0.970500,,1381.000000,,,89.000000,86.000000,,950129.000000
2021,2020,32058,Inverness,M,902,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,181364643.540000,,205276.000000,,11578.000000,,6878.000000,,543895.000000,,2302279.000000,,,671811.000000,,,606236.000000,87013.000000,13021448.000000,306482.000000,1697759.000000,,4446925.000000,,,,,,,0.012600,,2233.000000,,,,,3503.000000,,,1895.000000,,,,2842.000000,1858987.000000,,,0.728800,0.648300,0.080500,0.002700,0.213200,0.055300,0.665600,0.722600,,0.200500,0.003700,,,655.000000,,,,1027.000000,,2550690.000000,,0.042400,0.023500,1.003500,,1544.000000,,,92.000000,78.000000,,1653711.000000
2021,2020,32065,Lyster,M,1621,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,181127331.000000,,263913.000000,,20114.000000,,21807.000000,,545418.000000,,2762638.000000,,,2537825.000000,,,2537825.000000,525149.000000,16163366.000000,2681325.000000,820068.000000,,5177856.000000,0.000000,,,,,,0.015100,,2464.000000,,,,,2902.000000,,,1882.000000,,,,2113.000000,1997047.000000,,,0.706800,0.613400,0.093400,0.007700,0.193000,0.092400,0.290300,0.579100,,0.148400,0.014000,,,2280.000000,,,,2686.000000,,2825346.000000,,0.195200,0.165900,1.065200,,1143.000000,,,98.000000,93.000000,,1733134.000000
2021,2020,32072,Laurierville,M,1322,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,157272143.300000,,178380.000000,,3935.000000,,6789.000000,,460917.000000,,2032457.000000,,,799569.000000,,,799569.000000,117755.000000,8426171.000000,585545.000000,488621.000000,,3485091.000000,,,,,,,0.012900,,2329.000000,,,,,2817.000000,,,1420.000000,,,,1682.000000,1211340.000000,,,0.647400,0.552100,0.095300,0.003600,0.246300,0.102600,0.261100,0.459200,,0.130900,0.005100,,,918.000000,,,,1111.000000,,1871110.000000,,0.068100,0.069500,0.762800,,886.000000,,,70.000000,80.000000,,1032960.000000
2021,2020,32080,Notre-Dame-de-Lourdes,P,697,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,103831672.500000,,111664.000000,,,,5907.000000,,397264.000000,,1414276.000000,,,1038223.000000,,,1038223.000000,161151.000000,4975256.000000,1003586.000000,403981.000000,,1790428.000000,,,,,,,0.013600,,2663.000000,,,,,3383.000000,,,1915.000000,,,,2323.000000,971078.000000,,,0.630900,0.558400,0.072500,0.003800,0.258100,0.107200,0.262500,0.702500,,0.018800,0.010000,,,1955.000000,,,,2484.000000,,1539189.000000,,0.119500,0.201700,0.929100,,1315.000000,,,85.000000,84.000000,,859414.000000
2021,2020,32085,Villeroy,M,467,1 @ 1 999,AR320,L'Érable,17,Centre-du-Québec,,,78358940.955000,,100627.000000,,,,32678.000000,,361111.000000,,1092252.000000,,,798500.000000,,,798500.000000,26353.000000,6215324.000000,219177.000000,401362.000000,,3118863.000000,,,,,,,0.013900,,2697.000000,,,,,3629.000000,,,1895.000000,,,,2286.000000,687980.000000,,,0.594400,0.507500,0.086900,0.028200,0.312000,0.065400,0.346800,0.735200,,0.315400,0.010200,,,1972.000000,,,,2653.000000,,1157416.000000,,0.028500,0.035300,0.871700,,1129.000000,,,80.000000,86.000000,,587353.000000
2021,2020,33007,Saint-Sylvestre,M,1033,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,157167597.400000,,172223.000000,,34753.000000,,23061.000000,,321998.000000,,2378153.000000,,,4245183.000000,,,4245183.000000,302131.000000,9267317.000000,4490396.000000,593157.000000,,2774391.000000,0.000000,,,,,,0.014900,,2439.000000,,,,,4155.000000,,,1744.000000,,,,2749.000000,1550496.000000,,,0.590400,0.524800,0.065600,0.008800,0.122600,0.278200,0.225900,0.488900,,0.049200,0.027000,,,4417.000000,,,,7527.000000,,2626117.000000,,0.154700,0.484500,0.977800,,1337.000000,,,90.000000,92.000000,,1378273.000000
2021,2020,33017,Sainte-Agathe-de-Lotbinière,M,1130,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,160319637.000000,,299023.000000,,29530.000000,,6656.000000,,393286.000000,,2200372.000000,,,1774138.000000,,,1774138.000000,230068.000000,12935029.000000,1483763.000000,1054478.000000,,3994500.000000,,,,,,,0.013500,,2594.000000,,,,,3479.000000,,,2083.000000,,,,2710.000000,1691013.000000,,,0.752800,0.619700,0.133100,0.003000,0.175100,0.069200,0.469400,0.646900,,0.186200,0.011100,,,2120.000000,,,,2843.000000,,2246304.000000,,0.128600,0.114700,1.045600,,1276.000000,,,96.000000,84.000000,,1391990.000000
2021,2020,33025,Saint-Patrice-de-Beaurivage,M,1062,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,131908469.500000,,428589.000000,,68594.000000,,15920.000000,,282847.000000,,2219114.000000,,,1992142.000000,,,1992142.000000,640758.000000,13694160.000000,2512325.000000,693244.000000,,3427854.000000,,,,,,,0.016300,,2750.000000,,,,,3813.000000,,,2544.000000,,,,3396.000000,1915503.000000,,,0.805200,0.625000,0.180200,0.006700,0.118900,0.069200,0.291400,0.603600,,0.061500,0.015100,,,2547.000000,,,,3532.000000,,2378890.000000,,0.302900,0.183500,1.434300,,1806.000000,,,131.000000,101.000000,,1486914.000000
2021,2020,33030,Saint-Narcisse-de-Beaurivage,P,1126,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,151864536.000000,,224164.000000,,72982.000000,,13629.000000,,128294.000000,,2100231.000000,,,2690515.000000,,,2690515.000000,437421.000000,12028516.000000,2845570.000000,507753.000000,,2571264.000000,,,,,,,0.013300,,3035.000000,,,,,3921.000000,,,2884.000000,,,,3498.000000,1808538.000000,,,0.833900,0.730600,0.103400,0.006300,0.059200,0.100600,0.234100,0.643400,,0.042200,0.017700,,,4028.000000,,,,5204.000000,,2168729.000000,,0.238700,0.236600,1.168800,,1943.000000,,,107.000000,82.000000,,1584374.000000
2021,2020,33035,Saint-Gilles,M,2686,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,291262463.265000,,738459.000000,,87683.000000,,20264.000000,,286626.000000,,3781960.000000,,,5882490.000000,,,5882490.000000,806039.000000,19597632.000000,4957301.000000,582389.000000,,4020225.000000,,,,,,,0.012700,,2450.000000,,,,,2722.000000,,,2000.000000,,,,2180.000000,2958505.000000,,,0.795700,0.597100,0.198600,0.005400,0.077100,0.121800,0.156600,0.662200,,0.079800,0.020200,,,3901.000000,,,,4335.000000,,3718257.000000,,0.230200,0.253000,1.005700,,1769.000000,,,95.000000,92.000000,,2220046.000000
2021,2020,33040,Dosquet,M,982,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,103625982.000000,,201915.000000,,18008.000000,,4094.000000,,198300.000000,,1364739.000000,,,630234.000000,,,630234.000000,41992.000000,6501791.000000,539639.000000,423366.000000,,1413072.000000,,,,,,,0.013000,,2098.000000,,,,,2625.000000,,,1561.000000,,,,1865.000000,956673.000000,,,0.754200,0.595000,0.159200,0.003200,0.156300,0.086200,0.333800,0.655400,,0.016500,0.006100,,,982.000000,,,,1229.000000,,1268419.000000,,0.038100,0.083000,0.942100,,1231.000000,,,86.000000,80.000000,,754758.000000
2021,2020,33045,Saint-Agapit,M,4457,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,422289230.490000,,1240596.000000,,49321.000000,,133639.000000,,449874.000000,,6474874.000000,,,8079517.000000,,,8079517.000000,1154542.000000,33716697.000000,9086018.000000,1348095.000000,,6896074.000000,,,,,,,0.015200,,2849.000000,,,,,3064.000000,,,2453.000000,,,,2590.000000,5431394.000000,,,0.795100,0.613500,0.181600,0.019600,0.065900,0.119500,0.197300,0.652200,,0.028200,0.019100,,,3583.000000,,,,3853.000000,,6831264.000000,,0.183600,0.269500,1.261700,,2103.000000,,,120.000000,110.000000,,4190798.000000
2021,2020,33052,Saint-Flavien,M,1624,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,174130391.500000,,539813.000000,,69940.000000,,26285.000000,,509076.000000,,2625453.000000,,,2409424.000000,,,2409424.000000,499977.000000,12994924.000000,3064878.000000,801783.000000,,2877832.000000,,,,,,,0.014700,,2911.000000,,,,,3139.000000,,,1985.000000,,,,2034.000000,1655719.000000,,,0.646100,0.435400,0.210600,0.010300,0.198700,0.145000,0.312900,0.675500,,0.030700,0.013800,,,2744.000000,,,,2960.000000,,2562662.000000,,0.197900,0.235900,0.940000,,1471.000000,,,86.000000,91.000000,,1115906.000000
2021,2020,33060,Laurier-Station,VL,2576,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,280408775.000000,,845699.000000,,359645.000000,,149158.000000,,613814.000000,,5642570.000000,,,6807839.000000,,,6807839.000000,1282488.000000,32728375.000000,9148452.000000,744813.000000,,5640744.000000,,,,,,,0.018800,,4454.000000,,,,,3937.000000,,,2922.000000,,,,2349.000000,3152702.000000,,,0.672400,0.492100,0.180400,0.031800,0.130900,0.164800,0.158900,0.644900,,0.027800,0.024300,,,5740.000000,,,,5073.000000,,4688458.000000,,0.257500,0.279500,1.048100,,1787.000000,,,100.000000,136.000000,,2307003.000000
2021,2020,33065,Saint-Janvier-de-Joly,M,1043,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,112353819.930000,,215440.000000,,25185.000000,,34773.000000,,243119.000000,,1690502.000000,,,2119790.000000,,,2119790.000000,656367.000000,11194550.000000,3624645.000000,393900.000000,,1775515.000000,,,,,,,0.014800,,2417.000000,,,,,3124.000000,,,1941.000000,,,,2404.000000,1281208.000000,,,0.777700,0.646900,0.130800,0.021100,0.147600,0.053700,0.239100,0.657100,,0.031800,0.018900,,,3077.000000,,,,3977.000000,,1647516.000000,,0.340800,0.323800,1.118400,,1696.000000,,,102.000000,92.000000,,1065768.000000
2021,2020,33070,Val-Alain,M,985,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,100002560.350000,,238621.000000,,22644.000000,,26044.000000,,480474.000000,,1850373.000000,,,1345451.000000,,,1345451.000000,428135.000000,16108089.000000,4716201.000000,1416254.000000,,2868615.000000,,,,,,,0.018300,,2531.000000,,,,,3270.000000,,,1590.000000,,,,1959.000000,1095247.000000,,,0.612400,0.479000,0.133400,0.014600,0.268600,0.104400,0.791900,0.780200,,0.066700,0.013500,,,1864.000000,,,,2407.000000,,1788491.000000,,0.249000,0.292800,1.050400,,1482.000000,,,96.000000,113.000000,,856626.000000
2021,2020,33080,Saint-Édouard-de-Lotbinière,P,1192,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,174781994.500000,,298639.000000,,15999.000000,,19077.000000,,240879.000000,,2223715.000000,,,3117461.000000,,,3117461.000000,464195.000000,14039816.000000,3630003.000000,1008769.000000,,3124014.000000,,,,,,,0.012600,,2450.000000,,,,,3325.000000,,,2251.000000,,,,2997.000000,1990300.000000,,,0.837600,0.711900,0.125700,0.008000,0.101400,0.053000,0.424500,0.690100,,0.045900,0.017800,,,3460.000000,,,,4695.000000,,2376211.000000,,0.218400,0.258600,1.129800,,1536.000000,,,104.000000,78.000000,,1691661.000000
2021,2020,33085,Notre-Dame-du-Sacré-Coeur-d'Issoudun,P,886,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,107953272.000000,,160072.000000,,,,5537.000000,,240731.000000,,1261935.000000,,,550085.000000,,,550085.000000,291512.000000,11524080.000000,3374317.000000,792014.000000,,2521369.000000,,,,,,,0.011700,,1818.000000,,,,,3179.000000,,,1429.000000,,,,2425.000000,962922.000000,,,0.717900,0.598500,0.119300,0.004100,0.179500,0.098500,0.590500,0.820900,,0.098300,0.005100,,,793.000000,,,,1386.000000,,1341373.000000,,0.240000,0.292800,0.848600,,1553.000000,,,78.000000,72.000000,,802850.000000
2021,2020,33090,Saint-Apollinaire,M,7093,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,834825719.250000,,1645303.000000,,88542.000000,,118064.000000,,1096802.000000,,10440439.000000,,,8989283.000000,,,8989283.000000,1885737.000000,66286014.000000,8976058.000000,2445508.000000,,12666785.000000,,,,,,,0.012400,,2600.000000,,,,,2909.000000,,,2091.000000,,,,2306.000000,8205602.000000,,,0.755900,0.604400,0.151600,0.010900,0.101000,0.132100,0.225300,0.754200,,0.056100,0.010800,,,2257.000000,,,,2526.000000,,10854907.000000,,0.189900,0.135400,0.906400,,1868.000000,,,86.000000,90.000000,,6560299.000000
2021,2020,33095,Saint-Antoine-de-Tilly,M,1640,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,303571715.045000,,477307.000000,,4017.000000,,10504.000000,,195414.000000,,2533104.000000,,,1617142.000000,,,1617142.000000,273824.000000,7490404.000000,1618187.000000,1164178.000000,,2678483.000000,,,,,,,0.008300,,2209.000000,,,,,2651.000000,,,1960.000000,,,,2294.000000,2188766.000000,,,0.821800,0.642600,0.179200,0.003900,0.073400,0.100900,0.437100,0.630000,,0.020800,0.005300,,,1412.000000,,,,1695.000000,,2663483.000000,,0.110600,0.216000,0.708100,,1877.000000,,,65.000000,51.000000,,1711459.000000
2021,2020,33102,Sainte-Croix,M,2513,2 000 @ 9 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,341337287.000000,,720167.000000,,12977.000000,,212388.000000,,384524.000000,,4574037.000000,,,4870010.000000,,,4870010.000000,917398.000000,23498952.000000,6549556.000000,2144488.000000,,6060801.000000,,,,,,,0.013400,,3088.000000,,,,,3143.000000,,,2444.000000,,,,2373.000000,3443032.000000,,,0.760500,0.601400,0.159100,0.046900,0.084900,0.107700,0.473700,0.580200,,0.079000,0.014300,,,3297.000000,,,,3356.000000,,4527520.000000,,0.225000,0.278700,1.057400,,1699.000000,,,100.000000,97.000000,,2722865.000000
2021,2020,33115,Lotbinière,M,791,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,168256334.500000,,223161.000000,,25913.000000,,13478.000000,,193063.000000,,1875706.000000,,,1350911.000000,,,1350911.000000,348841.000000,10623169.000000,1523982.000000,418122.000000,,1671701.000000,,,,,,,0.011000,,2151.000000,,,,,2955.000000,,,1588.000000,,,,2088.000000,1306938.000000,,,0.790400,0.655400,0.135000,0.008200,0.116800,0.084700,0.252900,0.569800,,0.007800,0.008000,,,1571.000000,,,,2158.000000,,1653553.000000,,0.207400,0.143500,0.771800,,1382.000000,,,71.000000,68.000000,,1083777.000000
2021,2020,33123,Leclercville,M,479,1 @ 1 999,AR330,Lotbinière,12,Chaudière-Appalaches,,,75725933.580000,,187176.000000,,,,52802.000000,,204444.000000,,1491847.000000,,,2784058.000000,,,2784058.000000,1600131.000000,18381058.000000,7807588.000000,4218722.000000,,1409512.000000,,,,,,,0.019700,,3236.000000,,,,,4844.000000,,,2087.000000,,,,2968.000000,914033.000000,,,0.648500,0.515700,0.132800,0.037500,0.145000,0.169000,2.993000,0.744200,,,0.036800,,,6039.000000,,,,9039.000000,,1409512.000000,,0.654000,0.424800,1.191300,,1485.000000,,,109.000000,122.000000,,726857.000000
2021,2020,34007,Neuville,V,4440,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,586560934.000000,,1153977.000000,,19719.000000,,41654.000000,,553535.000000,,7002293.000000,,,9011031.000000,,,9011031.000000,845915.000000,63928252.000000,13782061.000000,1601472.000000,,6851699.000000,,,,,,,0.011900,,2843.000000,,,,,3385.000000,,,2052.000000,,,,2297.000000,4738350.000000,,,0.736500,0.557200,0.179400,0.006500,0.086000,0.170900,0.248900,0.712900,,0.049400,0.015400,,,3669.000000,,,,4368.000000,,6433311.000000,,0.143200,0.215600,0.798100,,2106.000000,,,76.000000,86.000000,,3584373.000000
2021,2020,34017,Pont-Rouge,V,9874,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,1044112686.590000,,2618585.000000,,85984.000000,,240989.000000,,1104513.000000,,15461563.000000,,,23693253.000000,,,23693253.000000,3770446.000000,84288569.000000,26316406.000000,5202366.000000,,24883931.000000,0.000000,,,,,,0.014700,,3100.000000,,,,,3312.000000,,,2522.000000,,,,2570.000000,11930681.000000,,,0.739800,0.577400,0.162400,0.014900,0.068500,0.176700,0.322600,0.631700,,0.102300,0.022700,,,4777.000000,,,,5103.000000,,16126423.000000,,0.240100,0.312200,1.126500,,2246.000000,,,107.000000,107.000000,,9312096.000000
2021,2020,34025,Donnacona,V,7337,2 000 @ 9 999,AR340,Portneuf,03,Capitale-Nationale,,,798919950.500000,,2752675.000000,,132902.000000,,1747982.000000,,969614.000000,,13871870.000000,,,14374701.000000,,,14374701.000000,1776144.000000,91446524.000000,15823450.000000,3588322.000000,,16154088.000000,,,,,,,0.017200,,4543.000000,,,,,3651.000000,,,3189.000000,,,,2446.000000,9203256.000000,,,0.678700,0.475700,0.203000,0.128900,0.071500,0.120800,0.264600,0.631700,,0.070500,0.018000,,,4754.000000,,,,3820.000000,,13559339.000000,,0.146200,0.173000,1.192900,,1941.000000,,,113.000000,125.000000,,6450581.000000
