ï»¿ID,TYPE,MATERIAU,SUPERFICIE,MISEAJOUR,LONGITUDE,LATITUDE 
4926,Aire de plantation,,9.68,2019-08-23 08:56:43,-73.46591720846249,45.72674510855347
4927,Aire de plantation,,24.22,2019-08-23 09:03:09,-73.46574479663556,45.72679869714629
4928,Aire de plantation,,501.72,2019-08-23 11:14:04,-73.46051976840405,45.75550995507981
4929,Aire de plantation,,290,2019-08-23 11:14:38,-73.46035070803806,45.755565683550365
4930,Aire de plantation,Vivace,32.49,2019-08-23 11:36:48,-73.43653604352983,45.77859205078725
4931,Aire de plantation,Vivace,20.72,2019-08-23 11:37:50,-73.4366478558667,45.77846032564497
4932,Aire de plantation,Vivace,28.9,2019-08-23 11:42:16,-73.43720320871823,45.778248267151255
4933,Aire de plantation,,44.49,2019-09-26 15:07:47,-73.43765778261678,45.77843036931578
4934,Aire de plantation,Vivace,33.17,2019-08-26 10:08:16,-73.44206642550806,45.78394052084239
4935,Aire de plantation,Vivace,47.52,2019-08-26 10:09:24,-73.44188726475001,45.78390679198476
4936,Aire de plantation,Vivace,8.14,2019-08-26 10:12:24,-73.44163534565203,45.78366281663203
4937,Aire de plantation,Vivace,12.41,2019-08-26 10:27:40,-73.44157501843166,45.783308661604046
4938,Aire de plantation,Vivace,210.77,2019-08-26 10:28:21,-73.4414195838724,45.783504888951306
4939,Aire de plantation,Vivace,55.57,2019-08-26 10:29:42,-73.441269197578,45.78353572825055
4940,Aire de plantation,Vivace,3.51,2019-08-26 10:43:50,-73.44202496378962,45.78403074127887
4941,Aire de plantation,Vivace,87.54,2019-08-26 10:54:25,-73.4416553549827,45.78349203975841
4942,Aire de plantation,Vivace,18.14,2019-08-26 11:10:08,-73.43680270417671,45.78288072974579
4943,Aire de plantation,Vivace,8.01,2019-08-26 11:18:13,-73.43662105065079,45.78291062845016
4944,Aire de plantation,Vivace,62.65,2019-08-26 11:22:49,-73.43672847713427,45.78274531697404
4945,Aire de plantation,,13,2019-08-26 11:26:29,-73.43663985305682,45.78269303551601
4946,Aire de plantation,Vivace,48.81,2019-08-26 11:37:04,-73.47511315674076,45.74616941195307
4947,Aire de plantation,Vivace,45.67,2019-08-26 11:38:15,-73.47528289183262,45.74612377081582
4948,Aire de plantation,,11.74,2019-09-26 15:07:47,-73.47578963011065,45.74652809778789
4949,Aire de plantation,Vivace,76.94,2019-08-26 13:03:32,-73.44236427486226,45.73766820692496
4950,Aire de plantation,Vivace,56.76,2019-08-26 13:18:19,-73.44517249775366,45.73683161422931
4951,Aire de plantation,Vivace,51.66,2019-08-26 13:22:20,-73.44721282112243,45.737205901957644
4952,Aire de plantation,Fleur annuelle,42.81,2019-08-26 14:18:32,-73.47818139925282,45.76047471992811
4953,Aire de plantation,Vivace,13.01,2019-08-26 15:08:08,-73.47756032033536,45.762087027724625
4954,Aire de plantation,Vivace,72.65,2019-08-26 15:10:58,-73.47749872194574,45.76178868951857
4955,Aire de plantation,Vivace,110.72,2019-08-27 10:18:30,-73.4584052219202,45.73838464976484
4956,Aire de plantation,,7.03,2019-08-27 10:41:13,-73.45901209402696,45.73827973582029
4957,Aire de plantation,,22.23,2019-08-27 10:57:10,-73.45886080472026,45.73819616631579
4958,Aire de plantation,,41.2,2019-08-27 11:01:17,-73.45916189710475,45.73820339061251
4959,Aire de plantation,,26.17,2019-08-27 11:02:07,-73.45894092340319,45.7380444570248
4960,Aire de plantation,,22.15,2019-09-26 15:07:54,-73.46733423279224,45.74057404124272
4961,Aire de plantation,,37.91,2019-08-27 13:24:09,-73.46760540470189,45.740476925147
4962,Aire de plantation,,17.98,2019-08-27 13:28:13,-73.46763098488776,45.74059241428094
4963,Aire de plantation,Vivace,86.37,2019-08-27 14:42:49,-73.46746664665642,45.741672697286674
4964,Aire de plantation,,101.58,2019-08-29 11:21:55,-73.42318344701035,45.764638640018404
4965,Aire de plantation,Vivace,6.78,2019-08-29 15:54:47,-73.47127784763492,45.769734774509594
4966,Aire de plantation,Vivace,6.83,2019-08-29 16:01:46,-73.47148392416123,45.769549107063256
4967,Aire de plantation,Vivace,11.09,2019-08-29 16:02:31,-73.4714410697426,45.769524536668186
4968,Aire de plantation,Vivace,33.63,2019-08-29 16:07:40,-73.47148605730193,45.769637702663694
4969,Aire de plantation,Vivace,16.77,2019-08-29 16:09:28,-73.47139842918378,45.76971217400004
4970,Aire de plantation,,44.63,2019-08-30 09:27:39,-73.40991281843301,45.78908732287052
4971,Aire de plantation,,36.74,2019-08-30 09:29:56,-73.409808571869,45.78917955333383
4972,Aire de plantation,,22.68,2019-08-30 09:33:43,-73.40971836752367,45.789252072850566
4973,Aire de plantation,Vivace,12.06,2019-08-30 10:15:03,-73.41176306276675,45.78963964887186
4974,Aire de plantation,Vivace,84.63,2019-08-30 10:15:22,-73.4115284011139,45.789653235077296
4975,Aire de plantation,Vivace,19.85,2019-08-30 10:15:48,-73.41129548872017,45.78968624300223
4976,Aire de plantation,Vivace,36.05,2019-08-30 10:16:06,-73.41117907476837,45.78971099989961
4977,Aire de plantation,Vivace,13.26,2019-08-30 10:16:28,-73.41107093781424,45.789695398400106
4978,Aire de plantation,Vivace,12.1,2019-08-30 10:16:44,-73.41131370179204,45.78891307630231
4979,Aire de plantation,Vivace,32.52,2019-08-30 10:16:52,-73.41115333622187,45.78888802052661
4980,Aire de plantation,,53.93,2019-08-30 10:55:17,-73.4105318210119,45.789063199747716
4981,Aire de plantation,Vivace,92.17,2019-09-26 17:29:40,-73.44750462365174,45.77666727463525
4982,Aire de plantation,Vivace,20.68,2019-09-27 08:53:11,-73.40918150240574,45.77543704176016
4983,Aire de plantation,Vivace,55.5,2019-09-27 09:07:43,-73.4092252071354,45.77546355338307
4984,Aire de plantation,Vivace,11.1,2019-09-27 09:35:45,-73.45269606843856,45.768083918156805
4985,Aire de plantation,,21.68,2019-10-03 13:43:27,-73.46412714401839,45.7431560306003
4986,Aire de plantation,,53.33,2019-10-03 15:25:56,-73.43089820473465,45.78399639577421
4987,Aire de plantation,Vivace,16.06,2019-10-07 11:47:50,-73.40428168178605,45.77945506451651
4988,Aire de plantation,Vivace,44.73,2019-10-07 13:22:56,-73.40566355387539,45.7790062429971
4989,Aire de plantation,Vivace,203.1,2019-10-07 13:24:31,-73.4050599255795,45.7794319225086
4990,Aire de plantation,Vivace,96.27,2019-10-07 13:40:06,-73.40508665027005,45.778827256111434
4991,Aire de plantation,Vivace,23.29,2019-10-07 14:22:17,-73.45585858718051,45.727791172290196
4992,Aire de plantation,Vivace,34.19,2019-10-07 14:25:30,-73.45568684791694,45.727853074692135
4993,Aire de plantation,Vivace,54.26,2019-10-07 14:26:42,-73.45545528555667,45.72797520148286
4994,Aire de plantation,,92.37,2019-10-07 14:37:47,-73.45613260935271,45.72718180350793
4995,Aire de plantation,,21.92,2019-10-07 14:39:12,-73.45644128511137,45.727083985172115
4996,Aire de plantation,,44.45,2019-10-07 14:47:27,-73.45639420864728,45.726912892384206
4997,Aire de plantation,,22.13,2019-10-07 14:48:19,-73.45647844070528,45.7270118667127
4998,Aire de plantation,,8.47,2019-10-07 14:53:40,-73.45656160034513,45.72699698676331
4999,Aire de plantation,,39.54,2019-10-07 15:09:23,-73.45675298611066,45.72687474172445
5000,Aire de plantation,Vivace,65.85,2019-10-07 15:56:03,-73.4566329677009,45.72623848779741
5001,Aire de plantation,Vivace,7.84,2019-10-07 16:11:54,-73.45678658170377,45.7259315033335
5002,Aire de plantation,Vivace,25.16,2019-10-07 16:19:50,-73.4572859330731,45.72542583683449
5003,Aire de plantation,Vivace,8.35,2019-10-08 09:25:43,-73.45970089015397,45.767884006052896
5004,Aire de plantation,Vivace,10.62,2019-10-08 09:46:21,-73.46064452151855,45.76721142010375
5005,Aire de plantation,Vivace,54.33,2019-10-08 09:56:12,-73.46067474328717,45.76714145231575
5006,Aire de plantation,Vivace,17.39,2019-10-08 09:57:37,-73.46049949539233,45.76720606570281
5007,Aire de plantation,Vivace,54.67,2019-10-08 10:14:35,-73.46089647306997,45.76759939213496
5008,Aire de plantation,Fleur annuelle,8.07,2019-11-07 10:50:24,-73.4864204674804,45.73382526435289
5009,Aire de plantation,Vivace,66.79,2019-11-07 10:50:40,-73.48641463129735,45.7338785916545
5010,Aire de plantation,Fleur annuelle,9.21,2019-11-07 10:51:04,-73.48639971369222,45.7339292911304
5011,Aire de plantation,Vivace,74.62,2021-05-19 11:56:05,-73.44578705542251,45.74003816194588
5012,Aire de plantation,Vivace,41.92,2021-05-19 13:03:20,-73.44565002412513,45.739965235945014
5013,Aire de plantation,Vivace,12.49,2021-05-19 13:04:41,-73.44563438949564,45.74011267435212
5014,Aire de plantation,Vivace,10.79,2021-05-19 13:09:43,-73.44578856179582,45.73992326983209
5015,Aire de plantation,Vivace,7.11,2021-05-19 13:09:51,-73.4457094353523,45.73987828694383
5016,Aire de plantation,Vivace,3.35,2021-05-19 13:19:47,-73.44554020384547,45.74003105903368
5017,Aire de plantation,Vivace,3.39,2021-05-19 13:20:31,-73.44555556770227,45.74011772613985
5018,Aire de plantation,Vivace,25.7,2021-05-19 15:24:49,-73.47503304900151,45.71490563108356
5019,Aire de plantation,Vivace,38.25,2021-05-19 15:24:51,-73.47509864814971,45.71490327280368
5020,Aire de plantation,Vivace,33.91,2021-05-19 15:24:57,-73.47515025291598,45.71492797996476
5021,Aire de plantation,Vivace,33.53,2021-05-19 15:25:00,-73.47520251805469,45.71496727642644
5022,Aire de plantation,Vivace,22.6,2021-05-19 15:25:02,-73.47525728526453,45.71498471333064
5023,Aire de plantation,Vivace,19.22,2021-05-19 15:25:04,-73.47530947744688,45.715014128197325
5024,Aire de plantation,Vivace,17.46,2021-05-19 15:25:09,-73.47535801387988,45.71503582659822
5025,Aire de plantation,Vivace,16.28,2021-05-19 15:25:16,-73.47540607433514,45.715064092914865
5026,Aire de plantation,Vivace,18.29,2021-05-20 15:04:13,-73.47473990352098,45.7149021437558
5027,Aire de plantation,Vivace,321.64,2022-01-27 16:24:09,-73.41750788006355,45.76769830653108
5028,Aire de plantation,Vivace,300.88,2019-08-30 10:58:05,-73.4083510418836,45.78841223678867
5029,Aire de plantation,Vivace,115.68,2019-08-30 10:58:05,-73.40926624808766,45.78787177800392
5030,Aire de plantation,Vivace,248.87,2019-08-30 10:13:28,-73.411701356652,45.789178762949774
5031,Aire de plantation,Vivace,146.19,2024-04-26 09:40:40,-73.45047088337482,45.739091799702685
5032,Aire de plantation,Vivace,42.94,2024-04-26 09:40:40,-73.45020654018977,45.73897914044084
5033,Aire de plantation,Vivace,55.47,2024-04-26 09:40:40,-73.45007560112472,45.73891386238485
5034,Aire de plantation,Vivace,64.26,2024-04-26 09:40:40,-73.44989495778562,45.738832687784175
5035,Aire de plantation,Vivace,1.05,2024-04-26 09:40:40,-73.44978571143214,45.73880438538433
5036,Aire de plantation,Vivace,48.96,2024-04-26 09:40:40,-73.44963228767374,45.738666182304655
5037,Aire de plantation,Vivace,94.64,2024-04-26 09:40:40,-73.44929474916437,45.73859179840046
5038,Aire de plantation,Vivace,22.28,2024-04-26 09:40:40,-73.44926224150204,45.738707522856
5039,Aire de plantation,Vivace,17.47,2024-04-26 09:40:40,-73.44918894178188,45.73878949260702
5040,Aire de plantation,Vivace,7.99,2024-04-26 09:40:40,-73.44940335508707,45.73870852130891
5041,Aire de plantation,Vivace,7.96,2024-04-26 09:40:40,-73.44934726796365,45.73877215964881
5042,Aire de plantation,Vivace,8.01,2024-04-26 09:40:40,-73.4492911330176,45.73883598542165
5043,Aire de plantation,Vivace,8.01,2024-04-26 09:40:40,-73.44923505015592,45.73889975287941
5044,Aire de plantation,Vivace,7.26,2024-04-26 09:40:40,-73.44918032891904,45.73896196545422
5045,Aire de plantation,Vivace,7.92,2024-04-26 09:40:40,-73.44912140155807,45.73902907785439
5046,Aire de plantation,Vivace,8.34,2024-04-26 09:40:40,-73.44939389067365,45.73914589009932
5047,Aire de plantation,Vivace,7.08,2024-04-26 09:40:40,-73.4494526960387,45.73907884929909
5048,Aire de plantation,Vivace,8.1,2024-04-26 09:40:40,-73.4495072085741,45.739017172376585
5049,Aire de plantation,Vivace,7.99,2024-04-26 09:40:40,-73.44956296563288,45.738953434971855
5050,Aire de plantation,Vivace,7.96,2024-04-26 09:40:40,-73.44961909623355,45.73888948114871
5051,Aire de plantation,Vivace,8.01,2024-04-26 09:40:40,-73.44967509032222,45.73882567751058
5052,Aire de plantation,Vivace,135.15,2024-04-26 09:40:40,-73.44872939579578,45.738382334075226
5053,Aire de plantation,Vivace,57.72,2024-04-26 09:40:40,-73.44859704916279,45.73851493992583
5054,Aire de plantation,Vivace,148.71,2024-04-26 09:40:40,-73.44866422872005,45.73881797042881
5055,Aire de plantation,Vivace,180.17,2024-04-26 09:40:40,-73.44871896184263,45.738719892766355
5056,Aire de plantation,Vivace,5.2,2024-04-26 09:40:40,-73.44988848402988,45.73922430024457
5057,Aire de plantation,Vivace,154.51,2024-04-26 09:40:40,-73.44969148197337,45.73916761284388
5058,Aire de plantation,Vivace,60.74,2024-04-26 09:40:40,-73.45000170752088,45.73938120720325
5059,Aire de plantation,Vivace,117.66,2024-04-26 09:40:40,-73.45005186081353,45.739329094970074
5060,Aire de plantation,Vivace,17.18,2024-04-26 09:40:40,-73.4501806134818,45.739459889220846
5061,Aire de plantation,Vivace,18.9,2024-04-26 09:40:40,-73.45021647859323,45.73941266014876
5062,Aire de plantation,Vivace,29.02,2024-04-26 09:40:40,-73.45034744265716,45.7395297798817
5063,Aire de plantation,Vivace,217.51,2024-04-26 09:40:40,-73.45041246831862,45.739389255486216
5064,Aire de plantation,Vivace,200.46,2023-11-08 14:34:18,-73.4271322913646,45.76224865964898
5065,Aire de plantation,Vivace,71,2024-04-26 09:37:15,-73.43695720998831,45.778529785862496
5066,Aire de plantation,Vivace,32.99,2024-04-26 09:46:42,-73.47576587223789,45.75497825455137
5067,Aire de plantation,Vivace,314.64,2024-04-26 09:46:37,-73.47457814443212,45.71467433134668
5068,Aire de plantation,Vivace,257.41,2024-04-26 09:45:12,-73.45622735808917,45.744720450937905
5069,Aire de plantation,Vivace,178.77,2024-04-26 09:46:25,-73.45526472775252,45.74430238803187
5070,Aire de plantation,Vivace,15.56,2024-04-30 15:32:45,-73.41931297151503,45.77612055728191
5071,Aire de plantation,Vivace,15.98,2024-04-30 15:32:45,-73.4195546514189,45.77585712487548
5072,Aire de plantation,Vivace,17.16,2024-04-30 15:32:45,-73.41979073722781,45.77559978424002
5073,Aire de plantation,Vivace,15.72,2024-04-30 15:32:45,-73.42076997292496,45.77452491546577
5074,Aire de plantation,Vivace,15.3,2024-04-30 15:32:45,-73.42052726661939,45.774791526700234
5075,Aire de plantation,Vivace,15.97,2024-04-30 15:32:45,-73.42028174623695,45.77506118182703
5076,Aire de plantation,Vivace,18.14,2024-04-30 15:32:45,-73.42126346600207,45.7739744595741
5077,Aire de plantation,Vivace,16.84,2024-04-30 15:32:45,-73.42148288126235,45.77373529168824
5078,Aire de plantation,Vivace,16.84,2024-04-30 15:32:45,-73.42172599659766,45.77346945674806
5079,Aire de plantation,Vivace,17.83,2024-04-30 15:32:45,-73.42197614468867,45.77319572388995
5080,Aire de plantation,Vivace,17.78,2024-04-30 15:32:45,-73.42221087310014,45.772938622656675
5081,Aire de plantation,Vivace,17.15,2024-04-30 15:32:45,-73.42245482641637,45.77267142269569
5082,Aire de plantation,Vivace,18.31,2024-04-30 15:32:45,-73.42269634282091,45.772406895477395
5083,Aire de plantation,Vivace,17.09,2024-04-30 15:32:45,-73.42293941782145,45.772140573688795
5084,Aire de plantation,Vivace,17.26,2024-04-30 15:32:45,-73.42318151209086,45.771875394363015
5085,Aire de plantation,Vivace,17.17,2024-04-30 15:32:45,-73.42341240011999,45.7716224389054
5086,Aire de plantation,Vivace,202.2,2024-05-27 09:04:07,-73.47642757186621,45.71391726605837
5087,Aire de plantation,Vivace,13.2,2024-05-02 14:48:56,-73.4371958010958,45.756864022471795
5088,Aire de plantation,Vivace,29.7,2024-05-02 14:52:42,-73.43770519335368,45.75680577494076
5089,Aire de plantation,,36.17,2024-05-02 15:27:15,-73.43722013876558,45.75707626556725
5090,Aire de plantation,Vivace,103.54,2024-05-02 15:45:00,-73.44963780215981,45.739228833275746
5091,Aire de plantation,Jardin communautaire,153.89,2024-04-30 15:34:00,-73.47605088538873,45.71391908388678
5092,Trottoir,Standard bÃ©ton,911.4,2015-11-13 09:29:42,-73.40718320740005,45.78778275467527
5093,Trottoir,Standard bÃ©ton,1115.57,2015-11-13 09:29:42,-73.47190143323012,45.772982339566845
5094,Trottoir,Standard bÃ©ton,931.32,2015-11-13 09:29:42,-73.4714599604838,45.75130103300203
5095,Trottoir,Standard bÃ©ton,845.23,2015-11-13 09:29:42,-73.42225321027408,45.772114471403526
5096,Trottoir,Standard bÃ©ton,749.72,2015-11-13 09:29:42,-73.4600556344294,45.730272833805316
5097,Trottoir,Standard bÃ©ton,723.5,2015-11-13 09:29:42,-73.43908321632962,45.75471581501702
5098,Trottoir,Standard bÃ©ton,722.93,2015-11-13 09:29:42,-73.41429412246536,45.778886590019106
5099,Trottoir,Standard bÃ©ton,714.16,2015-11-13 09:29:42,-73.43528212285189,45.74826859586989
5100,Trottoir,Standard bÃ©ton,704.47,2015-11-13 09:29:42,-73.46839255336324,45.769268105824445
5101,Trottoir,Standard bÃ©ton,689.68,2015-11-13 09:29:42,-73.45434038459487,45.740621472142266
5102,Trottoir,Standard bÃ©ton,665.36,2015-11-13 09:29:42,-73.45285735079993,45.74809272683948
5103,Trottoir,Standard bÃ©ton,634.48,2015-11-13 09:29:42,-73.45688927044745,45.72890472906736
5104,Trottoir,Standard bÃ©ton,585.56,2015-11-13 09:29:42,-73.42848561674677,45.76622325250524
5105,Trottoir,Standard bÃ©ton,578.25,2015-11-13 09:29:42,-73.46423199557579,45.727023736060225
5106,Trottoir,Standard bÃ©ton,557.59,2015-11-13 09:29:42,-73.47699140440518,45.76928372194814
5107,Trottoir,Standard bÃ©ton,540.84,2015-11-13 09:29:42,-73.45627756964943,45.73545319236334
5108,Trottoir,Standard bÃ©ton,512.48,2015-11-13 09:29:42,-73.44701807287908,45.74547085186439
5109,Trottoir,Standard bÃ©ton,510.49,2015-11-13 09:29:42,-73.41972710062183,45.77540373990877
5110,Trottoir,Standard bÃ©ton,506.6,2015-11-13 09:29:42,-73.43494643271652,45.76764688964172
5111,Trottoir,Standard bÃ©ton,505.22,2015-11-13 09:29:42,-73.46529347622266,45.72017812296859
5112,Trottoir,Standard bÃ©ton,499.77,2015-11-13 09:29:42,-73.45238456880887,45.73333991062399
5113,Trottoir,Standard bÃ©ton,489.3,2015-11-13 09:29:42,-73.44058810686685,45.78121030538613
5114,Trottoir,Standard bÃ©ton,487.33,2015-11-13 09:29:42,-73.44510713523684,45.771250860348935
5115,Trottoir,Standard bÃ©ton,453.57,2015-11-13 09:29:42,-73.41002644673286,45.78647495867922
5116,Trottoir,Standard bÃ©ton,452.26,2015-11-13 09:29:42,-73.4321750533267,45.77068210149196
5117,Trottoir,Standard bÃ©ton,437.21,2015-11-13 09:29:42,-73.46427886098655,45.765309428204404
5118,Trottoir,Standard bÃ©ton,422.68,2015-11-13 09:29:42,-73.44134917581555,45.77564728102328
5119,Trottoir,Standard bÃ©ton,410.54,2015-11-13 09:29:42,-73.45401201725029,45.73154295869113
5120,Trottoir,Standard bÃ©ton,402.41,2015-11-13 09:29:42,-73.43032108807121,45.75414659726805
5121,Trottoir,Standard bÃ©ton,400.78,2015-11-13 09:29:42,-73.46652020372211,45.72451480708749
5122,Trottoir,Standard bÃ©ton,400.09,2015-11-13 09:29:42,-73.45248974288634,45.76095145784612
5123,Trottoir,Standard bÃ©ton,396.7,2015-11-13 09:29:42,-73.46715801129604,45.72351851943877
5124,Trottoir,Standard bÃ©ton,394.34,2015-11-13 09:29:42,-73.4119968946977,45.784304564846366
5125,Trottoir,Standard bÃ©ton,393.07,2015-11-13 09:29:42,-73.42621237510211,45.76873558811631
5126,Trottoir,Standard bÃ©ton,389.8,2015-11-13 09:29:42,-73.43885088607912,45.74455289379045
5127,Trottoir,Standard bÃ©ton,364.82,2015-11-13 09:29:42,-73.47785939288377,45.716684189737435
5128,Trottoir,Standard bÃ©ton,366.97,2015-11-13 09:29:42,-73.4425298581536,45.750826298598625
5129,Trottoir,Standard bÃ©ton,366.6,2015-11-13 09:29:42,-73.44844563600755,45.74434292058486
5130,Trottoir,Standard bÃ©ton,361.52,2015-11-13 09:29:42,-73.45823233093208,45.726078375107356
5131,Trottoir,Standard bÃ©ton,358,2015-11-13 09:29:42,-73.44910927384463,45.73659177677808
5132,Trottoir,Standard bÃ©ton,344.46,2015-11-13 09:29:42,-73.45383459513965,45.738430611501364
5133,Trottoir,Standard bÃ©ton,337.53,2015-11-13 09:29:42,-73.45540748183836,45.73670716289228
5134,Trottoir,Standard bÃ©ton,337.07,2015-11-13 09:29:42,-73.44574154090091,45.74730592108898
5135,Trottoir,Standard bÃ©ton,337.01,2015-11-13 09:29:42,-73.47462982858674,45.77136749440216
5136,Trottoir,Standard bÃ©ton,332.5,2015-11-13 09:29:42,-73.44950464081985,45.74227917011878
5137,Trottoir,Standard bÃ©ton,331.98,2015-11-13 09:29:42,-73.47622371144448,45.756130750020155
5138,Trottoir,Standard bÃ©ton,331.69,2015-11-13 09:29:42,-73.46825318286344,45.722633782594706
5139,Trottoir,Standard bÃ©ton,331.52,2015-11-13 09:29:42,-73.47002880067906,45.71987727439051
5140,Trottoir,Standard bÃ©ton,330.74,2015-11-13 09:29:42,-73.45696572185652,45.73499523537087
5141,Trottoir,Standard bÃ©ton,328.75,2015-11-13 09:29:42,-73.45065954797123,45.742817884448755
5142,Trottoir,Standard bÃ©ton,326.61,2015-11-13 09:29:42,-73.41683604118845,45.77864451615243
5143,Trottoir,Standard bÃ©ton,326.56,2015-11-13 09:29:42,-73.44416063813532,45.74903855812446
5144,Trottoir,Standard bÃ©ton,325.15,2015-11-13 09:29:42,-73.41707570436638,45.77874783771465
5145,Trottoir,Standard bÃ©ton,323.78,2015-11-13 09:29:42,-73.45004016930548,45.76220968761882
5146,Trottoir,Standard bÃ©ton,323.47,2015-11-13 09:29:42,-73.42451952237197,45.770590687958986
5147,Trottoir,Standard bÃ©ton,321.45,2015-11-13 09:29:42,-73.44745394735038,45.75048877239715
5148,Trottoir,Standard bÃ©ton,308.72,2015-11-13 09:29:42,-73.41460677433001,45.78108745125918
5149,Trottoir,Standard bÃ©ton,306.7,2015-11-13 09:29:42,-73.45043694504673,45.74796531777068
5150,Trottoir,Standard bÃ©ton,304.57,2015-11-13 09:29:42,-73.4498499050832,45.74184575350719
5151,Trottoir,Standard bÃ©ton,303.6,2015-11-13 09:29:42,-73.41080683824981,45.78524300536449
5152,Trottoir,Standard bÃ©ton,302.67,2015-11-13 09:29:42,-73.4284639830873,45.77539983441093
5153,Trottoir,Standard bÃ©ton,301.57,2015-11-13 09:29:42,-73.42532148107318,45.769350106328446
5154,Trottoir,Standard bÃ©ton,299.43,2015-11-13 09:29:42,-73.44021197802915,45.77580368523763
5155,Trottoir,Standard bÃ©ton,297.32,2015-11-13 09:29:42,-73.42673972299006,45.7678004807408
5156,Trottoir,Standard bÃ©ton,297.17,2015-11-13 09:29:42,-73.45323233944308,45.73879199617106
5157,Trottoir,Standard bÃ©ton,294.88,2015-11-13 09:29:42,-73.40940767747249,45.78675579361029
5158,Trottoir,Standard bÃ©ton,294.5,2015-11-13 09:29:42,-73.44097496586002,45.752532948362045
5159,Trottoir,Standard bÃ©ton,289.3,2015-11-13 09:29:42,-73.44390159634823,45.77453036102539
5160,Trottoir,Standard bÃ©ton,285.24,2015-11-13 09:29:42,-73.4699025700122,45.72113843297244
5161,Trottoir,Standard bÃ©ton,281.54,2015-11-13 09:29:42,-73.47084147246781,45.769708179730465
5162,Trottoir,Standard bÃ©ton,277.97,2015-11-13 09:29:42,-73.4056149006637,45.78633713145179
5163,Trottoir,Standard bÃ©ton,267.42,2015-11-13 09:29:42,-73.46110034288843,45.73045884500032
5164,Trottoir,Standard bÃ©ton,257.49,2015-11-13 09:29:42,-73.44728327387695,45.76495655830807
5165,Trottoir,Standard bÃ©ton,255.91,2015-11-13 09:29:42,-73.41329642909415,45.78252260146116
5166,Trottoir,Standard bÃ©ton,253.62,2015-11-13 09:29:42,-73.46562486900756,45.725198882621115
5167,Trottoir,Standard bÃ©ton,245.05,2015-11-13 09:29:42,-73.46230580162128,45.72913780734446
5168,Trottoir,Standard bÃ©ton,243.66,2015-11-13 09:29:42,-73.41208343986925,45.78384647476692
5169,Trottoir,Standard bÃ©ton,236.06,2015-11-13 09:29:42,-73.4745726392574,45.748663331188894
5170,Trottoir,Standard bÃ©ton,229.52,2015-11-13 09:29:42,-73.45447192940978,45.73743201137804
5171,Trottoir,Standard bÃ©ton,227.14,2015-11-13 09:29:42,-73.41674519289855,45.7753943780588
5172,Trottoir,Standard bÃ©ton,226.3,2015-11-13 09:29:42,-73.44879318427644,45.74908059607076
5173,Trottoir,Standard bÃ©ton,223.81,2015-11-13 09:29:42,-73.4470612512923,45.74586115882621
5174,Trottoir,Standard bÃ©ton,215.17,2015-11-13 09:29:42,-73.4468098354821,45.7408355483248
5175,Trottoir,Standard bÃ©ton,214.76,2015-11-13 09:29:42,-73.44566074588913,45.782143422051874
5176,Trottoir,Standard bÃ©ton,213.61,2015-11-13 09:29:42,-73.46864155391259,45.72196763626251
5177,Trottoir,Standard bÃ©ton,211.09,2015-11-13 09:29:42,-73.44635816048304,45.76369433684745
5178,Trottoir,Standard bÃ©ton,209.96,2015-11-13 09:29:42,-73.4343895558164,45.749519875612
5179,Trottoir,Standard bÃ©ton,207.49,2015-11-13 09:29:42,-73.44498876876345,45.77331047754891
5180,Trottoir,Standard bÃ©ton,203.19,2015-11-13 09:29:42,-73.46420452312826,45.72833805981079
5181,Trottoir,Standard bÃ©ton,194.5,2015-11-13 09:29:42,-73.45562317349328,45.759502708208764
5182,Trottoir,Standard bÃ©ton,193.44,2015-11-13 09:29:42,-73.41802516211816,45.777339102629774
5183,Trottoir,Standard bÃ©ton,191.3,2015-11-13 09:29:42,-73.46562405436786,45.75748080468978
5184,Trottoir,Standard bÃ©ton,186.53,2015-11-13 09:29:42,-73.4205525234223,45.77010911360448
5185,Trottoir,Standard bÃ©ton,186.07,2015-11-13 09:29:42,-73.46600916649008,45.7499060905927
5186,Trottoir,Standard bÃ©ton,181.03,2015-11-13 09:29:42,-73.4546456989059,45.75971634771777
5187,Trottoir,Standard bÃ©ton,180.14,2015-11-13 09:29:42,-73.45335931163825,45.732811951011804
5188,Trottoir,Standard bÃ©ton,179.88,2015-11-13 09:29:42,-73.43750977649162,45.74604488138016
5189,Trottoir,Standard bÃ©ton,176.85,2015-11-13 09:29:42,-73.46972416993397,45.721041674575524
5190,Trottoir,Standard bÃ©ton,175.69,2015-11-13 09:29:42,-73.47318180055109,45.75148153118636
5191,Trottoir,Standard bÃ©ton,175.49,2015-11-13 09:29:42,-73.47022778759319,45.719605962982804
5192,Trottoir,Standard bÃ©ton,175.18,2015-11-13 09:29:42,-73.46129325983186,45.76383546697179
5193,Trottoir,Standard bÃ©ton,173.95,2015-11-13 09:29:42,-73.42852805468911,45.75622368637429
5194,Trottoir,Standard bÃ©ton,166.91,2015-11-13 09:29:42,-73.45231437477918,45.73362016188793
5195,Trottoir,Standard bÃ©ton,161.48,2015-11-13 09:29:42,-73.44409442686407,45.740538573322276
5196,Trottoir,Standard bÃ©ton,158.61,2015-11-13 09:29:42,-73.4535088028413,45.74521754850773
5197,Trottoir,Standard bÃ©ton,158.37,2015-11-13 09:29:42,-73.42564443637609,45.75925309636605
