CATEG,WKT 
Terrain structurant à construire,"POLYGON  (( 286529.55110000 5051528.91240000, 286530.14570000 5051528.97920000, 286530.73090000 5051529.10410000, 286531.30110000 5051529.28570000, 286531.85060000 5051529.52230000, 286532.37440000 5051529.81170000, 286532.86720000 5051530.15100000, 286552.24760000 5051544.94310000, 286562.66560000 5051552.89360000, 286573.08360000 5051560.84410000, 286583.50150000 5051568.79460000, 286593.91950000 5051576.74510000, 286606.92570000 5051586.67940000, 286588.80170000 5051611.18200000, 286570.67770000 5051635.68440000, 286556.94040000 5051625.20090000, 286546.52240000 5051617.25040000, 286536.10440000 5051609.29990000, 286525.68640000 5051601.34940000, 286515.26840000 5051593.39890000, 286495.88620000 5051578.60720000, 286495.01200000 5051577.79270000, 286494.63890000 5051577.32510000, 286494.31340000 5051576.82320000, 286494.03870000 5051576.29190000, 286493.81740000 5051575.73610000, 286493.65160000 5051575.16140000, 286493.54300000 5051574.57310000, 286493.49250000 5051573.97710000, 286493.50070000 5051573.37900000, 286493.56750000 5051572.78450000, 286493.69230000 5051572.19950000, 286493.87380000 5051571.62950000, 286494.11020000 5051571.08010000, 286494.39940000 5051570.55650000, 286494.73860000 5051570.06370000, 286501.21060000 5051561.58300000, 286517.85100000 5051539.77780000, 286524.32160000 5051531.29900000, 286524.70740000 5051530.84160000, 286525.13620000 5051530.42430000, 286525.60390000 5051530.05100000, 286526.10590000 5051529.72540000, 286526.63740000 5051529.45050000, 286527.19330000 5051529.22910000, 286527.76820000 5051529.06330000, 286528.35660000 5051528.95460000, 286528.95280000 5051528.90410000, 286529.55110000 5051528.91240000))"
Terrain structurant à construire,"POLYGON  (( 294747.52010000 5055271.10070000, 294730.85960000 5055291.74050000, 294718.29750000 5055307.30290000, 294701.88730000 5055327.63250000, 294701.47540000 5055328.14280000, 294686.31200000 5055347.37500000, 294674.99020000 5055361.73480000, 294663.78410000 5055375.94790000, 294652.46230000 5055390.30770000, 294641.57360000 5055404.78310000, 294619.68620000 5055433.88020000, 294598.87480000 5055461.54690000, 294591.51640000 5055470.92960000, 294583.97320000 5055480.54800000, 294562.55780000 5055507.85490000, 294551.38800000 5055522.09760000, 294528.93210000 5055550.73120000, 294517.89070000 5055564.81020000, 294512.77330000 5055571.33540000, 294507.65600000 5055577.86050000, 294470.34670000 5055626.18420000, 294439.24090000 5055569.20600000, 294705.56510000 5055229.54580000, 294747.52010000 5055271.10070000))"
Terrain structurant à construire,"POLYGON  (( 289444.66300000 5050645.22370000, 289418.67680000 5050678.70880000, 289417.09080000 5050680.62510000, 289415.38770000 5050682.43810000, 289413.57430000 5050684.14070000, 289411.65750000 5050685.72610000, 289409.64510000 5050687.18810000, 289407.54480000 5050688.52100000, 289405.36510000 5050689.71950000, 289403.11450000 5050690.77890000, 289400.80190000 5050691.69490000, 289398.43630000 5050692.46400000, 289396.02710000 5050693.08320000, 289393.58390000 5050693.55000000, 289391.11610000 5050693.86260000, 289388.63360000 5050694.01970000, 289386.14610000 5050694.02070000, 289383.66350000 5050693.86570000, 289372.07780000 5050692.77620000, 289364.18290000 5050645.22480000, 289357.50960000 5050599.55430000, 289359.43480000 5050579.08380000, 289394.05920000 5050605.95350000, 289430.97030000 5050557.43500000, 289446.75960000 5050536.68050000, 289467.73440000 5050508.80230000, 289522.71530000 5050435.72550000, 289575.47200000 5050476.66640000, 289519.41110000 5050548.90520000, 289513.90390000 5050556.00150000, 289482.03700000 5050597.06450000, 289444.66300000 5050645.22370000))"
Terrain structurant à construire,"POLYGON  (( 283469.35550000 5051383.96480000, 283484.54420000 5051387.55640000, 283484.25510000 5051390.59270000, 283511.91640000 5051397.07150000, 283523.79490000 5051399.85370000, 283535.67340000 5051402.63590000, 283546.06220000 5051405.06910000, 283557.94070000 5051407.85130000, 283569.81920000 5051410.63350000, 283580.82140000 5051413.21040000, 283592.69990000 5051415.99260000, 283590.48800000 5051428.06980000, 283589.85710000 5051427.92260000, 283562.97490000 5051578.29440000, 283661.32830000 5051595.20090000, 283657.29640000 5051616.93730000, 283612.33880000 5051852.36580000, 283537.92600000 5051745.64540000, 283408.42100000 5051559.91350000, 283439.63050000 5051377.00000000, 283469.35550000 5051383.96480000))"
Terrain structurant à construire,"POLYGON  (( 286892.97670000 5059533.68900000, 286889.24740000 5059552.08380000, 286886.21160000 5059566.95760000, 286883.41630000 5059581.95930000, 286879.06440000 5059596.58730000, 286877.21680000 5059602.79760000, 286845.02210000 5059573.72820000, 286848.51500000 5059558.37920000, 286849.92810000 5059552.16950000, 286856.04610000 5059525.28490000, 286859.48630000 5059510.16720000, 286862.90090000 5059495.16230000, 286866.28220000 5059480.30360000, 286869.66350000 5059465.44490000, 286874.73550000 5059443.15700000, 286876.42610000 5059435.72760000, 286883.18870000 5059406.01030000, 286886.57000000 5059391.15170000, 286889.95130000 5059376.29290000, 286893.33260000 5059361.43430000, 286896.71380000 5059346.57560000, 286898.40460000 5059339.14640000, 286900.09520000 5059331.71710000, 286903.47650000 5059316.85840000, 286906.85780000 5059301.99970000, 286910.23910000 5059287.14110000, 286913.62040000 5059272.28240000, 286950.47940000 5059280.67020000, 286947.10400000 5059295.53030000, 286943.72870000 5059310.39020000, 286940.35330000 5059325.25040000, 286936.97800000 5059340.11020000, 286935.29030000 5059347.54030000, 286933.60270000 5059354.97010000, 286930.22730000 5059369.83030000, 286926.85200000 5059384.69020000, 286923.47660000 5059399.55040000, 286920.10130000 5059414.41030000, 286913.03350000 5059444.05800000, 286911.33320000 5059451.48500000, 286906.23240000 5059473.76700000, 286904.13720000 5059482.91900000, 286934.14700000 5059489.74830000, 286932.19870000 5059534.20880000, 286895.69680000 5059520.02400000, 286892.97670000 5059533.68900000))"
Terrain structurant à construire,"POLYGON  (( 278698.71380000 5046803.34000000, 278698.17830000 5046804.08160000, 278697.25200000 5046805.45860000, 278696.41910000 5046806.89410000, 278695.68330000 5046808.38160000, 278695.04780000 5046809.91470000, 278690.07050000 5046823.14670000, 278689.16610000 5046824.96540000, 278688.58010000 5046825.79650000, 278687.91280000 5046826.56370000, 278687.17100000 5046827.25930000, 278686.36240000 5046827.87590000, 278685.49530000 5046828.40720000, 278684.57880000 5046828.84770000, 278669.06410000 5046835.35540000, 278598.38970000 5046798.35450000, 278595.55090000 5046796.86830000, 278595.42030000 5046797.11600000, 278582.71550000 5046790.44190000, 278572.66760000 5046785.16340000, 278562.61960000 5046779.88500000, 278552.57160000 5046774.60650000, 278542.52360000 5046769.32810000, 278532.47570000 5046764.04960000, 278522.42780000 5046758.77120000, 278512.37990000 5046753.49280000, 278501.72200000 5046747.89390000, 278493.44640000 5046743.54650000, 278519.07920000 5046709.21900000, 278618.05560000 5046761.04240000, 278621.69420000 5046762.94760000, 278698.71380000 5046803.34000000))"
Terrain structurant à construire,"POLYGON  (( 281850.60000000 5044199.58000000, 281849.61000000 5044198.71000000, 281846.40000000 5044195.80000000, 281843.49000000 5044193.10000000, 281839.59000000 5044189.59000000, 281833.50000000 5044185.09000000, 281827.20000000 5044180.50000000, 281825.01000000 5044179.04500000, 281822.37000000 5044177.32000000, 281806.05000000 5044166.49000000, 281803.11000000 5044164.51000000, 281798.55000000 5044161.54000000, 281797.65000000 5044160.91000000, 281791.02000000 5044156.30500000, 281790.72000000 5044156.08000000, 281787.51000000 5044153.45500000, 281787.18000000 5044153.15500000, 281786.40000000 5044152.40500000, 281784.66000000 5044150.66500000, 281783.97000000 5044149.94500000, 281783.46000000 5044149.37500000, 281782.89000000 5044148.76000000, 281782.47000000 5044148.25000000, 281781.72000000 5044147.39500000, 281781.00000000 5044146.51000000, 281780.85000000 5044146.34500000, 281779.71000000 5044144.80000000, 281778.69000000 5044143.48000000, 281778.27000000 5044142.89500000, 281777.61000000 5044141.95000000, 281777.10000000 5044141.18500000, 281776.11000000 5044139.59500000, 281774.01000000 5044135.90500000, 281773.26000000 5044134.45000000, 281773.08000000 5044134.10500000, 281772.57000000 5044133.07000000, 281772.12000000 5044132.03500000, 281771.67000000 5044131.00000000, 281771.22000000 5044129.95000000, 281770.80000000 5044128.88500000, 281770.41000000 5044127.83500000, 281770.02000000 5044126.75500000, 281769.66000000 5044125.67500000, 281769.33000000 5044124.59500000, 281769.00000000 5044123.51500000, 281768.70000000 5044122.42000000, 281768.40000000 5044121.32500000, 281768.13000000 5044120.21500000, 281767.89000000 5044119.10500000, 281767.68000000 5044117.99500000, 281767.47000000 5044116.88500000, 281767.26000000 5044115.76000000, 281767.11000000 5044114.63500000, 281766.96000000 5044113.51000000, 281766.84000000 5044112.47500000, 281766.72000000 5044111.12500000, 281766.75000000 5044109.83500000, 281766.81000000 5044108.90500000, 281766.90000000 5044103.59500000, 281766.99000000 5044098.90000000, 281767.08000000 5044095.36000000, 281767.11000000 5044095.15000000, 281767.11000000 5044094.79000000, 281767.50000000 5044091.59500000, 281768.49000000 5044087.29000000, 281769.99000000 5044083.00000000, 281772.21000000 5044078.89000000, 281773.80000000 5044076.43000000, 281775.27000000 5044074.67500000, 281778.60000000 5044070.97000000, 281778.69000000 5044070.88000000, 281778.90000000 5044070.70000000, 281779.59000000 5044070.10000000, 281780.52000000 5044069.05000000, 281781.69000000 5044067.80500000, 281785.80000000 5044063.20000000, 281792.10000000 5044056.21000000, 281796.39000000 5044051.41000000, 281801.37000000 5044045.09500000, 281803.98000000 5044041.85500000, 281810.22000000 5044034.02500000, 281812.29000000 5044031.38500000, 281814.90000000 5044028.20500000, 281816.55000000 5044025.91000000, 281816.88000000 5044025.44500000, 281817.72000000 5044024.14000000, 281818.38000000 5044023.06000000, 281819.01000000 5044021.96500000, 281819.46000000 5044021.18500000, 281819.49000000 5044021.09500000, 281819.52000000 5044021.03500000, 281819.61000000 5044020.87000000, 281820.21000000 5044019.76000000, 281820.81000000 5044018.63500000, 281821.02000000 5044018.21500000, 281822.07000000 5044016.14500000, 281824.83000000 5044009.57500000, 281826.87000000 5044002.72000000, 281827.44000000 5044000.03500000, 281828.13000000 5043995.34000000, 281828.52000000 5043988.09500000, 281828.52000000 5043986.25000000, 281828.52000000 5043985.77000000, 281828.49000000 5043984.51000000, 281828.46000000 5043983.23500000, 281828.40000000 5043981.97500000, 281828.31000000 5043980.71500000, 281828.19000000 5043979.47000000, 281828.07000000 5043978.21000000, 281827.92000000 5043976.95000000, 281827.74000000 5043975.70500000, 281827.71000000 5043975.39000000, 281828.10000000 5043973.20000000, 281827.80000000 5043969.81000000, 281826.60000000 5043956.28000000, 281826.66000000 5043956.19000000, 281827.41000000 5043956.10000000, 281834.70000000 5043951.81000000, 281835.57000000 5043951.22500000, 281839.26000000 5043962.94000000, 281847.09000000 5043931.99500000, 281858.58000000 5043918.34500000, 282120.68000000 5044101.17100000, 282111.60000000 5044113.67500000, 282083.37000000 5044152.64500000, 281977.50000000 5044298.37000000, 281958.33000000 5044300.03500000, 281956.20000000 5044299.73500000, 281951.61000000 5044298.50500000, 281947.29000000 5044296.49500000, 281942.82000000 5044293.27000000, 281874.48000000 5044233.04500000, 281869.35000000 5044239.07500000, 281869.29000000 5044236.10500000, 281868.99000000 5044232.70000000, 281868.39000000 5044228.80000000, 281867.79000000 5044226.10000000, 281866.50000000 5044221.90000000, 281865.90000000 5044220.29500000, 281864.49000000 5044217.10000000, 281862.39000000 5044213.20000000, 281861.58000000 5044209.88500000, 281858.04000000 5044207.51500000, 281854.59000000 5044203.30000000, 281852.40000000 5044201.20000000, 281850.60000000 5044199.58000000))"
Terrain structurant à construire,"POLYGON  (( 281461.24140000 5045418.12410000, 281529.43820000 5045470.31970000, 281532.51480000 5045472.67990000, 281363.90260000 5045696.50150000, 281361.79930000 5045699.30180000, 281361.77460000 5045699.28180000, 281363.86140000 5045696.52160000, 281351.47240000 5045685.44050000, 281351.86010000 5045685.75050000, 281352.28080000 5045686.03050000, 281352.70970000 5045686.27060000, 281353.16330000 5045686.48060000, 281353.63350000 5045686.65060000, 281354.11190000 5045686.78060000, 281354.59850000 5045686.87060000, 281355.09340000 5045686.92060000, 281355.59660000 5045686.93060000, 281356.09150000 5045686.90060000, 281356.58640000 5045686.83060000, 281357.07300000 5045686.72060000, 281357.54320000 5045686.57060000, 281358.00510000 5045686.38060000, 281358.45050000 5045686.15060000, 281358.87120000 5045685.89050000, 281359.27530000 5045685.60050000, 281359.65480000 5045685.27050000, 281360.00120000 5045684.92040000, 281360.31460000 5045684.54040000, 281360.33940000 5045684.51040000, 281368.03510000 5045674.33940000, 281384.64720000 5045654.34750000, 281400.01380000 5045633.09540000, 281410.57160000 5045618.88410000, 281344.17270000 5045565.04890000, 281345.83550000 5045559.75640000, 281408.95100000 5045485.86080000, 281415.91250000 5045477.23740000, 281460.92440000 5045418.20610000, 281461.24140000 5045418.12410000))"
Terrain structurant à construire,"POLYGON  (( 286100.91190000 5055000.02320000, 286086.89500000 5055018.82880000, 286080.67970000 5055027.16760000, 286080.12310000 5055027.91450000, 286079.99800000 5055027.78030000, 286054.10580000 5055000.02320000, 286051.33610000 5054997.05410000, 286037.81440000 5054982.55820000, 286020.14740000 5054963.61870000, 286000.02320000 5054990.52060000, 285992.91470000 5055000.02320000, 285984.56640000 5055011.18330000, 285979.66460000 5055017.73610000, 285967.84700000 5055005.00950000, 285965.75000000 5055002.75120000, 285963.21690000 5055000.02320000, 285916.97980000 5054950.23000000, 285885.03740000 5054917.48280000, 285832.24020000 5054863.35550000, 285802.07970000 5054832.43500000, 285792.53900000 5054822.65400000, 285758.68870000 5054807.52040000, 285777.02210000 5054782.97410000, 285798.13420000 5054793.13630000, 285816.57830000 5054802.01300000, 285822.47500000 5054794.22540000, 285841.03070000 5054769.72010000, 285850.43980000 5054757.29410000, 285859.84900000 5054744.86790000, 285869.25800000 5054732.44190000, 285878.66720000 5054720.01580000, 285886.40600000 5054709.79560000, 285888.07630000 5054707.58980000, 285897.48540000 5054695.16380000, 285906.89450000 5054682.73760000, 285888.67460000 5054668.94160000, 285888.38250000 5054668.73360000, 285888.33590000 5054668.70270000, 285888.04210000 5054668.52180000, 285887.07850000 5054668.07250000, 285886.05150000 5054667.79730000, 285884.99230000 5054667.70460000, 285883.93310000 5054667.79730000, 285882.90610000 5054668.07250000, 285881.94250000 5054668.52180000, 285881.07150000 5054669.13170000, 285880.31980000 5054669.88340000, 285896.56200000 5054648.43000000, 285896.27350000 5054648.88250000, 285895.82430000 5054649.84580000, 285895.54920000 5054650.87250000, 285895.45650000 5054651.93140000, 285895.54920000 5054652.99030000, 285895.82430000 5054654.01700000, 285896.27350000 5054654.98040000, 285896.88320000 5054655.85110000, 285897.12070000 5054656.11790000, 285897.16240000 5054656.16140000, 285897.18650000 5054656.18620000, 285897.75410000 5054656.69780000, 285916.09370000 5054670.58890000, 285925.50280000 5054658.16290000, 285934.91210000 5054645.73670000, 285944.32110000 5054633.31070000, 285953.73020000 5054620.88460000, 285963.13940000 5054608.45860000, 285972.54840000 5054596.03250000, 285981.95750000 5054583.60640000, 285991.36680000 5054571.18030000, 285991.85310000 5054570.53800000, 286000.02310000 5054559.74840000, 286000.77590000 5054558.75430000, 286006.90230000 5054550.66350000, 286010.18500000 5054546.32830000, 286017.79280000 5054536.28100000, 286019.59470000 5054533.90130000, 286021.39670000 5054531.52150000, 286028.73410000 5054521.83160000, 286037.75810000 5054509.91420000, 286045.24760000 5054500.02320000, 286046.78210000 5054497.99650000, 286058.78980000 5054482.13880000, 286067.90190000 5054469.81970000, 286083.98250000 5054442.15200000, 286131.77380000 5054468.98130000, 286145.16390000 5054476.44450000, 286107.25880000 5054509.11400000, 286102.75000000 5054513.00000000, 286098.01090000 5054528.44310000, 286102.40030000 5054541.56790000, 286106.75150000 5054552.17850000, 286108.05880000 5054555.36640000, 286109.83200000 5054559.45120000, 286115.32910000 5054570.73230000, 286121.54490000 5054581.63380000, 286128.45330000 5054592.11020000, 286136.02540000 5054602.11740000, 286144.22930000 5054611.61340000, 286153.03070000 5054620.55850000, 286158.39230000 5054625.47710000, 286170.13770000 5054634.91450000, 286179.31460000 5054642.16210000, 286184.69100000 5054634.92290000, 286196.68000000 5054618.78030000, 286199.77310000 5054614.61550000, 286209.82050000 5054601.08700000, 286250.44900000 5054624.59600000, 286291.85210000 5054570.73650000, 286296.79450000 5054564.35460000, 286335.64880000 5054586.98710000, 286347.59660000 5054570.87050000, 286370.43080000 5054540.06900000, 286341.78930000 5054523.50220000, 286301.19770000 5054500.02320000, 286290.95180000 5054494.09680000, 286400.66950000 5054349.76490000, 286407.58710000 5054340.66490000, 286461.68970000 5054381.55650000, 286496.29730000 5054407.40570000, 286526.11480000 5054429.67710000, 286503.10630000 5054460.42420000, 286500.02320000 5054464.54420000, 286473.47370000 5054500.02330000, 286421.43140000 5054569.56900000, 286398.73570000 5054600.45170000, 286382.23230000 5054622.59320000, 286100.91190000 5055000.02320000))"
Terrain structurant à construire,"POLYGON  (( 283610.02690000 5048200.68860000, 283594.40730000 5048208.25350000, 283577.40240000 5048217.75420000, 283573.98260000 5048215.33690000, 283529.02980000 5048183.56180000, 283523.17710000 5048169.95930000, 283522.11880000 5048167.72110000, 283520.90490000 5048165.56340000, 283519.54150000 5048163.49680000, 283518.03540000 5048161.53180000, 283516.39420000 5048159.67820000, 283514.62600000 5048157.94530000, 283512.73980000 5048156.34170000, 283510.74490000 5048154.87540000, 283461.77500000 5048121.48350000, 283463.07680000 5048119.66950000, 283455.93890000 5048111.33500000, 283446.58600000 5048088.55870000, 283437.23940000 5048064.27540000, 283431.79650000 5048049.34860000, 283423.93660000 5048032.16250000, 283419.01800000 5048025.62880000, 283423.58930000 5048019.37610000, 283410.12620000 5048006.38530000, 283379.22060000 5047993.33990000, 283366.93200000 5047988.87730000, 283349.69210000 5047985.34050000, 283330.67370000 5047983.34070000, 283313.09060000 5047968.26910000, 283365.35750000 5047951.31860000, 283381.29410000 5047929.09420000, 283393.18370000 5047912.51360000, 283392.27020000 5047911.27360000, 283391.44730000 5047909.97170000, 283390.71940000 5047908.61440000, 283390.08990000 5047907.20870000, 283389.56230000 5047905.76180000, 283389.13910000 5047904.28090000, 283388.82250000 5047902.77360000, 283388.61410000 5047901.24770000, 283388.51500000 5047899.71070000, 283388.52570000 5047898.17060000, 283388.64600000 5047896.63510000, 283388.87550000 5047895.11220000, 283389.21290000 5047893.60940000, 283389.65660000 5047892.13460000, 283390.20420000 5047890.69500000, 283390.85300000 5047889.29820000, 283411.55160000 5047848.59960000, 283448.60470000 5047863.15950000, 283440.55500000 5047874.27600000, 283485.61300000 5047890.02100000, 283519.45800000 5047843.28180000, 283525.61140000 5047845.81360000, 283531.73220000 5047848.42290000, 283537.81960000 5047851.10920000, 283543.87270000 5047853.87220000, 283456.66370000 5047974.13630000, 283500.74120000 5048004.33450000, 283495.51450000 5048011.52190000, 283633.96450000 5048110.80070000, 283637.93330000 5048113.72410000, 283641.78840000 5048116.79580000, 283645.52430000 5048120.01140000, 283649.13560000 5048123.36640000, 283655.32280000 5048129.76000000, 283661.05810000 5048136.56190000, 283665.58560000 5048142.68070000, 283669.74720000 5048149.05400000, 283671.00080000 5048151.44620000, 283671.92070000 5048153.98560000, 283672.48990000 5048156.62570000, 283672.69830000 5048159.31850000, 283672.68280000 5048160.32300000, 283672.61680000 5048161.32560000, 283672.50060000 5048162.32350000, 283672.33440000 5048163.31430000, 283672.11870000 5048164.29560000, 283671.85400000 5048165.26480000, 283671.54090000 5048166.21940000, 283671.18030000 5048167.15720000, 283670.77300000 5048168.07560000, 283670.32010000 5048168.97240000, 283669.82280000 5048169.84540000, 283669.28230000 5048170.69220000, 283668.69990000 5048171.51090000, 283668.07710000 5048172.29930000, 283667.41560000 5048173.05540000, 283666.71690000 5048173.77740000, 283660.73260000 5048169.49700000, 283648.83330000 5048160.98570000, 283636.93390000 5048152.47440000, 283625.02950000 5048143.97020000, 283609.07660000 5048166.27330000, 283593.11350000 5048188.59070000, 283605.01280000 5048197.10210000, 283610.02690000 5048200.68860000))"
Terrain structurant à construire,"POLYGON  (( 286840.48300000 5050373.98690000, 286827.60310000 5050392.67650000, 286818.95600000 5050405.22400000, 286810.30880000 5050417.77150000, 286801.83190000 5050430.07200000, 286793.01460000 5050442.86650000, 286784.36740000 5050455.41400000, 286775.72030000 5050467.96150000, 286767.24330000 5050480.26200000, 286766.17570000 5050481.81130000, 286754.12140000 5050472.84000000, 286741.64830000 5050463.55690000, 286841.05480000 5050319.69740000, 286828.46400000 5050311.11310000, 286719.15680000 5050469.30030000, 286694.17250000 5050452.03230000, 286697.02450000 5050447.92540000, 286676.58560000 5050433.79910000, 286802.54010000 5050251.55010000, 286902.87680000 5050122.87940000, 287035.81800000 5050188.82330000, 287064.24960000 5050202.92650000, 287122.57100000 5050231.85610000, 287113.32570000 5050243.96970000, 287080.04280000 5050287.57850000, 287070.79750000 5050299.69210000, 287035.43550000 5050346.02520000, 287023.23180000 5050362.01510000, 287006.59030000 5050383.81950000, 286998.44050000 5050394.51100000, 286991.47890000 5050403.62880000, 286968.82400000 5050396.08990000, 286954.08050000 5050391.18360000, 286939.04280000 5050386.17940000, 286924.29920000 5050381.27310000, 286909.54600000 5050376.36370000, 286893.64490000 5050371.07230000, 286870.29620000 5050363.30240000, 286852.03430000 5050357.22530000, 286840.48300000 5050373.98690000))"
Terrain structurant à construire,"POLYGON  (( 290601.79490000 5052958.51660000, 290570.04330000 5052962.34030000, 290554.86890000 5052959.41100000, 290526.25730000 5052938.42020000, 290559.22440000 5052894.91120000, 290578.83220000 5052868.81690000, 290612.38830000 5052823.26360000, 290633.03790000 5052795.81440000, 290635.83100000 5052796.68040000, 290637.06490000 5052797.10230000, 290638.26160000 5052797.62030000, 290639.41370000 5052798.23130000, 290640.51390000 5052798.93130000, 290641.55540000 5052799.71600000, 290642.53170000 5052800.58050000, 290643.43670000 5052801.51940000, 290644.26470000 5052802.52680000, 290645.01050000 5052803.59650000, 290645.66960000 5052804.72170000, 290646.23770000 5052805.89550000, 290646.71140000 5052807.11040000, 290647.08760000 5052808.35900000, 290647.36410000 5052809.63340000, 290647.53900000 5052810.92560000, 290647.61140000 5052812.22770000, 290647.34060000 5052817.92920000, 290646.93460000 5052820.75550000, 290646.35020000 5052823.55050000, 290661.16110000 5052827.14140000, 290662.04700000 5052823.48720000, 290662.58660000 5052821.61750000, 290703.56190000 5052850.62040000, 290677.95190000 5052857.38010000, 290612.53930000 5052949.79530000, 290601.79490000 5052958.51660000))"
Terrain structurant à construire,"POLYGON  (( 289295.09210000 5052668.36200000, 289258.88670000 5052717.11600000, 289225.94410000 5052759.43360000, 289219.64800000 5052753.09190000, 289195.57250000 5052728.84240000, 289183.04580000 5052716.17160000, 289181.14160000 5052714.14980000, 289171.29690000 5052709.57040000, 289163.94190000 5052706.19900000, 289158.55590000 5052701.46470000, 289158.13770000 5052700.74170000, 289156.63290000 5052697.91580000, 289155.22790000 5052695.03900000, 289153.92440000 5052692.11480000, 289152.72390000 5052689.14690000, 289151.62810000 5052686.13870000, 289150.63810000 5052683.09400000, 289149.75530000 5052680.01660000, 289148.98060000 5052676.91020000, 289148.31520000 5052673.77850000, 289147.75960000 5052670.62550000, 289147.31480000 5052667.45500000, 289146.98110000 5052664.27090000, 289146.64800000 5052657.82750000, 289146.65200000 5052654.60100000, 289146.76970000 5052651.37670000, 289147.47980000 5052638.27320000, 289150.20290000 5052636.27790000, 289159.89240000 5052629.17820000, 289295.09210000 5052668.36200000))"
