Date,Instance_politique ,Resolution,Nom,Genre,Titre_du_poste,Organisme
2019-09-17,Conseil municipal,CM19 1049,Éric Cardinal ,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Lorène Cristini,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Alain Duhamel,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Habib El-Hage,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Jacques Internoscia,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Stéphanie Jérémie,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Marie Leahey,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Gaétan Lebeau ,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Suzann Méthot,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Martine Musau,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Nadja Raphaël,F,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1049,Michel Séguin,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-17,Conseil municipal,CM19 1019,Radouan Torkmani,M,Commissaire supplémentaire,Office de consultation publique de Montréal
2019-09-19,Conseil d'agglomération,CG19 0449,Jocelyn Pauzé,H,Membre,Commission sur l'examen des contrats
2019-09-19,Conseil d'agglomération,CG19 0449,Christine Black,F,Vice-présidente,Commission sur l'inspecteur général
2019-09-19,Conseil d'agglomération,CG19 0449,Catherine Clément-Talbot,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2020-01-15,Comité exécutif,CE20 0073,Shahad Salman,F,Membre,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Caroline Lin,F,Membre,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Alisha Wassanji,F,Membre,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Réal Ménard,M,Membre,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Benoît Pagé,M,Membre,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Peggy Bachman,F,Membre provisoire,Centre de prévention de la radicalisation menant à la violence
2020-01-15,Comité exécutif,CE20 0073,Johanne Derome,F,Membre provisoire,Centre de prévention de la radicalisation menant à la violence
2020-01-22,Comité exécutif,CE20 0107,Louise Roy,F,Membre,Conseil consultatif de l'Ordre de Montréal
2020-01-22,Comité exécutif,CE20 0107,Monika Ille,F,Membre,Conseil consultatif de l'Ordre de Montréal
2020-01-22,Comité exécutif,CE20 0107,Steve Foster,M,Membre,Conseil consultatif de l'Ordre de Montréal
2020-01-22,Comité exécutif,CE20 0109,Shahad Salman,F,Présidente,Centre de prévention de la radicalisation menant à la violence
2020-01-27,Conseil municipal,CM20 0079,Sherlyne Duverneau,F,Membre,Conseil jeunesse de Montréal
2020-01-30,Conseil d'agglomération,CG20 0051,Andrew Tay,M,Membre,Conseil des arts de Montréal
2020-01-30,Conseil d'agglomération,CG20 0051,Ravy Por,F,Membre,Conseil des arts de Montréal
2020-01-30,Conseil d'agglomération,CG20 0051,Yves-Alexandre Comeau,M,Membre,Conseil des arts de Montréal
2020-01-30,Conseil d'agglomération,CG20 0051,Alienor Armand-Linot,F,Membre,Conseil des arts de Montréal
2020-01-30,Conseil d'agglomération,CG20 0051,Agathe Alie,F,Membre,Conseil des arts de Montréal
2020-01-30,Conseil d'agglomération,CG20 0052,Alex Bottauschi,M,Membre,Commission sur les finances et l'administration
2020-01-30,Conseil d'agglomération,CG20 0052,Julie Brisebois,F,Membre,"Commission sur l'eau, le développement durable et les grands parcs"
2020-01-30,Conseil d'agglomération,CG20 0052,Christina Smith,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2020-01-30,Conseil d'agglomération,CG20 0052,Christina Smith,F,Membre,Commission sur le développement économique et urbain et l'habitation
2020-01-30,Conseil d'agglomération,CG20 0052,Christina Smith,F,Membre,Commission sur le développement social et la diversité montréalaise
2020-01-30,Conseil d'agglomération,CG20 0052,Julie Brisebois,F,Vice-présidente,Commission sur l'examen des contrats
2020-01-30,Conseil d'agglomération,CG20 0052,Paola Hawa,F,Membre,Commission sur l'examen des contrats
2020-01-30,Conseil d'agglomération,CG20 0052,Michel Gibson,M,Vice-président,Commission sur le transport et les travaux publics
2020-01-30,Conseil d'agglomération,CG20 0052,Paola Hawa,F,Membre,Commission sur le transport et les travaux publics
2020-01-30,Conseil d'agglomération,CG20 0052,Christina Smith,F,Membre,Commission sur le schéma d'aménagement et de développement de Montréal
2020-01-30,Conseil d'agglomération,CG20 0052,Mitchell Brownstein,M,Membre,Commission sur l'inspecteur général
2020-02-12,Comité exécutif,CE20 0198,Errico Cocchi,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Yves Courchesne,M,Membre,Commission du régime de retraite des cols bleus de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Errico Cocchi,M,Membre,Commission du régime de retraite des cols bleus de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Yves Courchesne,M,Membre,Commission du régime de retraite des contremaîtres de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Yves Courchesne,M,Membre,Commission du régime de retraite des fonctionnaires de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Errico Cocchi,M,Membre,Commission du régime de retraite des fonctionnaires de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Yves Courchesne,M,Membre,Commission du régime de retraite des pompiers de la Ville de Montréal
2020-02-12,Comité exécutif,CE20 0198,Yves Courchesne,M,Membre,Commission du régime de retraite des professionnels de la Ville de Montréal
2020-02-24,Conseil municipal,CM20 0186,Audrey Monty,F,Membre,Conseil du patrimoine de Montréal
2020-02-24,Conseil municipal,CM20 0186,Cécile Baird,F,Vice-présidente,Conseil du patrimoine de Montréal
2020-02-24,Conseil municipal,CM20 0189,Idil Issa,F,Membre,Conseil interculturel de Montréal
2020-02-24,Conseil municipal,CM20 0189,Rémy-Paulin Twahirwa,M,Membre,Conseil interculturel de Montréal
2020-02-24,Conseil municipal,CM20 0187,Marie-Josée Parent,F,Membre,Commission de la présidence du conseil
2020-02-25,Mairesse,Lettre,Sterling Downey,M,Membre,Conseil d'agglomération
2020-02-27,Conseil d'agglomération,CG20 0098,Jean-Marc Poirier,M,Représentant de l'arrondissement,PME MTL Est-de-l'Île
2020-02-27,Conseil d'agglomération,CG20 0099,Julie Brisebois,F,Représentante des villes liées,Comité de vérification élargi de Montréal
2020-02-27,Conseil d'agglomération,CG20 0100,Chrisine Gosselin,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2020-02-27,Conseil d'agglomération,CG20 0100,Stephanie Watt,F,Membre,Commission sur le développement social et la diversité montréalaise
2020-02-27,Conseil d'agglomération,CG20 0100,Jérôme Normand,M,Membre,Commission sur l'examen des contrats
2020-02-27,Conseil d'agglomération,CG20 0100,Lisa Christensen,F,Membre,Commission sur le transport et les travaux publics
2020-03-11,comité exécutif,CE20 0340,Laurent Chevrot,M,Directeur général,Agence de mobilité durable
2020-03-26,Conseil d'agglomération,CG20 0163,Cathy Wong,F,Représentante de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Suzie Miron,F,Représentante de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Valérie Patreau,F,Représentante de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Younes Boukala,M,Représentant de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Christina Smith,F,Représentante de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Karine Boivin Roy,F,Représentante de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0163,Richard Deschamps,M,Représentant de la Ville,Concertation Montréal
2020-03-26,Conseil d'agglomération,CG20 0164,Christine Black,F,Membre d'office non-votant,Corporation de développement économique communautaire (CDEC) Montréal-Nord 
2020-03-26,Conseil d'agglomération,CG20 0164,Jean-Marc Poirier,M,Membre d'office non-votant,Corporation de développement économique communautaire (CDEC) Montréal-Nord 
2020-03-26,Conseil d'agglomération,CG20 0165,Oumar Diallo,M,Membre,Administration portuaire de Montréal
2020-04-01,Comité exécutif,CE20 0438,Sterling Downey,M,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal - Conseil d'administration
2020-04-20,Conseil municipal,CM20 0428,Isabelle Chabot,F,Présidente,Commission de la fonction publique de Monréal
2020-05-25,Conseil municipal,CM20 0545,Michel Rochefort,M,Membre,Comité Jacques-Viger
2020-06-10,Comité exécutif,CE20 0941,Alexandre Taillefer,M,Président,BIXI Montréal
2020-06-17,Désignation par la mairesse,XXXX XXXX,Cathy Wong,F,Membre,Comité exécutif
2020-06-18,Conseil d'agglomération,CG20 0339,Johanne Tanguay,F,Membre,Agence municipale de financiement et de développement des centres d'urgence 9-1-1 du Québec
2020-10-22,Conseil d'agglomération,CG20 0540,Renée-Chantal Belinga,F,Présidente,Commission sur le développement social et la diversité montréalaise
2020-10-22,Conseil d'agglomération,CG20 0540,Sophie Thiébaut,F,Membre,Commission sur le développement social et la diversité montréalaise
2020-10-22,Conseil d'agglomération,CG20 0540,Mindy Pollak,F,Membre,Commission sur le transport et les travaux publics
2020-10-22,Conseil d'agglomération,CG20 0540,Christine Gosselin,F,Membre,Commission sur l'examen des contrats
2020-10-22,Conseil d'agglomération,CG20 0540,Fanny Magini,F,Membre,Commission sur l'inspecteur général
2020-10-22,Conseil d'agglomération,CG20 0541,Lili-Anne Tremblay,F,Représentante élue,PME MTL Est-de-l'Île
2020-10-28,Désignation faite par la mairesse,N/A,Jocelyn Pauzé,M,Conseiller associé - Services aux citoyens et gestion des chantiers,Comité exécutif
2020-11-11,Comité exécutif,CE20 1791,Valérie Patreau,F,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal (ABRPPVM)
2020-11-17,Conseil municipal,CM20 1193,Benjamin Herrera,M,Président,Conseil jeunesse de Montréal
2020-11-17,Conseil municipal,CM20 1193,Audrey-Frédérique Lavoie,F,Vice-présidente,Conseil jeunesse de Montréal
2020-11-17,Conseil municipal,CM20 1193,Pentcho Tchomakov,M,Vice-président,Conseil jeunesse de Montréal
2020-11-17,Conseil municipal,CM20 1193,Gabriel Laferrière,M,Membre,Conseil jeunesse de Montréal
2020-11-17,Conseil municipal,CM20 1193,Pascal-Olivier Dumas-Dubreuil,M,Membre,Conseil jeunesse de Montréal
2020-11-17,Conseil municipal,CM20 1194,Sterling Downey,M,Maire suppléant,Conseil municipal
2020-11-17,Conseil municipal,CM20 1195,Marianne Giguère,F,Membre,Commission de la présidence du conseil
2020-11-19,Conseil d'agglomération,CG20 0621,Lisa Christensen,F,Représentante de l'arrondissement,PME MTL - Est-de-l'Île
2020-11-19,Conseil d'agglomération,CG20 0622,Maeva Vilain,F,Membre,Commission sur le transport et les travaux publics
2020-11-19,Conseil d'agglomération,CG20 0622,Younes Boukala,M,Membre,Commission sur la sécurité publique
2020-11-19,Conseil d'agglomération,CG20 0623,Sterling Downey,M,Membre,Communauté métropolitaine de Montréal - Conseil
2020-12-02,Désignation faite par la mairesse,N/A,Caroline Bourgeois,F,Membre,Comité exécutif
2020-12-09,Comité exécutif,CE20 2034,Yves Courchesne,M,Membre,Association de bienfaisance et de retraite des policiers et policières de la Ville de Montréal (ABRPPVM)
2020-12-15,Conseil municipal,CM20 1381,Jean Paré,M,Président,Comité Jacques-Viger
2020-12-15,Conseil municipal,CM20 1382,Cécile Deschamps,F,Membre,Conseil interculturel de Montréal
2020-12-15,Conseil municipal,CM20 1382,Juste Rajaonson,M,Vice-président,Conseil interculturel de Montréal
2020-12-15,Conseil municipal,CM20 1383,Évelyne Jean-Bouchard,F,Membre,Conseil des Montréalaises
2020-12-17,Conseil d'agglomération,CG20 0716,Marie Elaine Farley,F,Administrateur indépendant,Réseau de transport métropolitain (EXO)
2020-12-17,Conseil d'agglomération,CG20 0716,Pierre Fortin,M,Administrateur indépendant,Réseau de transport métropolitain (EXO)
2020-12-17,Conseil d'agglomération,CG20 0717,Caroline Bourgeois,F,Membre,Communauté métropolitaine de Montréal - Conseil
2020-12-17,Conseil d'agglomération,CG20 0718,Sophie Thiébaut,F,Vice-présidente,Commission sur l'examen des contrats
2020-12-17,Conseil d'agglomération,CG20 0718,Sterling Downey,M,Membre,Commmission sur le développement social et la diversité Montréalaise
2020-12-23,Comité exécutif,CE20 2076,Marie Lessard,F,Présidente,Table de concertation du parc Frédéric-Back
2020-12-23,Comité exécutif,CE20 2077,Marie Côté,F,Administratrice,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,Isabelle Cadrin,F,Présidente,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,Catherine Morency,F,Administratrice,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,Renée Piette,F,Administratrice,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,Sherazad Adib,F,Administratrice,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,André Goyer,M,Administrateur,Agence de mobilité durable
2020-12-23,Comité exécutif,CE20 2077,Benoît Bessette,M,Administrateur,Agence de mobilité durable
2021-10-06,Comité exécutif,CE21 1808,Maryse Bouchard,F,Représentante de la Ville,Bibliothèque et Archives nationales du Québec (BAnQ)
2021-10-27,Comité exécutif,CE21 1856,Yves Tardivel,M,Membre,Commission du régime de retraite des cadres de la Ville de Montréal
2021-10-27,Comité exécutif,CE21 1856,David Bélanger,M,Membre,Commission du régime de retraite des contremaîtres de la Ville de Montréal
2021-10-27,Comité exécutif,CE21 1856,Thibault Camara,M,Membre,Commission du régime de retraite des pompiers de la Ville de Montréal
2021-10-27,Comité exécutif,CE21 1856,Francine Laverdière,F,Membre,Commission du régime de retraite des professionnels de la Ville de Montréal
2021-10-27,Comité exécutif,CE21 1856,Yves Tardivel,M,Membre,Commission du régime de retraite des professionnels de la Ville de Montréal
2021-10-27,Comité exécutif,CE21 1856,Marie-Pierre Busseau,F,Membre,Commission du régime de retraite des professionnels de la Ville de Montréal
2021-11-15,Désignation par l'opposition officielle,Résolution de l'opposition officielle,Aref Salem,M,Chef de l'opposition officielle,Conseil municipal
2021-11-23,Désignation par la mairesse,Lettre officielle,Alia Hassan-Cournol,F,Conseillère désignée,Conseil d'arrondissement de Ville-Marie
2021-11-23,Désignation par la mairesse,Lettre officielle,Vicki Grondin,F,Conseillère désignée,Conseil d'arrondissement de Ville-Marie
2021-11-24,Désignation par la mairesse,Communiqué,Valérie Plante,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Dominique Ollivier,F,Présidente,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Benoit Dorais,M,Vice-président,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Ericka Alneus,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Robert Beaudry,M,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Josefina Blanco,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Éric Alan Caldwell,M,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Marie-Andrée Mauger,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Sophie Mauzerolle,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Magda Popeanu,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Luc Rabouin,M,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Émilie Thuillier,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Alain Vaillancourt,M,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Maja Vodanovic,F,Membre,Comité exécutif
2021-11-24,Désignation par la mairesse,Communiqué,Alia Hassan-Cournol,F,Conseillère associée,Comité exécutif - Conseillers associés
2021-11-24,Désignation par la mairesse,Communiqué,Marianne Giguère,F,Conseillère associée,Comité exécutif - Conseillers associés
2021-11-24,Désignation par la mairesse,Communiqué,Despina Sourias,F,Conseillère associée,Comité exécutif - Conseillers associés
2021-11-25,Désignation par Équipe LaSalle Team,Lettre par Équipe LaSalle Team,Nancy Blanchet,F,Leader de Équipe LaSalle Team,Conseil municipal
2021-11-26,Désignation par la mairesse,Lettre officielle,Caroline Bourgeois,F,Vice-présidente,Comité exécutif
2021-11-29,Désignation par la mairesse,Lettre officielle,Nancy Blanchet,F,Présidente,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Alex Norris,M,Porte-parole,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Robert Beaudry,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Dimitrios (Jim) Beis,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Benoit Dorais,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Sterling Downey,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Pierre Lessard-Blais,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Sophie Mauzerolle,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Dominique Ollivier,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Jocelyn Pauzé,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Marie Plourde,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Magda Popeanu,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Valérie Plante,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Émilie Thuillier,F,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Alain Vaillancourt,M,Membre,Conseil d'agglomération
2021-11-29,Désignation par la mairesse,Lettre officielle,Maja Vodanovic,F,Membre,Conseil d'agglomération
2021-11-29,Conseil municipal,CM21 1251,Martine Musau Muele,F,Présidente du conseil,Conseil municipal
2021-11-29,Conseil municipal,CM21 1252,Effie Giannou,F,Vice-présidente du conseil,Conseil municipal
2021-11-29,Conseil municipal,CM21 1306,Marie Plourde,F,Mairesse suppléante,Conseil municipal
2021-11-29,Désignation par la mairesse,Lettre officielle,Alex Norris,M,Leader de la majorité,Conseil municipal
2021-11-29,Désignation par la mairesse,Lettre officielle,Gracia Kasoki Katahwa,F,Leader adjointe de la majorité,Conseil municipal
2021-11-29,Désignation par l'opposition officielle,Lettre de l'opposition officielle,Chantal Rossi,F,Leader de l'opposition officielle,Conseil municipal
2021-11-29,Désignation par l'opposition officielle,Lettre de l'opposition officielle,Alba Zuniga Ramos,F,Leader adjointe de l'opposition officielle,Conseil municipal
2021-11-29,Conseil municipal,CM21 1307,Alba Zuniga Ramos,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Chantal Rossi,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Andrée Hénault,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Nathalie Goulet,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Despina Sourias,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Alex Norris,M,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Martine Musau Muele,F,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Peter McQueen,M,Membre,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Véronique Tremblay,F,Présidente,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Sterling Downey,M,Vice-président,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Sonny Moroz,M,Vice-président,Commission permanente de la présidence du Conseil
2021-11-29,Conseil municipal,CM21 1307,Dimitrios (Jim) Beis,M,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Enrique Machado,M,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Mindy Pollak,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Maeva Vilain,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Marie-Claude Baril,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Virginie Journeau,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Anne-Marie Sigouin,F,Membre,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Jocelyn Pauzé,M,Président,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Serge Sasseville,M,Vice-président,"Commission sur la culture, le patrimoine et les sports"
2021-11-29,Conseil municipal,CM21 1307,Julien Hénault-Ratelle,M,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Angela Gentile,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Marie-Claude Baril,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Anne-Marie Sigouin,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Michèle Flannery,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,François Limoges,M,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Josée Troilo,F,Membre,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Kaïla A.-Munro,F,Présidente,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Benoit Langevin,M,Vice-président,Commission sur le développement économique et urbain et l'habitation
2021-11-29,Conseil municipal,CM21 1307,Catherine Clément-Talbot,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Josué Corvil,M,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Michèle Flannery,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Mindy Pollak,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Marie Sterlin,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Sterling Downey,M,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Nancy Blanchet,F,Membre,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Maeva Vilain,F,Présidente,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Mary Deros,F,Vice-présidente,Commission sur le développement social et la diversité montréalaise
2021-11-29,Conseil municipal,CM21 1307,Vana Nazarian,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Giovanni Rapanà,M,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Marie-Claude Baril,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Virginie Journeau,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Valérie Patreau,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Jérôme Normand,M,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Vicki Grondin,F,Membre,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Julie Roy,F,Présidente,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Stéphane Côté,M,Vice-président,"Commission sur l'eau, l'environnement, le développement durable et les grands parcs"
2021-11-29,Conseil municipal,CM21 1307,Stéphanie Valenzuela,F,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Caroline Braun,F,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Nathalie Goulet,F,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Micheline Rouleau,F,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Daphney Colin,F,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Enrique Machado,M,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Sylvain Ouellet,M,Membre,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Dominic Perri,M,Président,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Valérie Patreau,F,Vice-présidente,Commission sur l'examen des contrats
2021-11-29,Conseil municipal,CM21 1307,Alan DeSousa,M,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Vicki Grondin,F,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Lisa Christensen,F,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Virginie Journeau,F,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Anne-Marie Sigouin,F,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Nathalie Goulet,F,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Sylvain Ouellet,M,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Benoit Gratton,M,Membre,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Pierre Lessard-Blais,M,Président,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Laurent Desbois,M,Vice-président,Commission sur les finances et l'administration
2021-11-29,Conseil municipal,CM21 1307,Suzanne Marceau,F,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Suzanne De Larochelière,F,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Vicki Grondin,F,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,François Limoges,M,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Marianne Giguère,F,Membre,Commission sur l'inspecteur général
2021-11-29,Conseil municipal,CM21 1307,Lisa Christensen,F,Membre,Commission sur l'inspecteur général
